2043	Sun Oct 03 02:06:44 +0000 2010	4161e400f964a5206f1d1fe3	{The Hollywood Bowl}	{34.11223093293252,-118.33858966827391,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2043	Sun Jun 13 19:11:41 +0000 2010	4a3d3c45f964a520fca11fe3	{Pasadena Ice Skating Center}	{34.14359966996766,-118.1434831131575,Pasadena,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2043	Sat Jun 12 04:47:34 +0000 2010	47f809d3f964a520ba4e1fe3	{Pirate's Lair on Tom Sawyer Island}	{33.812118506870206,-117.92126007378101,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Fri Jun 11 01:02:46 +0000 2010	4be9f72e61aca59313428300	{Tranny Lane}	{33.81591589652708,-117.91844844818115,Anaheim,CA,United States}	{Performing Arts Venue,Arts & Entertainment,Residence,}
2043	Thu Jun 10 18:17:55 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Thu Jun 10 18:17:06 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Thu Jun 10 01:21:53 +0000 2010	4a36fbcbf964a5201b9e1fe3	{William P Hobby Airport (HOU)}	{29.6528413753627,-95.27636911422604,Houston,TX,United States}	{Travel & Transport,}
2043	Wed Jun 09 16:45:53 +0000 2010	4b527514f964a520297e27e3	{Seito Sushi}	{28.31794442959806,-81.54026985168457,Celebration,FL,United States}	{Food,}
2043	Tue Jun 08 23:21:13 +0000 2010	4b741f98f964a520f2c82de3	{World Showcase}	{28.371511862752186,-81.54939070343971,Lake Buena Vista,FL,United States}	{Arts & Entertainment,}
2043	Tue Jun 08 01:29:00 +0000 2010	4b058695f964a520d96622e3	{'Ohana}	{28.405599972111293,-81.58510398731443,Lake Buena Vista,FL,United States}	{Food,}
2043	Mon Jun 07 02:31:14 +0000 2010	4b904cc3f964a520998233e3	{Treehouse Villas at Saratoga Springs Resort}	{28.37734570971269,-81.52832865715027,Lake Buena Vista,FL,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
2043	Sun Jun 06 16:45:39 +0000 2010	4acb60d2f964a52094c320e3	{Disney's Hollywood Studios}	{28.358062521626124,-81.55915851166543,Lake Buena Vista,FL,United States}	{Arts & Entertainment,}
2043	Sun Jun 06 14:56:41 +0000 2010	4b175988f964a520f1c423e3	{Disney's Animal Kingdom Lodge}	{28.352526104201836,-81.60365176200872,Lake Buena Vista,FL,United States}	{Travel & Transport,Hotel,}
2043	Fri Jun 04 15:51:51 +0000 2010	4b51ddaff964a520a45827e3	{Festival of the Lion King}	{28.35564332353993,-81.59236621856691,Bay Lake,FL,United States}	{Performing Arts Venue,Arts & Entertainment,Theme Park,}
2043	Fri Jun 04 05:32:11 +0000 2010	4b058691f964a5202e6622e3	{Downtown Disney Pleasure Island}	{28.37128056903653,-81.51803098618984,Lake Buena Vista,FL,United States}	{Nightlife Spot,Outdoors & Recreation,Arts & Entertainment,}
2043	Fri Jun 04 03:44:48 +0000 2010	4b566da0f964a520f40f28e3	{Jellyrolls}	{28.367459604680665,-81.55781954526901,Lake Buena Vista,FL,United States}	{Music Venue,Arts & Entertainment,}
2043	Fri Jun 04 00:50:32 +0000 2010	4b53bb55f964a5208da927e3	{Fantasmic!}	{28.361326677135494,-81.55849091529053,Lake Buena Vista,FL,United States}	{Arts & Entertainment,Theme Park,}
2043	Fri Jun 04 00:02:51 +0000 2010	4b175988f964a520f1c423e3	{Disney's Animal Kingdom Lodge}	{28.352526104201836,-81.60365176200872,Lake Buena Vista,FL,United States}	{Travel & Transport,Hotel,}
2043	Thu Jun 03 22:15:54 +0000 2010	4b6f2d84f964a52047e22ce3	{Magic Kingdom Monorail Station}	{28.415814629277325,-81.58216595649719,Lake Buena Vista,FL,United States}	{Travel & Transport,}
2043	Thu Jun 03 19:20:52 +0000 2010	4b64a8e8f964a52058c62ae3	{Mickey's PhilharMagic}	{28.42001727310567,-81.58149245425228,Lake Buena Vista,FL,United States}	{Arts & Entertainment,Theme Park,}
2043	Thu Jun 03 18:58:04 +0000 2010	4b09a3d2f964a520d21a23e3	{Haunted Mansion}	{28.420616496198242,-81.58310581789775,Lake Buena Vista,FL,United States}	{Arts & Entertainment,Theme Park,}
2043	Wed Jun 02 17:24:10 +0000 2010	4b97955ef964a520120a35e3	{Terminal 2 East}	{38.73711051201275,-90.35507082939148,Saint Louis,MO,United States}	{Travel & Transport,Airport,}
2043	Mon May 31 20:34:51 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Mon May 31 18:51:06 +0000 2010	4b7ad450f964a520503f2fe3	{Golden Deli Vietnamese Restaurant}	{34.102755743797516,-118.11173111200333,San Gabriel,CA,United States}	{Food,}
2043	Mon May 31 03:43:28 +0000 2010	4b1c853cf964a5201f0824e3	{Todai Restaurant}	{34.13402447895651,-118.05142425215567,Arcadia,CA,United States}	{Food,}
2043	Sun May 30 23:01:06 +0000 2010	4b6e0d67f964a520bba62ce3	{Chuck E. Cheese's}	{34.1384134893793,-118.01144599914551,Monrovia,CA,United States}	{Food,Arts & Entertainment,}
2043	Sun May 30 22:12:22 +0000 2010	4b3d3084f964a520e38f25e3	{Bed Bath & Beyond}	{34.13861678333333,-118.01316158,Monrovia,CA,United States}	{Shop & Service,}
2043	Sun May 30 19:11:38 +0000 2010	4a3d3c45f964a520fca11fe3	{Pasadena Ice Skating Center}	{34.14359966996766,-118.1434831131575,Pasadena,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2043	Sun May 30 18:02:02 +0000 2010	4a6e652bf964a520a5d41fe3	{Arcadia Garden Cafe}	{34.13012709999963,-118.05442562768987,Arcadia,CA,United States}	{Food,}
2043	Sun May 30 17:41:31 +0000 2010	4be6084dcf200f47dd20143c	{El Dorado Home}	{34.1377408786089,-118.02446389784733,Arcadia,CA,United States}	{Residence,}
2043	Sat May 29 06:03:06 +0000 2010	4a63e3d8f964a520f8c51fe3	{Haunted Mansion}	{33.811766358053724,-117.92211331997643,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Fri May 28 20:47:44 +0000 2010	4b859057f964a520b26531e3	{McDonald's}	{33.818422592556445,-117.90918100408021,Anaheim,CA,United States}	{Food,}
2043	Fri May 28 07:15:52 +0000 2010	4afd02e8f964a520c62622e3	{Denny's}	{33.803713090167726,-117.88879982768549,Anaheim,CA,United States}	{Nightlife Spot,Food,}
2043	Fri May 28 04:35:33 +0000 2010	4abd2eeef964a520e58820e3	{K1 Speed}	{33.8472868500664,-117.86476135253906,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Thu May 27 20:44:01 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Tue May 25 07:42:57 +0000 2010	47f809d3f964a520ba4e1fe3	{Pirate's Lair on Tom Sawyer Island}	{33.812118506870206,-117.92126007378101,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Sun May 23 13:16:10 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Sun May 23 07:38:23 +0000 2010	47f809d3f964a520ba4e1fe3	{Pirate's Lair on Tom Sawyer Island}	{33.812118506870206,-117.92126007378101,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Sun May 23 07:38:23 +0000 2010	47f809d3f964a520ba4e1fe3	{Pirate's Lair on Tom Sawyer Island}	{33.812118506870206,-117.92126007378101,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Fri May 21 20:13:09 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Thu May 20 21:49:05 +0000 2010	4b6269c5f964a52091462ae3	{Jamba Juice}	{33.80860623718594,-117.92219281196594,Anaheim,CA,United States}	{Food,}
2043	Thu May 20 20:05:43 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Thu May 20 04:25:41 +0000 2010	4b46a539f964a5202c2626e3	{Buffalo Wild Wings}	{33.845598280874455,-117.98928022384644,Buena Park,CA,United States}	{Food,}
2043	Wed May 19 05:42:16 +0000 2010	47f809d3f964a520ba4e1fe3	{Pirate's Lair on Tom Sawyer Island}	{33.812118506870206,-117.92126007378101,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Tue May 18 18:40:13 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Sun May 16 04:53:56 +0000 2010	4a878970f964a520a50420e3	{AMC Orange 30}	{33.7825716472443,-117.8934046626091,Orange,CA,United States}	{Arts & Entertainment,Movie Theater,}
2043	Fri May 14 21:42:37 +0000 2010	4be9f72e61aca59313428300	{Tranny Lane}	{33.81591589652708,-117.91844844818115,Anaheim,CA,United States}	{Performing Arts Venue,Arts & Entertainment,Residence,}
2043	Fri May 14 01:06:45 +0000 2010	4be9f72e61aca59313428300	{Tranny Lane}	{33.81591589652708,-117.91844844818115,Anaheim,CA,United States}	{Performing Arts Venue,Arts & Entertainment,Residence,}
2043	Thu May 13 18:21:32 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Thu May 13 18:21:32 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Thu May 13 03:32:20 +0000 2010	4b46a539f964a5202c2626e3	{Buffalo Wild Wings}	{33.845598280874455,-117.98928022384644,Buena Park,CA,United States}	{Food,}
2043	Thu May 13 01:00:14 +0000 2010	4be9f72e61aca59313428300	{Tranny Lane}	{33.81591589652708,-117.91844844818115,Anaheim,CA,United States}	{Performing Arts Venue,Arts & Entertainment,Residence,}
2043	Wed May 12 03:34:08 +0000 2010	4b74c78bf964a5209df12de3	{California Beach Sushi Restaurant}	{33.61706493888404,-117.92767770474771,Newport Beach,CA,United States}	{Food,}
2043	Wed May 12 00:33:43 +0000 2010	4be9f72e61aca59313428300	{Tranny Lane}	{33.81591589652708,-117.91844844818115,Anaheim,CA,United States}	{Performing Arts Venue,Arts & Entertainment,Residence,}
2043	Wed May 12 00:08:35 +0000 2010	4ba8344ef964a52024d139e3	{76 Gas Station & Subway Store}	{33.825045407674985,-117.9169088602066,Anaheim,CA,United States}	{Shop & Service,Food,}
2043	Tue May 11 21:13:23 +0000 2010	4be8cdc2d837c9b6cdd3a506	{Apartment of Awesomeness}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Tue May 11 21:03:16 +0000 2010	4b33dc6cf964a520c22025e3	{SuperCuts}	{33.83883921466955,-117.94007778167725,Anaheim,CA,United States}	{Shop & Service,}
2043	Tue May 11 20:03:09 +0000 2010	4aa174cef964a520a24020e3	{Kohryu}	{33.67944569413323,-117.8937208161714,Costa Mesa,CA,United States}	{Food,}
2043	Tue May 11 03:24:30 +0000 2010	4be8cdc2d837c9b6cdd3a506	{Apartment of Awesomeness}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Tue May 11 00:53:20 +0000 2010	4bd20cabcaff9521bff1d1f0	{Entertainment Production Center (N-19)}	{33.815951551871095,-117.91840553283691,Anaheim,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2043	Tue May 11 00:15:49 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Mon May 10 19:23:43 +0000 2010	4a91e9c8f964a520531c20e3	{Tasty Garden}	{34.12566479631349,-118.05463143442769,Arcadia,CA,United States}	{Food,}
2043	Mon May 10 04:57:02 +0000 2010	4ac6c044f964a52029b620e3	{Yogurtland}	{34.1267846168575,-118.05282082540397,Arcadia,CA,United States}	{Food,}
2043	Mon May 10 00:55:55 +0000 2010	4be6084dcf200f47dd20143c	{El Dorado Home}	{34.1377408786089,-118.02446389784733,Arcadia,CA,United States}	{Residence,}
2043	Mon May 10 00:55:55 +0000 2010	4be6084dcf200f47dd20143c	{El Dorado Home}	{34.1377408786089,-118.02446389784733,Arcadia,CA,United States}	{Residence,}
2043	Sun May 09 18:25:36 +0000 2010	4a6f3dc0f964a520b4d51fe3	{Hop Li}	{34.129939,-118.05491628333333,Arcadia,CA,United States}	{Food,}
2043	Sat May 08 05:33:14 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Thu May 06 18:20:34 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Wed May 05 08:52:51 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Tue May 04 20:18:37 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Tue May 04 18:32:29 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Tue May 04 00:53:59 +0000 2010	49bd98b7f964a52088541fe3	{Team Disney Anaheim (TDA)}	{33.81708912498873,-117.91814089339871,Anaheim,CA,United States}	{Office,Professional & Other Places,}
2043	Mon May 03 21:45:04 +0000 2010	4b6cd1b9f964a520c2562ce3	{Islands Fine Burgers & Drinks}	{33.8779136803515,-117.96423641681831,Fullerton,CA,United States}	{Food,}
2043	Mon May 03 20:33:05 +0000 2010	4ba1dda1f964a52099cf37e3	{Miller Toyota of Anaheim}	{33.85247,-117.9418,Anaheim,CA,United States}	{Shop & Service,}
2043	Sun May 02 19:04:05 +0000 2010	4a3d3c45f964a520fca11fe3	{Pasadena Ice Skating Center}	{34.14359966996766,-118.1434831131575,Pasadena,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2043	Sun May 02 18:13:20 +0000 2010	4a6e652bf964a520a5d41fe3	{Arcadia Garden Cafe}	{34.13012709999963,-118.05442562768987,Arcadia,CA,United States}	{Food,}
2043	Sat May 01 23:54:11 +0000 2010	49bd98b7f964a52088541fe3	{Team Disney Anaheim (TDA)}	{33.81708912498873,-117.91814089339871,Anaheim,CA,United States}	{Office,Professional & Other Places,}
2043	Fri Apr 30 20:51:41 +0000 2010	4b859057f964a520b26531e3	{McDonald's}	{33.818422592556445,-117.90918100408021,Anaheim,CA,United States}	{Food,}
2043	Fri Apr 30 19:54:09 +0000 2010	4b7ee8e3f964a520a00830e3	{Babies "R" Us}	{33.91291569562815,-117.86645914867387,Brea,CA,United States}	{Shop & Service,}
2043	Thu Apr 29 18:41:45 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Thu Apr 29 05:49:27 +0000 2010	4b46a539f964a5202c2626e3	{Buffalo Wild Wings}	{33.845598280874455,-117.98928022384644,Buena Park,CA,United States}	{Food,}
2043	Wed Apr 28 20:38:57 +0000 2010	4b8c238df964a52036c032e3	{Lee's Sandwiches}	{33.841059,-117.943147,Anaheim,CA,United States}	{Food,}
2043	Wed Apr 28 20:07:01 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Tue Apr 27 19:08:25 +0000 2010	4aa174cef964a520a24020e3	{Kohryu}	{33.67944569413323,-117.8937208161714,Costa Mesa,CA,United States}	{Food,}
2043	Tue Apr 27 00:14:48 +0000 2010	49bd98b7f964a52088541fe3	{Team Disney Anaheim (TDA)}	{33.81708912498873,-117.91814089339871,Anaheim,CA,United States}	{Office,Professional & Other Places,}
2043	Sun Apr 25 23:03:08 +0000 2010	427ff980f964a520c7211fe3	{J. Paul Getty Museum}	{34.077296398713784,-118.47407341003418,Los Angeles,CA,United States}	{Museum,Arts & Entertainment,}
2043	Sun Apr 25 03:53:26 +0000 2010	4b19ad69f964a520cbe123e3	{Captain EO Starring Michael Jackson}	{33.81161723931896,-117.91721291414436,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Sat Apr 24 21:50:22 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Sat Apr 24 06:38:42 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Fri Apr 23 22:29:35 +0000 2010	4a5148bbf964a520deb01fe3	{Le Diplomate Cafe}	{33.650368784359536,-117.8383469581604,Irvine,CA,United States}	{Food,}
2043	Fri Apr 23 22:06:36 +0000 2010	4b63753df964a520597b2ae3	{Aldrich Hall (ALH)}	{33.648421792883816,-117.84120082855225,Irvine,CA,United States}	{College & University,}
2043	Fri Apr 23 15:58:17 +0000 2010	4b64d8f1f964a520bed42ae3	{Orange County Superior Court}	{33.750664415183756,-117.87497456799979,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
2043	Fri Apr 23 15:58:16 +0000 2010	4b64d8f1f964a520bed42ae3	{Orange County Superior Court}	{33.750664415183756,-117.87497456799979,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
2043	Thu Apr 22 15:54:00 +0000 2010	4b64d8f1f964a520bed42ae3	{Orange County Superior Court}	{33.750664415183756,-117.87497456799979,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
2043	Thu Apr 22 00:26:52 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Tue Apr 20 15:58:36 +0000 2010	4b64d8f1f964a520bed42ae3	{Orange County Superior Court}	{33.750664415183756,-117.87497456799979,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
2043	Mon Apr 19 15:03:50 +0000 2010	4b64d8f1f964a520bed42ae3	{Orange County Superior Court}	{33.750664415183756,-117.87497456799979,Santa Ana,CA,United States}	{Government Building,Professional & Other Places,}
2043	Mon Apr 19 04:31:31 +0000 2010	4b9a9bd9f964a520fac535e3	{Paradise Pier}	{33.80525172412538,-117.92094834549376,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Sun Apr 18 21:46:09 +0000 2010	4a7cd6a2f964a520d2ed1fe3	{McDonald's}	{34.13997637056754,-118.00911247730255,Monrovia,CA,United States}	{Food,}
2043	Sun Apr 18 19:07:14 +0000 2010	4a3d3c45f964a520fca11fe3	{Pasadena Ice Skating Center}	{34.14359966996766,-118.1434831131575,Pasadena,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2043	Sun Apr 18 17:34:02 +0000 2010	4a6e652bf964a520a5d41fe3	{Arcadia Garden Cafe}	{34.13012709999963,-118.05442562768987,Arcadia,CA,United States}	{Food,}
2043	Sat Apr 17 21:57:02 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Sat Apr 17 03:23:16 +0000 2010	4b9a9bd9f964a520fac535e3	{Paradise Pier}	{33.80525172412538,-117.92094834549376,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
2043	Fri Apr 16 21:45:14 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Fri Apr 16 21:45:14 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Fri Apr 16 20:41:16 +0000 2010	4b859057f964a520b26531e3	{McDonald's}	{33.818422592556445,-117.90918100408021,Anaheim,CA,United States}	{Food,}
2043	Fri Apr 16 20:36:55 +0000 2010	4b6607e8f964a520890f2be3	{Jack in the Box}	{33.83500720600532,-117.91705906391144,Anaheim,CA,United States}	{Food,}
2043	Fri Apr 16 03:56:36 +0000 2010	4bc42e804cdfc9b620519821	{Broadway Arms}	{33.835025336816656,-117.9190417610906,Anaheim,CA,United States}	{Residence,}
2043	Thu Apr 15 23:57:01 +0000 2010	4bba9372935e9521635b2890	{Panda Express}	{33.818544,-117.941798,Anaheim,CA,United States}	{Food,}
2043	Thu Apr 15 21:36:33 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
2043	Thu Apr 15 18:24:30 +0000 2010	4b5cbfc2f964a520074229e3	{The Rinks Anaheim Ice}	{33.834133840455735,-117.91784763336182,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
2043	Thu Apr 15 09:35:16 +0000 2010	4a6bacb0f964a52091cf1fe3	{Pho Citi}	{34.04905926331109,-118.43580901622772,Los Angeles,CA,United States}	{Food,}
