4124	Wed Aug 10 01:39:44 +0000 2011	4c4a6edd46240f47c3a2d3f1	{Body Shop Tattoo}	{34.14569484851134,-118.24705123901367,Glendale,CA,United States}	{Shop & Service,Professional & Other Places,}
4124	Sun Jun 12 16:21:22 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Wed Jun 08 01:42:04 +0000 2011	49fee6c0f964a520b16f1fe3	{Zankou Chicken}	{34.143195281932,-118.23391109704971,Glendale,CA,United States}	{Food,}
4124	Sun Jun 05 16:27:23 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Wed Jun 01 19:39:39 +0000 2011	4b1d7649f964a520dc1024e3	{McDonald's}	{34.152509454518956,-118.36777746677399,North Hollywood,CA,United States}	{Food,}
4124	Sun May 29 18:37:37 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun May 22 16:19:57 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun May 15 16:42:40 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat May 14 20:15:55 +0000 2011	4b340775f964a520152425e3	{Se?or Fish}	{34.1326606,-118.2161732,Los Angeles,CA,United States}	{Food,}
4124	Sun May 08 20:29:29 +0000 2011	4b340775f964a520152425e3	{Se?or Fish}	{34.1326606,-118.2161732,Los Angeles,CA,United States}	{Food,}
4124	Sat May 07 16:22:36 +0000 2011	4a980221f964a520172a20e3	{Eat Well}	{34.13400432757769,-118.25520623848962,Glendale,CA,United States}	{Food,}
4124	Thu May 05 18:47:11 +0000 2011	4a6a3e68f964a520eecc1fe3	{Whole Foods Market}	{34.151078,-118.245814,Glendale,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
4124	Thu May 05 03:53:59 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Tue May 03 01:25:37 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun May 01 16:13:49 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Apr 30 23:43:58 +0000 2011	4b340775f964a520152425e3	{Se?or Fish}	{34.1326606,-118.2161732,Los Angeles,CA,United States}	{Food,}
4124	Tue Apr 19 01:10:41 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun Apr 17 16:39:26 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Apr 16 15:24:16 +0000 2011	4ae93cb9f964a5209bb421e3	{McDonald's}	{34.04596751465219,-118.46477419096804,Los Angeles,CA,United States}	{Food,}
4124	Thu Apr 14 02:18:59 +0000 2011	4bc677edf360ef3bf5dbdb2d	{Ugly Mug Cafe}	{33.79088,-117.85304235,Orange,CA,United States}	{Food,}
4124	Wed Apr 13 16:16:31 +0000 2011	4a7c79e0f964a520baec1fe3	{Hyatt Regency Century Plaza}	{34.05763913064771,-118.41572552100155,Los Angeles,CA,United States}	{Nightlife Spot,Travel & Transport,}
4124	Sun Apr 10 16:19:06 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Tue Apr 05 01:52:20 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun Apr 03 16:20:10 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Mar 31 22:01:01 +0000 2011	4b342cb4f964a520cd2525e3	{Cheesecake Factory}	{34.06980474377655,-118.40162257122917,Beverly Hills,CA,United States}	{Food,}
4124	Sun Mar 27 18:32:59 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Mar 19 16:50:45 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Thu Mar 17 19:37:56 +0000 2011	40b7d280f964a52094001fe3	{Real Food Daily}	{34.017502,-118.493829,Santa Monica,CA,United States}	{Food,}
4124	Thu Mar 17 17:05:41 +0000 2011	4c4a052b712ac9287d3ed86a	{Santa Monica Yacht Harbor}	{34.01147176267387,-118.49496394742262,Santa Monica,CA,United States}	{Outdoors & Recreation,}
4124	Thu Mar 17 01:39:16 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Mar 17 01:35:04 +0000 2011	4be073fa4c189c74456d56f2	{Reuben Ingold Parkway}	{33.99916579100914,-118.35561096668243,Los Angeles,CA,United States}	{Outdoors & Recreation,}
4124	Tue Mar 15 17:21:36 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Mon Mar 14 16:36:51 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Mar 13 16:08:52 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Mar 12 17:40:59 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Fri Mar 11 23:45:24 +0000 2011	4b29ba5bf964a520f0a224e3	{Glendale Salon Spa}	{34.146543344022774,-118.24938739031886,Glendale,CA,United States}	{Shop & Service,}
4124	Fri Mar 11 16:18:14 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Wed Mar 09 18:28:22 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Tue Mar 08 15:25:02 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Mon Mar 07 15:16:56 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Mar 06 16:49:03 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Wed Mar 02 16:56:20 +0000 2011	4b29ba5bf964a520f0a224e3	{Glendale Salon Spa}	{34.146543344022774,-118.24938739031886,Glendale,CA,United States}	{Shop & Service,}
4124	Sun Feb 27 16:58:04 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Tue Feb 22 19:42:20 +0000 2011	4b7ad665f964a520ec3f2fe3	{Balboa Island}	{33.60695292714228,-117.88982391357422,Balboa,CA,United States}	{Travel & Transport,Shop & Service,}
4124	Sun Feb 20 16:57:10 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Feb 19 16:51:36 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Fri Feb 18 18:10:17 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Tue Feb 15 16:18:35 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Mon Feb 14 16:46:49 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Feb 13 16:59:48 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Feb 12 21:14:57 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Feb 12 17:38:45 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Feb 12 17:38:45 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Fri Feb 11 21:56:52 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Fri Feb 11 17:18:47 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Feb 10 23:28:21 +0000 2011	4c5c5eafd25320a18900c37a	{Dr. Kim Dental Office}	{34.157959,-118.248013,Glendale,CA,United States}	{Medical Center,Professional & Other Places,}
4124	Thu Feb 10 23:28:21 +0000 2011	4c5c5eafd25320a18900c37a	{Dr. Kim Dental Office}	{34.157959,-118.248013,Glendale,CA,United States}	{Medical Center,Professional & Other Places,}
4124	Wed Feb 09 17:42:38 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Tue Feb 08 17:16:07 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Feb 06 17:08:00 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Feb 05 17:12:03 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sat Feb 05 17:12:03 +0000 2011	4c98107fd799a1cd0f86af52	{Curves}	{34.134578507012016,-118.21529833671859,Los Angeles,CA,United States}	{Shop & Service,}
4124	Fri Feb 04 00:34:04 +0000 2011	4c3257bc213c2d7fc050355d	{Los Angeles County Line}	{34.81680028495551,-118.88182971815145,Lebec,CA,United States}	{Outdoors & Recreation,}
4124	Thu Feb 03 17:28:51 +0000 2011	45e8808ef964a5206b431fe3	{Hotel Carlton}	{37.78788566626971,-122.41804850378142,San Francisco,CA,United States}	{Travel & Transport,}
4124	Wed Feb 02 03:06:30 +0000 2011	45e8808ef964a5206b431fe3	{Hotel Carlton}	{37.78788566626971,-122.41804850378142,San Francisco,CA,United States}	{Travel & Transport,}
4124	Tue Feb 01 23:57:02 +0000 2011	4b537850f964a520809e27e3	{Mission San Carlos Borromeo del Rio Carmelo (Carmel Mission)}	{36.543053141594534,-121.91946744918823,Carmel,CA,United States}	{Spiritual Center,Arts & Entertainment,Professional & Other Places,}
4124	Tue Feb 01 22:05:06 +0000 2011	4b94274af964a520866b34e3	{Nepenthe}	{36.22175307319275,-121.75973653793335,Big Sur,CA,United States}	{Food,}
4124	Tue Feb 01 20:15:06 +0000 2011	4ced63b0d7268cfa770dc34e	{Ragged Point Trail}	{35.781209,-121.330029,San Simeon,CA,United States}	{Outdoors & Recreation,}
4124	Tue Feb 01 03:08:19 +0000 2011	4a0cf435f964a5206f751fe3	{Firestone Grill}	{35.28111529583604,-120.66039562225342,San Luis Obispo,CA,United States}	{Nightlife Spot,Food,}
4124	Mon Jan 31 23:58:57 +0000 2011	4bbfcd0274a9a593e32acff6	{Carpinteria Bluffs}	{34.38701494132937,-119.4961016343703,Carpinteria,CA,United States}	{Outdoors & Recreation,}
4124	Mon Jan 31 22:50:52 +0000 2011	4c5477dca724e21ed07973f6	{Xanadu}	{34.025206,-118.771585,Malibu,CA,United States}	{Professional & Other Places,}
4124	Sun Jan 30 17:00:26 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Jan 27 02:21:47 +0000 2011	4c040b64187ec928b87fb67b	{Venice Beach}	{33.986810160500845,-118.4736442565918,Venice,CA,United States}	{Outdoors & Recreation,Beach,}
4124	Sun Jan 23 17:02:32 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sat Jan 22 21:02:15 +0000 2011	4b9143a2f964a5203fae33e3	{Duke Kahanamoku Statue}	{33.65723202458336,-118.00167739391327,Huntington Beach,CA,United States}	{Outdoors & Recreation,}
4124	Thu Jan 20 02:49:35 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Jan 20 02:49:34 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Jan 13 17:10:21 +0000 2011	4a5cb314f964a5206ebc1fe3	{Pasadena Convention Center}	{34.14400283848345,-118.14458018857069,Pasadena,CA,United States}	{Shop & Service,Arts & Entertainment,Professional & Other Places,}
4124	Sun Jan 09 19:15:20 +0000 2011	4aef9d61f964a52093d921e3	{Healing Hands Wellness Center}	{34.07796581,-118.32344,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Jan 09 19:15:20 +0000 2011	4aef9d61f964a52093d921e3	{Healing Hands Wellness Center}	{34.07796581,-118.32344,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Jan 09 17:21:33 +0000 2011	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Jan 06 19:42:58 +0000 2011	4b29ba5bf964a520f0a224e3	{Glendale Salon Spa}	{34.146543344022774,-118.24938739031886,Glendale,CA,United States}	{Shop & Service,}
4124	Fri Dec 31 23:32:05 +0000 2010	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
4124	Fri Dec 31 20:10:19 +0000 2010	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
4124	Fri Dec 31 15:53:02 +0000 2010	44d17cecf964a5202b361fe3	{Ronald Reagan Washington National Airport (DCA)}	{38.853043701842566,-77.04231262207031,Arlington,VA,United States}	{Travel & Transport,}
4124	Wed Dec 29 19:42:21 +0000 2010	4bc8ad0b92b376b077ef513a	{Kermit The Frog Exhibit}	{38.891149736157075,-77.02999591827393,Washington,DC,United States}	{Museum,Arts & Entertainment,}
4124	Tue Dec 28 19:00:06 +0000 2010	4a0cfc37f964a52074751fe3	{National Air and Space Museum}	{38.888101671194335,-77.01993227005005,Washington,DC,United States}	{Museum,Arts & Entertainment,}
4124	Tue Dec 28 07:20:50 +0000 2010	4ced66e3b80da09365bd2100	{The Castle}	{39.23960947747884,-76.68169617295068,Halethorpe,MD,United States}	{Residence,}
4124	Sun Dec 26 23:07:31 +0000 2010	4a6faeeaf964a520d0d61fe3	{The James Beard House}	{40.73701273049525,-73.99981502619607,New York,NY,United States}	{Food,}
4124	Sun Dec 26 17:28:20 +0000 2010	4d1759fd25cda143c24876d6	{Snowpocalypse 2010 - NY}	{40.714150998671556,-74.0024471282959,New York,NY,United States}	{Outdoors & Recreation,Arts & Entertainment,}
4124	Sun Dec 26 01:40:48 +0000 2010	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
4124	Sat Dec 25 17:08:50 +0000 2010	4b67e315f964a5203f602be3	{LAX Parking Center}	{33.94612399518345,-118.36938443085073,Inglewood,CA,United States}	{Travel & Transport,}
4124	Sat Dec 25 02:27:42 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Fri Dec 24 18:14:48 +0000 2010	4b29ba5bf964a520f0a224e3	{Glendale Salon Spa}	{34.146543344022774,-118.24938739031886,Glendale,CA,United States}	{Shop & Service,}
4124	Wed Dec 22 07:24:05 +0000 2010	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
4124	Wed Dec 22 01:41:49 +0000 2010	4ce9b9428ef78cfa03baa29b	{Gate B36}	{39.85843004813501,-104.67473030090332,Denver,CO,United States}	{Travel & Transport,Airport,}
4124	Tue Dec 21 21:18:24 +0000 2010	4ab42478f964a5200f7020e3	{Kansas City International Airport (MCI)}	{39.29744311286238,-94.71622467041016,Kansas City,MO,United States}	{Travel & Transport,Airport,}
4124	Mon Dec 20 23:03:51 +0000 2010	4c17f78b834e2d7fbd2a2880	{Sedalia, MO}	{38.70450129919226,-93.2283067703247,Sedalia,MO,United States}	{Outdoors & Recreation,}
4124	Sun Dec 19 01:10:22 +0000 2010	4cc2466882388cfad8725f35	{Sedelia City Limits}	{38.705126219689305,-93.25073876799637,Sedalia,MO,United States}	{Nightlife Spot,}
4124	Fri Dec 17 19:27:37 +0000 2010	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
4124	Thu Dec 16 20:13:31 +0000 2010	4c5c5eafd25320a18900c37a	{Dr. Kim Dental Office}	{34.157959,-118.248013,Glendale,CA,United States}	{Medical Center,Professional & Other Places,}
4124	Thu Dec 16 02:35:31 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun Dec 12 23:03:51 +0000 2010	3fd66200f964a520e3ef1ee3	{Paradise Cove Beach Cafe}	{34.02015912488075,-118.78725349903107,Malibu,CA,United States}	{Food,}
4124	Sun Dec 12 17:15:53 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun Dec 05 17:06:37 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun Nov 28 20:28:49 +0000 2010	4aef9d61f964a52093d921e3	{Healing Hands Wellness Center}	{34.07796581,-118.32344,Los Angeles,CA,United States}	{Shop & Service,}
4124	Sun Nov 28 17:17:24 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Nov 25 22:02:58 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Thu Nov 25 17:29:23 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Sun Nov 21 18:45:09 +0000 2010	4b00631ef964a520983d22e3	{Agape International Spiritual Center}	{33.9906186714477,-118.3795871879882,Culver City,CA,United States}	{Spiritual Center,Professional & Other Places,}
4124	Fri Nov 19 19:57:03 +0000 2010	4c5c5eafd25320a18900c37a	{Dr. Kim Dental Office}	{34.157959,-118.248013,Glendale,CA,United States}	{Medical Center,Professional & Other Places,}
4124	Thu Nov 18 00:16:26 +0000 2010	4a923b32f964a520fc1c20e3	{Taco Azteca}	{34.144640606148066,-118.23467093272122,Glendale,CA,United States}	{Food,}
4124	Wed Oct 27 03:52:57 +0000 2010	441bd921f964a52048311fe3	{Glendale Galleria}	{34.14442710507933,-118.25871774126523,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
4124	Thu Oct 21 23:31:28 +0000 2010	4b9c702cf964a520a46836e3	{Hyatt Regency Mission Bay Spa and Marina - San Diego}	{32.76497530165147,-117.24047183990479,San Diego,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
