707	Sat Dec 03 17:38:28 +0000 2011	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
707	Sat Jun 25 08:24:27 +0000 2011	4b004d3ff964a520863c22e3	{Dillon's Irish Pub & Grill}	{34.10171969447878,-118.32647401083432,Los Angeles,CA,United States}	{Nightlife Spot,}
707	Thu Jun 23 19:35:21 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Mon Jun 20 18:31:26 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Mon Jun 20 03:33:33 +0000 2011	4a04dce7f964a52036721fe3	{Umami Burger}	{34.059099322771765,-118.34501087665558,Los Angeles,CA,United States}	{Food,}
707	Thu Jun 16 17:19:57 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Wed Jun 15 19:56:13 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Tue Jun 14 18:48:23 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Mon Jun 13 21:33:17 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Sat Jun 11 19:20:58 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Tue Jun 07 05:01:48 +0000 2011	47d83de0f964a520294e1fe3	{The Happy Ending Bar & Restaurant}	{34.097795766666664,-118.342876,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
707	Sun Jun 05 17:04:29 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Sat Jun 04 04:24:15 +0000 2011	4b8c8a67f964a520c1d532e3	{High Voltage Tattoo}	{34.09426440374792,-118.34426863444936,West Hollywood,CA,United States}	{Shop & Service,}
707	Wed Jun 01 17:45:31 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Tue May 31 17:32:03 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Sun May 29 15:43:24 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Sun May 29 00:01:28 +0000 2011	46224ab0f964a52098451fe3	{The Coffee Bean & Tea Leaf?}	{34.08379390350954,-118.35345883625372,Los Angeles,CA,United States}	{Food,}
707	Sat May 28 17:29:27 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Fri May 27 17:55:22 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Wed May 25 18:39:42 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Tue May 24 20:01:13 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Mon May 23 17:34:11 +0000 2011	4ae20ae6f964a520188a21e3	{24 Hour Fitness}	{34.098,-118.328395,Hollywood,CA,United States}	{Shop & Service,}
707	Sun May 22 21:29:09 +0000 2011	49fdda58f964a520346f1fe3	{BodyFactory - Hollywood}	{34.098159345215535,-118.32781791687012,Hollywood,CA,United States}	{Food,}
