3511	Thu Apr 14 20:05:16 +0000 2011	4a888cbff964a520dc0620e3	{Rhea's Market & Deli}	{37.759892441370866,-122.42151260375977,San Francisco,CA,United States}	{Food,}
3511	Mon Feb 14 20:35:17 +0000 2011	4a55c1f7f964a52046b41fe3	{Charlotte Douglas International Airport (CLT)}	{35.220583881215475,-80.94335271521767,Charlotte,NC,United States}	{Travel & Transport,}
3511	Sat Feb 12 17:28:37 +0000 2011	4afddaddf964a5207e2b22e3	{Dan'l Boone Inn}	{36.21602519322388,-81.67498111724854,Boone,NC,United States}	{Food,}
3511	Wed Feb 09 19:40:52 +0000 2011	4b363f41f964a5208f3125e3	{Loveless Cafe}	{36.03501914339347,-86.97203278541565,Nashville,TN,United States}	{Food,}
3511	Tue Feb 08 21:15:54 +0000 2011	4ab654d3f964a5209f7620e3	{Nashville International Airport (BNA)}	{36.13118535403988,-86.66942596435547,Nashville,TN,United States}	{Travel & Transport,}
3511	Tue Feb 08 13:41:33 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3511	Sun Jan 30 20:53:11 +0000 2011	4a808e6df964a52098f51fe3	{Warming Hut Park Store & Cafe}	{37.80825819954507,-122.47062921524048,San Francisco,CA,United States}	{Shop & Service,Food,}
3511	Sun Jan 30 20:10:24 +0000 2011	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3511	Sat Jan 29 19:44:16 +0000 2011	4a8dab4ff964a520791020e3	{Ex'pression College for Digital Arts}	{37.84739905,-122.295942,Emeryville,CA,United States}	{College & University,}
3511	Thu Jan 27 05:06:32 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3511	Mon Jan 24 12:34:03 +0000 2011	4d2f3538b2935941c7665d76	{MIDEM 2011 (Official)}	{43.551078,7.01803,Cannes,France,France}	{Professional & Other Places,}
3511	Sun Jan 23 11:41:18 +0000 2011	4d2f3538b2935941c7665d76	{MIDEM 2011 (Official)}	{43.551078,7.01803,Cannes,France,France}	{Professional & Other Places,}
3511	Sat Jan 22 10:11:17 +0000 2011	4d2f3538b2935941c7665d76	{MIDEM 2011 (Official)}	{43.551078,7.01803,Cannes,France,France}	{Professional & Other Places,}
3511	Fri Jan 21 15:29:57 +0000 2011	4c71b77d8efc3704554a117d	{Cannes}	{43.550538775567375,7.020778656005859,Cannes,Provence-Alpes-C?te d'Azur,France}	{Outdoors & Recreation,}
3511	Thu Jan 20 03:15:19 +0000 2011	4c2172eb13c00f47941186de	{World Affairs Council}	{37.78963722961387,-122.40584313869476,San Francisco,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
3511	Sun Jan 16 22:01:14 +0000 2011	4b97e770f964a520181e35e3	{Fishing Pier At Crissy Field}	{37.80847,-122.47053231627956,San Francisco,CA,United States}	{Travel & Transport,}
3511	Sat Jan 15 18:48:03 +0000 2011	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3511	Tue Jan 11 16:10:30 +0000 2011	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
===
3511	Fri Dec 10 17:30:39 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu Dec 09 03:54:58 +0000 2010	3fd66200f964a520a2ed1ee3	{Specs' Twelve Adler Museum Cafe}	{37.7976787751743,-122.40666389465332,San Francisco,CA,United States}	{Nightlife Spot,}
3511	Mon Dec 06 17:10:33 +0000 2010	4cfcee1d7f2db1f78a4b35d4	{SF MusicTech Summit}	{37.785331,-122.428655,San Francisco,CA,United States}	{College & University,}
3511	Sat Dec 04 01:11:22 +0000 2010	45e6b92bf964a5204d431fe3	{The Grove}	{37.800326397681886,-122.44043422391705,San Francisco,CA,United States}	{Food,}
3511	Sun Nov 28 00:36:31 +0000 2010	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3511	Thu Nov 25 00:14:41 +0000 2010	4ad5300af964a520480221e3	{Cincinnati / Northern Kentucky International Airport (CVG)}	{39.05521768254266,-84.65618133544922,Hebron,KY,United States}	{Travel & Transport,}
3511	Sun Nov 14 00:58:41 +0000 2010	43c5a1e7f964a5206d2d1fe3	{Harry's Bar}	{37.78835087959596,-122.43354979645153,San Francisco,CA,United States}	{Nightlife Spot,}
3511	Thu Nov 04 20:54:51 +0000 2010	4a01c2d3f964a520f7701fe3	{Sprinkles Cupcakes}	{34.069562,-118.40602576732635,Beverly Hills,CA,United States}	{Food,}
3511	Thu Nov 04 18:25:17 +0000 2010	49ff2664f964a520e46f1fe3	{Le Pain Quotidien}	{34.069456,-118.405839,Beverly Hills,CA,United States}	{Food,}
3511	Sat Oct 30 16:50:51 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu Oct 28 23:15:24 +0000 2010	45e6b92bf964a5204d431fe3	{The Grove}	{37.800326397681886,-122.44043422391705,San Francisco,CA,United States}	{Food,}
3511	Fri Oct 15 05:20:15 +0000 2010	4c47de2a699476b0989fb321	{Cafe des Amis}	{37.797522,-122.432366,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3511	Sat Oct 09 22:43:19 +0000 2010	4caf75a6aef16dcb76b0a854	{San Francisco Fleet Week 2010}	{37.806445,-122.418657,San Francisco,CA,United States}	{Arts & Entertainment,}
3511	Tue Oct 05 16:12:08 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon Sep 13 16:20:02 +0000 2010	4bcedd90fb84c9b68161243e	{betahaus Hamburg}	{53.55746726274398,9.961552619934082,Hamburg,Hamburg,Germany}	{Shop & Service,Office,Professional & Other Places,}
3511	Mon Sep 06 08:53:17 +0000 2010	4b06ec7cf964a52031f322e3	{Kulturbrauerei}	{52.539560043183194,13.41388060961369,Berlin,Berlin,Germany}	{Arts & Entertainment,}
3511	Sat Sep 04 06:48:56 +0000 2010	4c80cf4fd4e23704a0835788	{Schretstaken}	{53.585648,10.538526,,,Germany}	{Outdoors & Recreation,}
3511	Fri Sep 03 10:35:55 +0000 2010	4c80cf4fd4e23704a0835788	{Schretstaken}	{53.585648,10.538526,,,Germany}	{Outdoors & Recreation,}
3511	Sun Aug 22 20:40:15 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Wed Aug 18 00:18:12 +0000 2010	4a42e017f964a52053a61fe3	{Nobu at Shore Club}	{25.79507084111131,-80.12812949949839,Miami Beach,FL,United States}	{Food,}
3511	Fri Aug 13 20:55:29 +0000 2010	4c64a14f3f69c9b6aa4389d9	{Casa Santa Ana}	{10.420457,-75.544967,,,Colombia}	{Travel & Transport,Hotel,}
3511	Thu Aug 12 19:59:22 +0000 2010	4b5480d7f964a520aabd27e3	{Mila Pasteleria}	{10.424986932021659,-75.55109376724273,Cartagena,Bolivar,Colombia}	{Food,}
3511	Sun Aug 08 21:38:34 +0000 2010	4a0b8ce1f964a52000751fe3	{Blue Barn Gourmet}	{37.800587,-122.438143,San Francisco,CA,United States}	{Food,}
3511	Sat Jul 31 00:57:48 +0000 2010	44e5f29ff964a52075371fe3	{August Capital}	{37.422777,-122.205103,Menlo Park,CA,United States}	{Professional & Other Places,}
3511	Fri Jul 30 16:18:04 +0000 2010	4c52f4d594790f479d6b54a3	{TechCrunch Social Currency CrunchUp}	{37.430443,-122.164707,Stanford,CA,United States}	{Professional & Other Places,}
3511	Fri Jul 30 15:04:06 +0000 2010	4aaaa14bf964a520b25620e3	{South San Francisco Caltrain Station}	{37.657018648242655,-122.40494728088379,South San Francisco,CA,United States}	{Travel & Transport,}
3511	Fri Jul 30 02:28:50 +0000 2010	4a7747e7f964a52009e41fe3	{Dogpatch Labs}	{37.78261658819499,-122.38788843154907,San Francisco,CA,United States}	{Office,Professional & Other Places,}
3511	Sun Jul 25 23:58:48 +0000 2010	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3511	Fri Jul 23 23:09:20 +0000 2010	4b26aa12f964a520277f24e3	{Frog Hollow Farm}	{37.795237154349074,-122.39294171333313,San Francisco,CA,United States}	{Food,}
3511	Thu Jul 15 21:54:09 +0000 2010	4b26aa12f964a520277f24e3	{Frog Hollow Farm}	{37.795237154349074,-122.39294171333313,San Francisco,CA,United States}	{Food,}
3511	Sat Jul 10 22:53:48 +0000 2010	4a808e6df964a52098f51fe3	{Warming Hut Park Store & Cafe}	{37.80825819954507,-122.47062921524048,San Francisco,CA,United States}	{Shop & Service,Food,}
3511	Fri Jul 09 02:44:02 +0000 2010	40e0b100f964a520e1091fe3	{Blowfish Sushi to Die For}	{37.75963095,-122.410067,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3511	Tue Jul 06 02:16:37 +0000 2010	4ba01051f964a520dc5637e3	{La Petite Baleen}	{37.805308510838735,-122.46902325664088,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sat Jul 03 14:32:14 +0000 2010	3fd66200f964a5200fed1ee3	{Northstar Cafe}	{37.79926722423079,-122.41045463443139,San Francisco,CA,United States}	{Nightlife Spot,}
3511	Fri Jul 02 20:28:01 +0000 2010	43cc0e7df964a520c92d1fe3	{La M?diterran?e Fillmore}	{37.790039,-122.434055,San Francisco,CA,United States}	{Food,}
3511	Fri Jul 02 01:34:39 +0000 2010	4a7747e7f964a52009e41fe3	{Dogpatch Labs}	{37.78261658819499,-122.38788843154907,San Francisco,CA,United States}	{Office,Professional & Other Places,}
3511	Mon Jun 28 16:03:38 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon Jun 28 01:16:23 +0000 2010	46391fe7f964a52018461fe3	{Osha Thai Restaurant & Bar}	{37.79734605109025,-122.43280879498329,San Francisco,CA,United States}	{Food,}
3511	Sun Jun 27 13:56:53 +0000 2010	3fd66200f964a5200fed1ee3	{Northstar Cafe}	{37.79926722423079,-122.41045463443139,San Francisco,CA,United States}	{Nightlife Spot,}
3511	Sat Jun 26 21:37:13 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu Jun 24 17:29:17 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Tue Jun 22 21:15:32 +0000 2010	40e35400f964a520e8091fe3	{University Cafe}	{37.44568447463292,-122.16192937550616,Palo Alto,CA,United States}	{Food,}
3511	Tue Jun 22 00:35:53 +0000 2010	45e6b92bf964a5204d431fe3	{The Grove}	{37.800326397681886,-122.44043422391705,San Francisco,CA,United States}	{Food,}
3511	Mon Jun 21 18:26:44 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Sun Jun 20 21:57:16 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun Jun 20 21:04:27 +0000 2010	4ab57ffcf964a520007520e3	{Kara's Cupcakes}	{37.799772739862284,-122.44100689888,San Francisco,CA,United States}	{Food,}
3511	Sat Jun 19 17:36:15 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Fri Jun 18 21:39:15 +0000 2010	45e6b92bf964a5204d431fe3	{The Grove}	{37.800326397681886,-122.44043422391705,San Francisco,CA,United States}	{Food,}
3511	Thu Jun 17 19:44:20 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Thu Jun 17 04:35:18 +0000 2010	42926e80f964a52021241fe3	{The Hidden Vine}	{37.795294380760645,-122.40178763866425,San Francisco,CA,United States}	{Nightlife Spot,}
3511	Mon Jun 14 17:37:07 +0000 2010	4ae1f187f964a520048921e3	{Cupid's Span}	{37.79154065815569,-122.39001274108887,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu Jun 10 23:20:51 +0000 2010	45e86d76f964a5206a431fe3	{Samovar Tea Lounge}	{37.784282779035216,-122.4022650718689,San Francisco,CA,United States}	{Food,}
3511	Wed Jun 09 17:25:04 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Tue Jun 08 18:14:09 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Tue Jun 08 17:39:40 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon Jun 07 16:50:53 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun Jun 06 20:50:57 +0000 2010	49d050a3f964a5201c5b1fe3	{Pacific Catch}	{37.80076629843693,-122.43670175911242,San Francisco,CA,United States}	{Food,}
3511	Sun Jun 06 19:56:55 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun Jun 06 01:18:10 +0000 2010	4a1b11bcf964a520ca7a1fe3	{Crepevine}	{37.79086,-122.43426,San Francisco,CA,United States}	{Food,}
3511	Sun Jun 06 01:18:10 +0000 2010	4a1b11bcf964a520ca7a1fe3	{Crepevine}	{37.79086,-122.43426,San Francisco,CA,United States}	{Food,}
3511	Sat Jun 05 20:20:15 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Fri Jun 04 17:47:30 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu Jun 03 18:29:56 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Thu Jun 03 17:55:58 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu Jun 03 02:18:18 +0000 2010	43ee0337f964a5205b2f1fe3	{Zushi Puzzle}	{37.80026,-122.433122,San Francisco,CA,United States}	{Food,}
3511	Wed Jun 02 18:11:58 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Wed Jun 02 17:50:34 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Wed Jun 02 02:31:40 +0000 2010	4ac80a3cf964a52051bb20e3	{Out The Door}	{37.787004,-122.434077,San Francisco,CA,United States}	{Food,}
3511	Tue Jun 01 18:57:46 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Tue Jun 01 18:45:32 +0000 2010	4b6df3a8f964a520769e2ce3	{Baby Gap}	{37.800449,-122.43904,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
3511	Tue Jun 01 18:18:54 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon May 31 19:12:53 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon May 31 18:42:38 +0000 2010	49d8082cf964a520975d1fe3	{Fleet Feet Sports}	{37.8007612,-122.43776,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
3511	Sun May 30 23:56:54 +0000 2010	49d8082cf964a520975d1fe3	{Fleet Feet Sports}	{37.8007612,-122.43776,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
3511	Sun May 30 23:35:19 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun May 30 04:13:02 +0000 2010	4a18af52f964a520d8791fe3	{Bin 38}	{37.799772,-122.440832,San Francisco,CA,United States}	{Nightlife Spot,}
3511	Sat May 29 22:43:22 +0000 2010	4b9814c0f964a520f92a35e3	{Garfield Statue}	{37.77151696372769,-122.45902821133042,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sat May 29 04:48:38 +0000 2010	469185ccf964a520b6481fe3	{Uzen}	{37.84051143,-122.251515,Oakland,CA,United States}	{Food,}
3511	Sat May 29 02:02:17 +0000 2010	469184c1f964a520b4481fe3	{Oliveto Cafe & Restaurant}	{37.84388227584244,-122.2518264894635,Oakland,CA,United States}	{Food,}
3511	Fri May 28 20:38:02 +0000 2010	4a73b153f964a52035dd1fe3	{Woodhouse Fish Co.}	{37.787479645903915,-122.43354426660919,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3511	Fri May 28 17:19:05 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu May 27 20:08:16 +0000 2010	45e6b92bf964a5204d431fe3	{The Grove}	{37.800326397681886,-122.44043422391705,San Francisco,CA,United States}	{Food,}
3511	Wed May 26 22:01:34 +0000 2010	4b8bf289f964a5200ab432e3	{CoreMedia}	{37.78793,-122.399488,San Francisco,CA,United States}	{Professional & Other Places,}
3511	Wed May 26 20:16:35 +0000 2010	4a03132af964a52087711fe3	{Mixt Greens}	{37.78881250057032,-122.3989106808852,San Francisco,CA,United States}	{Food,}
3511	Wed May 26 17:50:40 +0000 2010	4b3e3696f964a520969925e3	{the Bud Stop}	{37.79706,-122.435731,San Francisco,CA,United States}	{Shop & Service,}
3511	Wed May 26 17:50:40 +0000 2010	4b3e3696f964a520969925e3	{the Bud Stop}	{37.79706,-122.435731,San Francisco,CA,United States}	{Shop & Service,}
3511	Wed May 26 17:33:45 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Tue May 25 23:21:39 +0000 2010	4b26aa12f964a520277f24e3	{Frog Hollow Farm}	{37.795237154349074,-122.39294171333313,San Francisco,CA,United States}	{Food,}
3511	Tue May 25 03:35:51 +0000 2010	4a1b11bcf964a520ca7a1fe3	{Crepevine}	{37.79086,-122.43426,San Francisco,CA,United States}	{Food,}
3511	Mon May 24 17:11:31 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Mon May 24 16:38:46 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun May 23 19:37:40 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Sat May 22 21:36:13 +0000 2010	4bc0eb692a89ef3b9b70f188	{Taco Bar}	{37.78885214479075,-122.43384840750338,San Francisco,CA,United States}	{Food,}
3511	Fri May 21 19:38:57 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Fri May 21 03:59:50 +0000 2010	4ac80a3cf964a52051bb20e3	{Out The Door}	{37.787004,-122.434077,San Francisco,CA,United States}	{Food,}
3511	Thu May 20 21:50:53 +0000 2010	4aa80a86f964a520eb4e20e3	{Alta Plaza Park}	{37.79106586542567,-122.43829250335693,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu May 20 21:08:12 +0000 2010	4a1b11bcf964a520ca7a1fe3	{Crepevine}	{37.79086,-122.43426,San Francisco,CA,United States}	{Food,}
3511	Thu May 20 18:09:14 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Wed May 19 19:20:10 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Tue May 18 17:15:58 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun May 16 01:44:50 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Sun May 16 01:41:56 +0000 2010	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3511	Sat May 15 23:57:05 +0000 2010	4587a2b6f964a520c63f1fe3	{A16}	{37.80000269676004,-122.44205987814316,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3511	Sat May 15 17:08:05 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Fri May 14 22:03:05 +0000 2010	4192ab80f964a520031e1fe3	{Cafe Bean}	{37.788583,-122.413559,San Francisco,CA,United States}	{Food,}
3511	Thu May 13 19:28:09 +0000 2010	4a60aa89f964a520fbc01fe3	{Il Cane Rosso}	{37.796102,-122.393701,San Francisco,CA,United States}	{Food,}
3511	Thu May 13 19:25:33 +0000 2010	4a736f6ff964a5206edc1fe3	{Boccalone Salumeria}	{37.79543054408178,-122.39350610432753,San Francisco,CA,United States}	{Food,}
3511	Thu May 13 18:50:12 +0000 2010	4b26aa12f964a520277f24e3	{Frog Hollow Farm}	{37.795237154349074,-122.39294171333313,San Francisco,CA,United States}	{Food,}
3511	Wed May 12 18:25:02 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Wed May 12 18:00:29 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon May 10 20:16:56 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Thu May 06 20:26:01 +0000 2010	4c4596e6dd1f2d7f4f6081f9	{California Pacific Medical Center}	{37.78638367530331,-122.45642978538078,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
3511	Thu May 06 16:49:06 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Thu May 06 16:49:06 +0000 2010	44f03c85f964a520f2371fe3	{Rose's Caf?}	{37.79698882519879,-122.43709989502378,San Francisco,CA,United States}	{Food,}
3511	Thu May 06 16:21:57 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Wed May 05 22:03:40 +0000 2010	4a1b11bcf964a520ca7a1fe3	{Crepevine}	{37.79086,-122.43426,San Francisco,CA,United States}	{Food,}
3511	Wed May 05 16:53:08 +0000 2010	40b7d280f964a52093001fe3	{Crissy Field}	{37.805104875814145,-122.44876384735107,San Francisco,CA,United States}	{Outdoors & Recreation,}
3511	Mon May 03 19:46:43 +0000 2010	4a677bf4f964a52084c91fe3	{Chilayo Sabor Mexicano}	{37.800565,-122.438765,San Francisco,CA,United States}	{Food,}
3511	Mon May 03 18:17:36 +0000 2010	4c4596e6dd1f2d7f4f6081f9	{California Pacific Medical Center}	{37.78638367530331,-122.45642978538078,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
