1621	Fri Aug 12 05:46:29 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
1621	Sat Mar 26 19:03:46 +0000 2011	4b7ced48f964a5206ea92fe3	{Old Town Temecula Farmer's Market}	{33.49612562093122,-117.1510362625122,Temecula,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,Food & Drink Shop,}
1621	Tue Mar 22 16:30:28 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Mon Mar 21 16:31:45 +0000 2011	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Sun Mar 20 21:28:43 +0000 2011	4afe4574f964a5200c2f22e3	{Starbucks}	{33.56638,-117.2045,Murrieta,CA,United States}	{Food,}
1621	Sat Mar 19 19:22:00 +0000 2011	4bb39f4442959c743b35222c	{In-N-Out Burger}	{33.747003520107135,-117.00170877817989,Hemet,CA,United States}	{Food,}
1621	Sat Mar 19 02:56:22 +0000 2011	4b47d4c8f964a520b94026e3	{Froyoland}	{33.57176201502638,-117.18237929095955,Murrieta,CA,United States}	{Food,}
1621	Fri Mar 18 19:50:05 +0000 2011	4bc280cdf8219c741e06b510	{Subway}	{33.57168271617837,-117.18422287207679,Murrieta,CA,United States}	{Food,}
1621	Thu Mar 17 17:17:48 +0000 2011	4afe4574f964a5200c2f22e3	{Starbucks}	{33.56638,-117.2045,Murrieta,CA,United States}	{Food,}
1621	Thu Mar 03 17:10:56 +0000 2011	4c0910a0a1b32d7ff8f696f0	{Starbucks}	{33.50558121,-117.14710968,Temecula,CA,United States}	{Food,}
1621	Thu Mar 03 17:10:38 +0000 2011	4c0910a0a1b32d7ff8f696f0	{Starbucks}	{33.50558121,-117.14710968,Temecula,CA,United States}	{Food,}
1621	Mon Feb 28 23:17:05 +0000 2011	4b9c456ef964a520c95a36e3	{Shogun Japanese Restaurant}	{33.52277470426712,-117.15194821357727,Temecula,CA,United States}	{Food,}
1621	Mon Feb 28 23:17:04 +0000 2011	4b9c456ef964a520c95a36e3	{Shogun Japanese Restaurant}	{33.52277470426712,-117.15194821357727,Temecula,CA,United States}	{Food,}
1621	Sat Feb 26 18:46:21 +0000 2011	4c0869db6071a5937854dc32	{Simply Sharon's}	{33.520044,-117.163606,Temecula,CA,United States}	{Food,}
1621	Fri Feb 25 15:35:38 +0000 2011	4b44b0d7f964a52090f925e3	{Starbucks}	{33.592100755947065,-117.12417125701904,Winchester,CA,United States}	{Food,}
1621	Thu Feb 24 23:12:07 +0000 2011	4b1323f2f964a520a69423e3	{Buffalo Wild Wings}	{33.554270684604866,-117.17931747436523,Murrieta,CA,United States}	{Food,}
1621	Thu Feb 24 15:55:57 +0000 2011	49dcf601f964a520cd5f1fe3	{Bruegger's}	{33.54110851351015,-117.14313983917236,Temecula,CA,United States}	{Food,}
1621	Tue Feb 22 23:14:12 +0000 2011	4a9589dff964a5208e2320e3	{Yummy.com}	{33.973087850895354,-118.42253695654553,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1621	Sat Feb 19 04:15:34 +0000 2011	4b9c456ef964a520c95a36e3	{Shogun Japanese Restaurant}	{33.52277470426712,-117.15194821357727,Temecula,CA,United States}	{Food,}
1621	Fri Feb 18 17:16:49 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Tue Feb 15 15:47:44 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Tue Feb 15 03:25:39 +0000 2011	4b4ce8f2f964a520d4c326e3	{Chili's Grill & Bar}	{33.502792,-117.149994,Temecula,CA,United States}	{Food,}
1621	Mon Feb 14 17:10:26 +0000 2011	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Sun Feb 13 22:35:17 +0000 2011	4b9c456ef964a520c95a36e3	{Shogun Japanese Restaurant}	{33.52277470426712,-117.15194821357727,Temecula,CA,United States}	{Food,}
1621	Sun Feb 13 18:45:50 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Sat Feb 12 16:27:53 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Sat Feb 12 06:02:06 +0000 2011	4beede46e8c3c92802479992	{Silverado Gym}	{33.56600701001313,-117.18875422021989,Murrieta,CA,United States}	{}
1621	Fri Feb 11 17:05:09 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Fri Feb 11 17:05:09 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Thu Feb 10 23:37:12 +0000 2011	4a9589dff964a5208e2320e3	{Yummy.com}	{33.973087850895354,-118.42253695654553,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1621	Thu Feb 10 18:49:09 +0000 2011	4c0910a0a1b32d7ff8f696f0	{Starbucks}	{33.50558121,-117.14710968,Temecula,CA,United States}	{Food,}
1621	Wed Feb 09 21:35:30 +0000 2011	4aa748f7f964a520994c20e3	{Vancouver International Airport (YVR)}	{49.19488613862445,-123.17948341369629,Richmond,BC,Canada}	{Travel & Transport,}
1621	Wed Feb 09 19:35:51 +0000 2011	4aceace5f964a520a4d120e3	{Edmonton International Airport (YEG)}	{53.30708287744626,-113.58489990234375,Leduc,AB,Canada}	{Travel & Transport,}
1621	Tue Feb 08 16:09:59 +0000 2011	4bdae4c063c5c9b6835a2568	{Starbucks}	{53.6313708,-113.4971029,Edmonton,Alberta,Canada}	{Food,}
1621	Mon Feb 07 16:28:55 +0000 2011	4bdae4c063c5c9b6835a2568	{Starbucks}	{53.6313708,-113.4971029,Edmonton,Alberta,Canada}	{Food,}
1621	Sat Feb 05 22:40:26 +0000 2011	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Tue Jan 25 19:20:39 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1621	Sun Jan 23 21:40:28 +0000 2011	4a341677f964a520b39b1fe3	{Cozymel's Coastal Mexican}	{32.871717009207025,-117.21358582406786,San Diego,CA,United States}	{Food,}
1621	Sun Jan 23 17:51:38 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Sun Jan 23 06:24:23 +0000 2011	4ba67589f964a520b95439e3	{Carl's Jr}	{33.59168872424684,-117.12362869953968,Murrieta,CA,United States}	{Food,}
1621	Sat Jan 22 18:34:00 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Fri Jan 21 16:42:38 +0000 2011	4b2a9202f964a52099ab24e3	{Starbucks}	{33.93702253000614,-117.55705833435059,Norco,CA,United States}	{Food,}
1621	Tue Jan 18 21:36:19 +0000 2011	4a5e39f6f964a52030be1fe3	{House of Pasta}	{33.985898,-118.401432,Culver City,CA,United States}	{Food,}
1621	Mon Jan 17 00:27:25 +0000 2011	4a5bc475f964a520bdbb1fe3	{Honda Center}	{33.80785622955976,-117.87656517386878,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
1621	Sun Jan 16 16:24:17 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Sat Jan 15 18:18:58 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Sat Jan 15 00:43:03 +0000 2011	4be1e4234283c9b6f5d454f8	{Jamba Juice}	{33.52271765503077,-117.15731412554153,Temecula,CA,United States}	{Food,}
1621	Fri Jan 14 22:58:38 +0000 2011	4af5e4ecf964a5206dfe21e3	{Ponte Winery}	{33.53667518514161,-117.05054047162078,Temecula,CA,United States}	{Food,}
1621	Fri Jan 14 15:37:06 +0000 2011	4b44b0d7f964a52090f925e3	{Starbucks}	{33.592100755947065,-117.12417125701904,Winchester,CA,United States}	{Food,}
1621	Wed Jan 12 15:44:08 +0000 2011	4b44b0d7f964a52090f925e3	{Starbucks}	{33.592100755947065,-117.12417125701904,Winchester,CA,United States}	{Food,}
1621	Wed Jan 12 02:42:55 +0000 2011	4b4a599cf964a520d58426e3	{Chili's Grill & Bar}	{33.56430947953454,-117.20409917727902,Murrieta,CA,United States}	{Food,}
1621	Sat Jan 08 20:15:35 +0000 2011	4a5bc475f964a520bdbb1fe3	{Honda Center}	{33.80785622955976,-117.87656517386878,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
1621	Sat Jan 08 17:08:51 +0000 2011	4c2fafee452620a1d3001e0f	{Starbucks}	{33.59524928415522,-117.2429847159437,Wildomar,CA,United States}	{Food,}
1621	Thu Jan 06 21:38:19 +0000 2011	4a9589dff964a5208e2320e3	{Yummy.com}	{33.973087850895354,-118.42253695654553,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1621	Wed Jan 05 17:39:24 +0000 2011	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Mon Jan 03 15:38:49 +0000 2011	4b1f8f2cf964a520f42624e3	{Starbucks}	{32.90237268895441,-97.03816894735449,DFW Airport,TX,United States}	{Food,}
1621	Mon Jan 03 15:36:13 +0000 2011	44d9ff60f964a5208b361fe3	{Dallas/Fort Worth International Airport (DFW)}	{32.89803818160521,-97.04086303710938,DFW Airport,TX,United States}	{Travel & Transport,}
1621	Sun Dec 26 19:05:42 +0000 2010	44d9ff60f964a5208b361fe3	{Dallas/Fort Worth International Airport (DFW)}	{32.89803818160521,-97.04086303710938,DFW Airport,TX,United States}	{Travel & Transport,}
1621	Fri Dec 24 04:16:46 +0000 2010	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
1621	Thu Dec 23 16:52:22 +0000 2010	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Wed Dec 22 20:03:47 +0000 2010	4b8955d9f964a520842c32e3	{Manhattan Deli Bakery & Restaurant}	{33.522488487161354,-117.15841770172119,Temecula,CA,United States}	{Food,}
1621	Wed Dec 22 18:01:03 +0000 2010	4c0910a0a1b32d7ff8f696f0	{Starbucks}	{33.50558121,-117.14710968,Temecula,CA,United States}	{Food,}
1621	Wed Dec 22 03:09:08 +0000 2010	4bd9d2445f34b713afde3579	{Togo's Sandwiches}	{32.83104684500464,-117.1304880145038,San Diego,CA,United States}	{Food,}
1621	Tue Dec 21 17:30:42 +0000 2010	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Mon Dec 20 17:37:03 +0000 2010	4b8ac301f964a520477f32e3	{Starbucks}	{33.50435649233241,-117.15136885643005,Temecula,CA,United States}	{Food,}
1621	Sun Dec 19 20:26:03 +0000 2010	4b594f8cf964a520bc8428e3	{Ice Town}	{33.908569551805265,-117.46476888656616,Riverside,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1621	Sun Dec 19 17:04:57 +0000 2010	4b60c204f964a520b0f729e3	{Starbucks}	{33.556023105039316,-117.18585133552551,Murrieta,CA,United States}	{Food,Professional & Other Places,}
1621	Fri Dec 17 21:05:05 +0000 2010	4b63b43ff964a5201d8d2ae3	{In-N-Out Burger}	{33.573178853506626,-117.17884540557861,Murrieta,CA,United States}	{Food,}
1621	Tue Dec 14 22:08:33 +0000 2010	4c61c301ec94a5933bb227ca	{Stauffer New Media Development}	{33.97898168645671,-118.42368357791935,Los Angeles,CA,United States}	{Professional & Other Places,}
1621	Tue Dec 14 17:22:51 +0000 2010	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Sat Dec 11 19:11:09 +0000 2010	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Thu Dec 09 22:40:59 +0000 2010	4c001fa8ca1920a19be2ed81	{True Religion Brand Jeans}	{33.9302849852649,-116.818428935617,Cabazon,CA,United States}	{Shop & Service,Clothing Store,}
1621	Thu Dec 09 02:42:01 +0000 2010	4b8ac301f964a520477f32e3	{Starbucks}	{33.50435649233241,-117.15136885643005,Temecula,CA,United States}	{Food,}
1621	Wed Dec 08 17:20:55 +0000 2010	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Tue Dec 07 17:40:00 +0000 2010	4bc21cebf8219c74f44db410	{Starbucks}	{33.57161845322385,-117.18259179181368,Murrieta,CA,United States}	{Food,}
1621	Thu Dec 02 17:01:47 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Wed Dec 01 17:02:31 +0000 2010	4b8ac301f964a520477f32e3	{Starbucks}	{33.50435649233241,-117.15136885643005,Temecula,CA,United States}	{Food,}
1621	Mon Nov 29 16:51:21 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Sun Nov 28 19:31:56 +0000 2010	4c9cefe8542b224bda3be59f	{Panera Bread}	{33.519526689645,-117.15380452753399,Temecula,CA,United States}	{Food,}
1621	Sat Nov 27 17:52:31 +0000 2010	4b594f8cf964a520bc8428e3	{Ice Town}	{33.908569551805265,-117.46476888656616,Riverside,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1621	Sat Nov 27 16:41:06 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Fri Nov 26 20:00:46 +0000 2010	4be1e4234283c9b6f5d454f8	{Jamba Juice}	{33.52271765503077,-117.15731412554153,Temecula,CA,United States}	{Food,}
1621	Fri Nov 26 20:00:46 +0000 2010	4be1e4234283c9b6f5d454f8	{Jamba Juice}	{33.52271765503077,-117.15731412554153,Temecula,CA,United States}	{Food,}
1621	Fri Nov 26 16:44:41 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Wed Nov 24 17:46:45 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Wed Nov 24 17:46:45 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Mon Nov 22 21:32:28 +0000 2010	4be1e4234283c9b6f5d454f8	{Jamba Juice}	{33.52271765503077,-117.15731412554153,Temecula,CA,United States}	{Food,}
1621	Mon Nov 22 17:12:07 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Sun Nov 21 19:35:35 +0000 2010	4b8ac301f964a520477f32e3	{Starbucks}	{33.50435649233241,-117.15136885643005,Temecula,CA,United States}	{Food,}
1621	Sun Nov 21 00:03:37 +0000 2010	4b9c456ef964a520c95a36e3	{Shogun Japanese Restaurant}	{33.52277470426712,-117.15194821357727,Temecula,CA,United States}	{Food,}
1621	Sat Nov 20 19:18:28 +0000 2010	4b2dc0d5f964a52015db24e3	{Barnes & Noble}	{33.52788180876318,-117.15520033230445,Temecula,CA,United States}	{Shop & Service,}
1621	Sat Nov 20 17:37:48 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Fri Nov 19 22:43:16 +0000 2010	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Fri Nov 19 19:43:04 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Thu Nov 18 16:43:52 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Thu Nov 18 02:21:08 +0000 2010	4be1e4234283c9b6f5d454f8	{Jamba Juice}	{33.52271765503077,-117.15731412554153,Temecula,CA,United States}	{Food,}
1621	Wed Nov 17 20:09:21 +0000 2010	4a9589dff964a5208e2320e3	{Yummy.com}	{33.973087850895354,-118.42253695654553,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1621	Wed Nov 17 16:36:43 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Tue Nov 16 19:19:16 +0000 2010	4b55e683f964a52060f527e3	{Temecula DMV Office}	{33.5061122982317,-117.1612257342929,Temecula,CA,United States}	{Professional & Other Places,}
1621	Mon Nov 15 16:16:37 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Sun Nov 14 23:54:19 +0000 2010	4b594f8cf964a520bc8428e3	{Ice Town}	{33.908569551805265,-117.46476888656616,Riverside,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1621	Sun Nov 14 17:38:00 +0000 2010	4b9c2489f964a520714e36e3	{Starbucks}	{33.5135837527611,-117.10242887216354,Temecula,CA,United States}	{Food,}
1621	Sun Nov 14 04:13:03 +0000 2010	4a9b2d27f964a520aa3420e3	{Yard House}	{33.52415658290481,-117.15343415737152,Temecula,CA,United States}	{Nightlife Spot,Food,}
1621	Sat Nov 13 20:55:11 +0000 2010	4bb2516942959c742eac202c	{Movie Experience}	{33.5033741,-117.1511808,Temecula,CA,United States}	{Arts & Entertainment,}
1621	Sat Nov 13 20:21:12 +0000 2010	4b8ac301f964a520477f32e3	{Starbucks}	{33.50435649233241,-117.15136885643005,Temecula,CA,United States}	{Food,}
1621	Sat Nov 13 15:02:08 +0000 2010	4be18bc48e2962b555589b0a	{Starbucks}	{33.482068704259675,-117.09473133087158,Temecula,CA,United States}	{Food,}
1621	Thu Nov 11 17:42:06 +0000 2010	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Wed Nov 10 22:51:59 +0000 2010	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Mon Nov 08 17:31:04 +0000 2010	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Sun Nov 07 03:15:38 +0000 2010	4b12d762f964a5203c8f23e3	{Earls}	{53.54128923596053,-113.52630972862244,Edmonton,Canada,Canada}	{Nightlife Spot,Food,}
1621	Sat Nov 06 17:08:34 +0000 2010	4c827bf147cc224b9525869f	{Lion's Breath Yoga and Pilates}	{53.546149,-113.535748,Edmonton,AB,Canada}	{Shop & Service,Gym / Fitness Center,}
1621	Fri Nov 05 16:24:20 +0000 2010	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Thu Nov 04 17:03:17 +0000 2010	4cd2e72925ee6dcb17f6460f	{Prairie Mill Bread Co}	{53.453535524956,-113.56772889968028,Edmonton,AB,Canada}	{Food,}
1621	Thu Nov 04 17:00:07 +0000 2010	4b158f4af964a520c3ae23e3	{Starbucks}	{53.453713656852536,-113.56747627258301,Edmonton,AB,Canada}	{Food,}
1621	Tue Nov 02 22:13:57 +0000 2010	4be1e4234283c9b6f5d454f8	{Jamba Juice}	{33.52271765503077,-117.15731412554153,Temecula,CA,United States}	{Food,}
1621	Mon Nov 01 15:54:08 +0000 2010	4bb7cebc7421a593d817c140	{Starbucks}	{33.52857602040443,-117.15530946890222,Temecula,CA,United States}	{Food,}
1621	Sun Oct 31 23:06:13 +0000 2010	4b594f8cf964a520bc8428e3	{Ice Town}	{33.908569551805265,-117.46476888656616,Riverside,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
