2132	Mon Aug 01 06:26:08 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
2132	Sat May 07 05:45:23 +0000 2011	40f5c900f964a520a20a1fe3	{Velvet Room}	{34.061086773662936,-118.30084791138627,Los Angeles,CA,United States}	{Nightlife Spot,Professional & Other Places,}
2132	Fri Apr 29 05:39:31 +0000 2011	4ada655cf964a5203f2221e3	{Directors Guild of America}	{34.09774572976693,-118.3624167562021,Los Angeles,CA,United States}	{Arts & Entertainment,}
2132	Sat Apr 23 09:18:52 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Apr 23 08:39:57 +0000 2011	4a877dcaf964a520870420e3	{Maitreya}	{34.06350349523915,-118.29883842780735,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Apr 23 05:37:53 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Thu Apr 21 02:29:53 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Wed Apr 20 03:20:53 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Mon Apr 18 05:09:05 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Sun Apr 17 22:44:28 +0000 2011	4baf0289f964a520bbe63be3	{Biergarten}	{34.07490633627486,-118.30890273342385,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Apr 17 22:43:41 +0000 2011	4a062e12f964a520ca721fe3	{Koreatown Galleria}	{34.052277782854425,-118.30845747329374,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sun Apr 17 10:52:42 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Apr 17 09:05:32 +0000 2011	4b9c6ed5f964a5204f6836e3	{Orange}	{34.06343,-118.298718,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Sun Apr 17 05:34:15 +0000 2011	4adb6dc9f964a5205d2721e3	{Gordon Ramsay at the London West Hollywood}	{34.08971882340815,-118.38500261306763,West Hollywood,CA,United States}	{Food,}
2132	Sun Apr 17 03:56:36 +0000 2011	4b5929a8f964a520b07f28e3	{Oki Dog}	{34.04768069494781,-118.34808104340415,Los Angeles,CA,United States}	{Food,}
2132	Sat Apr 16 20:22:49 +0000 2011	4b45404af964a5201d0926e3	{Pantera Park}	{34.013276,-117.79120601149657,Diamond Bar,CA,United States}	{Outdoors & Recreation,}
2132	Sat Apr 16 08:58:37 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Apr 16 04:58:46 +0000 2011	4c2edfc6a0ced13adcaf0f6e	{Karnak}	{34.06177193449134,-118.29494498578921,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Apr 16 02:15:02 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sat Apr 16 00:23:21 +0000 2011	4c5324f606901b8dd4f19d49	{Cashmere Agency}	{33.97788701507467,-118.35747241973877,Inglewood,CA,United States}	{Office,Professional & Other Places,}
2132	Fri Apr 15 05:42:31 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Thu Apr 14 06:52:40 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Thu Apr 14 05:02:04 +0000 2011	4c6ff8c3d7fab1f7d7e05cc9	{Chipotle Mexican Grill}	{34.06223243119346,-118.34999978542328,Los Angeles,CA,United States}	{Food,}
2132	Thu Apr 14 03:20:57 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Wed Apr 13 18:23:30 +0000 2011	3fd66200f964a5207eee1ee3	{Spitfire Grill}	{34.01587,-118.44614,Santa Monica,CA,United States}	{Food,}
2132	Tue Apr 12 06:56:19 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Mon Apr 11 03:09:34 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sun Apr 10 10:45:38 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Apr 10 05:21:55 +0000 2011	40f5c900f964a520a20a1fe3	{Velvet Room}	{34.061086773662936,-118.30084791138627,Los Angeles,CA,United States}	{Nightlife Spot,Professional & Other Places,}
2132	Sat Apr 09 07:54:02 +0000 2011	4c943a08efecb713812fdd9d	{Exchange LA}	{34.045450923036576,-118.25148882248213,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Apr 09 03:49:36 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Fri Apr 08 07:17:36 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Fri Apr 08 06:21:23 +0000 2011	4ae10038f964a520708421e3	{S Bar}	{34.06130250603737,-118.29267852762318,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Apr 06 03:11:26 +0000 2011	4aab049af964a520935820e3	{Toe Bang}	{34.06400836870519,-118.29716003411431,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Tue Apr 05 05:21:08 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Mon Apr 04 02:39:42 +0000 2011	4c2b5ab4b5fbb713799249df	{Watermarke Tower Apartments}	{34.048882883480566,-118.25850958879228,Los Angeles,CA,United States}	{Residence,}
2132	Sat Apr 02 19:25:56 +0000 2011	4bffdd1cdaf9c9b63cd0faef	{Senior Nacho}	{34.22491193333334,-118.24140618,La Crescenta,CA,United States}	{Food,}
2132	Sat Apr 02 07:04:35 +0000 2011	4aab049af964a520935820e3	{Toe Bang}	{34.06400836870519,-118.29716003411431,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Sat Apr 02 05:50:40 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Thu Mar 31 03:16:34 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Thu Mar 31 03:16:34 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Wed Mar 30 08:47:26 +0000 2011	4aff7f64f964a520193922e3	{Cafe Bleu}	{34.062994,-118.29775035381317,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Mar 30 08:29:03 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Wed Mar 30 03:52:06 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Tue Mar 29 07:32:10 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Tue Mar 29 06:27:35 +0000 2011	4a877dcaf964a520870420e3	{Maitreya}	{34.06350349523915,-118.29883842780735,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Mon Mar 28 07:10:06 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Sun Mar 27 23:12:32 +0000 2011	4b2d5d05f964a5201bd524e3	{Pa-Ord Noodle}	{34.09848,-118.30612476898644,Los Angeles,CA,United States}	{Food,}
2132	Sun Mar 27 05:21:22 +0000 2011	4d87926dd1854eb92573ab60	{@HPNOTIQ Presents: Perez Hilton's Blue Ball Birthday Celebration @ Siren Studios}	{34.098188281059265,-118.325398,Los Angeles,CA,United States}	{}
2132	Sun Mar 27 01:56:36 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sat Mar 26 06:43:39 +0000 2011	4b207bfaf964a520a23224e3	{Voyeur}	{34.091007,-118.36354796188292,West Hollywood,CA,United States}	{Nightlife Spot,}
2132	Sat Mar 26 04:14:42 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sat Mar 26 03:07:57 +0000 2011	4b7595f7f964a52035162ee3	{Lee's Sandwiches}	{33.75981526386044,-117.95550213056795,Garden Grove,CA,United States}	{Food,}
2132	Sat Mar 26 01:17:20 +0000 2011	4d718fe9f7c38cfaff8a973d	{Vision21 Art & Design - Irvine}	{33.67199,-117.851078,Irvine,CA,United States}	{College Academic Building,College & University,}
2132	Thu Mar 24 06:14:13 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Thu Mar 24 06:12:14 +0000 2011	4aab049af964a520935820e3	{Toe Bang}	{34.06400836870519,-118.29716003411431,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Wed Mar 23 07:41:37 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Mar 23 07:41:37 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Mar 23 03:31:38 +0000 2011	4c326ed9213c2d7f997b355d	{Maison Richard}	{34.08409,-118.356432,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 22 20:07:06 +0000 2011	4a04dce7f964a52036721fe3	{Umami Burger}	{34.059099322771765,-118.34501087665558,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 22 04:17:05 +0000 2011	4b4b86bdf964a5202f9f26e3	{Pho Legend Noodle & Grill}	{34.07020466979386,-118.29213380813599,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 22 03:20:40 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sun Mar 20 05:51:57 +0000 2011	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 20 05:21:09 +0000 2011	4aff7f64f964a520193922e3	{Cafe Bleu}	{34.062994,-118.29775035381317,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 20 04:42:44 +0000 2011	4c119e46416620a19184d9e4	{Pizza & Chicken Love Letter}	{34.06239686063507,-118.29775035381317,Los Angeles,CA,United States}	{Food,}
2132	Sun Mar 20 04:10:57 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sat Mar 19 07:42:17 +0000 2011	40f5c900f964a520a20a1fe3	{Velvet Room}	{34.061086773662936,-118.30084791138627,Los Angeles,CA,United States}	{Nightlife Spot,Professional & Other Places,}
2132	Sat Mar 19 06:33:35 +0000 2011	4a877dcaf964a520870420e3	{Maitreya}	{34.06350349523915,-118.29883842780735,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Mar 19 03:58:13 +0000 2011	4ad008aaf964a5205cd720e3	{Yi Ssi Hwa Ro}	{34.063997,-118.29763748,Los Angeles,CA,United States}	{Food,}
2132	Sat Mar 19 02:45:06 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Thu Mar 17 03:32:33 +0000 2011	3fd66200f964a520c8ee1ee3	{Crustacean}	{34.06926261602047,-118.4060525894165,Beverly Hills,CA,United States}	{Food,}
2132	Wed Mar 16 22:04:49 +0000 2011	4aaeb3def964a520fb6220e3	{Lee??s Sandwiches}	{33.9873757235833,-117.90696676522488,Rowland Heights,CA,United States}	{Food,}
2132	Wed Mar 16 20:21:23 +0000 2011	4d718fe9f7c38cfaff8a973d	{Vision21 Art & Design - Irvine}	{33.67199,-117.851078,Irvine,CA,United States}	{College Academic Building,College & University,}
2132	Wed Mar 16 06:57:46 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Mar 16 06:18:52 +0000 2011	4a8771b5f964a520610420e3	{Chosun Galbee}	{34.05233496895424,-118.31043183803558,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 15 05:39:46 +0000 2011	4ac7f549f964a520daba20e3	{Byul Dae Po : ???}	{34.06333565711975,-118.3018799,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 15 05:39:46 +0000 2011	4ac7f549f964a520daba20e3	{Byul Dae Po : ???}	{34.06333565711975,-118.3018799,Los Angeles,CA,United States}	{Food,}
2132	Sun Mar 13 23:56:59 +0000 2011	4c819236d34ca1433f022480	{Bourbon St. Cafe}	{34.060116,-118.291278,Los Angeles,CA,United States}	{Food,}
2132	Sun Mar 13 09:49:55 +0000 2011	4a877dcaf964a520870420e3	{Maitreya}	{34.06350349523915,-118.29883842780735,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 13 05:44:58 +0000 2011	4c20fdc5edef9521e37e8eb1	{Vision21 Art & Design}	{34.06109558979548,-118.30689905364237,Los Angeles,CA,United States}	{}
2132	Sat Mar 12 21:46:34 +0000 2011	4be327b5b02ec9b621b84ec0	{Jamboree Kitchen Vietnamese}	{33.66951495314338,-117.8525978481945,Irvine,CA,United States}	{Food,}
2132	Sat Mar 12 08:14:48 +0000 2011	4c604b7e13791b8d9f2c4faf	{Vault XXI Boutique Lounge}	{34.045383,-118.238293,Los Angeles,CA,United States}	{Food,}
2132	Sat Mar 12 08:14:11 +0000 2011	4a562876f964a52096b41fe3	{Far Bar}	{34.049742,-118.23946818,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sat Mar 12 04:31:14 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Fri Mar 11 05:28:54 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
2132	Fri Mar 11 02:29:26 +0000 2011	4ce89086fe90a35dbdb2430e	{Martha Otero Gallery}	{34.086086,-118.36111693,Los Angeles,CA,United States}	{Arts & Entertainment,}
2132	Fri Mar 11 00:31:01 +0000 2011	4cc741c25b7aa143f2d72d7d	{ECHOforward - music & arts Agency}	{34.06107977087792,-118.30666500403446,Los Angeles,CA,United States}	{Office,Professional & Other Places,}
2132	Fri Mar 11 00:30:46 +0000 2011	4c20fdc5edef9521e37e8eb1	{Vision21 Art & Design}	{34.06109558979548,-118.30689905364237,Los Angeles,CA,United States}	{}
2132	Thu Mar 10 06:37:51 +0000 2011	4aab049af964a520935820e3	{Toe Bang}	{34.06400836870519,-118.29716003411431,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Thu Mar 10 05:10:13 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Thu Mar 10 02:54:35 +0000 2011	4d783c9b109eb1f756e74c06	{Vision21 Art & Design - Arcadia}	{34.106577,-117.986165,Arcadia,CA,United States}	{College Academic Building,College & University,}
2132	Wed Mar 09 04:55:54 +0000 2011	4ad008aaf964a5205cd720e3	{Yi Ssi Hwa Ro}	{34.063997,-118.29763748,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 08 06:11:22 +0000 2011	4b19651ff964a52098dc23e3	{Thai Original BBQ & Restaurant}	{34.069294304161645,-118.30202390496079,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 08 05:06:42 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Tue Mar 08 00:19:40 +0000 2011	4d75739b8796f04d21364b16	{Vision21 Art & Design - Cerritos}	{33.858005,-118.064863,Cerritos,CA,United States}	{College Academic Building,College & University,}
2132	Mon Mar 07 03:30:48 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sun Mar 06 09:09:22 +0000 2011	4aab38e9f964a520465920e3	{Bobos}	{34.063291,-118.298602,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 06 08:19:27 +0000 2011	4a877dcaf964a520870420e3	{Maitreya}	{34.06350349523915,-118.29883842780735,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 06 07:22:13 +0000 2011	4c1ac6c6b9f876b039477946	{blink}	{34.06161915100262,-118.29803466796875,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 06 07:10:53 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Sun Mar 06 01:49:18 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sat Mar 05 22:57:51 +0000 2011	4d718fe9f7c38cfaff8a973d	{Vision21 Art & Design - Irvine}	{33.67199,-117.851078,Irvine,CA,United States}	{College Academic Building,College & University,}
2132	Sat Mar 05 22:57:50 +0000 2011	4d718fe9f7c38cfaff8a973d	{Vision21 Art & Design - Irvine}	{33.67199,-117.851078,Irvine,CA,United States}	{College Academic Building,College & University,}
2132	Sat Mar 05 05:56:13 +0000 2011	4c6f2e989375a093ea550337	{Okane Yakitori}	{34.063808,-118.29729771666666,Los Angeles,CA,United States}	{Food,}
2132	Sat Mar 05 05:08:42 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Sat Mar 05 01:20:53 +0000 2011	4d718fe9f7c38cfaff8a973d	{Vision21 Art & Design - Irvine}	{33.67199,-117.851078,Irvine,CA,United States}	{College Academic Building,College & University,}
2132	Fri Mar 04 08:20:47 +0000 2011	4c9d2ef69975a143e84839cf	{Supperclub}	{34.10193065366754,-118.33566606044769,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2132	Fri Mar 04 08:20:16 +0000 2011	4ad008aaf964a5205cd720e3	{Yi Ssi Hwa Ro}	{34.063997,-118.29763748,Los Angeles,CA,United States}	{Food,}
2132	Thu Mar 03 17:04:02 +0000 2011	42a39200f964a520f2241fe3	{Millie's}	{34.08913239799433,-118.27672719955444,Los Angeles,CA,United States}	{Food,}
2132	Thu Mar 03 08:55:51 +0000 2011	4c20fdc5edef9521e37e8eb1	{Vision21 Art & Design}	{34.06109558979548,-118.30689905364237,Los Angeles,CA,United States}	{}
2132	Thu Mar 03 08:55:51 +0000 2011	4c20fdc5edef9521e37e8eb1	{Vision21 Art & Design}	{34.06109558979548,-118.30689905364237,Los Angeles,CA,United States}	{}
2132	Thu Mar 03 08:46:51 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Thu Mar 03 08:46:51 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Thu Mar 03 06:07:13 +0000 2011	4c2bd8af77cfe21e782fb5f1	{5 Star Martial Arts}	{34.061732,-118.319177,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2132	Thu Mar 03 03:02:11 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Thu Mar 03 03:02:11 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Wed Mar 02 08:31:07 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Mar 02 08:31:07 +0000 2011	4af7ad34f964a520230a22e3	{Bohemian}	{34.063577280701594,-118.29673186980582,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Wed Mar 02 05:01:15 +0000 2011	4ad008aaf964a5205cd720e3	{Yi Ssi Hwa Ro}	{34.063997,-118.29763748,Los Angeles,CA,United States}	{Food,}
2132	Wed Mar 02 05:01:15 +0000 2011	4ad008aaf964a5205cd720e3	{Yi Ssi Hwa Ro}	{34.063997,-118.29763748,Los Angeles,CA,United States}	{Food,}
2132	Wed Mar 02 03:19:57 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Wed Mar 02 03:19:57 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Tue Mar 01 06:07:45 +0000 2011	4c6ff8c3d7fab1f7d7e05cc9	{Chipotle Mexican Grill}	{34.06223243119346,-118.34999978542328,Los Angeles,CA,United States}	{Food,}
2132	Tue Mar 01 04:39:02 +0000 2011	4c37e6b6dfb0e21ec9c3ada8	{Aroma Spa & Sports}	{34.06110143176623,-118.30632820037404,Los Angeles,CA,United States}	{Shop & Service,}
2132	Mon Feb 28 08:36:47 +0000 2011	4d3e751ea2e4b1f7ac2efb25	{Byul Norebang (Star Karaoke)}	{34.063362,-118.302033,Los Angeles,CA,United States}	{Nightlife Spot,}
2132	Mon Feb 28 05:51:03 +0000 2011	4ac7f549f964a520daba20e3	{Byul Dae Po : ???}	{34.06333565711975,-118.3018799,Los Angeles,CA,United States}	{Food,}
2132	Sun Feb 27 23:19:22 +0000 2011	4a877dcaf964a520870420e3	{Maitreya}	{34.06350349523915,-118.29883842780735,Los Angeles,CA,United States}	{Nightlife Spot,}
