2962	Mon Aug 08 03:07:56 +0000 2011	4b5cca40f964a5202c4429e3	{Mi Ranchito}	{34.02780188173055,-117.6898866891861,Chino,CA,United States}	{Food,}
2962	Sun Mar 13 20:07:07 +0000 2011	4a58c6dbf964a520d9b71fe3	{Catalina Coffee Company}	{33.842834,-118.388492,Redondo Beach,CA,United States}	{Food,Professional & Other Places,}
2962	Mon Mar 07 03:42:56 +0000 2011	4b424c65f964a520fcd025e3	{Starbucks}	{34.033172296154596,-117.68975257873535,Chino,CA,United States}	{Food,}
2962	Sat Mar 05 20:16:07 +0000 2011	4a7b86fcf964a5204deb1fe3	{Panini Cafe}	{34.04529893500664,-118.26078414916992,Los Angeles,CA,United States}	{Food,}
2962	Sat Mar 05 07:49:46 +0000 2011	4a6bf02cf964a52049d01fe3	{Hop Louie}	{34.0654071483102,-118.23774339021816,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
2962	Sat Mar 05 07:09:57 +0000 2011	4106ec80f964a520860b1fe3	{Golden Gopher}	{34.044988766108105,-118.25622837098099,Los Angeles,CA,United States}	{Nightlife Spot,}
2962	Wed Mar 02 02:56:23 +0000 2011	4c2e73a63896e21e014fe290	{Cuhnt's Hideaway}	{33.836616,-117.90256468,Anaheim,CA,United States}	{}
2962	Tue Mar 01 20:53:02 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Mon Feb 28 01:16:49 +0000 2011	4be449712468c928578bfe42	{Lone Pine, CA}	{36.603432840149786,-118.06240046312826,Lone Pine,CA,United States}	{Outdoors & Recreation,}
2962	Sun Feb 27 01:54:23 +0000 2011	4b3eb8e5f964a52068a125e3	{Chart House Restaurant}	{37.64456105893384,-118.9665525166819,Mammoth Lakes,CA,United States}	{Food,}
2962	Sat Feb 26 03:33:05 +0000 2011	4b906ad9f964a520398933e3	{John's Pizza Works}	{37.64817600679296,-118.97427865357355,Mammoth Lakes,CA,United States}	{Food,}
2962	Fri Feb 25 15:18:56 +0000 2011	4b50c6edf964a520fe3127e3	{Canyon Lodge}	{37.644718568109354,-119.00184631347656,Mammoth Lakes,CA,United States}	{Shop & Service,Outdoors & Recreation,Ski Area,Food & Drink Shop,}
2962	Fri Feb 25 07:44:23 +0000 2011	4bc3a107dce4eee177af719d	{Sierra Lodge}	{37.649056281688004,-118.974597014429,Mammoth Lakes,CA,United States}	{Travel & Transport,}
2962	Fri Feb 25 03:13:13 +0000 2011	4d671ddc2433a143341248e0	{Highway 395}	{34.806064045204835,-117.48939724837277,,,United States}	{}
2962	Wed Feb 23 17:05:11 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Tue Feb 22 17:03:41 +0000 2011	4c554107a724e21e30b3c1f7	{Deja Vu Showgirls}	{34.05626149162679,-117.68948586226988,Montclair,CA,United States}	{Nightlife Spot,}
2962	Sat Feb 19 04:02:33 +0000 2011	4afb3ff3f964a5205e1c22e3	{Viva Madrid}	{34.096177236406334,-117.7182686510102,Claremont,CA,United States}	{Food,}
2962	Wed Feb 16 05:16:28 +0000 2011	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Sat Feb 12 20:57:24 +0000 2011	4c7c59359efda143e3a385e2	{House of Bore}	{34.03345186648038,-117.69628243751055,Chino,CA,United States}	{Residence,}
2962	Sat Feb 12 20:57:23 +0000 2011	4c7c59359efda143e3a385e2	{House of Bore}	{34.03345186648038,-117.69628243751055,Chino,CA,United States}	{Residence,}
2962	Sat Feb 12 04:31:49 +0000 2011	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Thu Feb 10 19:23:29 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Thu Feb 10 19:11:53 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Thu Feb 10 19:11:53 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Feb 09 16:49:50 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Feb 09 16:49:50 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Sun Jan 30 21:58:40 +0000 2011	4c7c59359efda143e3a385e2	{House of Bore}	{34.03345186648038,-117.69628243751055,Chino,CA,United States}	{Residence,}
2962	Sun Jan 30 03:21:18 +0000 2011	4b424c65f964a520fcd025e3	{Starbucks}	{34.033172296154596,-117.68975257873535,Chino,CA,United States}	{Food,}
2962	Thu Jan 27 20:34:05 +0000 2011	4d41d6bbc95b721ec2da632b	{SPED office}	{34.028499,-117.698805,Chino,CA,United States}	{}
2962	Tue Jan 25 01:45:09 +0000 2011	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Wed Jan 12 17:33:36 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Thu Jan 06 23:06:46 +0000 2011	4bc3a107dce4eee177af719d	{Sierra Lodge}	{37.649056281688004,-118.974597014429,Mammoth Lakes,CA,United States}	{Travel & Transport,}
2962	Wed Jan 05 19:02:39 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Jan 05 19:02:15 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Mon Jan 03 19:56:06 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Mon Jan 03 19:55:59 +0000 2011	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Fri Dec 31 07:20:51 +0000 2010	4c7007e49c6d6dcb5039d17a	{Big Bear Pirate Ship}	{34.24596726666667,-116.937795,,,United States}	{Outdoors & Recreation,}
2962	Fri Dec 24 21:58:48 +0000 2010	4bd7a72009ecb7134b72477c	{California Institute for Men}	{33.98280212266769,-117.68891422090144,Chino,CA,United States}	{Professional & Other Places,}
2962	Fri Dec 24 02:17:06 +0000 2010	4bdb0ac363c5c9b646072668	{Rock. Paper. Scissors. Hair Studio}	{34.0138768,-117.69096493721008,Chino,CA,United States}	{Shop & Service,}
2962	Thu Dec 23 02:07:42 +0000 2010	4be5b6d4bcef2d7f5d3204e5	{Arturos}	{33.79013628333333,-118.30723798333334,Los Angeles,CA,United States}	{Food,}
2962	Sat Dec 18 21:47:23 +0000 2010	4a9c8aa3f964a520823720e3	{House of Imports}	{33.860897,-117.987789,Buena Park,CA,United States}	{Shop & Service,}
2962	Tue Dec 07 17:02:52 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Fri Dec 03 15:44:32 +0000 2010	4b6da8fbf964a5200c842ce3	{The Village Gondola - Mammoth Lakes}	{37.64993445859788,-118.98523807525635,Mammoth Lakes,CA,United States}	{Outdoors & Recreation,}
2962	Fri Dec 03 06:06:58 +0000 2010	4c17f795d4d9c928a9bcee29	{Mammoth Lakes Visitors Bureau}	{37.64738380908966,-118.965501,Mammoth Lakes,CA,United States}	{Outdoors & Recreation,}
2962	Fri Dec 03 04:30:31 +0000 2010	4be449712468c928578bfe42	{Lone Pine, CA}	{36.603432840149786,-118.06240046312826,Lone Pine,CA,United States}	{Outdoors & Recreation,}
2962	Wed Dec 01 03:22:22 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Mon Nov 29 18:19:33 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Mon Nov 22 20:27:45 +0000 2010	4b51fe1df964a520de5f27e3	{The Mill Cafe}	{37.65102827345187,-119.02691864168652,Mammoth Lakes,CA,United States}	{Outdoors & Recreation,Ski Area,Food,}
2962	Sun Nov 21 16:57:38 +0000 2010	4b521a43f964a520096827e3	{Main Lodge - Mammoth Mountain}	{37.650495102547744,-119.0373158454895,Mammoth Lakes,CA,United States}	{Shop & Service,Outdoors & Recreation,Ski Area,}
2962	Sat Nov 20 18:48:56 +0000 2010	4bc3a107dce4eee177af719d	{Sierra Lodge}	{37.649056281688004,-118.974597014429,Mammoth Lakes,CA,United States}	{Travel & Transport,}
2962	Wed Nov 17 22:40:55 +0000 2010	4b8be644f964a52047b132e3	{Ronald Reagan UCLA Medical Center}	{34.06645416714038,-118.44647884368896,Los Angeles,CA,United States}	{Medical Center,College & University,Arts & Entertainment,Professional & Other Places,}
2962	Wed Nov 17 18:18:37 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Nov 17 03:33:11 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Wed Nov 10 05:18:18 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Mon Nov 08 19:30:34 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Sun Nov 07 01:22:34 +0000 2010	4b8be644f964a52047b132e3	{Ronald Reagan UCLA Medical Center}	{34.06645416714038,-118.44647884368896,Los Angeles,CA,United States}	{Medical Center,College & University,Arts & Entertainment,Professional & Other Places,}
2962	Wed Nov 03 14:56:11 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Nov 03 04:05:11 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Wed Oct 20 01:46:24 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Mon Oct 18 16:29:04 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Oct 13 19:53:14 +0000 2010	4c6c32f899b9236ae3e6e1c9	{Chino Valley Unified School Dist.}	{34.0192903236282,-117.69200632355748,Chino,CA,United States}	{Professional & Other Places,}
2962	Wed Sep 29 03:57:25 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Sun Sep 26 22:25:29 +0000 2010	4c3ce03b7c1ee21e992c8d71	{Redondo Beach @ Avenue B}	{33.82650488035886,-118.38998079299927,Redondo Beach,CA,United States}	{Outdoors & Recreation,Beach,}
2962	Sat Sep 25 22:11:08 +0000 2010	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Sat Sep 25 22:10:45 +0000 2010	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Sat Sep 25 02:52:21 +0000 2010	4c48f3683013a5935fa911e2	{Grandma Sofia's House}	{34.01002813137707,-117.70801332293695,Chino,CA,United States}	{Residence,}
2962	Sat Sep 25 02:28:56 +0000 2010	4b7a0816f964a520dc1f2fe3	{Applebee's}	{33.99802726234877,-117.71846294403076,Chino,CA,United States}	{Food,}
2962	Wed Sep 15 14:43:43 +0000 2010	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Wed Sep 15 14:42:35 +0000 2010	4c01a3ec1747a59336dd5dca	{The Pool!}	{34.09773766994476,-117.75031685829163,Pomona,CA,United States}	{Outdoors & Recreation,}
2962	Wed Sep 15 03:14:02 +0000 2010	4c3b2391d94dc9b6fa45ffe7	{McCarthy Hall}	{33.879786414859595,-117.88545727729797,Fullerton,CA,United States}	{College Academic Building,College & University,}
2962	Tue Sep 07 23:26:32 +0000 2010	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Fri Sep 03 20:11:13 +0000 2010	4c57345bb7a31b8d6bba4fda	{San Onofre Campground}	{33.387160028068166,-117.58638722826134,Oceanside,CA,United States}	{Outdoors & Recreation,}
2962	Fri Sep 03 20:05:30 +0000 2010	4c3cd810980320a1183c8be4	{I 5 south}	{33.41280947144275,-117.60175846907043,San Clemente,CA,United States}	{Travel & Transport,}
2962	Wed Sep 01 01:51:54 +0000 2010	4b1ecebcf964a520c91f24e3	{California State University, Fullerton}	{33.87853940106846,-117.88437366485596,Fullerton,CA,United States}	{College & University,}
2962	Tue Aug 31 03:54:35 +0000 2010	4b424c65f964a520fcd025e3	{Starbucks}	{34.033172296154596,-117.68975257873535,Chino,CA,United States}	{Food,}
2962	Tue Aug 31 01:23:33 +0000 2010	4c7c59359efda143e3a385e2	{House of Bore}	{34.03345186648038,-117.69628243751055,Chino,CA,United States}	{Residence,}
2962	Tue Aug 31 01:22:04 +0000 2010	4c7c59359efda143e3a385e2	{House of Bore}	{34.03345186648038,-117.69628243751055,Chino,CA,United States}	{Residence,}
2962	Mon Aug 30 14:29:21 +0000 2010	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Mon Aug 30 14:29:21 +0000 2010	4c5dccc49b28d13a02b05a70	{The pool}	{33.966486483333334,-117.62302846666667,Chino,CA,United States}	{Outdoors & Recreation,}
2962	Sun Aug 29 17:45:41 +0000 2010	4c7469522db5236ab061ba79	{Rape House}	{33.756221,-118.133776,Long Beach,CA,United States}	{}
2962	Sun Aug 29 08:59:26 +0000 2010	4c7469522db5236ab061ba79	{Rape House}	{33.756221,-118.133776,Long Beach,CA,United States}	{}
2962	Sun Aug 29 08:51:47 +0000 2010	4c7469522db5236ab061ba79	{Rape House}	{33.756221,-118.133776,Long Beach,CA,United States}	{}
2962	Sun Aug 29 03:03:36 +0000 2010	4c7469522db5236ab061ba79	{Rape House}	{33.756221,-118.133776,Long Beach,CA,United States}	{}
