1671	Wed Aug 10 02:07:01 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
1671	Fri Mar 18 04:12:32 +0000 2011	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Fri Mar 18 03:43:17 +0000 2011	4b5bb107f964a520501029e3	{Mandarin Touch}	{34.596083,-120.14042,Solvang,CA,United States}	{Food,}
===
1671	Sat Jan 29 20:36:13 +0000 2011	4ba3d06ef964a520706238e3	{Yosemite National Park}	{37.74798269216435,-119.5868682861328,Yosemite Village,CA,United States}	{Outdoors & Recreation,}
1671	Sun Jan 16 04:30:26 +0000 2011	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Sat Jan 15 04:39:24 +0000 2011	4b32f0def964a520391625e3	{Cafe Angelica}	{34.5956828907841,-120.13935055090248,Solvang,CA,United States}	{Food,}
1671	Wed Dec 29 03:05:13 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Wed Dec 29 03:04:02 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Tue Dec 28 03:00:54 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Sun Dec 05 05:54:00 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Sun Dec 05 05:54:00 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Thu Dec 02 18:56:40 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Sun Nov 21 06:31:42 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Sat Nov 20 22:54:09 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Fri Nov 19 02:24:50 +0000 2010	4bc263cd2a89ef3bb0c7f388	{Taco Roco}	{34.61289346218109,-120.19437253475189,Buellton,CA,United States}	{Food,}
1671	Thu Nov 11 18:31:08 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Tue Nov 09 03:00:32 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Mon Nov 01 00:07:52 +0000 2010	4b73203df964a520d89c2de3	{Sort This Out Cellars}	{34.59511,-120.14076838,Solvang,CA,United States}	{Food,}
1671	Sat Oct 23 17:30:15 +0000 2010	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1671	Fri Oct 22 18:43:51 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Fri Oct 22 18:43:50 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Wed Oct 20 17:11:01 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Mon Oct 18 21:47:48 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Mon Oct 18 21:47:48 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Sun Oct 17 17:21:21 +0000 2010	4b5ca43df964a520943b29e3	{Ellen's Danish Pancake House}	{34.61296319961548,-120.19358986666667,Buellton,CA,United States}	{Food,}
1671	Sat Oct 16 19:09:59 +0000 2010	4cbf227b8db3b60c3f927678	{Parts Unknown}	{34.59480982558455,-120.1397283589159,Solvang,CA,United States}	{Shop & Service,}
1671	Sat Oct 16 14:17:04 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Sat Oct 16 14:12:20 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1671	Sun Oct 03 17:30:14 +0000 2010	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
===
1671	Sun May 02 20:05:50 +0000 2010	4ac76000f964a520f5b620e3	{Esau's Cafe}	{34.396401161493976,-119.52171158711599,Carpinteria,CA,United States}	{Food,}
1671	Mon Apr 19 01:52:17 +0000 2010	4b5b497ef964a520b8f128e3	{Beach Grill at Padaro}	{34.40668067733639,-119.54843827831148,Carpinteria,CA,United States}	{Food,}
1671	Sun Mar 28 20:09:03 +0000 2010	4bafb744f964a520611a3ce3	{Surf Dog}	{34.38697308125878,-119.49831247329712,Carpinteria,CA,United States}	{Food,}
1671	Sun Mar 21 19:06:43 +0000 2010	4b4b95c4f964a5200ca126e3	{Eggs N Things}	{34.262660964483935,-119.23811674118042,Ventura,CA,United States}	{Food,}
1671	Sun Mar 14 06:44:48 +0000 2010	44732f28f964a520a5331fe3	{Avalon Hollywood}	{34.10266857469119,-118.32707748261049,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1671	Sun Mar 14 06:43:02 +0000 2010	44732f28f964a520a5331fe3	{Avalon Hollywood}	{34.10266857469119,-118.32707748261049,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
