3486	Thu Aug 11 23:17:04 +0000 2011	4b15503df964a52030b023e3	{Qualcomm Stadium}	{32.78305325779114,-117.11960077285767,San Diego,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
3486	Sun Jul 24 20:45:01 +0000 2011	4b2d4d2ef964a52095d324e3	{Temecula Promenade Mall}	{33.52529695155947,-117.1541690826416,Temecula,CA,United States}	{Shop & Service,}
3486	Sun Jul 24 16:14:02 +0000 2011	4b3167c1f964a5205a0625e3	{Trader Joe's}	{33.52871331666667,-117.15597,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
3486	Sun Jul 24 02:41:35 +0000 2011	4b9c18aaf964a520984936e3	{Reading Cinemas Cal Oaks 17}	{33.56414099708044,-117.20232009887695,Murrieta,CA,United States}	{Arts & Entertainment,Movie Theater,}
3486	Sun Jul 24 02:12:50 +0000 2011	4e0e75b7d164fff335ac1693	{Nikki and Beau's Love Shack}	{33.65474003862596,-117.16765014532275,Menifee,CA,United States}	{Residence,}
3486	Sat Jul 23 22:07:44 +0000 2011	4b776932f964a520a2982ee3	{California Pizza Kitchen}	{33.52471558902618,-117.15290307998657,Temecula,CA,United States}	{Food,}
3486	Sat Jul 23 01:54:53 +0000 2011	4e0e75b7d164fff335ac1693	{Nikki and Beau's Love Shack}	{33.65474003862596,-117.16765014532275,Menifee,CA,United States}	{Residence,}
3486	Thu Jul 21 19:21:29 +0000 2011	4afbbf3ff964a520081f22e3	{Crazy Bowls & Wraps}	{32.77506908700748,-117.15618830359716,San Diego,CA,United States}	{Food,}
3486	Thu Jul 21 02:09:58 +0000 2011	4a7b274cf964a52024ea1fe3	{Souplantation}	{32.9121194222758,-117.1486577743226,San Diego,CA,United States}	{Food,}
3486	Wed Jul 20 21:42:35 +0000 2011	4a78f5b2f964a520b4e61fe3	{The Coffee Bean & Tea Leaf?}	{32.767452744821284,-117.15536647868657,San Diego,CA,United States}	{Food,}
3486	Wed Jul 20 16:32:34 +0000 2011	4d6be05e9d7e2d43e1e624b3	{California Title}	{32.783839,-117.125807,San Diego,CA,United States}	{Shop & Service,}
3486	Tue Jul 19 00:38:41 +0000 2011	4a775d0ff964a52049e41fe3	{CVS/pharmacy}	{32.914298172459866,-117.14567650441357,San Diego,CA,United States}	{Shop & Service,}
3486	Sun Jul 17 21:50:53 +0000 2011	4bbfdd2dabf49521827fbe93	{Boston Market}	{32.980982,-117.07821153333333,San Diego,CA,United States}	{Food,}
3486	Sun Jul 17 05:36:57 +0000 2011	4ba1db53f964a5204ecf37e3	{Molly Malone's}	{33.03925355367029,-116.87270124540346,Ramona,CA,United States}	{Nightlife Spot,}
3486	Sat Jul 16 23:35:40 +0000 2011	4cbef1b697bc721ef4748267	{MCAS Miramar Main Side Gym}	{32.89156669364109,-117.1335901422004,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3486	Sat Jul 16 03:49:22 +0000 2011	4a6a7c50f964a5209bcd1fe3	{Sushi Deli 3}	{32.82006371628474,-117.15146541595459,San Diego,CA,United States}	{Food,}
3486	Sat Jul 16 03:34:22 +0000 2011	4bfeafe8ca1920a1b5abeb81	{Marine Corps Air Station Miramar}	{32.88632656102526,-117.13138103485107,San Diego,CA,United States}	{Travel & Transport,Professional & Other Places,}
3486	Sat Jul 16 02:36:06 +0000 2011	4bfd5648f61dc9b690dd9ede	{Nail Time & Spa}	{32.91634765,-117.112366,San Diego,CA,United States}	{Shop & Service,}
3486	Thu Jul 14 20:17:02 +0000 2011	4afbbf3ff964a520081f22e3	{Crazy Bowls & Wraps}	{32.77506908700748,-117.15618830359716,San Diego,CA,United States}	{Food,}
3486	Tue Jul 12 20:13:00 +0000 2011	4d6be05e9d7e2d43e1e624b3	{California Title}	{32.783839,-117.125807,San Diego,CA,United States}	{Shop & Service,}
3486	Mon Jul 11 17:10:55 +0000 2011	4d6be05e9d7e2d43e1e624b3	{California Title}	{32.783839,-117.125807,San Diego,CA,United States}	{Shop & Service,}
3486	Sun Jul 10 23:41:03 +0000 2011	4b819b88f964a52058b230e3	{Temeku Discount Cinemas}	{33.519572596421746,-117.15979099273682,Temecula,CA,United States}	{Arts & Entertainment,}
3486	Sat Jul 09 20:57:00 +0000 2011	4bfebda6daf9c9b6202ef9ef	{Submarina}	{33.68463933764523,-117.20455169677734,Menifee,CA,United States}	{Food,}
3486	Sat Jul 09 02:17:29 +0000 2011	4e0e75b7d164fff335ac1693	{Nikki and Beau's Love Shack}	{33.65474003862596,-117.16765014532275,Menifee,CA,United States}	{Residence,}
3486	Thu Jul 07 03:22:26 +0000 2011	4b638f33f964a52054832ae3	{Massage Envy}	{32.918775048807895,-117.12177308346371,San Diego,CA,United States}	{Shop & Service,}
3486	Mon Jul 04 23:19:15 +0000 2011	4bf17ed2684ca593fed4e0b3	{Coronado Beach}	{32.683091449943134,-117.18442440032959,Coronado,CA,United States}	{Outdoors & Recreation,Beach,}
3486	Sun Jul 03 00:59:54 +0000 2011	4e0e75b7d164fff335ac1693	{Nikki and Beau's Love Shack}	{33.65474003862596,-117.16765014532275,Menifee,CA,United States}	{Residence,}
3486	Sat Jul 02 03:53:58 +0000 2011	4abee76ff964a5207f9020e3	{Del Mar Fairgrounds}	{32.97407195728699,-117.25815296173096,Del Mar,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
3486	Sat Jul 02 01:34:50 +0000 2011	4e0e75b7d164fff335ac1693	{Nikki and Beau's Love Shack}	{33.65474003862596,-117.16765014532275,Menifee,CA,United States}	{Residence,}
3486	Fri Jul 01 01:28:09 +0000 2011	4bb7d33d1261d13a34f1e798	{Brazilia Skin Care (La Jolla)}	{32.872037609210565,-117.21167359984011,San Diego,CA,United States}	{Shop & Service,}
3486	Thu Jun 30 20:09:31 +0000 2011	4a78f5b2f964a520b4e61fe3	{The Coffee Bean & Tea Leaf?}	{32.767452744821284,-117.15536647868657,San Diego,CA,United States}	{Food,}
3486	Thu Jun 30 20:09:30 +0000 2011	4a78f5b2f964a520b4e61fe3	{The Coffee Bean & Tea Leaf?}	{32.767452744821284,-117.15536647868657,San Diego,CA,United States}	{Food,}
3486	Thu Jun 30 14:46:33 +0000 2011	4abcf92bf964a520e78720e3	{Einstein Bros Bagels}	{32.80853375816279,-117.11523520708047,San Diego,CA,United States}	{Food,}
3486	Wed Jun 29 14:46:26 +0000 2011	4b9adec0f964a520e9dd35e3	{Starbucks}	{32.79101852552928,-117.09928031122944,San Diego,CA,United States}	{Food,}
3486	Wed Jun 29 14:38:55 +0000 2011	4ba24dc2f964a5206feb37e3	{Jamba Juice}	{32.79102659804327,-117.09925889968872,San Diego,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3486	Tue Jun 28 03:23:07 +0000 2011	4bc7bfd98b7c9c740c2537cf	{CorePower Yoga}	{32.86208309374698,-117.22438395023346,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3486	Thu Jun 23 00:12:36 +0000 2011	4b284cc8f964a520349224e3	{Playa Grill & Margarita Bar}	{32.78106883127832,-117.13095188140869,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Tue Jun 21 15:35:37 +0000 2011	4b609e97f964a520a1f029e3	{Jackie's Java}	{32.783706991985134,-117.12554174753741,San Diego,CA,United States}	{Food,}
3486	Sat Jun 18 18:13:22 +0000 2011	4bc286de461576b0b59b7d32	{Ronald McDonald House Charities of San Diego}	{32.79699151788464,-117.15075440255143,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3486	Sat Jun 18 16:40:15 +0000 2011	4b17f4f9f964a52039ca23e3	{Starbucks}	{32.879082599336854,-117.16468870639801,San Diego,CA,United States}	{Food,}
3486	Sat Jun 18 06:05:38 +0000 2011	40e0b100f964a52024021fe3	{Filling Station Pub}	{32.894504,-117.1227232,San Diego,CA,United States}	{Nightlife Spot,}
3486	Fri Jun 17 01:25:02 +0000 2011	4a627585f964a52022c41fe3	{On The Border Mexican Grill & Cantina}	{32.91675889127926,-117.12013001627722,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Thu Jun 16 20:14:48 +0000 2011	4b415050f964a5202dc525e3	{Baja Fresh}	{32.766745822577114,-117.15672120451927,San Diego,CA,United States}	{Food,}
3486	Thu Jun 16 19:44:14 +0000 2011	4a653207f964a5206fc71fe3	{Old Navy}	{32.76634661265338,-117.15545654296875,San Diego,CA,United States}	{Travel & Transport,Shop & Service,}
3486	Wed Jun 15 21:38:07 +0000 2011	4a78f5b2f964a520b4e61fe3	{The Coffee Bean & Tea Leaf?}	{32.767452744821284,-117.15536647868657,San Diego,CA,United States}	{Food,}
3486	Wed Jun 15 01:30:18 +0000 2011	4ac7cbdff964a520d0b920e3	{Trader Joe's}	{32.91435979563764,-117.11472988128662,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
3486	Tue Jun 14 20:49:34 +0000 2011	4b7f5a2df964a520692930e3	{El Pollo Loco}	{32.785308234189934,-117.097327709198,San Diego,CA,United States}	{Food,}
3486	Tue Jun 14 20:49:34 +0000 2011	4b7f5a2df964a520692930e3	{El Pollo Loco}	{32.785308234189934,-117.097327709198,San Diego,CA,United States}	{Food,}
3486	Mon Jun 13 18:56:55 +0000 2011	4a6a7c50f964a5209bcd1fe3	{Sushi Deli 3}	{32.82006371628474,-117.15146541595459,San Diego,CA,United States}	{Food,}
3486	Sun Jun 12 21:12:24 +0000 2011	4df52bb6d22d8c5470e3a92b	{The Pool}	{32.9029022,-117.1775922,San Diego,CA,United States}	{}
3486	Sat Jun 11 20:29:55 +0000 2011	4c00979bad46c9b6bbd38f66	{Olive Garden}	{32.752422126774384,-117.20731503942471,San Diego,CA,United States}	{Food,}
3486	Fri Jun 10 21:14:35 +0000 2011	4abd1f5af964a520908820e3	{Fiji Yogurt}	{32.7922078,-117.09901750087738,San Diego,CA,United States}	{Food,}
3486	Thu Jun 09 01:10:52 +0000 2011	4a775d0ff964a52049e41fe3	{CVS/pharmacy}	{32.914298172459866,-117.14567650441357,San Diego,CA,United States}	{Shop & Service,}
3486	Tue Jun 07 19:26:01 +0000 2011	4a887d3ef964a5209f0620e3	{Costco}	{32.78200692932807,-117.12878465652464,San Diego,CA,United States}	{Shop & Service,Office,Professional & Other Places,}
3486	Mon Jun 06 03:45:54 +0000 2011	4a98565df964a520952b20e3	{Chipotle Mexican Grill}	{32.91373833232614,-117.14584350585938,San Diego,CA,United States}	{Food,}
3486	Sat Jun 04 06:27:00 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Sat Jun 04 03:43:36 +0000 2011	4a6a7c50f964a5209bcd1fe3	{Sushi Deli 3}	{32.82006371628474,-117.15146541595459,San Diego,CA,United States}	{Food,}
3486	Fri Jun 03 14:52:20 +0000 2011	4b9adec0f964a520e9dd35e3	{Starbucks}	{32.79101852552928,-117.09928031122944,San Diego,CA,United States}	{Food,}
3486	Mon May 30 22:38:58 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Mon May 30 01:43:08 +0000 2011	4a846f7bf964a52098fc1fe3	{Tender Greens}	{32.73559321017059,-117.21609523210715,San Diego,CA,United States}	{Food,}
3486	Sun May 29 23:52:31 +0000 2011	4b33ea9ff964a520f92125e3	{The Rock Church}	{32.73570360250915,-117.21819877624512,San Diego,CA,United States}	{Spiritual Center,Professional & Other Places,}
3486	Sun May 29 05:27:07 +0000 2011	4aa04c69f964a520083f20e3	{AMC Mission Valley 20}	{32.76822310926663,-117.1486759185791,San Diego,CA,United States}	{Arts & Entertainment,Movie Theater,}
3486	Sun May 29 01:51:18 +0000 2011	4b60ad6ff964a5209af329e3	{Kohl's}	{32.8196,-117.18094,San Diego,CA,United States}	{Shop & Service,Clothing Store,}
3486	Sat May 28 22:05:05 +0000 2011	4a627585f964a52022c41fe3	{On The Border Mexican Grill & Cantina}	{32.91675889127926,-117.12013001627722,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Sat May 28 05:16:16 +0000 2011	40e0b100f964a520d3011fe3	{Camel's Breath Inn}	{32.79142,-117.10050344467163,San Diego,CA,United States}	{Nightlife Spot,}
3486	Fri May 27 14:55:25 +0000 2011	4ba24dc2f964a5206feb37e3	{Jamba Juice}	{32.79102659804327,-117.09925889968872,San Diego,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3486	Fri May 27 02:20:42 +0000 2011	40e0b100f964a5201d021fe3	{En Fuego Cantina}	{32.95830149418836,-117.26516962051392,Del Mar,CA,United States}	{Nightlife Spot,Food,}
3486	Thu May 26 03:30:16 +0000 2011	4a2ec2c4f964a5204f981fe3	{Blind Lady Ale House}	{32.763513749566734,-117.12033033370972,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Wed May 25 19:19:56 +0000 2011	4afbbf3ff964a520081f22e3	{Crazy Bowls & Wraps}	{32.77506908700748,-117.15618830359716,San Diego,CA,United States}	{Food,}
3486	Tue May 24 22:53:07 +0000 2011	4a78f5b2f964a520b4e61fe3	{The Coffee Bean & Tea Leaf?}	{32.767452744821284,-117.15536647868657,San Diego,CA,United States}	{Food,}
3486	Tue May 24 20:09:33 +0000 2011	4b6ba4fdf964a52003142ce3	{Rubio's}	{32.792089483333335,-117.09831,San Diego,CA,United States}	{Food,}
3486	Mon May 23 21:48:48 +0000 2011	4b7f5a2df964a520692930e3	{El Pollo Loco}	{32.785308234189934,-117.097327709198,San Diego,CA,United States}	{Food,}
3486	Mon May 23 16:37:49 +0000 2011	4d6be05e9d7e2d43e1e624b3	{California Title}	{32.783839,-117.125807,San Diego,CA,United States}	{Shop & Service,}
3486	Sun May 22 19:23:19 +0000 2011	4b342cb4f964a520cd2525e3	{Cheesecake Factory}	{34.06980474377655,-118.40162257122917,Beverly Hills,CA,United States}	{Food,}
3486	Sun May 22 19:16:52 +0000 2011	433f2300f964a52052281fe3	{Jack n' Jill's}	{34.06938031260027,-118.40120608255633,Beverly Hills,CA,United States}	{Food,}
3486	Sun May 22 16:24:22 +0000 2011	4b560a7ef964a5204ffd27e3	{Cornerstone}	{34.273763,-118.71028866,Simi Valley,CA,United States}	{Spiritual Center,Professional & Other Places,}
3486	Sun May 22 00:38:25 +0000 2011	4dd85b00d4c05d50970191b3	{Jenna & Bobby's wedding}	{34.40548073965273,-119.52817141820103,Carpinteria,CA,United States}	{Residence,}
3486	Sat May 21 22:06:20 +0000 2011	4b340043f964a520b02325e3	{Nordstrom}	{34.41944283287303,-119.70110893249512,Santa Barbara,CA,United States}	{Shop & Service,}
3486	Sat May 21 03:52:31 +0000 2011	3fd66200f964a520d5ee1ee3	{Spago Beverly Hills}	{34.06766287806912,-118.4015679359436,Beverly Hills,CA,United States}	{Food,}
3486	Fri May 20 03:10:39 +0000 2011	4b5f92b8f964a52060c229e3	{Pick Up Stix}	{32.8095366026564,-117.11510807275772,San Diego,CA,United States}	{Food,}
3486	Fri May 20 02:35:36 +0000 2011	4bdf498a6316d13aedd2a011	{iTAN}	{32.76737959284671,-117.15514540672302,San Diego,CA,United States}	{Shop & Service,}
3486	Thu May 19 03:03:57 +0000 2011	4d2bc3aa55a8b60c7591eac0	{Corepower Yoga North Park}	{32.74914780460787,-117.1302409912142,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3486	Wed May 18 18:50:05 +0000 2011	4afbbf3ff964a520081f22e3	{Crazy Bowls & Wraps}	{32.77506908700748,-117.15618830359716,San Diego,CA,United States}	{Food,}
3486	Wed May 18 05:25:15 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Wed May 18 02:59:11 +0000 2011	4d2bc3aa55a8b60c7591eac0	{Corepower Yoga North Park}	{32.74914780460787,-117.1302409912142,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3486	Wed May 18 01:51:11 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Tue May 17 14:58:08 +0000 2011	4d6be05e9d7e2d43e1e624b3	{California Title}	{32.783839,-117.125807,San Diego,CA,United States}	{Shop & Service,}
3486	Tue May 17 03:20:47 +0000 2011	4a9887fdf964a520882c20e3	{Sushi Deli 2}	{32.71588027,-117.163093,San Diego,CA,United States}	{Food,}
3486	Mon May 16 23:49:49 +0000 2011	4cc502ab82388cfac9f37235	{32nd Street Naval Base San Diego}	{32.681624491475176,-117.07343502360217,National City,CA,United States}	{Government Building,Professional & Other Places,}
3486	Mon May 16 20:45:53 +0000 2011	4bc4ced9f8219c74f2ebb710	{Panda Express}	{32.69628503256664,-117.13323971900753,San Diego,CA,United States}	{Food,}
3486	Mon May 16 17:43:59 +0000 2011	4cb61ad81b0af04d5229ce25	{Naval Medical Center}	{32.72614417288895,-117.14501016456266,san diego,CA,United States}	{Medical Center,Professional & Other Places,}
3486	Mon May 16 02:03:51 +0000 2011	49dbc4c5f964a520fe5e1fe3	{Edwards Mira Mesa Stadium 18 & IMAX}	{32.91516138679882,-117.11787343025208,San Diego,CA,United States}	{Arts & Entertainment,Movie Theater,}
3486	Sun May 15 20:04:34 +0000 2011	4bad2aeef964a520f0343be3	{Einstein Bros Bagels}	{32.792211,-117.098235,San Diego,CA,United States}	{Food,}
3486	Sun May 15 08:43:44 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Sun May 15 06:16:04 +0000 2011	40e0b100f964a52071021fe3	{McGregor's Grill & Ale House}	{32.784496449271195,-117.11108207702637,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Sun May 15 03:27:42 +0000 2011	4a9c5c8cf964a520ed3620e3	{On The Border Mexican Grill & Cantina}	{32.771187,-117.146511,San Diego,CA,United States}	{Food,}
3486	Sat May 14 20:54:28 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Sat May 14 19:01:48 +0000 2011	4b79e8e0f964a520ce192fe3	{Massage Envy}	{32.80799,-117.11462795734406,San Diego,CA,United States}	{Shop & Service,}
3486	Sat May 14 19:01:48 +0000 2011	4b79e8e0f964a520ce192fe3	{Massage Envy}	{32.80799,-117.11462795734406,San Diego,CA,United States}	{Shop & Service,}
3486	Sat May 14 02:01:17 +0000 2011	43edce42f964a520512f1fe3	{Mission Bay Park (Playa Pacifica)}	{32.78900460537128,-117.20948571757778,San Diego,CA,United States}	{Outdoors & Recreation,}
3486	Fri May 13 05:05:59 +0000 2011	40e0b100f964a52024021fe3	{Filling Station Pub}	{32.894504,-117.1227232,San Diego,CA,United States}	{Nightlife Spot,}
3486	Fri May 13 01:28:35 +0000 2011	4b04b91bf964a520545622e3	{Celadon Thai}	{32.74459170378238,-117.16020906783986,San Diego,CA,United States}	{Food,}
3486	Thu May 12 06:09:51 +0000 2011	40e0b100f964a52071021fe3	{McGregor's Grill & Ale House}	{32.784496449271195,-117.11108207702637,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Thu May 12 03:45:01 +0000 2011	40ede000f964a520310a1fe3	{Dave & Buster's}	{32.772805925094296,-117.1321964263916,San Diego,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3486	Wed May 11 19:40:31 +0000 2011	45933bd9f964a52042401fe3	{Fashion Valley Mall}	{32.76831332445334,-117.16644287109375,San Diego,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
3486	Wed May 11 15:09:28 +0000 2011	4d6be05e9d7e2d43e1e624b3	{California Title}	{32.783839,-117.125807,San Diego,CA,United States}	{Shop & Service,}
3486	Tue May 10 04:26:35 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Mon May 09 03:32:29 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Sun May 08 23:59:02 +0000 2011	49d0782df964a520285b1fe3	{Westside Pavilion Shopping Center}	{34.04034713723197,-118.42693090438843,Los Angeles,CA,United States}	{Shop & Service,}
3486	Sat May 07 22:50:22 +0000 2011	44ded2f5f964a520d2361fe3	{Third Street Promenade}	{34.01608181718752,-118.49674344062805,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,}
3486	Sat May 07 01:39:05 +0000 2011	4b284cc8f964a520349224e3	{Playa Grill & Margarita Bar}	{32.78106883127832,-117.13095188140869,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Fri May 06 03:33:12 +0000 2011	4c3acc3c5810a59371a7b93c	{La Mirage Apartments}	{32.79195295931739,-117.1093589577615,San Diego,CA,United States}	{Residence,}
3486	Thu May 05 03:52:02 +0000 2011	40e0b100f964a52071021fe3	{McGregor's Grill & Ale House}	{32.784496449271195,-117.11108207702637,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Tue May 03 02:39:56 +0000 2011	40e0b100f964a52071021fe3	{McGregor's Grill & Ale House}	{32.784496449271195,-117.11108207702637,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Mon May 02 04:18:32 +0000 2011	40e0b100f964a52071021fe3	{McGregor's Grill & Ale House}	{32.784496449271195,-117.11108207702637,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Mon May 02 03:03:50 +0000 2011	4a9c5c8cf964a520ed3620e3	{On The Border Mexican Grill & Cantina}	{32.771187,-117.146511,San Diego,CA,United States}	{Food,}
3486	Sun May 01 17:03:14 +0000 2011	4adcd076f964a520243021e3	{OB Smoothie Bar & Sub Express}	{32.74689466,-117.251331,San Diego,CA,United States}	{Food,}
3486	Sat Apr 30 22:43:55 +0000 2011	414e1d80f964a520f31c1fe3	{Gringo's}	{32.79619462,-117.255685,San Diego,CA,United States}	{Nightlife Spot,Food,}
3486	Sat Apr 30 03:32:03 +0000 2011	4a6a7c50f964a5209bcd1fe3	{Sushi Deli 3}	{32.82006371628474,-117.15146541595459,San Diego,CA,United States}	{Food,}
3486	Fri Apr 29 18:45:09 +0000 2011	4c59dfa72fa89c7468d51323	{Semper Fi Depot}	{32.87913363,-117.16716977,San Diego,CA,United States}	{}
