3675	Thu Jun 16 17:43:05 +0000 2011	4a9d7bebf964a520513820e3	{La Jolla Beach & Tennis Club}	{32.85279385862507,-117.25961730987991,La Jolla,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,Athletics & Sports,}
3675	Wed May 04 18:59:03 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Wed May 04 18:40:36 +0000 2011	4d23bfbe0e998cfa8afc1d3f	{Property Advantage Property Management}	{33.13101,-117.328118,Carlsbad,CA,United States}	{Professional & Other Places,}
3675	Wed May 04 18:27:14 +0000 2011	4c94664682b56dcb5b10cfaa	{Wyndham Vacation Resorts}	{33.19549578691054,-117.38336237380949,Oceanside,CA,United States}	{Travel & Transport,}
3675	Wed May 04 17:18:00 +0000 2011	4d224aa3b69c6dcb8fdf8095	{Holy Moly Hydro}	{33.17435793,-117.36117355,Oceanside,CA,United States}	{Shop & Service,}
3675	Wed May 04 02:54:46 +0000 2011	4bcb9d8e937ca59398ffa992	{Wings N Things}	{33.18264999,-117.33190744,Oceanside,CA,United States}	{Food,}
3675	Wed May 04 02:32:26 +0000 2011	4cba52c990c9a1430bfa8dd6	{76 West}	{33.2436646630515,-117.29185662300391,Oceanside,CA,United States}	{Travel & Transport,}
3675	Tue May 03 15:14:49 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Mon May 02 19:10:12 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Mon May 02 15:23:08 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Mon May 02 07:15:20 +0000 2011	4bd902c10115c9b63f417680	{Jack in the Box - Oceanside, CA}	{33.207271099090576,-117.28363394737244,Oceanside,CA,United States}	{Food,}
3675	Sun May 01 23:05:12 +0000 2011	4bf439b4706e20a1dd17a998	{Bull Taco}	{33.174601793289185,-117.36191153526306,Oceanside,CA,United States}	{Food,}
3675	Sun May 01 23:02:54 +0000 2011	4d224aa3b69c6dcb8fdf8095	{Holy Moly Hydro}	{33.17435793,-117.36117355,Oceanside,CA,United States}	{Shop & Service,}
3675	Sun May 01 18:33:24 +0000 2011	4a972b18f964a520c22820e3	{AMPM}	{33.195297718048096,-117.35374096666666,Oceanside,CA,United States}	{Shop & Service,}
3675	Sun May 01 17:42:29 +0000 2011	4b10751ff964a520dc7023e3	{Walmart Supercenter}	{33.24128981496266,-117.29154646396637,Oceanside,CA,United States}	{Shop & Service,}
3675	Sun May 01 15:29:03 +0000 2011	4d04feeda2685481b5bebabd	{SIC J's Man Cave}	{33.235301,-117.3102219,Oceanside,CA,United States}	{}
3675	Sun May 01 05:32:08 +0000 2011	4b660c1ef964a520a2102be3	{beachside bar and grill}	{33.196241,-117.38023446666666,Oceanside,CA,United States}	{Nightlife Spot,}
3675	Sun May 01 01:09:01 +0000 2011	4d855b7f509137040052955b	{Twins House}	{33.19113876174007,-117.28524672342223,Vista,CA,United States}	{Residence,}
3675	Sat Apr 30 06:00:33 +0000 2011	4bfae65ad0382d7fc4f1c80a	{Taco Bell}	{33.242966,-117.291576,Oceanside,CA,United States}	{Food,}
3675	Sat Apr 30 04:58:37 +0000 2011	4b3015a4f964a520cdf524e3	{Albertson's}	{33.207452178869204,-117.28719556149345,Oceanside,CA,United States}	{Shop & Service,Food & Drink Shop,}
3675	Sat Apr 30 04:16:56 +0000 2011	4bfae65ad0382d7fc4f1c80a	{Taco Bell}	{33.242966,-117.291576,Oceanside,CA,United States}	{Food,}
3675	Fri Apr 29 21:34:24 +0000 2011	4c7ae04adf08a1cd6c35df5d	{FedEx Office Print & Ship Center}	{33.193443,-117.253799,Vista,CA,United States}	{Shop & Service,}
3675	Fri Apr 29 19:20:51 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Fri Apr 29 18:03:56 +0000 2011	4d04feeda2685481b5bebabd	{SIC J's Man Cave}	{33.235301,-117.3102219,Oceanside,CA,United States}	{}
3675	Fri Apr 29 17:38:55 +0000 2011	4d4db8dd9ee1a35da51e29df	{Pacific Marine Credit Union}	{33.222313,-117.28343,Oceanside,CA,United States}	{Shop & Service,}
3675	Fri Apr 29 15:29:26 +0000 2011	4b8ffefaf964a520f06e33e3	{San Clemente DMV Office}	{33.44295716473304,-117.64252461614898,San Clemente,CA,United States}	{Professional & Other Places,}
3675	Fri Apr 29 15:17:30 +0000 2011	4a8b4a59f964a520100c20e3	{McDonald's}	{33.43945453028501,-117.62014925479889,San Clemente,CA,United States}	{Food,}
3675	Fri Apr 29 14:46:17 +0000 2011	4ba4ff11f964a520fccd38e3	{Bob's Gas}	{33.17548619,-117.36213428,Oceanside,CA,United States}	{Shop & Service,}
3675	Thu Apr 28 21:12:27 +0000 2011	4c7ae04adf08a1cd6c35df5d	{FedEx Office Print & Ship Center}	{33.193443,-117.253799,Vista,CA,United States}	{Shop & Service,}
3675	Thu Apr 28 20:23:24 +0000 2011	4cad0acbf47ea1435da59621	{Postal Annex}	{33.26042996666666,-117.27913725,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Wed Apr 27 22:20:15 +0000 2011	4ba4ff11f964a520fccd38e3	{Bob's Gas}	{33.17548619,-117.36213428,Oceanside,CA,United States}	{Shop & Service,}
3675	Wed Apr 27 20:14:46 +0000 2011	4d9f681ea428a1cd52b7c704	{Carlsbad DS Pediatric Smiles}	{33.16475808620453,-117.33865141868591,Carlsbad,CA,United States}	{Medical Center,Professional & Other Places,}
3675	Wed Apr 27 18:01:33 +0000 2011	4ab8120ef964a520107c20e3	{Department of Motor Vehicles}	{32.82325094256846,-117.18230462844473,San Diego,CA,United States}	{Travel & Transport,Professional & Other Places,}
3675	Wed Apr 27 06:01:59 +0000 2011	4b10751ff964a520dc7023e3	{Walmart Supercenter}	{33.24128981496266,-117.29154646396637,Oceanside,CA,United States}	{Shop & Service,}
3675	Wed Apr 27 05:41:02 +0000 2011	4bd783400b779c74fa6905a0	{Mohsen Gas Station}	{33.21349366,-117.3478,Oceanside,CA,United States}	{Shop & Service,}
3675	Mon Apr 25 20:23:54 +0000 2011	4b6dc55bf964a5204a8e2ce3	{Ralphs}	{33.23009721196496,-117.30750367746116,Oceanside,CA,United States}	{Shop & Service,Food & Drink Shop,}
3675	Sun Apr 24 19:41:21 +0000 2011	4d855b7f509137040052955b	{Twins House}	{33.19113876174007,-117.28524672342223,Vista,CA,United States}	{Residence,}
3675	Sun Apr 24 18:12:04 +0000 2011	4c96c0b472dd224bcf4daf91	{Life Christian Church}	{33.21260875,-117.2551824,Vista,CA,United States}	{Spiritual Center,Professional & Other Places,}
3675	Sat Apr 23 01:33:30 +0000 2011	4d224aa3b69c6dcb8fdf8095	{Holy Moly Hydro}	{33.17435793,-117.36117355,Oceanside,CA,United States}	{Shop & Service,}
3675	Sat Apr 23 00:29:29 +0000 2011	4d1a586459dca093395ec549	{Buccaneer Park (BBall Courts)}	{33.17719143265244,-117.3680055141449,Oceanside,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3675	Fri Apr 22 20:16:22 +0000 2011	4b2d5daff964a52028d524e3	{Lowe's Home Improvement}	{33.230969944016806,-117.30892181396484,Oceanside,CA,United States}	{Shop & Service,}
3675	Fri Apr 22 19:39:49 +0000 2011	4b3015a4f964a520cdf524e3	{Albertson's}	{33.207452178869204,-117.28719556149345,Oceanside,CA,United States}	{Shop & Service,Food & Drink Shop,}
3675	Fri Apr 22 19:33:43 +0000 2011	4bf705bc4a67c92883e022cf	{Mobil}	{33.20790804076293,-117.28450334720159,OCEANSIDE,CA,United States}	{Shop & Service,}
3675	Fri Apr 22 19:27:01 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Fri Apr 22 01:54:11 +0000 2011	4ba4ff11f964a520fccd38e3	{Bob's Gas}	{33.17548619,-117.36213428,Oceanside,CA,United States}	{Shop & Service,}
3675	Thu Apr 21 19:54:06 +0000 2011	4d224aa3b69c6dcb8fdf8095	{Holy Moly Hydro}	{33.17435793,-117.36117355,Oceanside,CA,United States}	{Shop & Service,}
3675	Thu Apr 21 02:52:49 +0000 2011	4c841c60e602b1f7b038ac7a	{DOLLAR TREE}	{33.20612847805023,-117.286481,Oceanside,CA,United States}	{Shop & Service,}
3675	Thu Apr 21 02:27:28 +0000 2011	4b3015a4f964a520cdf524e3	{Albertson's}	{33.207452178869204,-117.28719556149345,Oceanside,CA,United States}	{Shop & Service,Food & Drink Shop,}
3675	Wed Apr 20 20:25:45 +0000 2011	4b771cccf964a520ac7e2ee3	{Tyson Street Park}	{33.191334132452376,-117.38128538420546,Oceanside,CA,United States}	{Outdoors & Recreation,Beach,}
3675	Wed Apr 20 19:29:08 +0000 2011	4b8ed14bf964a520e83833e3	{Wienerschnitzel}	{33.20013544252064,-117.38281667232513,Oceanside,CA,United States}	{Food,}
3675	Wed Apr 20 18:23:36 +0000 2011	4ae71a94f964a52073a821e3	{Oceanside DMV Office}	{33.18303367851901,-117.28855026543978,Oceanside,CA,United States}	{Shop & Service,Professional & Other Places,}
3675	Tue Apr 19 20:18:33 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Mon Apr 18 19:14:41 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Mon Apr 18 18:03:03 +0000 2011	4c05cbf2761ac9b6111d2074	{Oceanside Municipal Fishing Pier}	{33.19398788822117,-117.38475322723389,Oceanside,CA,United States}	{Outdoors & Recreation,}
3675	Fri Apr 15 03:16:26 +0000 2011	4b10751ff964a520dc7023e3	{Walmart Supercenter}	{33.24128981496266,-117.29154646396637,Oceanside,CA,United States}	{Shop & Service,}
3675	Thu Apr 14 06:22:42 +0000 2011	4b10751ff964a520dc7023e3	{Walmart Supercenter}	{33.24128981496266,-117.29154646396637,Oceanside,CA,United States}	{Shop & Service,}
3675	Thu Apr 14 00:20:25 +0000 2011	4d224aa3b69c6dcb8fdf8095	{Holy Moly Hydro}	{33.17435793,-117.36117355,Oceanside,CA,United States}	{Shop & Service,}
3675	Wed Apr 13 23:41:16 +0000 2011	4ce32cd5b7a3b1f75fdd2e8d	{Esco Hydro}	{33.13002369661688,-117.11990674,Escondido,CA,United States}	{Shop & Service,}
3675	Wed Apr 13 22:18:16 +0000 2011	4d015581a82e8cfab87cf392	{Escondido DMV Office}	{33.127707721905516,-117.08995500408429,Escondido,CA,United States}	{Travel & Transport,Professional & Other Places,}
3675	Wed Apr 13 03:24:40 +0000 2011	4b8ed3c0f964a520763933e3	{Wings Pizza N Things}	{33.20689525748582,-117.28335527039691,Oceanside,CA,United States}	{Food,}
3675	Tue Apr 12 18:04:48 +0000 2011	4d17c3b06d103704fab939bd	{Mohsen Gas}	{33.18885984150982,-117.37330999964325,Oceanside-Escondido,CA,United States}	{Shop & Service,}
3675	Mon Apr 11 16:36:58 +0000 2011	4d9e9a02fca1b60c9718ad50	{HOME :)}	{33.173314,-117.359875,Oceanside,CA,United States}	{}
3675	Mon Apr 11 15:21:21 +0000 2011	4b1695b1f964a52093ba23e3	{Empresa Elementary School}	{33.22358255166345,-117.28768922585778,Oceanside,CA,United States}	{Professional & Other Places,}
3675	Sun Apr 10 00:22:01 +0000 2011	4c798f2bdf08a1cdd639db5d	{Carlsbad High School}	{33.16311,-117.32939986666666,Carlsbad,CA,United States}	{School,Professional & Other Places,}
3675	Sat Apr 09 22:43:25 +0000 2011	4bce1957937ca593c6ecad92	{Tomoyama Sushi}	{33.10425052676012,-117.26852774620056,Carlsbad,CA,United States}	{Food,}
3675	Sat Apr 09 02:56:43 +0000 2011	4d115c8ae212a1cd975f466f	{Toyota Carlsbad}	{33.13158567678642,-117.32428550720213,Carlsbad,CA,United States}	{Shop & Service,}
3675	Sat Apr 09 01:41:41 +0000 2011	4bd3753c462cb7136587de07	{Hoehn Honda}	{33.13070556127313,-117.32530171399709,Carlsbad,CA,United States}	{Shop & Service,Professional & Other Places,}
3675	Sat Apr 09 01:32:18 +0000 2011	4c15360bb7b9c9289094ac37	{McDonald's}	{33.122712974420025,-117.32426865637841,Carlsbad,CA,United States}	{Food,}
3675	Fri Apr 08 19:56:42 +0000 2011	4d9f681ea428a1cd52b7c704	{Carlsbad DS Pediatric Smiles}	{33.16475808620453,-117.33865141868591,Carlsbad,CA,United States}	{Medical Center,Professional & Other Places,}
3675	Fri Apr 08 18:17:07 +0000 2011	4ae71a94f964a52073a821e3	{Oceanside DMV Office}	{33.18303367851901,-117.28855026543978,Oceanside,CA,United States}	{Shop & Service,Professional & Other Places,}
3675	Fri Apr 08 18:05:32 +0000 2011	4bf705bc4a67c92883e022cf	{Mobil}	{33.20790804076293,-117.28450334720159,OCEANSIDE,CA,United States}	{Shop & Service,}
3675	Thu Apr 07 19:52:00 +0000 2011	4d17c3b06d103704fab939bd	{Mohsen Gas}	{33.18885984150982,-117.37330999964325,Oceanside-Escondido,CA,United States}	{Shop & Service,}
3675	Thu Apr 07 18:33:50 +0000 2011	4ae3573ef964a520b49321e3	{Beach Break Cafe}	{33.175136839517556,-117.3618684891282,Oceanside,CA,United States}	{Food,}
3675	Wed Apr 06 22:41:47 +0000 2011	4b8ed14bf964a520e83833e3	{Wienerschnitzel}	{33.20013544252064,-117.38281667232513,Oceanside,CA,United States}	{Food,}
3675	Wed Apr 06 21:03:52 +0000 2011	4a7b40aef964a5207cea1fe3	{San Diego DMV Office}	{32.75035870115045,-117.14910507202148,San Diego,CA,United States}	{Government Building,Professional & Other Places,}
3675	Tue Apr 05 23:25:29 +0000 2011	4c9ecd4554c8a1cd0fb4914b	{Point Loma Credit Union}	{33.104171027295465,-117.26766614205272,Carlsbad,CA,United States}	{Shop & Service,}
3675	Tue Apr 05 22:54:11 +0000 2011	4bc4ac67abf495219760c593	{Navy Federal Credit Union}	{33.21335221,-117.28754519,Oceanside,CA,United States}	{Shop & Service,}
3675	Tue Apr 05 04:14:51 +0000 2011	4d04feeda2685481b5bebabd	{SIC J's Man Cave}	{33.235301,-117.3102219,Oceanside,CA,United States}	{}
3675	Tue Apr 05 02:59:43 +0000 2011	4b10751ff964a520dc7023e3	{Walmart Supercenter}	{33.24128981496266,-117.29154646396637,Oceanside,CA,United States}	{Shop & Service,}
3675	Tue Apr 05 02:13:29 +0000 2011	4d6b19db92f6b60ce12d9de0	{Fonzie's Apartment Home Sweet Home}	{33.15644487379253,-117.34401921357238,Carlsbad,CA,United States}	{Residence,}
3675	Mon Apr 04 23:42:58 +0000 2011	4d23bfbe0e998cfa8afc1d3f	{Property Advantage Property Management}	{33.13101,-117.328118,Carlsbad,CA,United States}	{Professional & Other Places,}
3675	Mon Apr 04 16:11:22 +0000 2011	4c3f5f6615e8ef3b8171300e	{The Strand}	{33.1980297010666,-117.38430332321337,Oceanside,CA,United States}	{}
3675	Mon Apr 04 00:35:39 +0000 2011	4d04feeda2685481b5bebabd	{SIC J's Man Cave}	{33.235301,-117.3102219,Oceanside,CA,United States}	{}
3675	Sun Apr 03 22:25:11 +0000 2011	4b3bcc10f964a520607b25e3	{Baker's Drive Thru}	{33.92853036439823,-116.97751879692078,Beaumont,CA,United States}	{Food,}
3675	Sun Apr 03 21:46:52 +0000 2011	4ab03815f964a520826620e3	{Desert Hills Premium Outlets}	{33.93107632263448,-116.81895732879639,Cabazon,CA,United States}	{Shop & Service,Arts & Entertainment,}
3675	Sun Apr 03 19:33:30 +0000 2011	4e4f15a845ddff0031bbcfcc	{California / Arizona State Line}	{33.60482623885115,-114.53068971633911,Blythe,CA,United States}	{Travel & Transport,}
3675	Sun Apr 03 18:34:10 +0000 2011	4cb6a1c0589f236ac51b393d	{Rest Area, 40 Miles East Of Quartzsite, AZ}	{33.613930672558666,-113.64523772349324,Salome,AZ,United States}	{Travel & Transport,Outdoors & Recreation,}
3675	Sun Apr 03 17:32:45 +0000 2011	4bfb191e8d30d13a64100418	{Circle K}	{33.42194989089019,-111.58030271530151,Apache Junction,AZ,United States}	{Shop & Service,Professional & Other Places,}
3675	Sun Apr 03 16:28:44 +0000 2011	4b913986f964a52064ab33e3	{Starbucks}	{33.62884225681493,-111.88916444778442,Scottsdale,AZ,United States}	{Food,}
