876	Thu Aug 11 20:57:53 +0000 2011	4bc38e68abf49521beedc393	{Super Duper Burger}	{37.763979033333335,-122.433565,San Francisco,CA,United States}	{Food,}
876	Sun Jul 10 04:43:58 +0000 2011	4d939cebd07eb1f70ccffbbb	{Vue}	{29.760513,-95.398514,Houston,TX,United States}	{Nightlife Spot,}
876	Sat Jul 09 12:42:46 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
876	Fri Jul 08 18:44:36 +0000 2011	4acbdf55f964a52021c820e3	{Potrero Chiropractors}	{37.76942,-122.408359,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
876	Tue Jul 05 19:12:15 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Mon Jul 04 19:15:05 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Mon Jul 04 01:14:59 +0000 2011	4a5824e5f964a5206db71fe3	{AMC Loews Metreon 16}	{37.7844481241691,-122.40364372730255,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
876	Sun Jul 03 04:31:46 +0000 2011	49c99816f964a52087581fe3	{Thailand Restaurant}	{37.7618524,-122.435128,San Francisco,CA,United States}	{Food,}
876	Sat Jul 02 22:06:44 +0000 2011	4661cc00f964a52065471fe3	{Tacos Jalapa}	{37.36797720112999,-122.03343522531213,Sunnyvale,CA,United States}	{Food,}
876	Sat Jul 02 21:34:22 +0000 2011	4cfc25022d80a14372984fd8	{Chevron}	{37.303315,-122.0319002866745,San Jose,CA,United States}	{Shop & Service,}
876	Fri Jul 01 18:51:47 +0000 2011	4acbdf55f964a52021c820e3	{Potrero Chiropractors}	{37.76942,-122.408359,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
876	Wed Jun 29 18:51:51 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Wed Jun 29 02:53:42 +0000 2011	4c59b1b667ac0f477cdf044c	{SF EOC}	{37.78094808769875,-122.42664832638324,San Francisco,CA,United States}	{Professional & Other Places,}
876	Mon Jun 27 19:14:50 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Jun 26 22:55:14 +0000 2011	40ca4780f964a52009011fe3	{The Caf?}	{37.76296711864107,-122.43435770273209,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sun Jun 26 04:24:19 +0000 2011	432a0b00f964a520db271fe3	{Nizario's Pizza}	{37.76092721958969,-122.4345064547826,San Francisco,CA,United States}	{Food,}
876	Sun Jun 26 02:31:56 +0000 2011	4366b000f964a5206e291fe3	{440 Castro}	{37.76182,-122.435192,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sun Jun 26 01:31:22 +0000 2011	432a0b00f964a520da271fe3	{Blue}	{37.763586,-122.433912,San Francisco,CA,United States}	{Food,}
876	Tue Jun 21 18:36:40 +0000 2011	44ccb194f964a52013361fe3	{Posh Bagel}	{37.7611159661878,-122.43487268686295,San Francisco,CA,United States}	{Food,}
876	Mon Jun 20 19:07:44 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Jun 19 20:26:48 +0000 2011	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Thu Jun 16 19:00:51 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Thu Jun 16 06:59:08 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
876	Sun Jun 12 19:40:55 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Fri Jun 10 19:28:37 +0000 2011	49c99816f964a52087581fe3	{Thailand Restaurant}	{37.7618524,-122.435128,San Francisco,CA,United States}	{Food,}
876	Wed Jun 08 18:44:26 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Jun 04 23:17:40 +0000 2011	44de0681f964a520c8361fe3	{Peet's Coffee & Tea}	{37.76491561479136,-122.43216179688253,San Francisco,CA,United States}	{Food,}
876	Sat Jun 04 21:41:55 +0000 2011	44ccb194f964a52013361fe3	{Posh Bagel}	{37.7611159661878,-122.43487268686295,San Francisco,CA,United States}	{Food,}
876	Sat Jun 04 20:23:56 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Wed Jun 01 19:21:12 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Tue May 31 19:56:15 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun May 22 21:01:23 +0000 2011	4a5a6f55f964a52052ba1fe3	{Alice's Restaurant}	{37.38669584897391,-122.26525303176597,Woodside,CA,United States}	{Food,}
876	Sat May 21 22:24:43 +0000 2011	413e4b80f964a520501c1fe3	{Harvey's}	{37.76084466049894,-122.43514237890182,San Francisco,CA,United States}	{Nightlife Spot,Food,}
876	Mon May 16 21:35:40 +0000 2011	4b620b50f964a5203f322ae3	{SUBWAY}	{37.76300447351833,-122.43467234840291,San Francisco,CA,United States}	{Food,}
876	Mon May 16 04:32:30 +0000 2011	44c769c9f964a520e3351fe3	{Firewood Caf?}	{37.7608761,-122.436933,San Francisco,CA,United States}	{Food,}
876	Sun May 15 07:17:17 +0000 2011	432a0b00f964a520db271fe3	{Nizario's Pizza}	{37.76092721958969,-122.4345064547826,San Francisco,CA,United States}	{Food,}
876	Sun May 15 04:53:58 +0000 2011	4366b000f964a5206e291fe3	{440 Castro}	{37.76182,-122.435192,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sun May 15 01:25:26 +0000 2011	43c40aa8f964a520572d1fe3	{King of Thai Noodle}	{37.78640143630093,-122.40795456610445,San Francisco,CA,United States}	{Food,}
876	Sat May 14 20:14:31 +0000 2011	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Mon May 09 19:48:46 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat May 07 20:12:52 +0000 2011	4a5824e5f964a5206db71fe3	{AMC Loews Metreon 16}	{37.7844481241691,-122.40364372730255,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
876	Sat May 07 18:24:13 +0000 2011	432a0b00f964a520d8271fe3	{Cove On Castro Cafe}	{37.761935705864076,-122.43514237890182,San Francisco,CA,United States}	{Food,}
876	Thu May 05 19:21:07 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Mon May 02 20:13:15 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Wed Apr 27 19:24:36 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Apr 24 22:06:29 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
876	Sun Apr 24 00:49:02 +0000 2011	43f703c9f964a520b52f1fe3	{Moby Dick}	{37.76089838543789,-122.43390923557634,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sat Apr 23 22:42:02 +0000 2011	432a0b00f964a520da271fe3	{Blue}	{37.763586,-122.433912,San Francisco,CA,United States}	{Food,}
876	Thu Apr 21 19:14:32 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Wed Apr 20 19:35:00 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Tue Apr 19 19:08:35 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Apr 17 03:22:26 +0000 2011	4366b000f964a5206e291fe3	{440 Castro}	{37.76182,-122.435192,San Francisco,CA,United States}	{Nightlife Spot,}
876	Fri Apr 15 23:40:36 +0000 2011	44de0681f964a520c8361fe3	{Peet's Coffee & Tea}	{37.76491561479136,-122.43216179688253,San Francisco,CA,United States}	{Food,}
876	Thu Apr 14 23:53:26 +0000 2011	44c769c9f964a520e3351fe3	{Firewood Caf?}	{37.7608761,-122.436933,San Francisco,CA,United States}	{Food,}
876	Mon Apr 11 23:37:15 +0000 2011	4b620b50f964a5203f322ae3	{SUBWAY}	{37.76300447351833,-122.43467234840291,San Francisco,CA,United States}	{Food,}
876	Mon Apr 11 03:27:37 +0000 2011	432a0b00f964a520e3271fe3	{Osaka Sushi}	{37.76156318608264,-122.43505390273357,San Francisco,CA,United States}	{Food,}
876	Mon Apr 11 01:02:52 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
876	Wed Apr 06 20:58:57 +0000 2011	44ccb194f964a52013361fe3	{Posh Bagel}	{37.7611159661878,-122.43487268686295,San Francisco,CA,United States}	{Food,}
876	Sun Apr 03 22:49:07 +0000 2011	43d4098af964a5202c2e1fe3	{Eagle Tavern}	{37.770076,-122.413389,San Francisco,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
876	Sat Apr 02 23:08:33 +0000 2011	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Sun Mar 20 23:15:06 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
876	Sat Mar 19 21:39:10 +0000 2011	4a4dce3ef964a52010ae1fe3	{Fitness SF SoMa}	{37.76953780861312,-122.40683725970675,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Tue Mar 15 18:23:50 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Mar 13 23:12:22 +0000 2011	44c769c9f964a520e3351fe3	{Firewood Caf?}	{37.7608761,-122.436933,San Francisco,CA,United States}	{Food,}
876	Sun Mar 13 20:56:53 +0000 2011	44ccb194f964a52013361fe3	{Posh Bagel}	{37.7611159661878,-122.43487268686295,San Francisco,CA,United States}	{Food,}
876	Sun Mar 13 02:18:08 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Mar 12 20:13:54 +0000 2011	4a5a6f55f964a52052ba1fe3	{Alice's Restaurant}	{37.38669584897391,-122.26525303176597,Woodside,CA,United States}	{Food,}
876	Sat Mar 12 02:11:36 +0000 2011	49e6c8d6f964a5206d641fe3	{Popeyes Louisiana Kitchen}	{37.783120039488765,-122.43211755755034,San Francisco,CA,United States}	{Food,}
876	Fri Mar 11 19:53:58 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Thu Mar 10 03:11:23 +0000 2011	49ee7fe2f964a52064681fe3	{Peet's Coffee & Tea}	{37.7815558028675,-122.42101907730103,San Francisco,CA,United States}	{Food,}
876	Sat Mar 05 23:58:52 +0000 2011	43a457b4f964a520482c1fe3	{Serramonte Shopping Center}	{37.671575640349815,-122.47090816497803,Daly City,CA,United States}	{Shop & Service,}
===
876	Mon Feb 07 20:00:04 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Feb 05 23:18:58 +0000 2011	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Wed Feb 02 19:31:00 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Tue Feb 01 21:33:12 +0000 2011	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Tue Feb 01 20:15:34 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Jan 29 23:34:00 +0000 2011	49f50f7af964a5208c6b1fe3	{Target}	{37.67363920688155,-122.46474981307983,Colma,CA,United States}	{Shop & Service,}
876	Mon Jan 24 20:34:47 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Jan 22 04:48:19 +0000 2011	43f703c9f964a520b52f1fe3	{Moby Dick}	{37.76089838543789,-122.43390923557634,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sat Jan 22 04:48:16 +0000 2011	43f703c9f964a520b52f1fe3	{Moby Dick}	{37.76089838543789,-122.43390923557634,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sat Jan 22 00:03:21 +0000 2011	3fd66200f964a52034f11ee3	{Hotei}	{37.76435422946153,-122.46628687627441,San Francisco,CA,United States}	{Food,}
876	Wed Jan 19 20:28:37 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Mon Jan 17 01:40:07 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Jan 16 02:00:20 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
876	Thu Jan 13 17:27:07 +0000 2011	4d2089830901721e555f93a5	{International Terminal}	{37.615625192354706,-122.38932609558105,San Francisco,CA,United States}	{Travel & Transport,Airport,}
876	Tue Jan 11 20:19:50 +0000 2011	44ccb194f964a52013361fe3	{Posh Bagel}	{37.7611159661878,-122.43487268686295,San Francisco,CA,United States}	{Food,}
876	Sun Jan 09 09:00:10 +0000 2011	40870b00f964a520abf21ee3	{Orphan Andy's}	{37.76257963,-122.43504,San Francisco,CA,United States}	{Food,}
876	Sun Jan 09 07:27:50 +0000 2011	4366b000f964a5206e291fe3	{440 Castro}	{37.76182,-122.435192,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sun Jan 09 05:33:25 +0000 2011	43f703c9f964a520b52f1fe3	{Moby Dick}	{37.76089838543789,-122.43390923557634,San Francisco,CA,United States}	{Nightlife Spot,}
876	Sun Jan 09 01:17:07 +0000 2011	44c769c9f964a520e3351fe3	{Firewood Caf?}	{37.7608761,-122.436933,San Francisco,CA,United States}	{Food,}
876	Mon Jan 03 20:00:11 +0000 2011	44ccb194f964a52013361fe3	{Posh Bagel}	{37.7611159661878,-122.43487268686295,San Francisco,CA,United States}	{Food,}
876	Sat Jan 01 23:40:53 +0000 2011	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Jan 01 08:34:58 +0000 2011	4c59b1b667ac0f477cdf044c	{SF EOC}	{37.78094808769875,-122.42664832638324,San Francisco,CA,United States}	{Professional & Other Places,}
876	Thu Dec 30 21:23:34 +0000 2010	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Mon Dec 27 18:54:53 +0000 2010	4b842170f964a520aa2231e3	{Union Square Endodontics}	{37.78805764771793,-122.40977984308738,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
876	Sat Dec 25 02:35:22 +0000 2010	4c59b1b667ac0f477cdf044c	{SF EOC}	{37.78094808769875,-122.42664832638324,San Francisco,CA,United States}	{Professional & Other Places,}
876	Thu Dec 23 21:35:26 +0000 2010	4c59b1b667ac0f477cdf044c	{SF EOC}	{37.78094808769875,-122.42664832638324,San Francisco,CA,United States}	{Professional & Other Places,}
876	Fri Dec 10 21:18:49 +0000 2010	44c769c9f964a520e3351fe3	{Firewood Caf?}	{37.7608761,-122.436933,San Francisco,CA,United States}	{Food,}
===
876	Sun Nov 14 22:37:40 +0000 2010	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Mon Oct 25 01:14:51 +0000 2010	4a0c9ac2f964a52049751fe3	{DeLano's IGA}	{37.760741,-122.43651633,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
===
876	Mon Sep 20 19:40:27 +0000 2010	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Sep 05 18:52:13 +0000 2010	4a5a6f55f964a52052ba1fe3	{Alice's Restaurant}	{37.38669584897391,-122.26525303176597,Woodside,CA,United States}	{Food,}
876	Sat Aug 21 21:41:32 +0000 2010	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sat Aug 14 21:34:42 +0000 2010	40870b00f964a520abf21ee3	{Orphan Andy's}	{37.76257963,-122.43504,San Francisco,CA,United States}	{Food,}
876	Sun Aug 08 20:29:52 +0000 2010	4b3e4943f964a520b19a25e3	{New Leaf Market}	{37.124972,-122.122322,Boulder Creek,CA,United States}	{Shop & Service,Food & Drink Shop,}
876	Sat Aug 07 20:09:53 +0000 2010	4a5aaa99f964a520baba1fe3	{Frjtz}	{37.76349142529405,-122.42180928458654,San Francisco,CA,United States}	{Food,}
876	Fri Aug 06 18:56:29 +0000 2010	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Aug 01 21:01:46 +0000 2010	432a0b00f964a520dc271fe3	{Squat & Gobble}	{37.76421988420118,-122.43342261000456,San Francisco,CA,United States}	{Food,}
876	Wed Jul 14 02:18:37 +0000 2010	43c40aa8f964a520572d1fe3	{King of Thai Noodle}	{37.78640143630093,-122.40795456610445,San Francisco,CA,United States}	{Food,}
876	Mon Jul 12 00:24:58 +0000 2010	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Sun Jul 11 20:35:11 +0000 2010	40870b00f964a520abf21ee3	{Orphan Andy's}	{37.76257963,-122.43504,San Francisco,CA,United States}	{Food,}
876	Thu Jul 08 18:52:55 +0000 2010	4a4dce3ef964a52010ae1fe3	{Fitness SF SoMa}	{37.76953780861312,-122.40683725970675,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Tue Jul 06 22:26:46 +0000 2010	4acbdf55f964a52021c820e3	{Potrero Chiropractors}	{37.76942,-122.408359,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
876	Tue Jul 06 21:02:34 +0000 2010	43f618d1f964a520ad2f1fe3	{Slider's Diner}	{37.761725,-122.43493,San Francisco,CA,United States}	{Food,}
876	Tue Jul 06 19:13:01 +0000 2010	464f17daf964a520c5461fe3	{Fitness SF Castro}	{37.763726226183614,-122.43344306945801,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
876	Mon Jul 05 19:08:39 +0000 2010	49fa1dc1f964a520c16d1fe3	{Starbucks}	{37.76094943493234,-122.43471105687655,San Francisco,CA,United States}	{Food,}
876	Sat Jul 03 22:55:54 +0000 2010	4a678902f964a520a8c91fe3	{Blick Art Materials}	{37.788698,-122.421834,San Francisco,CA,United States}	{Shop & Service,}
876	Sat Jul 03 20:46:38 +0000 2010	445a2c5ff964a520e2321fe3	{IKEA}	{37.830903,-122.292444,Emeryville,CA,United States}	{Shop & Service,}
