2698	Thu Aug 04 20:11:11 +0000 2011	4c814ad7e602b1f71f6a917a	{San Diego Blood Bank - Blood Mobile}	{32.754391567847925,-117.17000217023742,San Diego,CA,United States}	{Professional & Other Places,}
2698	Thu Mar 31 01:57:28 +0000 2011	4d8ade536daeb60c22d06de0	{The DeathStar}	{33.00139378249103,-117.0735240913668,Rancho Bernardo,CA,United States}	{Residence,}
2698	Wed Mar 30 02:57:52 +0000 2011	4d8ade536daeb60c22d06de0	{The DeathStar}	{33.00139378249103,-117.0735240913668,Rancho Bernardo,CA,United States}	{Residence,}
2698	Mon Mar 28 01:20:17 +0000 2011	4d8ade536daeb60c22d06de0	{The DeathStar}	{33.00139378249103,-117.0735240913668,Rancho Bernardo,CA,United States}	{Residence,}
2698	Sun Mar 27 23:38:23 +0000 2011	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
2698	Sun Mar 27 02:32:57 +0000 2011	4af5cd75f964a52006fd21e3	{Yellow Basket}	{33.52956313857593,-117.1543836593628,Temecula,CA,United States}	{Food,}
2698	Thu Mar 24 23:28:51 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Thu Mar 24 23:07:51 +0000 2011	4e1a90c36284ea72470cd66d	{I15 / CA163 Interchange}	{32.85943803275265,-117.11318492889403,San Diego,CA,United States}	{Travel & Transport,}
2698	Thu Mar 24 19:25:41 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Thu Mar 24 06:02:50 +0000 2011	4d8ade536daeb60c22d06de0	{The DeathStar}	{33.00139378249103,-117.0735240913668,Rancho Bernardo,CA,United States}	{Residence,}
2698	Thu Mar 24 01:34:31 +0000 2011	4d4cc5c2b1fa236a7b278729	{The Movie and Dart Place}	{32.993150014243106,-117.0710273063522,Rancho Bernardo,CA,United States}	{Residence,}
2698	Sun Mar 20 18:38:43 +0000 2011	4d5743e2e7f1a1cdc2bd11a5	{Jaffes}	{33.543544685885365,-117.15588674309724,,,United States}	{Residence,}
2698	Sun Mar 20 08:17:09 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Sun Mar 20 01:36:13 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Sat Mar 19 22:42:59 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Sat Mar 19 14:51:08 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Fri Mar 18 03:58:47 +0000 2011	40e0b100f964a520f6011fe3	{Conway's Irish Pub}	{32.977504,-117.0828061,San Diego,CA,United States}	{Nightlife Spot,}
2698	Fri Mar 18 01:16:39 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Thu Mar 17 15:49:35 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Wed Mar 16 04:22:52 +0000 2011	4b4fc459f964a520a71427e3	{Mimi's Cafe}	{32.91679850914585,-117.12104347132932,San Diego,CA,United States}	{Food,}
2698	Wed Mar 16 04:15:19 +0000 2011	4c0b7d2b6071a5934b53e132	{Rady Children's Nelson Family Pavillion}	{32.799998876958064,-117.15239722503537,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
2698	Tue Mar 15 01:55:38 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Mon Mar 14 17:08:09 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Sun Mar 13 22:47:41 +0000 2011	4d5743e2e7f1a1cdc2bd11a5	{Jaffes}	{33.543544685885365,-117.15588674309724,,,United States}	{Residence,}
2698	Sat Mar 12 08:07:40 +0000 2011	4aa0b5f0f964a520494020e3	{Sombrero Mexican Food}	{32.97713210908144,-117.08359222412109,San Diego,CA,United States}	{Food,}
2698	Sat Mar 12 07:26:13 +0000 2011	40e0b100f964a520f6011fe3	{Conway's Irish Pub}	{32.977504,-117.0828061,San Diego,CA,United States}	{Nightlife Spot,}
2698	Sat Mar 12 01:57:06 +0000 2011	4ba5698df964a5209e0439e3	{Uber Lounge At Se}	{32.71652,-117.159901,San Diego,CA,United States}	{Travel & Transport,Nightlife Spot,Hotel,}
2698	Mon Mar 07 16:50:36 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Sun Mar 06 06:34:11 +0000 2011	40e0b100f964a520f6011fe3	{Conway's Irish Pub}	{32.977504,-117.0828061,San Diego,CA,United States}	{Nightlife Spot,}
2698	Sat Mar 05 20:39:17 +0000 2011	4d4cc5c2b1fa236a7b278729	{The Movie and Dart Place}	{32.993150014243106,-117.0710273063522,Rancho Bernardo,CA,United States}	{Residence,}
2698	Tue Mar 01 07:57:31 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Tue Mar 01 02:56:23 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Mon Feb 28 04:16:49 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Sat Feb 26 05:15:21 +0000 2011	40e0b100f964a520f6011fe3	{Conway's Irish Pub}	{32.977504,-117.0828061,San Diego,CA,United States}	{Nightlife Spot,}
2698	Fri Feb 25 17:32:19 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Thu Feb 24 20:42:26 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Wed Feb 23 06:48:14 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Wed Feb 23 06:41:49 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Wed Feb 23 02:42:29 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Sat Feb 19 06:23:37 +0000 2011	40e0b100f964a520f6011fe3	{Conway's Irish Pub}	{32.977504,-117.0828061,San Diego,CA,United States}	{Nightlife Spot,}
2698	Sat Feb 19 02:32:23 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Fri Feb 18 04:00:28 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Thu Feb 17 06:41:34 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Thu Feb 17 00:26:55 +0000 2011	4d534a38c8d0f04d55e3b5d4	{The Throne Room at Ashford University}	{32.87268030680258,-117.20647662313046,San Diego,CA,United States}	{Convention Center,Professional & Other Places,}
2698	Wed Feb 16 18:50:10 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Sat Feb 12 21:25:15 +0000 2011	4af5cd75f964a52006fd21e3	{Yellow Basket}	{33.52956313857593,-117.1543836593628,Temecula,CA,United States}	{Food,}
2698	Sat Feb 12 01:14:12 +0000 2011	4c094ccf340720a1f88c8493	{I15}	{32.90342500714271,-117.11639285087585,San Diego,CA,United States}	{Travel & Transport,}
2698	Fri Feb 11 02:31:18 +0000 2011	4a6147e9f964a5203fc21fe3	{Phileas Fogg's}	{32.94528,-117.085141,San Diego,CA,United States}	{Nightlife Spot,}
2698	Tue Feb 08 02:48:58 +0000 2011	4d27b1876e27a14310081224	{Fleet Reserve Association, Branch 70}	{32.955132722854614,-117.02214539051056,Poway,CA,United States}	{Professional & Other Places,}
2698	Mon Feb 07 17:46:21 +0000 2011	4d484518f046a1cde20010f6	{Ashford University - Sunroad}	{32.82745578052193,-117.14161524433328,San Diego,CA,United States}	{College & University,}
2698	Mon Feb 07 04:58:31 +0000 2011	4d0d225f257d6dcbde559a67	{Rancho Bernardo}	{33.00139378249103,-117.0735240913668,San Diego,CA,United States}	{Outdoors & Recreation,Residence,}
2698	Sun Feb 06 21:01:11 +0000 2011	4d43ab5abbb1a143c58f3d72	{Murrieta}	{33.543544685885365,-117.15588674309724,Murrieta,CA,United States}	{Residence,}
2698	Thu Jan 27 03:07:17 +0000 2011	4b6a3da6f964a520cdce2be3	{La Jolla Playhouse}	{32.87159969278795,-117.24158951363655,La Jolla,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2698	Thu Jan 27 03:01:06 +0000 2011	4a7a086af964a5203de81fe3	{The Neuroscience Institute}	{32.89394019462046,-117.24020578494785,San Diego,CA,United States}	{College & University,}
2698	Thu Jan 27 02:32:22 +0000 2011	4b6a3da6f964a520cdce2be3	{La Jolla Playhouse}	{32.87159969278795,-117.24158951363655,La Jolla,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
===
2698	Mon Jul 05 21:31:27 +0000 2010	4c2e93343ffc9521c65a8ff5	{Home}	{33.043097581558015,-117.07352409136679,Rancho Bernardo,CA,United States}	{Residence,}
2698	Sat Jul 03 18:47:08 +0000 2010	4c16d64f96040f47ac8673a5	{City of Murrieta}	{33.553626929394575,-117.21416473388672,Murrieta,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
2698	Sat Jul 03 10:46:13 +0000 2010	4c2e93343ffc9521c65a8ff5	{Home}	{33.043097581558015,-117.07352409136679,Rancho Bernardo,CA,United States}	{Residence,}
2698	Sat Jul 03 08:02:24 +0000 2010	40e0b100f964a520f6011fe3	{Conway's Irish Pub}	{32.977504,-117.0828061,San Diego,CA,United States}	{Nightlife Spot,}
