244	Wed Aug 10 14:13:25 +0000 2011	4c5b1e4ab05c1b8d9df0d9b1	{Porto di Levante}	{38.41448264914376,14.960581185183631,Vulcano,ME,Italy}	{Outdoors & Recreation,}
244	Sat Jul 30 17:52:56 +0000 2011	4bb84a2ccf2fc9b67c749f02	{Malibu Beach Inn}	{34.03806924819946,-118.67437,Malibu,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
244	Fri Jul 29 19:13:21 +0000 2011	4bb84a2ccf2fc9b67c749f02	{Malibu Beach Inn}	{34.03806924819946,-118.67437,Malibu,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
244	Fri Jul 29 02:11:02 +0000 2011	4bfd7723ee20ef3bee603c5e	{Caf? Habana}	{34.03468722126182,-118.68562854639704,Malibu,CA,United States}	{Food,}
244	Thu Jul 28 02:36:33 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Wed Jul 27 01:18:41 +0000 2011	3fd66200f964a520e1ef1ee3	{Duke's Malibu}	{34.03639569311383,-118.63577427994049,Malibu,CA,United States}	{Food,}
244	Tue Jul 26 01:11:15 +0000 2011	4d2e61c15d4ca1cd0df7171b	{Craig's}	{34.08069078541643,-118.38646856358281,Los Angeles,CA,United States}	{Food,}
244	Sun Jul 24 17:13:02 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Fri Jul 22 01:42:43 +0000 2011	4a6be18bf964a5202dd01fe3	{Melisse Restaurant}	{34.024394840002635,-118.49147991784176,Santa Monica,CA,United States}	{Food,}
244	Wed Jul 20 18:20:23 +0000 2011	4accd88ff964a520bdc920e3	{Beverly Hills Juice Club}	{34.07598649878741,-118.37289383831191,Los Angeles,CA,United States}	{Food,}
244	Tue Jul 19 21:48:41 +0000 2011	3fd66200f964a520e1ef1ee3	{Duke's Malibu}	{34.03639569311383,-118.63577427994049,Malibu,CA,United States}	{Food,}
244	Mon Jul 18 20:07:29 +0000 2011	4bb84a2ccf2fc9b67c749f02	{Malibu Beach Inn}	{34.03806924819946,-118.67437,Malibu,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
244	Sun Jul 17 18:14:30 +0000 2011	45a0ddd0f964a520d3401fe3	{Rock Store}	{34.109657091072876,-118.78824055194855,Cornell,CA,United States}	{Food,}
244	Sat Jul 16 22:08:05 +0000 2011	4cae101655238cfa0f4bb7fb	{Marina del Rey Sailing Marina}	{33.980026214369346,-118.44216534222193,Marina del Rey,CA,United States}	{Outdoors & Recreation,}
244	Sat Jul 16 01:54:14 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Thu Jul 14 02:21:02 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Wed Jul 13 20:06:36 +0000 2011	4a8eed21f964a520331320e3	{Laguna Beach Boardwalk}	{33.54243197462879,-117.78493881225586,Laguna Beach,CA,United States}	{Outdoors & Recreation,Beach,Professional & Other Places,}
244	Sun Jul 10 18:00:56 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sat Jul 09 22:29:34 +0000 2011	4e16512c6284b506cfd90cdd	{Salvation}	{34.03582896229397,-118.68442680253715,Malibu,CA,United States}	{Shop & Service,}
244	Sat Jul 09 17:44:31 +0000 2011	4b76f129f964a520d56c2ee3	{Malibu NewsStand}	{34.03433706763897,-118.69197314937293,,CA,United States}	{Shop & Service,}
244	Sat Jul 09 03:56:05 +0000 2011	4c2024b28b3aa593199e9e5f	{Windward Circle}	{33.98822882366507,-118.47127566127726,Venice,CA,United States}	{Outdoors & Recreation,}
244	Fri Jul 08 14:43:21 +0000 2011	4c12560cb7b9c9289c8ea737	{Topanga Canyon Certified Farmers' Market (Fridays)}	{34.08935,-118.60362618333333,Topanga,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Thu Jul 07 21:59:25 +0000 2011	3fd66200f964a520f2ee1ee3	{Geoffrey's}	{34.02517831390104,-118.76986482989095,Malibu,CA,United States}	{Food,}
244	Mon Jul 04 19:18:25 +0000 2011	4bb84a2ccf2fc9b67c749f02	{Malibu Beach Inn}	{34.03806924819946,-118.67437,Malibu,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
244	Sun Jul 03 17:50:16 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sat Jul 02 17:48:57 +0000 2011	4c3a3febae2da593edf503c6	{action watersports}	{33.98748296148524,-118.44466364562868,Marina del Rey,CA,United States}	{Shop & Service,}
244	Fri Jul 01 07:17:34 +0000 2011	4ae2d953f964a5208b8f21e3	{BA Galleries First Lounge}	{51.470370314024905,-0.48717498779296875,Hounslow,Middlesex,United Kingdom}	{Travel & Transport,Airport,}
244	Thu Jun 30 14:21:14 +0000 2011	4ac518f3f964a520bdae20e3	{Bamford & Sons}	{51.4925879,-0.1567533,London,UK,United Kingdom}	{Shop & Service,Clothing Store,}
244	Thu Jun 30 14:08:05 +0000 2011	4b5b1c8ef964a520e2e328e3	{Daylesford Organic}	{51.49057295637637,-0.15327806418610118,Westminster,Greater London,United Kingdom}	{Food,}
244	Thu Jun 30 13:25:04 +0000 2011	4ade1095f964a520c67221e3	{Daylesford Organic}	{51.514444752021404,-0.20058631896972656,London,UK,United Kingdom}	{Shop & Service,Food,Food & Drink Shop,}
244	Thu Jun 30 10:00:39 +0000 2011	4e082df18877394591ea9fe0	{Masterpiece Art Fair}	{51.48592647760656,-0.1553302671780077,Chelsea,Greater London,United Kingdom}	{Arts & Entertainment,}
244	Wed Jun 29 13:46:08 +0000 2011	4ad6bf91f964a520380821e3	{Terminal 5}	{51.471493077591596,-0.48833370208740234,Hounslow,Middlesex,United Kingdom}	{Travel & Transport,Airport,}
244	Wed Jun 29 09:59:48 +0000 2011	4b602c5df964a52073d829e3	{Terminal 1}	{43.66569856044182,7.212438583374023,Nice,PACA,France}	{Travel & Transport,Airport,}
244	Sun Jun 26 11:48:24 +0000 2011	4bd08caa41b9ef3b444efae5	{Sanremo}	{43.81848132448026,7.778288125991821,Sanremo,IM,Italy}	{Outdoors & Recreation,}
244	Sun Jun 26 09:36:06 +0000 2011	4bcdc10c0687ef3bc459e1cc	{Carrara}	{44.07761245786934,10.097956710898744,Carrara,MS,Italy}	{Outdoors & Recreation,}
244	Fri Jun 24 17:04:19 +0000 2011	4c753d8e1b30a0933ab8ee09	{Todi}	{42.78078728488571,12.407426834106445,Todi,PG,Italy}	{Outdoors & Recreation,}
244	Thu Jun 23 19:08:01 +0000 2011	4bc8eda4762beee15eb63d38	{Il Pellicano Hotel}	{42.37376483277339,11.187804276102735,Monte Argentario,GR,Italy}	{Travel & Transport,Outdoors & Recreation,Hotel,}
244	Thu Jun 23 17:08:30 +0000 2011	4bda97553904a593d8d6469e	{Porto Santo Stefano}	{42.43637989059034,11.12113527224615,Monte Argentario,GR,Italy}	{Outdoors & Recreation,}
244	Tue Jun 21 12:30:24 +0000 2011	4ddbc82245ddf752bfc8e8ff	{Porto Di Marina Di Carrara}	{44.034041369251796,10.04917373143455,Carrara,Toscana,Italy}	{Travel & Transport,}
244	Sat Jun 18 19:33:18 +0000 2011	4dfcfd36183853f2cb52b0fd	{Mingo}	{44.30301448274544,9.20961160230694,Portofino,Liguria,Italy}	{}
244	Sat Jun 18 19:14:32 +0000 2011	4d3afe120333a093690c5a34	{Gelateria 100% Naturale}	{44.270473,9.393819,,,Italy}	{Food,}
244	Sat Jun 18 12:33:26 +0000 2011	4c605102de6920a1e4a39564	{La Terrazza, Hotel Splendido}	{44.306245,9.210753,,,Italy}	{Food,}
244	Fri Jun 17 17:52:47 +0000 2011	4dced98ab0fb25f6e34ed722	{Da o Batti}	{44.303632666564745,9.209292453958318,Portofino,Liguria,Italy}	{Food,}
244	Fri Jun 17 11:35:14 +0000 2011	4e1065256284edb6bace0aea	{Area di Servizio Bordighera Sud}	{43.79775439809769,7.69092321395874,Bordighera,Liguria,Italy}	{Travel & Transport,Shop & Service,}
244	Fri Jun 17 08:39:06 +0000 2011	4bed447891380f47ce9c9f18	{H?tel du Cap-Eden-Roc}	{43.548029390093866,7.119048093039454,Antibes,Alpes-Maritimes,France}	{Travel & Transport,}
244	Sat Jun 11 19:56:08 +0000 2011	4cf9619bee9cb60c7bc883ad	{Hakkasan}	{51.5104785955435,-0.14460325241088867,Mayfair,Greater London,United Kingdom}	{Food,}
244	Sat Jun 11 16:29:20 +0000 2011	4b5b1c8ef964a520e2e328e3	{Daylesford Organic}	{51.49057295637637,-0.15327806418610118,Westminster,Greater London,United Kingdom}	{Food,}
244	Sat Jun 11 09:03:55 +0000 2011	4ad6bf91f964a520380821e3	{Terminal 5}	{51.471493077591596,-0.48833370208740234,Hounslow,Middlesex,United Kingdom}	{Travel & Transport,Airport,}
244	Fri Jun 10 22:31:13 +0000 2011	4ae668f6f964a520dfa621e3	{British Airways First Lounge}	{33.943725,-118.409111,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
244	Wed Jun 08 20:41:35 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
244	Wed Jun 08 17:21:49 +0000 2011	4c86826f2f1c236ab8dc5d43	{Partners Trust Real Estate}	{34.066986,-118.396783,Beverly Hills,CA,United States}	{Professional & Other Places,}
244	Tue Jun 07 20:32:24 +0000 2011	4c06e335b4aa0f477bd26462	{Garage Company}	{33.96462478964464,-118.36847140227414,Inglewood,CA,United States}	{Shop & Service,}
244	Tue Jun 07 02:22:09 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Sun Jun 05 02:30:11 +0000 2011	4a50e8acf964a5203eb01fe3	{Fairmont Miramar Hotel & Bungalows}	{34.01788934382033,-118.50165809585988,Santa Monica,CA,United States}	{Travel & Transport,Food,Professional & Other Places,}
244	Sat Jun 04 04:03:01 +0000 2011	4b629754f964a520434c2ae3	{The Whisky Bar}	{34.092264,-118.37757,West Hollywood,CA,United States}	{Nightlife Spot,}
244	Sat Jun 04 02:07:25 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
244	Wed Jun 01 03:44:36 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Mon May 30 15:59:25 +0000 2011	4bb84a2ccf2fc9b67c749f02	{Malibu Beach Inn}	{34.03806924819946,-118.67437,Malibu,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
244	Sun May 29 17:40:16 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sat May 28 07:21:46 +0000 2011	47cedc51f964a520064e1fe3	{The Forum}	{33.95820919323983,-118.34187805652618,Inglewood,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
244	Sat May 28 01:38:36 +0000 2011	49c290c4f964a52002561fe3	{SUGARFISH | Marina del Rey}	{33.97882563527064,-118.43795746564865,Marina Del Rey,CA,United States}	{Food,}
244	Fri May 27 01:07:41 +0000 2011	4d5d6404b9b2a14364b3818c	{Fig & Olive}	{34.083389,-118.376276,Los Angeles,CA,United States}	{Food,}
244	Fri May 27 00:25:13 +0000 2011	4ba03a42f964a520cd6237e3	{Froma On Melrose}	{34.083699710425805,-118.36313579248265,Los Angeles,CA,United States}	{Food,}
244	Tue May 24 20:33:50 +0000 2011	4afc7703f964a520ff2222e3	{Poquito M?s}	{34.09316621188763,-118.37830781936646,West Hollywood,CA,United States}	{Food,}
244	Sun May 22 21:12:36 +0000 2011	4abe6e33f964a520878d20e3	{Inn of the Seventh Ray}	{34.09048294739777,-118.60423564910889,Topanga,CA,United States}	{Food,}
244	Sun May 22 20:11:33 +0000 2011	45a0ddd0f964a520d3401fe3	{Rock Store}	{34.109657091072876,-118.78824055194855,Cornell,CA,United States}	{Food,}
244	Sun May 22 16:16:26 +0000 2011	4da638bf43a1a8b317978dd3	{SunLife Organics}	{34.02142344,-118.80966384,Malibu,CA,United States}	{Food,}
244	Sat May 21 22:04:22 +0000 2011	4c1709b4955976b08586a5f6	{One Gun Ranch}	{34.05811042620505,-118.65373657850961,Malibu,CA,United States}	{}
244	Sat May 21 20:23:51 +0000 2011	4a1a1f8ef964a520837a1fe3	{Taverna Tony}	{34.03655442152991,-118.68578579,Malibu,CA,United States}	{Food,}
244	Sat May 21 02:13:05 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Fri May 20 23:34:41 +0000 2011	4b8e9de9f964a520262c33e3	{Brown Field Municipal Airport (SDM)}	{32.56882331630335,-116.98817253112793,San Diego,CA,United States}	{Travel & Transport,Airport,}
244	Fri May 20 21:38:52 +0000 2011	4b5f0c04f964a520b5a329e3	{Aeropuerto Loreto B.C.S.}	{25.992418900415533,-111.35263614304536,,,Mexico}	{Travel & Transport,}
244	Thu May 19 00:24:26 +0000 2011	4dd46319ae60a78cec561b49	{Air Conditioned}	{34.002704,-118.48348,Santa Monica,CA,United States}	{}
244	Wed May 18 18:16:59 +0000 2011	4c86826f2f1c236ab8dc5d43	{Partners Trust Real Estate}	{34.066986,-118.396783,Beverly Hills,CA,United States}	{Professional & Other Places,}
244	Tue May 17 21:43:21 +0000 2011	4a849d32f964a5201bfd1fe3	{Tra di Noi}	{34.035884048444025,-118.68632733821869,Malibu,CA,United States}	{Food,}
244	Sun May 15 23:22:24 +0000 2011	41cf5080f964a520a61e1fe3	{The Abbey Food & Bar}	{34.083373986214625,-118.38528500025966,West Hollywood,CA,United States}	{Nightlife Spot,}
244	Sun May 15 17:10:29 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sat May 14 19:45:03 +0000 2011	45a0ddd0f964a520d3401fe3	{Rock Store}	{34.109657091072876,-118.78824055194855,Cornell,CA,United States}	{Food,}
244	Sat May 14 19:20:12 +0000 2011	4d4b652b9a8af04dcbe80caf	{Hillbilly Hip}	{34.088718,-118.60394,,,United States}	{}
244	Sat May 14 19:18:31 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Sat May 14 03:03:21 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Wed May 11 17:18:36 +0000 2011	4c86826f2f1c236ab8dc5d43	{Partners Trust Real Estate}	{34.066986,-118.396783,Beverly Hills,CA,United States}	{Professional & Other Places,}
244	Tue May 10 19:58:04 +0000 2011	4b6779d2f964a52039512be3	{Ch?teau Marmont}	{34.09814601873928,-118.36843192577362,West Hollywood,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
244	Sun May 08 19:22:54 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sun May 08 02:09:13 +0000 2011	4c1e8abd63750f4718ebb967	{The Colony Malibu}	{34.0325477387496,-118.6869157123197,Malibu,CA,United States}	{Residence,}
244	Sat May 07 18:16:40 +0000 2011	45a0ddd0f964a520d3401fe3	{Rock Store}	{34.109657091072876,-118.78824055194855,Cornell,CA,United States}	{Food,}
244	Sat May 07 02:08:04 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Sat May 07 00:15:08 +0000 2011	4dc48ee152b1e8f9f7be4fba	{Gyrotonic w/Darcy Paley}	{34.033875191140936,-118.64398089958469,Malibu,CA,United States}	{Residence,}
244	Fri May 06 01:34:03 +0000 2011	4bfd7723ee20ef3bee603c5e	{Caf? Habana}	{34.03468722126182,-118.68562854639704,Malibu,CA,United States}	{Food,}
244	Thu May 05 02:24:16 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
244	Thu May 05 02:24:16 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
244	Wed May 04 23:24:43 +0000 2011	4c2bcd4577cfe21ee217b5f1	{Lea Journo Salon}	{34.065845,-118.400583,Beverly Hills,CA,United States}	{Shop & Service,}
244	Wed May 04 22:27:02 +0000 2011	4b7d83a2f964a5209fc32fe3	{THEBlvd}	{34.0671947,-118.400949,Beverly Hills,CA,United States}	{Food,}
244	Wed May 04 22:22:10 +0000 2011	4576ad82f964a520aa3e1fe3	{Beverly Wilshire Beverly Hills - A Four Seasons Hotel}	{34.06689854816261,-118.40075254440308,Beverly Hills,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
244	Sun May 01 20:52:30 +0000 2011	4a849d32f964a5201bfd1fe3	{Tra di Noi}	{34.035884048444025,-118.68632733821869,Malibu,CA,United States}	{Food,}
244	Sun May 01 20:03:17 +0000 2011	45a0ddd0f964a520d3401fe3	{Rock Store}	{34.109657091072876,-118.78824055194855,Cornell,CA,United States}	{Food,}
244	Sun May 01 17:50:13 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sun May 01 02:22:59 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Sat Apr 30 18:02:00 +0000 2011	4b06ca52f964a5204af022e3	{Santa Monica Airport (SMO)}	{34.016161192442986,-118.44854791957451,Santa Monica,CA,United States}	{Travel & Transport,}
244	Wed Apr 27 01:27:40 +0000 2011	49cc5d80f964a5206e591fe3	{Montage Laguna Beach}	{33.51434879178374,-117.75768756866455,Laguna Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
244	Tue Apr 26 20:15:00 +0000 2011	4aad9d3bf964a520036120e3	{Blue Plate Oysterette (BPO)}	{34.01448100989093,-118.49825403555445,Santa Monica,CA,United States}	{Food,}
244	Mon Apr 25 19:24:42 +0000 2011	4b730f86f964a520cf982de3	{See's Candies}	{34.0249920592766,-118.3721923828125,Los Angeles,CA,United States}	{Shop & Service,Food,}
244	Mon Apr 25 17:16:04 +0000 2011	4a0dc867f964a52097751fe3	{The Ivy at the Shore}	{34.012068,-118.495622,Santa Monica,CA,United States}	{Food,}
244	Sat Apr 23 02:29:03 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Wed Apr 20 01:27:24 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
244	Sun Apr 17 00:11:01 +0000 2011	49cdadc9f964a5200f5a1fe3	{Santa Anita Park}	{34.14075780032176,-118.04485559463501,Arcadia,CA,United States}	{Arts & Entertainment,}
244	Fri Apr 15 02:13:49 +0000 2011	4da7a9d381541df437ac7e85	{Tamsen}	{33.971491,-118.447828,Marina del Rey,CA,United States}	{Outdoors & Recreation,}
244	Mon Apr 11 16:01:30 +0000 2011	4c4b336d46240f47056f02f3	{Del Rey Landing & Docks}	{33.971578947466696,-118.4497342876587,Marina del Rey,CA,United States}	{Travel & Transport,}
244	Mon Apr 11 06:03:49 +0000 2011	4cc4168406c25481f8999447	{Jamaica Bay Inn}	{33.98228198143173,-118.45832347869873,Marina del Rey,CA,United States}	{Travel & Transport,Hotel,}
244	Mon Apr 11 04:24:41 +0000 2011	4cf4832ce3b9a093e4754f53	{Vu Restaurant}	{33.98249270680857,-118.45766790656985,Marina del Rey,CA,United States}	{Food,}
244	Sun Apr 10 22:11:05 +0000 2011	4be1be30edbb0f47f588a615	{Dana Point Yacht Club}	{33.46001685087425,-117.70430088043213,Dana Point,CA,United States}	{Outdoors & Recreation,}
244	Sun Apr 10 19:29:21 +0000 2011	4abd4716f964a520648920e3	{Surf & Sand Resort}	{33.53041013470407,-117.7739714475126,Laguna Beach,CA,United States}	{Travel & Transport,Hotel,Convention Center,Professional & Other Places,}
244	Sun Apr 10 03:22:02 +0000 2011	4aec907df964a520cac821e3	{Watermarc}	{33.541242,-117.78241217136383,Laguna Beach,CA,United States}	{Nightlife Spot,}
244	Sat Apr 09 03:11:01 +0000 2011	4b3e7f5ef964a520ff9d25e3	{Chemosphere House}	{34.12496330561339,-118.3637264271307,Los Angeles,CA,United States}	{Residence,}
244	Wed Apr 06 19:34:41 +0000 2011	4f0cbe0de4b06b1f3eeec21d	{Southbay Triumph}	{33.7894339841787,-118.32291641338051,Lomita,CA,United States}	{Shop & Service,}
244	Wed Apr 06 17:25:51 +0000 2011	4c86826f2f1c236ab8dc5d43	{Partners Trust Real Estate}	{34.066986,-118.396783,Beverly Hills,CA,United States}	{Professional & Other Places,}
244	Wed Apr 06 16:16:35 +0000 2011	4cdc5e06fc97370475efd405	{Blackhorse motorsports inc}	{34.04689216,-118.37641,Los Angeles,CA,United States}	{}
244	Wed Apr 06 16:16:34 +0000 2011	4cdc5e06fc97370475efd405	{Blackhorse motorsports inc}	{34.04689216,-118.37641,Los Angeles,CA,United States}	{}
244	Tue Apr 05 21:27:17 +0000 2011	4b91de6df964a520acdc33e3	{Soho House}	{34.08948780782094,-118.39279174804688,West Hollywood,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
244	Tue Apr 05 00:58:52 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Sun Apr 03 21:02:13 +0000 2011	45a0ddd0f964a520d3401fe3	{Rock Store}	{34.109657091072876,-118.78824055194855,Cornell,CA,United States}	{Food,}
244	Sat Apr 02 02:33:29 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Fri Apr 01 03:57:11 +0000 2011	4d5d6404b9b2a14364b3818c	{Fig & Olive}	{34.083389,-118.376276,Los Angeles,CA,United States}	{Food,}
244	Thu Mar 31 22:03:20 +0000 2011	4c4b336d46240f47056f02f3	{Del Rey Landing & Docks}	{33.971578947466696,-118.4497342876587,Marina del Rey,CA,United States}	{Travel & Transport,}
244	Wed Mar 30 04:12:29 +0000 2011	4c41f15cd7fad13a6f4f08da	{Thai Body Works}	{34.039226,-118.6677753447123,,,United States}	{}
244	Tue Mar 29 19:47:48 +0000 2011	4ba6915ff964a5200e5f39e3	{Mauro's Cafe at Fred Segal}	{34.083381,-118.36644,Los Angeles,CA,United States}	{Food,}
244	Mon Mar 28 02:24:23 +0000 2011	4aff60e5f964a520f03722e3	{Cholada Thai}	{34.03908135976145,-118.58401715755463,Malibu,CA,United States}	{Food,}
244	Sun Mar 27 17:54:10 +0000 2011	4c1539e47f7f2d7f1a24e268	{Malibu Farmers Market}	{34.03667533031541,-118.68902564048767,Malibu,CA,United States}	{Shop & Service,Food & Drink Shop,}
244	Sun Mar 27 02:46:07 +0000 2011	4a6d5523f964a520b6d21fe3	{Polo Lounge}	{34.081544042226405,-118.41426014900208,Beverly Hills,CA,United States}	{Nightlife Spot,Food,}
244	Fri Mar 25 04:11:28 +0000 2011	4a1a1f8ef964a520837a1fe3	{Taverna Tony}	{34.03655442152991,-118.68578579,Malibu,CA,United States}	{Food,}
244	Tue Mar 22 01:11:13 +0000 2011	4b042e81f964a520dc5122e3	{Canyon Ranch SpaClub}	{36.122658187381916,-115.16984939575195,Las Vegas,NV,United States}	{Travel & Transport,Shop & Service,Food,Hotel,}
244	Sun Mar 20 00:56:55 +0000 2011	501186f8e4b0f164322a22ae	{Nobu}	{34.03895822534244,-118.66972037567945,Malibu,CA,United States}	{Food,}
244	Sat Mar 19 21:01:57 +0000 2011	4a1a1f8ef964a520837a1fe3	{Taverna Tony}	{34.03655442152991,-118.68578579,Malibu,CA,United States}	{Food,}
244	Sat Mar 12 23:16:44 +0000 2011	4c2bcd4577cfe21ee217b5f1	{Lea Journo Salon}	{34.065845,-118.400583,Beverly Hills,CA,United States}	{Shop & Service,}
