1336	Sun Jul 31 00:21:00 +0000 2011	4c86aa73d92ea0931e647072	{Fish Story}	{38.297666,-122.284139,Napa,CA,United States}	{Food,}
1336	Sun Apr 03 18:35:42 +0000 2011	4b608f17f964a520a3ed29e3	{Chevron}	{38.325113285888655,-122.28584929302066,Napa,CA,United States}	{Shop & Service,}
1336	Sun Mar 13 04:00:43 +0000 2011	4a3467e0f964a520319c1fe3	{SHN Curran Theatre}	{37.78698133357555,-122.41049888289272,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
1336	Sun Mar 13 01:44:55 +0000 2011	4aaeac2af964a520e06220e3	{Hotel Whitcomb}	{37.77824655293722,-122.41503978216653,San Francisco,CA,United States}	{Nightlife Spot,Travel & Transport,}
1336	Fri Feb 18 17:11:58 +0000 2011	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Sun Feb 06 23:37:50 +0000 2011	4d4ad2e8f2cc6a31686ec188	{Super Bowl Sunday}	{32.747868226330375,-97.09356307983398,Arlington,TX,United States}	{Stadium,Arts & Entertainment,}
1336	Sun Feb 06 22:47:10 +0000 2011	4ba0624bf964a5205b6b37e3	{Lucky}	{38.323141,-122.30133733333334,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1336	Fri Feb 04 16:41:09 +0000 2011	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Tue Jan 25 02:30:00 +0000 2011	4b3d2b12f964a5206c8f25e3	{Sandpiper Restaurant}	{38.33466,-123.048448,Bodega Bay,CA,United States}	{Food,}
1336	Sun Jan 23 03:19:33 +0000 2011	48176022f964a520684f1fe3	{Ben & Jerry's}	{38.29805,-122.2878,Napa,CA,United States}	{Food,}
1336	Fri Jan 21 17:52:36 +0000 2011	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Sun Jan 16 04:12:49 +0000 2011	4b6f12dff964a52026db2ce3	{Trancas Steakhouse}	{38.32333835,-122.29562044143677,Napa,CA,United States}	{Nightlife Spot,Food,}
1336	Sun Jan 16 02:40:01 +0000 2011	4ad15045f964a520fedd20e3	{Uva Trattoria Italiana}	{38.30106109676394,-122.28788156625743,Napa,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
1336	Sat Jan 15 03:13:11 +0000 2011	4b5f9cf3f964a5209fc429e3	{Vintage High School}	{38.33356534142097,-122.30432659841595,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Fri Jan 14 16:40:01 +0000 2011	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Fri Jan 14 00:55:29 +0000 2011	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Thu Jan 13 00:44:33 +0000 2011	4c8bd5f4f0ce236a7a7a12ef	{American Canyon Middle School}	{38.17029609708223,-122.26618352153578,American Canyon,CA,United States}	{Professional & Other Places,}
1336	Tue Jan 11 01:39:59 +0000 2011	4aff73b1f964a520b63822e3	{Fume Bistro}	{38.332576,-122.318176,Napa,CA,United States}	{Food,}
1336	Fri Jan 07 17:06:05 +0000 2011	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Thu Jan 06 01:26:41 +0000 2011	4aff73b1f964a520b63822e3	{Fume Bistro}	{38.332576,-122.318176,Napa,CA,United States}	{Food,}
1336	Sun Jan 02 20:58:05 +0000 2011	4b3fba44f964a5205aad25e3	{Tahoe Donner Ski Resort}	{39.3541697377194,-120.25896608037154,Truckee,CA,United States}	{Outdoors & Recreation,Ski Area,}
1336	Sat Jan 01 23:20:03 +0000 2011	4ba6dd17f964a5201e7439e3	{Trout Creek Recreation Center}	{39.35137799672916,-120.2302021753988,Truckee,CA,United States}	{Shop & Service,}
1336	Fri Dec 31 18:24:38 +0000 2010	4b3fba44f964a5205aad25e3	{Tahoe Donner Ski Resort}	{39.3541697377194,-120.25896608037154,Truckee,CA,United States}	{Outdoors & Recreation,Ski Area,}
1336	Mon Dec 27 19:48:55 +0000 2010	4838d973f964a520f64f1fe3	{Costco}	{38.215322757502115,-122.14462280273438,Fairfield,CA,United States}	{Shop & Service,Food & Drink Shop,}
1336	Thu Dec 23 01:49:06 +0000 2010	4ac93c93f964a5204fbf20e3	{Azzurro Pizzeria e Enoteca}	{38.30122125145099,-122.28698449130675,Napa,CA,United States}	{Nightlife Spot,Food,}
1336	Wed Dec 22 23:05:32 +0000 2010	4b66fc9df964a520aa332be3	{Napa Bowl}	{38.29224844104807,-122.277166009758,Napa,CA,United States}	{Arts & Entertainment,}
1336	Wed Dec 22 00:06:36 +0000 2010	4a91a583f964a5201f1b20e3	{Andie's Cafe}	{38.2992947101593,-122.30483114719391,Napa,CA,United States}	{Food,}
1336	Sat Dec 11 01:05:06 +0000 2010	4b64a415f964a520bcc42ae3	{Napa High School}	{38.309938776816544,-122.29773781711738,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sat Dec 11 00:01:23 +0000 2010	4b3ee0daf964a520d8a225e3	{Norman Rose Tavern}	{38.297534410039674,-122.28871218446294,Napa,CA,United States}	{Food,}
1336	Tue Dec 07 02:46:33 +0000 2010	4b9dddb4f964a520b5c036e3	{Napa Valley Country Club}	{38.318123,-122.24101805,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sun Dec 05 20:32:47 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sun Dec 05 05:57:32 +0000 2010	4b6f12dff964a52026db2ce3	{Trancas Steakhouse}	{38.32333835,-122.29562044143677,Napa,CA,United States}	{Nightlife Spot,Food,}
1336	Sun Dec 05 03:41:35 +0000 2010	4aff73b1f964a520b63822e3	{Fume Bistro}	{38.332576,-122.318176,Napa,CA,United States}	{Food,}
1336	Sat Dec 04 21:08:57 +0000 2010	4cfaad97ee9cb60c0cc98bad	{Lawrence E. Jones Middle School}	{38.352277090284616,-122.68459461582536,Rohnert Park,CA,United States}	{School,Professional & Other Places,}
1336	Wed Dec 01 21:45:08 +0000 2010	4b5f7d8bf964a52070bd29e3	{Chevron}	{38.300883,-122.31098121,Napa,CA,United States}	{Shop & Service,}
1336	Wed Dec 01 00:28:13 +0000 2010	4bfb10d9ab180f471b61b3ce	{Dr. Gary Neal, D.D.S.}	{38.299403,-122.293019,Napa,CA,United States}	{Medical Center,Professional & Other Places,}
1336	Tue Nov 30 01:27:34 +0000 2010	4b3ee0daf964a520d8a225e3	{Norman Rose Tavern}	{38.297534410039674,-122.28871218446294,Napa,CA,United States}	{Food,}
1336	Sat Nov 27 19:26:42 +0000 2010	4b3a254ef964a520986125e3	{Starbucks}	{39.327105364397056,-120.20580569390842,Truckee,CA,United States}	{Food,}
1336	Thu Nov 25 00:58:38 +0000 2010	43fed443f964a52003301fe3	{In-N-Out Burger}	{38.54091535705922,-121.73731327056885,Davis,CA,United States}	{Food,}
1336	Tue Nov 23 01:16:25 +0000 2010	4c4369c674ffc9284b2b74cc	{Morimoto Napa}	{38.297023159911795,-122.28341826666102,Napa,CA,United States}	{Food,}
1336	Mon Nov 22 00:00:59 +0000 2010	4b0ec5eff964a520ce5a23e3	{California High School}	{37.746878842422944,-121.94703051202221,San Ramon,CA,United States}	{School,Professional & Other Places,}
1336	Sat Nov 20 18:44:42 +0000 2010	4b59d88af964a520849b28e3	{Napa Valley College}	{38.273579307889435,-122.27457417820371,Napa,CA,United States}	{College & University,Professional & Other Places,}
1336	Fri Nov 19 03:12:39 +0000 2010	4ac16a4af964a520169720e3	{St. Apollinaris Catholic School}	{38.32862726381127,-122.31175648132051,Napa,CA,United States}	{Professional & Other Places,}
1336	Thu Nov 18 23:32:42 +0000 2010	4b52333ff964a520646f27e3	{Browns Valley Yogurt & Expresso Bar}	{38.30450116666667,-122.32915,Napa,CA,United States}	{Food,}
1336	Sun Nov 14 22:21:28 +0000 2010	4acbc3fbf964a52013c620e3	{Gateway Arch}	{38.624733131038525,-90.18470764160156,St Louis,MO,United States}	{Government Building,Museum,Arts & Entertainment,Professional & Other Places,}
1336	Sat Nov 13 06:07:06 +0000 2010	4cde2af2db12548160412fce	{Monroe Street Suites}	{39.605149,-90.804879,Pittsfield,IL,United States}	{Travel & Transport,}
1336	Sat Nov 06 01:35:07 +0000 2010	4cafc4eaeb65b1f726a766cd	{Memorial Stadium}	{38.314265288667436,-122.30011868442301,Napa,CA,United States}	{College & University,College Stadium,}
1336	Thu Nov 04 02:04:24 +0000 2010	3fd66200f964a5206df11ee3	{Paragon Restaurant & Bar}	{37.780732049006275,-122.39034178126587,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1336	Wed Nov 03 21:34:54 +0000 2010	4bacd010f964a5204a0e3be3	{Public House}	{37.778063700597336,-122.39145373080255,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1336	Wed Nov 03 17:23:12 +0000 2010	4813c125f964a520464f1fe3	{El Cerrito del Norte BART Station}	{37.92518547155661,-122.31712095404741,El Cerrito,CA,United States}	{Travel & Transport,Train Station,Professional & Other Places,}
1336	Mon Nov 01 16:23:50 +0000 2010	4ae2052bf964a520dd8921e3	{Starbucks}	{38.30873,-122.295457,Napa,CA,United States}	{Food,}
===
1336	Sun Sep 19 01:04:50 +0000 2010	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
1336	Fri Sep 17 01:55:39 +0000 2010	4ba0624bf964a5205b6b37e3	{Lucky}	{38.323141,-122.30133733333334,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
===
1336	Mon Jul 05 02:47:08 +0000 2010	4aa3fd46f964a520ba4420e3	{Vintner's Golf Club}	{38.39552718470926,-122.35841110098042,Yountville,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sun Jul 04 22:45:32 +0000 2010	4b9dddb4f964a520b5c036e3	{Napa Valley Country Club}	{38.318123,-122.24101805,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Thu Jul 01 15:38:00 +0000 2010	4b523d93f964a520017227e3	{Browns Valley Market}	{38.30446916638708,-122.32968128377513,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1336	Tue Jun 29 22:04:02 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Sat Jun 26 02:45:20 +0000 2010	4b9dddb4f964a520b5c036e3	{Napa Valley Country Club}	{38.318123,-122.24101805,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sat Jun 26 00:11:35 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Wed Jun 23 23:12:40 +0000 2010	4bae1fd4f964a5202b873be3	{Solano County Fairgrounds}	{38.139761388742116,-122.22588255554751,Vallejo,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1336	Sat Jun 19 17:02:54 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Thu Jun 17 20:04:39 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Sun Jun 13 19:56:50 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Sun Jun 13 17:51:15 +0000 2010	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Sat Jun 12 16:51:31 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri Jun 11 00:24:02 +0000 2010	4b888972f964a52012ff31e3	{NVUSD District Auditorium}	{38.309157292143745,-122.29723395231028,,CA,United States}	{Professional & Other Places,}
1336	Thu Jun 10 17:17:04 +0000 2010	4babd851f964a52088ce3ae3	{Browns Valley Elementary School}	{38.30476925608174,-122.3395834640626,Napa,CA,United States}	{Professional & Other Places,}
1336	Thu Jun 10 01:15:56 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Wed Jun 09 00:12:40 +0000 2010	4b64a415f964a520bcc42ae3	{Napa High School}	{38.309938776816544,-122.29773781711738,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sun Jun 06 20:44:10 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sun Jun 06 16:58:10 +0000 2010	4b6db20ef964a52044872ce3	{Napa Junior Girls' Softball League Fields}	{38.298371,-122.304314,,CA,United States}	{Outdoors & Recreation,}
1336	Sat Jun 05 19:51:53 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri Jun 04 23:39:26 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri Jun 04 17:40:08 +0000 2010	4b82f67ff964a520b4ef30e3	{38 Spatial, Inc.}	{38.504728,-122.471179,Saint Helena,CA,United States}	{Professional & Other Places,}
1336	Fri Jun 04 16:07:35 +0000 2010	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Fri Jun 04 00:00:50 +0000 2010	4b5f9cf3f964a5209fc429e3	{Vintage High School}	{38.33356534142097,-122.30432659841595,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Tue Jun 01 23:43:52 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 28 23:59:03 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 28 20:47:48 +0000 2010	4babd851f964a52088ce3ae3	{Browns Valley Elementary School}	{38.30476925608174,-122.3395834640626,Napa,CA,United States}	{Professional & Other Places,}
1336	Fri May 28 15:43:20 +0000 2010	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Thu May 27 23:31:03 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Thu May 27 00:12:26 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sat May 22 19:45:11 +0000 2010	4b6db20ef964a52044872ce3	{Napa Junior Girls' Softball League Fields}	{38.298371,-122.304314,,CA,United States}	{Outdoors & Recreation,}
1336	Sat May 22 19:18:23 +0000 2010	4b7493a4f964a5203be52de3	{Harvest Middle School}	{38.28688067118196,-122.30256040219376,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sat May 22 15:50:27 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 21 20:42:51 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Fri May 21 00:46:36 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Thu May 20 21:31:07 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Wed May 19 23:22:42 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Wed May 19 01:30:44 +0000 2010	4b7493a4f964a5203be52de3	{Harvest Middle School}	{38.28688067118196,-122.30256040219376,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Wed May 19 00:01:20 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sun May 16 18:11:49 +0000 2010	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Sat May 15 22:13:27 +0000 2010	4b6db20ef964a52044872ce3	{Napa Junior Girls' Softball League Fields}	{38.298371,-122.304314,,CA,United States}	{Outdoors & Recreation,}
1336	Sat May 15 21:00:54 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sat May 15 16:32:44 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 14 23:57:21 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 14 20:25:46 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Fri May 14 02:10:53 +0000 2010	4b6db20ef964a52044872ce3	{Napa Junior Girls' Softball League Fields}	{38.298371,-122.304314,,CA,United States}	{Outdoors & Recreation,}
1336	Thu May 13 20:33:01 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Wed May 12 23:04:41 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Wed May 12 01:21:56 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Tue May 11 23:07:27 +0000 2010	4b64a415f964a520bcc42ae3	{Napa High School}	{38.309938776816544,-122.29773781711738,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sun May 09 21:05:32 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sun May 09 17:31:34 +0000 2010	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Sat May 08 21:15:14 +0000 2010	4b64a415f964a520bcc42ae3	{Napa High School}	{38.309938776816544,-122.29773781711738,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Sat May 08 18:18:29 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 07 23:55:49 +0000 2010	4b61def1f964a52045282ae3	{John F. Kennedy Park}	{38.266751934301695,-122.28260975811006,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Fri May 07 16:26:22 +0000 2010	4b82f67ff964a520b4ef30e3	{38 Spatial, Inc.}	{38.504728,-122.471179,Saint Helena,CA,United States}	{Professional & Other Places,}
1336	Fri May 07 16:25:49 +0000 2010	4b0246c5f964a5204e4822e3	{Napa Valley Coffee Roasting Co.}	{38.50459529320712,-122.47106909751892,Saint Helena,CA,United States}	{Food,}
1336	Fri May 07 00:24:28 +0000 2010	4b6db20ef964a52044872ce3	{Napa Junior Girls' Softball League Fields}	{38.298371,-122.304314,,CA,United States}	{Outdoors & Recreation,}
1336	Thu May 06 19:30:32 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Thu May 06 01:31:01 +0000 2010	4b6db20ef964a52044872ce3	{Napa Junior Girls' Softball League Fields}	{38.298371,-122.304314,,CA,United States}	{Outdoors & Recreation,}
1336	Thu May 06 00:39:10 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Tue May 04 23:52:12 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Tue May 04 19:53:08 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Mon May 03 23:45:25 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Mon May 03 21:05:21 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
1336	Sun May 02 21:38:29 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sun May 02 19:07:57 +0000 2010	4ae86fbdf964a52054af21e3	{Peet's Coffee & Tea}	{38.322636021792775,-122.3061990737915,Napa,CA,United States}	{Food,}
1336	Sat May 01 18:19:13 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Sat May 01 17:09:16 +0000 2010	4b7493a4f964a5203be52de3	{Harvest Middle School}	{38.28688067118196,-122.30256040219376,Napa,CA,United States}	{School,Professional & Other Places,}
1336	Fri Apr 30 16:06:20 +0000 2010	4b0246c5f964a5204e4822e3	{Napa Valley Coffee Roasting Co.}	{38.50459529320712,-122.47106909751892,Saint Helena,CA,United States}	{Food,}
1336	Thu Apr 29 23:34:47 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Wed Apr 28 00:23:50 +0000 2010	4b905b27f964a520ea8533e3	{Garfield Park}	{38.332088209348015,-122.30015190544971,Napa,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1336	Mon Apr 26 15:20:28 +0000 2010	4b0246c5f964a5204e4822e3	{Napa Valley Coffee Roasting Co.}	{38.50459529320712,-122.47106909751892,Saint Helena,CA,United States}	{Food,}
1336	Sun Apr 25 02:23:46 +0000 2010	4b368fc2f964a520063825e3	{Boulevard Cinemas}	{38.23331763207031,-122.63798832893372,Petaluma,CA,United States}	{Arts & Entertainment,Movie Theater,}
