1032	Fri Aug 12 05:51:28 +0000 2011	4b36c6fdf964a520343c25e3	{Joe's Crab Shack}	{33.619183844692664,-117.92355287043738,Newport Beach,CA,United States}	{Food,}
1032	Sun Jul 17 20:16:11 +0000 2011	4c0e8a3796fc952158bdc0cb	{Ocean Bar and Lounge}	{33.863157545282924,-118.39952300134162,Hermosa Beach,CA,United States}	{Nightlife Spot,}
1032	Sun Jul 17 18:27:58 +0000 2011	4b008451f964a5201d3f22e3	{Hennessey's Tavern}	{33.861825897426144,-118.40150846484649,Hermosa Beach,CA,United States}	{Nightlife Spot,}
1032	Sun Jul 17 05:51:07 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun Jul 17 01:11:15 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sat Jul 16 19:36:36 +0000 2011	4b731bbbf964a520f09b2de3	{IHOP}	{33.68974849,-117.9882806,Huntington Beach,CA,United States}	{Food,}
1032	Sat Jul 16 08:16:42 +0000 2011	4a6e2744f964a5200ad41fe3	{In-N-Out Burger}	{33.70031905219245,-117.98862040042877,Huntington Beach,CA,United States}	{Food,}
1032	Fri Jul 15 07:26:50 +0000 2011	4b660628f964a5201b0f2be3	{Century Theatres}	{33.73291053139245,-117.99287867781445,Huntington Beach,CA,United States}	{Arts & Entertainment,Movie Theater,}
1032	Thu Jul 14 03:30:54 +0000 2011	4b66285df964a520cc162be3	{Spaghetti Bender Restaurant}	{33.62653967169297,-117.94910341501236,Newport Beach,CA,United States}	{Food,}
1032	Wed Jul 13 18:51:35 +0000 2011	4b3cfb6df964a520138b25e3	{Los Angeles County Registrar-Recorder / County Clerk}	{33.916623351277906,-118.06791117800262,Norwalk,CA,United States}	{Government Building,Professional & Other Places,}
1032	Mon Jul 11 01:16:51 +0000 2011	4a4f745df964a52054af1fe3	{Fred's Mexican Cafe}	{33.657316862774806,-118.00161838531494,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sun Jul 10 21:06:08 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sat Jul 09 05:58:43 +0000 2011	43e8dae4f964a520112f1fe3	{Vanguard}	{34.10219970934373,-118.32099281184831,Los Angeles,CA,United States}	{Nightlife Spot,}
1032	Wed Jul 06 19:37:30 +0000 2011	4a4f74f5f964a52056af1fe3	{Hurricane's Bar & Grill}	{33.65817391133836,-118.00082769106952,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Mon Jul 04 05:08:16 +0000 2011	4c8081cce602b1f7bf9c8a7a	{Commonwealth Lounge & Grill}	{33.611442,-117.928268,Newport Beach,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
1032	Sun Jul 03 19:59:14 +0000 2011	4aa33453f964a520ad4320e3	{Black Bull Chop House}	{33.657518123295446,-118.00059322885325,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Sat Jul 02 20:33:26 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Fri Jul 01 03:42:56 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu Jun 30 19:17:12 +0000 2011	4b8eb88ff964a520183333e3	{Party City}	{33.72819447092247,-117.98852920532227,Huntington,CA,United States}	{Shop & Service,}
1032	Thu Jun 30 18:16:52 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu Jun 30 01:17:14 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Wed Jun 29 20:15:53 +0000 2011	4b660628f964a5201b0f2be3	{Century Theatres}	{33.73291053139245,-117.99287867781445,Huntington Beach,CA,United States}	{Arts & Entertainment,Movie Theater,}
1032	Wed Jun 29 19:30:22 +0000 2011	4bb954711261d13a5b92e998	{Todai Sushi and Seafood Buffet}	{33.7147462371569,-117.98921858119797,Huntington Beach,CA,United States}	{Food,}
1032	Tue Jun 28 22:31:28 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Fri Jun 24 05:33:34 +0000 2011	4a6b36e8f964a5202dce1fe3	{The Slidebar Rock-N-Roll Kitchen}	{33.869977569036486,-117.92320388566755,Fullerton,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1032	Sat Jun 18 08:39:53 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Wed Jun 15 21:39:09 +0000 2011	4a945931f964a520482120e3	{Antelope Valley Mall}	{34.60467167644892,-118.15259456634521,Palmdale,CA,United States}	{Shop & Service,}
1032	Tue Jun 14 22:54:52 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Tue Jun 14 02:51:15 +0000 2011	4b5f6d6df964a520abb929e3	{Edison Community Park}	{33.65186579666492,-117.97333632311454,Huntington Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1032	Mon Jun 13 22:09:31 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sun Jun 12 22:17:57 +0000 2011	4b3d34d9f964a520419025e3	{Harbor House Cafe}	{33.4666093,-117.700093,Dana Point,CA,United States}	{Food,}
1032	Fri Jun 10 05:28:45 +0000 2011	4c2d4d3d260bc9287cde19d3	{Starlight Triangle Square Cinemas}	{33.64238405306906,-117.91831970214844,Costa Mesa,CA,United States}	{Arts & Entertainment,Movie Theater,}
1032	Fri Jun 10 00:52:07 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Thu Jun 09 03:36:31 +0000 2011	4c928c451221b1f7657a12e2	{Ka Shabu}	{33.659537,-117.999605,Huntington Beach,CA,United States}	{Food,}
1032	Wed Jun 08 17:28:10 +0000 2011	4a5bc99df964a520cbbb1fe3	{Albertsons}	{33.67717562785438,-117.98651218414307,Huntington Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1032	Wed Jun 08 08:59:08 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Wed Jun 08 06:37:06 +0000 2011	4a3319a0f964a520009b1fe3	{Huntington Beach Beer Co. & Restaurant}	{33.65829699098465,-118.00116003894465,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Wed Jun 08 04:34:48 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Wed Jun 08 03:58:03 +0000 2011	4c02e02158dad13afdfd4797	{2nd Floor - Food, Art, Drinks}	{33.65787776427019,-118.00106787155606,Huntington Beach,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1032	Tue Jun 07 06:41:34 +0000 2011	4a6e2744f964a5200ad41fe3	{In-N-Out Burger}	{33.70031905219245,-117.98862040042877,Huntington Beach,CA,United States}	{Food,}
1032	Tue Jun 07 04:16:35 +0000 2011	4b660628f964a5201b0f2be3	{Century Theatres}	{33.73291053139245,-117.99287867781445,Huntington Beach,CA,United States}	{Arts & Entertainment,Movie Theater,}
1032	Sun Jun 05 17:18:17 +0000 2011	4adb6ff4f964a520752721e3	{The Good Day Cafe}	{33.71562006829178,-118.04325453536092,Huntington Beach,CA,United States}	{Food,}
1032	Fri Jun 03 08:54:21 +0000 2011	4b0058f6f964a520223d22e3	{Norm's Restaurant}	{33.652282474864776,-117.91875856149176,Costa Mesa,CA,United States}	{Food,}
1032	Thu Jun 02 00:28:46 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Tue May 31 19:22:44 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Tue May 31 02:51:14 +0000 2011	4ab42a62f964a520337020e3	{P.F. Chang's}	{33.8323870825855,-118.34721565246582,Torrance,CA,United States}	{Food,}
1032	Sun May 29 23:03:35 +0000 2011	4de2d073d164df857504d79c	{D-Rocks Spot}	{33.725580811859636,-118.07129812413697,Huntington Beach,CA,United States}	{Residence,}
1032	Fri May 27 22:50:13 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Thu May 26 06:02:00 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Wed May 25 22:07:43 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Mon May 23 00:54:33 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun May 22 22:44:30 +0000 2011	460a6e38f964a520ed441fe3	{Shark's Cove}	{33.88509492678373,-118.40948581695557,Manhattan Beach,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1032	Sun May 22 22:11:52 +0000 2011	44f982fcf964a5205f381fe3	{Shellback Tavern}	{33.884388,-118.41125203,Manhattan Beach,CA,United States}	{Nightlife Spot,}
1032	Sun May 22 19:51:13 +0000 2011	4a443dc3f964a5205da71fe3	{Redondo Beach Cafe}	{33.8206887,-118.3854617,Redondo Beach,CA,United States}	{Food,}
1032	Fri May 20 22:57:27 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu May 19 19:50:39 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu May 19 05:36:59 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu May 19 03:15:00 +0000 2011	4a7e2491f964a52024f11fe3	{Buca di Beppo}	{33.81879,-118.38387,Redondo Beach,CA,United States}	{Food,}
1032	Wed May 18 20:58:42 +0000 2011	4ba04360f964a520ea6437e3	{Sushi Wave}	{33.650178340201734,-117.91133227989748,Costa Mesa,CA,United States}	{Food,}
1032	Wed May 18 04:07:02 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Mon May 16 17:37:21 +0000 2011	4a6e2744f964a5200ad41fe3	{In-N-Out Burger}	{33.70031905219245,-117.98862040042877,Huntington Beach,CA,United States}	{Food,}
1032	Sun May 15 17:31:40 +0000 2011	4b731bbbf964a520f09b2de3	{IHOP}	{33.68974849,-117.9882806,Huntington Beach,CA,United States}	{Food,}
1032	Fri May 13 01:06:08 +0000 2011	4bd33f7f77b29c74a5549082	{Sandy's HB}	{33.656448,-118.002245,Huntington Beach,CA,United States}	{Food,}
1032	Wed May 11 21:19:28 +0000 2011	4aab113ef964a520c95820e3	{Beach Burgers}	{33.68534036261955,-117.98825779337992,Huntington Beach,CA,United States}	{Food,}
1032	Tue May 10 02:09:17 +0000 2011	4a5bc99df964a520cbbb1fe3	{Albertsons}	{33.67717562785438,-117.98651218414307,Huntington Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1032	Sun May 01 19:02:21 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sat Apr 30 22:12:11 +0000 2011	4b609fb9f964a520e6f029e3	{Miso Sushi}	{34.68676133398679,-118.14640291836562,Lancaster,CA,United States}	{Food,}
1032	Fri Apr 29 16:26:46 +0000 2011	4ba8f936f964a52075ff39e3	{Crazy Otto's Diner}	{34.67406392097473,-118.16545027,Lancaster,CA,United States}	{Food,}
1032	Thu Apr 28 05:36:51 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Wed Apr 27 06:35:40 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Wed Apr 27 04:58:04 +0000 2011	4a9ec129f964a520093b20e3	{Baja Sharkeez}	{33.90054211246374,-118.4174540774274,Manhattan Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu Apr 21 02:16:06 +0000 2011	4bf8a40b5317a593bb3d007f	{Hot Wok Express}	{33.65872,-117.97164798,Huntington Beach,CA,United States}	{Food,}
1032	Sun Apr 17 01:18:03 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sat Apr 16 19:39:43 +0000 2011	4a6e2744f964a5200ad41fe3	{In-N-Out Burger}	{33.70031905219245,-117.98862040042877,Huntington Beach,CA,United States}	{Food,}
1032	Thu Apr 14 20:27:46 +0000 2011	4af1ecadf964a52072e421e3	{Mother's Market & Kitchen}	{33.674907817356555,-117.9873275756836,Huntington Beach,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1032	Mon Apr 11 20:49:54 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sun Apr 10 20:14:17 +0000 2011	4b5a2bfbf964a520e3b128e3	{Normita's Surf City Tacos}	{33.665269870733766,-117.98892119504578,Huntington Beach,CA,United States}	{Food,}
1032	Thu Apr 07 09:05:22 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Thu Apr 07 04:24:39 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu Apr 07 02:52:05 +0000 2011	4b8eb88ff964a520183333e3	{Party City}	{33.72819447092247,-117.98852920532227,Huntington,CA,United States}	{Shop & Service,}
1032	Tue Apr 05 22:03:03 +0000 2011	4a4f75c2f964a52058af1fe3	{BJ's Restaurant & Brewhouse}	{33.65808486785994,-118.00076007843018,Huntington Beach,CA,United States}	{Food,}
1032	Tue Apr 05 06:30:38 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Sun Apr 03 17:53:29 +0000 2011	4af89979f964a5209a0e22e3	{Wildflower Cafe}	{33.83239221280056,-118.38479104030623,Redonfo Beach,CA,United States}	{Food,}
1032	Sun Apr 03 17:49:57 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun Apr 03 16:30:35 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun Apr 03 09:34:35 +0000 2011	4d983eac0caaa1432beca7b3	{Tony's Aromas}	{33.84981118866983,-118.3987841518733,Hermosa Beach,CA,United States}	{Residence,}
1032	Sun Apr 03 06:34:34 +0000 2011	4a9ec129f964a520093b20e3	{Baja Sharkeez}	{33.90054211246374,-118.4174540774274,Manhattan Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sun Apr 03 03:59:01 +0000 2011	4b248454f964a520526824e3	{Banzai Beach}	{33.860291,-118.39932613,Hermosa Beach,CA,United States}	{Nightlife Spot,}
1032	Fri Apr 01 21:30:21 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Fri Apr 01 00:24:22 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
1032	Thu Mar 31 22:48:45 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Thu Mar 31 20:04:42 +0000 2011	4a4f75c2f964a52058af1fe3	{BJ's Restaurant & Brewhouse}	{33.65808486785994,-118.00076007843018,Huntington Beach,CA,United States}	{Food,}
1032	Thu Mar 31 03:59:58 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Wed Mar 30 01:50:44 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Mon Mar 28 23:28:54 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Mon Mar 28 03:52:46 +0000 2011	4a334140f964a5201e9b1fe3	{Beachfront 301 Bar & Grill}	{33.65913863112402,-118.00028800964355,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sun Mar 27 06:34:34 +0000 2011	4a57ae91f964a52097b61fe3	{Memphis Soul Cafe & Bar}	{33.676891495146265,-117.88664256149349,Costa Mesa,CA,United States}	{Food,}
1032	Sun Mar 27 03:51:08 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Sun Mar 27 02:40:59 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sat Mar 26 05:56:42 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Fri Mar 25 18:14:46 +0000 2011	4aec8bcdf964a52089c821e3	{Old Vine Caf?}	{33.678211300943005,-117.88662672042847,Costa Mesa,CA,United States}	{Food,}
1032	Thu Mar 24 20:13:49 +0000 2011	4c41111eda3dc928bd6dc8b9	{Bank of America}	{33.68204199711578,-118.00557405484629,Huntington Beach,CA,United States}	{Shop & Service,}
1032	Tue Mar 22 21:03:12 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Tue Mar 22 03:14:00 +0000 2011	4bf8a40b5317a593bb3d007f	{Hot Wok Express}	{33.65872,-117.97164798,Huntington Beach,CA,United States}	{Food,}
1032	Mon Mar 21 00:17:38 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Sat Mar 19 23:11:26 +0000 2011	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
1032	Sat Mar 19 05:40:16 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Sat Mar 19 04:41:49 +0000 2011	4a4f74f5f964a52056af1fe3	{Hurricane's Bar & Grill}	{33.65817391133836,-118.00082769106952,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu Mar 17 05:44:16 +0000 2011	4a4f7618f964a52059af1fe3	{Baja Sharkeez}	{33.658531379293166,-118.00080299377441,Huntington Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Thu Mar 17 02:25:54 +0000 2011	4b1b4520f964a52065fa23e3	{Menchie's Frozen Yogurt}	{33.87312815703212,-118.36498472882009,Redondo Beach,CA,United States}	{Food,}
1032	Thu Mar 17 02:25:16 +0000 2011	4b1b4520f964a52065fa23e3	{Menchie's Frozen Yogurt}	{33.87312815703212,-118.36498472882009,Redondo Beach,CA,United States}	{Food,}
1032	Thu Mar 17 00:53:19 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Wed Mar 16 23:23:02 +0000 2011	4b8047dff964a520c56330e3	{Watermans - A Safe House For Surfers}	{33.86190570647373,-118.40114902923281,Hermosa Beach,CA,United States}	{Nightlife Spot,Food,}
1032	Wed Mar 16 04:12:48 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Wed Mar 16 03:10:35 +0000 2011	4ba4550af964a520989638e3	{Albertsons}	{33.68050939369289,-118.00261188122676,Huntington Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1032	Mon Mar 14 03:15:09 +0000 2011	4b803bdaf964a520335f30e3	{L & L Hawaiian Barbecue}	{33.67625771814324,-117.98722837211413,Huntington Beach,CA,United States}	{Food,}
1032	Sun Mar 13 18:34:19 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun Mar 13 18:34:15 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun Mar 13 17:27:44 +0000 2011	4ae36068f964a520399421e3	{Ocean Diner}	{33.863368910037295,-118.39043140411377,Hermosa Beach,CA,United States}	{Food,}
1032	Sun Mar 13 03:13:44 +0000 2011	4d7c363273ca548118185b7c	{Casa De 3 Musket Queers}	{33.87617087200624,-118.37541314826537,South Bay Cities,CA,United States}	{Residence,}
1032	Sun Mar 13 01:09:12 +0000 2011	4c5de54b7f661b8d26c54c1c	{Pink Taco Box 622}	{33.664716482162476,-117.99128651618958,Huntington Beach,CA,United States}	{Nightlife Spot,}
1032	Sun Mar 13 00:04:26 +0000 2011	4d7c099cea35236af1b45123	{Sara's Pleasure Palace}	{33.66046588202509,-118.00104213794802,Huntington Beach,CA,United States}	{Residence,}
