180	Fri Aug 12 02:12:15 +0000 2011	4df6c698b3adec5a0b9a5c9e	{Vanilla Bean Bistro}	{38.57180697037086,-121.46278381347656,Sacramento,CA,United States}	{Food,}
180	Sun Aug 07 19:18:16 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Sun Aug 07 01:49:05 +0000 2011	4c72abfa9e706dcb0a6b4b62	{Good Eats}	{38.569069,-121.465692,Sacramento,CA,United States}	{Nightlife Spot,Food,}
180	Sat Aug 06 20:23:33 +0000 2011	4b3151c7f964a520ac0425e3	{biordi art imports}	{37.79892334021053,-122.40829196817715,San Francisco,CA,United States}	{Shop & Service,}
180	Sat Aug 06 16:50:06 +0000 2011	49d915def964a520fc5d1fe3	{La Boulange de Polk}	{37.79801823826032,-122.422036033241,San Francisco,CA,United States}	{Food,}
180	Sat Aug 06 15:32:16 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
180	Sat Aug 06 00:42:22 +0000 2011	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
180	Sat Aug 06 00:41:00 +0000 2011	4d5e8bfdef378cfa6c4c63a6	{Bay Bridge Toll Plaza}	{37.82507365192241,-122.3124647140503,Oakland,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
180	Sat Aug 06 00:32:57 +0000 2011	4b5bae98f964a520bf0f29e3	{I-80}	{37.8480192057276,-122.29864597320557,Northern California,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
180	Fri Aug 05 23:00:50 +0000 2011	4c9a75ab7421b71331f0fe13	{Congregation B'nai Israel}	{38.54667183497167,-121.50830626487732,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Fri Aug 05 19:56:01 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Fri Aug 05 16:22:39 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Fri Aug 05 00:40:04 +0000 2011	4b3807b2f964a520874a25e3	{Sushi Caf?}	{38.56966930592994,-121.46578415085307,Sacramento,CA,United States}	{Food,}
180	Thu Aug 04 22:35:42 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Thu Aug 04 19:02:48 +0000 2011	4b6f224ef964a52051df2ce3	{Shell}	{38.575976,-121.46706835,Sacramento,CA,United States}	{Shop & Service,}
180	Thu Aug 04 16:09:54 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Tue Aug 02 19:49:42 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Tue Aug 02 15:59:12 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Mon Aug 01 20:59:55 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sun Jul 31 23:29:10 +0000 2011	4b1ea7c1f964a520521d24e3	{East Sacramento Hardware}	{38.561493,-121.44643618,Sacramento,CA,United States}	{Shop & Service,}
180	Sun Jul 31 22:27:09 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sun Jul 31 19:27:51 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sun Jul 31 18:41:43 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sun Jul 31 17:31:43 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Sat Jul 30 22:18:32 +0000 2011	4b2fc8b3f964a520d7ef24e3	{Trader Joe's}	{38.56063154,-121.444736,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sat Jul 30 20:52:44 +0000 2011	4b119844f964a520298023e3	{Crepe Escape}	{38.567370772361755,-121.43339216709137,Sacramento,CA,United States}	{Food,}
180	Sat Jul 30 20:31:59 +0000 2011	4b72f68ff964a52075922de3	{McKinley Library}	{38.57714736951653,-121.4630226223249,Sacramento,CA,United States}	{Professional & Other Places,}
180	Sat Jul 30 03:09:29 +0000 2011	4b20707df964a520493224e3	{OneSpeed Pizza}	{38.56147817304856,-121.44618423651688,Sacramento,CA,United States}	{Food,}
180	Fri Jul 29 20:53:42 +0000 2011	4c37d9c9dfb0e21e67a7ada8	{Ironstone Vineyards}	{38.120749370805235,-120.46952987826444,Angels Camp,CA,United States}	{Outdoors & Recreation,Food,Arts & Entertainment,}
180	Fri Jul 29 19:46:31 +0000 2011	4b775d7df964a5206c952ee3	{Murphys Hotel}	{38.13759337558724,-120.46490065243164,Murphys,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
180	Fri Jul 29 19:23:41 +0000 2011	4bb66654f562ef3b6c183097	{Black Sheep Winery Tasting Room}	{38.137126,-120.460395,Murphys,CA,United States}	{Food,}
180	Fri Jul 29 18:35:56 +0000 2011	4dc2ea83d4c07da16a03c808	{Lila & Sage}	{38.13726120888388,-120.46024313410662,Murphys,CA,United States}	{Food,}
180	Fri Jul 29 17:44:40 +0000 2011	4b58bdb2f964a5207b6828e3	{Victorian Inn & Restaurant}	{38.13783452667688,-120.46395566236988,Murphys,CA,United States}	{Travel & Transport,}
180	Thu Jul 28 01:04:52 +0000 2011	4b1d26edf964a520510c24e3	{Compton's Markets}	{38.578527,-121.447483,Sacramento,CA,United States}	{Food,}
180	Wed Jul 27 20:02:38 +0000 2011	4c1111d5b93cc9b66ab957e0	{Zama Hair}	{38.568384647369385,-121.434137,Sacramento,CA,United States}	{Shop & Service,}
180	Tue Jul 26 20:21:41 +0000 2011	4bd89f2103979c742523bdd2	{Nopalitos}	{38.56713825538124,-121.43434903128765,Sacramento,CA,United States}	{Food,}
180	Tue Jul 26 00:49:31 +0000 2011	4b1d26edf964a520510c24e3	{Compton's Markets}	{38.578527,-121.447483,Sacramento,CA,United States}	{Food,}
180	Mon Jul 25 23:34:12 +0000 2011	4b78422cf964a52032c02ee3	{CJ Gas}	{38.55482129222714,-121.42821054120071,Sacramento,CA,United States}	{Shop & Service,}
180	Mon Jul 25 23:05:19 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Mon Jul 25 16:47:10 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Mon Jul 25 02:27:51 +0000 2011	4b1d26edf964a520510c24e3	{Compton's Markets}	{38.578527,-121.447483,Sacramento,CA,United States}	{Food,}
180	Sun Jul 24 22:16:58 +0000 2011	4aef25cef964a5200fd621e3	{Borders Books & Music}	{38.57546797,-121.408903,Sacramento,CA,United States}	{Shop & Service,}
180	Sun Jul 24 22:14:04 +0000 2011	4b130399f964a520ad9223e3	{Pavilion Car Care}	{38.57391157439744,-121.40905636035502,Sacramento,CA,United States}	{Shop & Service,}
180	Sun Jul 24 18:54:44 +0000 2011	4ba78c83f964a520659c39e3	{Peet's Coffee & Tea}	{38.569235224701046,-121.46655959848565,Sacramento,CA,United States}	{Food,}
180	Sun Jul 24 16:01:29 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Sun Jul 24 02:14:40 +0000 2011	4bb2777742959c74bfdf202c	{Selland's Market-Caf?}	{38.567981,-121.43657326698303,Sacramento,CA,United States}	{Food,}
180	Sat Jul 23 23:53:45 +0000 2011	4b0586baf964a5208a6b22e3	{Century Stadium 14}	{38.59363787053331,-121.41840934753418,Sacramento,CA,United States}	{Arts & Entertainment,Movie Theater,}
180	Sat Jul 23 19:07:00 +0000 2011	4beec2482c082d7f87ce3042	{East Sac Natural Cleaners}	{38.567237,-121.433862,Sacramento,CA,United States}	{Shop & Service,}
180	Sat Jul 23 17:46:39 +0000 2011	4c111ad6b93cc9b67ecc57e0	{Stanelys Donuts}	{38.570418,-121.45658,Sacramento,CA,United States}	{Food,}
180	Sat Jul 23 17:24:40 +0000 2011	4b43967af964a520cce325e3	{Starbucks}	{38.57034899935974,-121.45600855350494,Sacramento,CA,United States}	{Food,}
180	Thu Jul 21 16:11:32 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Thu Jul 21 01:23:48 +0000 2011	4b1d26edf964a520510c24e3	{Compton's Markets}	{38.578527,-121.447483,Sacramento,CA,United States}	{Food,}
180	Wed Jul 20 20:18:57 +0000 2011	4bd89f2103979c742523bdd2	{Nopalitos}	{38.56713825538124,-121.43434903128765,Sacramento,CA,United States}	{Food,}
180	Wed Jul 20 16:30:28 +0000 2011	4c0e6d43c700c9b642d5a3dd	{Placer Title Co.}	{38.573648,-121.468876,Sacramento,CA,United States}	{}
180	Wed Jul 20 16:30:27 +0000 2011	4c0e6d43c700c9b642d5a3dd	{Placer Title Co.}	{38.573648,-121.468876,Sacramento,CA,United States}	{}
180	Wed Jul 20 15:50:10 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Wed Jul 20 15:43:22 +0000 2011	4beec2482c082d7f87ce3042	{East Sac Natural Cleaners}	{38.567237,-121.433862,Sacramento,CA,United States}	{Shop & Service,}
180	Tue Jul 19 17:11:03 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Tue Jul 19 17:11:03 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Tue Jul 19 02:10:34 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
180	Tue Jul 19 01:15:43 +0000 2011	3fd66200f964a520bbec1ee3	{MoMo's Restaurant}	{37.779870124139386,-122.38989367887922,San Francisco,CA,United States}	{Nightlife Spot,Food,}
180	Mon Jul 18 23:55:59 +0000 2011	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
180	Mon Jul 18 23:03:51 +0000 2011	49ed2ea4f964a520d0671fe3	{Hi Dive Bar}	{37.78754721707836,-122.38749146461487,San Francisco,CA,United States}	{Nightlife Spot,}
180	Mon Jul 18 18:48:20 +0000 2011	4b79a212f964a52003072fe3	{Jamba Juice}	{38.595531,-121.415784,Sacramento,CA,United States}	{Food,}
180	Mon Jul 18 18:24:53 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Mon Jul 18 15:39:24 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Mon Jul 18 03:39:55 +0000 2011	4ba28c48f964a520120338e3	{Safeway}	{38.57295613055475,-121.41340970993042,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Mon Jul 18 00:41:54 +0000 2011	4b3807b2f964a520874a25e3	{Sushi Caf?}	{38.56966930592994,-121.46578415085307,Sacramento,CA,United States}	{Food,}
180	Sun Jul 17 18:39:00 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sun Jul 17 17:31:58 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Sun Jul 17 00:29:34 +0000 2011	4ae7a687f964a52012ad21e3	{Paul Martin's American Bistro}	{38.753945223884315,-121.25214993953705,Roseville,CA,United States}	{Food,}
180	Sat Jul 16 21:34:45 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sat Jul 16 21:17:56 +0000 2011	4b7cfa79f964a520e9aa2fe3	{Chevron}	{38.57936844242069,-121.4657074213028,Sacramento,CA,United States}	{Shop & Service,}
180	Thu Jul 14 17:32:59 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Tue Jul 12 16:34:34 +0000 2011	4d93d80beccda14332c01455	{Orangevale Community Center & Pool}	{38.69039915126796,-121.22379283128247,Orangevale,CA,United States}	{Outdoors & Recreation,}
180	Sun Jul 10 03:23:15 +0000 2011	4ac18b9ff964a520739720e3	{Hot Italian}	{38.57058649180046,-121.48831307888031,Sacramento,CA,United States}	{Food,}
180	Sat Jul 09 17:53:40 +0000 2011	4beec2482c082d7f87ce3042	{East Sac Natural Cleaners}	{38.567237,-121.433862,Sacramento,CA,United States}	{Shop & Service,}
180	Sat Jul 09 00:56:52 +0000 2011	4b1d26edf964a520510c24e3	{Compton's Markets}	{38.578527,-121.447483,Sacramento,CA,United States}	{Food,}
180	Thu Jul 07 19:28:39 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Wed Jul 06 22:54:47 +0000 2011	4b7cfa79f964a520e9aa2fe3	{Chevron}	{38.57936844242069,-121.4657074213028,Sacramento,CA,United States}	{Shop & Service,}
180	Wed Jul 06 15:47:07 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Wed Jul 06 02:43:54 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Tue Jul 05 17:58:39 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Tue Jul 05 17:42:46 +0000 2011	4beec2482c082d7f87ce3042	{East Sac Natural Cleaners}	{38.567237,-121.433862,Sacramento,CA,United States}	{Shop & Service,}
180	Sun Jul 03 20:11:12 +0000 2011	4b0586b9f964a520386b22e3	{Sacramento Natural Foods Co-op}	{38.56283114531348,-121.47031545639038,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
180	Sun Jul 03 17:29:55 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Thu Jun 30 22:57:13 +0000 2011	4b72f68ff964a52075922de3	{McKinley Library}	{38.57714736951653,-121.4630226223249,Sacramento,CA,United States}	{Professional & Other Places,}
180	Wed Jun 29 16:25:07 +0000 2011	4ba78c83f964a520659c39e3	{Peet's Coffee & Tea}	{38.569235224701046,-121.46655959848565,Sacramento,CA,United States}	{Food,}
180	Wed Jun 29 16:05:15 +0000 2011	4ad91b66f964a520271821e3	{Pipeworks}	{38.58868745225862,-121.48108572490156,Sacramento,CA,United States}	{Shop & Service,Gym / Fitness Center,}
180	Tue Jun 28 18:52:09 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Mon Jun 27 00:49:44 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sun Jun 26 19:06:49 +0000 2011	4bef27da2ff520a1c334e8a2	{Fentons Creamery & Restaurant}	{38.370275983374235,-121.96121698770436,Vacaville,CA,United States}	{Food,}
180	Sun Jun 26 17:50:48 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sun Jun 26 16:01:38 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Sun Jun 26 16:01:38 +0000 2011	4b40e092f964a520a1bc25e3	{Newman Catholic Community}	{38.56673602719847,-121.42967264747514,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Tue Jun 07 17:22:11 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Mon Jun 06 16:19:37 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sat Jun 04 20:38:12 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sat Jun 04 19:57:58 +0000 2011	4b3a9f43f964a5205c6b25e3	{Save Mart}	{38.55787024799935,-121.43861229999263,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
180	Sat Jun 04 03:30:09 +0000 2011	4b1d26edf964a520510c24e3	{Compton's Markets}	{38.578527,-121.447483,Sacramento,CA,United States}	{Food,}
180	Sat Jun 04 02:18:19 +0000 2011	4c0fc7b975f99c74debaecc4	{Clunie Community Center}	{38.577040952622404,-121.46304130554199,Sacramento,CA,United States}	{Professional & Other Places,}
180	Fri Jun 03 21:53:07 +0000 2011	4b78422cf964a52032c02ee3	{CJ Gas}	{38.55482129222714,-121.42821054120071,Sacramento,CA,United States}	{Shop & Service,}
180	Fri Jun 03 21:38:42 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Fri Jun 03 19:08:52 +0000 2011	4b0ffe4ff964a520336723e3	{US Post Office}	{38.56686621099906,-121.44414246082306,Sacramento,CA,United States}	{Professional & Other Places,}
180	Fri Jun 03 16:48:40 +0000 2011	4de1415545dd3eae87838de6	{Great 1bed Duplex For Rent}	{38.570663,-121.434122,Sacramento,CA,United States}	{}
180	Fri Jun 03 16:46:51 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Fri Jun 03 15:16:57 +0000 2011	4b1ea7c1f964a520521d24e3	{East Sacramento Hardware}	{38.561493,-121.44643618,Sacramento,CA,United States}	{Shop & Service,}
180	Fri Jun 03 15:16:57 +0000 2011	4b1ea7c1f964a520521d24e3	{East Sacramento Hardware}	{38.561493,-121.44643618,Sacramento,CA,United States}	{Shop & Service,}
180	Fri Jun 03 02:46:54 +0000 2011	4aef25cef964a5200fd621e3	{Borders Books & Music}	{38.57546797,-121.408903,Sacramento,CA,United States}	{Shop & Service,}
180	Thu Jun 02 22:19:43 +0000 2011	4ddaa0c4d22d38ef4333aadc	{Great Apt For Rent}	{38.571978,-121.453479,Sacramento,CA,United States}	{Residence,}
180	Thu Jun 02 20:05:04 +0000 2011	4bd89f2103979c742523bdd2	{Nopalitos}	{38.56713825538124,-121.43434903128765,Sacramento,CA,United States}	{Food,}
180	Thu Jun 02 20:05:03 +0000 2011	4bd89f2103979c742523bdd2	{Nopalitos}	{38.56713825538124,-121.43434903128765,Sacramento,CA,United States}	{Food,}
180	Thu Jun 02 17:13:19 +0000 2011	4de1415545dd3eae87838de6	{Great 1bed Duplex For Rent}	{38.570663,-121.434122,Sacramento,CA,United States}	{}
180	Thu Jun 02 17:06:19 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Thu Jun 02 00:15:42 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Wed Jun 01 18:48:24 +0000 2011	4ba1180df964a5201c9737e3	{Little Real Estate}	{38.571385,-121.448988,Sacramento,CA,United States}	{Shop & Service,}
180	Wed Jun 01 18:40:43 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Tue May 31 23:43:50 +0000 2011	4c0e6d43c700c9b642d5a3dd	{Placer Title Co.}	{38.573648,-121.468876,Sacramento,CA,United States}	{}
180	Tue May 31 20:18:47 +0000 2011	4ba1180df964a5201c9737e3	{Little Real Estate}	{38.571385,-121.448988,Sacramento,CA,United States}	{Shop & Service,}
180	Tue May 31 17:17:34 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Mon May 30 22:33:07 +0000 2011	4d30d1c25b31a0933d9906de	{Bumgarner Winery}	{38.740426898002625,-120.6986653804779,North El Dorado,CA,United States}	{}
180	Mon May 30 21:05:43 +0000 2011	4cb21d5f562d224bdb4f2488	{Chateau Davell}	{38.740743,-120.69929438,Camino,CA,United States}	{Food,}
180	Mon May 30 20:10:29 +0000 2011	4b9421b9f964a5202c6a34e3	{Jodar Vineyards & Winery}	{38.737943,-120.704227,Placerville,CA,United States}	{Food,}
180	Mon May 30 19:46:29 +0000 2011	4c68601bd9c7c9b6c45bc41a	{Findleton Winery}	{38.739354,-120.700442,Camino,CA,United States}	{Arts & Entertainment,}
180	Mon May 30 18:49:09 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sun May 29 20:39:25 +0000 2011	4b1c1d5ff964a520680224e3	{Temple Fine Coffee & Tea}	{38.563902533333334,-121.472435,Sacramento,CA,United States}	{Food,}
180	Sun May 29 16:05:49 +0000 2011	4b9c5f2ef964a5209f6336e3	{Sacred Heart Church}	{38.56968283653259,-121.455059,Sacramento,CA,United States}	{Spiritual Center,Professional & Other Places,}
180	Sun May 29 02:01:46 +0000 2011	4d3f5f4daae1b1f7c4f27cf5	{Star Ginger}	{38.56949508190155,-121.46633,Sacramento,CA,United States}	{Food,}
180	Sat May 28 20:53:57 +0000 2011	4b78422cf964a52032c02ee3	{CJ Gas}	{38.55482129222714,-121.42821054120071,Sacramento,CA,United States}	{Shop & Service,}
180	Sat May 28 18:40:58 +0000 2011	4de1415545dd3eae87838de6	{Great 1bed Duplex For Rent}	{38.570663,-121.434122,Sacramento,CA,United States}	{}
180	Sat May 28 17:49:40 +0000 2011	4ba1180df964a5201c9737e3	{Little Real Estate}	{38.571385,-121.448988,Sacramento,CA,United States}	{Shop & Service,}
180	Sat May 28 16:24:11 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Sat May 28 16:13:29 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Sat May 28 16:11:31 +0000 2011	4beec2482c082d7f87ce3042	{East Sac Natural Cleaners}	{38.567237,-121.433862,Sacramento,CA,United States}	{Shop & Service,}
180	Fri May 27 20:40:54 +0000 2011	4b43967af964a520cce325e3	{Starbucks}	{38.57034899935974,-121.45600855350494,Sacramento,CA,United States}	{Food,}
180	Fri May 27 17:11:29 +0000 2011	4b8454e1f964a520322f31e3	{Sacramento Association of REALTORS? (SAR)}	{38.602031313564865,-121.41597926616669,Sacramento,CA,United States}	{Shop & Service,Professional & Other Places,}
180	Fri May 27 15:22:39 +0000 2011	4b0edb46f964a520f55b23e3	{Starbucks}	{38.567705,-121.4342918,Sacramento,CA,United States}	{Food,}
180	Fri May 27 03:28:35 +0000 2011	4b491e99f964a520b86626e3	{Safeway}	{38.57179858227275,-121.46499931812286,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
180	Thu May 26 20:03:40 +0000 2011	4b1ea7c1f964a520521d24e3	{East Sacramento Hardware}	{38.561493,-121.44643618,Sacramento,CA,United States}	{Shop & Service,}
180	Thu May 26 19:35:15 +0000 2011	4b42634ff964a520e1d225e3	{Zajic appliance}	{38.52488994598389,-121.4820683,Sacramento,CA,United States}	{Shop & Service,}
