1354	Wed Dec 14 18:33:20 +0000 2011	4d964790b188721e1f22f336	{Microwave And Appliance Repair}	{38.670908983333334,-121.33180185,Sacramento,CA,United States}	{Shop & Service,}
1354	Mon Jul 18 20:44:55 +0000 2011	4b0586b8f964a520056b22e3	{Golfland SunSplash}	{38.76114448387053,-121.25794887542725,Roseville,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,Athletics & Sports,}
1354	Mon Jul 18 16:57:14 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Mon Jul 18 16:46:12 +0000 2011	4b0c77bbf964a520ce3d23e3	{CA Secretary of State (SOS)}	{38.57434684888324,-121.49492400447843,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Mon Jul 18 15:58:47 +0000 2011	4b9967b5f964a5200e7935e3	{(CDCR) California Department of Corrections and Rehabilitation}	{38.56843019778528,-121.48959191816434,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Sun Jul 17 16:43:50 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Sat Jul 16 14:39:12 +0000 2011	4b228048f964a520e24724e3	{Starbucks}	{38.393670304917165,-121.41818736134857,Elk Grove,CA,United States}	{Food,}
1354	Sat Jul 16 14:26:09 +0000 2011	4b971f17f964a520f2f834e3	{Laguna Creek Racquet Club}	{38.410129498262236,-121.42735719680786,Elk Grove,CA,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,}
1354	Fri Jul 15 16:42:03 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Fri Jul 15 16:41:42 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Thu Jul 14 20:38:21 +0000 2011	4b4ce90af964a520dbc326e3	{Panera Bread}	{38.58189052154854,-121.41591025972271,Sacramento,CA,United States}	{Food,}
1354	Tue Jul 12 21:15:52 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Sat Jul 09 20:48:56 +0000 2011	4e18be6cb0fb8567c6701fab	{BI Design Studio}	{38.64627600124466,-121.06779102393298,El Dorado Hills,CA,United States}	{Professional & Other Places,}
1354	Sat Jul 09 19:34:10 +0000 2011	4b1aa08ef964a520c3ed23e3	{Peet's Coffee & Tea}	{38.64626303704455,-121.06768369674683,El Dorado Hills,CA,United States}	{Food,}
1354	Sat Jul 09 17:29:37 +0000 2011	4b6625bbf964a5204a162be3	{The Home Depot}	{38.60223437565596,-121.41399620968362,Sacramento,CA,United States}	{Shop & Service,}
1354	Sat Jul 09 17:13:43 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Thu Jul 07 23:51:06 +0000 2011	4b24771ef964a520d36724e3	{Pasquale's Italian Pizzeria}	{38.63714018171019,-121.32522527054857,Carmichael,CA,United States}	{Food,}
1354	Fri Jul 01 23:20:13 +0000 2011	4b0c77bbf964a520ce3d23e3	{CA Secretary of State (SOS)}	{38.57434684888324,-121.49492400447843,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Fri Jul 01 03:29:48 +0000 2011	4b0c9ba9f964a520144023e3	{Dos Coyotes Border Cafe}	{38.59928531510665,-121.42383813858032,Sacramento,CA,United States}	{Food,}
1354	Wed Jun 29 23:16:00 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Wed Jun 29 01:54:43 +0000 2011	4df813d562e1bb821b5d99aa	{PowerMeetup.com FREE B2B Networking}	{38.629773033333336,-121.400708,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Tue Jun 28 15:41:06 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Sat Jun 25 02:55:59 +0000 2011	4b9b347cf964a520b1f935e3	{The Long Shot}	{38.59619728391211,-121.36517735508636,Sacramento,CA,United States}	{Nightlife Spot,}
1354	Fri Jun 24 17:03:48 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Wed Jun 22 18:35:31 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Wed Jun 22 02:03:53 +0000 2011	4bdc3ffa63c5c9b6abe82a68	{Green Acres Nursery & Supply}	{38.54483645267732,-121.39030653262115,Sacramento,CA,United States}	{Shop & Service,}
1354	Sat Jun 18 18:54:31 +0000 2011	4aabb837f964a520d65920e3	{Bella Bru Cafe}	{38.59456446763181,-121.346156001091,Carmichael,CA,United States}	{Food,}
1354	Fri Jun 17 19:53:48 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Fri Jun 17 15:44:05 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Fri Jun 17 15:43:47 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Fri Jun 17 03:26:43 +0000 2011	4b381d00f964a520c74b25e3	{Bandera}	{38.5739207398762,-121.41365647315979,Sacramento,CA,United States}	{Food,}
1354	Fri Jun 17 01:32:21 +0000 2011	4ba2c1e5f964a520b51638e3	{Luna Lounge}	{38.59450697922876,-121.34619148845653,Sacramento,CA,United States}	{Nightlife Spot,}
1354	Thu Jun 16 22:08:43 +0000 2011	4b47b593f964a520653b26e3	{Orchard Supply Hardware}	{38.59477997660687,-121.38525991730732,Sacramento,CA,United States}	{Shop & Service,}
1354	Thu Jun 16 17:11:51 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Thu Jun 16 01:57:17 +0000 2011	4b0f692bf964a5201e6223e3	{de Vere's Irish Pub}	{38.576217818427175,-121.48646840550192,Sacramento,CA,United States}	{Nightlife Spot,Food,}
1354	Thu Jun 16 01:51:20 +0000 2011	4aefa605f964a520c4d921e3	{Spataro Restaurant & Bar}	{38.57669922368963,-121.48805806093716,Sacramento,CA,United States}	{Food,}
1354	Thu Jun 16 01:50:52 +0000 2011	4aefa605f964a520c4d921e3	{Spataro Restaurant & Bar}	{38.57669922368963,-121.48805806093716,Sacramento,CA,United States}	{Food,}
1354	Thu Jun 16 00:59:31 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Wed Jun 15 15:13:42 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Tue Jun 14 20:00:22 +0000 2011	4b58b817f964a520536728e3	{Beyond Napa}	{38.57366620216306,-121.40238067483124,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
1354	Tue Jun 14 02:09:14 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Tue Jun 14 02:08:44 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
1354	Tue Jun 14 01:58:17 +0000 2011	4b205a94f964a5200d3124e3	{Riverside Clubhouse}	{38.56082000949571,-121.49935792557108,Sacramento,CA,United States}	{Nightlife Spot,Food,}
1354	Mon Jun 13 23:45:32 +0000 2011	4c589f51b05c1b8df1dbd3b1	{Schatz & Krum Independent BMW, Porsche & MINI}	{38.53800328848234,-121.39348288496075,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Mon Jun 13 00:41:51 +0000 2011	4b47b593f964a520653b26e3	{Orchard Supply Hardware}	{38.59477997660687,-121.38525991730732,Sacramento,CA,United States}	{Shop & Service,}
1354	Sun Jun 12 18:45:56 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
1354	Sun Jun 12 01:19:33 +0000 2011	4b75ed0bf964a520642f2ee3	{Tahoe Joe's Famous Steakhouse}	{38.76259177792108,-121.25626981258392,Roseville,CA,United States}	{Food,}
1354	Sat Jun 11 21:30:35 +0000 2011	4b6625bbf964a5204a162be3	{The Home Depot}	{38.60223437565596,-121.41399620968362,Sacramento,CA,United States}	{Shop & Service,}
1354	Fri Jun 10 20:43:26 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Fri Jun 10 00:21:46 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
1354	Fri Jun 10 00:21:46 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
1354	Thu Jun 09 23:54:59 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Thu Jun 09 17:08:03 +0000 2011	4ba77f27f964a520459839e3	{West Sacramento City Hall}	{38.581953255599785,-121.52403416944927,West Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Thu Jun 09 16:59:22 +0000 2011	4c7409d7db52b1f755ee74dc	{Department of General Services}	{38.58215713718155,-121.50986194610596,West Sacramento,CA,United States}	{Professional & Other Places,}
1354	Thu Jun 09 16:15:34 +0000 2011	4be5c415cf200f47c4b1133c	{Danielle's Cr?perie}	{38.574869,-121.381355,Sacramento,CA,United States}	{Food,Arts & Entertainment,}
1354	Wed Jun 08 16:04:06 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Wed Jun 08 16:03:51 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Tue Jun 07 20:37:52 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Tue Jun 07 15:54:29 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Sun Jun 05 19:20:04 +0000 2011	4b47b593f964a520653b26e3	{Orchard Supply Hardware}	{38.59477997660687,-121.38525991730732,Sacramento,CA,United States}	{Shop & Service,}
1354	Sun Jun 05 18:19:34 +0000 2011	4aef25cef964a5200fd621e3	{Borders Books & Music}	{38.57546797,-121.408903,Sacramento,CA,United States}	{Shop & Service,}
1354	Sun Jun 05 03:00:20 +0000 2011	4b1ad0fdf964a5206af223e3	{Chipotle Mexican Grill}	{38.5755815151437,-121.40334606170654,Sacramento,CA,United States}	{Food,}
1354	Sat Jun 04 21:06:02 +0000 2011	4b074b02f964a5206efb22e3	{Tokyo Fro's Rockin' Sushi}	{38.57380270957947,-121.41391932964325,Sacramento,CA,United States}	{Nightlife Spot,Food,}
1354	Sat Jun 04 16:57:54 +0000 2011	4b367efdf964a520c03625e3	{Purple Place Bar & Grill?}	{38.703359,-121.104256,El Dorado Hills,CA,United States}	{Nightlife Spot,Food,}
1354	Fri Jun 03 22:12:55 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Fri Jun 03 01:12:10 +0000 2011	4ba2c1e5f964a520b51638e3	{Luna Lounge}	{38.59450697922876,-121.34619148845653,Sacramento,CA,United States}	{Nightlife Spot,}
1354	Thu Jun 02 01:49:31 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
1354	Thu Jun 02 00:49:56 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Thu Jun 02 00:35:39 +0000 2011	4bc3ac4b461576b0ce017f32	{The Governor's Office}	{38.576554476757416,-121.49312496185303,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Thu Jun 02 00:23:07 +0000 2011	4d38f1d78cd16ea8702cbee2	{Revolution Wine}	{38.56378750153297,-121.47237539291382,Sacramento,CA,United States}	{Food,}
1354	Wed Jun 01 15:56:41 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Wed Jun 01 15:56:30 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Tue May 31 17:29:32 +0000 2011	4b1ea7c1f964a520521d24e3	{East Sacramento Hardware}	{38.561493,-121.44643618,Sacramento,CA,United States}	{Shop & Service,}
1354	Tue May 31 15:50:59 +0000 2011	4b64c79ef964a52087cf2ae3	{Bel Air}	{38.59507735,-121.36367158333333,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Tue May 31 15:19:19 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Tue May 31 15:18:36 +0000 2011	4b0d54def964a520744623e3	{Whole Foods Market}	{38.767539963276526,-121.26692354679108,Roseville,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
1354	Mon May 30 00:54:02 +0000 2011	4b491efaf964a520c56626e3	{Joe's Crab Shack}	{38.58116747745062,-121.50696516036987,Sacramento,CA,United States}	{Food,}
1354	Sat May 28 23:36:47 +0000 2011	4b47b593f964a520653b26e3	{Orchard Supply Hardware}	{38.59477997660687,-121.38525991730732,Sacramento,CA,United States}	{Shop & Service,}
1354	Sat May 28 18:58:36 +0000 2011	4b6625bbf964a5204a162be3	{The Home Depot}	{38.60223437565596,-121.41399620968362,Sacramento,CA,United States}	{Shop & Service,}
1354	Sat May 28 05:21:41 +0000 2011	4d13adfdc4e3b60c4970da11	{Kilt Pub}	{38.596168860074265,-121.36534486367744,Sacramento,CA,United States}	{Nightlife Spot,}
1354	Sat May 28 02:19:24 +0000 2011	4aefa605f964a520c4d921e3	{Spataro Restaurant & Bar}	{38.57669922368963,-121.48805806093716,Sacramento,CA,United States}	{Food,}
1354	Sat May 28 00:05:41 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Fri May 27 23:18:44 +0000 2011	4b0c77bbf964a520ce3d23e3	{CA Secretary of State (SOS)}	{38.57434684888324,-121.49492400447843,Sacramento,CA,United States}	{Professional & Other Places,}
1354	Fri May 27 18:41:58 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Fri May 27 18:38:27 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Thu May 26 00:16:59 +0000 2011	4b381d00f964a520c74b25e3	{Bandera}	{38.5739207398762,-121.41365647315979,Sacramento,CA,United States}	{Food,}
1354	Wed May 25 19:13:33 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Wed May 25 19:13:33 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Wed May 25 14:18:51 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Wed May 25 14:18:42 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Wed May 25 02:02:04 +0000 2011	4b0586b8f964a5200e6b22e3	{Sutter's Fort State Historic Park}	{38.57282486331834,-121.4718425453214,Sacramento,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1354	Wed May 25 01:19:17 +0000 2011	4be18b438dd062b54f503e3c	{Ramada Inn Sacramento}	{38.63005225884499,-121.40025397528171,Sacramento,,United States}	{Travel & Transport,}
1354	Tue May 24 16:27:56 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Tue May 24 15:42:37 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Mon May 23 23:38:22 +0000 2011	4c7c214d97028cfa26f0e2fe	{Watt Ave Bridge}	{38.566943121508245,-121.38289842803721,Sacramento,CA,United States}	{Outdoors & Recreation,}
1354	Mon May 23 22:11:14 +0000 2011	4b6625bbf964a5204a162be3	{The Home Depot}	{38.60223437565596,-121.41399620968362,Sacramento,CA,United States}	{Shop & Service,}
1354	Mon May 23 21:30:03 +0000 2011	4a614072f964a5202ec21fe3	{REI}	{38.597693,-121.44998,Sacramento,CA,United States}	{Shop & Service,}
1354	Mon May 23 15:29:01 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Mon May 23 15:29:01 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Sun May 22 22:08:33 +0000 2011	4b4e190cf964a52054e126e3	{Starbucks}	{38.57527955885995,-121.38265952467918,Sacramento,CA,United States}	{Food,}
1354	Sun May 22 00:36:06 +0000 2011	4b78d7f9f964a52052e42ee3	{Serrano Country Club}	{38.68129316647487,-121.04749340696173,El Dorado Hills,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Athletics & Sports,}
1354	Sat May 21 17:43:15 +0000 2011	4bda3891c79cc92811207ee9	{Arden Park}	{38.58223294908611,-121.37279875208613,Sacramento,CA,United States}	{Outdoors & Recreation,}
1354	Fri May 20 21:59:42 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Fri May 20 21:03:50 +0000 2011	4b0f692bf964a5201e6223e3	{de Vere's Irish Pub}	{38.576217818427175,-121.48646840550192,Sacramento,CA,United States}	{Nightlife Spot,Food,}
1354	Fri May 20 18:54:39 +0000 2011	4d38f1d78cd16ea8702cbee2	{Revolution Wine}	{38.56378750153297,-121.47237539291382,Sacramento,CA,United States}	{Food,}
1354	Thu May 19 23:55:10 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Thu May 19 16:24:07 +0000 2011	4be5c415cf200f47c4b1133c	{Danielle's Cr?perie}	{38.574869,-121.381355,Sacramento,CA,United States}	{Food,Arts & Entertainment,}
1354	Thu May 19 16:12:52 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Thu May 19 05:06:25 +0000 2011	4c635c4f58810f47beb6091e	{Tequila Museo Mayahuel}	{38.57841648723985,-121.4911937713623,Sacramento,CA,United States}	{Food,}
1354	Thu May 19 03:55:28 +0000 2011	4aefa605f964a520c4d921e3	{Spataro Restaurant & Bar}	{38.57669922368963,-121.48805806093716,Sacramento,CA,United States}	{Food,}
1354	Thu May 19 03:55:28 +0000 2011	4aefa605f964a520c4d921e3	{Spataro Restaurant & Bar}	{38.57669922368963,-121.48805806093716,Sacramento,CA,United States}	{Food,}
1354	Wed May 18 01:01:51 +0000 2011	4aefa605f964a520c4d921e3	{Spataro Restaurant & Bar}	{38.57669922368963,-121.48805806093716,Sacramento,CA,United States}	{Food,}
1354	Wed May 18 00:09:42 +0000 2011	4bc8be2892b376b00518523a	{Rancho Cordova City Hall}	{38.58939046471985,-121.28453493118286,Rancho Cordova,CA,United States}	{Government Building,Professional & Other Places,}
1354	Tue May 17 19:47:54 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Mon May 16 19:58:49 +0000 2011	4a614072f964a5202ec21fe3	{REI}	{38.597693,-121.44998,Sacramento,CA,United States}	{Shop & Service,}
1354	Sun May 15 04:07:14 +0000 2011	4b381d00f964a520c74b25e3	{Bandera}	{38.5739207398762,-121.41365647315979,Sacramento,CA,United States}	{Food,}
1354	Sat May 14 17:30:03 +0000 2011	4dcebc0ec65bdac71368e818	{Cornflower Farms Nursery}	{38.438530891228616,-121.33222932165984,Elk Grove,CA,United States}	{Outdoors & Recreation,}
1354	Fri May 13 15:50:37 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Fri May 13 15:50:15 +0000 2011	4acd2addf964a52031cb20e3	{Panera Bread}	{38.61025343,-121.38573687,Sacramento,CA,United States}	{Food,}
1354	Fri May 13 01:07:12 +0000 2011	4bcce98d68f976b03d8b6383	{Sierra 2 Park}	{38.553686261107806,-121.48177739950968,Sacramento,CA,United States}	{Outdoors & Recreation,}
1354	Thu May 12 16:33:09 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Thu May 12 16:13:44 +0000 2011	4b74b420f964a52060ed2de3	{Western Feed & Pet Supply}	{38.6356216,-121.3264524936676,Carmichael,CA,United States}	{Shop & Service,}
1354	Thu May 12 16:13:44 +0000 2011	4b74b420f964a52060ed2de3	{Western Feed & Pet Supply}	{38.6356216,-121.3264524936676,Carmichael,CA,United States}	{Shop & Service,}
1354	Tue May 10 21:35:58 +0000 2011	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
1354	Tue May 10 19:00:19 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1354	Tue May 10 16:19:50 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Mon May 09 21:44:21 +0000 2011	4d5e9fa95c39b1f725e6ed49	{CalSmallBiz}	{38.610265,-121.385746,,,United States}	{Office,Professional & Other Places,}
1354	Sun May 08 21:47:52 +0000 2011	4c0d5c2d7189c928bae1d6b6	{Folsom History Musuem}	{38.676671485345324,-121.17822267293884,Folsom,CA,United States}	{Museum,Arts & Entertainment,}
1354	Sun May 08 21:44:05 +0000 2011	4b19b662f964a52088e223e3	{Old Town Folsom}	{38.67713787207064,-121.177898307218,Folsom,CA,United States}	{Shop & Service,Outdoors & Recreation,}
1354	Sun May 08 20:02:12 +0000 2011	4be5ff95bcef2d7fd5aa04e5	{Sol Azteca}	{38.677008748054504,-121.17067536,Folsom,CA,United States}	{Food,}
