2049	Sun Aug 07 22:07:05 +0000 2011	4e1cb53f52b1c2b69f37aaae	{OC Fair 2011}	{33.66667534125443,-117.90162563323975,Costa Mesa,CA,United States}	{Professional & Other Places,}
2049	Tue Mar 22 23:50:47 +0000 2011	4b57aab0f964a520a43a28e3	{Lana'i Plantation Store}	{20.822799,-156.91711843013763,Lanai City,HI,United States}	{Shop & Service,}
2049	Tue Mar 22 19:13:58 +0000 2011	4b637b71f964a5204e7d2ae3	{Lahaina Harbor}	{20.871837,-156.67832745,Lahaina,HI,United States}	{Travel & Transport,Outdoors & Recreation,}
2049	Tue Mar 22 05:08:52 +0000 2011	4d54bb849e508cfa867ef79a	{Glow Putt Mini Golf}	{20.878752663655995,-156.68086526250357,Lahaina,HI,United States}	{Arts & Entertainment,}
2049	Mon Mar 21 19:33:32 +0000 2011	4d6eb7e4d583a0937bab8685	{Kapalua Adventure Zipline}	{20.997301929911693,-156.65350659593028,,,United States}	{Outdoors & Recreation,}
2049	Mon Mar 21 00:36:47 +0000 2011	4b75fb26f964a52003342ee3	{Banyan Tree Park}	{20.872094858392725,-156.6775914663484,Lahaina,HI,United States}	{Outdoors & Recreation,}
2049	Sun Mar 20 23:37:21 +0000 2011	4b9dc330f964a520d5bc36e3	{Cool Cat Cafe}	{20.872324,-156.67734266666668,Lahaina,HI,United States}	{Food,}
2049	Sun Mar 20 22:23:36 +0000 2011	4b5b6c7df964a520f2fc28e3	{Lahaina Cannery Mall}	{20.886039059023954,-156.68362140655518,Lahaina,HI,United States}	{Shop & Service,}
2049	Sun Mar 20 19:18:05 +0000 2011	4b689934f964a52023822be3	{Whalers Village}	{20.92149690467102,-156.69446070238183,Lahaina,HI,United States}	{Shop & Service,}
2049	Sat Mar 19 20:04:19 +0000 2011	4bb7b6ff7421a593e9eec040	{Ka'anapali Golf Course}	{20.917960796599733,-156.69089027340638,Lahaina,HI,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Sat Mar 19 04:05:44 +0000 2011	4b58ed42f964a520847328e3	{Foodland Farms}	{20.885333614173156,-156.68030121476485,Lahaina,HI,United States}	{Shop & Service,Food,Food & Drink Shop,}
2049	Sat Mar 19 00:02:53 +0000 2011	4b5e28daf964a520ff8029e3	{Marriott's Maui Ocean Club}	{20.915710513711996,-156.69546670617663,Lahaina,HI,United States}	{Travel & Transport,Hotel,}
2049	Fri Mar 18 23:12:20 +0000 2011	4ba011a3f964a520435737e3	{Maui Tacos}	{20.877614,-156.6781121492386,Lahaina,HI,United States}	{Food,}
2049	Fri Mar 18 21:33:31 +0000 2011	4b088ce8f964a520300e23e3	{Kahului Airport (OGG)}	{20.892815034763537,-156.43797397613525,Kahului,HI,United States}	{Travel & Transport,}
2049	Fri Mar 18 14:20:56 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
2049	Sun Mar 13 22:55:09 +0000 2011	4b0e0905f964a520315423e3	{Trader Joe's}	{33.56843208544767,-117.83090114593506,Newport Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
2049	Sun Mar 13 20:19:00 +0000 2011	4d72c64b3815f04dedef9267	{Dana Point Festival of Whales}	{33.46758105047069,-117.69934983739071,Dana Point Harbor,CA,United States}	{Arts & Entertainment,}
2049	Sun Mar 13 01:24:12 +0000 2011	4bc689a651b376b00ed01b6f	{Al & Eds Autosound}	{33.719616,-117.988606,Huntington Beach,CA,United States}	{Shop & Service,}
2049	Sat Mar 12 20:41:08 +0000 2011	4a9f1af5f964a520873c20e3	{Eat Chow}	{33.64034625,-117.91882932186127,Costa Mesa,CA,United States}	{Food,}
2049	Sat Mar 12 08:42:35 +0000 2011	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sun Mar 06 20:09:28 +0000 2011	4a43db3df964a520e2a61fe3	{Mutt Lynch's}	{33.60977560120762,-117.92990313087883,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
2049	Sat Mar 05 20:48:49 +0000 2011	4a9f1af5f964a520873c20e3	{Eat Chow}	{33.64034625,-117.91882932186127,Costa Mesa,CA,United States}	{Food,}
2049	Sat Mar 05 09:13:41 +0000 2011	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sat Mar 05 09:13:32 +0000 2011	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Wed Feb 23 03:14:12 +0000 2011	4b09fa08f964a520a82023e3	{Benihana Japanese Steakhouse}	{33.66688222296474,-117.86693986846186,Newport Beach,CA,United States}	{Food,}
2049	Sun Feb 20 15:18:51 +0000 2011	4af61607f964a520fb0022e3	{Aliso Creek Inn & Golf Course}	{33.5130581356439,-117.74800332680724,Laguna Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Sun Feb 20 02:25:00 +0000 2011	4b610fcef964a52050082ae3	{El Matador}	{33.639644346897235,-117.91983414548218,Costa Mesa,CA,United States}	{Food,}
2049	Sat Feb 19 02:24:32 +0000 2011	4a9f1af5f964a520873c20e3	{Eat Chow}	{33.64034625,-117.91882932186127,Costa Mesa,CA,United States}	{Food,}
2049	Mon Feb 07 01:09:14 +0000 2011	4d4ad2e8f2cc6a31686ec188	{Super Bowl Sunday}	{32.747868226330375,-97.09356307983398,Arlington,TX,United States}	{Stadium,Arts & Entertainment,}
2049	Sun Jan 30 04:05:42 +0000 2011	4a75322cf964a520ace01fe3	{Commonwealth Lounge & Grill}	{33.87011267315698,-117.92347490787506,Fullerton,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
2049	Sat Jan 29 07:41:03 +0000 2011	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sat Jan 29 03:08:57 +0000 2011	4c58e55cf346c928027a4bca	{Sapori}	{33.61116886138916,-117.89144455,Newport Beach,CA,United States}	{Food,}
2049	Fri Jan 28 13:12:35 +0000 2011	4b9bfccbf964a520d73d36e3	{DK's Donuts}	{33.787563,-117.812973,Orange,CA,United States}	{Food,}
2049	Fri Jan 28 13:12:31 +0000 2011	4b9bfccbf964a520d73d36e3	{DK's Donuts}	{33.787563,-117.812973,Orange,CA,United States}	{Food,}
2049	Fri Jan 28 00:51:54 +0000 2011	4a79094af964a520dee61fe3	{Jane's Corndogs}	{33.608157,-117.928431,Newport Beach,CA,United States}	{Food,}
2049	Fri Jan 28 00:51:54 +0000 2011	4a79094af964a520dee61fe3	{Jane's Corndogs}	{33.608157,-117.928431,Newport Beach,CA,United States}	{Food,}
2049	Thu Jan 27 23:59:24 +0000 2011	4a43db3df964a520e2a61fe3	{Mutt Lynch's}	{33.60977560120762,-117.92990313087883,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
2049	Thu Jan 27 21:37:02 +0000 2011	4b88c7e1f964a520240d32e3	{Newport Beach Golf Course}	{33.65925681562461,-117.88097174721464,Newport Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Tue Jan 25 20:19:15 +0000 2011	4c425575da3dc9286b66cab9	{The Counter Burger Newport Beach}	{33.62862785769503,-117.90643215179443,Newport Beach,CA,United States}	{Food,}
2049	Mon Jan 24 23:05:21 +0000 2011	4c571810ea05ef3b978417d3	{Five Guys}	{33.8099885,-117.83664161666667,Orange,CA,United States}	{Shop & Service,Food,}
2049	Sun Jan 23 16:23:15 +0000 2011	4a8ed2e5f964a520ca1220e3	{Side Street Cafe on Newport}	{33.639518799584664,-117.9208124636424,Costa Mesa,CA,United States}	{Food,}
2049	Sat Jan 22 03:13:18 +0000 2011	4a9f29bcf964a520bd3c20e3	{City National Grove of Anaheim}	{33.80313385626428,-117.88601883783264,Anaheim,CA,United States}	{Shop & Service,Arts & Entertainment,}
2049	Fri Jan 21 00:24:04 +0000 2011	4a79094af964a520dee61fe3	{Jane's Corndogs}	{33.608157,-117.928431,Newport Beach,CA,United States}	{Food,}
2049	Thu Jan 20 23:25:58 +0000 2011	4a43db3df964a520e2a61fe3	{Mutt Lynch's}	{33.60977560120762,-117.92990313087883,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
2049	Thu Jan 20 18:42:13 +0000 2011	4b88c7e1f964a520240d32e3	{Newport Beach Golf Course}	{33.65925681562461,-117.88097174721464,Newport Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Mon Jan 17 20:18:57 +0000 2011	4c9be7f0d3c2b60c9516b3bc	{Dad Miller Golf Course}	{33.83602315062049,-117.96741485595703,Anaheim,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Sat Jan 15 19:22:44 +0000 2011	4b82cdd9f964a52003e630e3	{Grower's Ranch}	{33.646242191999036,-117.91312880441036,Costa Mesa,CA,United States}	{Shop & Service,Food & Drink Shop,}
2049	Sat Jan 15 07:20:17 +0000 2011	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sat Jan 15 03:17:02 +0000 2011	4c2b99c4d1a10f474c34f864	{Chronic Tacos Westcliff Plaza}	{33.628954,-117.906383,Newport Beach,CA,United States}	{Food,}
2049	Sun Jan 09 23:28:05 +0000 2011	4adbb196f964a520112a21e3	{Bren Events Center}	{33.649506933473766,-117.84639358520508,Irvine,CA,United States}	{College & University,Arts & Entertainment,}
2049	Sat Jan 08 22:11:29 +0000 2011	4c2f9cae213c2d7f4430315d	{Lazy Dog Cafe}	{33.7259815460816,-117.98827171325684,Westminster,CA,United States}	{Food,}
2049	Sun Jan 02 08:01:10 +0000 2011	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sat Jan 01 17:49:56 +0000 2011	4abfc0a0f964a520fc9120e3	{Ramos House Cafe}	{33.501567706694836,-117.66425073729687,San Juan Capistrano,CA,United States}	{Food,}
2049	Sat Jan 01 08:08:00 +0000 2011	4c2ee9c0a0ced13a3cbb0f6e	{Catalfamo28 Man Cave, Tool Barn & Storage Facility, LLC.}	{33.644648,-117.910651,Costa Mesa,CA,United States}	{Professional & Other Places,}
2049	Fri Dec 31 22:36:58 +0000 2010	45c73b63f964a52064421fe3	{Baja Sharkeez}	{33.60837366866203,-117.9280936717987,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
2049	Fri Dec 31 21:32:57 +0000 2010	4a43db3df964a520e2a61fe3	{Mutt Lynch's}	{33.60977560120762,-117.92990313087883,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
2049	Fri Dec 31 19:12:34 +0000 2010	4b2068fef964a520f83124e3	{Sears}	{33.82291,-117.836029,Orange,CA,United States}	{Shop & Service,}
2049	Fri Dec 31 19:12:19 +0000 2010	4b2068fef964a520f83124e3	{Sears}	{33.82291,-117.836029,Orange,CA,United States}	{Shop & Service,}
2049	Thu Dec 30 03:33:27 +0000 2010	4b5cdb9af964a520b34729e3	{Napa Valley Pizza & Pasta Co.}	{33.653821,-117.9058169,Costa Mesa,CA,United States}	{Food,}
2049	Thu Dec 30 03:32:05 +0000 2010	4b5cdb9af964a520b34729e3	{Napa Valley Pizza & Pasta Co.}	{33.653821,-117.9058169,Costa Mesa,CA,United States}	{Food,}
2049	Sun Dec 26 01:04:49 +0000 2010	4cf3fc79cc61a35d7e1d239e	{Fashion Island Christmas Tree}	{33.61716915,-117.875088,Newport Beach,CA,United States}	{}
2049	Sat Dec 25 16:57:09 +0000 2010	4c2ee9c0a0ced13a3cbb0f6e	{Catalfamo28 Man Cave, Tool Barn & Storage Facility, LLC.}	{33.644648,-117.910651,Costa Mesa,CA,United States}	{Professional & Other Places,}
2049	Fri Dec 24 17:17:31 +0000 2010	4b8490fef964a5200d3c31e3	{Sarducci's Capistrano Depot}	{33.50154249705687,-117.66387834339594,San Juan Capistrano,CA,United States}	{Food,}
2049	Fri Dec 24 14:58:04 +0000 2010	4aa2a088f964a520fd4120e3	{K??an Coffee}	{33.62781821666667,-117.90848,Newport Beach,CA,United States}	{Food,}
2049	Thu Dec 23 20:33:31 +0000 2010	4b74ea32f964a520e8f72de3	{Orange Tree Deli}	{33.8354066,-117.85188023,Orange,CA,United States}	{Food,}
2049	Wed Dec 22 20:49:26 +0000 2010	4c2ee9c0a0ced13a3cbb0f6e	{Catalfamo28 Man Cave, Tool Barn & Storage Facility, LLC.}	{33.644648,-117.910651,Costa Mesa,CA,United States}	{Professional & Other Places,}
2049	Sat Dec 18 18:01:57 +0000 2010	4ad36c90f964a52052e420e3	{Apple Store}	{33.55734633772833,-117.6700222492218,Mission Viejo,CA,United States}	{Shop & Service,}
2049	Sun Dec 12 15:44:52 +0000 2010	4af61607f964a520fb0022e3	{Aliso Creek Inn & Golf Course}	{33.5130581356439,-117.74800332680724,Laguna Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Sun Dec 12 08:17:30 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sun Dec 12 02:39:57 +0000 2010	4a624169f964a5208fc31fe3	{Kura Sushi}	{33.63517999649048,-117.9180828,Costa Mesa,CA,United States}	{Food,}
2049	Sat Dec 04 08:00:50 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sun Nov 28 02:45:38 +0000 2010	4b5cdb9af964a520b34729e3	{Napa Valley Pizza & Pasta Co.}	{33.653821,-117.9058169,Costa Mesa,CA,United States}	{Food,}
2049	Sat Nov 27 16:51:10 +0000 2010	4b8490fef964a5200d3c31e3	{Sarducci's Capistrano Depot}	{33.50154249705687,-117.66387834339594,San Juan Capistrano,CA,United States}	{Food,}
2049	Fri Nov 26 08:04:11 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Wed Nov 24 20:56:10 +0000 2010	4bd746e8f645c9b65c97a5e0	{River View Golf Course}	{33.76571145175362,-117.89330310955476,Santa Ana,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Tue Nov 23 04:52:08 +0000 2010	4b63534af964a52051722ae3	{Rubio's}	{33.64116930868798,-117.9197359085083,Costa Mesa,CA,United States}	{Food,}
2049	Sun Nov 21 20:13:25 +0000 2010	4cabf918ae1eef3b28543447	{Shortstop BBQ Gourmet Truck}	{33.82818045797296,-117.83579349517822,Orange,CA,United States}	{Food,}
2049	Sun Nov 21 20:02:56 +0000 2010	4c55c7ab72cf0f4719f0d1d6	{Newport Beach Farmers' Market}	{33.6186297,-117.92841734,Newport Beach,CA,United States}	{Shop & Service,Food,}
2049	Sun Nov 21 07:42:59 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Thu Nov 18 05:56:01 +0000 2010	461bddbbf964a5206a451fe3	{Chain Reaction}	{33.83199215133452,-117.93946814505648,Anaheim,CA,United States}	{Music Venue,Arts & Entertainment,}
2049	Wed Nov 17 21:13:44 +0000 2010	4b622c71f964a5202d3a2ae3	{Tada Cafe}	{34.031466292816816,-118.46277192234993,Santa Monica,CA,United States}	{Food,}
2049	Tue Nov 16 05:32:37 +0000 2010	4a6b36e8f964a5202dce1fe3	{The Slidebar Rock-N-Roll Kitchen}	{33.869977569036486,-117.92320388566755,Fullerton,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2049	Sun Nov 14 02:39:10 +0000 2010	4b5cdb9af964a520b34729e3	{Napa Valley Pizza & Pasta Co.}	{33.653821,-117.9058169,Costa Mesa,CA,United States}	{Food,}
2049	Sat Nov 13 16:01:00 +0000 2010	4a6a3321f964a520d3cc1fe3	{The Wedge}	{33.59342343570548,-117.88119792938232,Newport Beach,CA,United States}	{Outdoors & Recreation,Beach,}
2049	Thu Nov 11 20:55:09 +0000 2010	4bd746e8f645c9b65c97a5e0	{River View Golf Course}	{33.76571145175362,-117.89330310955476,Santa Ana,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Mon Nov 08 22:45:21 +0000 2010	4b426709f964a52033d325e3	{Roger Dunn Golf Shops}	{33.72997458477468,-117.83493518829346,Santa Ana,CA,United States}	{Shop & Service,}
2049	Sun Nov 07 15:28:15 +0000 2010	4af61607f964a520fb0022e3	{Aliso Creek Inn & Golf Course}	{33.5130581356439,-117.74800332680724,Laguna Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Sat Nov 06 17:27:51 +0000 2010	4b9bfccbf964a520d73d36e3	{DK's Donuts}	{33.787563,-117.812973,Orange,CA,United States}	{Food,}
2049	Tue Nov 02 16:13:45 +0000 2010	4cd037841ac7a1cd8a2b1892	{St. Mary Armenian Church}	{33.65115655867608,-117.90690382780623,Costa Mesa,CA,United States}	{}
2049	Tue Nov 02 00:31:12 +0000 2010	4adbcce5f964a520b62a21e3	{Taco Rosa - Newport Hills}	{33.626046333333335,-117.848605,Newport Beach,CA,United States}	{Food,}
2049	Sat Oct 30 14:47:23 +0000 2010	4c71ceb84bc4236af3dfc97a	{Jetty View Park}	{33.59554593684931,-117.88195967674255,Newport Beach,CA,United States}	{Outdoors & Recreation,}
2049	Sun Oct 24 14:14:04 +0000 2010	4af61607f964a520fb0022e3	{Aliso Creek Inn & Golf Course}	{33.5130581356439,-117.74800332680724,Laguna Beach,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2049	Sun Oct 17 07:31:40 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sat Oct 16 07:09:36 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Tue Oct 12 20:21:04 +0000 2010	4a71d505f964a520add91fe3	{Del Taco}	{33.787492756147635,-117.81317151147415,Orange,CA,United States}	{Food,}
2049	Sun Oct 10 08:05:59 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Sat Oct 09 07:05:31 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
2049	Thu Oct 07 20:55:05 +0000 2010	4a71d505f964a520add91fe3	{Del Taco}	{33.787492756147635,-117.81317151147415,Orange,CA,United States}	{Food,}
2049	Mon Oct 04 12:49:36 +0000 2010	4bc489474cdfc9b685bb9821	{Starbucks}	{33.61571559170246,-117.89960866023667,Newport Beach,CA,United States}	{Food,}
2049	Sun Oct 03 18:12:06 +0000 2010	4c2ee9c0a0ced13a3cbb0f6e	{Catalfamo28 Man Cave, Tool Barn & Storage Facility, LLC.}	{33.644648,-117.910651,Costa Mesa,CA,United States}	{Professional & Other Places,}
2049	Sun Oct 03 07:26:42 +0000 2010	4133bf80f964a520b21a1fe3	{Goat Hill Tavern}	{33.641419404520384,-117.91810512542725,Costa Mesa,CA,United States}	{Nightlife Spot,}
