1495	Wed Aug 03 16:13:00 +0000 2011	4bae72d5f964a520bdb33be3	{Fort Mason}	{37.804981961275594,-122.43021368980408,San Francisco,CA,United States}	{Outdoors & Recreation,}
1495	Sun Mar 28 17:28:27 +0000 2010	4af24fdaf964a52053e721e3	{Fort Mason B201}	{37.80531887114992,-122.42824654374239,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1495	Wed Mar 24 23:37:23 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Mar 23 17:29:45 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Mar 22 18:09:09 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Mar 21 19:21:23 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Thu Mar 18 17:36:27 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Thu Mar 18 17:16:45 +0000 2010	4aa56e95f964a5205c4820e3	{Alcatraz Cruises}	{37.80663069443297,-122.40468978881836,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1495	Wed Mar 17 20:30:39 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Mar 15 17:58:13 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Mar 15 16:53:55 +0000 2010	4aa56e95f964a5205c4820e3	{Alcatraz Cruises}	{37.80663069443297,-122.40468978881836,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1495	Sun Mar 14 17:59:16 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Fri Mar 12 20:53:42 +0000 2010	454f45eef964a520d43c1fe3	{Toast Eatery}	{37.742997,-122.42671,San Francisco,CA,United States}	{Food,}
1495	Mon Mar 08 16:56:51 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Mar 07 16:49:42 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Mar 07 06:19:22 +0000 2010	4afe618bf964a520482f22e3	{Tuttimelon}	{37.76337635915007,-122.48011887073517,San Francisco,CA,United States}	{Food,}
1495	Thu Mar 04 19:00:11 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Mar 02 19:14:22 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Mar 02 00:15:25 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Feb 28 17:19:59 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Feb 28 16:55:08 +0000 2010	4af24fdaf964a52053e721e3	{Fort Mason B201}	{37.80531887114992,-122.42824654374239,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1495	Sun Feb 28 03:11:52 +0000 2010	4aecce55f964a5205dcb21e3	{Maison douce ? la maison}	{37.755421,-122.479774,San Francisco,CA,United States}	{}
1495	Thu Feb 25 19:31:14 +0000 2010	4b84871cf964a5204a3a31e3	{Fisherman's Wharf Inner Harbor Historic Fishing Fleet}	{37.80846163516202,-122.4168348312378,San Francisco,CA,United States}	{Arts & Entertainment,}
1495	Sun Feb 21 23:57:45 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Thu Feb 18 18:32:51 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Wed Feb 17 23:53:45 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Feb 16 16:59:27 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Feb 15 20:29:54 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Feb 14 22:02:24 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sat Feb 13 22:42:59 +0000 2010	4b706a72f964a52010192de3	{Macworld 2010}	{37.784185,-122.40194320678711,San Francisco,CA,United States}	{Professional & Other Places,}
1495	Thu Feb 11 17:18:41 +0000 2010	4b706a72f964a52010192de3	{Macworld 2010}	{37.784185,-122.40194320678711,San Francisco,CA,United States}	{Professional & Other Places,}
1495	Wed Feb 10 16:55:20 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Feb 09 16:57:32 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Feb 08 00:30:01 +0000 2010	4aa56e95f964a5205c4820e3	{Alcatraz Cruises}	{37.80663069443297,-122.40468978881836,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1495	Sun Feb 07 16:47:54 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Wed Feb 03 19:09:15 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Feb 02 21:47:22 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Jan 31 21:06:16 +0000 2010	49e3cda0f964a520d5621fe3	{Letterman Digital Arts Center}	{37.79925940655257,-122.44979521370803,San Francisco,CA,United States}	{Outdoors & Recreation,Government Building,Professional & Other Places,}
1495	Sun Jan 31 21:05:28 +0000 2010	49f62391f964a5200c6c1fe3	{Presidio of San Francisco}	{37.79642406344077,-122.46150970458984,San Francisco,CA,United States}	{Outdoors & Recreation,}
1495	Sun Jan 31 20:42:52 +0000 2010	46dabca2f964a5207c4a1fe3	{Fort Point National Historic Site}	{37.810360340560145,-122.47672855854034,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Fri Jan 29 22:56:02 +0000 2010	4a22d2adf964a520907d1fe3	{Apple Store, Stonestown}	{37.72721492,-122.4769552,San Francisco,CA,United States}	{Shop & Service,}
1495	Sun Jan 24 20:05:27 +0000 2010	4ede44220e011b46f2ec3066	{Cafe Franco}	{37.80716236613835,-122.42872766323192,San Fransisco,CA,United States}	{Food,}
1495	Sun Jan 24 20:04:38 +0000 2010	4af24fdaf964a52053e721e3	{Fort Mason B201}	{37.80531887114992,-122.42824654374239,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1495	Mon Jan 11 22:03:19 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Jan 11 21:59:16 +0000 2010	4aa56e95f964a5205c4820e3	{Alcatraz Cruises}	{37.80663069443297,-122.40468978881836,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1495	Sun Jan 10 20:13:42 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Fri Jan 08 23:18:57 +0000 2010	4a21b10cf964a5202d7d1fe3	{UPS Customer Center}	{37.76577555287253,-122.40574759797056,San Francisco,CA,United States}	{Professional & Other Places,}
1495	Mon Jan 04 16:55:19 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Jan 03 18:05:56 +0000 2010	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Jan 03 01:09:41 +0000 2010	4b0af700f964a520cb2a23e3	{The UPS Store}	{37.76395403554551,-122.4690066727332,San Francisco,CA,United States}	{Shop & Service,Professional & Other Places,}
1495	Fri Jan 01 21:57:18 +0000 2010	4aecaa99f964a52019ca21e3	{Boudin Bakery & Cafe}	{37.72842486692821,-122.47701639378465,San Francisco,CA,United States}	{Food,}
1495	Thu Dec 31 17:18:43 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Wed Dec 30 17:58:19 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Dec 29 19:26:05 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Dec 29 17:00:06 +0000 2009	4af24fdaf964a52053e721e3	{Fort Mason B201}	{37.80531887114992,-122.42824654374239,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1495	Mon Dec 28 19:13:00 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sun Dec 27 18:52:09 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Thu Dec 24 16:51:16 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Wed Dec 23 22:50:08 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Dec 22 20:56:32 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Dec 21 16:58:50 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Dec 21 00:31:31 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Dec 21 00:31:30 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Sat Dec 19 21:42:47 +0000 2009	4ad0ff2bf964a520d3db20e3	{Macy's}	{37.72899801,-122.4768727,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
1495	Sat Dec 19 21:42:46 +0000 2009	4ad0ff2bf964a520d3db20e3	{Macy's}	{37.72899801,-122.4768727,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
1495	Mon Dec 14 22:40:22 +0000 2009	4acf8e7ef964a52085d420e3	{Haight Ashbury Neighborhood Council Recycling Center}	{37.76612148778345,-122.45990171024103,San Francisco,CA,United States}	{Shop & Service,}
1495	Sat Dec 12 21:31:35 +0000 2009	428fcb80f964a520e8231fe3	{Japantown}	{37.78530028168537,-122.43000984191895,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,}
1495	Fri Dec 11 22:58:32 +0000 2009	4a07929df964a52085731fe3	{BevMo!}	{37.78126048783822,-122.45608148082778,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1495	Fri Dec 11 21:06:27 +0000 2009	4388f700f964a520212b1fe3	{Mel's Drive-In}	{37.781264,-122.454959,San Francisco,CA,United States}	{Food,}
1495	Thu Dec 10 16:57:27 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Thu Dec 10 01:57:53 +0000 2009	4ac41de1f964a520429e20e3	{Lowell High School}	{37.729842938904554,-122.48348236083984,San Francisco,CA,United States}	{School,Professional & Other Places,}
1495	Wed Dec 09 19:07:06 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Tue Dec 08 19:49:55 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1495	Mon Dec 07 23:32:24 +0000 2009	4451c80ef964a520a5321fe3	{Alcatraz Island}	{37.82664990419708,-122.42161989212036,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
