28	Fri Aug 12 16:34:29 +0000 2011	4a7db756f964a52053ef1fe3	{Bourne Bridge}	{41.747750439738155,-70.58986186981201,Bourne,MA,United States}	{Travel & Transport,Outdoors & Recreation,}
28	Wed Jul 20 19:54:30 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
28	Wed Jul 20 13:11:46 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
28	Wed Jul 20 11:29:55 +0000 2011	4a9dbdc8f964a520363920e3	{Dayton International Airport (DAY)}	{39.8986747329011,-84.22101974487305,Vandalia,OH,United States}	{Travel & Transport,}
28	Mon Jul 18 23:18:24 +0000 2011	4c7027c2d7fab1f7f3985dc9	{Bob Roncker's Running Spot}	{39.26766502,-84.258325,Loveland,OH,United States}	{Shop & Service,}
28	Sat Jul 16 23:10:36 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
28	Thu Jul 14 23:51:21 +0000 2011	4b81ec05f964a52019c430e3	{Starbucks}	{40.98987605199302,-73.80821228027344,Scarsdale,NY,United States}	{Food,}
28	Thu Jul 14 23:07:39 +0000 2011	49de0156f964a52021601fe3	{Metro North - Harlem 125th Station}	{40.805144639820114,-73.93914699554443,New York,NY,United States}	{Travel & Transport,Train Station,}
28	Thu Jul 14 23:06:04 +0000 2011	4ace6c89f964a52078d020e3	{LaGuardia Airport (LGA)}	{40.773839,-73.87122,East Elmhurst,NY,United States}	{Travel & Transport,}
28	Thu Jul 14 14:00:46 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
28	Thu Jul 14 11:16:00 +0000 2011	4a9dbdc8f964a520363920e3	{Dayton International Airport (DAY)}	{39.8986747329011,-84.22101974487305,Vandalia,OH,United States}	{Travel & Transport,}
28	Wed Jul 13 12:27:31 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
28	Tue Jul 12 00:49:17 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Sat Jul 09 14:40:39 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Fri Jul 08 20:47:54 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Thu Jul 07 23:38:58 +0000 2011	4c2664703703d13a6c51a536	{Lake Ave. Towpath Trailhead}	{40.8116011477364,-81.52877234921704,Massillon,OH,United States}	{Outdoors & Recreation,}
28	Thu Jul 07 14:10:00 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Wed Jul 06 23:17:57 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Wed Jul 06 13:38:28 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Tue Jul 05 14:11:27 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Tue Jul 05 00:57:04 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
28	Mon Jul 04 15:33:01 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Sun Jul 03 12:48:28 +0000 2011	4c2664703703d13a6c51a536	{Lake Ave. Towpath Trailhead}	{40.8116011477364,-81.52877234921704,Massillon,OH,United States}	{Outdoors & Recreation,}
28	Sat Jul 02 23:07:31 +0000 2011	4ba57cd3f964a520ff0b39e3	{Gervasi Vineyard & Italian Bistro}	{40.857277505315075,-81.35142624378204,Canton,OH,United States}	{Outdoors & Recreation,Food,}
28	Thu Jun 30 23:36:30 +0000 2011	4c2664703703d13a6c51a536	{Lake Ave. Towpath Trailhead}	{40.8116011477364,-81.52877234921704,Massillon,OH,United States}	{Outdoors & Recreation,}
28	Wed Jun 29 22:54:04 +0000 2011	4b9e41a3f964a5206cd536e3	{Urban Active Fitness}	{39.30936478626798,-84.31663513183594,Mason,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Mon Jun 27 18:34:10 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
28	Mon Jun 27 12:49:22 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
28	Mon Jun 27 03:03:23 +0000 2011	4adb5719f964a520272621e3	{Kay 'n Dave's 26th St}	{34.047103,-118.490367,Santa Monica,CA,United States}	{Food,}
28	Sun Jun 26 17:12:10 +0000 2011	4be22f721dd22d7f49ac93bd	{Back Bay Trail}	{33.64530224875698,-117.87080274915056,Newport beach,CA,United States}	{Outdoors & Recreation,}
28	Sun Jun 26 01:46:27 +0000 2011	4b718fd4f964a520954d2de3	{The Buckley School}	{34.1405942942058,-118.44309508051944,Sherman Oaks,CA,United States}	{College & University,School,Professional & Other Places,}
28	Sun Jun 26 00:43:33 +0000 2011	4b5b795af964a520f50029e3	{Courtyard Marriott}	{34.0525647688673,-118.4168607795477,Los Angeles,CA,United States}	{Travel & Transport,}
28	Sat Jun 25 19:57:51 +0000 2011	4af0ac1ef964a52024de21e3	{Floyd's 99 Barbershop}	{34.004722,-118.4312492609024,Los Angeles,CA,United States}	{Shop & Service,}
28	Sat Jun 25 19:33:11 +0000 2011	4c129b5a7f7f2d7fa19edd68	{New Balance}	{34.037871129924056,-118.47483515739441,Santa Monica,CA,United States}	{Shop & Service,Professional & Other Places,Clothing Store,}
28	Fri Jun 24 14:56:11 +0000 2011	4b93fddaf964a520985f34e3	{Jamba Juice}	{33.61828693337009,-117.70203173160553,Lake Forest,CA,United States}	{Food,}
28	Fri Jun 24 04:34:05 +0000 2011	4c48e71da3ace21ea04cdc3a	{Vista Point Lookout}	{33.645115,-117.870822,Newport Beach,CA,United States}	{Outdoors & Recreation,}
28	Fri Jun 24 02:43:55 +0000 2011	4be22f721dd22d7f49ac93bd	{Back Bay Trail}	{33.64530224875698,-117.87080274915056,Newport beach,CA,United States}	{Outdoors & Recreation,}
28	Mon Jun 20 23:02:43 +0000 2011	4a9a941cf964a520e43120e3	{Indianapolis International Airport (IND)}	{39.715175971358605,-86.29765033721924,Indianapolis,IN,United States}	{Travel & Transport,}
28	Sat Jun 18 01:15:39 +0000 2011	4b69f490f964a52012be2be3	{Eastwood Field}	{41.21805700961887,-80.75521945953369,Niles,OH,United States}	{Stadium,Arts & Entertainment,}
28	Fri Jun 17 18:14:49 +0000 2011	4a47e5b9f964a52044aa1fe3	{Cleveland Hopkins International Airport (CLE)}	{41.40875980931533,-81.83945670635418,Cleveland,OH,United States}	{Travel & Transport,}
28	Fri Jun 17 12:52:16 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
28	Thu Jun 16 19:35:30 +0000 2011	4c1bc8a6eac020a10a7045c2	{Cardinal Gardens (CAR)}	{34.026202331407504,-118.28754034947957,Los Angeles,CA,United States}	{College & University,}
28	Thu Jun 16 15:28:06 +0000 2011	4a9043d3f964a520e51620e3	{Santa Monica Stairs}	{34.030907519256246,-118.5112369841196,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,}
28	Wed Jun 15 03:05:58 +0000 2011	4c48e71da3ace21ea04cdc3a	{Vista Point Lookout}	{33.645115,-117.870822,Newport Beach,CA,United States}	{Outdoors & Recreation,}
28	Wed Jun 15 01:06:17 +0000 2011	4be22f721dd22d7f49ac93bd	{Back Bay Trail}	{33.64530224875698,-117.87080274915056,Newport beach,CA,United States}	{Outdoors & Recreation,}
28	Tue Jun 14 02:00:57 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
28	Mon Jun 13 20:36:56 +0000 2011	4a47e5b9f964a52044aa1fe3	{Cleveland Hopkins International Airport (CLE)}	{41.40875980931533,-81.83945670635418,Cleveland,OH,United States}	{Travel & Transport,}
28	Mon Jun 13 20:33:27 +0000 2011	4a47e5b9f964a52044aa1fe3	{Cleveland Hopkins International Airport (CLE)}	{41.40875980931533,-81.83945670635418,Cleveland,OH,United States}	{Travel & Transport,}
28	Mon Jun 13 13:22:55 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Mon Jun 13 00:23:00 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
28	Sun Jun 12 02:34:51 +0000 2011	4c812fd5d8086dcbdf6f6a52	{Agave Azul}	{41.23759991806603,-80.74294566389564,Warren,OH,United States}	{Food,}
28	Thu Jun 09 11:44:37 +0000 2011	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
28	Thu Jun 09 10:29:43 +0000 2011	4aac1b4ef964a520475c20e3	{San Antonio International Airport (SAT)}	{29.52611853089306,-98.4719181060791,San Antonio,TX,United States}	{Travel & Transport,}
28	Tue Jun 07 01:34:18 +0000 2011	4ad4bffdf964a52048ea20e3	{The Westin La Cantera Hill Country Resort}	{29.603125681658927,-98.62233638763428,San Antonio,TX,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
28	Mon Jun 06 21:08:29 +0000 2011	4aac1b4ef964a520475c20e3	{San Antonio International Airport (SAT)}	{29.52611853089306,-98.4719181060791,San Antonio,TX,United States}	{Travel & Transport,}
28	Mon Jun 06 16:09:08 +0000 2011	4a5a77a4f964a52062ba1fe3	{Chicago O'Hare International Airport (ORD)}	{41.977270920041626,-87.90440082550049,Chicago,IL,United States}	{Travel & Transport,}
28	Mon Jun 06 14:30:33 +0000 2011	4af3e799f964a52096ef21e3	{Akron?CCanton Airport (CAK)}	{40.91510168015561,-81.43607139587402,North Canton,OH,United States}	{Travel & Transport,}
28	Mon Jun 06 00:36:31 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
28	Sun Jun 05 17:58:00 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Thu Jun 02 23:26:11 +0000 2011	4c2664703703d13a6c51a536	{Lake Ave. Towpath Trailhead}	{40.8116011477364,-81.52877234921704,Massillon,OH,United States}	{Outdoors & Recreation,}
28	Thu Jun 02 14:32:31 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Wed Jun 01 23:32:05 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Tue May 31 01:20:59 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
28	Sun May 29 18:00:28 +0000 2011	4c2b4c4477cfe21e2e39b4f1	{Mcdonald High School}	{41.160683512169285,-80.72841183703702,Mc Donald,OH,United States}	{Professional & Other Places,}
28	Sat May 28 20:21:14 +0000 2011	4c1d0bd263750f47b98cb767	{Tam O'Shanter Golf Course}	{40.8343363479871,-81.44161366918696,Canton,OH,United States}	{Outdoors & Recreation,Athletics & Sports,}
28	Sat May 28 17:50:08 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Thu May 26 14:32:18 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Wed May 25 13:45:26 +0000 2011	4c4b1696bad7a593c09f5dab	{Ohio & Erie Canal Towpath - Forty Corners Rd Trailhead}	{40.8406461351779,-81.52286737643591,Massillon,OH,United States}	{Outdoors & Recreation,}
28	Tue May 24 14:28:53 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Sun May 22 22:19:20 +0000 2011	4c1d0bd263750f47b98cb767	{Tam O'Shanter Golf Course}	{40.8343363479871,-81.44161366918696,Canton,OH,United States}	{Outdoors & Recreation,Athletics & Sports,}
28	Sun May 22 18:44:41 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
28	Sat May 21 11:52:29 +0000 2011	4e496cd5b0fb37342ee2b7dd	{Hampton Inn}	{41.12171630859482,-78.72272677617138,Dubois,PA,United States}	{Travel & Transport,Hotel,}
28	Sat May 21 00:12:18 +0000 2011	4bcf3829a8b3a5931ec6615f	{Moe's Southwest Grill}	{40.999443616086445,-75.26328921318054,Stroudsburg,PA,United States}	{Food,}
28	Mon May 16 18:57:03 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
28	Sun May 15 21:05:40 +0000 2011	4abce1b5f964a520898720e3	{Beverlywood Bakery}	{34.05512005,-118.391,Los Angeles,CA,United States}	{Food,}
28	Sat May 14 19:33:28 +0000 2011	4aa6e946f964a5206d4b20e3	{H&M}	{34.01447913482004,-118.49496964953846,Santa Monica,CA,United States}	{Shop & Service,Clothing Store,}
28	Sat May 14 18:32:18 +0000 2011	4c64a626c74c1b8d6f37b283	{Kitson Men}	{34.07601673213391,-118.3837366104126,West Hollywood,CA,United States}	{Shop & Service,Clothing Store,}
28	Sat May 14 17:44:17 +0000 2011	4b05b429f964a5203ce122e3	{Jamba Juice}	{34.05273053406963,-118.47042560577393,Los Angeles,CA,United States}	{Food,}
28	Sat May 14 16:09:57 +0000 2011	4c6e0ba01cbeb71308919c3c	{RealRyder Cycling Studio}	{34.053969383239746,-118.46505965,Los Angeles,CA,United States}	{Shop & Service,}
28	Fri May 13 03:06:48 +0000 2011	4ae39a32f964a5202d9721e3	{Chin Chin}	{34.052986,-118.466948,Los Angeles,CA,United States}	{Food,}
28	Fri May 13 02:40:28 +0000 2011	4bc9ebcb68f976b056225e83	{Kinetic Cycling}	{34.05283796755305,-118.46687864215056,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
28	Mon May 09 21:36:44 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
28	Mon May 09 16:38:40 +0000 2011	4a47e5b9f964a52044aa1fe3	{Cleveland Hopkins International Airport (CLE)}	{41.40875980931533,-81.83945670635418,Cleveland,OH,United States}	{Travel & Transport,}
28	Fri May 06 22:18:17 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Thu May 05 19:09:30 +0000 2011	4af3e799f964a52096ef21e3	{Akron?CCanton Airport (CAK)}	{40.91510168015561,-81.43607139587402,North Canton,OH,United States}	{Travel & Transport,}
28	Thu May 05 15:35:17 +0000 2011	4ace6c89f964a52078d020e3	{LaGuardia Airport (LGA)}	{40.773839,-73.87122,East Elmhurst,NY,United States}	{Travel & Transport,}
28	Thu May 05 00:37:37 +0000 2011	4b5bb4adf964a520301129e3	{California Pizza Kitchen}	{41.05168710343294,-73.53709366210254,Stamford,CT,United States}	{Food,}
28	Mon May 02 21:13:55 +0000 2011	4ace6c89f964a52078d020e3	{LaGuardia Airport (LGA)}	{40.773839,-73.87122,East Elmhurst,NY,United States}	{Travel & Transport,}
28	Mon May 02 18:15:32 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
28	Mon May 02 12:54:18 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
28	Sun May 01 20:10:03 +0000 2011	4a872c67f964a520040320e3	{Roxbury Memorial Park}	{34.05847268718841,-118.40695381164551,Beverly Hills,CA,United States}	{Nightlife Spot,Outdoors & Recreation,}
28	Sun May 01 07:43:32 +0000 2011	3fd66200f964a52037f01ee3	{Rainbow Bar & Grill}	{34.090764848663405,-118.38806048343042,West Hollywood,CA,United States}	{Nightlife Spot,Performing Arts Venue,Food,Arts & Entertainment,}
28	Sun May 01 03:39:56 +0000 2011	4a60fb75f964a5209dc11fe3	{Playboy Mansion}	{34.076491,-118.429598,Los Angeles,CA,United States}	{Arts & Entertainment,}
28	Sat Apr 30 03:45:14 +0000 2011	4ae2595af964a520808d21e3	{Tokyo Delve's Sushi Bar}	{34.16594994084682,-118.3754160013696,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
28	Fri Apr 29 13:08:46 +0000 2011	4a9abc24f964a520683220e3	{Skirball Cultural Center}	{34.12502252196651,-118.47892881970068,Los Angeles,CA,United States}	{Museum,Arts & Entertainment,}
28	Fri Apr 29 11:16:52 +0000 2011	4b5b795af964a520f50029e3	{Courtyard Marriott}	{34.0525647688673,-118.4168607795477,Los Angeles,CA,United States}	{Travel & Transport,}
28	Thu Apr 28 20:19:11 +0000 2011	4cd868571647a093e2b3e14c	{Maddy's Market}	{34.14081189,-118.707352,Calabasas,CA,United States}	{Shop & Service,Food & Drink Shop,}
28	Wed Apr 27 16:20:35 +0000 2011	4a9043d3f964a520e51620e3	{Santa Monica Stairs}	{34.030907519256246,-118.5112369841196,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,}
28	Wed Apr 27 14:52:22 +0000 2011	4bf849795efe2d7f61826a34	{Casa Del Mar Hotel}	{34.00630691780333,-118.49144570442105,Los Angeles,CA,United States}	{Nightlife Spot,Travel & Transport,}
28	Wed Apr 27 04:22:52 +0000 2011	4b7b0293f964a520ea4b2fe3	{Renaissance ClubSport Aliso Viejo Hotel}	{33.58238831007175,-117.73024441764719,Aliso Viejo,CA,United States}	{Travel & Transport,Shop & Service,Gym / Fitness Center,}
28	Sun Apr 24 20:04:36 +0000 2011	4adb5719f964a520272621e3	{Kay 'n Dave's 26th St}	{34.047103,-118.490367,Santa Monica,CA,United States}	{Food,}
28	Sat Apr 23 03:31:05 +0000 2011	3fd66200f964a520cbf01ee3	{Reel Inn}	{34.03977794155988,-118.58164747887629,Malibu,CA,United States}	{Food,}
28	Fri Apr 22 15:04:58 +0000 2011	4bb21bf6f964a52091b93ce3	{San Vicente Running Trail}	{34.029117842533914,-118.51091623306274,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,Professional & Other Places,}
28	Fri Apr 22 13:56:36 +0000 2011	4a9043d3f964a520e51620e3	{Santa Monica Stairs}	{34.030907519256246,-118.5112369841196,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,}
28	Sun Apr 17 04:54:54 +0000 2011	4b7b0293f964a520ea4b2fe3	{Renaissance ClubSport Aliso Viejo Hotel}	{33.58238831007175,-117.73024441764719,Aliso Viejo,CA,United States}	{Travel & Transport,Shop & Service,Gym / Fitness Center,}
28	Fri Apr 15 17:00:17 +0000 2011	4b155044f964a5203db023e3	{Angel Stadium of Anaheim}	{33.80002327603627,-117.88301914930344,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
28	Fri Apr 15 04:47:38 +0000 2011	4b04e06df964a520d75622e3	{Gulliver's}	{33.679617111209936,-117.85873312054781,Irvine,CA,United States}	{Food,}
28	Wed Apr 13 17:00:21 +0000 2011	4a47e5b9f964a52044aa1fe3	{Cleveland Hopkins International Airport (CLE)}	{41.40875980931533,-81.83945670635418,Cleveland,OH,United States}	{Travel & Transport,}
28	Tue Apr 12 14:34:33 +0000 2011	4b2ace16f964a520feaf24e3	{David YMCA}	{40.858105451711126,-81.48715975574916,Massillon,OH,United States}	{Shop & Service,Gym / Fitness Center,}
28	Mon Apr 11 14:59:19 +0000 2011	4b9909d2f964a520505d35e3	{William McKinley Presidential Library & Museum}	{40.80664912753107,-81.39256190760678,Canton,OH,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
