2573	Fri Aug 12 02:48:52 +0000 2011	46d36f99f964a520594a1fe3	{SHN Orpheum Theatre}	{37.77931196324254,-122.41477983342365,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Sun Jul 31 17:51:13 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
2573	Sun Jul 31 13:55:44 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sun Jul 31 03:20:27 +0000 2011	44fbed60f964a52080381fe3	{Green Chile Kitchen}	{37.777391,-122.44179,San Francisco,CA,United States}	{Food,}
2573	Sat Jul 30 21:33:31 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sat Jul 30 19:51:51 +0000 2011	43b6a897f964a520cc2c1fe3	{Flipper's}	{37.7767749996475,-122.42420947720339,San Francisco,CA,United States}	{Food,}
2573	Fri Jul 29 19:31:50 +0000 2011	4cdaf3b2a1bba35d62cf91e5	{Kerner Studios}	{37.95934088333333,-122.499873,San Rafael,CA,United States}	{Arts & Entertainment,}
2573	Thu Jul 28 17:10:35 +0000 2011	49e29460f964a5203d621fe3	{Safeway}	{37.782892169425196,-122.43176937103271,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2573	Thu Jul 28 16:13:03 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Thu Jul 28 05:45:49 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Wed Jul 27 19:24:32 +0000 2011	4cdaf3b2a1bba35d62cf91e5	{Kerner Studios}	{37.95934088333333,-122.499873,San Rafael,CA,United States}	{Arts & Entertainment,}
2573	Wed Jul 27 15:53:10 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Wed Jul 27 15:53:10 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jul 26 15:21:38 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jul 26 03:03:39 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Mon Jul 25 19:25:15 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Mon Jul 25 15:48:27 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Mon Jul 25 00:46:25 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sun Jul 24 17:10:56 +0000 2011	4a16126cf964a520ef781fe3	{Lucky}	{37.77596168300619,-122.44596355705447,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
2573	Sun Jul 24 05:36:24 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sun Jul 24 01:52:29 +0000 2011	444df333f964a5208d321fe3	{Sundance Kabuki Cinemas}	{37.78516067956727,-122.4325710098204,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
2573	Sun Jul 24 01:09:40 +0000 2011	425c6100f964a520fd201fe3	{The Grove}	{37.78819679801081,-122.43375993024331,San Francisco,CA,United States}	{Food,}
2573	Sat Jul 23 19:43:28 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Sat Jul 23 19:43:15 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Sat Jul 23 18:19:08 +0000 2011	4a6217c3f964a52011c31fe3	{Pets Unlimited}	{37.79132021905332,-122.43449449539185,San Francisco,CA,United States}	{Shop & Service,}
2573	Sat Jul 23 16:30:12 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Fri Jul 22 16:38:40 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Fri Jul 22 03:33:01 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Thu Jul 21 21:12:00 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Thu Jul 21 21:11:20 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Wed Jul 20 15:57:15 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jul 19 20:59:33 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Tue Jul 19 20:58:32 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Tue Jul 19 15:53:49 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jul 19 13:46:31 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Mon Jul 18 03:29:16 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sat Jul 16 21:48:26 +0000 2011	4aea1d6bf964a52078b921e3	{Dry Creek General Store}	{38.654698487015175,-122.92183461261311,Healdsburg,CA,United States}	{Nightlife Spot,Food,}
2573	Sat Jul 16 19:16:57 +0000 2011	4bf5921d0c74c9b64f581828	{Bella Vineyards and Wine Caves}	{38.7058713,-122.980529,Healdsburg,CA,United States}	{Food,}
2573	Sat Jul 16 15:31:47 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sat Jul 16 02:39:28 +0000 2011	4a2768fff964a5207e911fe3	{Eureka Restaurant}	{37.760870121926565,-122.43425761386001,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2573	Fri Jul 15 18:12:02 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Fri Jul 15 18:11:51 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Fri Jul 15 02:29:33 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Thu Jul 14 15:35:31 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Wed Jul 13 15:46:03 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jul 12 19:49:45 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Tue Jul 12 19:49:22 +0000 2011	4a6f1b94f964a52053d51fe3	{San Francisco Federal Building}	{37.779410497788454,-122.41141150325339,San Francisco,CA,United States}	{Government Building,Professional & Other Places,}
2573	Tue Jul 12 04:47:29 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Mon Jul 11 16:34:04 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Mon Jul 11 01:18:45 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Sun Jul 10 19:11:00 +0000 2011	47970b1ff964a5205d4d1fe3	{Dogpatch Saloon}	{37.75805811,-122.388467,San Francisco,CA,United States}	{Nightlife Spot,}
2573	Sat Jul 09 21:38:47 +0000 2011	4bd5d875cfa7b713508826da	{Kennedy Park}	{37.668459090921154,-122.12105124689595,Hayward,CA,United States}	{Outdoors & Recreation,}
2573	Sat Jul 09 05:14:26 +0000 2011	4bd48dfd5631c9b62399a230	{Bisou Bistro}	{37.76313646729909,-122.43445115685084,San Francisco,CA,United States}	{Food,}
2573	Sat Jul 09 01:11:48 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Fri Jul 08 20:35:12 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Fri Jul 08 20:35:00 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Fri Jul 08 16:25:41 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Fri Jul 08 02:02:58 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Thu Jul 07 19:17:05 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Thu Jul 07 19:16:44 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Thu Jul 07 16:06:36 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Thu Jul 07 01:31:27 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Wed Jul 06 16:07:03 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jul 05 20:28:36 +0000 2011	4bca75483740b71344f56065	{OSF New Theatre}	{42.19614364256808,-122.71430253982544,Ashland,OR,United States}	{Performing Arts Venue,Arts & Entertainment,Professional & Other Places,}
2573	Tue Jul 05 19:28:49 +0000 2011	4ab5458ef964a520b17320e3	{Grilla Bites}	{42.19758878019174,-122.71582221094224,Ashland,OR,United States}	{Food,}
2573	Mon Jul 04 19:49:39 +0000 2011	4b7988f2f964a52095ff2ee3	{Brothers' Restaurant}	{42.19825235332227,-122.71603491781721,Ashland,OR,United States}	{Food,}
2573	Mon Jul 04 06:21:11 +0000 2011	4bdb6d2a3904a5933e634a9e	{Ashland Creek Inn}	{42.199669,-122.714576,Ashland,OR,United States}	{Travel & Transport,Hotel,}
2573	Mon Jul 04 04:49:26 +0000 2011	4c159d42a5eb76b0beb0c3b7	{OSF Elizabethan Theatre / Allen Pavilion}	{42.19606415795704,-122.71496772766113,Ashland,OR,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Sun Jul 03 21:35:57 +0000 2011	4b465772f964a5200e1e26e3	{The Craterian Theater at The Collier Center for the Performing Arts}	{42.32619729004014,-122.87171602249144,Medford,OR,United States}	{Performing Arts Venue,Arts & Entertainment,Professional & Other Places,}
2573	Sun Jul 03 02:19:27 +0000 2011	4bdb6d2a3904a5933e634a9e	{Ashland Creek Inn}	{42.199669,-122.714576,Ashland,OR,United States}	{Travel & Transport,Hotel,}
2573	Sun Jul 03 01:21:31 +0000 2011	4ada4152f964a520952021e3	{Creekside Pizza Bistro}	{42.19852654478273,-122.7156114578247,Ashland,OR,United States}	{Food,}
2573	Sat Jul 02 20:24:43 +0000 2011	4c672ef6b80abe9a6a6ecfe5	{Ashland Armory}	{42.19846454913241,-122.71322965621948,Ashland,OR,United States}	{Arts & Entertainment,}
2573	Sat Jul 02 14:56:56 +0000 2011	4bdb6d2a3904a5933e634a9e	{Ashland Creek Inn}	{42.199669,-122.714576,Ashland,OR,United States}	{Travel & Transport,Hotel,}
2573	Sat Jul 02 06:32:44 +0000 2011	4bdb6d2a3904a5933e634a9e	{Ashland Creek Inn}	{42.199669,-122.714576,Ashland,OR,United States}	{Travel & Transport,Hotel,}
2573	Sat Jul 02 03:15:41 +0000 2011	4bca75483740b71344f56065	{OSF New Theatre}	{42.19614364256808,-122.71430253982544,Ashland,OR,United States}	{Performing Arts Venue,Arts & Entertainment,Professional & Other Places,}
2573	Sat Jul 02 00:04:36 +0000 2011	4bdb6d2a3904a5933e634a9e	{Ashland Creek Inn}	{42.199669,-122.714576,Ashland,OR,United States}	{Travel & Transport,Hotel,}
2573	Fri Jul 01 21:46:11 +0000 2011	4c672ef6b80abe9a6a6ecfe5	{Ashland Armory}	{42.19846454913241,-122.71322965621948,Ashland,OR,United States}	{Arts & Entertainment,}
2573	Fri Jul 01 15:05:08 +0000 2011	4dfea44dd4c08f5657804e26	{I-5 North}	{38.87476795791074,-121.96744868117744,Woodland,CA,United States}	{Travel & Transport,}
2573	Fri Jul 01 03:37:49 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Fri Jul 01 01:39:04 +0000 2011	40f9bd80f964a520ca0a1fe3	{XYZ}	{37.78527484428987,-122.40050554275513,San Francisco,CA,United States}	{Nightlife Spot,}
2573	Thu Jun 30 15:30:21 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Thu Jun 30 15:30:20 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Wed Jun 29 21:14:22 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Tue Jun 28 14:28:31 +0000 2011	4e09055714959022c89faea9	{Stony Creek Lodge}	{36.664105,-118.840608,Sequoia National Park,CA,United States}	{}
2573	Mon Jun 27 22:19:55 +0000 2011	4b64eac1f964a5209fd92ae3	{Sequoia & Kings Canyon National Park}	{36.48874752535754,-118.83604288101196,Three Rivers,CA,United States}	{Outdoors & Recreation,}
2573	Sun Jun 26 03:30:52 +0000 2011	4a2768fff964a5207e911fe3	{Eureka Restaurant}	{37.760870121926565,-122.43425761386001,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2573	Sat Jun 25 21:05:42 +0000 2011	484a7920f964a5207c501fe3	{Trader Joe's}	{37.78327944607125,-122.44760018368562,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
2573	Sat Jun 25 18:39:47 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Fri Jun 24 18:01:36 +0000 2011	4c98f6acd799a1cda2d9b652	{Dante Park - Lincoln Center Triangle}	{40.771913123811196,-73.9825451374054,New York,NY,United States}	{Outdoors & Recreation,}
2573	Thu Jun 23 15:10:21 +0000 2011	3fd66200f964a520d4e61ee3	{New York City Fire Museum}	{40.72567211495411,-74.0068619500889,New York,NY,United States}	{Museum,Arts & Entertainment,}
2573	Thu Jun 23 14:32:25 +0000 2011	4ba67209f964a520405339e3	{Pier 60}	{40.746570603211744,-74.01040826800532,New York,NY,United States}	{Nightlife Spot,Outdoors & Recreation,Arts & Entertainment,}
2573	Thu Jun 23 14:18:54 +0000 2011	40f1d480f964a5206a0a1fe3	{High Line}	{40.747061887498916,-74.00519371032715,New York,NY,United States}	{Outdoors & Recreation,}
2573	Wed Jun 22 23:52:48 +0000 2011	4dae1b8f0cb65a8b0d1492b5	{The Normal Heart At The John Golden Theater (Broadway)}	{40.758619111841654,-73.98730874061584,New York,NY,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Wed Jun 22 22:02:54 +0000 2011	4b32a1c9f964a5207e1025e3	{Bistecca Fiorentina}	{40.76018145171587,-73.98864730158843,New York,NY,United States}	{Food,}
2573	Wed Jun 22 17:53:49 +0000 2011	49e12847f964a5209f611fe3	{Kinky Boots at the Al Hirschfeld Theatre}	{40.75933222917979,-73.98917824029922,New York,NY,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Wed Jun 22 14:36:18 +0000 2011	4502fab8f964a520d5381fe3	{Trestle on Tenth}	{40.74833799474873,-74.00399208068848,New York,NY,United States}	{Food,}
2573	Tue Jun 21 22:46:51 +0000 2011	4b0f23a1f964a520945f23e3	{Gerald Schoenfeld Theatre}	{40.75875196955541,-73.98727698136891,New York,NY,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Tue Jun 21 22:10:04 +0000 2011	42829c80f964a52032221fe3	{GYM Sportsbar}	{40.742593,-74.000588,New York,NY,United States}	{Nightlife Spot,}
2573	Mon Jun 20 04:48:03 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2573	Thu Jun 16 17:22:27 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Wed Jun 15 16:54:29 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Tue Jun 14 17:35:27 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Tue Jun 14 17:35:14 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Tue Jun 14 16:37:52 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Mon Jun 13 17:16:23 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Sat Jun 11 23:05:35 +0000 2011	444df333f964a5208d321fe3	{Sundance Kabuki Cinemas}	{37.78516067956727,-122.4325710098204,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
2573	Sat Jun 11 00:07:30 +0000 2011	483155fcf964a520e04f1fe3	{Golden Gate Park Panhandle}	{37.77278498800745,-122.44587509002154,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2573	Thu Jun 09 16:32:49 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Wed Jun 08 16:38:32 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Wed Jun 08 03:16:17 +0000 2011	4bb904c4b35776b08985c901	{Casa Atalaya}	{37.77624986697748,-122.45238551110403,San Francisco,CA,United States}	{Residence,}
2573	Mon Jun 06 22:42:19 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Mon Jun 06 22:42:09 +0000 2011	4c39f4080a71c9b6d34843c9	{Alonzo King LINES Ballet}	{37.78014479060752,-122.41228580474854,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2573	Mon Jun 06 17:57:13 +0000 2011	4c927696d2e1a14362a4ca26	{Civic Center Fitness}	{37.77870004901331,-122.41591917846394,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2573	Sun Jun 05 20:24:45 +0000 2011	4a16126cf964a520ef781fe3	{Lucky}	{37.77596168300619,-122.44596355705447,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
2573	Sat Jun 04 20:13:25 +0000 2011	444df333f964a5208d321fe3	{Sundance Kabuki Cinemas}	{37.78516067956727,-122.4325710098204,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
2573	Fri Jun 03 18:22:29 +0000 2011	4a73812ff964a520a0dc1fe3	{Alonzo King LINES Dance Center}	{37.780110648761976,-122.41213606286529,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
