2349	Fri Aug 12 03:12:12 +0000 2011	4b173471f964a520bec323e3	{The Main Bar}	{39.9562401949704,-83.00011641417049,Columbus,OH,United States}	{Nightlife Spot,}
2349	Sun Apr 24 21:14:20 +0000 2011	44e07aa4f964a520f9361fe3	{Sipz Fusion Cafe}	{32.83360511483469,-117.17382431030273,San Diego,CA,United States}	{Food,}
2349	Fri Apr 22 02:20:39 +0000 2011	40e0b100f964a520b0011fe3	{Belly Up Tavern}	{32.99055952142688,-117.27051258087158,Solana Beach,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Sat Apr 16 23:18:32 +0000 2011	4b05cebff964a520a9e322e3	{Island Spice Jamaican Restaurant}	{32.71186172962189,-117.13337123394012,San Diego,CA,United States}	{Food,}
2349	Thu Apr 14 06:01:57 +0000 2011	40e0b100f964a520de021fe3	{Winstons Beach Club}	{32.747144810463396,-117.25069265,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Sun Apr 10 01:55:46 +0000 2011	4bac3eb5f964a520f9ec3ae3	{Alrosa Villa}	{40.06858513622007,-82.99894099385806,Columbus,OH,United States}	{Music Venue,Arts & Entertainment,}
2349	Thu Apr 07 12:54:51 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
2349	Wed Apr 06 03:01:35 +0000 2011	4d65455bcf2bb60ccc43a5bc	{Core Power Yoga}	{32.74990857352815,-117.20510988229789,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2349	Sat Apr 02 05:23:08 +0000 2011	4ba06434f964a520ba6b37e3	{Sound Wave}	{32.77093281613681,-117.25233174826464,San Diego,CA,United States}	{Food,Arts & Entertainment,}
2349	Fri Mar 25 23:23:01 +0000 2011	4cd48d024ebba090fefda8d6	{Laylah's Reggae Kitchen}	{32.75876611835864,-117.07345226252734,San Diego,CA,United States}	{Food,}
2349	Thu Mar 24 23:58:45 +0000 2011	4cd48d024ebba090fefda8d6	{Laylah's Reggae Kitchen}	{32.75876611835864,-117.07345226252734,San Diego,CA,United States}	{Food,}
2349	Mon Mar 14 05:27:35 +0000 2011	474aec5cf964a5209b4c1fe3	{U-31}	{32.748698392340216,-117.1272611618042,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Sat Mar 12 20:15:01 +0000 2011	4b05cebff964a520a9e322e3	{Island Spice Jamaican Restaurant}	{32.71186172962189,-117.13337123394012,San Diego,CA,United States}	{Food,}
2349	Fri Mar 11 23:20:15 +0000 2011	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Mar 11 01:31:22 +0000 2011	4b8ef28ff964a5206f4033e3	{San Diego City Schools Police Department}	{32.754478884912665,-117.14729064629218,San Diego,CA,United States}	{Government Building,Professional & Other Places,}
2349	Sun Mar 06 04:38:04 +0000 2011	4b3ff376f964a520d1b225e3	{Happy Foot Massage}	{32.82584540895084,-117.15445935070886,San Diego,CA,United States}	{Shop & Service,}
2349	Sun Mar 06 04:38:04 +0000 2011	4b3ff376f964a520d1b225e3	{Happy Foot Massage}	{32.82584540895084,-117.15445935070886,San Diego,CA,United States}	{Shop & Service,}
2349	Thu Mar 03 06:28:51 +0000 2011	40e0b100f964a520de021fe3	{Winstons Beach Club}	{32.747144810463396,-117.25069265,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Thu Mar 03 01:55:09 +0000 2011	44e07aa4f964a520f9361fe3	{Sipz Fusion Cafe}	{32.83360511483469,-117.17382431030273,San Diego,CA,United States}	{Food,}
2349	Mon Feb 28 02:10:24 +0000 2011	4af629d2f964a520d40122e3	{The World Beat Center}	{32.727173,-117.149513,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2349	Sun Feb 27 00:25:02 +0000 2011	4b05cebff964a520a9e322e3	{Island Spice Jamaican Restaurant}	{32.71186172962189,-117.13337123394012,San Diego,CA,United States}	{Food,}
2349	Sat Feb 26 00:14:29 +0000 2011	45a8f771f964a5201f411fe3	{South Beach Bar & Grille}	{32.747394486825115,-117.25224807858467,San Diego,CA,United States}	{Nightlife Spot,Food,}
2349	Wed Feb 23 03:50:05 +0000 2011	44e07aa4f964a520f9361fe3	{Sipz Fusion Cafe}	{32.83360511483469,-117.17382431030273,San Diego,CA,United States}	{Food,}
2349	Mon Feb 21 02:09:03 +0000 2011	4b45581ef964a520f50a26e3	{Long Beach Arena}	{33.76426245082448,-118.18852543830872,Long Beach,CA,United States}	{Stadium,Arts & Entertainment,}
2349	Sat Feb 19 23:30:18 +0000 2011	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Thu Feb 10 05:03:26 +0000 2011	40e0b100f964a520de021fe3	{Winstons Beach Club}	{32.747144810463396,-117.25069265,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Sat Feb 05 01:30:55 +0000 2011	45a8f771f964a5201f411fe3	{South Beach Bar & Grille}	{32.747394486825115,-117.25224807858467,San Diego,CA,United States}	{Nightlife Spot,Food,}
2349	Fri Feb 04 05:38:04 +0000 2011	40e0b100f964a520f9011fe3	{Coyote Bar & Grill}	{33.159680542976474,-117.35050636,Carlsbad,CA,United States}	{Nightlife Spot,Food,}
2349	Thu Feb 03 22:56:07 +0000 2011	4c60996acd522d7f9c9fce3f	{Hair Center}	{32.749908,-117.102606,San Diego,CA,United States}	{Shop & Service,}
2349	Sun Jan 30 08:35:20 +0000 2011	4a6bd57bf964a5200cd01fe3	{Nicks at the Pier}	{32.74843,-117.25197,San Diego,CA,United States}	{Nightlife Spot,}
2349	Sun Jan 30 07:40:16 +0000 2011	474aec5cf964a5209b4c1fe3	{U-31}	{32.748698392340216,-117.1272611618042,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Tue Jan 25 07:47:04 +0000 2011	48a55f5cf964a52097511fe3	{The Office Bar}	{32.74917758831228,-117.13021801228842,San Diego,CA,United States}	{Nightlife Spot,}
2349	Sat Jan 22 20:48:29 +0000 2011	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Jan 21 03:43:21 +0000 2011	44e07aa4f964a520f9361fe3	{Sipz Fusion Cafe}	{32.83360511483469,-117.17382431030273,San Diego,CA,United States}	{Food,}
2349	Wed Jan 19 04:43:48 +0000 2011	40e0b100f964a520b0011fe3	{Belly Up Tavern}	{32.99055952142688,-117.27051258087158,Solana Beach,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Tue Jan 18 16:31:50 +0000 2011	4c34e972213c2d7ff94b395d	{Herbert Hoover High School}	{32.75593064048589,-117.09778645169666,San Diego,CA,United States}	{School,Professional & Other Places,}
2349	Mon Jan 17 09:57:00 +0000 2011	4c2b3be82219c9285335a448	{Gate H2}	{26.072665806775056,-80.14904022216797,Fort Lauderdale,FL,United States}	{Travel & Transport,Airport,}
2349	Sun Jan 16 22:42:43 +0000 2011	4b15a781f964a520ddb123e3	{Miami Marriott Biscayne Bay}	{25.790692980428044,-80.18601626164639,Miami,FL,United States}	{Travel & Transport,Shop & Service,Hotel,}
2349	Sun Jan 16 18:22:46 +0000 2011	4ae7895cf964a5202fac21e3	{Piola}	{25.762306253018984,-80.19296875818883,Miami,FL,United States}	{Food,}
2349	Sun Jan 16 05:19:30 +0000 2011	4bd11c569854d13a0c2ff94d	{Ginger Bay Cafe}	{26.01131,-80.14540314674377,Hollywood,FL,United States}	{Food,}
2349	Sat Jan 15 19:23:03 +0000 2011	40e0b100f964a52002051fe3	{News Cafe}	{25.778126598292584,-80.13128936290741,Miami Beach,FL,United States}	{Shop & Service,Food,}
2349	Sat Jan 15 06:13:49 +0000 2011	40e0b100f964a5203e051fe3	{Seminole Hard Rock Hotel & Casino Hollywood, FL}	{26.051674449928935,-80.21199703216553,Hollywood,FL,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
2349	Sat Jan 15 03:01:54 +0000 2011	4b649386f964a5200bbf2ae3	{Flanigan's Seafood Bar & Grill}	{26.19363,-80.2033286,Fort Lauderdale,FL,United States}	{Nightlife Spot,Food,}
2349	Fri Jan 14 23:01:05 +0000 2011	4bb635986edc76b07e91301c	{Macy's}	{26.13695739,-80.11560707,Fort Lauderdale,FL,United States}	{Shop & Service,}
2349	Fri Jan 14 19:11:20 +0000 2011	4b6b21c6f964a520e8f42be3	{Players Sports Bar & Grill}	{26.191344,-80.203159,Tamarac,FL,United States}	{Nightlife Spot,}
2349	Fri Jan 14 00:44:25 +0000 2011	4c47388189a6c9b6f77e9988	{Jamaica House}	{25.954108,-80.205232,Miami Gardens,FL,United States}	{Food,}
2349	Sat Jan 08 01:03:22 +0000 2011	4b05cebff964a520a9e322e3	{Island Spice Jamaican Restaurant}	{32.71186172962189,-117.13337123394012,San Diego,CA,United States}	{Food,}
2349	Sat Jan 08 00:32:36 +0000 2011	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Dec 31 00:54:22 +0000 2010	4b05cebff964a520a9e322e3	{Island Spice Jamaican Restaurant}	{32.71186172962189,-117.13337123394012,San Diego,CA,United States}	{Food,}
2349	Fri Dec 31 00:30:30 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Dec 31 00:26:40 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Dec 24 08:51:17 +0000 2010	474aec5cf964a5209b4c1fe3	{U-31}	{32.748698392340216,-117.1272611618042,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Wed Dec 22 07:35:07 +0000 2010	4bddc974e75c0f479b9bc503	{Analog Bar}	{32.71366324742879,-117.16004249488877,San Diego,CA,United States}	{Nightlife Spot,Food,}
2349	Fri Dec 10 23:34:28 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Thu Dec 09 08:07:26 +0000 2010	40e0b100f964a520de021fe3	{Winstons Beach Club}	{32.747144810463396,-117.25069265,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Sat Dec 04 20:39:54 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Dec 03 23:43:36 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Tue Nov 23 23:01:02 +0000 2010	4b05cebff964a520a9e322e3	{Island Spice Jamaican Restaurant}	{32.71186172962189,-117.13337123394012,San Diego,CA,United States}	{Food,}
2349	Tue Nov 23 07:39:49 +0000 2010	48a55f5cf964a52097511fe3	{The Office Bar}	{32.74917758831228,-117.13021801228842,San Diego,CA,United States}	{Nightlife Spot,}
2349	Sun Nov 07 23:46:45 +0000 2010	4b6e002bf964a5206ca22ce3	{Ocean Beach People's Organic Food Market}	{32.74938804,-117.24283754825592,San Diego,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2349	Sat Nov 06 06:42:23 +0000 2010	42829c80f964a52052221fe3	{Sky Box Sports Grill}	{32.83095180988312,-117.20527052879333,San Diego,CA,United States}	{Nightlife Spot,}
2349	Sun Oct 24 07:59:31 +0000 2010	4ba06434f964a520ba6b37e3	{Sound Wave}	{32.77093281613681,-117.25233174826464,San Diego,CA,United States}	{Food,Arts & Entertainment,}
2349	Sat Oct 16 19:54:12 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Mon Oct 04 06:02:11 +0000 2010	4b528481f964a520be8027e3	{Tiki Bar}	{33.63636553287506,-117.93160736560822,Costa Mesa,CA,United States}	{Nightlife Spot,}
2349	Sat Oct 02 04:43:01 +0000 2010	4ca6b801b0b8236ac086a2e6	{Mike's Place}	{32.66659140586853,-115.49815714359283,Calexico,CA,United States}	{Nightlife Spot,}
2349	Sat Sep 25 19:51:16 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Sep 24 23:27:20 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Fri Sep 24 01:12:08 +0000 2010	4c60996acd522d7f9c9fce3f	{Hair Center}	{32.749908,-117.102606,San Diego,CA,United States}	{Shop & Service,}
2349	Sat Sep 18 05:21:40 +0000 2010	4ba06434f964a520ba6b37e3	{Sound Wave}	{32.77093281613681,-117.25233174826464,San Diego,CA,United States}	{Food,Arts & Entertainment,}
2349	Fri Sep 17 22:56:57 +0000 2010	428e7a00f964a520dc231fe3	{4th & B}	{32.71771521580978,-117.15883627292341,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2349	Wed Sep 15 22:46:04 +0000 2010	4b440bdff964a520b3f025e3	{Laylah's Patties & Jerk}	{32.758849476730035,-117.07341778467558,San Diego,CA,United States}	{Food,}
2349	Tue Sep 07 13:53:44 +0000 2010	4c34e972213c2d7ff94b395d	{Herbert Hoover High School}	{32.75593064048589,-117.09778645169666,San Diego,CA,United States}	{School,Professional & Other Places,}
2349	Sat Sep 04 20:05:51 +0000 2010	4c34e972213c2d7ff94b395d	{Herbert Hoover High School}	{32.75593064048589,-117.09778645169666,San Diego,CA,United States}	{School,Professional & Other Places,}
2349	Thu Sep 02 21:12:40 +0000 2010	4c60996acd522d7f9c9fce3f	{Hair Center}	{32.749908,-117.102606,San Diego,CA,United States}	{Shop & Service,}
2349	Thu Sep 02 21:12:39 +0000 2010	4c60996acd522d7f9c9fce3f	{Hair Center}	{32.749908,-117.102606,San Diego,CA,United States}	{Shop & Service,}
2349	Thu Sep 02 20:04:59 +0000 2010	4c0d5c1db1b676b0a877e086	{Qwik Corner Oil Change}	{32.75475778,-117.10056123,San Diego,CA,United States}	{Shop & Service,}
