438	Mon Oct 11 15:57:02 +0000 2010	4cb333b3eb65b1f744f581cd	{Cajun Cookers}	{35.680107,-88.823497,Jackson,TN,United States}	{}
438	Mon Jul 26 20:16:54 +0000 2010	4b967dd7f964a520a6cf34e3	{Essex Skyline Sales Gallery}	{33.70035029271861,-117.86767959594727,Santa Ana,CA,United States}	{Nightlife Spot,Professional & Other Places,}
438	Sun Jul 25 22:43:47 +0000 2010	4c195aacfe5a76b0307e0315	{Petco}	{33.7012428743808,-117.8849744796753,Santa Ana,CA,United States}	{Shop & Service,}
438	Sun Jul 25 22:40:58 +0000 2010	4ace822ef964a520f6d020e3	{Trader Joe's}	{33.701219444230695,-117.88427710533142,Santa Ana,CA,United States}	{Shop & Service,Food & Drink Shop,}
438	Sun Jul 25 22:26:04 +0000 2010	4b633626f964a520e96a2ae3	{The Flame Broiler}	{33.69035274454717,-117.87999629974365,Costa Mesa,CA,United States}	{Food,}
438	Sun Jul 25 19:47:51 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Fri Jul 23 18:05:46 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Thu Jul 22 02:44:07 +0000 2010	4c195aacfe5a76b0307e0315	{Petco}	{33.7012428743808,-117.8849744796753,Santa Ana,CA,United States}	{Shop & Service,}
438	Thu Jul 22 02:35:50 +0000 2010	4ace822ef964a520f6d020e3	{Trader Joe's}	{33.701219444230695,-117.88427710533142,Santa Ana,CA,United States}	{Shop & Service,Food & Drink Shop,}
438	Thu Jul 22 02:25:28 +0000 2010	4b95ef41f964a520fbb734e3	{Essex Skyline at MacArthur Place}	{33.698993550831005,-117.86501884460449,Santa Ana,CA,United States}	{Professional & Other Places,}
438	Thu Jul 22 00:34:48 +0000 2010	4b491d00f964a520666626e3	{Solstice Sunglass Boutique}	{33.64960071041342,-117.74232387542725,Irvine,CA,United States}	{Shop & Service,Clothing Store,}
438	Wed Jul 21 21:19:04 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Wed Jul 21 07:46:55 +0000 2010	4b51440ff964a5203d4927e3	{Heat Ultra Lounge}	{33.80578917735709,-117.91085243225098,Anaheim,CA,United States}	{Nightlife Spot,}
438	Wed Jul 21 01:16:04 +0000 2010	4c22b5c611de20a1d36385ce	{Babeblvd.com}	{33.751237,-117.81125453333334,Anaheim-Santa Ana-Garden Grove,CA,United States}	{Office,Professional & Other Places,}
438	Tue Jul 20 18:39:48 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Tue Jul 20 17:39:35 +0000 2010	4b5261cef964a5208f7a27e3	{Bikram Yoga Irvine}	{33.6942804914819,-117.7676010131836,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
438	Mon Jul 19 23:47:58 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Mon Jul 19 19:40:37 +0000 2010	4b6efd93f964a52024d52ce3	{AMPM}	{33.81926257576126,-118.1897485357822,Long Beach,CA,United States}	{Shop & Service,Food,}
438	Mon Jul 19 01:25:51 +0000 2010	4b95ef41f964a520fbb734e3	{Essex Skyline at MacArthur Place}	{33.698993550831005,-117.86501884460449,Santa Ana,CA,United States}	{Professional & Other Places,}
438	Mon Jul 19 00:42:12 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Sun Jul 18 23:45:33 +0000 2010	4aae825cf964a5204c6220e3	{Long Beach Convention Center}	{33.76427582964914,-118.19072377691555,Long Beach,CA,United States}	{Arts & Entertainment,Convention Center,Professional & Other Places,}
438	Sun Jul 18 15:36:10 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Sun Jul 18 07:01:27 +0000 2010	4a3e04fdf964a520c4a21fe3	{J Restaurant and Lounge}	{34.04069,-118.26181,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
438	Sun Jul 18 01:20:44 +0000 2010	4af50ea2f964a52036f821e3	{Wokcano Asian Restaurant & Lounge}	{33.7692838229513,-118.19111108779907,Long Beach,CA,United States}	{Nightlife Spot,Food,}
438	Sat Jul 17 23:42:53 +0000 2010	4b106d5df964a520347023e3	{Hilton Hotel & Executive Meeting Center}	{33.767910332989054,-118.2015609741211,Long Beach,CA,United States}	{Travel & Transport,Professional & Other Places,}
438	Sat Jul 17 21:40:33 +0000 2010	4a90adf4f964a5201e1920e3	{The Waterfront Beach Resort, a Hilton Hotel}	{33.653065919969414,-117.9943871498108,Huntington Beach,CA,United States}	{Travel & Transport,Hotel,Professional & Other Places,}
438	Sat Jul 17 20:06:15 +0000 2010	4b95ef41f964a520fbb734e3	{Essex Skyline at MacArthur Place}	{33.698993550831005,-117.86501884460449,Santa Ana,CA,United States}	{Professional & Other Places,}
438	Sat Jul 17 20:05:57 +0000 2010	4b967dd7f964a520a6cf34e3	{Essex Skyline Sales Gallery}	{33.70035029271861,-117.86767959594727,Santa Ana,CA,United States}	{Nightlife Spot,Professional & Other Places,}
438	Sat Jul 17 20:05:57 +0000 2010	4b967dd7f964a520a6cf34e3	{Essex Skyline Sales Gallery}	{33.70035029271861,-117.86767959594727,Santa Ana,CA,United States}	{Nightlife Spot,Professional & Other Places,}
438	Sat Jul 17 16:35:40 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Sat Jul 17 16:35:19 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Sat Jul 17 14:37:25 +0000 2010	4b5261cef964a5208f7a27e3	{Bikram Yoga Irvine}	{33.6942804914819,-117.7676010131836,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
438	Sat Jul 17 12:43:29 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Sat Jul 17 03:59:19 +0000 2010	4bdb9c70c79cc928fecc83e9	{Famous Dave's Bar-B-Que}	{33.762326958853876,-118.19280624389648,Long Beach,CA,United States}	{Food,}
438	Fri Jul 16 22:15:23 +0000 2010	4c195aacfe5a76b0307e0315	{Petco}	{33.7012428743808,-117.8849744796753,Santa Ana,CA,United States}	{Shop & Service,}
438	Fri Jul 16 22:15:23 +0000 2010	4c195aacfe5a76b0307e0315	{Petco}	{33.7012428743808,-117.8849744796753,Santa Ana,CA,United States}	{Shop & Service,}
438	Fri Jul 16 22:09:48 +0000 2010	4ace822ef964a520f6d020e3	{Trader Joe's}	{33.701219444230695,-117.88427710533142,Santa Ana,CA,United States}	{Shop & Service,Food & Drink Shop,}
438	Fri Jul 16 19:37:02 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Thu Jul 15 21:29:40 +0000 2010	4a1a3855f964a520897a1fe3	{Huntington Beach City Beach}	{33.66235342235485,-118.0099868774414,Huntington Beach,CA,United States}	{Outdoors & Recreation,Beach,}
438	Thu Jul 15 20:36:21 +0000 2010	4a4faa7cf964a52091af1fe3	{Sushi on Fire}	{33.659227,-117.99996,Huntington Beach,CA,United States}	{Food,}
438	Thu Jul 15 14:59:39 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Thu Jul 15 13:15:37 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Thu Jul 15 13:15:06 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Thu Jul 15 08:55:04 +0000 2010	49fb020cf964a5200f6e1fe3	{Shore House Cafe}	{33.75971645,-118.13327,Long Beach,CA,United States}	{Food,}
438	Thu Jul 15 06:53:21 +0000 2010	4b7b9c08f964a5209f682fe3	{Evo Lounge}	{33.759114,-118.132757,Long Beach,CA,United States}	{Nightlife Spot,}
438	Wed Jul 14 21:55:10 +0000 2010	4c22b5c611de20a1d36385ce	{Babeblvd.com}	{33.751237,-117.81125453333334,Anaheim-Santa Ana-Garden Grove,CA,United States}	{Office,Professional & Other Places,}
438	Wed Jul 14 17:56:35 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Wed Jul 14 16:12:47 +0000 2010	4aec8bcdf964a52089c821e3	{Old Vine Caf?}	{33.678211300943005,-117.88662672042847,Costa Mesa,CA,United States}	{Food,}
438	Wed Jul 14 08:11:46 +0000 2010	4b155044f964a5203db023e3	{Angel Stadium of Anaheim}	{33.80002327603627,-117.88301914930344,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
438	Wed Jul 14 03:53:08 +0000 2010	4b59247ef964a520b57e28e3	{Jubei Japanese Restaurant}	{33.9981813558405,-117.85504168015102,Diamond Bar,CA,United States}	{Food,}
438	Mon Jul 12 21:59:09 +0000 2010	4c22b5c611de20a1d36385ce	{Babeblvd.com}	{33.751237,-117.81125453333334,Anaheim-Santa Ana-Garden Grove,CA,United States}	{Office,Professional & Other Places,}
438	Mon Jul 12 21:40:53 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Mon Jul 12 12:48:49 +0000 2010	4bc72c9814d7952146d266e9	{Tim Hortons}	{49.19724183477553,-123.17493438720703,Richmond,BC,Canada}	{Food,}
438	Mon Jul 12 12:36:17 +0000 2010	4aa748f7f964a520994c20e3	{Vancouver International Airport (YVR)}	{49.19488613862445,-123.17948341369629,Richmond,BC,Canada}	{Travel & Transport,}
438	Mon Jul 12 11:55:15 +0000 2010	4b8e1d2ef964a520b21833e3	{Delta Vancouver Airport}	{49.19096734047373,-123.14047333253879,Richmond,BC,Canada}	{Nightlife Spot,Travel & Transport,Shop & Service,Gym / Fitness Center,}
438	Mon Jul 12 08:22:05 +0000 2010	4ba44e16f964a5209b9438e3	{No. 9 Restaurant}	{49.1753577743691,-123.13450703689362,Richmond,BC,Canada}	{Food,}
438	Mon Jul 12 07:58:49 +0000 2010	4aa7eee5f964a520124e20e3	{River Rock Casino Resort}	{49.19604641007082,-123.12733787841542,Richmond,BC,Canada}	{Travel & Transport,Shop & Service,Arts & Entertainment,}
438	Mon Jul 12 04:49:12 +0000 2010	4aa73a67f964a520634c20e3	{Summer Night Market}	{49.19766248299678,-123.08412551879883,Richmond,BC,Canada}	{Shop & Service,Food,}
438	Mon Jul 12 00:08:22 +0000 2010	4ac25b91f964a520d19820e3	{Aberdeen Centre ???}	{49.18405971161116,-123.1334137916565,Richmond,BC,Canada}	{Shop & Service,Professional & Other Places,}
438	Sun Jul 11 23:38:58 +0000 2010	4aa94599f964a520cc5220e3	{Cactus Club Cafe}	{49.275015320867034,-123.12259659271757,Vancouver,BC,Canada}	{Food,}
438	Sun Jul 11 23:34:44 +0000 2010	4aa7f689f964a5203e4e20e3	{Fritz European Fry House}	{49.277448804475505,-123.12618556780835,Vancouver,British Columbia,Canada}	{Food,}
438	Sun Jul 11 23:16:39 +0000 2010	4aa74e0df964a520a64c20e3	{Japadog}	{49.28225738938613,-123.12436133623123,Vancouver,BC,Canada}	{Food,}
438	Sun Jul 11 21:52:37 +0000 2010	4aa7fa85f964a520704e20e3	{Phnom Penh}	{49.27848,-123.098309,Vancouver,BC,Canada}	{Food,}
438	Sun Jul 11 19:47:03 +0000 2010	4aaaf111f964a5202b5820e3	{Future Shop}	{49.22693781683803,-123.00436735153198,Burnaby,Canada,Canada}	{Shop & Service,}
438	Sun Jul 11 17:17:49 +0000 2010	4b8e86b8f964a520e72633e3	{Starbucks}	{49.256497400371494,-123.00631263355787,Burnaby,BC,Canada}	{Food,}
438	Sun Jul 11 11:56:54 +0000 2010	4ac3dc24f964a520229d20e3	{Grand Villa Casino}	{49.25662996660153,-123.00724267959596,Burnaby,Canada,Canada}	{Arts & Entertainment,}
438	Sun Jul 11 10:13:19 +0000 2010	4aa960ecf964a5205e5320e3	{Gourmet Castle}	{49.280968,-123.045514,Vancouver,British Columbia,Canada}	{Food,}
438	Sun Jul 11 08:18:59 +0000 2010	4aabeacdf964a520f05a20e3	{Fabric Nightclub}	{49.28372309811066,-123.10610856871901,Vancouver,BC,Canada}	{Nightlife Spot,}
438	Sun Jul 11 04:30:54 +0000 2010	4ab6b4c9f964a520a87820e3	{Daimasu Sushi (Kingsway)}	{49.228845834732056,-123.002083,Burnaby,Canada,Canada}	{Food,}
438	Sun Jul 11 03:21:55 +0000 2010	4bc0e3ef4cdfc9b600b59321	{Beard Papa's}	{49.28756213883648,-123.14085026997205,Vancouver,BC,Canada}	{Food,}
438	Sun Jul 11 03:03:24 +0000 2010	4bb55d962ea19521376eaa2f	{Cupcakes by Heather & Lori}	{49.28770847590874,-123.14117177860037,Vancouver,BC,Canada}	{Food,}
438	Sun Jul 11 02:59:50 +0000 2010	4aa7e39df964a520dc4d20e3	{Kitsilano Beach}	{49.27382678732324,-123.15469890419287,Vancouver,BC,Canada}	{Outdoors & Recreation,Athletics & Sports,}
438	Sun Jul 11 02:41:32 +0000 2010	4ad3662af964a5202be420e3	{Lynn Canyon Park}	{49.343928733698284,-123.01806807518005,North Vancouver,Canada,Canada}	{Outdoors & Recreation,}
438	Sun Jul 11 02:40:44 +0000 2010	4aa7f949f964a520614e20e3	{Lynn Valley Centre}	{49.33480574503465,-123.03997018810689,North Vancouver,Canada,Canada}	{Shop & Service,}
438	Sun Jul 11 01:17:04 +0000 2010	4b8e86b8f964a520e72633e3	{Starbucks}	{49.256497400371494,-123.00631263355787,Burnaby,BC,Canada}	{Food,}
438	Sun Jul 11 01:05:34 +0000 2010	4ac3dc24f964a520229d20e3	{Grand Villa Casino}	{49.25662996660153,-123.00724267959596,Burnaby,Canada,Canada}	{Arts & Entertainment,}
438	Sun Jul 11 00:06:56 +0000 2010	4aadd896f964a5207d6120e3	{YVR?CAirport Station}	{49.19423760138852,-123.17888796329498,Richmond,British Columbia,Canada}	{Travel & Transport,}
438	Sat Jul 10 23:42:10 +0000 2010	4aa748f7f964a520994c20e3	{Vancouver International Airport (YVR)}	{49.19488613862445,-123.17948341369629,Richmond,BC,Canada}	{Travel & Transport,}
438	Sat Jul 10 22:56:27 +0000 2010	4c2f9750213c2d7f1b26315d	{United Club}	{47.439720900795415,-122.2978949546814,SeaTac,WA,United States}	{Travel & Transport,Airport,}
438	Sat Jul 10 22:28:24 +0000 2010	4c3c80257c1ee21e359d8c71	{The Edge Sports Bar}	{47.44844988389393,-122.30220794677734,SeaTac,WA,United States}	{Nightlife Spot,Food,}
438	Sat Jul 10 22:20:26 +0000 2010	45f555cef964a5200e441fe3	{Seattle-Tacoma International Airport (SEA)}	{47.44364658280913,-122.30259418487549,Seatac,WA,United States}	{Travel & Transport,}
438	Sat Jul 10 19:25:16 +0000 2010	4bd1311ba8b3a5930a79655f	{Terminal 7}	{33.941740033853684,-118.39970111846924,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
438	Sat Jul 10 13:46:13 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Sat Jul 10 13:45:59 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Sat Jul 10 11:15:57 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Sat Jul 10 08:25:51 +0000 2010	4b4b87a2f964a520479f26e3	{Geisha House}	{33.773225795244585,-117.86686420440674,Santa Ana,CA,United States}	{Shop & Service,Food,}
438	Sat Jul 10 01:15:40 +0000 2010	4c195aacfe5a76b0307e0315	{Petco}	{33.7012428743808,-117.8849744796753,Santa Ana,CA,United States}	{Shop & Service,}
438	Sat Jul 10 01:06:37 +0000 2010	4ace822ef964a520f6d020e3	{Trader Joe's}	{33.701219444230695,-117.88427710533142,Santa Ana,CA,United States}	{Shop & Service,Food & Drink Shop,}
438	Fri Jul 09 02:11:39 +0000 2010	4bbfb769461576b0f9107932	{Simpson}	{33.807481,-118.301469,Los Angeles,CA,United States}	{Shop & Service,}
438	Thu Jul 08 22:52:30 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Thu Jul 08 22:52:05 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Wed Jul 07 20:18:32 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Wed Jul 07 05:29:03 +0000 2010	4a80e20df964a52066f61fe3	{Edwards Irvine Spectrum 21 IMAX & RPX}	{33.65195403158847,-117.74535477161407,Irvine,CA,United States}	{Arts & Entertainment,Movie Theater,}
438	Wed Jul 07 01:12:18 +0000 2010	4b5261cef964a5208f7a27e3	{Bikram Yoga Irvine}	{33.6942804914819,-117.7676010131836,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
438	Tue Jul 06 17:03:42 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Mon Jul 05 22:43:29 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Mon Jul 05 22:43:11 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Mon Jul 05 20:56:11 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Mon Jul 05 17:12:36 +0000 2010	4c22b5c611de20a1d36385ce	{Babeblvd.com}	{33.751237,-117.81125453333334,Anaheim-Santa Ana-Garden Grove,CA,United States}	{Office,Professional & Other Places,}
438	Mon Jul 05 04:05:01 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Mon Jul 05 01:27:28 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Mon Jul 05 01:27:28 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Mon Jul 05 01:27:01 +0000 2010	4b188579f964a520ccd323e3	{24 Hour Fitness}	{33.690088,-117.879756,Costa Mesa,CA,United States}	{Shop & Service,}
438	Sun Jul 04 09:23:19 +0000 2010	4a44405ff964a52061a71fe3	{Banh Mi Che Cali}	{33.73684301523002,-117.95496444611496,Westminster,CA,United States}	{Food,}
438	Sun Jul 04 05:53:09 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
438	Sun Jul 04 01:39:22 +0000 2010	4b1c5f51f964a520af0624e3	{Target}	{33.7027484224455,-117.88677417263375,Santa Ana,CA,United States}	{Shop & Service,Professional & Other Places,}
438	Sun Jul 04 01:31:58 +0000 2010	4ace822ef964a520f6d020e3	{Trader Joe's}	{33.701219444230695,-117.88427710533142,Santa Ana,CA,United States}	{Shop & Service,Food & Drink Shop,}
438	Sat Jul 03 04:04:18 +0000 2010	4bcdbb3a0687ef3bff4ee1cc	{Enclave Fitness Center}	{33.69170962287512,-117.87514686584473,Costa Mesa,CA,United States}	{Shop & Service,Gym / Fitness Center,}
438	Sat Jul 03 04:03:57 +0000 2010	4b78f82bf964a520b6e72ee3	{The Enclave}	{33.69200154697497,-117.87216761401712,Costa Mesa,CA,United States}	{Residence,}
