2562	Thu Aug 04 22:02:25 +0000 2011	4c2d065c260bc928794b19d3	{Zephyr Cove}	{39.006412381846076,-119.94915962219238,Glenbrook,NV,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Thu May 05 05:19:08 +0000 2011	4390a026f964a5204d2b1fe3	{AMC Van Ness 14}	{37.785289944969335,-122.42002293049931,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
2562	Mon May 02 16:46:11 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Thu Apr 28 16:58:21 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Tue Apr 26 20:11:19 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Sun Apr 24 21:32:19 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2562	Tue Apr 19 22:54:42 +0000 2011	43d3901ef964a5201f2e1fe3	{Blue Bottle Coffee}	{37.776407,-122.42325067520142,San Francisco,CA,United States}	{Food,}
2562	Tue Apr 19 16:51:16 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Mon Apr 18 19:54:49 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Mon Apr 18 16:43:59 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Wed Apr 13 01:25:23 +0000 2011	4468b98ef964a5204d331fe3	{O'Neill's Irish Pub}	{37.778355,-122.392204,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Tue Apr 12 21:04:55 +0000 2011	4da34b6c9935a0931974c66f	{ad:tech San Francisco 2011}	{37.783722,-122.403222,San Francisco,CA,United States}	{Professional & Other Places,}
2562	Sun Apr 10 08:19:34 +0000 2011	4540820cf964a5203c3c1fe3	{CIRCA}	{37.800714,-122.436477,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2562	Sat Apr 09 17:14:31 +0000 2011	4d40440baae1b1f7e84a85f5	{Toast Eatery}	{37.79143420052762,-122.42093546811836,San Francisco,CA,United States}	{Food,}
2562	Fri Apr 08 19:58:12 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Fri Apr 08 18:14:54 +0000 2011	4d8ab33455a5ba7afb1e7e57	{Pine Club Fitness}	{37.790164,-122.416496,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2562	Fri Apr 08 01:23:27 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Thu Apr 07 19:50:14 +0000 2011	4a64c3b9f964a520a3c61fe3	{Darby Dan's}	{37.659617,-122.405506,South San Francisco,CA,United States}	{Food,}
2562	Thu Apr 07 16:25:28 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Wed Apr 06 20:37:03 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Tue Apr 05 03:24:57 +0000 2011	4cc4a5f6dba3ef3bd29c0705	{The Brixton}	{37.79736179539808,-122.43457834205029,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2562	Tue Apr 05 01:47:26 +0000 2011	43ca26fef964a520a72d1fe3	{Greens Sports Bar}	{37.79749226531914,-122.42217779159546,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Mon Apr 04 16:23:35 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Sat Apr 02 06:47:54 +0000 2011	4790de30f964a5204e4d1fe3	{Harlot}	{37.78856380316849,-122.39782646874575,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Thu Mar 31 17:05:54 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Mon Mar 28 16:05:32 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Fri Mar 25 22:54:48 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2562	Wed Mar 23 19:56:40 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Wed Mar 23 01:42:05 +0000 2011	4c76c910b4b4b60c689a250e	{House of Air}	{37.804918384709836,-122.46861219406128,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
2562	Mon Mar 21 20:06:20 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Wed Mar 16 16:53:41 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Tue Mar 15 22:06:30 +0000 2011	4a64c3b9f964a520a3c61fe3	{Darby Dan's}	{37.659617,-122.405506,South San Francisco,CA,United States}	{Food,}
2562	Tue Mar 15 03:08:49 +0000 2011	44c51d02f964a520d1351fe3	{Nara Sushi}	{37.790912,-122.42078,San Francisco,CA,United States}	{Food,}
2562	Sat Mar 12 16:38:19 +0000 2011	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
2562	Thu Mar 10 23:27:52 +0000 2011	4c51fe24048b1b8d6255d62f	{Master Car Care & Smog Center}	{37.78521706666666,-122.417067,San Francisco,CA,United States}	{Shop & Service,}
2562	Thu Mar 10 20:19:54 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Thu Mar 10 05:33:26 +0000 2011	4a53a9e0f964a52096b21fe3	{24 Hour Fitness}	{37.78684,-122.42158,San Francisco,CA,United States}	{Shop & Service,}
2562	Tue Mar 08 19:49:14 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Sat Mar 05 14:58:35 +0000 2011	4c0c2d5e009a0f47f047ecbf	{Lincoln Park Golf Course}	{37.783943608372155,-122.49674320220947,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Thu Mar 03 20:45:44 +0000 2011	4d6eb0930dd3594120800bbc	{R&D Logic}	{37.549471,-122.318147,San Mateo,CA,United States}	{Office,Professional & Other Places,}
2562	Thu Mar 03 02:42:26 +0000 2011	4a53a9e0f964a52096b21fe3	{24 Hour Fitness}	{37.78684,-122.42158,San Francisco,CA,United States}	{Shop & Service,}
2562	Wed Mar 02 02:19:57 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Sun Feb 27 20:38:23 +0000 2011	4bf74d485ec320a136e186d3	{DJ's Bistro}	{37.97377766,-122.038517,Concord,CA,United States}	{Food,}
2562	Thu Feb 17 19:39:54 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Wed Feb 16 20:48:35 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Sun Feb 13 14:41:37 +0000 2011	4c0c2d5e009a0f47f047ecbf	{Lincoln Park Golf Course}	{37.783943608372155,-122.49674320220947,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Thu Feb 10 02:39:12 +0000 2011	44678fa8f964a52046331fe3	{El Burrito Express}	{37.78645244,-122.44012,San Francisco,CA,United States}	{Food,}
2562	Mon Feb 07 20:54:02 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Sun Feb 06 22:16:37 +0000 2011	4d4ad2e8f2cc6a31686ec188	{Super Bowl Sunday}	{32.747868226330375,-97.09356307983398,Arlington,TX,United States}	{Stadium,Arts & Entertainment,}
2562	Fri Feb 04 07:31:26 +0000 2011	46a244b6f964a5202a491fe3	{The Ambassador}	{37.78649017072924,-122.41433183514444,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,}
2562	Sun Jan 30 02:52:57 +0000 2011	4ae269baf964a520248e21e3	{Nob Hill Masonic Auditorium}	{37.791153821389,-122.41299335976989,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2562	Tue Jan 18 21:40:44 +0000 2011	47231962f964a520d04b1fe3	{Walter A. Haas School of Business}	{37.87181724985071,-122.25386381149292,Berkeley,CA,United States}	{College & University,}
2562	Wed Jan 05 19:46:38 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Wed Dec 29 15:24:18 +0000 2010	4c0c2d5e009a0f47f047ecbf	{Lincoln Park Golf Course}	{37.783943608372155,-122.49674320220947,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Fri Dec 24 21:10:24 +0000 2010	4c0c2d5e009a0f47f047ecbf	{Lincoln Park Golf Course}	{37.783943608372155,-122.49674320220947,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Sun Dec 12 21:13:28 +0000 2010	430e5b80f964a52044271fe3	{Candlestick Park}	{37.7134556467668,-122.3862361907959,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2562	Sat Dec 11 22:35:24 +0000 2010	4c0c2d5e009a0f47f047ecbf	{Lincoln Park Golf Course}	{37.783943608372155,-122.49674320220947,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
===
2562	Fri Nov 12 03:11:31 +0000 2010	4596e223f964a52075401fe3	{SAP Center at San Jose}	{37.332750471852286,-121.90119624137878,San Jose,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
2562	Sat Nov 06 07:28:27 +0000 2010	4b0e35f3f964a520f75523e3	{Manor West}	{37.781815,-122.398757,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Thu Nov 04 16:58:28 +0000 2010	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Wed Nov 03 15:58:16 +0000 2010	4ccf239648b83704f51beade	{Giants World Series Broadcast/Parade}	{37.778996,-122.419397,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Tue Nov 02 19:20:25 +0000 2010	4ccf53377b685481ba04bbf8	{Giants Win The World Series}	{37.788886,-122.43404,San Francisco,CA,United States}	{Arts & Entertainment,}
2562	Sun Oct 31 05:13:38 +0000 2010	42bf4180f964a520b1251fe3	{The Westin St. Francis San Francisco on Union Square}	{37.7875811325609,-122.40879893302917,San Francisco,CA,United States}	{Travel & Transport,}
2562	Fri Oct 29 01:48:10 +0000 2010	43ca26fef964a520a72d1fe3	{Greens Sports Bar}	{37.79749226531914,-122.42217779159546,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Thu Oct 28 17:51:34 +0000 2010	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Thu Oct 21 07:59:09 +0000 2010	46a244b6f964a5202a491fe3	{The Ambassador}	{37.78649017072924,-122.41433183514444,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,}
2562	Tue Oct 19 17:15:45 +0000 2010	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Thu Oct 14 19:52:39 +0000 2010	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Sun Oct 10 21:29:30 +0000 2010	430e5b80f964a52044271fe3	{Candlestick Park}	{37.7134556467668,-122.3862361907959,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2562	Fri Oct 08 07:10:40 +0000 2010	4aea788ff964a520b1bb21e3	{SOM Bar}	{37.76510698433835,-122.41814252494312,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Fri Oct 08 01:44:44 +0000 2010	43ca26fef964a520a72d1fe3	{Greens Sports Bar}	{37.79749226531914,-122.42217779159546,San Francisco,CA,United States}	{Nightlife Spot,}
2562	Tue Oct 05 16:59:04 +0000 2010	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
2562	Fri Oct 01 21:20:41 +0000 2010	4a2d8964f964a520cb971fe3	{Hahn's Hibachi}	{37.7925605858231,-122.42116221866011,San Francisco,CA,United States}	{Food,}
2562	Fri Oct 01 20:53:20 +0000 2010	4bde1f9ce75c0f47d008c703	{Nob Hill Hardware}	{37.790988,-122.41757488,San Francisco,CA,United States}	{Shop & Service,}
2562	Fri Oct 01 13:24:16 +0000 2010	4c0c2d5e009a0f47f047ecbf	{Lincoln Park Golf Course}	{37.783943608372155,-122.49674320220947,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2562	Thu Sep 30 23:19:50 +0000 2010	4a96f34bf964a520b02720e3	{USF - School of Business and Professional Studies}	{37.775497756975646,-122.44985818862915,San Francisco,CA,United States}	{College & University,}
2562	Thu Sep 30 17:16:09 +0000 2010	49d95e33f964a5202a5e1fe3	{Cala Foods}	{37.790760639916726,-122.41782188415527,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
