459	Tue Nov 29 06:12:05 +0000 2011	4df6ca201495dd5ffb844431	{SuperShuttle}	{34.09823683395027,-118.35381090923735,Burbank,CA,United States}	{Travel & Transport,Bus Station,}
459	Tue Aug 02 18:58:02 +0000 2011	4e306404b0fbb3b111224a43	{Food Truck Lot - Bradley}	{34.166203595874336,-118.08832883834839,Pasadena,CA,United States}	{Food,}
459	Sun Jul 31 21:09:56 +0000 2011	4a9ec9a1f964a5202a3b20e3	{Sharky's Woodfired Mexican Grill}	{34.19160622548542,-118.32940578460693,Burbank,CA,United States}	{Food,}
459	Sat Jul 30 20:17:52 +0000 2011	4b841fd4f964a520482231e3	{Denny's}	{34.194325647117864,-118.34922817355756,Burbank,CA,United States}	{Food,}
459	Thu Jul 28 19:23:48 +0000 2011	4ba81e7df964a520dacd39e3	{Golden Palace Mongolian BBQ}	{34.14644307292123,-118.07395332999799,Pasadena,CA,United States}	{Food,}
459	Thu Jul 28 13:42:31 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Wed Jul 27 19:16:48 +0000 2011	4e306404b0fbb3b111224a43	{Food Truck Lot - Bradley}	{34.166203595874336,-118.08832883834839,Pasadena,CA,United States}	{Food,}
459	Wed Jul 27 14:28:09 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Thu Jul 21 19:15:19 +0000 2011	4aab0809f964a520a25820e3	{Chipotle Mexican Grill}	{34.15173257280552,-118.08010518550873,Pasadena,CA,United States}	{Food,}
459	Wed Jul 20 02:51:33 +0000 2011	4b4f9e7bf964a520db0d27e3	{SUBWAY}	{34.187416,-118.316683,Burbank,CA,United States}	{Food,}
459	Wed Jul 20 00:47:58 +0000 2011	4bf709e313aed13aafb0eaf7	{Quick Cuts}	{34.18929929,-118.319548,Burbank,CA,United States}	{}
459	Wed Jul 20 00:05:07 +0000 2011	4baa9eeaf964a520507a3ae3	{Burbank Pit Stop}	{34.191105365753174,-118.32222819328308,Burbank,CA,United States}	{Shop & Service,}
459	Tue Jul 19 20:40:54 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Sat Jul 16 16:04:54 +0000 2011	4e18bbc062e12640d878e982	{Carmageddon}	{34.126353468282474,-118.47553253173828,Los Angeles,CA,United States}	{Travel & Transport,}
459	Mon Jul 11 18:35:37 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Sat Jul 09 19:35:48 +0000 2011	4bbb52dd935e9521d9052990	{Hermosa Beach}	{33.86446469643321,-118.3961820602417,Hermosa Beach,CA,United States}	{Outdoors & Recreation,}
459	Sat Jul 09 04:15:03 +0000 2011	44d20162f964a52035361fe3	{Fantasia Billiards}	{34.181169173343385,-118.30957889556885,Burbank,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
459	Sat Jul 09 03:18:23 +0000 2011	4c5a349cec2520a182285112	{City of Burbank}	{34.181062666155434,-118.31212162971495,Burbank,CA,United States}	{Outdoors & Recreation,}
459	Fri Jul 08 19:46:02 +0000 2011	4a666123f964a52077c81fe3	{The Hat}	{34.15444790747509,-118.13271197967009,Pasadena,CA,United States}	{Food,}
459	Wed Jul 06 03:20:37 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
459	Tue Jul 05 20:14:38 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Sat Jul 02 02:44:51 +0000 2011	49d32035f964a520ef5b1fe3	{Exotic Thai}	{34.189266483333334,-118.31949881666667,Burbank,CA,United States}	{Food,}
459	Fri Jul 01 20:28:06 +0000 2011	4bc27a0a74a9a593cb70d3f6	{Costco Gasoline}	{34.18471933600193,-118.32285046577454,Burbank,CA,United States}	{Shop & Service,}
459	Fri Jul 01 20:19:25 +0000 2011	4d8586909324236a90e1d10e	{5 Fwy}	{34.158791427808616,-118.29197061006919,,,United States}	{Travel & Transport,}
459	Fri Jul 01 14:51:31 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Fri Jul 01 00:00:16 +0000 2011	44d20162f964a52035361fe3	{Fantasia Billiards}	{34.181169173343385,-118.30957889556885,Burbank,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
459	Thu Jun 30 19:17:54 +0000 2011	4ae26048f964a520ce8d21e3	{Pei Wei Asian Diner}	{34.15048954720055,-118.07916641235352,Pasadena,CA,United States}	{Food,}
459	Wed Jun 29 13:57:51 +0000 2011	4b105ddaf964a520ca6e23e3	{Starbucks}	{34.18691624036369,-118.31789902115143,Burbank,CA,United States}	{Food,}
459	Tue Jun 28 07:17:49 +0000 2011	4c1bf234b4e62d7ff040da93	{Home...}	{34.18782731524914,-118.31697144375005,,CA,United States}	{Residence,}
459	Tue Jun 28 05:01:13 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
459	Mon Jun 27 19:22:35 +0000 2011	4459d2f1f964a520d7321fe3	{Newark Liberty International Airport (EWR)}	{40.68968493541091,-74.17938709259033,Newark,NJ,United States}	{Travel & Transport,}
459	Sun Jun 26 18:20:35 +0000 2011	4b5d8080f964a520275f29e3	{Delaware River Joint Toll Bridge Commission New Hope Headquarters & Administration Building}	{40.377249578596654,-74.95988845825195,New Hope,PA,United States}	{Professional & Other Places,}
459	Sun Jun 26 16:34:05 +0000 2011	4bdf55ca6198c9b6a8d716ff	{Penn's Purchase}	{40.34592096098214,-75.03167183007832,New Hope,PA,United States}	{Shop & Service,}
459	Sat Jun 25 18:21:59 +0000 2011	4be58ddfcf200f47c054133c	{Fonthill Museum}	{40.32159995456486,-75.12391090393066,Doylestown,PA,United States}	{Arts & Entertainment,}
459	Sat Jun 25 16:25:40 +0000 2011	4b5d8080f964a520275f29e3	{Delaware River Joint Toll Bridge Commission New Hope Headquarters & Administration Building}	{40.377249578596654,-74.95988845825195,New Hope,PA,United States}	{Professional & Other Places,}
459	Fri Jun 24 01:00:01 +0000 2011	4ba90204f964a52009033ae3	{The Original Foccacia Pizza n' Pasta}	{40.56910651975141,-74.48955353428855,Piscataway,NJ,United States}	{Food,}
459	Thu Jun 23 15:26:36 +0000 2011	4bbe1051c6a2ef3b2a3addbd	{Sunset Diner}	{40.5869627,-74.50664096862224,Green Brook,NJ,United States}	{Food,}
459	Thu Jun 23 15:20:37 +0000 2011	4d8107a38edaa1430627fb39	{Bank of America}	{40.57964728956996,-74.50341486626881,Middlesex,NJ,United States}	{Shop & Service,}
459	Mon Jun 20 22:52:34 +0000 2011	4afa1574f964a520901622e3	{Ellery's Bar & Grill}	{40.57301509,-74.4928449,Middlesex,NJ,United States}	{Food,}
459	Mon Jun 20 17:39:56 +0000 2011	4bfeb1cd369476b0b6b28c1f	{Dan & Mariannas Deli}	{40.56696094496582,-74.49924284659397,Middlesex,NJ,United States}	{Food,}
459	Sun Jun 19 03:50:53 +0000 2011	4abad89bf964a520238320e3	{The Pool at Harrah's}	{39.38440140823418,-74.43009853363037,Atlantic City,NJ,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
459	Sun Jun 19 00:00:19 +0000 2011	4be425c22457a593e0cba915	{Mediterranean Flames}	{39.35258249488548,-74.44252252578735,Atlantic City,NJ,United States}	{Food,}
459	Sat Jun 18 21:45:43 +0000 2011	4bdef993c3392d7fadbc9bd5	{A Dam Good Sports Bar}	{39.35333951582426,-74.44531202316284,Atlantic City,NJ,United States}	{Nightlife Spot,}
459	Sat Jun 18 20:32:31 +0000 2011	4a870d3bf964a520580220e3	{Tropicana Casino & Resort}	{39.352916414721555,-74.44594502449036,Atlantic City,NJ,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
459	Sat Jun 18 03:20:12 +0000 2011	4459d2f1f964a520d7321fe3	{Newark Liberty International Airport (EWR)}	{40.68968493541091,-74.17938709259033,Newark,NJ,United States}	{Travel & Transport,}
459	Fri Jun 17 19:24:29 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
459	Fri Jun 17 03:09:34 +0000 2011	4ab6d5a8f964a5203d7920e3	{Wendy's}	{34.19055620727967,-118.327759,Burbank,CA,United States}	{Food,}
459	Thu Jun 16 02:05:12 +0000 2011	4a86438bf964a520e10020e3	{Hooters of Burbank}	{34.18364655844534,-118.31489650608471,Burbank,CA,United States}	{Nightlife Spot,Food,}
459	Wed Jun 15 23:44:22 +0000 2011	4bf709e313aed13aafb0eaf7	{Quick Cuts}	{34.18929929,-118.319548,Burbank,CA,United States}	{}
459	Sun Jun 12 22:44:32 +0000 2011	4b56345ff964a520320528e3	{Jersey Mike's Subs}	{34.185575790374095,-118.31638097763062,Burbank,CA,United States}	{Food,}
459	Fri Jun 10 00:23:25 +0000 2011	47d83de0f964a520294e1fe3	{The Happy Ending Bar & Restaurant}	{34.097795766666664,-118.342876,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
459	Thu Jun 09 21:46:49 +0000 2011	3fd66200f964a52038f01ee3	{Red Rock}	{34.09090943220687,-118.3825671672821,West Hollywood,CA,United States}	{Nightlife Spot,}
459	Thu Jun 09 17:57:01 +0000 2011	41687b80f964a520861d1fe3	{The Grove}	{34.07219539048036,-118.35753679275513,Los Angeles,CA,United States}	{Outdoors & Recreation,Shop & Service,}
459	Thu Jun 09 01:51:37 +0000 2011	44d20162f964a52035361fe3	{Fantasia Billiards}	{34.181169173343385,-118.30957889556885,Burbank,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
459	Tue Jun 07 23:11:07 +0000 2011	4ab57201f964a520a87420e3	{Galleria Car Wash}	{34.156552,-118.27694714069366,Glendale,CA,United States}	{Shop & Service,}
459	Mon Jun 06 19:21:50 +0000 2011	4bfeb9b74e5d0f47720e7d1f	{Super Burger}	{34.154305,-118.09856,Pasadena,CA,United States}	{Food,}
459	Mon Jun 06 19:21:29 +0000 2011	4bfeb9b74e5d0f47720e7d1f	{Super Burger}	{34.154305,-118.09856,Pasadena,CA,United States}	{Food,}
459	Sat Jun 04 19:15:45 +0000 2011	4a6e0859f964a520b4d31fe3	{The Home Depot}	{34.16986799779636,-118.29937640507364,Burbank,CA,United States}	{Shop & Service,}
459	Thu Jun 02 19:08:45 +0000 2011	4ba919d6f964a5206b0b3ae3	{Advantage Ford Lincoln Mercury}	{34.136646,-117.983247,Duarte,CA,United States}	{Shop & Service,}
459	Thu Jun 02 00:38:29 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
459	Sun May 29 01:20:51 +0000 2011	49ede7cff964a52001681fe3	{Barney's Beanery}	{34.181124795364745,-118.31178367137909,Burbank,CA,United States}	{Nightlife Spot,Food,}
459	Sat May 28 21:51:42 +0000 2011	4b3127a7f964a5204f0125e3	{North End Pizzeria}	{34.18179076282299,-118.30953637082624,Burbank,CA,United States}	{Food,}
459	Sat May 28 19:15:44 +0000 2011	4bf709e313aed13aafb0eaf7	{Quick Cuts}	{34.18929929,-118.319548,Burbank,CA,United States}	{}
459	Wed May 25 19:13:17 +0000 2011	4bfeb9b74e5d0f47720e7d1f	{Super Burger}	{34.154305,-118.09856,Pasadena,CA,United States}	{Food,}
459	Wed May 25 00:56:41 +0000 2011	4b4f9e7bf964a520db0d27e3	{SUBWAY}	{34.187416,-118.316683,Burbank,CA,United States}	{Food,}
459	Wed May 25 00:42:38 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Mon May 23 19:47:14 +0000 2011	4aba7adbf964a520838120e3	{Burger King}	{34.15894176055652,-118.13276767730713,Pasadena,CA,United States}	{Food,}
459	Sun May 22 05:34:29 +0000 2011	4c1bf234b4e62d7ff040da93	{Home...}	{34.18782731524914,-118.31697144375005,,CA,United States}	{Residence,}
459	Sun May 22 05:03:29 +0000 2011	4c1bf234b4e62d7ff040da93	{Home...}	{34.18782731524914,-118.31697144375005,,CA,United States}	{Residence,}
459	Sun May 22 03:08:38 +0000 2011	4bcd37590687ef3b05b1e0cc	{Walmart Supercenter}	{34.27732572259547,-118.56700658798218,Porter Ranch,CA,United States}	{Shop & Service,}
459	Sat May 21 15:43:34 +0000 2011	4c1bf234b4e62d7ff040da93	{Home...}	{34.18782731524914,-118.31697144375005,,CA,United States}	{Residence,}
459	Sat May 21 03:01:35 +0000 2011	4ab6d5a8f964a5203d7920e3	{Wendy's}	{34.19055620727967,-118.327759,Burbank,CA,United States}	{Food,}
459	Fri May 20 19:25:57 +0000 2011	4a666123f964a52077c81fe3	{The Hat}	{34.15444790747509,-118.13271197967009,Pasadena,CA,United States}	{Food,}
459	Thu May 19 01:39:56 +0000 2011	4a823e7ef964a520fbf81fe3	{Zankou Chicken}	{34.187135,-118.31771695,Burbank,CA,United States}	{Food,}
459	Wed May 18 01:55:13 +0000 2011	4c392d2cae2da593952b02c6	{Hong Kong}	{34.18739,-118.31667831666667,Burbank,CA,United States}	{Food,}
459	Tue May 17 23:57:17 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Tue May 17 01:19:41 +0000 2011	4b4f9e7bf964a520db0d27e3	{SUBWAY}	{34.187416,-118.316683,Burbank,CA,United States}	{Food,}
459	Mon May 16 23:57:42 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Mon May 16 03:13:41 +0000 2011	4b5b75b3f964a520aaff28e3	{George Izay Park}	{34.17158298795479,-118.32022190093994,Burbank,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
459	Fri May 13 19:25:30 +0000 2011	4a9bd29bf964a520453520e3	{In-N-Out Burger}	{34.149510651661366,-118.10684949159622,Pasadena,CA,United States}	{Food,}
459	Wed May 11 23:42:01 +0000 2011	4bf709e313aed13aafb0eaf7	{Quick Cuts}	{34.18929929,-118.319548,Burbank,CA,United States}	{}
459	Sun May 08 06:40:17 +0000 2011	49feed5df964a520b56f1fe3	{In-N-Out Burger}	{34.184932341010494,-118.31605911254883,Burbank,CA,United States}	{Food,}
459	Wed May 04 01:37:08 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
459	Mon May 02 23:20:34 +0000 2011	4ab57201f964a520a87420e3	{Galleria Car Wash}	{34.156552,-118.27694714069366,Glendale,CA,United States}	{Shop & Service,}
459	Mon May 02 23:20:33 +0000 2011	4ab57201f964a520a87420e3	{Galleria Car Wash}	{34.156552,-118.27694714069366,Glendale,CA,United States}	{Shop & Service,}
459	Fri Apr 29 22:39:16 +0000 2011	4af08dcaf964a5202cdd21e3	{Department of Motor Vehicles}	{34.1669546330165,-118.28328696250927,Glendale,CA,United States}	{Professional & Other Places,}
459	Fri Apr 29 19:50:33 +0000 2011	4b686efff964a52054782be3	{Polkatots Cupcakes}	{34.1583285634013,-118.13240912119966,Pasadena,CA,United States}	{Food,}
459	Fri Apr 29 19:26:13 +0000 2011	4b72742df964a520567b2de3	{The Slaw Dogs}	{34.15840353426966,-118.13231438398361,Pasadena,CA,United States}	{Food,}
459	Thu Apr 28 01:09:10 +0000 2011	4b4f9e7bf964a520db0d27e3	{SUBWAY}	{34.187416,-118.316683,Burbank,CA,United States}	{Food,}
459	Thu Apr 28 00:19:25 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Wed Apr 27 00:11:26 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Thu Apr 21 01:15:33 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
459	Wed Apr 20 01:03:02 +0000 2011	4bf709e313aed13aafb0eaf7	{Quick Cuts}	{34.18929929,-118.319548,Burbank,CA,United States}	{}
459	Tue Apr 19 00:45:18 +0000 2011	4bc27a0a74a9a593cb70d3f6	{Costco Gasoline}	{34.18471933600193,-118.32285046577454,Burbank,CA,United States}	{Shop & Service,}
459	Tue Apr 19 00:16:56 +0000 2011	4c40893fce54e21ed6a4091a	{CA-134 / I-210 Freeway Interchange}	{34.149814754211384,-118.15555572509766,Pasadena,CA,United States}	{Travel & Transport,}
459	Sun Apr 17 20:04:57 +0000 2011	4a4aa920f964a5200eac1fe3	{Starbucks}	{34.18252934706646,-118.31069737672806,Burbank,CA,United States}	{Food,}
459	Fri Apr 15 01:31:00 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
459	Wed Apr 13 00:59:28 +0000 2011	4a807ad2f964a52068f51fe3	{Pagliacci's}	{34.143002,-118.3972978591919,Studio City,CA,United States}	{Food,}
459	Tue Apr 12 00:46:18 +0000 2011	4ab6d5a8f964a5203d7920e3	{Wendy's}	{34.19055620727967,-118.327759,Burbank,CA,United States}	{Food,}
459	Mon Apr 11 16:59:14 +0000 2011	4c34d489ed37a59309906f03	{LPS}	{34.16643413445622,-118.08680293083323,Pasadena,CA,United States}	{Professional & Other Places,}
459	Sun Apr 10 20:43:50 +0000 2011	4a4aa920f964a5200eac1fe3	{Starbucks}	{34.18252934706646,-118.31069737672806,Burbank,CA,United States}	{Food,}
459	Sun Apr 10 19:34:34 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Sun Apr 10 19:00:31 +0000 2011	4b5b699ff964a52008fc28e3	{Batcade}	{34.17547964946284,-118.31702567149166,Burbank,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,Athletics & Sports,}
459	Sat Apr 09 01:36:28 +0000 2011	4bb102d0f964a520a5723ce3	{The Habit Burger Grill}	{34.174432329015715,-118.30057203769684,Burbank,CA,United States}	{Food,}
459	Fri Apr 08 23:14:54 +0000 2011	4a7cb46ff964a5204ced1fe3	{Costco}	{34.18562460357379,-118.32358002662659,Burbank,CA,United States}	{Shop & Service,}
459	Fri Apr 08 11:25:57 +0000 2011	4c1bf234b4e62d7ff040da93	{Home...}	{34.18782731524914,-118.31697144375005,,CA,United States}	{Residence,}
459	Wed Apr 06 21:26:44 +0000 2011	4a451442f964a520bea71fe3	{Pecos Bill's BBQ Ribs}	{34.15974,-118.298006,Glendale,CA,United States}	{Food,}
459	Wed Apr 06 19:52:38 +0000 2011	4c1bf234b4e62d7ff040da93	{Home...}	{34.18782731524914,-118.31697144375005,,CA,United States}	{Residence,}
459	Wed Apr 06 03:23:07 +0000 2011	4af25b10f964a52083e721e3	{De' Medici Ristorante Italiano}	{32.713851,-117.160162,San Diego,CA,United States}	{Food,}
459	Wed Apr 06 03:08:20 +0000 2011	4af25b10f964a52083e721e3	{De' Medici Ristorante Italiano}	{32.713851,-117.160162,San Diego,CA,United States}	{Food,}
459	Tue Apr 05 20:12:55 +0000 2011	4a369f12f964a520c19d1fe3	{San Diego Zoo}	{32.73604654491908,-117.15060710906982,San Diego,CA,United States}	{Arts & Entertainment,}
459	Tue Apr 05 19:49:24 +0000 2011	4a5d5b65f964a52094bd1fe3	{The US Grant Hotel}	{32.715900953391824,-117.16152369976044,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
459	Tue Apr 05 19:26:35 +0000 2011	440b42b0f964a52073301fe3	{Manchester Grand Hyatt San Diego}	{32.7103296438778,-117.16823887204687,San Diego,CA,United States}	{Travel & Transport,Convention Center,Professional & Other Places,}
459	Tue Apr 05 19:02:36 +0000 2011	4b19744cf964a5209fdd23e3	{USS Midway Museum}	{32.714113624668194,-117.17515468597412,San Diego,CA,United States}	{Travel & Transport,Museum,Arts & Entertainment,}
459	Tue Apr 05 16:04:33 +0000 2011	4a82215bf964a520aff81fe3	{World Famous}	{32.790836020934826,-117.25511625330101,San Diego,CA,United States}	{Food,}
459	Tue Apr 05 02:45:59 +0000 2011	4b949a6cf964a5207e7e34e3	{The BeachWood}	{32.792455133333334,-117.25466902168746,San Diego,CA,United States}	{Nightlife Spot,Food,}
459	Tue Apr 05 00:46:24 +0000 2011	437a7680f964a5206e2a1fe3	{It's A Grind - Gaslamp}	{32.712492505375295,-117.1638162005637,San Diego,CA,United States}	{Food,}
459	Tue Apr 05 00:18:08 +0000 2011	440b42b0f964a52073301fe3	{Manchester Grand Hyatt San Diego}	{32.7103296438778,-117.16823887204687,San Diego,CA,United States}	{Travel & Transport,Convention Center,Professional & Other Places,}
459	Mon Apr 04 23:41:41 +0000 2011	4a6bda26f964a52019d01fe3	{Gaslamp Tavern}	{32.714498858231885,-117.16017460448178,San Diego,CA,United States}	{Nightlife Spot,Food,}
459	Mon Apr 04 23:09:06 +0000 2011	465a059af964a52022471fe3	{Westfield Horton Plaza}	{32.714005195322024,-117.16228260254077,San Diego,CA,United States}	{Shop & Service,}
459	Mon Apr 04 21:33:15 +0000 2011	4c0ab5097e3fc928dc1cf482	{Crystal Pier}	{32.79602382229465,-117.25793838500977,San Diego,CA,United States}	{Outdoors & Recreation,}
459	Mon Apr 04 20:54:22 +0000 2011	4bc3689adce4eee1f596719d	{Best Western Plus Blue Sea Lodge}	{32.79038567699228,-117.2548177102742,San Diego,CA,United States}	{Travel & Transport,Hotel,}
459	Sun Apr 03 21:05:06 +0000 2011	4a7cb46ff964a5204ced1fe3	{Costco}	{34.18562460357379,-118.32358002662659,Burbank,CA,United States}	{Shop & Service,}
459	Sat Apr 02 21:42:05 +0000 2011	49dd70d0f964a52013601fe3	{Naja's Place}	{33.84208292028123,-118.3918046951294,Redondo Beach,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
459	Sat Apr 02 07:15:08 +0000 2011	4aea6a95f964a52076bb21e3	{Pitcher House}	{33.847892766494965,-118.38965892791748,Redondo Beach,CA,United States}	{Nightlife Spot,}
459	Sat Apr 02 04:43:37 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
459	Sat Apr 02 02:44:45 +0000 2011	4b6e63b8f964a52062bb2ce3	{McDonald's}	{34.188581,-118.319769,Burbank,CA,United States}	{Food,}
459	Sat Apr 02 01:06:54 +0000 2011	4bf709e313aed13aafb0eaf7	{Quick Cuts}	{34.18929929,-118.319548,Burbank,CA,United States}	{}
459	Thu Mar 31 00:44:45 +0000 2011	4b510d56f964a520be3f27e3	{7-Eleven}	{34.16601168797608,-118.28802562849096,Glendale,CA,United States}	{Shop & Service,}
459	Thu Mar 31 00:03:13 +0000 2011	4ab57201f964a520a87420e3	{Galleria Car Wash}	{34.156552,-118.27694714069366,Glendale,CA,United States}	{Shop & Service,}
459	Wed Mar 30 19:20:58 +0000 2011	4ae26048f964a520ce8d21e3	{Pei Wei Asian Diner}	{34.15048954720055,-118.07916641235352,Pasadena,CA,United States}	{Food,}
459	Sun Mar 27 19:15:57 +0000 2011	4a7cb46ff964a5204ced1fe3	{Costco}	{34.18562460357379,-118.32358002662659,Burbank,CA,United States}	{Shop & Service,}
459	Sun Mar 27 18:47:09 +0000 2011	4bc27a0a74a9a593cb70d3f6	{Costco Gasoline}	{34.18471933600193,-118.32285046577454,Burbank,CA,United States}	{Shop & Service,}
459	Sun Mar 27 04:05:59 +0000 2011	4b6f0620f964a520a1d72ce3	{Market City Caffe}	{34.18202566375835,-118.31072151660919,Burbank,CA,United States}	{Food,}
459	Sat Mar 26 20:29:27 +0000 2011	4b4f9e7bf964a520db0d27e3	{SUBWAY}	{34.187416,-118.316683,Burbank,CA,United States}	{Food,}
459	Wed Mar 23 12:38:34 +0000 2011	4a988955f964a520932c20e3	{Starbucks}	{34.150283114391335,-118.08040022850037,Pasadena,CA,United States}	{Food,}
459	Mon Mar 21 22:52:47 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
459	Sun Mar 20 20:37:25 +0000 2011	4b56345ff964a520320528e3	{Jersey Mike's Subs}	{34.185575790374095,-118.31638097763062,Burbank,CA,United States}	{Food,}
