1832	Wed Aug 10 03:56:58 +0000 2011	4a6beb6ef964a52041d01fe3	{Star Tours - The Adventures Continue}	{33.81201570836017,-117.91795022785664,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
1832	Sat Jul 16 23:30:05 +0000 2011	49d98ee4f964a520475e1fe3	{Vista Theater}	{34.09837701069741,-118.28695714473724,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
1832	Sat Jul 16 07:26:47 +0000 2011	4a30987ff964a52082991fe3	{The Alexandria Hotel}	{34.04736551638262,-118.24993559249965,Los Angeles,CA,United States}	{Travel & Transport,}
1832	Thu Jul 14 00:17:33 +0000 2011	4bd2114777b29c74d6e88d82	{AI RSO}	{33.978401,-117.325689,Riverside,CA,United States}	{College & University,}
1832	Thu Jul 07 01:26:37 +0000 2011	4b9fe102f964a520ee4637e3	{OfficeMax}	{33.98278599500312,-117.36557528982482,Riverside,CA,United States}	{Shop & Service,}
1832	Thu Jul 07 00:50:41 +0000 2011	4a70f117f964a520d6d81fe3	{Starbucks}	{33.98731171254676,-117.37281081016636,Riverside,CA,United States}	{Food,}
1832	Sun Jul 03 20:16:30 +0000 2011	4d9292adb189721e9980252a	{76 Gas Station}	{33.91181230545044,-117.46094741,,,United States}	{Shop & Service,}
1832	Sat Jul 02 21:02:18 +0000 2011	4b158489f964a52006ae23e3	{Bowl Express}	{33.88882613,-117.517335,Corona,CA,United States}	{Food,}
1832	Sat Jul 02 05:59:08 +0000 2011	4b30536af964a520eff824e3	{The Cheesecake Factory}	{34.14564157255275,-118.15058827400208,Pasadena,CA,United States}	{Food,}
1832	Sat Jul 02 01:41:22 +0000 2011	4b3d0948f964a520838c25e3	{Macy's}	{34.14525088,-118.1423914,Pasadena,CA,United States}	{Shop & Service,}
1832	Fri Jul 01 19:34:59 +0000 2011	4c4ddfb09932e21e6701e5cc	{Honor Roll @ UCR}	{33.97411,-117.328663,Riverside,CA,United States}	{Food,}
1832	Wed Jun 29 20:49:41 +0000 2011	4c687881607ad13ab0d0a82b	{OfficeMax}	{34.066037886634156,-117.27586964836941,San Bernardino,CA,United States}	{}
1832	Wed Jun 29 04:49:24 +0000 2011	4bcb737968f976b07a246183	{Starbucks}	{33.89884564291083,-117.494637966156,Riverside,CA,United States}	{Food,}
1832	Sat Jun 25 19:25:25 +0000 2011	4b182401f964a520a3cd23e3	{KICKBACK JACK'S}	{34.08280825304013,-117.71959742068593,Claremont,CA,United States}	{Food,}
1832	Sat Jun 25 07:09:15 +0000 2011	4d6dc7e403cba35de0c718f5	{Buffalo Wild Wings}	{33.939482247478516,-117.27654703977899,Moreno Valley,CA,United States}	{Food,}
1832	Sat Jun 25 02:14:03 +0000 2011	4a5bc475f964a520bdbb1fe3	{Honda Center}	{33.80785622955976,-117.87656517386878,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
1832	Sat Jun 25 00:23:57 +0000 2011	4bd8b4ad03979c74fd26bdd2	{UCR Alumni & Visitors Center}	{33.97743661118928,-117.33085717623976,Riverside,CA,United States}	{Professional & Other Places,}
1832	Fri Jun 24 23:38:33 +0000 2011	4bbb4d14cf2fc9b60966a202	{UCR Botanical Gardens}	{33.97059122519126,-117.31969356536865,Riverside,CA,United States}	{Outdoors & Recreation,}
1832	Fri Jun 24 21:52:26 +0000 2011	4c6d641a4635370472f008bc	{Hinderaker Hall}	{33.97368257301121,-117.3314655128767,Riverside,CA,United States}	{College & University,}
1832	Fri Jun 24 21:20:40 +0000 2011	4bc39f46920eb71390bc1d2c	{Dharma Initiative - Riverside Branch (aka Josh's Office)}	{33.97802,-117.32144,Riverside,CA,United States}	{}
1832	Fri Jun 24 19:46:54 +0000 2011	4a973b42f964a520002920e3	{BJ's Restaurant & Brewhouse}	{34.064818824909565,-117.26465463638306,San Bernardino,CA,United States}	{Nightlife Spot,Food,}
1832	Fri Jun 24 19:23:07 +0000 2011	4e04e3d622715b81047643fc	{Enchanted Attic}	{34.12102560025511,-117.23987851163007,San Bernardino,CA,United States}	{Shop & Service,}
1832	Fri Jun 24 18:16:48 +0000 2011	4bdf6daeffdec9283b0deca1	{Humanities & Social Sciences}	{33.97335734936209,-117.33054726818013,Riverside,CA,United States}	{College & University,}
1832	Fri Jun 24 16:08:01 +0000 2011	4bb3705435f0c9b68859bc83	{UCR Housing Services}	{33.97792617442687,-117.33160898822712,Riverside,CA,United States}	{College & University,}
1832	Fri Jun 24 15:25:00 +0000 2011	4b72e6e9f964a520698e2de3	{Jamba Juice}	{33.91723775,-117.45313977,Riverside,CA,United States}	{Food,}
1832	Fri Jun 24 05:44:25 +0000 2011	4af33d11f964a52007ec21e3	{El Pollo Loco}	{33.902341,-117.475791,Riverside,CA,United States}	{Food,}
1832	Fri Jun 24 05:43:15 +0000 2011	4b9c905cf964a520757036e3	{VONS}	{33.904265098991715,-117.47812883950036,Riverside,CA,United States}	{Shop & Service,Food & Drink Shop,}
1832	Fri Jun 24 03:27:58 +0000 2011	4b6a640df964a5203dd42be3	{Rosso Oro's Pizzeria}	{34.0196977375905,-118.28122588714271,Los Angeles,CA,United States}	{Food,}
1832	Fri Jun 24 01:50:42 +0000 2011	4acf467bf964a520f6d220e3	{Starbucks}	{34.02489424732564,-118.2841944694519,Los Angeles,CA,United States}	{Food,}
1832	Thu Jun 23 22:48:19 +0000 2011	4ac92c8bf964a52004bf20e3	{Leavey Library (LVL)}	{34.02171529755054,-118.28282117843628,Los Angeles,CA,United States}	{College & University,}
1832	Thu Jun 23 20:24:14 +0000 2011	4c4a04035609c9b6b391158f	{California Pizza Kitchen}	{34.020309,-118.28613102537922,Los Angeles,CA,United States}	{Food,}
1832	Tue Jun 21 05:05:43 +0000 2011	4b6101a7f964a520b2052ae3	{University of San Diego}	{32.77116407725791,-117.18950986862183,San Diego,CA,United States}	{College & University,Professional & Other Places,}
1832	Tue Jun 21 02:11:16 +0000 2011	4a74de58f964a520cedf1fe3	{Ruth's Chris Steak House}	{32.718710437439064,-117.1727303703559,San Diego,CA,United States}	{Food,}
1832	Mon Jun 20 23:32:47 +0000 2011	50058d1e64a4fb521bf2f1eb	{USD Torero Store}	{32.77084833381704,-117.18890905380249,San Diego,CA,United States}	{Shop & Service,College & University,}
1832	Mon Jun 20 01:20:48 +0000 2011	4d9bb802afc2a1cdcdf006c2	{Hahn University Center}	{32.77240702438008,-117.18816268112444,San Diego,CA,United States}	{College & University,}
1832	Sun Jun 19 17:17:23 +0000 2011	4b198107f964a5208ade23e3	{Student Life Pavilion}	{32.77219249098529,-117.18674182891846,San Diego,CA,United States}	{College & University,Food,}
1832	Sun Jun 19 16:57:12 +0000 2011	4b817029f964a52002a630e3	{Tu Mercado}	{32.772354871013846,-117.1872353553772,San Diego,CA,United States}	{College & University,Food,}
1832	Sun Jun 19 04:18:10 +0000 2011	4afe1d74f964a520022e22e3	{Food 4 Less}	{32.77191135263114,-117.15553348594715,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
1832	Sun Jun 19 04:01:20 +0000 2011	4a7f34fdf964a52044f31fe3	{Best Buy}	{32.76935305,-117.1530613,San Diego,CA,United States}	{Shop & Service,}
1832	Sun Jun 19 01:20:32 +0000 2011	4b5268c3f964a520e07b27e3	{O'Toole's}	{32.77267963018221,-117.18807220458984,San Diego,CA,United States}	{Nightlife Spot,Food,}
1832	Sat Jun 18 04:56:14 +0000 2011	4c6000c43a3703bb291ae406	{Pizza Hut}	{33.89725,-117.47114,Riverside,CA,United States}	{Food,}
1832	Sat Jun 18 04:56:13 +0000 2011	4c6000c43a3703bb291ae406	{Pizza Hut}	{33.89725,-117.47114,Riverside,CA,United States}	{Food,}
1832	Sat Jun 18 03:16:06 +0000 2011	4b4f4f73f964a520c20027e3	{Starbucks}	{33.895613,-117.470379,Riverside,CA,United States}	{Food,}
1832	Sat Jun 18 01:41:54 +0000 2011	4c38d65a18e72d7f452119f5	{Georgetown Square}	{33.91241451903322,-117.47325712839289,,,United States}	{Residence,}
1832	Sat Jun 18 00:51:28 +0000 2011	4b71a4b9f964a52034532de3	{Altura Credit Union}	{33.90778221738413,-117.47095456428437,Riverside,CA,United States}	{Shop & Service,}
1832	Sat Jun 18 00:41:17 +0000 2011	4bcb70c8fb84c9b690e11e3e	{Chase Bank}	{33.911935231240776,-117.46245519936865,Riverside,CA,United States}	{Shop & Service,}
1832	Fri Jun 17 22:20:44 +0000 2011	4db1bc588154905aadc78ff7	{Student Life}	{33.974485,-117.328506,Riverside,CA,United States}	{College & University,}
1832	Fri Jun 17 19:26:35 +0000 2011	4b7aeef8f964a52007472fe3	{(HUB) Highlander Union Building}	{33.97420550052284,-117.32864189689502,Riverside,CA,United States}	{Nightlife Spot,College & University,Professional & Other Places,}
1832	Fri Jun 17 19:09:05 +0000 2011	4c4ddfb09932e21e6701e5cc	{Honor Roll @ UCR}	{33.97411,-117.328663,Riverside,CA,United States}	{Food,}
1832	Fri Jun 17 18:38:28 +0000 2011	4bc64060f360ef3b806adb2d	{UCR HD&RS HR/Payroll}	{33.97743843270113,-117.33194758964318,,,United States}	{College & University,}
1832	Fri Jun 17 17:06:06 +0000 2011	4ae37df8f964a520c99521e3	{Starbucks}	{33.97586738956308,-117.33737468719482,Riverside,CA,United States}	{Food,}
1832	Fri Jun 17 05:33:03 +0000 2011	4b6b7f01f964a5206a0c2ce3	{McDonald's}	{33.87225298333333,-117.745059,Yorba Linda,CA,United States}	{Food,}
1832	Fri Jun 17 00:19:57 +0000 2011	4bc363ac4cdfc9b66f469721	{Waite Phillips Hall (WPH)}	{34.02189,-118.283842,Los Angeles,CA,United States}	{College & University,}
1832	Thu Jun 16 19:32:11 +0000 2011	4b6a5656f964a52094d22be3	{The Barn @ UCR}	{33.97219279367013,-117.3305082321167,Riverside,CA,United States}	{Food,}
1832	Thu Jun 16 18:56:01 +0000 2011	4affbfdef964a520053a22e3	{Aberdeen-Inverness Residence Hall}	{33.978412,-117.325683,Riverside,CA,United States}	{College & University,}
1832	Thu Jun 16 15:32:29 +0000 2011	4bd2114777b29c74d6e88d82	{AI RSO}	{33.978401,-117.325689,Riverside,CA,United States}	{College & University,}
1832	Thu Jun 16 14:39:41 +0000 2011	4a7889aef964a520d1e51fe3	{Starbucks}	{33.98274904445846,-117.33951508998871,Riverside,CA,United States}	{Food,}
1832	Thu Jun 16 14:02:09 +0000 2011	4affbfdef964a520053a22e3	{Aberdeen-Inverness Residence Hall}	{33.978412,-117.325683,Riverside,CA,United States}	{College & University,}
1832	Thu Jun 16 12:51:38 +0000 2011	4b5c8406f964a520d23329e3	{McDonald's}	{33.91394558697276,-117.45877890804437,Riverside,CA,United States}	{Food,}
1832	Thu Jun 16 11:35:33 +0000 2011	4c38d65a18e72d7f452119f5	{Georgetown Square}	{33.91241451903322,-117.47325712839289,,,United States}	{Residence,}
1832	Wed Jun 15 19:25:19 +0000 2011	4afc6776f964a520512222e3	{Yard House}	{33.91287906144204,-117.45804727077484,Riverside,CA,United States}	{Nightlife Spot,Food,}
1832	Wed Jun 15 18:03:41 +0000 2011	4bc64060f360ef3b806adb2d	{UCR HD&RS HR/Payroll}	{33.97743843270113,-117.33194758964318,,,United States}	{College & University,}
1832	Wed Jun 15 15:31:37 +0000 2011	4be494412468c9284cfbfe42	{Starbucks}	{33.95481416395291,-117.38929152488708,Riverside,CA,United States}	{Food,}
1832	Wed Jun 15 04:02:07 +0000 2011	4d9292adb189721e9980252a	{76 Gas Station}	{33.91181230545044,-117.46094741,,,United States}	{Shop & Service,}
1832	Wed Jun 15 03:50:33 +0000 2011	4b29a9dbf964a52045a224e3	{Target}	{33.90664622925005,-117.45957612991333,Riverside,CA,United States}	{Shop & Service,Professional & Other Places,}
1832	Wed Jun 15 02:34:30 +0000 2011	4affbfdef964a520053a22e3	{Aberdeen-Inverness Residence Hall}	{33.978412,-117.325683,Riverside,CA,United States}	{College & University,}
1832	Wed Jun 15 00:13:34 +0000 2011	4b89f2a0f964a520085832e3	{Life Cafe}	{33.97511453,-117.33808663,Riverside,CA,United States}	{Food,}
1832	Tue Jun 14 20:43:49 +0000 2011	4affbfdef964a520053a22e3	{Aberdeen-Inverness Residence Hall}	{33.978412,-117.325683,Riverside,CA,United States}	{College & University,}
1832	Tue Jun 14 19:23:52 +0000 2011	4bbf7ce24cdfc9b6be569121	{Bravo Burgers}	{33.93109180979688,-117.28528977601458,Moreno Valley,CA,United States}	{Food,}
1832	Tue Jun 14 17:27:03 +0000 2011	4bd2114777b29c74d6e88d82	{AI RSO}	{33.978401,-117.325689,Riverside,CA,United States}	{College & University,}
1832	Tue Jun 14 16:55:13 +0000 2011	4bd0879c77b29c747cec8a82	{Pentland RSO}	{33.97774466418733,-117.32145309448242,Riverside,CA,United States}	{College & University,Professional & Other Places,}
1832	Mon Jun 13 23:39:36 +0000 2011	4ceab41bb4952d43b29f63f5	{The Salted Pig}	{33.978092,-117.377473,Riverside,CA,United States}	{Nightlife Spot,Food,}
1832	Mon Jun 13 22:17:35 +0000 2011	4bd0879c77b29c747cec8a82	{Pentland RSO}	{33.97774466418733,-117.32145309448242,Riverside,CA,United States}	{College & University,Professional & Other Places,}
1832	Mon Jun 13 05:29:10 +0000 2011	4b9c905cf964a520757036e3	{VONS}	{33.904265098991715,-117.47812883950036,Riverside,CA,United States}	{Shop & Service,Food & Drink Shop,}
1832	Mon Jun 13 01:48:22 +0000 2011	4b073a32f964a52021fa22e3	{Target}	{33.865786006640434,-117.74748220923024,Anaheim,CA,United States}	{Shop & Service,}
1832	Sun Jun 12 23:14:16 +0000 2011	4b9c37fbf964a520115636e3	{FountainGlen at Anaheim Hills}	{33.866460238783326,-117.75283813476562,Anaheim Hills,CA,United States}	{Residence,}
1832	Sun Jun 12 22:46:41 +0000 2011	4c19749bfe5a76b02ab40315	{Blockbuster Video}	{33.90490245,-117.47793982,Riverside,CA,United States}	{Shop & Service,}
1832	Sun Jun 12 22:43:57 +0000 2011	4c38d65a18e72d7f452119f5	{Georgetown Square}	{33.91241451903322,-117.47325712839289,,,United States}	{Residence,}
1832	Sun Jun 12 08:00:03 +0000 2011	4bd5ea416f6495213af26fec	{Del Taco}	{33.90959575129325,-117.46478229761124,Riverside,CA,United States}	{Food,}
1832	Sun Jun 12 07:57:17 +0000 2011	4bcb70c8fb84c9b690e11e3e	{Chase Bank}	{33.911935231240776,-117.46245519936865,Riverside,CA,United States}	{Shop & Service,}
1832	Sun Jun 12 07:06:10 +0000 2011	4affbfdef964a520053a22e3	{Aberdeen-Inverness Residence Hall}	{33.978412,-117.325683,Riverside,CA,United States}	{College & University,}
1832	Sun Jun 12 06:27:44 +0000 2011	4bd2114777b29c74d6e88d82	{AI RSO}	{33.978401,-117.325689,Riverside,CA,United States}	{College & University,}
1832	Sun Jun 12 01:14:57 +0000 2011	4b155044f964a5203db023e3	{Angel Stadium of Anaheim}	{33.80002327603627,-117.88301914930344,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
1832	Sat Jun 11 22:57:01 +0000 2011	4c13cfb5a1010f47bf4e4b18	{AIDS LifeCycle Closing At The VA.}	{34.0543931722641,-118.4603351354599,,,United States}	{Outdoors & Recreation,}
1832	Sat Jun 11 21:11:21 +0000 2011	4bcb70c8fb84c9b690e11e3e	{Chase Bank}	{33.911935231240776,-117.46245519936865,Riverside,CA,United States}	{Shop & Service,}
1832	Sat Jun 11 21:07:39 +0000 2011	4d9292adb189721e9980252a	{76 Gas Station}	{33.91181230545044,-117.46094741,,,United States}	{Shop & Service,}
1832	Sat Jun 11 04:21:29 +0000 2011	4bae5854f964a5208ca53be3	{SUBWAY}	{33.91305829578768,-117.46109021944642,Riverside,CA,United States}	{Food,}
1832	Sat Jun 11 01:59:23 +0000 2011	4a8f588ef964a520031520e3	{Regal Riverside Plaza Stadium 16}	{33.955505,-117.39008,Riverside,CA,United States}	{Arts & Entertainment,Movie Theater,}
1832	Sat Jun 11 01:47:25 +0000 2011	4b3e666ff964a520859c25e3	{Riverside Plaza}	{33.95516573785668,-117.3900923580449,Riverside,CA,United States}	{Shop & Service,Arts & Entertainment,}
1832	Fri Jun 10 19:15:42 +0000 2011	4bb24d7214cfd13a15c114ab	{A&I Residential Restaurant}	{33.978411,-117.325595,Riverside,CA,United States}	{College & University,}
1832	Fri Jun 10 17:40:51 +0000 2011	4c3cbafba97bbe9ae6eafadd	{SchoolsFirst FCU Riverside University Branch}	{33.97745513321741,-117.3384497726163,Riverside,CA,United States}	{Shop & Service,}
1832	Fri Jun 10 17:01:38 +0000 2011	4c754b591b30a09367e7ee09	{Bannockburn J102 Conference Room}	{33.977976,-117.332325,Riverside,CA,United States}	{}
1832	Fri Jun 10 16:27:05 +0000 2011	4bd0879c77b29c747cec8a82	{Pentland RSO}	{33.97774466418733,-117.32145309448242,Riverside,CA,United States}	{College & University,Professional & Other Places,}
1832	Fri Jun 10 15:45:27 +0000 2011	4b72e6e9f964a520698e2de3	{Jamba Juice}	{33.91723775,-117.45313977,Riverside,CA,United States}	{Food,}
1832	Fri Jun 10 05:21:00 +0000 2011	4bf803e68d30d13ae2e7ff17	{Jack in the Box - Riverside, CA}	{33.91477436488491,-117.46337856269969,Riverside,CA,United States}	{Food,}
1832	Fri Jun 10 00:18:19 +0000 2011	4bc363ac4cdfc9b66f469721	{Waite Phillips Hall (WPH)}	{34.02189,-118.283842,Los Angeles,CA,United States}	{College & University,}
1832	Thu Jun 09 23:57:07 +0000 2011	4bc6be2004e8b713a77a362d	{I-110 (Harbor Freeway)}	{33.95140564966103,-118.28018188476562,Southern California,CA,United States}	{Travel & Transport,}
1832	Thu Jun 09 17:17:17 +0000 2011	4affbfdef964a520053a22e3	{Aberdeen-Inverness Residence Hall}	{33.978412,-117.325683,Riverside,CA,United States}	{College & University,}
1832	Thu Jun 09 08:51:11 +0000 2011	4c38d65a18e72d7f452119f5	{Georgetown Square}	{33.91241451903322,-117.47325712839289,,,United States}	{Residence,}
1832	Thu Jun 09 05:05:38 +0000 2011	4bcb737968f976b07a246183	{Starbucks}	{33.89884564291083,-117.494637966156,Riverside,CA,United States}	{Food,}
1832	Thu Jun 09 01:28:51 +0000 2011	4cbe4532b6c4224b1376ec94	{Nice liqour & video}	{33.90780135794389,-117.47096029922271,Riverside,CA,United States}	{Shop & Service,Food & Drink Shop,}
1832	Thu Jun 09 00:51:04 +0000 2011	4b425e95f964a52082d225e3	{Smokey Canyon BBQ}	{33.956029,-117.32996103333333,Riverside,CA,United States}	{Food,}
1832	Wed Jun 08 23:51:30 +0000 2011	4bc7a7b092b376b08b30503a	{Bannockburn}	{33.97767348865427,-117.33329772949219,Riverside,CA,United States}	{College & University,}
1832	Wed Jun 08 22:55:53 +0000 2011	4ac3f892f964a520b19d20e3	{Michaels}	{33.94163904676316,-117.28116816587728,Riverside,CA,United States}	{Shop & Service,}
1832	Wed Jun 08 21:51:46 +0000 2011	4bf1c2e552bda5930af0b1b7	{Alin Party Supply}	{33.95505436859244,-117.39626561076939,Riverside,CA,United States}	{Shop & Service,}
1832	Wed Jun 08 21:26:00 +0000 2011	4d9c9df248b6224bbaca119f	{Riverside Rubber Stamp & Engraving}	{33.993986,-117.348182,,,United States}	{}
1832	Wed Jun 08 19:09:03 +0000 2011	4bbce6f20780952125ebd991	{Arroyo Vista Cafe}	{33.97757649272144,-117.33085717623976,Riverside,CA,United States}	{College & University,}
1832	Wed Jun 08 17:52:20 +0000 2011	4bd2114777b29c74d6e88d82	{AI RSO}	{33.978401,-117.325689,Riverside,CA,United States}	{College & University,}
1832	Wed Jun 08 16:58:10 +0000 2011	4ca141727d69b7139dfd43c2	{Post Office}	{33.972769567688275,-117.34810222311138,Riverside,CA,United States}	{Professional & Other Places,}
1832	Wed Jun 08 15:54:53 +0000 2011	4bb24d7214cfd13a15c114ab	{A&I Residential Restaurant}	{33.978411,-117.325595,Riverside,CA,United States}	{College & University,}
1832	Wed Jun 08 04:16:16 +0000 2011	4bcb737968f976b07a246183	{Starbucks}	{33.89884564291083,-117.494637966156,Riverside,CA,United States}	{Food,}
1832	Wed Jun 08 04:05:04 +0000 2011	4b9c905cf964a520757036e3	{VONS}	{33.904265098991715,-117.47812883950036,Riverside,CA,United States}	{Shop & Service,Food & Drink Shop,}
1832	Wed Jun 08 03:53:18 +0000 2011	4b29a9dbf964a52045a224e3	{Target}	{33.90664622925005,-117.45957612991333,Riverside,CA,United States}	{Shop & Service,Professional & Other Places,}
1832	Wed Jun 08 03:40:34 +0000 2011	4d9292adb189721e9980252a	{76 Gas Station}	{33.91181230545044,-117.46094741,,,United States}	{Shop & Service,}
1832	Wed Jun 08 00:45:06 +0000 2011	4b5fb0e6f964a52062c829e3	{Don Marcos}	{34.10695141504657,-117.58073016120923,Rancho Cucamonga,CA,United States}	{Food,}
1832	Wed Jun 08 00:07:19 +0000 2011	4bcbcdc00687ef3bcd76decc	{Park 'N Fly}	{34.06163245168825,-117.57544549483242,Ontario,CA,United States}	{Travel & Transport,Airport,}
1832	Tue Jun 07 23:58:30 +0000 2011	4bf9ea67b182c9b6ecbf795a	{ONT Baggage Claim: Terminal 4}	{34.060715316666666,-117.58704222,Ontario,CA,United States}	{Travel & Transport,Airport,}
1832	Tue Jun 07 22:17:29 +0000 2011	4e84baee29c24d65fe02b259	{Gate C5}	{33.43392659490597,-111.99733227808223,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
1832	Tue Jun 07 22:13:57 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
1832	Tue Jun 07 17:59:51 +0000 2011	4ab654d3f964a5209f7620e3	{Nashville International Airport (BNA)}	{36.13118535403988,-86.66942596435547,Nashville,TN,United States}	{Travel & Transport,}
1832	Tue Jun 07 15:45:50 +0000 2011	4d9daf1a7958f04d2bdf1afa	{BWI Gate B12}	{39.1764180741766,-76.66950702667236,Baltimore,MD,United States}	{Travel & Transport,Airport,}
1832	Tue Jun 07 15:36:25 +0000 2011	4ca3a4531ee76dcb41fafadd	{Dunkin Donuts}	{39.17698363079774,-76.66991472244263,Glen Burnie,MD,United States}	{Food,}
1832	Tue Jun 07 15:17:02 +0000 2011	4cbc35ea0180721e5839a361	{BWI Southwest Airlines}	{39.17916264465993,-76.67118072509766,Baltimore,MD,United States}	{Travel & Transport,Airport,}
1832	Tue Jun 07 15:03:51 +0000 2011	4a3b08fdf964a52086a01fe3	{Baltimore / Washington International Thurgood Marshall Airport (BWI)}	{39.17931234542311,-76.66867017745972,Baltimore,MD,United States}	{Travel & Transport,}
1832	Tue Jun 07 14:56:55 +0000 2011	4c15507fb7b9c9281dc7ac37	{National Car Rental}	{39.17660056724298,-76.70316950367608,Hanover,MD,United States}	{Travel & Transport,}
1832	Tue Jun 07 02:54:26 +0000 2011	4bc3ff3ddce4eee104dd719d	{Residence Inn}	{38.973969,-76.551214,Annapolis,MD,United States}	{Travel & Transport,}
1832	Tue Jun 07 00:52:26 +0000 2011	3fd66200f964a520d6f01ee3	{The White House}	{38.89757947159315,-77.03671216964722,Washington,DC,United States}	{Government Building,Arts & Entertainment,Professional & Other Places,}
1832	Mon Jun 06 22:54:51 +0000 2011	4c1ffc31e923ef3b8ed84e54	{California Pizza Kitchen}	{38.858656287084294,-77.35714286655212,Fairfax,VA,United States}	{Food,}
1832	Mon Jun 06 20:44:45 +0000 2011	4bcf87d2a8b3a593c170625f	{Rave Cinemas Fairfax Corner 14 + Xtreme}	{38.85862802030961,-77.356793,Fairfax,VA,United States}	{Food,Arts & Entertainment,Movie Theater,}
1832	Mon Jun 06 20:26:54 +0000 2011	4b802fe6f964a520795a30e3	{Plow & Hearth Fairfax Store}	{38.857791,-77.35837876796722,Fairfax,VA,United States}	{Shop & Service,}
1832	Mon Jun 06 20:20:18 +0000 2011	4b5cb5c7f964a520d03f29e3	{Cupcakes Actually}	{38.85787373294261,-77.3577484637099,Fairfax,VA,United States}	{Food,}
1832	Mon Jun 06 19:31:34 +0000 2011	4ac54dccf964a5207fb120e3	{Student Union Building II}	{38.83058566012888,-77.30505108833313,Fairfax,VA,United States}	{College & University,}
1832	Mon Jun 06 18:13:19 +0000 2011	4b427fa8f964a5201cd525e3	{Wawa}	{38.50148024161469,-76.77406722272983,Charlotte Hall,MD,United States}	{Shop & Service,Food,}
1832	Mon Jun 06 17:05:12 +0000 2011	4ba51290f964a5202ad938e3	{Salsa's}	{38.29937025353323,-76.63878653212781,Leonardtown,MD,United States}	{Food,}
1832	Mon Jun 06 06:29:08 +0000 2011	4bc3ff3ddce4eee104dd719d	{Residence Inn}	{38.973969,-76.551214,Annapolis,MD,United States}	{Travel & Transport,}
1832	Sun Jun 05 22:01:05 +0000 2011	4debcd2f7d8b6c7a53629562	{Stately Potato Head Manor}	{39.11074934122902,-76.71633586397704,Severn,MD,United States}	{Residence,}
1832	Sun Jun 05 19:24:37 +0000 2011	4c6085e890b2c9b6ae053d22	{Kids First Swim School}	{39.16986253250432,-76.78662048968009,Jessup,MD,United States}	{Shop & Service,Gym / Fitness Center,}
1832	Sun Jun 05 18:38:44 +0000 2011	4debcd2f7d8b6c7a53629562	{Stately Potato Head Manor}	{39.11074934122902,-76.71633586397704,Severn,MD,United States}	{Residence,}
1832	Sun Jun 05 17:56:27 +0000 2011	4af70e35f964a520450522e3	{Walmart Supercenter}	{39.14615416325936,-76.64734125137329,Severn,MD,United States}	{Shop & Service,}
