4066	Fri Aug 12 01:33:58 +0000 2011	4b3a85cff964a520456925e3	{Oregano's Pizza Bistro}	{33.58179567124059,-111.92511677742004,Scottsdale,AZ,United States}	{Food,}
4066	Wed Jul 06 01:12:07 +0000 2011	4aeb8285f964a520d8c221e3	{DoubleTree Suites by Hilton}	{33.79663309241122,-117.9158091545105,Anaheim,CA,United States}	{Travel & Transport,}
4066	Tue Jul 05 17:48:57 +0000 2011	4aa56aebf964a520444820e3	{Goofy's Sky School}	{33.80632080659797,-117.92278732914771,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Tue Jul 05 16:35:18 +0000 2011	4adf9a99f964a520067c21e3	{Jungle Cruise}	{33.81142083806388,-117.92004771530628,Anaheim,CA,United States}	{Travel & Transport,Arts & Entertainment,Theme Park,}
4066	Tue Jul 05 15:54:12 +0000 2011	47039f6bf964a520404b1fe3	{Big Thunder Mountain Railroad}	{33.81260026995675,-117.92031593620777,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Tue Jul 05 15:03:15 +0000 2011	47f80879f964a520b84e1fe3	{Matterhorn Bobsleds}	{33.813300757030106,-117.91790925040736,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Tue Jul 05 14:16:28 +0000 2011	47039ff5f964a520424b1fe3	{Space Mountain}	{33.81144023055639,-117.91740842163563,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Tue Jul 05 03:40:40 +0000 2011	47f805c3f964a520b74e1fe3	{Redd Rockett's Pizza Port}	{33.81166498707817,-117.91695492316381,Anaheim,CA,United States}	{Food,}
4066	Tue Jul 05 00:44:33 +0000 2011	4a887e51f964a520a40620e3	{Mr. Toad's Wild Ride}	{33.813338364737476,-117.91876798755415,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 23:29:34 +0000 2011	47039fc1f964a520414b1fe3	{Indiana Jones Adventure: Temple of the Forbidden Eye}	{33.81128809307559,-117.92027302086353,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 20:58:42 +0000 2011	47f81332f964a520c14e1fe3	{Mickey's Toontown}	{33.81522664713165,-117.91874440755336,Anaheim,CA,United States}	{Arts & Entertainment,}
4066	Mon Jul 04 20:30:04 +0000 2011	4703a0e8f964a520474b1fe3	{Peter Pan's Flight}	{33.81307173593852,-117.91886436342615,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 19:07:16 +0000 2011	4afb1a0ff964a5202c1b22e3	{Caf? Orl?ans}	{33.81121056074072,-117.92125050351699,Anaheim,CA,United States}	{Food,}
4066	Mon Jul 04 18:41:07 +0000 2011	4a76204cf964a52052e21fe3	{Pirates of the Caribbean}	{33.81123104144419,-117.92081482708454,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 17:30:47 +0000 2011	4703a06ef964a520454b1fe3	{Finding Nemo Submarine Voyage}	{33.81288647037901,-117.91673915354647,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 17:01:34 +0000 2011	47f80463f964a520b64e1fe3	{Autopia}	{33.81252146726574,-117.91636792662148,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 16:14:23 +0000 2011	47f80879f964a520b84e1fe3	{Matterhorn Bobsleds}	{33.813300757030106,-117.91790925040736,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 15:47:24 +0000 2011	47039ff5f964a520424b1fe3	{Space Mountain}	{33.81144023055639,-117.91740842163563,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
4066	Mon Jul 04 15:36:39 +0000 2011	47f80aa8f964a520be4e1fe3	{Main Street, U.S.A.}	{33.81054641897339,-117.91901774704456,Anaheim,CA,United States}	{Arts & Entertainment,}
4066	Mon Jul 04 04:29:42 +0000 2011	47f6995af964a520b04e1fe3	{Downtown Disney District}	{33.80917676965434,-117.92439222335815,Anaheim,CA,United States}	{Shop & Service,Outdoors & Recreation,}
4066	Sun Jul 03 18:35:27 +0000 2011	4ab03815f964a520826620e3	{Desert Hills Premium Outlets}	{33.93107632263448,-116.81895732879639,Cabazon,CA,United States}	{Shop & Service,Arts & Entertainment,}
4066	Sun Jul 03 00:22:18 +0000 2011	4b467cdaf964a520702226e3	{NYPD Pizza}	{33.61953327036909,-111.89229726791382,Scottsdale,AZ,United States}	{Food,}
4066	Thu Jun 30 02:35:15 +0000 2011	4bbdd0a8a0a0c9b6cc001c0f	{United Club}	{37.61919450195577,-122.38718032836914,San Francisco,CA,United States}	{Travel & Transport,Airport,}
4066	Wed Jun 29 05:14:18 +0000 2011	4dcf1c181f6eb122708cef31	{Bartlett Social Club}	{37.753656,-122.419624,San Francisco,CA,United States}	{Outdoors & Recreation,}
4066	Mon Jun 27 02:50:46 +0000 2011	4b6b74f7f964a520010a2ce3	{Yoshino Sushi}	{37.734006,-122.197793,Oakland,CA,United States}	{Food,}
4066	Sun Jun 26 19:58:26 +0000 2011	4e04df49d22df322e6e38586	{San Francisco Pride 2011}	{37.779383,-122.417797,San Francisco,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Arts & Entertainment,}
4066	Sun Jun 26 00:01:17 +0000 2011	4af45eaaf964a520ccf121e3	{Wyndham Hotel}	{37.36142550190517,-121.90850257873534,San Jose,CA,United States}	{Travel & Transport,}
4066	Sat Jun 25 22:35:36 +0000 2011	4bd51cb04e32d13aa57ac080	{Homewood Suites San Jose Airport}	{37.3847361457313,-121.9287586212158,San Jose,CA,United States}	{Travel & Transport,Professional & Other Places,}
4066	Sat Jun 25 04:44:18 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
4066	Sat Jun 25 01:22:18 +0000 2011	51351acfb0b998a0d52be557	{United Airlines Red Carpet Club}	{33.4347786490613,-112.0138260212668,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
4066	Thu Jun 23 02:03:01 +0000 2011	4bbdd0a8a0a0c9b6cc001c0f	{United Club}	{37.61919450195577,-122.38718032836914,San Francisco,CA,United States}	{Travel & Transport,Airport,}
4066	Wed Jun 22 19:24:19 +0000 2011	4a8f7c9ef964a520621520e3	{Ark Chinese Restaurant}	{37.764496,-122.242801,Alameda,CA,United States}	{Food,}
4066	Wed Jun 22 01:05:15 +0000 2011	4c0afad2340720a12e7c8793	{Diamonds Sports Bar @ Holiday Inn & Suites}	{37.72925893,-122.201605,Oakland,CA,United States}	{Nightlife Spot,}
4066	Tue Jun 21 19:35:22 +0000 2011	4b381043f964a520104b25e3	{Chipotle Mexican Grill}	{37.75614640103345,-122.24999848787014,Alameda,CA,United States}	{Food,}
4066	Mon Jun 20 12:27:49 +0000 2011	51351acfb0b998a0d52be557	{United Airlines Red Carpet Club}	{33.4347786490613,-112.0138260212668,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
4066	Sun Jun 19 19:17:25 +0000 2011	4b68de38f964a520ec902be3	{Big Mama's and Papa's pizzeria}	{36.11539611904507,-115.13375072261854,Las Vegas,NV,United States}	{Food,}
4066	Sun Jun 19 16:27:40 +0000 2011	4bfe71ede529c928c852bc8c	{The Cosmopolitan of Las Vegas}	{36.1094756530447,-115.17394781112671,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
4066	Sun Jun 19 02:51:51 +0000 2011	4c77fb5c2d3ba143355589d0	{Wicked Spoon Buffet}	{36.10932830123395,-115.17594337463379,Las Vegas,NV,United States}	{Food,}
4066	Sun Jun 19 00:24:14 +0000 2011	42911d00f964a520f9231fe3	{Fashion Show Mall}	{36.127025876271624,-115.17143726348877,Las Vegas,NV,United States}	{Shop & Service,Arts & Entertainment,}
4066	Sat Jun 18 22:37:50 +0000 2011	4b79a936f964a5204c092fe3	{Center Bar}	{36.10209381657526,-115.1744097674325,Las Vegas,NV,United States}	{Travel & Transport,Nightlife Spot,}
4066	Sat Jun 18 17:50:14 +0000 2011	4a4524a5f964a520dea71fe3	{Las Vegas Premium Outlets - North}	{36.16381227310052,-115.15806913375854,Las Vegas,NV,United States}	{Shop & Service,}
4066	Sat Jun 18 15:01:26 +0000 2011	4bfe71ede529c928c852bc8c	{The Cosmopolitan of Las Vegas}	{36.1094756530447,-115.17394781112671,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
4066	Sat Jun 18 03:49:08 +0000 2011	45912286f964a52027401fe3	{Silverton Casino and Lodge}	{36.04138286230626,-115.18381237459072,Las Vegas,NV,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
4066	Sat Jun 18 02:33:51 +0000 2011	4bfe71ede529c928c852bc8c	{The Cosmopolitan of Las Vegas}	{36.1094756530447,-115.17394781112671,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
4066	Fri Jun 17 09:34:48 +0000 2011	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
4066	Thu Jun 16 23:34:11 +0000 2011	4abe696af964a520638d20e3	{Rudy's Country Store & Bar-B-Q}	{30.536242254734933,-97.69381999969482,Round Rock,TX,United States}	{Food,}
4066	Thu Jun 16 13:09:20 +0000 2011	4bc31f0274a9a593a310d4f6	{Apple - Building 4}	{30.432885551238503,-97.7377475073951,Austin,TX,United States}	{Professional & Other Places,}
4066	Thu Jun 16 12:21:26 +0000 2011	4cad3e4a2776b60cacc8580d	{Homewood Suites by Hilton}	{30.489694280838574,-97.67313480377197,Round Rock,TX,United States}	{Travel & Transport,}
4066	Wed Jun 15 23:56:39 +0000 2011	4ad4b7a0f964a520d5e820e3	{Smokey Mo's BBQ}	{30.49472357083011,-97.67716884613037,Round Rock,TX,United States}	{Food,}
4066	Wed Jun 15 12:28:28 +0000 2011	4bc31f0274a9a593a310d4f6	{Apple - Building 4}	{30.432885551238503,-97.7377475073951,Austin,TX,United States}	{Professional & Other Places,}
4066	Wed Jun 15 11:55:20 +0000 2011	4cad3e4a2776b60cacc8580d	{Homewood Suites by Hilton}	{30.489694280838574,-97.67313480377197,Round Rock,TX,United States}	{Travel & Transport,}
4066	Wed Jun 15 01:44:49 +0000 2011	4abe696af964a520638d20e3	{Rudy's Country Store & Bar-B-Q}	{30.536242254734933,-97.69381999969482,Round Rock,TX,United States}	{Food,}
4066	Wed Jun 15 01:09:22 +0000 2011	4cad3e4a2776b60cacc8580d	{Homewood Suites by Hilton}	{30.489694280838574,-97.67313480377197,Round Rock,TX,United States}	{Travel & Transport,}
4066	Tue Jun 14 23:54:50 +0000 2011	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
4066	Tue Jun 14 20:35:11 +0000 2011	4a95bedcf964a520722420e3	{United Club East}	{39.85869359259213,-104.6718978881836,Denver,CO,United States}	{Travel & Transport,Airport,}
4066	Tue Jun 14 17:22:29 +0000 2011	51351acfb0b998a0d52be557	{United Airlines Red Carpet Club}	{33.4347786490613,-112.0138260212668,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
4066	Tue Jun 14 17:22:29 +0000 2011	51351acfb0b998a0d52be557	{United Airlines Red Carpet Club}	{33.4347786490613,-112.0138260212668,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
4066	Tue Jun 14 17:22:08 +0000 2011	4d16b4c96c8b54813fa2e5cc	{United Club}	{33.43401584970808,-112.01401814691594,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
4066	Sun Jun 12 02:54:40 +0000 2011	4ce1c88c70bba1cd7c8273c4	{Ultrastar Cinemas}	{33.5413499572526,-111.88563466072083,Scottsdale,AZ,United States}	{Arts & Entertainment,Movie Theater,}
4066	Thu Jun 09 01:56:51 +0000 2011	4b467cdaf964a520702226e3	{NYPD Pizza}	{33.61953327036909,-111.89229726791382,Scottsdale,AZ,United States}	{Food,}
4066	Sun Jun 05 21:33:18 +0000 2011	4aa4848af964a520014720e3	{Yogurtology}	{33.621713330892376,-111.87321029689916,Scottsdale,AZ,United States}	{Food,}
4066	Sun Jun 05 03:37:30 +0000 2011	413ba880f964a520a31b1fe3	{Kazimierz World Wine Bar}	{33.49939122334935,-111.9272518157959,Scottsdale,AZ,United States}	{Nightlife Spot,}
4066	Sun Jun 05 01:18:01 +0000 2011	4b4007e5f964a52085b425e3	{J. Alexander's}	{33.52803377497915,-111.92626476287842,Scottsdale,AZ,United States}	{Food,}
4066	Sat Jun 04 23:54:40 +0000 2011	4a774d6ef964a5201ae41fe3	{Nordstrom Rack}	{33.63409486856129,-111.92139387130737,Scottsdale,AZ,United States}	{Shop & Service,Clothing Store,}
4066	Fri Jun 03 19:01:46 +0000 2011	4b746067f964a52092d82de3	{Fusion Sushi}	{33.628873,-111.889078,Scottsdale,AZ,United States}	{Food,}
4066	Fri Jun 03 19:01:46 +0000 2011	4b746067f964a52092d82de3	{Fusion Sushi}	{33.628873,-111.889078,Scottsdale,AZ,United States}	{Food,}
4066	Tue May 31 01:17:54 +0000 2011	4b240898f964a5208b5f24e3	{Pita Jungle}	{33.674916745861616,-111.9796621799469,Phoenix,AZ,United States}	{Food,}
4066	Mon May 30 18:46:29 +0000 2011	4b746067f964a52092d82de3	{Fusion Sushi}	{33.628873,-111.889078,Scottsdale,AZ,United States}	{Food,}
4066	Fri May 27 19:16:26 +0000 2011	438cf623f964a520302b1fe3	{Hollywood Roosevelt Hotel}	{34.10128656695182,-118.34167957305908,Los Angeles,CA,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
4066	Fri May 27 17:59:16 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
4066	Fri May 27 15:25:45 +0000 2011	4bbdd0a8a0a0c9b6cc001c0f	{United Club}	{37.61919450195577,-122.38718032836914,San Francisco,CA,United States}	{Travel & Transport,Airport,}
4066	Wed May 25 15:07:56 +0000 2011	4c0afad2340720a12e7c8793	{Diamonds Sports Bar @ Holiday Inn & Suites}	{37.72925893,-122.201605,Oakland,CA,United States}	{Nightlife Spot,}
4066	Wed May 25 04:18:12 +0000 2011	4aea7e57f964a520bcbb21e3	{Holiday Inn & Suites Oakland Airport}	{37.729223493187995,-122.20146746058916,Oakland,CA,United States}	{Travel & Transport,}
4066	Tue May 24 04:44:01 +0000 2011	4aea7e57f964a520bcbb21e3	{Holiday Inn & Suites Oakland Airport}	{37.729223493187995,-122.20146746058916,Oakland,CA,United States}	{Travel & Transport,}
4066	Mon May 23 01:35:57 +0000 2011	4a2c1064f964a52017971fe3	{InterContinental San Francisco}	{37.78184495528403,-122.40475416183472,San Francisco,CA,United States}	{Travel & Transport,}
4066	Sun May 22 20:52:04 +0000 2011	4d5993e03281b1f743a0bc2f	{zpizza}	{37.783191,-122.406051,San Francisco,CA,United States}	{Food,}
4066	Sun May 22 16:09:33 +0000 2011	51351acfb0b998a0d52be557	{United Airlines Red Carpet Club}	{33.4347786490613,-112.0138260212668,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
4066	Sat May 21 01:34:21 +0000 2011	4ac2b7c9f964a5207c9a20e3	{The Cheesecake Factory}	{33.624981962231686,-111.92630877535234,Scottsdale,AZ,United States}	{Food,}
4066	Sun May 15 21:26:20 +0000 2011	42474900f964a52083201fe3	{Kierland Commons}	{33.62412670039688,-111.92805396358453,Scottsdale,AZ,United States}	{Outdoors & Recreation,Shop & Service,}
4066	Sun May 15 19:16:42 +0000 2011	4a64ae71f964a5207ec61fe3	{Pita Jungle}	{33.58386929977217,-111.92250967025757,Scottsdale,AZ,United States}	{Food,}
4066	Sat May 14 01:45:55 +0000 2011	4bcca445937ca593047cab92	{Streets of New York}	{33.628985189265066,-111.88704013824463,Scottsdale,AZ,United States}	{Food,}
4066	Fri May 13 01:07:14 +0000 2011	4aa48e43f964a520164720e3	{Kabuki Japanese Restaurant}	{33.432873916320595,-111.90553665161133,Tempe,AZ,United States}	{Food,}
4066	Thu May 12 19:33:20 +0000 2011	4b746067f964a52092d82de3	{Fusion Sushi}	{33.628873,-111.889078,Scottsdale,AZ,United States}	{Food,}
4066	Thu May 12 03:31:54 +0000 2011	4bbdd0a8a0a0c9b6cc001c0f	{United Club}	{37.61919450195577,-122.38718032836914,San Francisco,CA,United States}	{Travel & Transport,Airport,}
