1454	Thu Apr 21 04:01:02 +0000 2011	4106ec80f964a520870b1fe3	{The Fonda Theatre}	{34.10127768296285,-118.32327157258987,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
1454	Fri Jul 09 03:13:57 +0000 2010	4be9d7034f5576b0cb11b396	{Downtown Los Angeles Artwalk}	{34.04737608402853,-118.24942736345383,Los Angeles,CA,United States}	{Nightlife Spot,Museum,Arts & Entertainment,}
1454	Fri Jul 09 02:48:41 +0000 2010	4be9d7034f5576b0cb11b396	{Downtown Los Angeles Artwalk}	{34.04737608402853,-118.24942736345383,Los Angeles,CA,United States}	{Nightlife Spot,Museum,Arts & Entertainment,}
1454	Tue Jul 06 18:30:44 +0000 2010	4afde521f964a520db2b22e3	{Big Jo's}	{34.02733244493353,-118.47871211814208,Santa Monica,CA,United States}	{Food,}
1454	Fri Jul 02 18:08:06 +0000 2010	4b515d42f964a520ca4b27e3	{Cafe Doma Sushi}	{34.02725020882822,-118.47502814825918,Santa Monica,CA,United States}	{Food,}
1454	Thu Jul 01 18:51:58 +0000 2010	4c8da34ec37a6dcb32d1017b	{Saint Anne's Church}	{34.026794367410595,-118.47677889958253,Santa Monica,CA,United States}	{Spiritual Center,Professional & Other Places,}
1454	Thu Jun 24 16:10:34 +0000 2010	4b4caa54f964a52082b926e3	{Les Kelley UCLA Family Health Center}	{34.02563848,-118.47693774,,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu Jun 10 18:07:33 +0000 2010	4b7b6e8bf964a5204b632fe3	{The Castle}	{34.10443402750232,-118.20002774476805,los angeles,CA,United States}	{Residence,}
1454	Sun May 30 23:05:56 +0000 2010	4470358df964a52089331fe3	{Philippe the Original}	{34.05971039910925,-118.23699295520782,Los Angeles,CA,United States}	{Food,}
1454	Sun May 30 16:13:05 +0000 2010	49c280f1f964a520f7551fe3	{Pho 87}	{34.06730737664468,-118.23560357093811,Los Angeles,CA,United States}	{Food,}
1454	Tue May 18 02:25:36 +0000 2010	4b526b28f964a5205a7c27e3	{Golden Coast Buffet}	{34.088350383333335,-118.14991041666667,Alhambra,CA,United States}	{Food,}
1454	Mon May 17 04:31:24 +0000 2010	4b7b6e8bf964a5204b632fe3	{The Castle}	{34.10443402750232,-118.20002774476805,los angeles,CA,United States}	{Residence,}
1454	Thu May 13 23:40:51 +0000 2010	4d42001caed776ebcb2a6a97	{Healthcare Consultation Center II (HCT)}	{34.062476071255084,-118.20235540506792,Los Angeles,CA,United States}	{College & University,}
1454	Thu May 13 20:46:25 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu May 13 20:41:39 +0000 2010	4ac279baf964a5204d9920e3	{USC orthopaedic surgery}	{34.062474,-118.202574,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu May 13 20:40:51 +0000 2010	4c167417cd4bc9b6776e4eeb	{USC Radiology}	{34.0619507883452,-118.20923252950868,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu May 13 00:56:45 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon May 10 02:09:34 +0000 2010	4a89f27ff964a520750920e3	{Target}	{34.14171681787043,-118.22431683540344,Los Angeles,CA,United States}	{Shop & Service,Food,}
1454	Sun May 09 23:06:44 +0000 2010	4a261b8af964a520a57e1fe3	{DoubleTree By Hilton Los Angeles Downtown}	{34.05065344561217,-118.24308864981691,Los Angeles,CA,United States}	{Travel & Transport,Hotel,}
1454	Sun May 09 09:02:56 +0000 2010	4a17441ef964a52040791fe3	{D-Town Burger Bar}	{34.046297,-118.251497,Los Angeles,CA,United States}	{Food,}
1454	Sun May 09 06:55:56 +0000 2010	4ae500b6f964a520f89f21e3	{The Down & Out}	{34.04743336434946,-118.24970146469961,Los Angeles,CA,United States}	{Nightlife Spot,}
1454	Sat May 08 20:50:57 +0000 2010	431e2d80f964a52081271fe3	{Cole's}	{34.04481888109261,-118.24954032897949,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Sat May 08 15:00:21 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Fri May 07 21:39:28 +0000 2010	4b0da7c9f964a5203f4d23e3	{Alondra Hot Wings}	{34.01014781666667,-118.10678,Montebello,CA,United States}	{Food,}
1454	Fri May 07 19:55:02 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu May 06 20:12:32 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Wed May 05 19:46:44 +0000 2010	49b064dcf964a520bc521fe3	{Wurstk?che}	{34.04562341435375,-118.23610246181488,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Tue May 04 20:18:46 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue May 04 19:50:37 +0000 2010	4ad74c8df964a520500921e3	{Jamba Juice}	{34.1384778699991,-118.21452140808105,Los Angeles,CA,United States}	{Food,}
1454	Tue May 04 18:49:42 +0000 2010	4bb64ed12ea19521d377ab2f	{Four Cafe}	{34.138937412998494,-118.21281552314757,Los Angeles,CA,United States}	{Food,}
1454	Mon May 03 20:49:33 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon May 03 20:16:21 +0000 2010	4470358df964a52089331fe3	{Philippe the Original}	{34.05971039910925,-118.23699295520782,Los Angeles,CA,United States}	{Food,}
1454	Mon May 03 04:25:46 +0000 2010	4415b1c5f964a520fd301fe3	{Full House Seafood Restaurant}	{34.066134211361266,-118.23797464370728,Los Angeles,CA,United States}	{Food,}
1454	Sun May 02 22:42:58 +0000 2010	4b526b28f964a5205a7c27e3	{Golden Coast Buffet}	{34.088350383333335,-118.14991041666667,Alhambra,CA,United States}	{Food,}
1454	Sun May 02 11:21:26 +0000 2010	4394dc84f964a520862b1fe3	{The Original Pantry}	{34.04637682393983,-118.26289504766464,Los Angeles,CA,United States}	{Food,}
1454	Fri Apr 30 20:52:10 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Fri Apr 30 20:13:24 +0000 2010	4470358df964a52089331fe3	{Philippe the Original}	{34.05971039910925,-118.23699295520782,Los Angeles,CA,United States}	{Food,}
1454	Thu Apr 29 20:43:21 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu Apr 29 01:22:45 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Apr 27 22:39:11 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Apr 27 20:23:30 +0000 2010	49cff672f964a520e95a1fe3	{Beverly Center}	{34.075056969511444,-118.37755680084229,Los Angeles,CA,United States}	{Shop & Service,}
1454	Mon Apr 26 17:24:01 +0000 2010	4352e980f964a520c7281fe3	{Pershing Square}	{34.04839255059684,-118.25297355651855,Los Angeles,CA,United States}	{Outdoors & Recreation,Government Building,Professional & Other Places,}
1454	Mon Apr 26 17:04:19 +0000 2010	4a844730f964a52028fc1fe3	{Metro Gold Line - Southwest Museum Station}	{34.09843475858843,-118.2064425945282,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Sun Apr 25 16:48:48 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Fri Apr 23 19:37:34 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu Apr 22 21:02:40 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Wed Apr 21 21:04:01 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon Apr 19 18:02:22 +0000 2010	4a261b8af964a520a57e1fe3	{DoubleTree By Hilton Los Angeles Downtown}	{34.05065344561217,-118.24308864981691,Los Angeles,CA,United States}	{Travel & Transport,Hotel,}
1454	Mon Apr 19 16:50:14 +0000 2010	4a844730f964a52028fc1fe3	{Metro Gold Line - Southwest Museum Station}	{34.09843475858843,-118.2064425945282,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Mon Apr 19 09:40:57 +0000 2010	49b064dcf964a520bc521fe3	{Wurstk?che}	{34.04562341435375,-118.23610246181488,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Sun Apr 18 23:30:02 +0000 2010	4a844730f964a52028fc1fe3	{Metro Gold Line - Southwest Museum Station}	{34.09843475858843,-118.2064425945282,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Sun Apr 18 23:08:41 +0000 2010	4a48599df964a520b4aa1fe3	{Mr. Ramen}	{34.049655,-118.23986753333334,Los Angeles,CA,United States}	{Food,}
1454	Sun Apr 18 18:44:37 +0000 2010	4a844730f964a52028fc1fe3	{Metro Gold Line - Southwest Museum Station}	{34.09843475858843,-118.2064425945282,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Sun Apr 18 07:14:44 +0000 2010	4415b1c5f964a520fd301fe3	{Full House Seafood Restaurant}	{34.066134211361266,-118.23797464370728,Los Angeles,CA,United States}	{Food,}
1454	Sun Apr 18 05:18:55 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
1454	Sun Apr 18 02:01:24 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
1454	Sun Apr 18 00:45:11 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
1454	Sat Apr 17 21:42:25 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
1454	Fri Apr 16 21:02:48 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu Apr 15 20:59:08 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Wed Apr 14 23:07:43 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Apr 13 21:07:34 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon Apr 12 20:40:25 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Sun Apr 11 06:03:55 +0000 2010	49b064dcf964a520bc521fe3	{Wurstk?che}	{34.04562341435375,-118.23610246181488,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Sun Apr 11 05:41:31 +0000 2010	4a844730f964a52028fc1fe3	{Metro Gold Line - Southwest Museum Station}	{34.09843475858843,-118.2064425945282,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Sun Apr 11 05:41:30 +0000 2010	4a844730f964a52028fc1fe3	{Metro Gold Line - Southwest Museum Station}	{34.09843475858843,-118.2064425945282,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Fri Apr 09 20:50:24 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Fri Apr 09 06:11:20 +0000 2010	4a30982cf964a52081991fe3	{The Must}	{34.047311,-118.249571,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Wed Apr 07 21:00:56 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Wed Apr 07 01:23:49 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon Apr 05 20:55:24 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Sun Apr 04 06:29:07 +0000 2010	49bc55d6f964a5202b541fe3	{The York}	{34.12119349955029,-118.20627951217317,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Sat Apr 03 23:04:08 +0000 2010	4aa55181f964a520004820e3	{Syrup Desserts}	{34.045723,-118.251083,Los Angeles,CA,United States}	{Food,}
1454	Sat Apr 03 21:53:33 +0000 2010	4352e980f964a520c7281fe3	{Pershing Square}	{34.04839255059684,-118.25297355651855,Los Angeles,CA,United States}	{Outdoors & Recreation,Government Building,Professional & Other Places,}
1454	Sat Apr 03 21:17:27 +0000 2010	4352e980f964a520c7281fe3	{Pershing Square}	{34.04839255059684,-118.25297355651855,Los Angeles,CA,United States}	{Outdoors & Recreation,Government Building,Professional & Other Places,}
1454	Sat Apr 03 21:15:36 +0000 2010	4af7602ef964a520d90822e3	{Civic Center Metro Station}	{34.05422610908843,-118.24702441692352,Los Angeles,CA,United States}	{Travel & Transport,}
1454	Fri Apr 02 01:48:42 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Wed Mar 31 20:37:54 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Mar 30 20:27:56 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Mar 30 01:31:55 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Mar 30 01:31:55 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon Mar 29 02:13:38 +0000 2010	4ab2d216f964a5208d6c20e3	{Holy Family Church}	{34.104139939203215,-118.15261376955561,Los Angeles,CA,United States}	{}
1454	Sun Mar 28 09:15:51 +0000 2010	4b84a8b6f964a520024031e3	{Promenade Towers}	{34.05699576694199,-118.25345318139911,Los Angeles,CA,United States}	{Residence,}
1454	Sat Mar 27 19:14:14 +0000 2010	49c280f1f964a520f7551fe3	{Pho 87}	{34.06730737664468,-118.23560357093811,Los Angeles,CA,United States}	{Food,}
1454	Sat Mar 27 16:11:23 +0000 2010	4b8a14b0f964a520175f32e3	{Eaton Canyon Hiking Trail}	{34.17686863523106,-118.09775407254212,Pasadena,CA,United States}	{Outdoors & Recreation,}
1454	Sat Mar 27 16:11:23 +0000 2010	4b8a14b0f964a520175f32e3	{Eaton Canyon Hiking Trail}	{34.17686863523106,-118.09775407254212,Pasadena,CA,United States}	{Outdoors & Recreation,}
1454	Sat Mar 27 05:52:39 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Fri Mar 26 04:30:35 +0000 2010	4b0b887ff964a520223223e3	{Harry's Family Restaurant}	{34.1868468085469,-118.31656330808582,Burbank,CA,United States}	{Food,}
1454	Wed Mar 24 21:25:27 +0000 2010	4b8866c2f964a5202df531e3	{Los Angeles Public Library - Arroyo Seco Regional}	{34.11389200758116,-118.18639039993286,Los Angeles,CA,United States}	{College & University,Professional & Other Places,}
1454	Wed Mar 24 04:08:33 +0000 2010	49bc55d6f964a5202b541fe3	{The York}	{34.12119349955029,-118.20627951217317,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Sun Mar 21 16:52:43 +0000 2010	459ccb9ff964a5209f401fe3	{Rose Bowl Stadium}	{34.16156958726264,-118.1676149368286,Pasadena,CA,United States}	{Stadium,College & University,Arts & Entertainment,College Stadium,}
1454	Sun Mar 21 09:21:00 +0000 2010	4415b1c5f964a520fd301fe3	{Full House Seafood Restaurant}	{34.066134211361266,-118.23797464370728,Los Angeles,CA,United States}	{Food,}
1454	Sun Mar 21 06:23:51 +0000 2010	4b61d687f964a5201c262ae3	{Vermont Karaoke and Billiard}	{34.070561542279194,-118.29202770030366,Los Angeles,CA,United States}	{Nightlife Spot,}
1454	Sat Mar 20 20:13:32 +0000 2010	4a281ce8f964a520f3941fe3	{Ocean Seafood Restaurant}	{34.061883,-118.239468,Los Angeles,CA,United States}	{Food,}
1454	Sat Mar 20 05:34:23 +0000 2010	49b064dcf964a520bc521fe3	{Wurstk?che}	{34.04562341435375,-118.23610246181488,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Fri Mar 19 19:43:16 +0000 2010	4b6a3340f964a520c5cc2be3	{Sicha Siam}	{34.12459194660187,-118.2210499048233,Los Angeles,CA,United States}	{Food,}
1454	Fri Mar 19 19:00:38 +0000 2010	4ba16cf8f964a520f5b537e3	{Yo Mommas House!}	{33.986098766326904,-118.16787,Commerce,CA,United States}	{Nightlife Spot,Residence,}
1454	Fri Mar 19 19:00:37 +0000 2010	4ba16cf8f964a520f5b537e3	{Yo Mommas House!}	{33.986098766326904,-118.16787,Commerce,CA,United States}	{Nightlife Spot,Residence,}
1454	Fri Mar 19 18:24:26 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Fri Mar 19 00:08:09 +0000 2010	4b118778f964a5209a7e23e3	{Barrio Fiesta}	{34.124832,-118.219835,Eagle Rock,CA,United States}	{Food,}
1454	Thu Mar 18 13:38:13 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Thu Mar 18 06:26:43 +0000 2010	49e0a52df964a5205a611fe3	{Library Bar}	{34.049410396566316,-118.25661063194275,Los Angeles,CA,United States}	{Nightlife Spot,}
1454	Thu Mar 18 05:49:51 +0000 2010	4b6b28baf964a52098f62be3	{Las Perlas}	{34.045050018501556,-118.24936866760254,Los Angeles,CA,United States}	{Nightlife Spot,}
1454	Thu Mar 18 05:39:51 +0000 2010	4ae500b6f964a520f89f21e3	{The Down & Out}	{34.04743336434946,-118.24970146469961,Los Angeles,CA,United States}	{Nightlife Spot,}
1454	Thu Mar 18 01:21:55 +0000 2010	4ba16cf8f964a520f5b537e3	{Yo Mommas House!}	{33.986098766326904,-118.16787,Commerce,CA,United States}	{Nightlife Spot,Residence,}
1454	Wed Mar 17 13:54:29 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Tue Mar 16 14:02:59 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon Mar 15 18:27:42 +0000 2010	4af0c3baf964a520f6de21e3	{Keck Medical Center of USC}	{34.06227020555288,-118.2016333937645,Los Angeles,CA,United States}	{Medical Center,Professional & Other Places,}
1454	Mon Mar 15 01:36:05 +0000 2010	4415b1c5f964a520fd301fe3	{Full House Seafood Restaurant}	{34.066134211361266,-118.23797464370728,Los Angeles,CA,United States}	{Food,}
1454	Mon Mar 15 01:36:03 +0000 2010	4415b1c5f964a520fd301fe3	{Full House Seafood Restaurant}	{34.066134211361266,-118.23797464370728,Los Angeles,CA,United States}	{Food,}
1454	Sun Mar 14 09:17:05 +0000 2010	4415b1c5f964a520fd301fe3	{Full House Seafood Restaurant}	{34.066134211361266,-118.23797464370728,Los Angeles,CA,United States}	{Food,}
1454	Sun Mar 14 05:58:10 +0000 2010	4a30982cf964a52081991fe3	{The Must}	{34.047311,-118.249571,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
1454	Sat Mar 13 17:06:21 +0000 2010	4b8a14b0f964a520175f32e3	{Eaton Canyon Hiking Trail}	{34.17686863523106,-118.09775407254212,Pasadena,CA,United States}	{Outdoors & Recreation,}
