2973	Sun Aug 07 04:14:03 +0000 2011	4b108ab3f964a520777223e3	{UA Olympus Pointe Stadium 12}	{38.757137233248976,-121.25622361574052,Roseville,CA,United States}	{Arts & Entertainment,Movie Theater,}
2973	Fri Jun 10 15:05:49 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Fri Jun 10 14:38:48 +0000 2011	4bb559fa46d4a5932af9c4c0	{Safeway Gas}	{38.63787476905011,-121.32745027542114,Carmichael,CA,United States}	{Shop & Service,}
2973	Fri Jun 10 14:25:35 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Thu Jun 09 00:10:28 +0000 2011	4db7696f1e7206c23cf3430d	{Baseball Game}	{38.832051157951355,-121.20406866073608,Loomis,CA,United States}	{Professional & Other Places,}
2973	Wed Jun 08 15:05:35 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Wed Jun 08 14:24:20 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Wed Jun 08 01:25:57 +0000 2011	4b203b5af964a520102f24e3	{Rite Aid}	{38.618077581838655,-121.36515140533447,Sacramento,CA,United States}	{Shop & Service,}
2973	Wed Jun 08 00:59:37 +0000 2011	4b6dd96ff964a5207d952ce3	{Togo's Sandwiches}	{38.61722551,-121.3636213,Sacramento,CA,United States}	{Food,}
2973	Wed Jun 08 00:35:32 +0000 2011	4da7a0264b22e9f40df369e1	{Baseball Practice}	{38.60543131828308,-121.35849952697754,,,United States}	{}
2973	Tue Jun 07 23:36:37 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Tue Jun 07 14:25:30 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Tue Jun 07 01:57:07 +0000 2011	4b48ef49f964a520245e26e3	{Round Table Pizza}	{38.63841111126902,-121.3295316696167,Carmichael,CA,United States}	{Food,}
2973	Tue Jun 07 01:57:07 +0000 2011	4b48ef49f964a520245e26e3	{Round Table Pizza}	{38.63841111126902,-121.3295316696167,Carmichael,CA,United States}	{Food,}
2973	Mon Jun 06 14:32:45 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Sun Jun 05 23:23:08 +0000 2011	4be60d06cf200f477028143c	{AMPM}	{38.67828403122948,-121.58994734287262,Sacramento,CA,United States}	{Shop & Service,}
2973	Sun Jun 05 22:57:36 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
2973	Sun Jun 05 21:01:50 +0000 2011	47053daef964a520544b1fe3	{Ontario International Airport (ONT)}	{34.05994816216629,-117.5930643081665,Ontario,CA,United States}	{Travel & Transport,Airport,}
2973	Sun Jun 05 20:49:28 +0000 2011	4b75b2f2f964a520f41d2ee3	{Rental Car Facility}	{34.06069477827121,-117.5772500038147,Ontario,CA,United States}	{Travel & Transport,}
2973	Sat Jun 04 14:36:10 +0000 2011	4de8edb77d8b02ee9f219576	{Emerald Ballroom; Renaissance Esmeralda}	{33.722544,-116.324699,Indian Wells,CA,United States}	{Professional & Other Places,}
2973	Sat Jun 04 06:33:24 +0000 2011	4ae28521f964a520d68e21e3	{Las Casuelas Terraza}	{33.82074003089456,-116.54658857436642,Palm Springs,CA,United States}	{Nightlife Spot,Food,}
2973	Sat Jun 04 04:28:42 +0000 2011	4be640b5cf200f478a70143c	{Wasabi Japanese Restaurant & Sushi Bar}	{33.818945,-116.54578061666666,Palm Springs,CA,United States}	{Food,}
2973	Sat Jun 04 04:05:26 +0000 2011	4de9aef3d164ef597cd7e6b5	{Downtown}	{33.82245868977553,-116.54671529838802,Palm Springs,CA,United States}	{}
2973	Sat Jun 04 02:58:41 +0000 2011	4c9d06eed3c2b60ce749bdbc	{IW Club}	{33.72434570339147,-116.32947845736403,Indian Wells,CA,United States}	{Food,}
2973	Fri Jun 03 14:20:56 +0000 2011	4de8edb77d8b02ee9f219576	{Emerald Ballroom; Renaissance Esmeralda}	{33.722544,-116.324699,Indian Wells,CA,United States}	{Professional & Other Places,}
2973	Fri Jun 03 04:32:37 +0000 2011	4c9d06eed3c2b60ce749bdbc	{IW Club}	{33.72434570339147,-116.32947845736403,Indian Wells,CA,United States}	{Food,}
2973	Thu Jun 02 16:29:07 +0000 2011	4d5c22c72a31a1cd7faa44f1	{Cava Restaurant}	{33.72274119966777,-116.32544257039338,,CA,United States}	{Food,}
2973	Thu Jun 02 00:48:36 +0000 2011	4bc7dc6515a7ef3b3f4e7ada	{Renaissance Esmeralda Resort & Spa}	{33.72286317862422,-116.3257827406211,Indian Wells,CA,United States}	{Travel & Transport,Hotel,}
2973	Wed Jun 01 22:13:02 +0000 2011	4b075d1bf964a520a5fc22e3	{Shakey's Pizza Parlor}	{34.06339798231831,-117.19426751166783,Redlands,CA,United States}	{Food,}
2973	Wed Jun 01 21:05:03 +0000 2011	4b75b2f2f964a520f41d2ee3	{Rental Car Facility}	{34.06069477827121,-117.5772500038147,Ontario,CA,United States}	{Travel & Transport,}
2973	Wed Jun 01 20:30:35 +0000 2011	47053daef964a520544b1fe3	{Ontario International Airport (ONT)}	{34.05994816216629,-117.5930643081665,Ontario,CA,United States}	{Travel & Transport,Airport,}
2973	Wed Jun 01 17:50:36 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
2973	Wed Jun 01 17:10:54 +0000 2011	4bba3e9098c7ef3bc0df3202	{AMPM}	{38.63918525,-121.32837501666667,Carmichael,CA,United States}	{Shop & Service,}
2973	Wed Jun 01 17:10:01 +0000 2011	4fb5337c7beb65c72e11d72f	{Chase Bank}	{38.626543180660995,-121.32768846553252,Carmichael,CA,United States}	{Shop & Service,}
2973	Wed Jun 01 17:07:46 +0000 2011	4fb5337c7beb65c72e11d72f	{Chase Bank}	{38.626543180660995,-121.32768846553252,Carmichael,CA,United States}	{Shop & Service,}
2973	Wed Jun 01 16:46:42 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Wed Jun 01 04:04:17 +0000 2011	4b3bc1dcf964a5207e7a25e3	{Taco Bell}	{38.638494914378185,-121.32858753204346,Carmichael,CA,United States}	{Food,}
2973	Wed Jun 01 00:42:59 +0000 2011	4be389ab21d5a593bd8f1911	{Westwood Park}	{38.715099647835764,-121.30441730362901,Citrus Heights,CA,United States}	{Outdoors & Recreation,}
2973	Wed Jun 01 00:42:59 +0000 2011	4be389ab21d5a593bd8f1911	{Westwood Park}	{38.715099647835764,-121.30441730362901,Citrus Heights,CA,United States}	{Outdoors & Recreation,}
2973	Tue May 31 14:26:49 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Tue May 31 03:29:27 +0000 2011	4b9aea6ef964a520c7e235e3	{Save Mart}	{38.64953092761616,-121.32618427276611,Carmichael,CA,United States}	{Shop & Service,Food & Drink Shop,}
2973	Mon May 30 18:06:56 +0000 2011	4bdcac5a3904a5934e3d4f9e	{Robert Frost Park}	{38.68052178158756,-121.35381971103742,Sacramento,CA,United States}	{Outdoors & Recreation,}
2973	Sun May 29 23:54:13 +0000 2011	4bdcac5a3904a5934e3d4f9e	{Robert Frost Park}	{38.68052178158756,-121.35381971103742,Sacramento,CA,United States}	{Outdoors & Recreation,}
2973	Sun May 29 21:52:44 +0000 2011	4be389ab21d5a593bd8f1911	{Westwood Park}	{38.715099647835764,-121.30441730362901,Citrus Heights,CA,United States}	{Outdoors & Recreation,}
2973	Sun May 29 19:13:20 +0000 2011	4b09ad4bf964a5207a1b23e3	{Raley??s}	{38.70917532896575,-121.31311520419818,Citrus Heights,CA,United States}	{Shop & Service,Food & Drink Shop,}
2973	Sat May 28 21:49:17 +0000 2011	4bb559fa46d4a5932af9c4c0	{Safeway Gas}	{38.63787476905011,-121.32745027542114,Carmichael,CA,United States}	{Shop & Service,}
2973	Sat May 28 21:13:00 +0000 2011	4cbb5215035d236a6a7fdf4e	{Sub Depot}	{38.611562848091125,-121.32849097251892,Sacramento,CA,United States}	{Food,}
2973	Sat May 28 07:10:13 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Sat May 28 00:43:42 +0000 2011	4be389ab21d5a593bd8f1911	{Westwood Park}	{38.715099647835764,-121.30441730362901,Citrus Heights,CA,United States}	{Outdoors & Recreation,}
2973	Fri May 27 23:04:07 +0000 2011	4b5b611ef964a5203bf928e3	{Jimboy's Tacos}	{38.63556,-121.32854369,Carmichael,CA,United States}	{Food,}
2973	Thu May 26 14:25:11 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Wed May 25 14:32:34 +0000 2011	4bba3e9098c7ef3bc0df3202	{AMPM}	{38.63918525,-121.32837501666667,Carmichael,CA,United States}	{Shop & Service,}
2973	Wed May 25 14:26:08 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Wed May 25 01:03:55 +0000 2011	4da7a0264b22e9f40df369e1	{Baseball Practice}	{38.60543131828308,-121.35849952697754,,,United States}	{}
2973	Tue May 24 14:36:19 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Tue May 24 00:40:51 +0000 2011	4db25e3b4b220b5fbb013831	{My Jen's House}	{38.711505401825995,-121.37131638757069,Antelope,CA,United States}	{Residence,}
2973	Mon May 23 14:34:24 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Mon May 23 03:21:02 +0000 2011	4db25e3b4b220b5fbb013831	{My Jen's House}	{38.711505401825995,-121.37131638757069,Antelope,CA,United States}	{Residence,}
2973	Sun May 22 22:47:51 +0000 2011	4da7a0264b22e9f40df369e1	{Baseball Practice}	{38.60543131828308,-121.35849952697754,,,United States}	{}
2973	Sun May 22 22:35:11 +0000 2011	4bb113c4f964a5205d783ce3	{AMPM}	{38.61666927563656,-121.32899522781372,Carmichael,CA,United States}	{Shop & Service,}
2973	Sun May 22 04:44:58 +0000 2011	4b9aea6ef964a520c7e235e3	{Save Mart}	{38.64953092761616,-121.32618427276611,Carmichael,CA,United States}	{Shop & Service,Food & Drink Shop,}
2973	Sat May 21 22:07:54 +0000 2011	4b84b5ccf964a520e74131e3	{Walmart Supercenter}	{38.68999014101035,-121.2956178188324,Citrus Heights,CA,United States}	{Shop & Service,}
2973	Sat May 21 03:38:49 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Sat May 21 03:16:00 +0000 2011	4b8b2d99f964a5204a9632e3	{Adalberto's Mexican Food}	{38.66326713388467,-121.30798145399542,Fair Oaks,CA,United States}	{Food,}
2973	Sat May 21 00:58:30 +0000 2011	4bdcac5a3904a5934e3d4f9e	{Robert Frost Park}	{38.68052178158756,-121.35381971103742,Sacramento,CA,United States}	{Outdoors & Recreation,}
2973	Fri May 20 23:33:36 +0000 2011	4c4c62405609c9b60d2c7492	{AMPM}	{38.61054533698766,-121.4147400856018,Sacramento,CA,United States}	{Travel & Transport,Shop & Service,}
2973	Fri May 20 14:29:10 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Thu May 19 14:24:42 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Thu May 19 04:35:43 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Thu May 19 03:28:25 +0000 2011	4c7d83689221236a807f7f3d	{Anytime Fitness}	{38.654239,-121.292108,Fair Oaks,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2973	Wed May 18 15:03:57 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Wed May 18 14:24:27 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Tue May 17 23:32:12 +0000 2011	4b6f098df964a52094d82ce3	{Walmart Supercenter}	{38.6089063297574,-121.3839054107666,Sacramento,CA,United States}	{Shop & Service,}
2973	Tue May 17 14:55:48 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Tue May 17 14:23:49 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Tue May 17 03:45:31 +0000 2011	4cf72749d3a8a1cd908dd543	{Shayne & Tami's}	{38.678436939967604,-121.29124632551728,Citrus Heights,CA,United States}	{Residence,}
2973	Tue May 17 00:53:16 +0000 2011	4b89a8f0f964a520dd4932e3	{McDonald's}	{38.68682668615681,-121.34154260158539,Sacramento,CA,United States}	{Food,}
2973	Tue May 17 00:42:21 +0000 2011	4babecd6f964a520e8d53ae3	{SUBWAY}	{38.68590831756592,-121.339208,Sacramento,CA,United States}	{Food,}
2973	Mon May 16 23:48:20 +0000 2011	4db25e3b4b220b5fbb013831	{My Jen's House}	{38.711505401825995,-121.37131638757069,Antelope,CA,United States}	{Residence,}
2973	Mon May 16 15:02:28 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Mon May 16 14:25:03 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Mon May 16 03:04:58 +0000 2011	4b75d857f964a520f5282ee3	{Subway}	{38.638230547215514,-121.32928029864019,Carmichael,CA,United States}	{Food,}
2973	Mon May 16 01:56:24 +0000 2011	4b3eb310f964a52010a125e3	{Outback Steakhouse}	{38.626885368238035,-121.26460360840672,Gold River,CA,United States}	{Food,}
2973	Sun May 15 23:11:33 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Sun May 15 21:57:55 +0000 2011	4b0586bcf964a520e66b22e3	{Folsom Premium Outlets}	{38.64366945486863,-121.18794204851302,Folsom,CA,United States}	{Shop & Service,}
2973	Sun May 15 21:57:44 +0000 2011	4b940c1cf964a520f56334e3	{Van's Outlet}	{38.644044,-121.188857,Folsom,CA,United States}	{Shop & Service,Clothing Store,}
2973	Sun May 15 01:02:42 +0000 2011	4c65c235e75ac928bfbbf5da	{SUBWAY}	{38.65495090617941,-121.29157317361536,Fair Oaks,CA,United States}	{Food,}
2973	Sat May 14 18:12:03 +0000 2011	4d93ccf484a6a35d0f954ab8	{Baseball Game}	{38.690006732940674,-121.2007588148117,Orangevale,CA,United States}	{}
2973	Sat May 14 18:12:03 +0000 2011	4d93ccf484a6a35d0f954ab8	{Baseball Game}	{38.690006732940674,-121.2007588148117,Orangevale,CA,United States}	{}
2973	Sat May 14 17:19:33 +0000 2011	4bae7f40f964a5208ab93be3	{Safeway}	{38.66514771008092,-121.22426569461823,Fair Oaks,CA,United States}	{Shop & Service,Food & Drink Shop,}
2973	Sat May 14 05:00:10 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Sat May 14 03:39:34 +0000 2011	4b7c65d8f964a520ea902fe3	{Golden Corral}	{38.655002215816275,-121.38229608535767,North Highlands,CA,United States}	{Food,}
2973	Sat May 14 02:59:21 +0000 2011	4da7a0264b22e9f40df369e1	{Baseball Practice}	{38.60543131828308,-121.35849952697754,,,United States}	{}
2973	Sat May 14 01:40:43 +0000 2011	4db25e3b4b220b5fbb013831	{My Jen's House}	{38.711505401825995,-121.37131638757069,Antelope,CA,United States}	{Residence,}
2973	Fri May 13 15:14:07 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Fri May 13 14:16:36 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Fri May 13 14:14:35 +0000 2011	4b9aea6ef964a520c7e235e3	{Save Mart}	{38.64953092761616,-121.32618427276611,Carmichael,CA,United States}	{Shop & Service,Food & Drink Shop,}
2973	Fri May 13 04:25:18 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Fri May 13 03:25:36 +0000 2011	4ba02a72f964a520e05e37e3	{IHOP}	{38.66121701382999,-121.35145758414609,Sacramento,CA,United States}	{Food,}
2973	Fri May 13 00:17:41 +0000 2011	4be389ab21d5a593bd8f1911	{Westwood Park}	{38.715099647835764,-121.30441730362901,Citrus Heights,CA,United States}	{Outdoors & Recreation,}
2973	Thu May 12 23:41:47 +0000 2011	4b09ad4bf964a5207a1b23e3	{Raley??s}	{38.70917532896575,-121.31311520419818,Citrus Heights,CA,United States}	{Shop & Service,Food & Drink Shop,}
2973	Thu May 12 14:58:58 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Thu May 12 14:23:38 +0000 2011	4bba3e9098c7ef3bc0df3202	{AMPM}	{38.63918525,-121.32837501666667,Carmichael,CA,United States}	{Shop & Service,}
2973	Thu May 12 14:19:50 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Thu May 12 03:04:22 +0000 2011	4bfc6689f14fa5934ff8c9d4	{Mark & Monica's Family Pizza}	{38.65132632218218,-121.32813529806603,Carmichael,CA,United States}	{Food,}
2973	Thu May 12 00:28:59 +0000 2011	4be389ab21d5a593bd8f1911	{Westwood Park}	{38.715099647835764,-121.30441730362901,Citrus Heights,CA,United States}	{Outdoors & Recreation,}
2973	Wed May 11 15:00:41 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Wed May 11 14:27:13 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Wed May 11 02:26:17 +0000 2011	4da7a0264b22e9f40df369e1	{Baseball Practice}	{38.60543131828308,-121.35849952697754,,,United States}	{}
2973	Tue May 10 14:42:33 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Tue May 10 14:14:43 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Tue May 10 03:48:19 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
2973	Tue May 10 02:23:41 +0000 2011	4db25e3b4b220b5fbb013831	{My Jen's House}	{38.711505401825995,-121.37131638757069,Antelope,CA,United States}	{Residence,}
2973	Mon May 09 14:48:04 +0000 2011	4be32c8a660ec9287858cb3b	{California Medical Association}	{38.57941389083862,-121.4902013540268,Sacramento,CA,United States}	{Professional & Other Places,}
2973	Mon May 09 14:18:52 +0000 2011	4be0ae9f98f2a593d418c35a	{John Barrett Middle School}	{38.643599572519484,-121.31386932700633,Carmichael,CA,United States}	{College & University,}
2973	Mon May 09 01:14:10 +0000 2011	4bd6394d7b1876b0ee488c86	{Dairy Queen}	{38.647116,-121.32848024368286,Carmichael,CA,United States}	{Food,}
2973	Sun May 08 20:17:31 +0000 2011	4ceedc5e7db3224b0bd5292e	{Landon's Grandpa & Grandma's House}	{39.110498210064065,-121.64542220948294,Yuba City,CA,United States}	{Residence,}
2973	Sun May 08 05:22:12 +0000 2011	4c901de4352da1cdcf310fb2	{Paplanus Casa}	{38.64929120617645,-121.32556878044457,Carmichael,CA,United States}	{Residence,}
