269	Thu Aug 11 18:35:22 +0000 2011	4b51cb69f964a520cf5527e3	{San Buenaventura State Beach}	{34.269896134553214,-119.2774486541748,Ventura,CA,United States}	{Outdoors & Recreation,}
269	Tue Jul 12 02:00:24 +0000 2011	4b9be9c2f964a520093536e3	{Crystal Cleaners}	{34.150271,-118.245295,Glendale,CA,United States}	{Shop & Service,Professional & Other Places,}
269	Mon Jul 11 23:13:18 +0000 2011	4ba0eab9f964a520dc8637e3	{Coffee Cup}	{34.15368586179572,-118.25546264648438,Glendale,CA,United States}	{Food,}
269	Sun Jul 10 23:06:59 +0000 2011	4adb9d61f964a520642921e3	{Massage envy}	{34.15102648333333,-118.25503885746002,Glendale,CA,United States}	{Shop & Service,}
269	Sun Jul 10 19:00:48 +0000 2011	4c547550f5f3d13a036f30fa	{Atwater Village}	{34.1167788244104,-118.26069831848145,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
269	Sun Jul 10 17:22:34 +0000 2011	4a1241adf964a52084771fe3	{Starbucks}	{34.126599666666664,-118.263544,Los Angeles,CA,United States}	{Food,}
269	Sun Jul 10 02:41:46 +0000 2011	43768200f964a5203d2a1fe3	{AMC Burbank 16}	{34.1819235954088,-118.31200361251831,Burbank,CA,United States}	{Food,Arts & Entertainment,Movie Theater,}
269	Sat Jul 09 17:32:26 +0000 2011	4ae9c127f964a5201bb621e3	{Starbucks}	{34.146884669499336,-118.25531244277954,Glendale,CA,United States}	{Food,}
269	Fri Jul 08 01:28:15 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
269	Thu Jul 07 01:50:42 +0000 2011	4a550f3ff964a520a1b31fe3	{24 Hour Fitness}	{34.15229353423018,-118.25422407190815,Glendale,CA,United States}	{Shop & Service,Gym / Fitness Center,}
269	Wed Jul 06 21:31:11 +0000 2011	4bbdf245f57ba593f1a7aeb9	{Shell}	{34.1551459,-118.2648503780365,Glendale,CA,United States}	{Shop & Service,}
269	Wed Jul 06 15:36:38 +0000 2011	4af43105f964a5207ff021e3	{The Olympic Collection Banquet & Conference Center}	{34.038446446525896,-118.44180599412651,Los Angeles,CA,United States}	{}
269	Wed Jul 06 15:36:37 +0000 2011	4af43105f964a5207ff021e3	{The Olympic Collection Banquet & Conference Center}	{34.038446446525896,-118.44180599412651,Los Angeles,CA,United States}	{}
269	Tue Jul 05 21:33:38 +0000 2011	4c9be85d46978cfac564897f	{Glassell Park}	{34.117711787645256,-118.23224376663359,Los Angeles,CA,United States}	{Outdoors & Recreation,}
269	Tue Jul 05 21:01:32 +0000 2011	4b2aca0df964a520afaf24e3	{7-Eleven}	{34.14664648044626,-118.2504082754946,Glendale,CA,United States}	{Shop & Service,}
269	Tue Jul 05 16:17:40 +0000 2011	4c3e52a098ea9c746d62c0b5	{Community Bank}	{34.15377711666667,-118.25480503333333,Glendale,CA,United States}	{Shop & Service,}
269	Tue Jul 05 05:02:46 +0000 2011	4d9ab3e973df8cfa526ce5ec	{Capri}	{34.15048501,-118.24993004000001,,,United States}	{}
269	Mon Jul 04 19:20:32 +0000 2011	4470358df964a52089331fe3	{Philippe the Original}	{34.05971039910925,-118.23699295520782,Los Angeles,CA,United States}	{Food,}
269	Sat Jul 02 20:50:57 +0000 2011	49c31443f964a52054561fe3	{The Americana at Brand}	{34.14381241092894,-118.25670719146729,Glendale,CA,United States}	{Shop & Service,Arts & Entertainment,}
269	Fri Jul 01 22:11:04 +0000 2011	4d925575b053b60c4aff77cb	{Specialty's Cafe & Bakery}	{34.153787964295965,-118.25464189052582,Glendale,CA,United States}	{Food,}
269	Fri Jul 01 02:25:55 +0000 2011	4e06632e14959022c890438f	{Wescom Credit Union}	{34.15028301353571,-118.10189772388145,Pasadena,CA,United States}	{Professional & Other Places,}
269	Tue Jun 28 15:14:41 +0000 2011	4aa5621df964a520274820e3	{Jack's on Montana}	{34.033962098827814,-118.49281993791304,Santa Monica,CA,United States}	{Food,}
269	Mon Jun 27 18:49:29 +0000 2011	4c3e52a098ea9c746d62c0b5	{Community Bank}	{34.15377711666667,-118.25480503333333,Glendale,CA,United States}	{Shop & Service,}
269	Sun Jun 26 21:31:46 +0000 2011	4a99dc95f964a520da3020e3	{Fishermen's Village}	{33.972850285222506,-118.44620938078023,Marina Del Rey,CA,United States}	{Shop & Service,Outdoors & Recreation,}
269	Sun Jun 26 20:17:42 +0000 2011	460a700ef964a520ef441fe3	{Manhattan Beach Pier}	{33.884061752362456,-118.41261863708496,Manhattan Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
269	Sat Jun 25 18:58:32 +0000 2011	4a721084f964a52043da1fe3	{Panera Bread}	{34.15009678,-118.254768,Glendale,CA,United States}	{Food,}
269	Sat Jun 25 17:51:41 +0000 2011	4a550f3ff964a520a1b31fe3	{24 Hour Fitness}	{34.15229353423018,-118.25422407190815,Glendale,CA,United States}	{Shop & Service,Gym / Fitness Center,}
269	Thu Jun 23 20:06:59 +0000 2011	4a974306f964a520212920e3	{Rodeo Mexican Grill}	{34.07764,-118.2590514421463,Los Angeles,CA,United States}	{Food,}
269	Thu Jun 23 17:37:58 +0000 2011	4b5254f3f964a520b07727e3	{Panda Express}	{34.149539,-118.24607491493225,Glendale,CA,United States}	{Food,}
269	Mon Jun 20 16:50:14 +0000 2011	4b4f6c20f964a520ea0527e3	{Starbucks}	{36.143857,-115.154485,Las Vegas,NV,United States}	{Food,}
269	Mon Jun 20 04:12:31 +0000 2011	41326e00f964a520c0131fe3	{Bellagio Hotel & Casino}	{36.112498113604694,-115.17571357074823,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
269	Mon Jun 20 02:32:39 +0000 2011	4d8a8a09d85f370452f700dc	{Absinthe}	{36.115310971231416,-115.17398131688294,Las Vegas,NV,United States}	{Performing Arts Venue,Arts & Entertainment,}
269	Mon Jun 20 02:30:54 +0000 2011	4d9fb26649afb60c1035a48d	{Beer Garden At Absinthe}	{36.115418,-115.17392257,,,United States}	{Arts & Entertainment,}
269	Sun Jun 19 20:51:31 +0000 2011	4bc2062a2a89ef3bd30ff388	{HGV Pool}	{36.139585960305084,-115.16146212816238,Las Vegas,NV,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
269	Sun Jun 19 17:11:36 +0000 2011	4b4f6c20f964a520ea0527e3	{Starbucks}	{36.143857,-115.154485,Las Vegas,NV,United States}	{Food,}
269	Sun Jun 19 02:53:41 +0000 2011	458d63f7f964a52005401fe3	{Bally's Hotel & Casino}	{36.11387007704609,-115.17057895660399,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
269	Sun Jun 19 02:52:41 +0000 2011	4bb8f818314e952178fd489d	{Bally's Steakhouse}	{36.11361005880138,-115.16993522644043,Las Vegas,NV,United States}	{Food,}
269	Sun Jun 19 02:16:24 +0000 2011	4a6d0478f964a52058d21fe3	{The Palazzo Resort Hotel & Casino}	{36.12453008380567,-115.16924858093262,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
269	Sat Jun 18 19:47:13 +0000 2011	4ab0498ef964a520dd6620e3	{Fountains Of Bellagio}	{36.11278666201352,-115.17409801483154,Las Vegas,NV,United States}	{Travel & Transport,Outdoors & Recreation,}
269	Sat Jun 18 19:06:49 +0000 2011	4a710474f964a520fdd81fe3	{Serendipity 3}	{36.115274160690916,-115.17345428466797,Las Vegas,NV,United States}	{Food,}
269	Sat Jun 18 18:27:49 +0000 2011	41326e00f964a5209f141fe3	{The Mirage Hotel & Casino}	{36.121566227189106,-115.17517089843749,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
269	Sat Jun 18 17:46:15 +0000 2011	41326e00f964a5209f141fe3	{The Mirage Hotel & Casino}	{36.121566227189106,-115.17517089843749,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
269	Sat Jun 18 17:35:23 +0000 2011	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
269	Sat Jun 18 17:27:54 +0000 2011	42911d00f964a520f9231fe3	{Fashion Show Mall}	{36.127025876271624,-115.17143726348877,Las Vegas,NV,United States}	{Shop & Service,Arts & Entertainment,}
269	Sat Jun 18 17:23:59 +0000 2011	4bc1fc4babf49521f0b7c193	{The Marketplace @ HGV Vegas Strip}	{36.139954197352566,-115.16100883483887,Las Vegas,NV,United States}	{Food,}
269	Sat Jun 18 07:45:52 +0000 2011	4a33aec1f964a520369b1fe3	{Hilton Grand Vacations Suites on the Las Vegas Strip}	{36.14002351236823,-115.1610517501831,Las Vegas,NV,United States}	{Travel & Transport,Hotel,}
269	Sat Jun 18 06:58:33 +0000 2011	4bd4a4d8cfa7b7137e8a24da	{California / Nevada Stateline}	{35.6072428437229,-115.39137840270996,Primm,CA,United States}	{Travel & Transport,}
269	Sat Jun 18 06:16:32 +0000 2011	4b99ed35f964a520479735e3	{Zzyzx Rd}	{35.19569489118943,-116.14153861999512,Zzyzx,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
269	Sat Jun 18 04:13:11 +0000 2011	4c96c27982b56dcb8a91e4aa	{The I.E.}	{34.1387392999922,-117.48981,Fontana,CA,United States}	{Outdoors & Recreation,}
269	Fri Jun 17 02:21:38 +0000 2011	4bc601c1b387d13a5720c1e8	{AMPM}	{34.02648569981632,-118.40888528245168,Los Angeles,CA,United States}	{Shop & Service,}
269	Thu Jun 16 23:44:21 +0000 2011	4a06d4bbf964a52007731fe3	{Denny's}	{34.00364875,-118.39333848333334,Culver City,CA,United States}	{Food,}
269	Thu Jun 16 00:59:23 +0000 2011	49c31443f964a52054561fe3	{The Americana at Brand}	{34.14381241092894,-118.25670719146729,Glendale,CA,United States}	{Shop & Service,Arts & Entertainment,}
269	Wed Jun 15 22:27:19 +0000 2011	4ba0eab9f964a520dc8637e3	{Coffee Cup}	{34.15368586179572,-118.25546264648438,Glendale,CA,United States}	{Food,}
269	Tue Jun 14 18:29:22 +0000 2011	4b6a3aa8f964a5202ace2be3	{Pick Up Stix}	{34.14256926877567,-118.39465320110321,Studio City,CA,United States}	{Food,}
269	Tue Jun 14 16:08:53 +0000 2011	4c2c35d37216952163477f8f	{Perennial Financial}	{34.0513727,-118.4557716,Los Angeles,CA,United States}	{}
269	Sun Jun 12 19:16:31 +0000 2011	4a550f3ff964a520a1b31fe3	{24 Hour Fitness}	{34.15229353423018,-118.25422407190815,Glendale,CA,United States}	{Shop & Service,Gym / Fitness Center,}
269	Sun Jun 12 17:21:00 +0000 2011	4ae9c127f964a5201bb621e3	{Starbucks}	{34.146884669499336,-118.25531244277954,Glendale,CA,United States}	{Food,}
269	Sat Jun 11 18:23:10 +0000 2011	4b4e42fcf964a52040e726e3	{Valvoline Instant Oil Change}	{34.153802,-118.24370695,Glendale,CA,United States}	{Shop & Service,}
269	Fri Jun 10 21:59:45 +0000 2011	4ba0eab9f964a520dc8637e3	{Coffee Cup}	{34.15368586179572,-118.25546264648438,Glendale,CA,United States}	{Food,}
269	Thu Jun 09 16:06:29 +0000 2011	4bf6a38194b2a593c5caadee	{JA Finance Park}	{34.15129479933533,-118.32641537143893,Los Angeles,CA,United States}	{}
269	Thu Jun 09 03:01:04 +0000 2011	4b6a3aa8f964a5202ace2be3	{Pick Up Stix}	{34.14256926877567,-118.39465320110321,Studio City,CA,United States}	{Food,}
269	Thu Jun 09 01:02:22 +0000 2011	4a95ae62f964a520212420e3	{Sheraton Universal Hotel}	{34.13795616356496,-118.35988640785212,Universal City,CA,United States}	{Travel & Transport,Food,Hotel,}
269	Tue Jun 07 23:01:20 +0000 2011	4d925575b053b60c4aff77cb	{Specialty's Cafe & Bakery}	{34.153787964295965,-118.25464189052582,Glendale,CA,United States}	{Food,}
269	Tue Jun 07 17:08:50 +0000 2011	4b1b5060f964a520c3fa23e3	{Hilton Los Angeles Airport}	{33.94587055233686,-118.38180112732375,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
269	Tue Jun 07 14:37:08 +0000 2011	4aa5621df964a520274820e3	{Jack's on Montana}	{34.033962098827814,-118.49281993791304,Santa Monica,CA,United States}	{Food,}
269	Mon Jun 06 19:15:20 +0000 2011	4c3e52a098ea9c746d62c0b5	{Community Bank}	{34.15377711666667,-118.25480503333333,Glendale,CA,United States}	{Shop & Service,}
269	Mon Jun 06 01:18:29 +0000 2011	4b5ca41ef964a5208b3b29e3	{21 Choices}	{34.145863186754475,-118.15230523204752,Pasadena,CA,United States}	{Food,}
269	Sun Jun 05 20:46:34 +0000 2011	4ab41217f964a520b86f20e3	{Chipotle Mexican Grill}	{34.147427883333336,-118.24642,Glendale,CA,United States}	{Food,}
269	Sat Jun 04 17:01:39 +0000 2011	4c1bb8b0c09ed13aba8a828e	{Hanfu Lee, DDS}	{34.140666216666666,-118.03002216666667,Arcadia,CA,United States}	{Medical Center,Professional & Other Places,}
269	Thu Jun 02 22:04:45 +0000 2011	4ae9c127f964a5201bb621e3	{Starbucks}	{34.146884669499336,-118.25531244277954,Glendale,CA,United States}	{Food,}
269	Thu Jun 02 18:59:03 +0000 2011	4bbdf245f57ba593f1a7aeb9	{Shell}	{34.1551459,-118.2648503780365,Glendale,CA,United States}	{Shop & Service,}
269	Wed Jun 01 17:22:17 +0000 2011	4ba8e751f964a520aaf839e3	{United States District Court - Central District of California}	{34.05499256478936,-118.24136973301246,Los Angeles,CA,United States}	{Government Building,Professional & Other Places,}
269	Mon May 30 17:05:07 +0000 2011	4e85e3efd22dbc5f8e24ec99	{Point Loma}	{32.74100509931471,-117.2289116780462,San Diego,CA,United States}	{Outdoors & Recreation,}
269	Sun May 29 03:47:34 +0000 2011	4d5597ee58856dcb210d4c6d	{Paradise Point Adult Pool}	{32.77601962377053,-117.24094071256968,San Diego,CA,United States}	{Travel & Transport,Hotel,}
269	Sun May 29 03:02:26 +0000 2011	40e0b100f964a520a9011fe3	{Barefoot Bar & Grill}	{32.77412492723217,-117.24058473233707,San Diego,CA,United States}	{Food,}
269	Sat May 28 21:20:30 +0000 2011	4b5f9449f964a520c0c229e3	{Hacienda de Las Rosas Winery}	{32.75555846666666,-117.19697713851929,San Diego,CA,United States}	{Nightlife Spot,}
269	Sat May 28 20:09:29 +0000 2011	4a3ed475f964a5207ca31fe3	{Casa de Reyes}	{32.755479,-117.1973274,San Diego,CA,United States}	{Food,}
269	Sat May 28 20:07:55 +0000 2011	4a9043d5f964a520e61620e3	{Old Town San Diego State Historic Park}	{32.75439045540361,-117.19707578708606,San Diego,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
269	Sat May 28 17:03:42 +0000 2011	4a81e0f4f964a520dff71fe3	{Paradise Point Resort & Spa}	{32.77494025799912,-117.23994166968006,San Diego,CA,United States}	{Travel & Transport,Hotel,}
269	Sat May 28 04:59:54 +0000 2011	48b71f4bf964a520b9511fe3	{UltraStar Mission Valley Cinemas}	{32.77057022002807,-117.15846291706553,San Diego,CA,United States}	{Arts & Entertainment,Movie Theater,}
269	Sat May 28 02:11:15 +0000 2011	4ad14c93f964a520f0dd20e3	{Randy Jones All American Sports Grill}	{32.77042433372015,-117.1596622467041,San Diego,CA,United States}	{Nightlife Spot,Food,}
269	Fri May 27 22:26:14 +0000 2011	4d5597ee58856dcb210d4c6d	{Paradise Point Adult Pool}	{32.77601962377053,-117.24094071256968,San Diego,CA,United States}	{Travel & Transport,Hotel,}
269	Fri May 27 20:55:55 +0000 2011	4a81e0f4f964a520dff71fe3	{Paradise Point Resort & Spa}	{32.77494025799912,-117.23994166968006,San Diego,CA,United States}	{Travel & Transport,Hotel,}
269	Fri May 27 19:46:03 +0000 2011	4b47923df964a520023626e3	{Fresh MXN Food}	{32.75367541,-117.21723778333333,San Diego,CA,United States}	{Food,}
269	Thu May 26 23:53:44 +0000 2011	4b5a6458f964a52016c228e3	{Rite Aid}	{34.14453604135168,-118.25513771542265,Glendale,CA,United States}	{Shop & Service,}
269	Wed May 25 16:40:21 +0000 2011	4ba8e751f964a520aaf839e3	{United States District Court - Central District of California}	{34.05499256478936,-118.24136973301246,Los Angeles,CA,United States}	{Government Building,Professional & Other Places,}
269	Wed May 25 16:38:53 +0000 2011	4d28b986467d6ea8860dc995	{Chinatown Gateway}	{34.061241857253506,-118.23937668165841,Los Angeles,CA,United States}	{Outdoors & Recreation,}
269	Tue May 24 01:08:38 +0000 2011	4b627ba8f964a52039492ae3	{VONS}	{34.15519519052891,-118.24460506439209,Glendale,CA,United States}	{Shop & Service,Food & Drink Shop,}
269	Sun May 22 20:11:30 +0000 2011	4b8adee2f964a5206a8632e3	{Men's Wearhouse}	{34.14699826148838,-118.2466977479492,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
269	Sat May 21 15:59:14 +0000 2011	4ab57702f964a520c97420e3	{Russell's}	{34.14645555583911,-118.15052827388732,Pasadena,CA,United States}	{Food,}
269	Sat May 21 01:12:45 +0000 2011	4d0ae8a4d823b1f78eabe65c	{El Cholo Caf?}	{34.145237914835484,-118.14475731988998,Pasadena,CA,United States}	{Nightlife Spot,Food,}
269	Sat May 21 01:11:02 +0000 2011	4b9aece5f964a520b6e335e3	{The Westin Pasadena}	{34.14908671197729,-118.14191748314387,Pasadena,CA,United States}	{Travel & Transport,Hotel,Professional & Other Places,}
269	Fri May 20 20:51:34 +0000 2011	4a91ad29f964a5204b1b20e3	{The Habit Burger Grill}	{34.14949955300746,-118.24606418609619,Glendale,CA,United States}	{Food,}
269	Fri May 20 20:13:41 +0000 2011	4b8adee2f964a5206a8632e3	{Men's Wearhouse}	{34.14699826148838,-118.2466977479492,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
269	Fri May 20 20:13:41 +0000 2011	4b8adee2f964a5206a8632e3	{Men's Wearhouse}	{34.14699826148838,-118.2466977479492,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
269	Fri May 20 19:07:11 +0000 2011	4a8b29b1f964a5209f0b20e3	{Porto's Bakery & Cafe}	{34.1503879754695,-118.25532615379078,Glendale,CA,United States}	{Food,}
269	Fri May 20 06:02:13 +0000 2011	4ac5aa87f964a52064b220e3	{Tavern On Brand}	{34.148448,-118.25481853333334,Glendale,CA,United States}	{Nightlife Spot,Food,}
269	Thu May 19 23:36:19 +0000 2011	4ad2688df964a52076e120e3	{Supercuts - Glendale}	{34.150205424493755,-118.24524879455566,Glendale,CA,United States}	{Shop & Service,}
269	Wed May 18 22:18:08 +0000 2011	4b5e1a18f964a520ab7d29e3	{Community Bank}	{34.14566821053624,-118.13428044319153,Pasadena,CA,United States}	{Shop & Service,}
269	Wed May 18 17:05:52 +0000 2011	4ba8e751f964a520aaf839e3	{United States District Court - Central District of California}	{34.05499256478936,-118.24136973301246,Los Angeles,CA,United States}	{Government Building,Professional & Other Places,}
269	Wed May 18 02:07:42 +0000 2011	4b8adee2f964a5206a8632e3	{Men's Wearhouse}	{34.14699826148838,-118.2466977479492,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
269	Tue May 17 16:44:21 +0000 2011	4b60852bf964a5204eeb29e3	{Rodeo Drive}	{34.069191517197375,-118.40304851531982,Beverly Hills,CA,United States}	{Travel & Transport,Shop & Service,}
269	Tue May 17 02:10:18 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
269	Mon May 16 18:56:08 +0000 2011	4a91ad29f964a5204b1b20e3	{The Habit Burger Grill}	{34.14949955300746,-118.24606418609619,Glendale,CA,United States}	{Food,}
269	Sun May 15 23:00:36 +0000 2011	4a8b29b1f964a5209f0b20e3	{Porto's Bakery & Cafe}	{34.1503879754695,-118.25532615379078,Glendale,CA,United States}	{Food,}
269	Sun May 15 20:00:55 +0000 2011	43582f80f964a520e3281fe3	{Santee Alley}	{34.03826285777026,-118.25520623848962,Los Angeles,CA,United States}	{Shop & Service,Food,}
