3065	Sat Aug 06 10:04:50 +0000 2011	4b08f84ef964a520a51323e3	{Molcasalsa Mexican Food}	{33.917615709068066,-117.93231010437012,Fullerton,CA,United States}	{Food,}
3065	Mon Jul 18 04:55:35 +0000 2011	4b3e487cf964a520a69a25e3	{Simone's Donuts}	{33.79525019399122,-118.10767009543794,Long Beach,CA,United States}	{Food,}
3065	Mon Jul 18 04:20:05 +0000 2011	44e31d57f964a52038371fe3	{El Dorado Park}	{33.80678763955268,-118.0989933013916,Long Beach,CA,United States}	{Outdoors & Recreation,}
===
3065	Wed Apr 27 14:00:01 +0000 2011	4b19d5d9f964a52012e523e3	{Los Cerritos Shopping Center}	{33.86214838343116,-118.09418678283691,Cerritos,CA,United States}	{Shop & Service,}
3065	Tue Apr 26 22:02:24 +0000 2011	4a71d4faf964a520acd91fe3	{Tranquil Tea Lounge}	{33.8723623752594,-117.92469506000002,Fullerton,CA,United States}	{Food,Arts & Entertainment,}
3065	Tue Apr 26 18:27:38 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Mon Apr 25 20:12:09 +0000 2011	4ae4a988f964a520e59c21e3	{California Pizza Kitchen}	{33.862501583333334,-118.09294018,Cerritos,CA,United States}	{Food,}
3065	Mon Apr 25 18:16:04 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Mon Apr 25 18:13:20 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Mon Apr 25 02:28:27 +0000 2011	4ad28875f964a52017e220e3	{South Coast Repertory}	{33.69181674393596,-117.88300037384033,Costa Mesa,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3065	Mon Apr 25 01:05:16 +0000 2011	4c66d947f7a80f4727349f7a	{Seasons 52}	{33.68963858945396,-117.88729190826416,Costa Mesa,CA,United States}	{Food,}
3065	Sat Apr 23 23:11:24 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sat Apr 23 23:07:25 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 23 20:37:55 +0000 2011	4c1c2e56b4e62d7fd8bcda93	{Del Taco}	{33.8462264859761,-118.08386564254761,Lakewood,CA,United States}	{Food,}
3065	Sat Apr 23 03:29:19 +0000 2011	4be6628c8a8cb713a37ac4a0	{UCSD Price Center}	{32.87951509128081,-117.23686695098877,La Jolla,CA,United States}	{College & University,}
3065	Sat Apr 23 00:37:05 +0000 2011	4bf4888194af2d7f99c23a72	{Tapioca Express}	{32.87965024458051,-117.23587989807129,La Jolla,CA,United States}	{Food,}
3065	Fri Apr 22 21:58:14 +0000 2011	4be6628c8a8cb713a37ac4a0	{UCSD Price Center}	{32.87951509128081,-117.23686695098877,La Jolla,CA,United States}	{College & University,}
3065	Fri Apr 22 20:07:04 +0000 2011	4a5a5ccdf964a52039ba1fe3	{In-N-Out Burger}	{32.80895498272321,-117.21889615058899,Pacific Beach,CA,United States}	{Food,}
3065	Fri Apr 22 19:53:51 +0000 2011	42a39200f964a520e8241fe3	{Costco}	{32.82217349736658,-117.2247862815857,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
3065	Fri Apr 22 04:23:10 +0000 2011	4b937c74f964a520944534e3	{Mr. Dumpling}	{32.834964,-117.16172754764557,San Diego,CA,United States}	{Food,}
3065	Thu Apr 21 03:09:17 +0000 2011	4bf57197706e20a1017aaa98	{Edwards Long Beach Stadium 26 & IMAX}	{33.830105549161786,-118.08684825897217,Long Beach,CA,United States}	{Food,Arts & Entertainment,Movie Theater,}
3065	Wed Apr 20 18:20:13 +0000 2011	4ae4a988f964a520e59c21e3	{California Pizza Kitchen}	{33.862501583333334,-118.09294018,Cerritos,CA,United States}	{Food,}
3065	Wed Apr 20 16:44:47 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Tue Apr 19 22:33:39 +0000 2011	4ac65f58f964a52002b420e3	{Chick-fil-A}	{33.8623265635853,-118.09152603149414,Cerritos,CA,United States}	{Food,}
3065	Tue Apr 19 22:24:43 +0000 2011	4dae0b9f8154d1d4885ea218	{Paris Baguette Bakery}	{33.87296324506148,-118.0459713935852,Cerritos,CA,United States}	{Food,}
3065	Tue Apr 19 20:17:32 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Tue Apr 19 20:17:21 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Tue Apr 19 09:07:51 +0000 2011	4b7511b3f964a520e5fc2de3	{IHOP}	{33.85977855202335,-117.92651921510696,Fullerton,CA,United States}	{Food,}
3065	Tue Apr 19 07:50:43 +0000 2011	4a9de574f964a520cd3920e3	{2J's Cocktail Lounge}	{33.85521298161824,-117.92498884983212,Fullerton,CA,United States}	{Nightlife Spot,}
3065	Mon Apr 18 20:20:10 +0000 2011	4b803d8bf964a520d75f30e3	{Original Thai BBQ}	{33.86656887758766,-118.09292445183557,Cerritos,CA,United States}	{Food,}
3065	Mon Apr 18 18:07:10 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Mon Apr 18 18:06:59 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Mon Apr 18 05:29:51 +0000 2011	4b673db4f964a52047432be3	{Ralphs}	{33.8469404587297,-118.08265320695948,Lakewood,CA,United States}	{Shop & Service,Food & Drink Shop,}
3065	Mon Apr 18 02:36:02 +0000 2011	4c3cca99a97bbe9ae9fffadd	{Whittier Peruvian Restaurant}	{34.01350557804108,-118.1235784292221,Montebello,CA,United States}	{Food,}
3065	Sun Apr 17 19:21:38 +0000 2011	4bb115b6f964a52010793ce3	{McDonald's}	{33.863352320022656,-118.09569649892121,Artesia,CA,United States}	{Food,}
3065	Sun Apr 17 19:21:13 +0000 2011	4bdcc2f23904a593f8a84f9e	{Hot Dog on a Stick}	{33.863792081247254,-118.09527575969696,Cerritos,CA,United States}	{Food,}
3065	Sun Apr 17 17:21:01 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sun Apr 17 17:20:51 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Sun Apr 17 15:01:08 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sun Apr 17 05:38:36 +0000 2011	4c1c2e56b4e62d7fd8bcda93	{Del Taco}	{33.8462264859761,-118.08386564254761,Lakewood,CA,United States}	{Food,}
3065	Sun Apr 17 01:20:59 +0000 2011	4c31264d213c2d7fea92335d	{Melt Gelato & Crepe Caf?}	{33.863288,-118.095474,Cerritos,CA,United States}	{Food,}
3065	Sun Apr 17 01:20:59 +0000 2011	4c31264d213c2d7fea92335d	{Melt Gelato & Crepe Caf?}	{33.863288,-118.095474,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 16 23:09:45 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sat Apr 16 23:09:32 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 16 18:21:17 +0000 2011	4ab3d0bbf964a520986e20e3	{Mimi's Cafe}	{33.870190116429185,-118.06046252554339,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 16 05:07:42 +0000 2011	4c1c2e56b4e62d7fd8bcda93	{Del Taco}	{33.8462264859761,-118.08386564254761,Lakewood,CA,United States}	{Food,}
3065	Sat Apr 16 05:01:02 +0000 2011	4b673db4f964a52047432be3	{Ralphs}	{33.8469404587297,-118.08265320695948,Lakewood,CA,United States}	{Shop & Service,Food & Drink Shop,}
3065	Sat Apr 16 02:42:39 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Fri Apr 15 23:25:22 +0000 2011	4ac65f58f964a52002b420e3	{Chick-fil-A}	{33.8623265635853,-118.09152603149414,Cerritos,CA,United States}	{Food,}
3065	Fri Apr 15 18:30:30 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Fri Apr 15 03:16:58 +0000 2011	42d30800f964a5200d261fe3	{The Cheesecake Factory}	{33.91266537188397,-117.88800001144409,Brea,CA,United States}	{Food,}
3065	Thu Apr 14 22:13:12 +0000 2011	4c6ad74d599fbe9a9a4d913f	{Library Learning Resource Center}	{33.875404,-117.918261,Fullerton,CA,United States}	{College Academic Building,College & University,Professional & Other Places,}
3065	Thu Apr 14 20:19:44 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Thu Apr 14 04:59:11 +0000 2011	4b920487f964a520a0e333e3	{Denny's}	{33.83163201666667,-118.08615568333333,Lakewood,CA,United States}	{Food,}
3065	Wed Apr 13 23:28:08 +0000 2011	4c7d470f01589521db020063	{Elbows Mac N Cheese}	{33.858958895778045,-118.09049069881439,Cerritos,CA,United States}	{Food,}
3065	Wed Apr 13 18:21:47 +0000 2011	4ae4a988f964a520e59c21e3	{California Pizza Kitchen}	{33.862501583333334,-118.09294018,Cerritos,CA,United States}	{Food,}
3065	Wed Apr 13 16:14:38 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Wed Apr 13 14:04:48 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Wed Apr 13 02:25:45 +0000 2011	4b312947f964a520760125e3	{Chipotle Mexican Grill}	{33.87255348120897,-118.06427478790283,Cerritos,CA,United States}	{Food,}
3065	Tue Apr 12 21:19:19 +0000 2011	4a71d4faf964a520acd91fe3	{Tranquil Tea Lounge}	{33.8723623752594,-117.92469506000002,Fullerton,CA,United States}	{Food,Arts & Entertainment,}
3065	Tue Apr 12 20:46:38 +0000 2011	4ab18509f964a520d16920e3	{Corner Store Comics}	{33.8593166211794,-117.90857785,Anaheim,CA,United States}	{Shop & Service,}
3065	Tue Apr 12 20:36:43 +0000 2011	4bd0e6e6462cb713d163d907	{Costco Gasoline}	{33.8626827037005,-117.92382175988068,Fullerton,CA,United States}	{Shop & Service,}
3065	Tue Apr 12 19:59:20 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Tue Apr 12 18:48:34 +0000 2011	4babc2b0f964a52028c73ae3	{The Habit Burger Grill}	{33.877728832331975,-117.88206696510315,Fullerton,CA,United States}	{Food,}
3065	Tue Apr 12 03:28:48 +0000 2011	4b3fafb2f964a52034ac25e3	{Taco Bell}	{33.877567102203976,-117.96131359570488,Fullerton,CA,United States}	{Food,}
3065	Mon Apr 11 20:48:35 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Mon Apr 11 20:48:10 +0000 2011	4ac65f58f964a52002b420e3	{Chick-fil-A}	{33.8623265635853,-118.09152603149414,Cerritos,CA,United States}	{Food,}
3065	Mon Apr 11 01:52:42 +0000 2011	4aa482bdf964a520ff4620e3	{In-N-Out Burger}	{33.83097941,-118.08485588333333,Long Beach,CA,United States}	{Food,}
3065	Sun Apr 10 15:08:08 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sun Apr 10 04:54:30 +0000 2011	4ac65f58f964a52002b420e3	{Chick-fil-A}	{33.8623265635853,-118.09152603149414,Cerritos,CA,United States}	{Food,}
3065	Sun Apr 10 01:33:28 +0000 2011	4c4e3936fa9d9521b9c53c0a	{Gatten Revolving Sushi Bar}	{33.85762248285557,-118.09285640716553,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 09 20:47:18 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sat Apr 09 20:37:19 +0000 2011	4aa482bdf964a520ff4620e3	{In-N-Out Burger}	{33.83097941,-118.08485588333333,Long Beach,CA,United States}	{Food,}
3065	Fri Apr 08 23:38:30 +0000 2011	4bdcb352ccf52d7f9ef2786d	{Wienerschnitzel}	{33.8587618,-118.08625,Artesia,CA,United States}	{Food,}
3065	Fri Apr 08 18:48:45 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Fri Apr 08 03:18:25 +0000 2011	4b5bb074f964a520301029e3	{Kim Loan Vietnamese Restaurant}	{33.85984447322032,-117.95749269300875,Fullerton,CA,United States}	{Food,}
3065	Thu Apr 07 21:32:30 +0000 2011	4a71d4faf964a520acd91fe3	{Tranquil Tea Lounge}	{33.8723623752594,-117.92469506000002,Fullerton,CA,United States}	{Food,Arts & Entertainment,}
3065	Thu Apr 07 19:42:35 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Thu Apr 07 03:51:07 +0000 2011	4bbd5a9af57ba593d610aeb9	{Boston Donuts}	{33.91760150049979,-117.95896844053962,La Habra,CA,United States}	{Food,}
3065	Thu Apr 07 03:26:08 +0000 2011	4b0d977ff964a520c74b23e3	{Chipotle Mexican Grill}	{33.916881,-117.95879423618317,La Habra,CA,United States}	{Food,}
3065	Thu Apr 07 03:25:41 +0000 2011	4d9d2e9abaae54815d07ed64	{Novel Cigar}	{33.91679045996486,-117.9587682429441,La Habra,CA,United States}	{Shop & Service,}
3065	Thu Apr 07 00:36:58 +0000 2011	4ba66686f964a5205e4e39e3	{Target}	{33.91622679456532,-117.9570722579956,La Habra,CA,United States}	{Shop & Service,Food & Drink Shop,}
3065	Thu Apr 07 00:23:32 +0000 2011	47f8deecf964a520c44e1fe3	{Pick Up Stix}	{33.917778,-117.96143605,La Habra,CA,United States}	{Food,}
3065	Wed Apr 06 23:39:00 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Wed Apr 06 18:27:38 +0000 2011	4c1c2e56b4e62d7fd8bcda93	{Del Taco}	{33.8462264859761,-118.08386564254761,Lakewood,CA,United States}	{Food,}
3065	Wed Apr 06 14:23:48 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Tue Apr 05 22:39:28 +0000 2011	4a71d4faf964a520acd91fe3	{Tranquil Tea Lounge}	{33.8723623752594,-117.92469506000002,Fullerton,CA,United States}	{Food,Arts & Entertainment,}
3065	Tue Apr 05 21:59:36 +0000 2011	4b6493cff964a52023bf2ae3	{Dice House Games}	{33.87446225140413,-117.88747583333334,Fullerton,CA,United States}	{Shop & Service,}
3065	Tue Apr 05 21:42:08 +0000 2011	4bb4e08bb1edef3bae3b2cdd	{Artist Barber}	{33.87553,-117.888114,,,United States}	{Shop & Service,}
3065	Tue Apr 05 20:27:00 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Tue Apr 05 19:06:43 +0000 2011	4a9053e6f964a5204e1720e3	{Chipotle Mexican Grill}	{33.874549287189055,-117.89009875275809,Fullerton,CA,United States}	{Food,}
3065	Tue Apr 05 05:46:39 +0000 2011	49f6dbe4f964a5205f6c1fe3	{Harbor House Cafe}	{33.72418796432741,-118.07756245136261,Sunset Beach,CA,United States}	{Food,}
3065	Tue Apr 05 04:41:15 +0000 2011	4a1a3855f964a520897a1fe3	{Huntington Beach City Beach}	{33.66235342235485,-118.0099868774414,Huntington Beach,CA,United States}	{Outdoors & Recreation,Beach,}
3065	Mon Apr 04 20:49:16 +0000 2011	4c365e402c8020a19b3a8700	{Cinnabon}	{33.8633394241333,-118.09559451,Cerritos,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3065	Mon Apr 04 20:13:14 +0000 2011	4d51d615bd6ff04de2c4f50c	{Lazy Dog Cafe}	{33.862644,-118.093082,Cerritos,CA,United States}	{Food,}
3065	Mon Apr 04 18:57:51 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sun Apr 03 22:44:32 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sun Apr 03 22:22:38 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Sun Apr 03 04:47:35 +0000 2011	4a458036f964a52046a81fe3	{Lazy Dog Cafe}	{33.8334030583427,-118.3471941947937,Torrance,CA,United States}	{Nightlife Spot,Food,}
3065	Sun Apr 03 02:15:24 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 02 23:12:18 +0000 2011	4ae4a988f964a520e59c21e3	{California Pizza Kitchen}	{33.862501583333334,-118.09294018,Cerritos,CA,United States}	{Food,}
3065	Sat Apr 02 18:45:59 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Sat Apr 02 18:45:21 +0000 2011	4c6eeccdd97fa1432f6ff1ca	{Coffee Beanery}	{33.862356,-118.094462,Cerritos,CA,United States}	{}
3065	Fri Apr 01 23:39:42 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Fri Apr 01 23:34:18 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Fri Apr 01 23:15:29 +0000 2011	4b6f188df964a5209bdc2ce3	{L & L Hawaiian Barbecue}	{33.85911,-118.09051752090454,Cerritos,CA,United States}	{Food,}
3065	Fri Apr 01 21:22:13 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Fri Apr 01 18:30:38 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Thu Mar 31 21:31:15 +0000 2011	4a71d4faf964a520acd91fe3	{Tranquil Tea Lounge}	{33.8723623752594,-117.92469506000002,Fullerton,CA,United States}	{Food,Arts & Entertainment,}
3065	Thu Mar 31 19:42:23 +0000 2011	4c6ad74d599fbe9a9a4d913f	{Library Learning Resource Center}	{33.875404,-117.918261,Fullerton,CA,United States}	{College Academic Building,College & University,Professional & Other Places,}
3065	Thu Mar 31 19:41:33 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Thu Mar 31 19:09:08 +0000 2011	4b835823f964a520400331e3	{Boba Loca}	{33.88364313502659,-117.9952347278595,Buena Park,CA,United States}	{Food,}
3065	Thu Mar 31 02:55:22 +0000 2011	4b312947f964a520760125e3	{Chipotle Mexican Grill}	{33.87255348120897,-118.06427478790283,Cerritos,CA,United States}	{Food,}
3065	Wed Mar 30 21:08:59 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Wed Mar 30 18:16:23 +0000 2011	4bdcb352ccf52d7f9ef2786d	{Wienerschnitzel}	{33.8587618,-118.08625,Artesia,CA,United States}	{Food,}
3065	Wed Mar 30 16:12:53 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Wed Mar 30 13:54:04 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Wed Mar 30 02:45:09 +0000 2011	42055e00f964a520701f1fe3	{The Wiltern}	{34.061428055543495,-118.30883860588074,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
3065	Wed Mar 30 02:42:20 +0000 2011	4b5a7c46f964a520d0c728e3	{Young Dong Restaurant}	{34.061636,-118.310064,Los Angeles,CA,United States}	{Food,}
3065	Tue Mar 29 20:13:57 +0000 2011	42ae1e00f964a52055251fe3	{Fullerton College}	{33.87504766550658,-117.91819095611572,Fullerton,CA,United States}	{College & University,}
3065	Tue Mar 29 03:03:08 +0000 2011	4a71d4faf964a520acd91fe3	{Tranquil Tea Lounge}	{33.8723623752594,-117.92469506000002,Fullerton,CA,United States}	{Food,Arts & Entertainment,}
3065	Mon Mar 28 20:55:44 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Mon Mar 28 20:26:02 +0000 2011	4ac65f58f964a52002b420e3	{Chick-fil-A}	{33.8623265635853,-118.09152603149414,Cerritos,CA,United States}	{Food,}
3065	Mon Mar 28 18:06:05 +0000 2011	4c54b24b1b46c9b65c39face	{Seattle's Best Coffee}	{33.861008021639954,-118.09332847595215,Cerritos,CA,United States}	{Food,}
3065	Mon Mar 28 18:05:17 +0000 2011	4c11a039416620a11088d9e4	{Apple Store, Los Cerritos}	{33.862423,-118.093942,Cerritos,CA,United States}	{Shop & Service,}
3065	Mon Mar 28 05:24:57 +0000 2011	4b8824b8f964a520c6e231e3	{Wendy's}	{35.61566948890686,-119.65863457,Lost Hills,CA,United States}	{Food,}
3065	Mon Mar 28 05:23:56 +0000 2011	4a6a93a3f964a520c1cd1fe3	{Pilot Travel Center}	{35.6150345454545,-119.659377272727,Lost Hills,CA,United States}	{Shop & Service,Food,}
3065	Sun Mar 27 20:48:40 +0000 2011	4537f9daf964a520c73b1fe3	{Little Star Pizza}	{37.76646989403105,-122.42209686816254,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3065	Sun Mar 27 04:50:20 +0000 2011	45eaff58f964a5208e431fe3	{Bi-Rite Creamery}	{37.76145030454691,-122.42584644345114,San Francisco,CA,United States}	{Food,}
3065	Sun Mar 27 01:45:46 +0000 2011	42ec1480f964a520a1261fe3	{PPQ Dungeness Island}	{37.782113,-122.48443298,San Francisco,CA,United States}	{Food,}
3065	Sun Mar 27 01:08:38 +0000 2011	49e7d1f5f964a52020651fe3	{Self Edge Denim}	{37.761495,-122.421592,San Francisco,CA,United States}	{Shop & Service,}
3065	Sun Mar 27 00:30:09 +0000 2011	42814b00f964a52002221fe3	{Tartine Bakery}	{37.76142131411304,-122.42400974035263,San Francisco,CA,United States}	{Food,}
3065	Sat Mar 26 23:22:19 +0000 2011	4a59b889f964a52084b91fe3	{Old Mandarin Islamic Restaurant ???}	{37.738273143767216,-122.50070045,San Francisco,CA,United States}	{Food,}
3065	Sat Mar 26 19:35:14 +0000 2011	43fed1fff964a520fe2f1fe3	{Hog Island Oyster Co.}	{37.7960679927155,-122.39360690116882,San Francisco,CA,United States}	{Food,}
3065	Sat Mar 26 19:33:09 +0000 2011	43067280f964a52023271fe3	{Ferry Building}	{37.795427908882,-122.39362835884094,San Francisco,CA,United States}	{Shop & Service,Government Building,Food & Drink Shop,Professional & Other Places,}
