1250	Fri Aug 12 01:04:01 +0000 2011	4e1f9cc5ae6015b212936e73	{BLVD Farmers' Market}	{34.69794309179833,-118.1413722038269,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu Aug 04 21:36:03 +0000 2011	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Thu Aug 04 20:50:24 +0000 2011	4b6067e7f964a52015e429e3	{Kaiser Permanente Lancaster}	{34.6654494592337,-118.15618872642517,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Wed Aug 03 02:12:01 +0000 2011	4e38a60545dd9ef03f0f4b79	{Northridge Din Din A Go Go}	{34.257136,-118.535864,Porter Ranch,CA,United States}	{Food,}
1250	Tue Aug 02 00:13:24 +0000 2011	4e1e14b5814d16be6593d2e4	{Yard House}	{34.60560773580139,-118.15216541290283,Palmdale,CA,United States}	{Nightlife Spot,Food,}
1250	Sun Jul 31 01:39:44 +0000 2011	4bbfc87bf8219c74f6a5b010	{Remy's Oriental Market}	{34.676236333333335,-118.156425,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun Jul 31 01:20:58 +0000 2011	4bb7d5afb35776b03643c801	{Everybody's Oriental Grocery}	{34.692778,-118.14831268333333,North Antelope Valley,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sat Jul 30 21:19:17 +0000 2011	4c38a0843849c9284dc6bfb1	{Target}	{34.67371682892027,-118.1492998195248,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat Jul 30 05:21:22 +0000 2011	4b6067e7f964a52015e429e3	{Kaiser Permanente Lancaster}	{34.6654494592337,-118.15618872642517,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Fri Jul 29 23:51:30 +0000 2011	4b316049f964a520c80525e3	{Best Buy}	{34.59743852,-118.1453173,Palmdale,CA,United States}	{Shop & Service,}
1250	Fri Jul 29 22:09:10 +0000 2011	4c22c39199282d7fb1be67b0	{Chevron}	{34.5586335866382,-118.04582154796688,Palmdale,CA,United States}	{Shop & Service,}
1250	Thu Jul 28 04:18:12 +0000 2011	4c3e639cb8b4be9ab724ccef	{Northridge Farmers' Market & Family Festival}	{34.24041181531432,-118.55512,Northridge,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
1250	Thu Jul 28 00:40:09 +0000 2011	4e0bd330b61c18a1dc1ee35a	{Northridge Din Din A Go Go}	{34.24364,-118.52164618,,CA,United States}	{Food,}
1250	Tue Jul 26 23:52:49 +0000 2011	4b86ae86f964a520fb9531e3	{Lancaster DMV Office}	{34.703628816666665,-118.14981579780579,Lancaster,CA,United States}	{Professional & Other Places,}
1250	Mon Jul 25 02:05:41 +0000 2011	4bb6ca7746d4a593b2d5c6c0	{Yogurt Swirl}	{32.918083,-117.126366,San Diego,CA,United States}	{Food,}
1250	Mon Jul 25 01:17:26 +0000 2011	4ac7a472f964a520b8b820e3	{Pho Cow Cali Express}	{32.91821907518505,-117.12631434202194,San Diego,CA,United States}	{Food,}
1250	Sun Jul 24 22:23:22 +0000 2011	4c02b1d4187ec9284896b47b	{Mesa View Pool #3}	{32.926968253729804,-117.13213205337524,San Diego,CA,United States}	{Outdoors & Recreation,}
1250	Sun Jul 24 19:13:32 +0000 2011	4b25a4ccf964a520ec7424e3	{Studio Diner}	{32.82512509154749,-117.12724221973312,San Diego,CA,United States}	{Food,}
1250	Sun Jul 24 05:48:30 +0000 2011	4c7c3571744d8cfa3d13ba37	{Quality Inn}	{32.89289653333333,-117.11903951666666,San Diego,CA,United States}	{Travel & Transport,}
1250	Thu Jul 21 22:39:42 +0000 2011	4b3ad071f964a520cb6e25e3	{BevMo!}	{34.60247967781569,-118.1464200599345,Palmdale,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Wed Jul 20 23:57:10 +0000 2011	4b6067e7f964a52015e429e3	{Kaiser Permanente Lancaster}	{34.6654494592337,-118.15618872642517,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Wed Jul 20 18:24:41 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Tue Jul 19 22:29:15 +0000 2011	4bbfc87bf8219c74f6a5b010	{Remy's Oriental Market}	{34.676236333333335,-118.156425,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Tue Jul 19 22:19:47 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Mon Jul 18 21:53:46 +0000 2011	4ba58293f964a520f20d39e3	{Frendz Deli}	{34.68965392878709,-118.16037844976626,Lancaster,CA,United States}	{Food,}
1250	Tue Jul 12 17:27:47 +0000 2011	4b6067e7f964a52015e429e3	{Kaiser Permanente Lancaster}	{34.6654494592337,-118.15618872642517,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Mon Jul 11 23:36:25 +0000 2011	4bdf6f70ffdec9289415eca1	{Thai & Chinese Food Ii}	{34.676029969450504,-118.15639045280703,Lancaster,CA,United States}	{Food,}
1250	Mon Jul 11 22:32:23 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Fri Jul 08 23:04:53 +0000 2011	4bdf4af70ee3a593bea933b0	{The Whole Wheatery}	{34.68774846615298,-118.14714000430203,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Wed Jul 06 22:18:28 +0000 2011	4bdf4af70ee3a593bea933b0	{The Whole Wheatery}	{34.68774846615298,-118.14714000430203,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Tue Jul 05 21:49:24 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Tue Jul 05 03:13:05 +0000 2011	4b37db07f964a5208a4725e3	{In-N-Out Burger}	{34.70448730585324,-118.1669772979277,Lancaster,CA,United States}	{Food,}
1250	Mon Jul 04 11:00:29 +0000 2011	4da25a16bf22a143d30cb1f8	{Harris Ranch Cattle Yards}	{36.30192792169735,-120.27470609183727,Coalinga,CA,United States}	{Outdoors & Recreation,Food,}
1250	Mon Jul 04 08:53:31 +0000 2011	4bc6450df360ef3b7a73db2d	{Shell}	{37.72285056580772,-121.94187998771667,Dublin,CA,United States}	{Shop & Service,}
1250	Mon Jul 04 00:57:42 +0000 2011	4b442c59f964a52059f225e3	{Red Ribbon Bakeshop - Great Mall}	{37.41587403333333,-121.899214,Milpitas,CA,United States}	{Food,}
1250	Sun Jul 03 20:47:16 +0000 2011	4b94679ef964a520107834e3	{Grand Taipei}	{37.644439,-122.10452914237976,Hayward,CA,United States}	{Food,}
1250	Sun Jul 03 04:00:10 +0000 2011	4da25a16bf22a143d30cb1f8	{Harris Ranch Cattle Yards}	{36.30192792169735,-120.27470609183727,Coalinga,CA,United States}	{Outdoors & Recreation,Food,}
1250	Sun Jul 03 01:27:17 +0000 2011	4bd62b245631c9b68080a530	{El Pollo Loco}	{34.689713483333335,-118.17113935947418,Lancaster,CA,United States}	{Food,}
1250	Sat Jul 02 17:37:12 +0000 2011	4c9d1185d3c2b60cabaabdbc	{Bank of America}	{34.17575488765827,-119.17802453041077,Oxnard,CA,United States}	{Shop & Service,}
1250	Sat Jul 02 16:01:54 +0000 2011	4b5dd48af964a5204f6e29e3	{Oxnard College}	{34.164090803573124,-119.15694236755371,Oxnard,CA,United States}	{College & University,}
1250	Sat Jul 02 00:52:47 +0000 2011	4e0648e652b165b7d7a73f92	{Shell}	{34.55836521434922,-118.04513549034277,Palmdale,CA,United States}	{Shop & Service,}
1250	Fri Jul 01 23:35:54 +0000 2011	4b78b54df964a520c7de2ee3	{Charlie Brown Farms}	{34.521266,-117.98069982,Littlerock,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Fri Jul 01 01:47:04 +0000 2011	4bb7d5afb35776b03643c801	{Everybody's Oriental Grocery}	{34.692778,-118.14831268333333,North Antelope Valley,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Wed Jun 29 21:59:39 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Tue Jun 28 22:59:53 +0000 2011	4b36c69bf964a5202d3c25e3	{Trader Joe's}	{34.60007953432781,-118.14847469329834,Palmdale,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Mon Jun 27 22:19:48 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Sun Jun 26 19:37:24 +0000 2011	4b6f2d67f964a5203ee22ce3	{Stater Brother's}	{34.68864245683525,-118.09597655897282,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun Jun 26 19:21:00 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun Jun 26 19:21:00 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Fri Jun 24 22:07:24 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Fri Jun 24 19:50:58 +0000 2011	4ae4bb23f964a5208a9d21e3	{Cinemark 22 & IMAX}	{34.70260037897979,-118.17797899246216,Lancaster,CA,United States}	{Arts & Entertainment,Movie Theater,}
1250	Thu Jun 23 22:58:26 +0000 2011	4bb7d5afb35776b03643c801	{Everybody's Oriental Grocery}	{34.692778,-118.14831268333333,North Antelope Valley,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu Jun 23 22:58:25 +0000 2011	4bb7d5afb35776b03643c801	{Everybody's Oriental Grocery}	{34.692778,-118.14831268333333,North Antelope Valley,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu Jun 23 22:36:49 +0000 2011	4bbfc87bf8219c74f6a5b010	{Remy's Oriental Market}	{34.676236333333335,-118.156425,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu Jun 23 22:36:47 +0000 2011	4bbfc87bf8219c74f6a5b010	{Remy's Oriental Market}	{34.676236333333335,-118.156425,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu Jun 23 22:19:01 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Thu Jun 23 22:19:01 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Wed Jun 22 23:02:25 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Wed Jun 22 22:26:38 +0000 2011	4cc9c204d063a143031910b4	{Antelope Valley Cancer Center}	{34.684653904931615,-118.15796166598106,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Wed Jun 22 01:54:48 +0000 2011	4c5a188cb05c1b8d5596d7b1	{WinCo Foods}	{34.67210601483716,-118.1454315600364,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Wed Jun 22 01:47:35 +0000 2011	4bbfc87bf8219c74f6a5b010	{Remy's Oriental Market}	{34.676236333333335,-118.156425,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Mon Jun 20 05:58:47 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sun Jun 19 17:44:21 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sat Jun 18 17:27:50 +0000 2011	4c66c9abaebea593d40f74d0	{Desert Christian High School}	{34.68168393451646,-118.1741471902939,Lancaster,CA,United States}	{School,Professional & Other Places,}
1250	Thu Jun 16 23:02:50 +0000 2011	4ba6b591f964a520916a39e3	{7-Eleven}	{34.68906862900992,-118.11296917892041,Lancaster,CA,United States}	{Shop & Service,}
1250	Thu Jun 16 22:34:28 +0000 2011	4b917687f964a5205ebe33e3	{Costco Gas}	{34.66083211666667,-118.14914195,Lancaster,CA,United States}	{Shop & Service,}
1250	Thu Jun 16 22:12:33 +0000 2011	4b6067e7f964a52015e429e3	{Kaiser Permanente Lancaster}	{34.6654494592337,-118.15618872642517,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Thu Jun 16 04:27:12 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun Jun 12 15:26:40 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sun Jun 12 00:13:43 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sat Jun 11 18:00:30 +0000 2011	4be5c727cf200f471fb7133c	{Bank Of America}	{34.69008589829516,-118.09550217127553,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat Jun 11 04:27:17 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sat Jun 11 04:27:17 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Fri Jun 10 15:04:58 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu Jun 09 02:25:21 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sun Jun 05 20:53:22 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun Jun 05 15:00:49 +0000 2011	4c6815001c91a593940def07	{Sacred Heart Catholic Church}	{34.70068841803456,-118.14069468202594,Lancaster,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sun Jun 05 07:28:16 +0000 2011	4bc13134461576b06da67b32	{Chevron}	{34.36577209254202,-118.5068467294017,Newhall,CA,United States}	{Shop & Service,}
1250	Sat Jun 04 20:16:36 +0000 2011	4c54b0c8b3b09c747ce634b4	{Antelope Valley Harley Davidson}	{34.67916730294163,-118.1635207897141,Lancaster,CA,United States}	{Shop & Service,}
1250	Fri Jun 03 19:16:00 +0000 2011	4ba31b55f964a520082c38e3	{Goldilocks Bake Shop}	{34.223002195358276,-118.447224,Panorama,CA,United States}	{Food,}
1250	Fri Jun 03 17:15:14 +0000 2011	4b56fcdbf964a520e92128e3	{Olive View UCLA Medical Center}	{34.325759536554585,-118.44643182856831,Sylmar,CA,United States}	{Medical Center,Shop & Service,Professional & Other Places,}
1250	Thu Jun 02 02:30:43 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Wed Jun 01 23:36:35 +0000 2011	4ae4bb23f964a5208a9d21e3	{Cinemark 22 & IMAX}	{34.70260037897979,-118.17797899246216,Lancaster,CA,United States}	{Arts & Entertainment,Movie Theater,}
1250	Mon May 30 17:17:52 +0000 2011	4b917b5df964a520cebf33e3	{Guitar Center}	{34.60293491491522,-118.14829419460985,Palmdale,CA,United States}	{Shop & Service,}
1250	Mon May 30 16:36:30 +0000 2011	4b6f2d67f964a5203ee22ce3	{Stater Brother's}	{34.68864245683525,-118.09597655897282,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Thu May 26 21:54:23 +0000 2011	4b917b5df964a520cebf33e3	{Guitar Center}	{34.60293491491522,-118.14829419460985,Palmdale,CA,United States}	{Shop & Service,}
1250	Thu May 26 20:38:39 +0000 2011	4bc13134461576b06da67b32	{Chevron}	{34.36577209254202,-118.5068467294017,Newhall,CA,United States}	{Shop & Service,}
1250	Wed May 25 01:30:47 +0000 2011	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Sun May 22 17:20:27 +0000 2011	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Sun May 22 16:06:02 +0000 2011	4c6815001c91a593940def07	{Sacred Heart Catholic Church}	{34.70068841803456,-118.14069468202594,Lancaster,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sun May 22 02:31:09 +0000 2011	4cc34eb63d7fa1cdfae0a45f	{Kalesa Grill}	{34.235467,-118.48442097,North Hills,CA,United States}	{Food,}
1250	Sun May 22 01:08:22 +0000 2011	4c0aa8fdffb8c9b6a0f96b61	{Seafood City}	{34.23500331420872,-118.48381519317627,North Hills,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Fri May 20 21:32:46 +0000 2011	4dc44b1645dd2645525343ab	{Farleys Italian Gelato & Coffee Roasters}	{34.675789524590165,-118.16676591014662,Lancaster,CA,United States}	{Food,}
1250	Mon May 16 21:36:24 +0000 2011	4dcc10f41838cc2cc65b48c3	{Los Angeles County High Desert Health System}	{34.57923773117301,-118.05765562241653,Palmdale,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Sun May 15 23:02:55 +0000 2011	4b65f9fef964a5201a0c2be3	{Walmart Supercenter}	{34.61148877294709,-118.14521312713623,Palmdale,CA,United States}	{Shop & Service,}
1250	Sun May 15 22:22:16 +0000 2011	4c675c6ce75ac9281998fada	{St Mary's Catholic Church}	{34.56838126257658,-118.10038887460124,Palmdale,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sat May 14 18:28:54 +0000 2011	4c22c7b4497cb7132f046dd8	{AT&T}	{34.689121358695175,-118.1659660621566,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat May 14 18:19:01 +0000 2011	4bb64b90f562ef3bc1ee2f97	{Bank Of America}	{34.69749136666667,-118.14292548333333,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat May 14 17:35:28 +0000 2011	4c66c9abaebea593d40f74d0	{Desert Christian High School}	{34.68168393451646,-118.1741471902939,Lancaster,CA,United States}	{School,Professional & Other Places,}
1250	Fri May 13 19:37:42 +0000 2011	4b917687f964a5205ebe33e3	{Costco Gas}	{34.66083211666667,-118.14914195,Lancaster,CA,United States}	{Shop & Service,}
1250	Fri May 13 19:17:39 +0000 2011	4b86ae86f964a520fb9531e3	{Lancaster DMV Office}	{34.703628816666665,-118.14981579780579,Lancaster,CA,United States}	{Professional & Other Places,}
1250	Fri May 13 01:50:32 +0000 2011	4c66c9abaebea593d40f74d0	{Desert Christian High School}	{34.68168393451646,-118.1741471902939,Lancaster,CA,United States}	{School,Professional & Other Places,}
1250	Thu May 12 16:55:27 +0000 2011	4dcc10f41838cc2cc65b48c3	{Los Angeles County High Desert Health System}	{34.57923773117301,-118.05765562241653,Palmdale,CA,United States}	{Medical Center,Professional & Other Places,}
1250	Thu May 12 00:36:49 +0000 2011	4b6b81b3f964a520f60c2ce3	{Love Sushi}	{34.611877295266034,-118.14735889434814,Palmdale,CA,United States}	{Food,}
1250	Thu May 12 00:36:48 +0000 2011	4b6b81b3f964a520f60c2ce3	{Love Sushi}	{34.611877295266034,-118.14735889434814,Palmdale,CA,United States}	{Food,}
1250	Tue May 10 02:31:12 +0000 2011	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1250	Sun May 08 23:47:18 +0000 2011	47383924f964a520444c1fe3	{Santa Monica Pier}	{34.00842244098263,-118.49856197834015,Santa Monica,CA,United States}	{Travel & Transport,}
1250	Sun May 08 16:32:38 +0000 2011	4c6815001c91a593940def07	{Sacred Heart Catholic Church}	{34.70068841803456,-118.14069468202594,Lancaster,CA,United States}	{Spiritual Center,Professional & Other Places,}
1250	Sat May 07 21:33:05 +0000 2011	4b917687f964a5205ebe33e3	{Costco Gas}	{34.66083211666667,-118.14914195,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat May 07 20:06:08 +0000 2011	4ba2833bf964a520c0ff37e3	{Marie Kerr Park}	{34.60310376523793,-118.18011140056535,Palmdale,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1250	Sat May 07 19:24:30 +0000 2011	4bce2306cc8cd13a63d1c3cf	{American Tire Company}	{34.693199,-118.17091843333333,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat May 07 19:08:51 +0000 2011	4c22c7b4497cb7132f046dd8	{AT&T}	{34.689121358695175,-118.1659660621566,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat May 07 19:08:51 +0000 2011	4c22c7b4497cb7132f046dd8	{AT&T}	{34.689121358695175,-118.1659660621566,Lancaster,CA,United States}	{Shop & Service,}
1250	Sat May 07 17:43:33 +0000 2011	4c66c9abaebea593d40f74d0	{Desert Christian High School}	{34.68168393451646,-118.1741471902939,Lancaster,CA,United States}	{School,Professional & Other Places,}
1250	Fri May 06 20:45:30 +0000 2011	4bf990b31134b71398470fc9	{Seafood City Supermarket}	{34.22045458613344,-118.43302739266696,Panorama City,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Fri May 06 18:43:10 +0000 2011	4dc4413618387d1bd51e9f05	{Department Of Social Services}	{34.169051,-118.601585,Woodland Hills,CA,United States}	{Professional & Other Places,}
1250	Fri May 06 01:32:16 +0000 2011	4b77615ff964a52076962ee3	{Manila Sunset}	{34.24316901561835,-118.46694946289062,North Hills,CA,United States}	{Food,}
1250	Thu May 05 23:17:02 +0000 2011	4da4a867b521224bf06437ee	{LAX - Lufthansa Bradly Terminal}	{33.94375487087336,-118.40882252667424,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
1250	Thu May 05 22:52:10 +0000 2011	4be9b70a415e20a12f2ce4bb	{I-405 (San Diego Freeway)}	{33.835898386142745,-118.26003313064575,Southern California,CA,United States}	{Travel & Transport,}
1250	Thu May 05 17:14:31 +0000 2011	4ba193b5f964a520b1c137e3	{Vallarta}	{34.676316081536235,-118.1140480588215,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Wed May 04 16:28:45 +0000 2011	4b89e354f964a520115432e3	{Crazy Otto's Diner}	{34.703579434415175,-118.1520876288414,Lancaster,CA,United States}	{Food,}
1250	Mon May 02 21:52:35 +0000 2011	4c0583ea13b99c744c3faff3	{L.A. County Waterworks}	{34.66726606363096,-118.12587753601306,Lancaster,CA,United States}	{Professional & Other Places,}
1250	Mon May 02 15:35:02 +0000 2011	4d8386a0e83fa14308c24ea1	{Donuts Plus}	{34.681948100789896,-118.10671566693821,Lancaster,CA,United States}	{Food,}
1250	Sun May 01 02:36:58 +0000 2011	4b7f3b46f964a520f82030e3	{Albertsons}	{34.673833027697256,-118.16696587156777,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun May 01 01:25:57 +0000 2011	4bb7d5afb35776b03643c801	{Everybody's Oriental Grocery}	{34.692778,-118.14831268333333,North Antelope Valley,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Mon Apr 25 01:29:03 +0000 2011	4dc44b1645dd2645525343ab	{Farleys Italian Gelato & Coffee Roasters}	{34.675789524590165,-118.16676591014662,Lancaster,CA,United States}	{Food,}
1250	Mon Apr 25 01:29:03 +0000 2011	4dc44b1645dd2645525343ab	{Farleys Italian Gelato & Coffee Roasters}	{34.675789524590165,-118.16676591014662,Lancaster,CA,United States}	{Food,}
1250	Sun Apr 24 20:24:16 +0000 2011	4b6f2d67f964a5203ee22ce3	{Stater Brother's}	{34.68864245683525,-118.09597655897282,Lancaster,CA,United States}	{Shop & Service,Food & Drink Shop,}
1250	Sun Apr 24 18:37:53 +0000 2011	4b36c69bf964a5202d3c25e3	{Trader Joe's}	{34.60007953432781,-118.14847469329834,Palmdale,CA,United States}	{Shop & Service,Food & Drink Shop,}
