2558	Fri Aug 05 19:45:21 +0000 2011	4b86f3dbf964a520d4a731e3	{The Dump}	{37.712621883333334,-122.19416320323944,San Leandro,CA,United States}	{}
2558	Sat Jun 11 02:45:38 +0000 2011	4b8b16b9f964a520569232e3	{Habana's Cuban Cuisine}	{37.765716235497095,-122.24137876149494,Alameda,CA,United States}	{Food,}
2558	Wed Jun 08 01:11:17 +0000 2011	42926e80f964a52026241fe3	{Luka's Taproom & Lounge}	{37.811502062250156,-122.26697553916345,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Wed Jun 08 00:53:56 +0000 2011	4b36ab10f964a5204c3a25e3	{Bed Bath & Beyond}	{37.797326949372014,-122.27922677993774,Oakland,CA,United States}	{Shop & Service,}
2558	Tue Jun 07 03:09:02 +0000 2011	4a1b8f74f964a520ff7a1fe3	{Pizzaiolo}	{37.836623,-122.262334,Oakland,CA,United States}	{Food,}
2558	Wed Jun 01 23:44:21 +0000 2011	4adf6a5cf964a5205e7a21e3	{US Post Office}	{37.731618338960736,-122.20505304901648,Oakland,CA,United States}	{Professional & Other Places,}
2558	Sun May 29 04:52:03 +0000 2011	4a1b8f74f964a520ff7a1fe3	{Pizzaiolo}	{37.836623,-122.262334,Oakland,CA,United States}	{Food,}
2558	Sat May 28 23:53:21 +0000 2011	4a7a6839f964a5204ae91fe3	{Barney's Gourmet Hamburgers}	{37.826835896758666,-122.2515772183632,Oakland,CA,United States}	{Food,}
2558	Thu May 26 02:27:12 +0000 2011	49e8e0fff964a520a4651fe3	{Flora Restaurant & Bar}	{37.808211,-122.269778,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Tue May 17 03:17:19 +0000 2011	42926e80f964a52026241fe3	{Luka's Taproom & Lounge}	{37.811502062250156,-122.26697553916345,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Mon May 16 19:17:18 +0000 2011	49c6e308f964a52087571fe3	{Whole Foods Market}	{37.812767557570204,-122.2609394788742,Oakland,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2558	Sun May 15 00:41:32 +0000 2011	4493522af964a5207c341fe3	{Oakland International Airport (OAK)}	{37.71226740592608,-122.21261143684387,Oakland,CA,United States}	{Travel & Transport,}
2558	Sat May 14 22:56:31 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
2558	Sat May 14 19:24:26 +0000 2011	4a47b46df964a520fda91fe3	{The Mission}	{32.74821112192443,-117.13339805603027,San Diego,CA,United States}	{Food,}
2558	Fri May 13 20:29:38 +0000 2011	4c33ae8c66e40f479667c88b	{Chinaberry}	{32.728798,-116.963242,Spring Valley,CA,United States}	{Professional & Other Places,}
2558	Wed May 11 23:37:37 +0000 2011	40e0b100f964a52089021fe3	{Old Town Mexican Cafe}	{32.75238772,-117.19467289,San Diego,CA,United States}	{Food,}
2558	Wed May 11 22:19:42 +0000 2011	4ae8dd8df964a520feb221e3	{Handlery Hotel San Diego}	{32.76092363916712,-117.17271313973264,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
2558	Wed May 11 21:46:18 +0000 2011	4b9931e6f964a520cd6835e3	{Enterprise}	{32.74058000753622,-117.18142016272756,San Diego,CA,United States}	{Travel & Transport,}
2558	Wed May 11 05:08:22 +0000 2011	4b1c4e34f964a520c90524e3	{Boot & Shoe Service}	{37.81285866282477,-122.24683541720094,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Sun May 01 02:05:31 +0000 2011	4a1b8f74f964a520ff7a1fe3	{Pizzaiolo}	{37.836623,-122.262334,Oakland,CA,United States}	{Food,}
2558	Fri Apr 29 03:07:09 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2558	Thu Apr 28 18:44:49 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
2558	Thu Apr 28 14:15:51 +0000 2011	4cbe1ca5575d236af518b78e	{SensAbility}	{33.92208469223818,-84.31130165482432,Atlanta,GA,United States}	{Shop & Service,}
2558	Thu Apr 28 01:12:22 +0000 2011	4a51831ff964a52016b11fe3	{Goldfish}	{33.923822609932635,-84.33921222711128,Atlanta,GA,United States}	{Nightlife Spot,Food,}
2558	Tue Apr 26 00:34:26 +0000 2011	4cbe1ca5575d236af518b78e	{SensAbility}	{33.92208469223818,-84.31130165482432,Atlanta,GA,United States}	{Shop & Service,}
2558	Sun Apr 24 16:41:05 +0000 2011	4a63ed93f964a52005c61fe3	{World Peace Cafe}	{33.91921388902885,-84.38156918331057,Atlanta,GA,United States}	{Food,}
2558	Sat Apr 23 14:36:05 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2558	Thu Apr 14 02:57:08 +0000 2011	49e8e0fff964a520a4651fe3	{Flora Restaurant & Bar}	{37.808211,-122.269778,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Thu Apr 07 01:30:39 +0000 2011	4b2c4d1af964a52088c524e3	{The Foot Spa and Tea Bar}	{37.809314,-122.24978538333333,Oakland,CA,United States}	{Shop & Service,}
2558	Wed Apr 06 23:59:19 +0000 2011	49f8bd03f964a5201b6d1fe3	{Sidebar}	{37.80891512504096,-122.25065052509308,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Wed Apr 06 20:57:19 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2558	Wed Apr 06 14:00:54 +0000 2011	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
2558	Wed Apr 06 12:03:50 +0000 2011	4b3e6d08f964a520fa9c25e3	{The Alexander Hotel Miami Beach}	{25.830070434092345,-80.12143893278328,Miami,FL,United States}	{Travel & Transport,}
2558	Tue Apr 05 20:11:57 +0000 2011	4b3e6d08f964a520fa9c25e3	{The Alexander Hotel Miami Beach}	{25.830070434092345,-80.12143893278328,Miami,FL,United States}	{Travel & Transport,}
2558	Tue Apr 05 13:58:51 +0000 2011	4c771f2293faa093f116f0fb	{Shula's American Steak House}	{25.829796730153046,-80.12085000709234,Miami Beach,FL,United States}	{Food,}
2558	Tue Apr 05 00:54:25 +0000 2011	4c771f2293faa093f116f0fb	{Shula's American Steak House}	{25.829796730153046,-80.12085000709234,Miami Beach,FL,United States}	{Food,}
2558	Mon Apr 04 12:32:28 +0000 2011	4b3e6d08f964a520fa9c25e3	{The Alexander Hotel Miami Beach}	{25.830070434092345,-80.12143893278328,Miami,FL,United States}	{Travel & Transport,}
2558	Mon Apr 04 02:28:27 +0000 2011	4aebd70ff964a520f4c421e3	{Casa Tua Restaurant}	{25.792394832890498,-80.13097024262365,Miami Beach,FL,United States}	{Travel & Transport,Food,Hotel,}
2558	Sun Apr 03 12:23:41 +0000 2011	4b3e6d08f964a520fa9c25e3	{The Alexander Hotel Miami Beach}	{25.830070434092345,-80.12143893278328,Miami,FL,United States}	{Travel & Transport,}
2558	Sun Apr 03 00:45:01 +0000 2011	4b3e6d08f964a520fa9c25e3	{The Alexander Hotel Miami Beach}	{25.830070434092345,-80.12143893278328,Miami,FL,United States}	{Travel & Transport,}
2558	Sun Apr 03 00:43:25 +0000 2011	4abbf8c7f964a520bd8520e3	{Miami Beach Convention Center}	{25.794829558180233,-80.13367652893066,Miami Beach,FL,United States}	{Convention Center,Professional & Other Places,}
2558	Sat Apr 02 18:32:19 +0000 2011	4abbf8c7f964a520bd8520e3	{Miami Beach Convention Center}	{25.794829558180233,-80.13367652893066,Miami Beach,FL,United States}	{Convention Center,Professional & Other Places,}
2558	Fri Apr 01 21:13:15 +0000 2011	4b072216f964a520ecf722e3	{Whole Foods Market}	{25.780783386015695,-80.14148712158203,Miami Beach,FL,United States}	{Shop & Service,Food & Drink Shop,}
2558	Fri Apr 01 18:30:40 +0000 2011	4b3e6d08f964a520fa9c25e3	{The Alexander Hotel Miami Beach}	{25.830070434092345,-80.12143893278328,Miami,FL,United States}	{Travel & Transport,}
2558	Fri Apr 01 11:55:19 +0000 2011	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
2558	Thu Mar 31 16:50:41 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2558	Tue Mar 29 03:32:16 +0000 2011	42926e80f964a52026241fe3	{Luka's Taproom & Lounge}	{37.811502062250156,-122.26697553916345,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Thu Mar 24 03:31:25 +0000 2011	49e8e0fff964a520a4651fe3	{Flora Restaurant & Bar}	{37.808211,-122.269778,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Sun Mar 20 20:10:12 +0000 2011	49c6e308f964a52087571fe3	{Whole Foods Market}	{37.812767557570204,-122.2609394788742,Oakland,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2558	Sun Mar 20 03:22:13 +0000 2011	49f7e4d7f964a520e96c1fe3	{Burma Superstar}	{37.834606921810625,-122.2631710767746,Oakland,CA,United States}	{Food,}
2558	Sat Mar 19 03:05:37 +0000 2011	4a1b8f74f964a520ff7a1fe3	{Pizzaiolo}	{37.836623,-122.262334,Oakland,CA,United States}	{Food,}
2558	Fri Mar 18 03:56:14 +0000 2011	4b2c4d1af964a52088c524e3	{The Foot Spa and Tea Bar}	{37.809314,-122.24978538333333,Oakland,CA,United States}	{Shop & Service,}
2558	Fri Mar 18 01:56:24 +0000 2011	4b1c4e34f964a520c90524e3	{Boot & Shoe Service}	{37.81285866282477,-122.24683541720094,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Tue Mar 15 18:47:01 +0000 2011	44d9ff60f964a5208b361fe3	{Dallas/Fort Worth International Airport (DFW)}	{32.89803818160521,-97.04086303710938,DFW Airport,TX,United States}	{Travel & Transport,}
2558	Mon Mar 07 05:10:00 +0000 2011	4b1c4e34f964a520c90524e3	{Boot & Shoe Service}	{37.81285866282477,-122.24683541720094,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Sat Mar 05 04:27:40 +0000 2011	4a4700e9f964a520bca91fe3	{Grand Tavern}	{37.81515774469184,-122.24609345197678,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Fri Mar 04 04:35:17 +0000 2011	4b1c4e34f964a520c90524e3	{Boot & Shoe Service}	{37.81285866282477,-122.24683541720094,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Sun Feb 27 20:10:27 +0000 2011	4a106de9f964a520c4761fe3	{Camino}	{37.81835904784303,-122.245073806555,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Sat Feb 26 03:19:46 +0000 2011	49f7e4d7f964a520e96c1fe3	{Burma Superstar}	{37.834606921810625,-122.2631710767746,Oakland,CA,United States}	{Food,}
2558	Wed Feb 23 18:18:45 +0000 2011	4d654f5d4306721e10d38cf9	{Sofia's Skincare & Electrolysis}	{37.755821826564876,-122.42726770762596,San Francisco,CA,United States}	{Shop & Service,}
2558	Sun Feb 13 19:12:51 +0000 2011	4827b8b1f964a520bb4f1fe3	{Rainbow Grocery}	{37.769103368269896,-122.41523623466492,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
2558	Sun Feb 13 01:01:38 +0000 2011	49ef9cacf964a520d2681fe3	{The New Easy}	{37.81065564007516,-122.24506272715077,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Fri Feb 11 05:15:29 +0000 2011	49f8bd03f964a5201b6d1fe3	{Sidebar}	{37.80891512504096,-122.25065052509308,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Wed Feb 09 05:25:00 +0000 2011	49e8e0fff964a520a4651fe3	{Flora Restaurant & Bar}	{37.808211,-122.269778,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Tue Feb 08 03:20:57 +0000 2011	49e03a9df964a52047611fe3	{Oracle Arena}	{37.75026469428747,-122.20290184020996,Oakland,CA,United States}	{Stadium,Arts & Entertainment,}
2558	Thu Feb 03 06:37:06 +0000 2011	4c6f3fad9c6d6dcba12fcf7a	{Bar 355}	{37.80685641922467,-122.26697553916345,Oakland,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2558	Fri Jan 28 04:25:14 +0000 2011	4b1c4e34f964a520c90524e3	{Boot & Shoe Service}	{37.81285866282477,-122.24683541720094,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Fri Jan 28 03:10:35 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2558	Thu Jan 27 20:41:11 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
2558	Thu Jan 27 18:28:25 +0000 2011	4a0a6d23f964a520a1741fe3	{Underground Atlanta}	{33.75285401294249,-84.39032077789307,Atlanta,GA,United States}	{Shop & Service,}
2558	Thu Jan 27 15:40:39 +0000 2011	4a63ed93f964a52005c61fe3	{World Peace Cafe}	{33.91921388902885,-84.38156918331057,Atlanta,GA,United States}	{Food,}
2558	Wed Jan 26 16:55:14 +0000 2011	4a63ed93f964a52005c61fe3	{World Peace Cafe}	{33.91921388902885,-84.38156918331057,Atlanta,GA,United States}	{Food,}
2558	Wed Jan 26 02:51:33 +0000 2011	4b5f62c7f964a52061b729e3	{Hilton Garden Inn - Perimeter Center}	{33.916181956151505,-84.3391711389484,Atlanta,GA,United States}	{Travel & Transport,}
2558	Tue Jan 25 21:31:47 +0000 2011	4b5f62c7f964a52061b729e3	{Hilton Garden Inn - Perimeter Center}	{33.916181956151505,-84.3391711389484,Atlanta,GA,United States}	{Travel & Transport,}
2558	Tue Jan 25 03:04:02 +0000 2011	4b5f62c7f964a52061b729e3	{Hilton Garden Inn - Perimeter Center}	{33.916181956151505,-84.3391711389484,Atlanta,GA,United States}	{Travel & Transport,}
2558	Mon Jan 24 19:35:38 +0000 2011	49ef4e8df964a52096681fe3	{Souper Jenny}	{33.842793,-84.38081,Atlanta,GA,United States}	{Food,}
2558	Sun Jan 23 23:34:06 +0000 2011	4a7c4790f964a52021ec1fe3	{Seasons 52}	{33.92650075746429,-84.33978745839272,Dunwoody,GA,United States}	{Food,}
2558	Sun Jan 23 01:19:43 +0000 2011	4a96e1eaf964a5205e2720e3	{Joey D's Oak Room}	{33.92922472419216,-84.34620380401611,Atlanta,GA,United States}	{Food,}
2558	Sat Jan 22 22:16:30 +0000 2011	4b5f62c7f964a52061b729e3	{Hilton Garden Inn - Perimeter Center}	{33.916181956151505,-84.3391711389484,Atlanta,GA,United States}	{Travel & Transport,}
2558	Sat Jan 22 15:53:53 +0000 2011	4bfcb66b8992a5937d25abb0	{Gate 47}	{37.61484332070822,-122.38245964050293,San Francisco,CA,United States}	{Travel & Transport,Airport,}
2558	Sat Jan 22 15:52:29 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
2558	Wed Jan 19 03:08:53 +0000 2011	49e8e0fff964a520a4651fe3	{Flora Restaurant & Bar}	{37.808211,-122.269778,Oakland,CA,United States}	{Nightlife Spot,Food,}
2558	Sat Jan 08 20:49:39 +0000 2011	4a2c26e9f964a52025971fe3	{Cafe 504}	{37.805047,-122.249015,Oakland,CA,United States}	{Food,}
2558	Thu Dec 30 04:37:01 +0000 2010	4a789bbbf964a52004e61fe3	{Starbelly}	{37.76419695376285,-122.43259012699127,San Francisco,CA,United States}	{Food,}
2558	Thu Dec 23 18:01:00 +0000 2010	4b2c4d1af964a52088c524e3	{The Foot Spa and Tea Bar}	{37.809314,-122.24978538333333,Oakland,CA,United States}	{Shop & Service,}
2558	Wed Dec 22 05:56:20 +0000 2010	49f8bd03f964a5201b6d1fe3	{Sidebar}	{37.80891512504096,-122.25065052509308,Oakland,CA,United States}	{Nightlife Spot,Food,}
