1212	Fri Aug 12 16:32:31 +0000 2011	3fd66200f964a52008e91ee3	{71 Irving Place Coffee & Tea Bar}	{40.73678125878656,-73.98684525426994,New York,NY,United States}	{Food,}
1212	Sat Jul 23 00:35:15 +0000 2011	4de2f0da1fc7ca155a71702d	{The Thorndike Bar}	{42.349144,-71.126521,Brookline,MA,United States}	{Nightlife Spot,}
1212	Fri Jul 22 15:45:41 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1212	Fri Jul 22 14:47:54 +0000 2011	4ab16d3bf964a520706920e3	{Pet Camp}	{37.74194302772502,-122.38946217107497,San Francisco,CA,United States}	{Shop & Service,}
1212	Fri Jul 22 05:04:12 +0000 2011	4daa4e746e81162ae7d48f7b	{Pe Yale}	{37.798475,-122.435876,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Thu Jul 21 23:42:53 +0000 2011	40870b00f964a520aaf21ee3	{The Liberties Bar}	{37.755201667847224,-122.42328037689437,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Thu Jul 21 19:13:13 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
1212	Wed Jul 20 07:16:03 +0000 2011	43b6c65cf964a520cf2c1fe3	{Elbo Room}	{37.762549956776844,-122.42149404783852,San Francisco,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1212	Wed Jul 20 02:26:04 +0000 2011	47d7bd63f964a520254e1fe3	{83 Proof}	{37.7900378397639,-122.3976549851902,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Tue Jul 19 18:43:37 +0000 2011	4dbf426781545e1cc7ca93ae	{Fiore Caff?}	{37.7519111,-122.4227765,San Francisco,CA,United States}	{Food,}
1212	Tue Jul 19 15:35:56 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sun Jul 17 19:44:15 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sun Jul 17 18:21:17 +0000 2011	40870b00f964a520aaf21ee3	{The Liberties Bar}	{37.755201667847224,-122.42328037689437,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Sun Jul 17 03:49:53 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Sat Jul 16 08:24:49 +0000 2011	4dd298a71838a751965ef309	{Gate E51}	{49.003392361525385,2.5846195220947266,Le Mesnil-Amelot,?le-de-France,France}	{Travel & Transport,Airport,}
1212	Sat Jul 16 04:25:55 +0000 2011	4b058825f964a52005b522e3	{Edinburgh Airport (EDI)}	{55.947782057417825,-3.3637046813964844,Edinburgh,Midlothian,United Kingdom}	{Travel & Transport,}
1212	Tue Jul 12 18:19:16 +0000 2011	4e1aa530fa76194645a5ee97	{TEDGlobal 2011}	{55.946036,-3.209823,Edinburgh,Midlothian,United Kingdom}	{College & University,Professional & Other Places,}
1212	Tue Jul 12 11:20:35 +0000 2011	4e1aa530fa76194645a5ee97	{TEDGlobal 2011}	{55.946036,-3.209823,Edinburgh,Midlothian,United Kingdom}	{College & University,Professional & Other Places,}
1212	Sun Jul 10 11:38:44 +0000 2011	4b058825f964a52005b522e3	{Edinburgh Airport (EDI)}	{55.947782057417825,-3.3637046813964844,Edinburgh,Midlothian,United Kingdom}	{Travel & Transport,}
1212	Sun Jul 10 07:16:30 +0000 2011	4a84e798f964a520defd1fe3	{Amsterdam Airport Schiphol (AMS)}	{52.30923954430745,4.7621870040893555,Schiphol,,The Netherlands}	{Travel & Transport,}
1212	Sat Jul 09 19:37:37 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1212	Sat Jul 09 05:41:15 +0000 2011	40870b00f964a520aaf21ee3	{The Liberties Bar}	{37.755201667847224,-122.42328037689437,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Fri Jul 08 18:58:40 +0000 2011	42814b00f964a52002221fe3	{Tartine Bakery}	{37.76142131411304,-122.42400974035263,San Francisco,CA,United States}	{Food,}
1212	Fri Jul 08 16:48:15 +0000 2011	40f9bd80f964a520ce0a1fe3	{Boogaloos}	{37.755361,-122.42091178894043,San Francisco,CA,United States}	{Food,}
1212	Thu Jul 07 01:11:57 +0000 2011	43e879cbf964a5200f2f1fe3	{Taqueria Cancun}	{37.760452,-122.41941263333335,San Francisco,CA,United States}	{Food,}
1212	Tue Jul 05 21:16:04 +0000 2011	4dbf426781545e1cc7ca93ae	{Fiore Caff?}	{37.7519111,-122.4227765,San Francisco,CA,United States}	{Food,}
1212	Mon Jul 04 22:31:11 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
1212	Sun Jul 03 23:10:14 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Sun Jul 03 21:10:40 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
1212	Sun Jul 03 21:08:20 +0000 2011	47f64f56f964a520a94e1fe3	{Bi-Rite Market}	{37.761419193645686,-122.424795627594,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1212	Sun Jul 03 20:30:22 +0000 2011	409ad180f964a520eef21ee3	{Ocean Beach}	{37.769391721310974,-122.51133441925049,San Francisco,CA,United States}	{Outdoors & Recreation,Beach,}
1212	Sun Jul 03 00:25:46 +0000 2011	4a397d62f964a520819f1fe3	{Guitar Center}	{37.790906,-122.422518,San Francisco,CA,United States}	{Shop & Service,}
1212	Sat Jul 02 21:56:01 +0000 2011	4df2580688772e1f814f7a86	{Public Parklet}	{37.754705,-122.420868,San Francisco,CA,United States}	{Outdoors & Recreation,}
1212	Sat Jul 02 20:40:34 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sat Jul 02 16:02:36 +0000 2011	4aee2544f964a5207fd221e3	{The Mission District}	{37.75870494559314,-122.4182081222534,San Francisco,CA,United States}	{Travel & Transport,Nightlife Spot,Outdoors & Recreation,}
1212	Sat Jul 02 07:30:37 +0000 2011	4c53307e4623be9a0a0db5f0	{Jones}	{37.786937739890966,-122.41275552971678,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sat Jul 02 06:33:08 +0000 2011	4d72a2395f003704aabae3a0	{Mr. Lew's Win Win Bar & Grand Sazerac Emporium}	{37.785587,-122.41288,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sat Jul 02 01:27:37 +0000 2011	4a10a79bf964a520ed761fe3	{Perry's}	{37.792861,-122.392363,San Francisco,CA,United States}	{Food,}
1212	Fri Jul 01 14:27:02 +0000 2011	40870b00f964a520a3f21ee3	{Cafe Que Tal}	{37.755042,-122.423165,San Francisco,CA,United States}	{Food,}
1212	Fri Jul 01 02:44:24 +0000 2011	4b9557edf964a520859d34e3	{Hub SoMa}	{37.782421968545634,-122.40695341587545,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1212	Thu Jun 30 18:41:25 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Wed Jun 29 02:32:11 +0000 2011	4a94231ef964a5207f2020e3	{Pi Bar}	{37.74995410171507,-122.42054833191528,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Tue Jun 28 15:36:43 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sun Jun 26 06:03:14 +0000 2011	49c83762f964a52003581fe3	{Shotwell??s}	{37.75882991276773,-122.41580856298226,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sat Jun 25 20:06:58 +0000 2011	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
1212	Sat Jun 25 05:11:50 +0000 2011	4c44d4b9dcd61b8df9e67b56	{Zero Zero}	{37.78167112478022,-122.40177154541016,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Sat Jun 25 04:05:28 +0000 2011	4b57db47f964a520064428e3	{Osha Thai}	{37.783606429389636,-122.398678350653,San Francisco,CA,United States}	{Food,}
1212	Sat Jun 25 00:56:19 +0000 2011	43067280f964a52023271fe3	{Ferry Building}	{37.795427908882,-122.39362835884094,San Francisco,CA,United States}	{Shop & Service,Government Building,Food & Drink Shop,Professional & Other Places,}
1212	Fri Jun 24 19:25:33 +0000 2011	40f9bd80f964a520ce0a1fe3	{Boogaloos}	{37.755361,-122.42091178894043,San Francisco,CA,United States}	{Food,}
1212	Fri Jun 24 15:08:12 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Thu Jun 23 18:49:12 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Thu Jun 23 15:55:23 +0000 2011	4c966048f244b1f7b0e6331d	{Plow}	{37.762643,-122.395456,San Francisco,CA,United States}	{Food,}
1212	Tue Jun 21 18:09:56 +0000 2011	40870b00f964a520a3f21ee3	{Cafe Que Tal}	{37.755042,-122.423165,San Francisco,CA,United States}	{Food,}
1212	Tue Jun 21 17:28:19 +0000 2011	4ab16d3bf964a520706920e3	{Pet Camp}	{37.74194302772502,-122.38946217107497,San Francisco,CA,United States}	{Shop & Service,}
1212	Tue Jun 21 15:20:20 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Tue Jun 21 02:41:59 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1212	Sun Jun 19 19:20:45 +0000 2011	4b9d825cf964a520f5b036e3	{Mon Ami Gabi}	{36.11263931641452,-115.17255306243896,Las Vegas,NV,United States}	{Food,}
1212	Sat Jun 18 22:22:42 +0000 2011	41326e00f964a5209f141fe3	{The Mirage Hotel & Casino}	{36.121566227189106,-115.17517089843749,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
1212	Sat Jun 18 20:19:55 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
1212	Sat Jun 18 17:47:11 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1212	Sat Jun 18 15:18:45 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sat Jun 18 02:52:21 +0000 2011	459ac90cf964a52088401fe3	{Trader Joe's}	{37.77097,-122.407654,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1212	Sat Jun 18 01:42:20 +0000 2011	4dfbf8f6ae6033b2a4732295	{Qwiki Happy Hour}	{37.7946527,-122.3866495,San Francisco,CA,United States}	{}
1212	Fri Jun 17 14:34:27 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Thu Jun 16 15:16:30 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Thu Jun 16 14:35:55 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Tue Jun 14 15:42:01 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Tue Jun 14 14:28:59 +0000 2011	40870b00f964a520a3f21ee3	{Cafe Que Tal}	{37.755042,-122.423165,San Francisco,CA,United States}	{Food,}
1212	Sun Jun 12 17:50:15 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sun Jun 12 07:14:54 +0000 2011	40a2ba80f964a52000f31ee3	{Doc's Clock}	{37.75584903487625,-122.4187508951313,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sun Jun 12 05:41:52 +0000 2011	3fd66200f964a5205aed1ee3	{Orbit Room Cafe}	{37.770705,-122.425144,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sun Jun 12 04:21:19 +0000 2011	4db33f16a86e8d27076c6f55	{Forge SF Underground Market}	{37.76898744,-122.419547,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1212	Sun Jun 12 04:20:40 +0000 2011	4c6c6689f2846dcb43de62e9	{Public Works}	{37.7688828622445,-122.41947412490845,San Francisco,CA,United States}	{Professional & Other Places,}
1212	Sun Jun 12 02:01:22 +0000 2011	4c08a97aa1b32d7fbf6c96f0	{The Summit}	{37.760553988302846,-122.42168006462327,San Francisco,CA,United States}	{Food,}
1212	Fri Jun 10 22:00:06 +0000 2011	4b7ef75cf964a520ee0c30e3	{The Grove}	{37.78653398485857,-122.40192174911499,San Francisco,CA,United States}	{Food,}
1212	Thu Jun 09 13:43:55 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1212	Wed Jun 08 17:37:52 +0000 2011	49d8e61df964a520d45d1fe3	{Starbucks}	{33.7701908,-118.1923571,Long Beach,CA,United States}	{Food,}
1212	Tue Jun 07 02:00:58 +0000 2011	4a82e51ff964a5207ef91fe3	{Il Fornaio}	{34.06845467508684,-118.4007553607707,Beverly Hills,CA,United States}	{Food,}
1212	Mon Jun 06 21:51:44 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1212	Mon Jun 06 20:03:50 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1212	Mon Jun 06 14:48:57 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Sun Jun 05 19:10:46 +0000 2011	49f2af6df964a5205b6a1fe3	{1300 on Fillmore}	{37.781561,-122.432356,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Sat Jun 04 17:58:24 +0000 2011	40f9bd80f964a520ce0a1fe3	{Boogaloos}	{37.755361,-122.42091178894043,San Francisco,CA,United States}	{Food,}
1212	Sat Jun 04 05:44:47 +0000 2011	3fd66200f964a520aeec1ee3	{Ruby Skye}	{37.787429012530836,-122.40986700099887,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Thu Jun 02 19:31:44 +0000 2011	4ced8ac5b3662c0f2b3f7330	{Blackbox Mansion}	{37.46700692148916,-122.2113649448556,Atherton,CA,United States}	{Office,Professional & Other Places,}
1212	Tue May 31 15:09:19 +0000 2011	4297b480f964a52065241fe3	{Starbucks}	{37.751406,-122.431819,San Francisco,CA,United States}	{Food,}
1212	Mon May 30 22:31:56 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Mon May 30 15:14:42 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Sun May 29 07:27:46 +0000 2011	3fd66200f964a52029f11ee3	{DNA Lounge}	{37.771007,-122.412694,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1212	Sun May 29 06:21:28 +0000 2011	40870b00f964a520b1f21ee3	{Latin American Club}	{37.75541378624299,-122.42067575454712,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sun May 29 04:55:41 +0000 2011	47d7ba05f964a520234e1fe3	{Monk??s Kettle}	{37.764781242217055,-122.42290984054867,San Francisco,CA,United States}	{Food,}
1212	Sun May 29 01:44:44 +0000 2011	49d2c77af964a520d75b1fe3	{Press Club}	{37.786148189859496,-122.40511894226074,San Francisco,CA,United States}	{Nightlife Spot,}
1212	Sat May 28 18:40:45 +0000 2011	40870b00f964a520aaf21ee3	{The Liberties Bar}	{37.755201667847224,-122.42328037689437,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Sat May 28 16:00:51 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Fri May 27 18:15:57 +0000 2011	40f9bd80f964a520ce0a1fe3	{Boogaloos}	{37.755361,-122.42091178894043,San Francisco,CA,United States}	{Food,}
1212	Fri May 27 15:42:09 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Fri May 27 02:13:49 +0000 2011	49fd1ce0f964a5200b6f1fe3	{Pakwan}	{37.76491004578408,-122.42363985120363,San Francisco,CA,United States}	{Food,}
1212	Thu May 26 17:50:07 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Thu May 26 14:49:22 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Wed May 25 18:02:00 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Wed May 25 14:31:39 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Tue May 24 14:30:31 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Sun May 22 20:58:21 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Sat May 21 17:44:56 +0000 2011	4b009259f964a520933f22e3	{La Boulange de Noe}	{37.75165334669796,-122.42964565521723,San Francisco,CA,United States}	{Food,}
1212	Sat May 21 17:21:06 +0000 2011	4abe595ef964a520e48c20e3	{Noe Valley Farmer's Market}	{37.751526,-122.429063,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1212	Sat May 21 07:06:43 +0000 2011	40870b00f964a520aaf21ee3	{The Liberties Bar}	{37.755201667847224,-122.42328037689437,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Sat May 21 06:10:58 +0000 2011	415c9e00f964a520561d1fe3	{Laszlo}	{37.75605845785268,-122.41915225982666,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1212	Fri May 20 19:11:32 +0000 2011	43e879cbf964a5200f2f1fe3	{Taqueria Cancun}	{37.760452,-122.41941263333335,San Francisco,CA,United States}	{Food,}
1212	Fri May 20 17:06:28 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Fri May 20 03:39:57 +0000 2011	49d80897f964a520985d1fe3	{Apple Store, Chestnut Street}	{37.800415,-122.438363,San Francisco,CA,United States}	{Shop & Service,}
1212	Fri May 20 00:09:33 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Wed May 18 19:10:06 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Wed May 18 00:27:11 +0000 2011	49f12368f964a5208f691fe3	{Live Fit Gym}	{37.76190620841316,-122.42162124874547,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1212	Tue May 17 23:36:38 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
1212	Mon May 16 14:45:26 +0000 2011	42853f80f964a5200c231fe3	{Ritual Coffee Roasters}	{37.756501,-122.421146,San Francisco,CA,United States}	{Food,}
