2862	Fri Aug 12 15:51:08 +0000 2011	4acbc3fbf964a52013c620e3	{Gateway Arch}	{38.624733131038525,-90.18470764160156,St Louis,MO,United States}	{Government Building,Museum,Arts & Entertainment,Professional & Other Places,}
2862	Sat Apr 02 06:23:47 +0000 2011	4a2dcbcbf964a520f4971fe3	{La Caba?a Restaurant}	{34.00095977985042,-118.46808198841582,Venice,CA,United States}	{Food,}
2862	Sat Apr 02 03:11:08 +0000 2011	3fd66200f964a52005f01ee3	{McCabe's}	{34.025916,-118.457514,Santa Monica,CA,United States}	{Shop & Service,}
2862	Fri Apr 01 20:52:36 +0000 2011	4ac6b1a9f964a520d8b520e3	{Tomboy's World Famous Chili Hamburgers}	{33.88724917602391,-118.38017491184245,Manhattan Beach,CA,United States}	{Food,}
2862	Fri Apr 01 20:11:30 +0000 2011	4b81dea7f964a520f9c130e3	{Manhattan Beach Middle School}	{33.889221411714956,-118.3839636842177,Manhattan Beach,CA,United States}	{Professional & Other Places,}
2862	Wed Mar 30 02:45:03 +0000 2011	4af4ea8df964a5206cf721e3	{Mama D's}	{33.8848915417416,-118.41080217485502,Manhattan Beach,CA,United States}	{Food,}
2862	Mon Mar 28 03:50:59 +0000 2011	4af4eb8ff964a52076f721e3	{Cold Stone Creamery}	{33.88602086666667,-118.408379,Manhattan Beach,CA,United States}	{Food,}
2862	Mon Mar 28 02:40:51 +0000 2011	4a9f3ca0f964a520fc3c20e3	{Old Venice}	{33.883492,-118.4101891,Manhattan Beach,CA,United States}	{Food,}
2862	Sun Mar 27 17:24:49 +0000 2011	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sun Mar 27 16:42:57 +0000 2011	4b85840bf964a520d96231e3	{Gardena Valley Japanese Cultural Institute}	{33.88330595717721,-118.313334,Gardena,CA,United States}	{College & University,Professional & Other Places,}
2862	Sun Mar 27 03:11:52 +0000 2011	4b8eb64ff964a520883233e3	{O Sho}	{33.88505930028783,-118.39650392532349,Manhattan Beach,CA,United States}	{Food,}
2862	Sat Mar 26 21:17:29 +0000 2011	4a3ae617f964a52067a01fe3	{Citadel Outlets}	{34.00654806750311,-118.15277695655823,Commerce,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
2862	Sat Mar 26 19:16:02 +0000 2011	4bc0a945920eb7132a43192c	{Woodrow Wilson High School}	{34.06937875215901,-118.18628105698468,Los Angeles,CA,United States}	{College & University,School,Professional & Other Places,}
2862	Thu Mar 24 02:34:35 +0000 2011	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Wed Mar 23 16:05:01 +0000 2011	4a1efb0df964a520f37b1fe3	{Manhattan Bread & Bagel}	{33.89187231868546,-118.39564329209114,Manhattan Beach,CA,United States}	{Food,}
2862	Wed Mar 23 15:59:12 +0000 2011	4c77cb45923ba1436a1568e6	{Patterson Cleaners}	{33.892395916666665,-118.395691,Manhattan Beach,CA,United States}	{Shop & Service,}
2862	Sat Mar 19 01:05:11 +0000 2011	4b29ad23f964a52071a224e3	{The Local Place Bakery & Cafe}	{33.86172007,-118.309468,Gardena,CA,United States}	{Food,}
2862	Thu Mar 17 18:46:49 +0000 2011	4af50a49f964a5201cf821e3	{Main Street Cafe}	{33.922167,-118.41559833,El Segundo,CA,United States}	{Food,}
2862	Mon Mar 14 02:51:42 +0000 2011	4a897b37f964a5201b0820e3	{Chili's Grill & Bar}	{33.8953915125014,-118.3943139004652,Manhattan Beach,CA,United States}	{Food,}
2862	Sun Mar 13 17:28:52 +0000 2011	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Mar 12 17:44:55 +0000 2011	4bc0a945920eb7132a43192c	{Woodrow Wilson High School}	{34.06937875215901,-118.18628105698468,Los Angeles,CA,United States}	{College & University,School,Professional & Other Places,}
2862	Fri Mar 11 15:39:15 +0000 2011	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Thu Mar 10 21:00:19 +0000 2011	4b7c5a47f964a520398e2fe3	{It's A Wrap Take Two}	{34.04905081703518,-118.25908916744471,Los Angeles,CA,United States}	{Food,}
2862	Sat Mar 05 02:00:03 +0000 2011	453b92baf964a520ff3b1fe3	{Rock N Fish}	{33.884488,-118.41114,Manhattan Beach,CA,United States}	{Nightlife Spot,Food,}
2862	Thu Mar 03 19:35:03 +0000 2011	4b903097f964a520337b33e3	{Chin-Ma-Ya of Tokyo}	{33.862458,-118.309735,Gardena,CA,United States}	{Food,}
2862	Wed Mar 02 03:03:21 +0000 2011	4a595c3ff964a5204cb91fe3	{Rock'n Fish}	{34.044321044533575,-118.26523661613464,Los Angeles,CA,United States}	{Food,}
2862	Mon Feb 28 01:04:39 +0000 2011	4b2ef55df964a520bae824e3	{El Gringo Mexican Restaurant}	{33.88535822,-118.396249,Manhattan Beach,CA,United States}	{Food,}
2862	Fri Feb 25 16:28:05 +0000 2011	4b2073b0f964a520633224e3	{Saddleback Church}	{33.664157224824194,-117.64640808105469,Lake Forest,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Wed Feb 23 15:52:35 +0000 2011	4b2073b0f964a520633224e3	{Saddleback Church}	{33.664157224824194,-117.64640808105469,Lake Forest,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Tue Feb 22 15:55:31 +0000 2011	4b2073b0f964a520633224e3	{Saddleback Church}	{33.664157224824194,-117.64640808105469,Lake Forest,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Mon Feb 21 23:23:18 +0000 2011	4b3d04adf964a520058c25e3	{Floyd's 99 Barbershop}	{33.861181,-118.391849,Hermosa Beach,CA,United States}	{Shop & Service,}
2862	Sun Feb 20 22:04:47 +0000 2011	4bc0a945920eb7132a43192c	{Woodrow Wilson High School}	{34.06937875215901,-118.18628105698468,Los Angeles,CA,United States}	{College & University,School,Professional & Other Places,}
2862	Sat Feb 19 18:06:43 +0000 2011	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Fri Feb 18 21:29:51 +0000 2011	4c62f81feb82d13adeb106d6	{Habitat for Humanity of Greater LA ReStore}	{33.87013266771153,-118.2809004519118,Gardena,CA,United States}	{Shop & Service,}
2862	Sun Feb 13 16:49:48 +0000 2011	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Fri Feb 11 00:10:28 +0000 2011	4b2a6a8df964a520bba824e3	{Hermosa Valley School}	{33.8670662250291,-118.39636218617406,Hermosa Beach,CA,United States}	{Professional & Other Places,}
2862	Wed Feb 09 02:54:48 +0000 2011	4b29ad23f964a52071a224e3	{The Local Place Bakery & Cafe}	{33.86172007,-118.309468,Gardena,CA,United States}	{Food,}
2862	Sun Feb 06 03:02:29 +0000 2011	4a71099ff964a52005d91fe3	{LA Food Show}	{33.899228751004074,-118.39414843896705,Manhattan Beach,CA,United States}	{Food,}
2862	Sun Feb 06 02:42:10 +0000 2011	4b0988c7f964a520f81823e3	{Macy's}	{33.8999427,-118.3938575,Manhattan Beach,CA,United States}	{Shop & Service,Office,Professional & Other Places,}
2862	Sun Feb 06 01:56:23 +0000 2011	4aa017e9f964a520413e20e3	{South Bay Galleria}	{33.87086095749672,-118.35506916046143,Redondo Beach,CA,United States}	{Shop & Service,}
2862	Sat Feb 05 18:34:45 +0000 2011	4ac6b1a9f964a520d8b520e3	{Tomboy's World Famous Chili Hamburgers}	{33.88724917602391,-118.38017491184245,Manhattan Beach,CA,United States}	{Food,}
2862	Wed Feb 02 19:42:33 +0000 2011	4c5de5da7735c9b6ab839072	{Rock & Brews}	{33.91759345100133,-118.41607868671417,El Segundo,CA,United States}	{Nightlife Spot,Food,}
2862	Tue Jan 25 23:46:24 +0000 2011	4b7ca444f964a520179f2fe3	{Miraleste Intermediate School}	{33.75229308093442,-118.32802498202419,Rancho Palos Verdes,CA,United States}	{Professional & Other Places,}
2862	Tue Jan 25 19:35:36 +0000 2011	4ae4b44ff964a520469d21e3	{Al Noor}	{33.894221800732566,-118.36101291461654,Lawndale,CA,United States}	{Food,}
2862	Tue Jan 18 23:44:28 +0000 2011	4b81dea7f964a520f9c130e3	{Manhattan Beach Middle School}	{33.889221411714956,-118.3839636842177,Manhattan Beach,CA,United States}	{Professional & Other Places,}
===
2862	Sun Dec 12 23:56:25 +0000 2010	4a762f14f964a52082e21fe3	{The Home Depot}	{33.89842223659988,-118.36900323631774,Hawthorne,CA,United States}	{Shop & Service,}
2862	Sun Dec 12 22:22:35 +0000 2010	4a04dce7f964a52036721fe3	{Umami Burger}	{34.059099322771765,-118.34501087665558,Los Angeles,CA,United States}	{Food,}
2862	Fri Dec 10 00:59:15 +0000 2010	4b3d04adf964a520058c25e3	{Floyd's 99 Barbershop}	{33.861181,-118.391849,Hermosa Beach,CA,United States}	{Shop & Service,}
2862	Sun Nov 28 21:26:03 +0000 2010	4b1b427ff964a52045fa23e3	{Denny's}	{33.872056830667574,-118.3813560593886,Redondo Beach,CA,United States}	{Food,}
2862	Tue Nov 23 19:32:04 +0000 2010	49cd6900f964a520ee591fe3	{SushiKo}	{34.055081230560354,-118.39417696682322,Los Angeles,CA,United States}	{Food,}
2862	Tue Nov 16 17:13:27 +0000 2010	4b36279ef964a520983025e3	{Manhattan Beach Toyota}	{33.88949794337294,-118.39511838335261,Manhattan Beach,CA,United States}	{Shop & Service,}
2862	Mon Nov 15 17:01:33 +0000 2010	4a1efb0df964a520f37b1fe3	{Manhattan Bread & Bagel}	{33.89187231868546,-118.39564329209114,Manhattan Beach,CA,United States}	{Food,}
2862	Sun Nov 14 18:31:01 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sun Nov 14 03:43:08 +0000 2010	4a90f2fcf964a520b61920e3	{Big Wok Mongolian BBQ}	{33.8810380459818,-118.39568323073222,Manhattan Beach,CA,United States}	{Food,}
2862	Sat Nov 13 04:57:58 +0000 2010	4b9b1596f964a52077f135e3	{Carson High School}	{33.82216650748497,-118.2743345207195,Carson,CA,United States}	{School,Professional & Other Places,}
2862	Thu Nov 11 02:30:46 +0000 2010	4b6b3ea9f964a520c7fb2be3	{SanSai Japanese Grill}	{33.90132,-118.37350130081177,Hawthorne,CA,United States}	{Food,}
2862	Tue Nov 09 03:23:24 +0000 2010	4ac6b1a9f964a520d8b520e3	{Tomboy's World Famous Chili Hamburgers}	{33.88724917602391,-118.38017491184245,Manhattan Beach,CA,United States}	{Food,}
2862	Sun Nov 07 18:26:04 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Nov 06 01:29:26 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Thu Nov 04 01:27:21 +0000 2010	4adf7015f964a5208c7a21e3	{Rubio's}	{33.89260993531823,-118.39576881350243,Manhattan Beach,CA,United States}	{Food,}
2862	Thu Nov 04 01:13:41 +0000 2010	4c77cb45923ba1436a1568e6	{Patterson Cleaners}	{33.892395916666665,-118.395691,Manhattan Beach,CA,United States}	{Shop & Service,}
2862	Wed Nov 03 23:34:24 +0000 2010	4c709e27df6b8cfabf11b94d	{Lunada Bay Little League}	{33.778326901925674,-118.41527938842773,Palos Verdes Estates,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
2862	Sun Oct 31 18:44:19 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sun Oct 31 15:56:45 +0000 2010	4bf813d25317a5932b1dff7e	{Cabrillo High School}	{33.7949963334449,-118.2185938881459,Long Beach,CA,United States}	{School,Professional & Other Places,}
2862	Sat Oct 30 23:42:45 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Oct 30 23:14:05 +0000 2010	49ff6992f964a5201b701fe3	{Marukai Market}	{33.8722711970121,-118.307852374322,Gardena,CA,United States}	{Shop & Service,Food & Drink Shop,}
2862	Sat Oct 30 22:28:58 +0000 2010	4ad8dacef964a520521521e3	{Nijiya Market}	{33.86625546194061,-118.31688296687128,Torrance,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2862	Sat Oct 30 17:31:40 +0000 2010	4bf813d25317a5932b1dff7e	{Cabrillo High School}	{33.7949963334449,-118.2185938881459,Long Beach,CA,United States}	{School,Professional & Other Places,}
2862	Sat Oct 30 00:29:07 +0000 2010	4a54012df964a520efb21fe3	{The Talking Stick Coffee Lounge}	{33.997511361525895,-118.46076965332031,Venice,CA,United States}	{Music Venue,Food,Arts & Entertainment,}
2862	Fri Oct 29 03:19:31 +0000 2010	4b2ef55df964a520bae824e3	{El Gringo Mexican Restaurant}	{33.88535822,-118.396249,Manhattan Beach,CA,United States}	{Food,}
2862	Wed Oct 27 02:02:42 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Tue Oct 26 02:37:35 +0000 2010	4aea1210f964a52016b921e3	{Panda Express - Manhattan Beach}	{33.87874695370113,-118.39627660370685,Manhattan Beach,CA,United States}	{Food,}
2862	Sun Oct 24 17:39:06 +0000 2010	4c8bd2d95e048cfa4301c7cd	{Lakewood High School}	{33.838241506061806,-118.12235735021308,Lakewood,CA,United States}	{School,Professional & Other Places,}
2862	Sat Oct 23 20:24:59 +0000 2010	4b72170ff964a520256e2de3	{Villa Park High School}	{33.81608216443334,-117.81724733399186,Villa Park,CA,United States}	{School,Professional & Other Places,}
2862	Mon Oct 18 23:49:29 +0000 2010	4b29ad23f964a52071a224e3	{The Local Place Bakery & Cafe}	{33.86172007,-118.309468,Gardena,CA,United States}	{Food,}
2862	Mon Oct 18 22:56:05 +0000 2010	4bce392dc564ef3baaefedf0	{Opus Music}	{33.83679663812281,-118.32261959795188,Torrance,CA,United States}	{Shop & Service,}
2862	Sun Oct 17 15:34:03 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sun Oct 17 01:53:36 +0000 2010	4b0d94d6f964a520874b23e3	{Benihana}	{33.834632907576776,-118.35588455200195,Torrance,CA,United States}	{Food,}
2862	Fri Oct 15 19:25:29 +0000 2010	4c1530207f7f2d7f7b10e268	{Bob's Okazu-Ya Hawaiian Style Restaurant}	{33.886395283702115,-118.30876350402832,Gardena,CA,United States}	{Food,}
2862	Wed Oct 13 02:33:21 +0000 2010	4ab43592f964a520627020e3	{Red Robin Gourmet Burgers}	{33.87182080072151,-118.35437178611755,Redondo Beach,CA,United States}	{Nightlife Spot,Food,}
2862	Sun Oct 10 19:25:15 +0000 2010	4b6b7e10f964a520410c2ce3	{Torrance Marriott South Bay}	{33.83590873337748,-118.3503752959129,Torrance,CA,United States}	{Travel & Transport,}
2862	Sun Oct 10 14:52:59 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sun Oct 10 01:35:27 +0000 2010	4aec7fd8f964a520f1c721e3	{King's Hawaiian Bakery & Restaurant}	{33.82289960336259,-118.33488553762436,Torrance,CA,United States}	{Food,}
2862	Wed Oct 06 20:59:37 +0000 2010	4b8da213f964a520780533e3	{Starbucks}	{33.8725050036132,-118.35222437224552,Torrance,CA,United States}	{Food,}
2862	Sat Oct 02 01:24:19 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Fri Oct 01 23:49:36 +0000 2010	4ade1e3bf964a520377321e3	{The Original Rinaldi's}	{33.88157,-118.39556104,Manhattan Beach,CA,United States}	{Food,}
2862	Fri Oct 01 01:06:22 +0000 2010	4b366208f964a520243425e3	{Mira Costa High School}	{33.87470408046805,-118.38850553358964,Manhattan Beach,CA,United States}	{School,Professional & Other Places,}
2862	Thu Sep 30 21:23:05 +0000 2010	4b3d04adf964a520058c25e3	{Floyd's 99 Barbershop}	{33.861181,-118.391849,Hermosa Beach,CA,United States}	{Shop & Service,}
2862	Mon Sep 27 02:15:48 +0000 2010	4b29ad23f964a52071a224e3	{The Local Place Bakery & Cafe}	{33.86172007,-118.309468,Gardena,CA,United States}	{Food,}
2862	Sun Sep 26 17:33:41 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Sep 25 20:11:10 +0000 2010	4a047a75f964a52000721fe3	{Five Guys}	{33.84482749809192,-118.26292991638184,Carson,CA,United States}	{Food,}
2862	Sat Sep 25 17:55:52 +0000 2010	4bf813d25317a5932b1dff7e	{Cabrillo High School}	{33.7949963334449,-118.2185938881459,Long Beach,CA,United States}	{School,Professional & Other Places,}
2862	Fri Sep 24 02:30:23 +0000 2010	4b2ef55df964a520bae824e3	{El Gringo Mexican Restaurant}	{33.88535822,-118.396249,Manhattan Beach,CA,United States}	{Food,}
2862	Wed Sep 22 20:56:34 +0000 2010	4b8da213f964a520780533e3	{Starbucks}	{33.8725050036132,-118.35222437224552,Torrance,CA,United States}	{Food,}
2862	Wed Sep 22 02:00:45 +0000 2010	4b366208f964a520243425e3	{Mira Costa High School}	{33.87470408046805,-118.38850553358964,Manhattan Beach,CA,United States}	{School,Professional & Other Places,}
2862	Sat Sep 18 23:12:09 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Sep 18 15:58:14 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Fri Sep 17 02:02:57 +0000 2010	4b2c3e6ff964a52082c424e3	{K1 Speed Torrance}	{33.857839241012684,-118.28921312894492,Gardena,CA,United States}	{Arts & Entertainment,}
2862	Thu Sep 16 01:35:17 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Wed Sep 15 01:08:55 +0000 2010	4b81dea7f964a520f9c130e3	{Manhattan Beach Middle School}	{33.889221411714956,-118.3839636842177,Manhattan Beach,CA,United States}	{Professional & Other Places,}
2862	Sun Sep 12 20:30:10 +0000 2010	4bfddd298992a593ffd4acb0	{El Nido Park}	{33.864090222336344,-118.35714943652415,Redondo Beach,CA,United States}	{Outdoors & Recreation,}
2862	Sun Sep 12 16:04:20 +0000 2010	4bf813d25317a5932b1dff7e	{Cabrillo High School}	{33.7949963334449,-118.2185938881459,Long Beach,CA,United States}	{School,Professional & Other Places,}
2862	Sat Sep 11 19:49:51 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Sep 11 01:25:13 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Thu Sep 09 01:43:07 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Thu Sep 09 00:18:20 +0000 2010	4b29ad23f964a52071a224e3	{The Local Place Bakery & Cafe}	{33.86172007,-118.309468,Gardena,CA,United States}	{Food,}
2862	Wed Sep 08 01:11:17 +0000 2010	4b91c6abf964a52093d633e3	{Faith UMC}	{33.86619951666667,-118.316094,Torrance,CA,United States}	{Spiritual Center,Professional & Other Places,}
2862	Sat Sep 04 03:58:15 +0000 2010	4aec7fd8f964a520f1c721e3	{King's Hawaiian Bakery & Restaurant}	{33.82289960336259,-118.33488553762436,Torrance,CA,United States}	{Food,}
