3004	Fri Aug 05 02:57:43 +0000 2011	4b00cb8ef964a520274122e3	{Frances}	{37.76275295560687,-122.43226289749146,San Francisco,CA,United States}	{Food,}
3004	Sun Apr 17 01:42:06 +0000 2011	48fdd3d8f964a52055521fe3	{San Jalisco}	{37.75881851824431,-122.41679856739916,San Francisco,CA,United States}	{Food,}
3004	Sat Apr 16 15:54:43 +0000 2011	4b009259f964a520933f22e3	{La Boulange de Noe}	{37.75165334669796,-122.42964565521723,San Francisco,CA,United States}	{Food,}
3004	Sat Apr 16 15:45:47 +0000 2011	4abe595ef964a520e48c20e3	{Noe Valley Farmer's Market}	{37.751526,-122.429063,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Fri Apr 15 20:23:58 +0000 2011	44e1e15af964a52023371fe3	{Katana-Ya}	{37.78708290913201,-122.4103993238285,San Francisco,CA,United States}	{Food,}
3004	Fri Apr 15 20:22:17 +0000 2011	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Wed Apr 13 17:06:03 +0000 2011	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Sun Apr 10 20:36:19 +0000 2011	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Sun Apr 10 20:09:50 +0000 2011	4aac2a73f964a5209d5c20e3	{PlumpJack Wines}	{37.751413,-122.432325,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Sun Apr 10 04:25:49 +0000 2011	4abc421df964a520ef8620e3	{Fox Theater}	{37.80809019289311,-122.27061431370356,Oakland,CA,United States}	{Music Venue,Arts & Entertainment,}
3004	Sun Apr 10 02:48:39 +0000 2011	42926e80f964a52026241fe3	{Luka's Taproom & Lounge}	{37.811502062250156,-122.26697553916345,Oakland,CA,United States}	{Nightlife Spot,Food,}
3004	Sat Apr 09 20:45:59 +0000 2011	4ba01051f964a520dc5637e3	{La Petite Baleen}	{37.805308510838735,-122.46902325664088,San Francisco,CA,United States}	{Outdoors & Recreation,}
3004	Sat Apr 09 00:52:17 +0000 2011	4a94231ef964a5207f2020e3	{Pi Bar}	{37.74995410171507,-122.42054833191528,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3004	Fri Apr 08 16:44:21 +0000 2011	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Fri Apr 08 01:17:05 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Thu Apr 07 17:00:29 +0000 2011	411c0480f964a5201a0c1fe3	{Philadelphia International Airport (PHL)}	{39.87700745276243,-75.2424430847168,Philadelphia,PA,United States}	{Travel & Transport,}
3004	Thu Apr 07 12:23:42 +0000 2011	49bac898f964a520a6531fe3	{Comcast Center}	{39.95450342082854,-75.16887685128917,Philadelphia,PA,United States}	{Arts & Entertainment,Office,Professional & Other Places,}
3004	Thu Apr 07 03:36:38 +0000 2011	4a569cbef964a52086b51fe3	{The Westin Philadelphia}	{39.951875375741665,-75.16854286193848,Philadelphia,PA,United States}	{Travel & Transport,}
3004	Thu Apr 07 03:18:18 +0000 2011	411c0480f964a5201a0c1fe3	{Philadelphia International Airport (PHL)}	{39.87700745276243,-75.2424430847168,Philadelphia,PA,United States}	{Travel & Transport,}
3004	Wed Apr 06 21:40:14 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Tue Apr 05 16:17:18 +0000 2011	4b1bf3aff964a5208cff23e3	{Starbucks}	{37.79049992546272,-122.40558832883835,San Francisco,CA,United States}	{Food,}
3004	Sun Apr 03 16:25:26 +0000 2011	49ccf971f964a520a6591fe3	{Dynamo Donuts}	{37.752940666211465,-122.40765035019247,San Francisco,CA,United States}	{Food,}
3004	Sun Apr 03 15:59:59 +0000 2011	44ce9913f964a52018361fe3	{Philz Coffee}	{37.7523522,-122.4142997,San Francisco,CA,United States}	{Food,}
3004	Sat Apr 02 22:29:04 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Sat Apr 02 20:48:07 +0000 2011	4ba01051f964a520dc5637e3	{La Petite Baleen}	{37.805308510838735,-122.46902325664088,San Francisco,CA,United States}	{Outdoors & Recreation,}
3004	Thu Mar 24 06:41:44 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Wed Mar 23 02:32:33 +0000 2011	411c0480f964a5201a0c1fe3	{Philadelphia International Airport (PHL)}	{39.87700745276243,-75.2424430847168,Philadelphia,PA,United States}	{Travel & Transport,}
3004	Tue Mar 22 21:26:05 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Wed Mar 09 11:32:55 +0000 2011	411c0480f964a5201a0c1fe3	{Philadelphia International Airport (PHL)}	{39.87700745276243,-75.2424430847168,Philadelphia,PA,United States}	{Travel & Transport,}
3004	Tue Mar 08 17:31:18 +0000 2011	49bac898f964a520a6531fe3	{Comcast Center}	{39.95450342082854,-75.16887685128917,Philadelphia,PA,United States}	{Arts & Entertainment,Office,Professional & Other Places,}
3004	Fri Mar 04 06:07:14 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Thu Mar 03 16:16:59 +0000 2011	49bac898f964a520a6531fe3	{Comcast Center}	{39.95450342082854,-75.16887685128917,Philadelphia,PA,United States}	{Arts & Entertainment,Office,Professional & Other Places,}
3004	Sun Feb 27 06:58:40 +0000 2011	4bf5e7eb9abec9b6110125e8	{Burritt Room}	{37.78974132232373,-122.40705850944128,San Francisco,CA,United States}	{Nightlife Spot,}
3004	Sat Feb 26 17:29:53 +0000 2011	4a0f11b0f964a5201c761fe3	{BevMo!}	{37.74481916482962,-122.40367333756913,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Sat Feb 19 17:55:20 +0000 2011	49b4b26af964a520f3521fe3	{Northstar California? Resort}	{39.27516210581269,-120.12250035350598,Truckee,CA,United States}	{Travel & Transport,Outdoors & Recreation,Ski Area,Hotel,}
3004	Wed Feb 16 04:48:45 +0000 2011	4b54afd9f964a52016c727e3	{Rosamunde Sausage Grill}	{37.75171051460372,-122.41847989430097,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3004	Tue Feb 15 02:00:17 +0000 2011	4aac2a73f964a5209d5c20e3	{PlumpJack Wines}	{37.751413,-122.432325,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Tue Feb 08 06:42:41 +0000 2011	45f555cef964a5200e441fe3	{Seattle-Tacoma International Airport (SEA)}	{47.44364658280913,-122.30259418487549,Seatac,WA,United States}	{Travel & Transport,}
3004	Sun Feb 06 20:51:11 +0000 2011	4a9ac296f964a520893220e3	{Upper Noe Recreation Center}	{37.74238342971332,-122.42794990539551,San Francisco,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3004	Sun Jan 30 20:49:47 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
3004	Sat Jan 29 04:34:20 +0000 2011	4aa426adf964a520954520e3	{Lawry's The Prime Rib}	{36.1150986816686,-115.1597147424408,Las Vegas,NV,United States}	{Travel & Transport,Food,}
3004	Sat Jan 29 00:35:28 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Thu Jan 27 22:45:19 +0000 2011	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Sat Jan 22 21:50:03 +0000 2011	4ba01051f964a520dc5637e3	{La Petite Baleen}	{37.805308510838735,-122.46902325664088,San Francisco,CA,United States}	{Outdoors & Recreation,}
3004	Tue Jan 18 00:56:44 +0000 2011	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Wed Jan 12 20:22:16 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
3004	Tue Jan 11 02:23:03 +0000 2011	40cf8d80f964a5202e011fe3	{Cafe Charbon}	{40.721337,-73.988609,New York,NY,United States}	{Nightlife Spot,Food,}
3004	Mon Jan 10 17:49:43 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Sun Jan 09 20:53:32 +0000 2011	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Sun Jan 09 20:43:31 +0000 2011	4aac2a73f964a5209d5c20e3	{PlumpJack Wines}	{37.751413,-122.432325,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Sat Jan 08 02:25:18 +0000 2011	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Fri Jan 07 05:35:37 +0000 2011	412e7980f964a520150d1fe3	{The Dubliner}	{37.75165670702226,-122.42827419434752,San Francisco,CA,United States}	{Nightlife Spot,}
3004	Fri Dec 31 23:26:43 +0000 2010	4a5f9632f964a520e7bf1fe3	{Drewes Brothers Meats}	{37.74352201335124,-122.42670915863147,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Fri Dec 31 23:17:51 +0000 2010	4aac2a73f964a5209d5c20e3	{PlumpJack Wines}	{37.751413,-122.432325,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Fri Dec 31 01:31:51 +0000 2010	4bcca8390687ef3bc0a6dfcc	{Social Kitchen & Brewery}	{37.76359345829258,-122.46615972958666,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3004	Tue Dec 28 23:28:28 +0000 2010	4a5f9632f964a520e7bf1fe3	{Drewes Brothers Meats}	{37.74352201335124,-122.42670915863147,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Tue Dec 28 14:12:21 +0000 2010	4bc7da668b7c9c74225837cf	{Minneapolis-St. Paul International Airport (MSP)}	{44.884397546192474,-93.21178436279297,Minneapolis,MN,United States}	{Travel & Transport,}
3004	Mon Dec 27 21:50:17 +0000 2010	4b75c8caf964a52083242ee3	{Marcus Green Bay East Cinema}	{44.48250338787677,-87.9396435460307,Green Bay,WI,United States}	{Arts & Entertainment,Movie Theater,}
3004	Thu Dec 23 22:26:32 +0000 2010	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3004	Fri Dec 17 05:13:23 +0000 2010	4c72eddd0e23b1f784201fdc	{Twenty Five Lusk}	{37.778436894188054,-122.39444099975675,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3004	Sun Dec 12 17:17:04 +0000 2010	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Sat Dec 11 21:02:27 +0000 2010	43b439b6f964a520bc2c1fe3	{Papalote Mexican Grill}	{37.752163420695425,-122.42097418166016,San Francisco,CA,United States}	{Food,}
3004	Fri Dec 10 23:28:57 +0000 2010	4aac2a73f964a5209d5c20e3	{PlumpJack Wines}	{37.751413,-122.432325,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Thu Dec 09 17:23:51 +0000 2010	4b1bf3aff964a5208cff23e3	{Starbucks}	{37.79049992546272,-122.40558832883835,San Francisco,CA,United States}	{Food,}
3004	Tue Dec 07 18:11:40 +0000 2010	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Mon Dec 06 17:22:15 +0000 2010	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Sun Dec 05 16:49:11 +0000 2010	4a3bc5d7f964a520bea01fe3	{Toast Eatery}	{37.75148067978316,-122.43164198355109,San Francisco,CA,United States}	{Food,}
3004	Sat Dec 04 19:03:39 +0000 2010	4c2e728266e40f47e343c08b	{Lustre}	{37.776892,-122.424697,San Francisco,CA,United States}	{Shop & Service,}
3004	Sat Dec 04 19:03:39 +0000 2010	4c2e728266e40f47e343c08b	{Lustre}	{37.776892,-122.424697,San Francisco,CA,United States}	{Shop & Service,}
3004	Fri Dec 03 16:53:40 +0000 2010	4a57c224f964a520bcb61fe3	{Google San Francisco}	{37.79003996357318,-122.39006638526917,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Thu Dec 02 17:06:10 +0000 2010	4a622c74f964a52048c31fe3	{Philz Coffee}	{37.782374,-122.420767,San Francisco,CA,United States}	{Food,}
3004	Wed Dec 01 17:09:09 +0000 2010	4b1bf3aff964a5208cff23e3	{Starbucks}	{37.79049992546272,-122.40558832883835,San Francisco,CA,United States}	{Food,}
3004	Mon Nov 29 16:29:14 +0000 2010	4a64b4cff964a52085c61fe3	{Goodby, Silverstein & Partners}	{37.79267887651738,-122.40652978420258,San Francisco,CA,United States}	{Professional & Other Places,}
3004	Mon Nov 29 00:04:52 +0000 2010	4a5f9632f964a520e7bf1fe3	{Drewes Brothers Meats}	{37.74352201335124,-122.42670915863147,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Mon Nov 29 00:04:52 +0000 2010	4a5f9632f964a520e7bf1fe3	{Drewes Brothers Meats}	{37.74352201335124,-122.42670915863147,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Sun Nov 28 06:27:00 +0000 2010	439c07e9f964a520ec2b1fe3	{Lone Palm}	{37.75521357041184,-122.42298726616184,San Francisco,CA,United States}	{Nightlife Spot,}
3004	Sat Nov 27 21:47:38 +0000 2010	4ba01051f964a520dc5637e3	{La Petite Baleen}	{37.805308510838735,-122.46902325664088,San Francisco,CA,United States}	{Outdoors & Recreation,}
3004	Sat Nov 27 18:26:04 +0000 2010	4a622c74f964a52048c31fe3	{Philz Coffee}	{37.782374,-122.420767,San Francisco,CA,United States}	{Food,}
3004	Sat Nov 27 17:59:46 +0000 2010	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Fri Nov 26 20:49:36 +0000 2010	4cd21871bcab952199573a15	{San Francisco International Auto Show}	{37.783978,-122.401856,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,}
3004	Thu Nov 25 00:00:02 +0000 2010	4aac2a73f964a5209d5c20e3	{PlumpJack Wines}	{37.751413,-122.432325,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Wed Nov 24 23:33:33 +0000 2010	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Wed Nov 24 23:09:23 +0000 2010	44ce9913f964a52018361fe3	{Philz Coffee}	{37.7523522,-122.4142997,San Francisco,CA,United States}	{Food,}
3004	Wed Nov 24 19:07:24 +0000 2010	4a5f9632f964a520e7bf1fe3	{Drewes Brothers Meats}	{37.74352201335124,-122.42670915863147,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3004	Wed Nov 24 03:38:45 +0000 2010	43b439b6f964a520bc2c1fe3	{Papalote Mexican Grill}	{37.752163420695425,-122.42097418166016,San Francisco,CA,United States}	{Food,}
3004	Wed Nov 24 02:48:17 +0000 2010	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
3004	Tue Nov 23 19:31:25 +0000 2010	4bc7da668b7c9c74225837cf	{Minneapolis-St. Paul International Airport (MSP)}	{44.884397546192474,-93.21178436279297,Minneapolis,MN,United States}	{Travel & Transport,}
3004	Sun Nov 21 16:20:37 +0000 2010	41326e00f964a52045171fe3	{The Loon Caf?}	{44.980420168280055,-93.27371085032173,Minneapolis,MN,United States}	{Nightlife Spot,Food,}
3004	Fri Nov 19 22:14:26 +0000 2010	457997b1f964a520db3e1fe3	{Lunds Lake Street}	{44.94868737079304,-93.30023288726807,Minneapolis,MN,United States}	{Shop & Service,Food & Drink Shop,}
3004	Fri Nov 19 19:51:59 +0000 2010	4be9be61415e20a1c534e4bb	{MSP Delta Pilot Crew Lounge}	{44.88328698649543,-93.21382233979165,Minneapolis,MN,United States}	{Office,Professional & Other Places,}
3004	Fri Nov 19 01:34:40 +0000 2010	4abd43f4f964a5204f8920e3	{Whole Foods Market}	{37.751889,-122.430868,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
