1949	Sat Apr 09 04:32:31 +0000 2011	3fd66200f964a5204bed1ee3	{Mint Karaoke Lounge}	{37.770233509474245,-122.4256971266422,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Tue Aug 03 19:28:43 +0000 2010	4ad8d6bcf964a520371521e3	{Los Compadres Taco Truck}	{37.784596510512785,-122.39577412605287,San Francisco,CA,United States}	{Food,}
1949	Sat Jul 31 03:06:30 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Fri Jul 30 20:36:38 +0000 2010	4ad8d6bcf964a520371521e3	{Los Compadres Taco Truck}	{37.784596510512785,-122.39577412605287,San Francisco,CA,United States}	{Food,}
1949	Thu Jul 29 19:25:29 +0000 2010	4ad8d6bcf964a520371521e3	{Los Compadres Taco Truck}	{37.784596510512785,-122.39577412605287,San Francisco,CA,United States}	{Food,}
1949	Tue Jul 27 19:28:54 +0000 2010	4ad8d6bcf964a520371521e3	{Los Compadres Taco Truck}	{37.784596510512785,-122.39577412605287,San Francisco,CA,United States}	{Food,}
1949	Mon Jul 26 02:00:39 +0000 2010	44733e3ef964a520a6331fe3	{St. Francis Fountain}	{37.75285167,-122.40827,San Francisco,CA,United States}	{Food,}
1949	Sat Jul 24 04:14:37 +0000 2010	3fd66200f964a52041ee1ee3	{Zeitgeist}	{37.770116839430536,-122.42210805416107,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Mon Jul 19 04:20:23 +0000 2010	4a206042f964a520757c1fe3	{Taquerias El Farolito}	{37.75272884192397,-122.41118473166134,San Francisco,CA,United States}	{Food,}
1949	Sun Jul 18 23:10:40 +0000 2010	45f555cef964a5200e441fe3	{Seattle-Tacoma International Airport (SEA)}	{47.44364658280913,-122.30259418487549,Seatac,WA,United States}	{Travel & Transport,}
1949	Sun Jul 18 22:02:33 +0000 2010	4a15be09f964a520c2781fe3	{Tap House Grill}	{47.61156266807987,-122.33474314212799,Seattle,WA,United States}	{Nightlife Spot,Food,}
1949	Sun Jul 18 04:03:38 +0000 2010	49c7006bf964a52095571fe3	{Dick's Drive-In}	{47.718288,-122.29677827,Seattle,WA,United States}	{Food,}
1949	Sun Jul 18 01:05:05 +0000 2010	4a74ebc6f964a52002e01fe3	{Seattle Center Station - Seattle Center Monorail}	{47.62123575134855,-122.34988689422609,Seattle,WA,United States}	{Travel & Transport,}
1949	Sat Jul 17 23:50:33 +0000 2010	47a4ec98f964a520834d1fe3	{Purple Caf? & Wine Bar}	{47.608198717348294,-122.33486672685662,Seattle,WA,United States}	{Nightlife Spot,Food,}
1949	Sat Jul 17 22:32:28 +0000 2010	440daad8f964a52096301fe3	{Starbucks}	{47.61001842523946,-122.34262347221373,Seattle,WA,United States}	{Food,}
1949	Sat Jul 17 21:33:10 +0000 2010	49de874bf964a5206c601fe3	{The Fremont Troll}	{47.651041093700194,-122.34732806682587,Seattle,WA,United States}	{Arts & Entertainment,}
1949	Sat Jul 17 20:54:01 +0000 2010	45f2d0cef964a520e6431fe3	{Revolutions Espresso & Bakery}	{47.679317178136614,-122.32447408291925,Seattle,WA,United States}	{Food,}
1949	Sat Jul 17 20:26:19 +0000 2010	4ac9010cf964a520f3bd20e3	{Crepe Cafe & Wine Bar}	{47.67584157,-122.30424945,Seattle,WA,United States}	{Nightlife Spot,Food,}
1949	Thu Jul 15 19:47:53 +0000 2010	49f13ca7f964a520a2691fe3	{Caf? Venue Fremont}	{37.7893117603878,-122.3952209949145,San Francisco,CA,United States}	{Food,}
1949	Thu Jul 15 02:21:24 +0000 2010	49ed2ea4f964a520d0671fe3	{Hi Dive Bar}	{37.78754721707836,-122.38749146461487,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Wed Jul 14 03:26:57 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Sun Jul 11 05:51:34 +0000 2010	49cc7443f964a5207e591fe3	{Giordano Bros.}	{37.79808,-122.407142,San Francisco,CA,United States}	{Food,}
1949	Fri Jul 09 08:05:35 +0000 2010	4aab0069f964a5207c5820e3	{Kozy Kar Bar}	{37.791293,-122.42079626666667,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Fri Jul 09 03:07:06 +0000 2010	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Wed Jul 07 05:37:13 +0000 2010	3fd66200f964a5204ded1ee3	{Mad Dog In The Fog}	{37.77215237179295,-122.43105027800665,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Tue Jul 06 04:49:12 +0000 2010	3fd66200f964a5208ced1ee3	{Chelsea Place}	{37.790178428265826,-122.40799881561833,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Jul 03 22:59:31 +0000 2010	4c2d4fd276a7ef3b13b9deb8	{Fillmore Jazz Festival}	{37.78703000404086,-122.43352890014648,San Francisco,CA,United States}	{Arts & Entertainment,}
1949	Wed Jun 30 19:06:51 +0000 2010	49ff4721f964a520fe6f1fe3	{Working Girls?? Cafe}	{37.787318,-122.400103,San Francisco,CA,United States}	{Food,}
1949	Sat Jun 26 06:32:14 +0000 2010	42b21280f964a52079251fe3	{Bigfoot Lodge}	{37.79308583301702,-122.4211049079895,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Jun 26 06:03:41 +0000 2010	44cf44a2f964a52020361fe3	{Bob's Donut & Pastry Shop}	{37.791704,-122.420935,San Francisco,CA,United States}	{Food,}
1949	Sat Jun 26 04:17:08 +0000 2010	3fd66200f964a52023f11ee3	{The Hotel Utah Saloon}	{37.77947007181946,-122.39816943501836,San Francisco,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
1949	Fri Jun 25 19:20:11 +0000 2010	4a5fbe1ef964a5201fc01fe3	{Los Compadres Taco Truck}	{37.790006,-122.39116187,San Francisco,CA,United States}	{Food,}
1949	Tue Jun 22 19:17:45 +0000 2010	49f13ca7f964a520a2691fe3	{Caf? Venue Fremont}	{37.7893117603878,-122.3952209949145,San Francisco,CA,United States}	{Food,}
1949	Sat Jun 19 08:33:05 +0000 2010	43276800f964a520be271fe3	{Pop's Bar}	{37.75278414648941,-122.40790843963623,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Jun 19 02:32:12 +0000 2010	457c6a6df964a520093f1fe3	{In-N-Out Burger}	{37.68826935148615,-122.47197300195694,Daly City,CA,United States}	{Food,}
1949	Thu Jun 17 20:58:31 +0000 2010	4a5fbe1ef964a5201fc01fe3	{Los Compadres Taco Truck}	{37.790006,-122.39116187,San Francisco,CA,United States}	{Food,}
1949	Thu Jun 17 05:50:21 +0000 2010	4418754df964a5201e311fe3	{Homestead}	{37.760402,-122.414771,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Thu Jun 17 05:22:44 +0000 2010	44100dd7f964a520b8301fe3	{Jay 'n Bee Club}	{37.759348,-122.40889246,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Thu Jun 17 04:13:05 +0000 2010	49c6844cf964a52054571fe3	{Pearl's Deluxe Burgers}	{37.7877166,-122.4136389,San Francisco,CA,United States}	{Food,}
1949	Fri Jun 11 06:14:16 +0000 2010	49dc42b5f964a520695f1fe3	{Blind Cat}	{37.75263781812255,-122.41303207623922,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Fri Jun 11 03:17:59 +0000 2010	49ed2ea4f964a520d0671fe3	{Hi Dive Bar}	{37.78754721707836,-122.38749146461487,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Thu Jun 10 20:39:32 +0000 2010	4a5fbe1ef964a5201fc01fe3	{Los Compadres Taco Truck}	{37.790006,-122.39116187,San Francisco,CA,United States}	{Food,}
1949	Mon Jun 07 21:32:30 +0000 2010	4a5fbe1ef964a5201fc01fe3	{Los Compadres Taco Truck}	{37.790006,-122.39116187,San Francisco,CA,United States}	{Food,}
1949	Fri Jun 04 19:47:32 +0000 2010	49f13ca7f964a520a2691fe3	{Caf? Venue Fremont}	{37.7893117603878,-122.3952209949145,San Francisco,CA,United States}	{Food,}
1949	Fri Jun 04 03:00:22 +0000 2010	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Fri Jun 04 03:00:22 +0000 2010	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Wed Jun 02 09:05:17 +0000 2010	44ff5a91f964a520a5381fe3	{Taqueria El Farolito}	{37.75245543494872,-122.41834491491318,San Francisco,CA,United States}	{Food,}
1949	Mon May 31 07:25:33 +0000 2010	40a2ba80f964a520fcf21ee3	{Edinburgh Castle}	{37.786141,-122.41893793,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Mon May 31 06:29:25 +0000 2010	4a1a47dff964a5208e7a1fe3	{McTeague's Saloon}	{37.78838450100254,-122.42037266492844,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat May 29 04:49:16 +0000 2010	4a12413df964a52083771fe3	{Whiz Burgers}	{37.761898040771484,-122.41735966,San Francisco,CA,United States}	{Food,}
1949	Sat May 29 02:16:06 +0000 2010	4b983b71f964a520ff3535e3	{Twilio HQ}	{37.78728058931762,-122.39447972305696,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Tue May 25 07:45:34 +0000 2010	44ff5a91f964a520a5381fe3	{Taqueria El Farolito}	{37.75245543494872,-122.41834491491318,San Francisco,CA,United States}	{Food,}
1949	Mon May 24 03:30:09 +0000 2010	4bf9f22f5317a593f01d027f	{Fred's House}	{37.778800933594425,-122.47502922213292,San Francisco,CA,United States}	{Residence,}
1949	Thu May 20 09:37:01 +0000 2010	44ff5a91f964a520a5381fe3	{Taqueria El Farolito}	{37.75245543494872,-122.41834491491318,San Francisco,CA,United States}	{Food,}
1949	Wed May 19 17:44:05 +0000 2010	4ab3996df964a520d66d20e3	{Starbucks}	{37.785773838781026,-122.39668692761875,San Francisco,CA,United States}	{Food,}
1949	Wed May 19 02:44:24 +0000 2010	4b983b71f964a520ff3535e3	{Twilio HQ}	{37.78728058931762,-122.39447972305696,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Tue May 18 19:26:03 +0000 2010	4a5fbe1ef964a5201fc01fe3	{Los Compadres Taco Truck}	{37.790006,-122.39116187,San Francisco,CA,United States}	{Food,}
1949	Tue May 18 17:08:19 +0000 2010	4a9bf2ccf964a520853520e3	{Peet's Coffee & Tea}	{37.78855135744211,-122.39603417520067,San Francisco,CA,United States}	{Food,}
1949	Tue May 18 04:00:53 +0000 2010	4a0c8de5f964a5203c751fe3	{Holy Grill}	{37.770811,-122.403034,San Francisco,CA,United States}	{Food,}
1949	Sat May 15 04:14:54 +0000 2010	49c6844cf964a52054571fe3	{Pearl's Deluxe Burgers}	{37.7877166,-122.4136389,San Francisco,CA,United States}	{Food,}
1949	Fri May 14 04:49:31 +0000 2010	3fd66200f964a52041ee1ee3	{Zeitgeist}	{37.770116839430536,-122.42210805416107,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Wed May 12 19:48:44 +0000 2010	4458a790f964a520d3321fe3	{The Butler & The Chef Bistro}	{37.78099487783403,-122.39432573318481,San Francisco,CA,United States}	{Food,}
1949	Wed May 12 16:58:10 +0000 2010	4a9bf2ccf964a520853520e3	{Peet's Coffee & Tea}	{37.78855135744211,-122.39603417520067,San Francisco,CA,United States}	{Food,}
1949	Tue May 11 18:42:24 +0000 2010	49f13ca7f964a520a2691fe3	{Caf? Venue Fremont}	{37.7893117603878,-122.3952209949145,San Francisco,CA,United States}	{Food,}
1949	Tue May 11 03:52:38 +0000 2010	4827b8b1f964a520bb4f1fe3	{Rainbow Grocery}	{37.769103368269896,-122.41523623466492,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Tue May 11 02:50:40 +0000 2010	40b52f80f964a52061001fe3	{Dos Pi?as}	{37.76630670948571,-122.40254938602448,San Francisco,CA,United States}	{Food,}
1949	Mon May 10 15:37:03 +0000 2010	4a9bf2ccf964a520853520e3	{Peet's Coffee & Tea}	{37.78855135744211,-122.39603417520067,San Francisco,CA,United States}	{Food,}
1949	Sat May 08 20:37:53 +0000 2010	4b54afd9f964a52016c727e3	{Rosamunde Sausage Grill}	{37.75171051460372,-122.41847989430097,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1949	Sat May 08 20:37:28 +0000 2010	4be59941cf200f47f566133c	{BaconCamp}	{37.748158,-122.417415,,,United States}	{College & University,}
1949	Sat May 08 04:45:00 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Thu May 06 06:31:13 +0000 2010	45301159f964a5205d3b1fe3	{The Napper Tandy}	{37.75241702266696,-122.41647225412505,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Wed May 05 06:20:49 +0000 2010	43558c80f964a520d0281fe3	{Shanghai Kelly's}	{37.79594115,-122.421717,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Tue May 04 22:49:46 +0000 2010	4ab3996df964a520d66d20e3	{Starbucks}	{37.785773838781026,-122.39668692761875,San Francisco,CA,United States}	{Food,}
1949	Tue May 04 05:37:16 +0000 2010	408aff80f964a520c1f21ee3	{Tunnel Top}	{37.79028080212431,-122.40730188361148,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat May 01 07:56:26 +0000 2010	43276800f964a520be271fe3	{Pop's Bar}	{37.75278414648941,-122.40790843963623,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Fri Apr 23 02:57:30 +0000 2010	4ae269baf964a520248e21e3	{Nob Hill Masonic Auditorium}	{37.791153821389,-122.41299335976989,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
1949	Fri Apr 23 02:12:19 +0000 2010	49c6844cf964a52054571fe3	{Pearl's Deluxe Burgers}	{37.7877166,-122.4136389,San Francisco,CA,United States}	{Food,}
1949	Thu Apr 22 19:24:23 +0000 2010	4b57db47f964a520064428e3	{Osha Thai}	{37.783606429389636,-122.398678350653,San Francisco,CA,United States}	{Food,}
1949	Thu Apr 15 04:29:22 +0000 2010	4a74197ff964a520bcdd1fe3	{DeLano's IGA - Mission}	{37.75326801666667,-122.41603553295135,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Wed Apr 14 02:35:19 +0000 2010	4b983b71f964a520ff3535e3	{Twilio HQ}	{37.78728058931762,-122.39447972305696,San Francisco,CA,United States}	{Office,Professional & Other Places,}
1949	Mon Apr 12 19:40:18 +0000 2010	468f7865f964a52097481fe3	{Lee's Deli}	{37.784985771673,-122.39596779337201,San Francisco,CA,United States}	{Food,}
1949	Sun Apr 11 08:38:18 +0000 2010	49c6844cf964a52054571fe3	{Pearl's Deluxe Burgers}	{37.7877166,-122.4136389,San Francisco,CA,United States}	{Food,}
1949	Sun Apr 11 07:09:19 +0000 2010	42a63500f964a52003251fe3	{Kate O'Brien's}	{37.78716142736885,-122.39767849445343,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Apr 10 06:52:19 +0000 2010	457c6a6df964a520093f1fe3	{In-N-Out Burger}	{37.68826935148615,-122.47197300195694,Daly City,CA,United States}	{Food,}
1949	Wed Apr 07 03:15:09 +0000 2010	42a63500f964a52003251fe3	{Kate O'Brien's}	{37.78716142736885,-122.39767849445343,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Tue Apr 06 03:27:48 +0000 2010	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Apr 03 06:26:19 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Sat Apr 03 05:50:22 +0000 2010	49c6844cf964a52054571fe3	{Pearl's Deluxe Burgers}	{37.7877166,-122.4136389,San Francisco,CA,United States}	{Food,}
1949	Wed Mar 31 20:59:19 +0000 2010	4a8d9d75f964a5203f1020e3	{CSG Express (Cr?perie Saint-Germain)}	{37.78660605622855,-122.39831686019897,San Francisco,CA,United States}	{Food,}
1949	Wed Mar 31 17:11:11 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Fri Mar 26 18:40:11 +0000 2010	4ab3996df964a520d66d20e3	{Starbucks}	{37.785773838781026,-122.39668692761875,San Francisco,CA,United States}	{Food,}
1949	Fri Mar 26 05:27:46 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Wed Mar 24 17:18:22 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Tue Mar 23 17:04:53 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Mon Mar 22 02:23:32 +0000 2010	454cf014f964a520c53c1fe3	{Century San Francisco Centre 9 & XD}	{37.78436333183897,-122.40622401237488,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
1949	Thu Mar 18 05:04:32 +0000 2010	45301159f964a5205d3b1fe3	{The Napper Tandy}	{37.75241702266696,-122.41647225412505,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Wed Mar 17 19:31:04 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Tue Mar 16 20:44:21 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Tue Mar 16 16:11:08 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Mon Mar 15 07:08:02 +0000 2010	49e4bd65f964a52029631fe3	{Foods Co}	{37.76793185696086,-122.4159966092318,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1949	Mon Mar 15 00:59:13 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Sun Mar 14 00:27:17 +0000 2010	44733e3ef964a520a6331fe3	{St. Francis Fountain}	{37.75285167,-122.40827,San Francisco,CA,United States}	{Food,}
1949	Sat Mar 13 09:59:05 +0000 2010	4c29567f9fb5d13aa2139b57	{Twin Peaks Summit}	{37.75464708149084,-122.44677081527817,San Francisco,CA,United States}	{Outdoors & Recreation,}
1949	Fri Mar 12 20:42:29 +0000 2010	40bd1880f964a520b3001fe3	{Red's Java House}	{37.78716566682713,-122.38748610019684,San Francisco,CA,United States}	{Food,}
1949	Tue Mar 09 20:09:15 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Tue Mar 09 05:54:08 +0000 2010	3fd66200f964a52020f11ee3	{Yancy's Saloon}	{37.764212,-122.46593804,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Mon Mar 08 21:29:23 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Mon Mar 08 19:19:29 +0000 2010	40f86c00f964a520c30a1fe3	{Crossroads Caf?}	{37.78297272374457,-122.38888621330263,San Francisco,CA,United States}	{Food,}
1949	Sun Mar 07 06:21:25 +0000 2010	4a5824e5f964a5206db71fe3	{AMC Loews Metreon 16}	{37.7844481241691,-122.40364372730255,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
1949	Sat Mar 06 06:46:16 +0000 2010	40de0e00f964a52092011fe3	{The Buccaneer}	{37.79665795243276,-122.42211345949866,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Mar 06 05:57:05 +0000 2010	40d23080f964a5203f011fe3	{Royal Oak}	{37.7969491481781,-122.422054,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Mar 06 05:45:21 +0000 2010	42bf4180f964a520b1251fe3	{The Westin St. Francis San Francisco on Union Square}	{37.7875811325609,-122.40879893302917,San Francisco,CA,United States}	{Travel & Transport,}
1949	Sat Mar 06 03:53:53 +0000 2010	49ed2ea4f964a520d0671fe3	{Hi Dive Bar}	{37.78754721707836,-122.38749146461487,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Mar 06 02:43:52 +0000 2010	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Sat Mar 06 02:43:05 +0000 2010	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
1949	Fri Mar 05 21:38:02 +0000 2010	40bd1880f964a520b3001fe3	{Red's Java House}	{37.78716566682713,-122.38748610019684,San Francisco,CA,United States}	{Food,}
1949	Thu Mar 04 18:55:28 +0000 2010	4a6291cdf964a52055c41fe3	{Soda Hall}	{37.87539539764788,-122.25869178771973,Berkeley,CA,United States}	{College Academic Building,College & University,}
1949	Thu Mar 04 03:16:29 +0000 2010	4a12413df964a52083771fe3	{Whiz Burgers}	{37.761898040771484,-122.41735966,San Francisco,CA,United States}	{Food,}
1949	Wed Mar 03 03:27:31 +0000 2010	4a0c8de5f964a5203c751fe3	{Holy Grill}	{37.770811,-122.403034,San Francisco,CA,United States}	{Food,}
1949	Tue Mar 02 21:07:57 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Mon Mar 01 20:50:37 +0000 2010	4574349bf964a520923e1fe3	{Bayside Market}	{37.78478044254253,-122.38848297372948,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1949	Sat Feb 27 23:27:48 +0000 2010	4a74840cf964a52063de1fe3	{Hacker Dojo}	{37.3870649,-122.06390621428571,Mountain View,CA,United States}	{Office,Professional & Other Places,}
