1172	Tue Dec 06 17:22:35 +0000 2011	4b55e683f964a52060f527e3	{Temecula DMV Office}	{33.5061122982317,-117.1612257342929,Temecula,CA,United States}	{Professional & Other Places,}
1172	Sun Jul 24 03:06:13 +0000 2011	4c17cbcefe5a76b0d5170115	{Love Boat}	{33.52375741666667,-117.15798854827881,Temecula,CA,United States}	{Food,}
1172	Sat Jul 23 14:51:35 +0000 2011	4bce5c0a29d4b7132c8ba8dc	{RJ's Steak House & Saloon}	{33.563294866666666,-117.2090631723404,Murrieta,CA,United States}	{Nightlife Spot,Food,}
1172	Sat Jul 23 03:43:21 +0000 2011	4b4a3457f964a520927e26e3	{Edwards Cinema}	{33.52518962338593,-117.15262413024902,Temecula,CA,United States}	{Arts & Entertainment,Movie Theater,}
1172	Sat Jul 23 03:06:37 +0000 2011	4a9b2d27f964a520aa3420e3	{Yard House}	{33.52415658290481,-117.15343415737152,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Thu Jul 21 00:31:40 +0000 2011	4bc607da51b376b0dcdb1a6f	{Pizza Factory}	{33.478498188324,-117.10375428199768,Temecula,CA,United States}	{Food,}
1172	Wed Jul 20 16:21:31 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Jul 18 21:43:58 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Jul 18 00:22:13 +0000 2011	4b5e845df964a5206f9129e3	{Lake Elsinore Diamond Stadium}	{33.6540616953625,-117.30278760194778,Lake Elsinore,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
1172	Sun Jul 17 04:39:40 +0000 2011	4c93996058509521d3942265	{E T Sports Lounge}	{33.518569,-117.163948,Temecula,CA,United States}	{Nightlife Spot,}
1172	Fri Jul 15 21:44:02 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Jul 14 21:28:11 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Jul 12 21:23:36 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Jul 11 19:43:25 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Jul 01 16:35:24 +0000 2011	4d518faf7ee1a35d8bf99034	{All Stars Orthodontics}	{33.55976155,-117.138426,Murrieta,CA,United States}	{Medical Center,Professional & Other Places,}
1172	Thu Jun 30 16:10:58 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Jun 28 19:12:42 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sat Jun 25 15:23:53 +0000 2011	4dcc8a23183899ddfaa36c74	{Morrison Park}	{33.92730972620007,-117.1968633013447,Moreno Valley,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1172	Fri Jun 24 17:23:32 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Jun 23 20:37:48 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Jun 23 17:08:12 +0000 2011	4cf44e927e0da1cd5986a197	{Wells Fargo}	{33.554178883333336,-117.13946,Murrieta,CA,United States}	{Shop & Service,}
1172	Tue Jun 21 18:57:09 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sun Jun 19 04:39:37 +0000 2011	4bf5f718bb5176b00ae35ab2	{The Bank Mexican Restaurant and Bar}	{33.49339813,-117.14900704,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Fri Jun 17 20:54:21 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Jun 17 20:49:38 +0000 2011	4bd643426f649521bbaf70ec	{Fitness 19}	{33.48285743865891,-117.08669133475581,Temecula,CA,United States}	{Outdoors & Recreation,Shop & Service,Gym / Fitness Center,}
1172	Sat Jun 11 15:22:02 +0000 2011	4bf5fc9d9abec9b6542b25e8	{Menifee Lakes Country Club Golf Course}	{33.688209895255866,-117.1598874096056,Menifee,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1172	Fri Jun 10 19:02:32 +0000 2011	4be47dcecf200f475609123c	{Ontario Mills}	{34.07324405,-117.5516939,Ontario,CA,United States}	{Shop & Service,}
1172	Fri Jun 03 20:29:58 +0000 2011	4c0b028e6071a59356ace032	{Temecula Balloon & Wine Festival at Lake Skinner}	{33.588954841528796,-117.03967094421387,Temecula,CA,United States}	{Food,Arts & Entertainment,}
1172	Wed May 25 15:14:27 +0000 2011	4cf598b971538cfaec3eb02e	{Nicholas Valley Elementary School}	{33.54671508792769,-117.12619091594445,Temecula,CA,United States}	{Professional & Other Places,}
1172	Wed May 18 18:34:34 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue May 17 22:14:30 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sat May 14 23:54:46 +0000 2011	45db8eb5f964a520fd421fe3	{Disney California Adventure Park}	{33.80798489664312,-117.91896778777333,Anaheim,CA,United States}	{Arts & Entertainment,}
1172	Sat May 14 18:50:43 +0000 2011	4ae4d96ff964a520c99e21e3	{Buzz Lightyear Astro Blasters}	{33.81226973814285,-117.91811211920458,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
1172	Sat May 14 18:49:19 +0000 2011	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
1172	Fri May 13 21:13:10 +0000 2011	4cec51de8604a1cd7018ecc0	{Before & After}	{33.5537974,-117.2032,Murrieta,CA,United States}	{Medical Center,Professional & Other Places,}
1172	Thu May 12 19:41:00 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue May 10 18:59:37 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu May 05 20:12:11 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Wed May 04 22:50:58 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue May 03 00:21:01 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Apr 29 19:40:36 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Apr 28 20:13:33 +0000 2011	4b61b3e6f964a520dd1d2ae3	{T.G.I. Friday's}	{33.52506440701512,-117.15861082077026,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Thu Apr 28 00:10:45 +0000 2011	4db8b072fa8c978590bf40a6	{Temecula Youth Baseball Fields}	{33.47592161698609,-117.12245098848699,Temecula,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1172	Wed Apr 27 19:24:35 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Apr 26 16:02:11 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Apr 22 18:27:28 +0000 2011	4d518faf7ee1a35d8bf99034	{All Stars Orthodontics}	{33.55976155,-117.138426,Murrieta,CA,United States}	{Medical Center,Professional & Other Places,}
1172	Fri Apr 22 17:39:35 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Apr 15 22:04:59 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Apr 14 20:31:55 +0000 2011	4b61b3e6f964a520dd1d2ae3	{T.G.I. Friday's}	{33.52506440701512,-117.15861082077026,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Thu Apr 14 20:31:55 +0000 2011	4b61b3e6f964a520dd1d2ae3	{T.G.I. Friday's}	{33.52506440701512,-117.15861082077026,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Thu Apr 14 17:49:37 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Apr 12 22:09:02 +0000 2011	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
1172	Tue Apr 12 17:37:08 +0000 2011	4de2a160b0fb2671488a924e	{Southwest Airlines Flight 2317}	{26.073273549359406,-80.1386087035666,Fort Lauderdale,FL,United States}	{Travel & Transport,Airport,}
1172	Tue Apr 12 17:22:29 +0000 2011	4c02a813187ec9284984b47b	{Gate B1}	{26.07295636725093,-80.13795447229906,Fort Lauderdale,FL,United States}	{Travel & Transport,Airport,}
1172	Tue Apr 12 17:17:10 +0000 2011	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
1172	Mon Apr 11 23:57:47 +0000 2011	40e0b100f964a52059041fe3	{Carlos & Pepe's}	{26.099947901171422,-80.12991247209875,Fort Lauderdale,FL,United States}	{Food,}
1172	Fri Apr 08 17:48:27 +0000 2011	4bfac0555317a593531b037f	{Port of Miami}	{25.77931082085255,-80.17815315582702,Miami,FL,United States}	{Travel & Transport,Outdoors & Recreation,}
1172	Fri Apr 08 03:26:44 +0000 2011	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
1172	Thu Apr 07 17:53:05 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1172	Wed Apr 06 22:45:43 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Apr 05 02:02:39 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Wed Mar 30 21:44:47 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Mar 29 19:26:51 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Mar 25 20:32:37 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Mar 24 20:19:23 +0000 2011	4b61b3e6f964a520dd1d2ae3	{T.G.I. Friday's}	{33.52506440701512,-117.15861082077026,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Wed Mar 23 19:54:41 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Mar 22 15:49:52 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Mar 21 20:08:54 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sun Mar 20 20:51:04 +0000 2011	4c6180823986e21ecfbe964f	{Only2Degrees Radio Studio}	{33.5378673,-117.176411,Murrieta,CA,United States}	{Arts & Entertainment,}
1172	Sat Mar 19 02:27:32 +0000 2011	4c17cbcefe5a76b0d5170115	{Love Boat}	{33.52375741666667,-117.15798854827881,Temecula,CA,United States}	{Food,}
1172	Fri Mar 18 18:29:43 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Mar 18 18:16:46 +0000 2011	4d518faf7ee1a35d8bf99034	{All Stars Orthodontics}	{33.55976155,-117.138426,Murrieta,CA,United States}	{Medical Center,Professional & Other Places,}
1172	Fri Mar 18 18:16:46 +0000 2011	4d518faf7ee1a35d8bf99034	{All Stars Orthodontics}	{33.55976155,-117.138426,Murrieta,CA,United States}	{Medical Center,Professional & Other Places,}
1172	Thu Mar 17 16:02:55 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Mar 17 03:51:33 +0000 2011	4b52b98df964a520d58627e3	{Albertsons}	{33.551204,-117.139151,Murrieta,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1172	Thu Mar 17 03:51:12 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Wed Mar 16 15:41:12 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Mar 14 15:54:38 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sat Mar 12 01:31:54 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Mar 10 22:06:43 +0000 2011	4d433e4815aa8cfabb16fb99	{The Village News, Inc.}	{33.38047817641613,-117.25197578814418,Fallbrook,CA,United States}	{Office,Professional & Other Places,}
1172	Thu Mar 10 22:06:24 +0000 2011	4d433e4815aa8cfabb16fb99	{The Village News, Inc.}	{33.38047817641613,-117.25197578814418,Fallbrook,CA,United States}	{Office,Professional & Other Places,}
1172	Thu Mar 10 17:41:53 +0000 2011	4c3d31e97c1ee21e19b38d71	{Fallbrook Golf Course}	{33.34152987181085,-117.19067814617384,Fallbrook,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1172	Thu Mar 10 16:47:56 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Thu Mar 10 16:46:37 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Wed Mar 09 20:46:19 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Mar 08 23:49:28 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Mar 08 01:49:09 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Mar 07 04:50:41 +0000 2011	4b52b98df964a520d58627e3	{Albertsons}	{33.551204,-117.139151,Murrieta,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1172	Mon Mar 07 04:50:28 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sat Mar 05 19:11:04 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sat Mar 05 04:22:15 +0000 2011	4b4f7a5af964a520370827e3	{Rustico Ristorante and Pizzeria}	{33.56909341592166,-117.13700242863561,Murrieta,CA,United States}	{Food,}
1172	Fri Mar 04 16:46:50 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Mar 04 16:46:50 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Mar 04 01:54:14 +0000 2011	500f018c6de460cacb3d6c84	{VONS}	{33.553302,-117.137693,Murrieta,CA,United States}	{Shop & Service,Food & Drink Shop,}
1172	Fri Mar 04 00:18:11 +0000 2011	4b52b98df964a520d58627e3	{Albertsons}	{33.551204,-117.139151,Murrieta,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1172	Fri Mar 04 00:17:59 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Fri Mar 04 00:17:49 +0000 2011	4bd7705ce914a5933c4651fa	{Walgreens}	{33.55332249964407,-117.13949554487212,Murrieta,CA,United States}	{Shop & Service,}
1172	Thu Mar 03 16:46:58 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Wed Mar 02 15:13:30 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Wed Mar 02 15:12:44 +0000 2011	4b52b98df964a520d58627e3	{Albertsons}	{33.551204,-117.139151,Murrieta,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1172	Wed Mar 02 15:12:44 +0000 2011	4b52b98df964a520d58627e3	{Albertsons}	{33.551204,-117.139151,Murrieta,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1172	Wed Mar 02 15:12:05 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Mar 01 16:44:40 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Tue Mar 01 16:43:38 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Mar 01 16:42:51 +0000 2011	4c98e43a6ffe8cfae40e0130	{Vons Gas}	{33.552894,-117.13913605,Murrieta,CA,United States}	{Shop & Service,}
1172	Tue Mar 01 16:42:51 +0000 2011	4c98e43a6ffe8cfae40e0130	{Vons Gas}	{33.552894,-117.13913605,Murrieta,CA,United States}	{Shop & Service,}
1172	Sun Feb 27 23:20:44 +0000 2011	4cbcc5fef50e224b580101fc	{JPs Neighborhood}	{33.55126645258112,-117.14378356933594,Murrieta,CA,United States}	{Nightlife Spot,}
1172	Sun Feb 27 23:20:43 +0000 2011	4cbcc5fef50e224b580101fc	{JPs Neighborhood}	{33.55126645258112,-117.14378356933594,Murrieta,CA,United States}	{Nightlife Spot,}
1172	Sun Feb 27 19:24:32 +0000 2011	4b1caf88f964a520080924e3	{Snow Summit Mountain Resort}	{34.23650163757565,-116.88919665161421,Big Bear Lake,CA,United States}	{Travel & Transport,Outdoors & Recreation,Ski Area,}
1172	Fri Feb 25 23:00:05 +0000 2011	4b1f2d9df964a520af2424e3	{Bear Mountain Ski Resort}	{34.227966064313975,-116.86086416244507,Big Bear Lake,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Ski Area,}
1172	Fri Feb 25 16:13:44 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Thu Feb 24 20:52:25 +0000 2011	4b61b3e6f964a520dd1d2ae3	{T.G.I. Friday's}	{33.52506440701512,-117.15861082077026,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Thu Feb 24 16:44:46 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Wed Feb 23 18:04:47 +0000 2011	4c98e43a6ffe8cfae40e0130	{Vons Gas}	{33.552894,-117.13913605,Murrieta,CA,United States}	{Shop & Service,}
1172	Wed Feb 23 18:04:25 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Wed Feb 23 16:55:52 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Feb 22 16:48:02 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Feb 22 15:56:08 +0000 2011	4cbcc5fef50e224b580101fc	{JPs Neighborhood}	{33.55126645258112,-117.14378356933594,Murrieta,CA,United States}	{Nightlife Spot,}
1172	Mon Feb 21 20:59:16 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Mon Feb 21 00:57:07 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Sat Feb 19 17:19:56 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Feb 18 16:08:36 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Fri Feb 18 16:08:02 +0000 2011	4b52b98df964a520d58627e3	{Albertsons}	{33.551204,-117.139151,Murrieta,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1172	Thu Feb 17 21:40:43 +0000 2011	4b61b3e6f964a520dd1d2ae3	{T.G.I. Friday's}	{33.52506440701512,-117.15861082077026,Temecula,CA,United States}	{Nightlife Spot,Food,}
1172	Thu Feb 17 14:52:48 +0000 2011	4b60a1e9f964a52066f129e3	{Fitness 19}	{33.551993981104026,-117.13713455306595,Murrieta,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1172	Tue Feb 15 16:47:40 +0000 2011	4c7c6b3bad90224b375d8a0c	{Murrieta Hot Springs Road at Winchester Road (Intersection)}	{33.55241054152057,-117.1409259135748,Murrieta,CA,United States}	{Travel & Transport,}
1172	Tue Feb 15 16:46:54 +0000 2011	500f018c6de460cacb3d6c84	{VONS}	{33.553302,-117.137693,Murrieta,CA,United States}	{Shop & Service,Food & Drink Shop,}
