2843	Tue Aug 09 22:49:49 +0000 2011	4a1ee7faf964a520e77b1fe3	{Paramount Studios}	{34.08529387679519,-118.31850528717041,Los Angeles,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2843	Fri May 13 10:11:01 +0000 2011	4c3a60771e06d13acd487b3e	{House of Awesome}	{34.175559788843806,-118.42943367971304,Van Nuys,CA,United States}	{}
2843	Fri May 13 05:36:25 +0000 2011	4a18d51ff964a520f4791fe3	{In-N-Out Burger}	{34.152103257257316,-118.4483054280281,Sherman Oaks,CA,United States}	{Food,}
2843	Mon May 09 19:01:21 +0000 2011	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Sun May 08 06:38:29 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat May 07 02:49:03 +0000 2011	42893400f964a5205f231fe3	{ArcLight Cinemas Hollywood}	{34.09722897058994,-118.32819077603945,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
2843	Fri May 06 19:08:13 +0000 2011	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Mon May 02 00:27:14 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun May 01 04:53:30 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Thu Apr 28 18:34:28 +0000 2011	4c3a60771e06d13acd487b3e	{House of Awesome}	{34.175559788843806,-118.42943367971304,Van Nuys,CA,United States}	{}
2843	Thu Apr 28 17:11:32 +0000 2011	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Wed Apr 27 06:34:02 +0000 2011	3fd66200f964a52057f01ee3	{Ireland's 32}	{34.17223985392793,-118.43203783035278,Sherman Oaks,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2843	Sun Apr 24 05:26:17 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat Apr 23 09:19:19 +0000 2011	4b6e41a0f964a52097b42ce3	{Burbank Garden Apartments}	{34.17194753625626,-118.45116019963562,Sherman Oaks,CA,United States}	{Residence,}
2843	Fri Apr 22 04:55:10 +0000 2011	4ae54220f964a52095a021e3	{The Den of Hollywood}	{34.09750634541096,-118.3683568239212,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Tue Apr 19 06:51:24 +0000 2011	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Mon Apr 18 06:35:50 +0000 2011	4c3422e17cc0c9b6c6edf29a	{Charles Billiards Sports Bar}	{34.14912460933112,-118.2546523429129,Glendale,CA,United States}	{Nightlife Spot,}
2843	Sun Apr 17 04:38:19 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun Apr 17 04:38:19 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat Apr 16 03:21:44 +0000 2011	4da90b11cda1652a2b6ad0cf	{Broadway gallery Theater}	{34.098632499999994,-118.28994900000001,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Fri Apr 15 08:14:06 +0000 2011	4ad953c6f964a520c71921e3	{Corner Bar}	{34.174700948945116,-118.29988313388264,Burbank,CA,United States}	{Nightlife Spot,}
2843	Thu Apr 14 20:54:35 +0000 2011	4b9c293bf964a520585036e3	{Toyota of North Hollywood}	{34.153765,-118.368025,North Hollywood,CA,United States}	{Shop & Service,}
2843	Wed Apr 13 21:50:45 +0000 2011	49fb4a90f964a520306e1fe3	{California Chicken Cafe}	{34.08359169960022,-118.34097035,Los Angeles,CA,United States}	{Food,}
2843	Mon Apr 11 00:53:18 +0000 2011	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Apr 10 05:26:29 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Fri Apr 08 03:20:07 +0000 2011	4bbf6f0bb083a593346ea3e9	{UCLA Royce Hall}	{34.0728174811015,-118.44205856323242,Los Angeles,CA,United States}	{College & University,Arts & Entertainment,}
2843	Sun Apr 03 04:03:19 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Thu Mar 31 18:51:02 +0000 2011	43beb599f964a520192d1fe3	{Sony Pictures Studios}	{34.01659760520752,-118.40270519256592,Culver City,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2843	Wed Mar 30 17:26:06 +0000 2011	43beb599f964a520192d1fe3	{Sony Pictures Studios}	{34.01659760520752,-118.40270519256592,Culver City,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2843	Wed Mar 30 03:06:43 +0000 2011	4bad776af964a520c7533be3	{Marcelino's Italian Kitchen}	{34.172009,-118.43058961,Sherman Oaks,CA,United States}	{Food,}
2843	Tue Mar 29 05:29:47 +0000 2011	4c3a60771e06d13acd487b3e	{House of Awesome}	{34.175559788843806,-118.42943367971304,Van Nuys,CA,United States}	{}
2843	Sun Mar 27 05:38:25 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat Mar 26 01:07:26 +0000 2011	4a279edff964a52082911fe3	{Laemmle's Music Hall 3}	{34.066939925907384,-118.38899052280344,Beverly Hills,CA,United States}	{Arts & Entertainment,Movie Theater,}
2843	Fri Mar 25 00:21:55 +0000 2011	4ab6ea7df964a520777920e3	{Fresh & Easy Neighborhood Market}	{34.193514220381616,-118.46505045890808,Van Nuys,CA,United States}	{Shop & Service,Food & Drink Shop,}
2843	Sun Mar 20 07:51:49 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun Mar 20 05:30:14 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Wed Mar 16 20:41:08 +0000 2011	4cc5c05fd43ba1430ba46ff8	{Hollywood Center Studios Stage 10}	{34.089738,-118.33453416824341,Los Angeles,CA,United States}	{Arts & Entertainment,}
2843	Sat Mar 12 03:05:01 +0000 2011	4b1ff7b2f964a5207e2b24e3	{L.A. Connection Comedy Theatre}	{34.147194,-118.426375,Sherman Oaks,CA,United States}	{Arts & Entertainment,}
2843	Sun Mar 06 07:20:48 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun Mar 06 06:51:08 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Fri Feb 18 06:23:58 +0000 2011	4ad953c6f964a520c71921e3	{Corner Bar}	{34.174700948945116,-118.29988313388264,Burbank,CA,United States}	{Nightlife Spot,}
2843	Sun Feb 06 07:04:58 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun Feb 06 04:56:07 +0000 2011	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Thu Jan 27 21:11:03 +0000 2011	4a2b13c9f964a52099961fe3	{Floyd's 99 Barbershop}	{34.1502445936203,-118.387869,Studio City,CA,United States}	{Shop & Service,}
2843	Wed Jan 19 02:15:02 +0000 2011	49ff928df964a52036701fe3	{SLS Hotel at Beverly Hills}	{34.06996159643052,-118.37658006386414,Los Angeles,CA,United States}	{Travel & Transport,}
2843	Sat Jan 15 07:25:32 +0000 2011	4c00ba3d379020a14802477f	{Boudoir}	{34.085154,-118.376543,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Thu Jan 13 23:04:24 +0000 2011	4c1fb951920076b01533c5e9	{5th Street Studios}	{34.019427,-118.496891,Santa Monica,CA,United States}	{Arts & Entertainment,}
2843	Mon Jan 10 20:51:10 +0000 2011	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Fri Jan 07 04:59:17 +0000 2011	4a35999ef964a5203a9d1fe3	{99 Ranch Market}	{34.18809,-118.46552789211273,Van Nuys,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2843	Fri Jan 07 04:43:54 +0000 2011	4ab6ea7df964a520777920e3	{Fresh & Easy Neighborhood Market}	{34.193514220381616,-118.46505045890808,Van Nuys,CA,United States}	{Shop & Service,Food & Drink Shop,}
2843	Wed Dec 22 18:25:16 +0000 2010	4b2f18d9f964a52083e924e3	{Century 8 Theaters}	{34.18720436096855,-118.41291904449463,North Hollywood,CA,United States}	{Arts & Entertainment,Movie Theater,}
2843	Wed Dec 22 07:11:08 +0000 2010	3fd66200f964a52057f01ee3	{Ireland's 32}	{34.17223985392793,-118.43203783035278,Sherman Oaks,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2843	Mon Dec 20 21:35:29 +0000 2010	4aba70a1f964a520518120e3	{On Your Mark Casting Studios}	{34.147395298562515,-118.42569157249267,Los Angeles,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2843	Thu Dec 16 19:37:40 +0000 2010	4aba70a1f964a520518120e3	{On Your Mark Casting Studios}	{34.147395298562515,-118.42569157249267,Los Angeles,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2843	Wed Dec 15 21:16:49 +0000 2010	4c00ba3d379020a14802477f	{Boudoir}	{34.085154,-118.376543,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Mon Dec 06 20:14:53 +0000 2010	4b451fc5f964a5207c0526e3	{Wells Fargo}	{34.07576945912222,-118.32394955533613,Los Angeles,CA,United States}	{Shop & Service,}
2843	Mon Dec 06 20:13:58 +0000 2010	4a5cecc3f964a520debc1fe3	{Larchmont Village Wine & Cheese}	{34.07531591264147,-118.32375548495219,Los Angeles,CA,United States}	{Nightlife Spot,Shop & Service,Food,Food & Drink Shop,}
2843	Sun Dec 05 07:04:44 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Fri Nov 26 21:44:26 +0000 2010	43920c94f964a520682b1fe3	{Moscone Center}	{37.78390969122026,-122.40183591842651,San Francisco,CA,United States}	{Convention Center,Professional & Other Places,}
2843	Fri Nov 26 21:23:47 +0000 2010	43f8404cf964a520c22f1fe3	{Macy's}	{37.78755853482698,-122.40750653872762,San Francisco,CA,United States}	{Shop & Service,}
2843	Fri Nov 26 20:25:05 +0000 2010	43067280f964a52023271fe3	{Ferry Building}	{37.795427908882,-122.39362835884094,San Francisco,CA,United States}	{Shop & Service,Government Building,Food & Drink Shop,Professional & Other Places,}
2843	Mon Nov 22 06:05:57 +0000 2010	4adcfe73f964a520466321e3	{Nicky D's Wood-Fired Pizza Silver Lake}	{34.10725,-118.26412561666666,Los Angeles,CA,United States}	{Food,}
2843	Mon Nov 22 01:04:38 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Nov 21 02:39:22 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Nov 20 07:34:52 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Sat Nov 20 02:59:56 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Nov 14 07:23:24 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun Nov 14 04:36:50 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Nov 13 07:53:49 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Sat Nov 13 04:54:59 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Nov 13 02:17:00 +0000 2010	4cddf51affcf3704414c0f82	{home away from home}	{34.11909143918797,-118.22342287072155,Los Angeles,CA,United States}	{Residence,}
2843	Tue Nov 09 21:25:56 +0000 2010	4b5aa212f964a520c7ce28e3	{Fulton & Riverside}	{34.157556791950675,-118.42257499694824,Sherman Oaks,CA,United States}	{Travel & Transport,Bus Station,}
2843	Tue Nov 09 00:35:22 +0000 2010	4b4d12faf964a52009ca26e3	{200 South Casting Facility}	{34.07018689529132,-118.34386825561523,Los Angeles,CA,United States}	{Arts & Entertainment,}
2843	Sat Nov 06 09:13:04 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Sat Nov 06 01:59:15 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Nov 06 01:59:15 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Tue Nov 02 19:34:17 +0000 2010	4a71f5f7f964a52001da1fe3	{Starbucks}	{34.12963,-118.348643,Los Angeles,CA,United States}	{Food,}
2843	Sun Oct 31 06:54:22 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat Oct 30 07:12:46 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Fri Oct 29 04:23:27 +0000 2010	4c3a60771e06d13acd487b3e	{House of Awesome}	{34.175559788843806,-118.42943367971304,Van Nuys,CA,United States}	{}
2843	Thu Oct 28 09:06:27 +0000 2010	4c3a60771e06d13acd487b3e	{House of Awesome}	{34.175559788843806,-118.42943367971304,Van Nuys,CA,United States}	{}
2843	Thu Oct 28 05:14:26 +0000 2010	4b207bfaf964a520a23224e3	{Voyeur}	{34.091007,-118.36354796188292,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Wed Oct 27 18:34:03 +0000 2010	4ba504bbf964a5202dd138e3	{zydeco studios}	{34.140719,-118.376714,Studio City,CA,United States}	{Arts & Entertainment,}
2843	Tue Oct 26 00:25:29 +0000 2010	4cc5eb8780624688f30a3f2f	{Thriller Flashmob}	{34.155971,-118.467361,Sherman Oaks,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Tue Oct 26 00:25:04 +0000 2010	4cc5eb8780624688f30a3f2f	{Thriller Flashmob}	{34.155971,-118.467361,Sherman Oaks,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Mon Oct 25 03:40:41 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Mon Oct 25 03:40:41 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Oct 24 23:17:36 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Oct 23 08:38:27 +0000 2010	4a18d51ff964a520f4791fe3	{In-N-Out Burger}	{34.152103257257316,-118.4483054280281,Sherman Oaks,CA,United States}	{Food,}
2843	Sat Oct 23 06:03:43 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Sat Oct 23 04:37:40 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Oct 23 04:37:40 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Fri Oct 22 07:21:48 +0000 2010	4a937d08f964a520cc1f20e3	{Playhouse Hollywood}	{34.10126207355933,-118.33145003579023,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Fri Oct 22 06:52:28 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Wed Oct 20 22:14:13 +0000 2010	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Tue Oct 19 21:51:14 +0000 2010	4bfefec9ca1920a1b22eec81	{Wells Fargo}	{34.14499337536447,-118.41410533966841,Studio City,CA,United States}	{Professional & Other Places,}
2843	Tue Oct 19 20:22:00 +0000 2010	4a55476bf964a520fdb31fe3	{Target}	{34.089701053000745,-118.34459781646729,West Hollywood,CA,United States}	{Shop & Service,Food & Drink Shop,}
2843	Tue Oct 19 19:31:32 +0000 2010	4b4d12faf964a52009ca26e3	{200 South Casting Facility}	{34.07018689529132,-118.34386825561523,Los Angeles,CA,United States}	{Arts & Entertainment,}
2843	Tue Oct 19 04:16:07 +0000 2010	4c3a60771e06d13acd487b3e	{House of Awesome}	{34.175559788843806,-118.42943367971304,Van Nuys,CA,United States}	{}
2843	Mon Oct 18 20:26:35 +0000 2010	4a75e33df964a52085e11fe3	{Starbucks}	{34.123742309293654,-118.21958541870117,Los Angeles,CA,United States}	{Food,}
2843	Sun Oct 17 01:53:43 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sat Oct 16 08:27:14 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Wed Oct 13 23:29:49 +0000 2010	4b0cae46f964a520ed4023e3	{Starbucks}	{34.0391199,-118.1434903,Monterey Park,CA,United States}	{Food,}
2843	Mon Oct 11 23:03:47 +0000 2010	4aab0809f964a520a25820e3	{Chipotle Mexican Grill}	{34.15173257280552,-118.08010518550873,Pasadena,CA,United States}	{Food,}
2843	Mon Oct 11 02:51:16 +0000 2010	43e5cca1f964a520f82e1fe3	{Empress Pavilion Restaurant}	{34.06671190841714,-118.23725581169128,Los Angeles,CA,United States}	{Food,}
2843	Sun Oct 10 23:45:24 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Oct 10 05:12:40 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat Oct 09 06:01:33 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Fri Oct 08 06:46:22 +0000 2010	4a6ab5d0f964a520dbcd1fe3	{Libertine}	{34.09773553357701,-118.36790075689792,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Sun Oct 03 05:45:12 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sat Oct 02 05:58:49 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Fri Oct 01 21:21:12 +0000 2010	4ba504bbf964a5202dd138e3	{zydeco studios}	{34.140719,-118.376714,Studio City,CA,United States}	{Arts & Entertainment,}
2843	Mon Sep 27 05:28:53 +0000 2010	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Sun Sep 26 19:13:43 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Sep 26 19:13:17 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Sep 26 19:12:44 +0000 2010	4b55be69f964a52008ee27e3	{Knightsbridge Theatre}	{34.09795732299625,-118.24775419425545,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2843	Sun Sep 26 06:17:50 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
2843	Sun Sep 26 02:02:26 +0000 2010	4a29992bf964a520b0951fe3	{Kogi BBQ Truck}	{34.04583232505719,-118.2568359375,Los Angeles,CA,United States}	{Travel & Transport,Food,}
2843	Sat Sep 25 05:59:09 +0000 2010	4a5825a4f964a5206eb71fe3	{MyHouse}	{34.10108422046638,-118.34481653085359,Los Angeles,CA,United States}	{Nightlife Spot,}
2843	Fri Sep 24 18:11:58 +0000 2010	4ba504bbf964a5202dd138e3	{zydeco studios}	{34.140719,-118.376714,Studio City,CA,United States}	{Arts & Entertainment,}
2843	Thu Sep 23 19:21:15 +0000 2010	4af3a2a2f964a52000ef21e3	{The Grilled Cheese Truck}	{34.01734460299088,-118.40532302856445,Los Angeles,CA,United States}	{Food,}
2843	Tue Sep 21 19:34:17 +0000 2010	4a0a769ff964a520a3741fe3	{24 Hour Fitness}	{34.15388,-118.46651,Sherman Oaks,CA,United States}	{Shop & Service,}
2843	Tue Sep 21 01:56:44 +0000 2010	49d98ee4f964a520475e1fe3	{Vista Theater}	{34.09837701069741,-118.28695714473724,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
2843	Mon Sep 20 18:50:34 +0000 2010	4b340775f964a520152425e3	{Se?or Fish}	{34.1326606,-118.2161732,Los Angeles,CA,United States}	{Food,}
2843	Sun Sep 19 05:33:19 +0000 2010	4a2f4a8cf964a520be981fe3	{Crown Bar}	{34.09091244922122,-118.34948499267286,West Hollywood,CA,United States}	{Nightlife Spot,}
