3150	Fri Aug 12 01:31:58 +0000 2011	4a5927b9f964a520d5b81fe3	{Napoli Pizzeria}	{38.1102085,-122.260725,Vallejo,CA,United States}	{Food,}
3150	Sun Jul 10 01:33:14 +0000 2011	4a49036df964a520e3aa1fe3	{Century 14}	{38.13120825893032,-122.21881793373758,Vallejo,CA,United States}	{Arts & Entertainment,Movie Theater,}
3150	Sat Jun 25 01:51:39 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Sat Jun 18 19:12:54 +0000 2011	4dfcf8af45ddebdfeaac71ae	{Meat Market}	{38.11139805,-122.254996,Vallejo,CA,United States}	{}
3150	Thu Jun 16 19:08:20 +0000 2011	4b83483df964a5209f0031e3	{GameStop}	{38.13320155,-122.218213,Vallejo,CA,United States}	{Shop & Service,}
3150	Sun Jun 05 05:31:05 +0000 2011	4a84c0e3f964a5208bfd1fe3	{The Rellik Tavern}	{38.050212,-122.158041,Benicia,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3150	Thu Jun 02 22:09:35 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Thu Jun 02 21:58:55 +0000 2011	4b021e32f964a520d74722e3	{Solano College Vallejo Center}	{38.135151453399565,-122.20319099642761,Vallejo,CA,United States}	{College & University,}
3150	Thu May 26 01:33:56 +0000 2011	4dddadfdc65bb2aa73804477	{Bose}	{38.29605423333334,-122.302916,Napa,CA,United States}	{Shop & Service,}
3150	Thu May 26 01:33:20 +0000 2011	4ae4e9aff964a520639f21e3	{Napa Premium Outlets}	{38.296420327303764,-122.30307531509867,Napa,CA,United States}	{Shop & Service,}
3150	Wed May 25 23:27:50 +0000 2011	4838d868f964a520f44f1fe3	{Costco}	{38.13312194951801,-122.2139310836792,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,}
3150	Wed May 25 20:58:19 +0000 2011	4c4ccede4237be9a2767ee12	{Gonzalez}	{38.106252,-122.21567098,Vallejo,CA,United States}	{Food,}
3150	Fri May 20 23:06:51 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Fri May 20 22:25:51 +0000 2011	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
3150	Thu May 19 16:01:10 +0000 2011	4d7d12d85a396dcbf37a81fb	{El Salto Taco Truck}	{38.10576617071429,-122.21058359776207,Vallejo,CA,United States}	{Food,}
3150	Thu May 19 16:01:10 +0000 2011	4d7d12d85a396dcbf37a81fb	{El Salto Taco Truck}	{38.10576617071429,-122.21058359776207,Vallejo,CA,United States}	{Food,}
3150	Thu May 19 15:56:08 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Sat May 14 19:08:57 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sat May 14 05:23:56 +0000 2011	4a49036df964a520e3aa1fe3	{Century 14}	{38.13120825893032,-122.21881793373758,Vallejo,CA,United States}	{Arts & Entertainment,Movie Theater,}
3150	Sat May 14 03:33:32 +0000 2011	4c1d643e63750f47143cb867	{Ricky's Corner}	{38.037591,-122.268275,Rodeo,CA,United States}	{Food,}
3150	Fri May 13 00:30:25 +0000 2011	4b6242e3f964a5201e3f2ae3	{Safeway}	{38.08437006701213,-122.2104506019444,Vallejo,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3150	Thu May 12 18:08:26 +0000 2011	4dcc22141f6ea1401d4fe378	{Aunts House}	{38.10964114504079,-122.20298317605149,Vallejo,CA,United States}	{Residence,}
3150	Mon May 09 20:11:13 +0000 2011	4dc84a3efa76e6c130df4874	{Tomra Recycling}	{38.13981056213379,-122.2451569020501,Vallejo,CA,United States}	{Shop & Service,}
3150	Fri May 06 21:12:53 +0000 2011	4b902cd3f964a520467a33e3	{Kaigan Sushi}	{38.10629352,-122.216401,Vallejo,CA,United States}	{Food,}
3150	Fri May 06 21:12:49 +0000 2011	4b902cd3f964a520467a33e3	{Kaigan Sushi}	{38.10629352,-122.216401,Vallejo,CA,United States}	{Food,}
3150	Fri May 06 20:36:40 +0000 2011	4dc45bbd18387d1bd52165ab	{Rockys Cut N Curls}	{38.10628246209,-122.22421479278027,Vallejo,CA,United States}	{Shop & Service,}
3150	Fri May 06 03:29:28 +0000 2011	4c33f1593896e21eb5eaea90	{Buttercup Grill & Bar}	{38.11954379081726,-122.25428760051727,Vallejo,CA,United States}	{Food,}
3150	Thu May 05 21:36:07 +0000 2011	4dc3181318387d1bd500ea2f	{Wetmore Swim Pool Co.}	{38.11510741710663,-122.25249052047374,Vallejo,CA,United States}	{Shop & Service,}
3150	Sun Apr 24 22:39:49 +0000 2011	4bfca4d84cf820a1006cebf4	{Springstowne Bottle Shop?}	{38.1060278,-122.2157532,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,}
3150	Sun Apr 24 22:39:49 +0000 2011	4bfca4d84cf820a1006cebf4	{Springstowne Bottle Shop?}	{38.1060278,-122.2157532,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,}
3150	Sat Apr 23 02:06:07 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Fri Apr 22 04:23:28 +0000 2011	4c0481353846b713a240d7a3	{Nation's Giant Hamburgers}	{38.109762,-122.25498,Vallejo,CA,United States}	{Food,}
3150	Fri Apr 22 00:53:58 +0000 2011	4b8d4d7ef964a5201ff332e3	{Jamba Juice}	{38.132363484300214,-122.21908360719681,Vallejo,CA,United States}	{Food,}
3150	Thu Apr 21 21:47:11 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Apr 21 21:26:44 +0000 2011	4c6724dd7abde21ee3bf6568	{The Pet Shoppe}	{38.10619414544335,-122.21639646191208,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Apr 21 20:55:53 +0000 2011	4b902cd3f964a520467a33e3	{Kaigan Sushi}	{38.10629352,-122.216401,Vallejo,CA,United States}	{Food,}
3150	Mon Apr 18 02:47:04 +0000 2011	4bfb305eab180f472197b3ce	{Cold Stone Creamery}	{38.133336,-122.218284,Vallejo,CA,United States}	{Food,}
3150	Fri Apr 15 19:44:14 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Mon Apr 11 22:41:52 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Sat Apr 09 04:05:18 +0000 2011	4b6242e3f964a5201e3f2ae3	{Safeway}	{38.08437006701213,-122.2104506019444,Vallejo,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3150	Sat Apr 09 01:38:12 +0000 2011	4c85ba2851ada1cd0d8e3a10	{East Vallejo little league field}	{38.093692146473906,-122.2091372593779,Vallejo,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Thu Apr 07 15:59:38 +0000 2011	4d7d12d85a396dcbf37a81fb	{El Salto Taco Truck}	{38.10576617071429,-122.21058359776207,Vallejo,CA,United States}	{Food,}
3150	Thu Apr 07 15:43:55 +0000 2011	4c600f8e23e303bb90d57407	{Walgreens}	{38.10564426258782,-122.20737502759867,VALLEJO,CA,United States}	{Shop & Service,}
3150	Thu Apr 07 00:38:57 +0000 2011	4b6636acf964a52043192be3	{Domino's Pizza}	{38.10579449,-122.22136,Vallejo,CA,United States}	{Food,}
3150	Wed Apr 06 23:06:43 +0000 2011	4c79e871794e224bc6496728	{Sis House}	{38.10269664116614,-122.22568031991976,Vallejo,CA,United States}	{Residence,}
3150	Wed Apr 06 18:10:58 +0000 2011	4a49036df964a520e3aa1fe3	{Century 14}	{38.13120825893032,-122.21881793373758,Vallejo,CA,United States}	{Arts & Entertainment,Movie Theater,}
3150	Wed Apr 06 02:09:51 +0000 2011	4bc5347941cb76b015283e6f	{99? Only Stores}	{38.10459232472472,-122.21591591835022,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Apr 05 20:06:44 +0000 2011	4a9c3d81f964a5208b3620e3	{Sac's Tasty Hot Dogs}	{38.10587444002816,-122.21166418265844,Vallejo,CA,United States}	{Food,}
3150	Tue Apr 05 03:35:18 +0000 2011	4c5881a012f0d13aa29709ad	{Taco Jalisco Truck}	{38.113899192022664,-122.24847512928591,Vallejo,CA,United States}	{Shop & Service,Food,}
3150	Tue Apr 05 00:45:59 +0000 2011	4b77481ef964a520848e2ee3	{Petco}	{38.13272531222315,-122.21752524375916,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Apr 05 00:45:38 +0000 2011	4b83483df964a5209f0031e3	{GameStop}	{38.13320155,-122.218213,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Apr 05 00:45:38 +0000 2011	4b83483df964a5209f0031e3	{GameStop}	{38.13320155,-122.218213,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Apr 05 00:21:34 +0000 2011	4cd8a68ea423a35de506ed42	{Money Mart}	{38.10507053507372,-122.21545445578414,Vallejo,CA,United States}	{Shop & Service,}
3150	Sat Apr 02 03:38:51 +0000 2011	4c79e871794e224bc6496728	{Sis House}	{38.10269664116614,-122.22568031991976,Vallejo,CA,United States}	{Residence,}
3150	Sat Apr 02 01:09:46 +0000 2011	4bfca4d84cf820a1006cebf4	{Springstowne Bottle Shop?}	{38.1060278,-122.2157532,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,}
3150	Sat Apr 02 01:06:48 +0000 2011	4c2001f8920076b02fa9c5e9	{Springs Rd}	{38.1058907029906,-122.22588809624425,Vallejo,CA,United States}	{Travel & Transport,}
3150	Sat Apr 02 00:16:07 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Sat Apr 02 00:16:07 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Fri Apr 01 23:36:07 +0000 2011	4ae3a4b4f964a5209a9721e3	{Buds Giant Burgers}	{38.126441,-122.25582718849182,Vallejo,CA,United States}	{Food,}
3150	Thu Mar 31 19:25:08 +0000 2011	4bd8cbfd2e6f0f47f7a80808	{DOLLAR TREE}	{38.13305443693917,-122.22129106521606,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Mar 31 01:40:35 +0000 2011	4d93db7445ae54811a7bf8eb	{Kajukenbo Self Defence}	{38.09234619140625,-122.21895754337311,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Mar 31 00:12:31 +0000 2011	4c85ba2851ada1cd0d8e3a10	{East Vallejo little league field}	{38.093692146473906,-122.2091372593779,Vallejo,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Fri Mar 25 21:36:48 +0000 2011	4c4ccede4237be9a2767ee12	{Gonzalez}	{38.106252,-122.21567098,Vallejo,CA,United States}	{Food,}
3150	Thu Mar 24 19:37:36 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Tue Mar 22 19:57:27 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Mon Mar 14 15:48:33 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Mon Mar 14 02:41:39 +0000 2011	4c600f8e23e303bb90d57407	{Walgreens}	{38.10564426258782,-122.20737502759867,VALLEJO,CA,United States}	{Shop & Service,}
3150	Mon Mar 14 02:41:39 +0000 2011	4c600f8e23e303bb90d57407	{Walgreens}	{38.10564426258782,-122.20737502759867,VALLEJO,CA,United States}	{Shop & Service,}
3150	Mon Mar 14 00:18:54 +0000 2011	4c79e871794e224bc6496728	{Sis House}	{38.10269664116614,-122.22568031991976,Vallejo,CA,United States}	{Residence,}
3150	Fri Mar 11 21:15:27 +0000 2011	4bc5347941cb76b015283e6f	{99? Only Stores}	{38.10459232472472,-122.21591591835022,Vallejo,CA,United States}	{Shop & Service,}
3150	Mon Mar 07 20:21:12 +0000 2011	4b83483df964a5209f0031e3	{GameStop}	{38.13320155,-122.218213,Vallejo,CA,United States}	{Shop & Service,}
3150	Sun Mar 06 02:18:55 +0000 2011	4bc5347941cb76b015283e6f	{99? Only Stores}	{38.10459232472472,-122.21591591835022,Vallejo,CA,United States}	{Shop & Service,}
3150	Fri Mar 04 21:03:09 +0000 2011	4b83483df964a5209f0031e3	{GameStop}	{38.13320155,-122.218213,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Mar 03 02:47:02 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Mar 03 02:30:29 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sat Feb 26 01:50:13 +0000 2011	4ceb2823e1eeb60c1a24b2ae	{Chemco}	{38.10612,-122.22042386666666,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Feb 24 04:32:51 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Mon Feb 21 02:25:29 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sat Feb 19 23:58:07 +0000 2011	4bc5347941cb76b015283e6f	{99? Only Stores}	{38.10459232472472,-122.21591591835022,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Feb 17 01:43:35 +0000 2011	4b77481ef964a520848e2ee3	{Petco}	{38.13272531222315,-122.21752524375916,Vallejo,CA,United States}	{Shop & Service,}
3150	Wed Feb 16 03:28:16 +0000 2011	4b0e02aef964a520d35323e3	{Best Buy}	{38.1344393,-122.2155985,Vallejo,CA,United States}	{Shop & Service,Professional & Other Places,}
3150	Tue Feb 15 03:10:59 +0000 2011	4bf83dbe4a67c928150925cf	{Szechuan Chinese Cuisine}	{38.104918723299186,-122.2312125731164,Vallejo,CA,United States}	{Food,}
3150	Mon Feb 14 22:32:44 +0000 2011	4c79e871794e224bc6496728	{Sis House}	{38.10269664116614,-122.22568031991976,Vallejo,CA,United States}	{Residence,}
3150	Mon Feb 14 22:02:42 +0000 2011	4b8cc773f964a520e9dc32e3	{McDonald's}	{38.10561809,-122.20959235,Vallejo,CA,United States}	{Food,}
3150	Mon Feb 14 21:47:16 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sun Feb 13 00:24:24 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sun Feb 13 00:24:24 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sat Feb 12 03:55:17 +0000 2011	4bdc44c32a3a0f472115b2b6	{Starbucks}	{38.09477766174542,-122.22896313864759,Vallejo,CA,United States}	{Food,}
3150	Sat Feb 12 02:18:44 +0000 2011	4ae3a4b4f964a5209a9721e3	{Buds Giant Burgers}	{38.126441,-122.25582718849182,Vallejo,CA,United States}	{Food,}
3150	Fri Feb 11 02:39:09 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Thu Feb 10 02:09:36 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Wed Feb 09 05:55:47 +0000 2011	4bfca4d84cf820a1006cebf4	{Springstowne Bottle Shop?}	{38.1060278,-122.2157532,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,}
3150	Wed Feb 09 05:37:11 +0000 2011	4d522800e0275481e40bb2b6	{Serve Gas Station}	{38.097442388534546,-122.25479185581207,Vallejo,CA,United States}	{Shop & Service,}
3150	Wed Feb 09 04:49:44 +0000 2011	4d8a76d61508a143b6b4251e	{Vallejo Marina}	{38.106905837576406,-122.266194598746,Vallejo,CA,United States}	{Outdoors & Recreation,}
3150	Wed Feb 09 02:22:38 +0000 2011	4b902cd3f964a520467a33e3	{Kaigan Sushi}	{38.10629352,-122.216401,Vallejo,CA,United States}	{Food,}
3150	Tue Feb 08 07:07:26 +0000 2011	4e28fbcf1f6e88a154685463	{Carquinez Chevron}	{38.094826927184194,-122.22916813833021,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Feb 08 02:43:29 +0000 2011	4b303a37f964a52006f824e3	{Burger King}	{38.07872033573551,-122.1894907951355,Benicia,CA,United States}	{Food,}
3150	Sat Feb 05 17:04:46 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Sat Feb 05 17:04:30 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
3150	Sat Feb 05 14:38:09 +0000 2011	4b9484fcf964a5202b7c34e3	{Chevron}	{38.08001941595374,-122.19117554619118,Benicia,CA,United States}	{Shop & Service,}
3150	Sat Feb 05 07:11:13 +0000 2011	4c79e871794e224bc6496728	{Sis House}	{38.10269664116614,-122.22568031991976,Vallejo,CA,United States}	{Residence,}
3150	Sat Feb 05 02:32:11 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Thu Feb 03 20:06:37 +0000 2011	4c449a2f74ffc928f2c975cc	{Vallejo Health And Social Services}	{38.103183604728386,-122.23981650008878,Vallejo,CA,United States}	{Professional & Other Places,}
3150	Wed Feb 02 02:57:03 +0000 2011	4bc5347941cb76b015283e6f	{99? Only Stores}	{38.10459232472472,-122.21591591835022,Vallejo,CA,United States}	{Shop & Service,}
3150	Mon Jan 31 02:51:08 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sun Jan 30 01:06:40 +0000 2011	4bc5347941cb76b015283e6f	{99? Only Stores}	{38.10459232472472,-122.21591591835022,Vallejo,CA,United States}	{Shop & Service,}
3150	Fri Jan 28 04:25:25 +0000 2011	4c600f8e23e303bb90d57407	{Walgreens}	{38.10564426258782,-122.20737502759867,VALLEJO,CA,United States}	{Shop & Service,}
3150	Thu Jan 27 20:35:08 +0000 2011	4c1ec915b4e62d7fe7d7de93	{Bank of America}	{38.10575518564406,-122.21712789624712,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Jan 25 00:34:37 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Tue Jan 25 00:11:04 +0000 2011	4bd8cbfd2e6f0f47f7a80808	{DOLLAR TREE}	{38.13305443693917,-122.22129106521606,Vallejo,CA,United States}	{Shop & Service,}
3150	Sun Jan 23 22:42:19 +0000 2011	4d7d12d85a396dcbf37a81fb	{El Salto Taco Truck}	{38.10576617071429,-122.21058359776207,Vallejo,CA,United States}	{Food,}
3150	Sun Jan 23 22:09:23 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sun Jan 23 01:34:40 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sat Jan 22 01:26:09 +0000 2011	4b0e00c2f964a520bb5323e3	{The Home Depot}	{38.13618715245301,-122.21734231920003,Vallejo,CA,United States}	{Shop & Service,}
3150	Fri Jan 21 22:35:51 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Wed Jan 19 04:38:47 +0000 2011	4d8a76d61508a143b6b4251e	{Vallejo Marina}	{38.106905837576406,-122.266194598746,Vallejo,CA,United States}	{Outdoors & Recreation,}
3150	Wed Jan 19 02:41:24 +0000 2011	4c72ea1fd944224bd2ff0d29	{Quick Stop}	{38.10586470636148,-122.21941636684433,Vallejo,CA,United States}	{Shop & Service,}
3150	Wed Jan 19 02:28:47 +0000 2011	4aee1a35f964a52015d221e3	{Safeway}	{38.1252900738409,-122.22694516181946,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,Professional & Other Places,}
3150	Sat Jan 15 23:43:40 +0000 2011	4bd8cbfd2e6f0f47f7a80808	{DOLLAR TREE}	{38.13305443693917,-122.22129106521606,Vallejo,CA,United States}	{Shop & Service,}
3150	Sat Jan 15 23:43:40 +0000 2011	4bd8cbfd2e6f0f47f7a80808	{DOLLAR TREE}	{38.13305443693917,-122.22129106521606,Vallejo,CA,United States}	{Shop & Service,}
3150	Sat Jan 15 23:23:15 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
3150	Sat Jan 15 04:59:06 +0000 2011	4bfca4d84cf820a1006cebf4	{Springstowne Bottle Shop?}	{38.1060278,-122.2157532,Vallejo,CA,United States}	{Shop & Service,Food & Drink Shop,}
3150	Sat Jan 15 04:47:49 +0000 2011	4af8967ff964a520820e22e3	{Target}	{38.13226797946997,-122.222668903073,Vallejo,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
