645	Fri Aug 12 19:13:01 +0000 2011	4d0e35c71f6bf04d356a8131	{Alfonso's Carniceria y Taqueria}	{36.57522867848235,-119.62227177056849,Selma,CA,United States}	{Food,}
645	Sun Jul 31 18:40:39 +0000 2011	4b397165f964a520a85c25e3	{DJ Bop's Crib}	{36.50714984034778,-119.56296624212247,Kingsburg,CA,United States}	{Residence,}
645	Sat Jul 30 20:25:22 +0000 2011	4b397165f964a520a85c25e3	{DJ Bop's Crib}	{36.50714984034778,-119.56296624212247,Kingsburg,CA,United States}	{Residence,}
645	Sat Jul 30 19:50:24 +0000 2011	4e146e23ae60fe00dfdee1e0	{NAPA Auto Parts Of Kingsburg}	{36.52074468,-119.56267546,,,United States}	{}
645	Sat Jul 30 02:07:40 +0000 2011	4e33676188772aabd8aca6be	{Mad hatters House}	{36.52331651854335,-119.53977063111853,,,United States}	{Residence,}
645	Sat Jul 30 00:59:15 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Fri Jul 29 14:05:27 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Fri Jul 29 13:29:20 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Fri Jul 29 04:51:07 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Fri Jul 29 04:21:55 +0000 2011	4b61f7c0f964a520142e2ae3	{Chevron}	{36.517721333333334,-119.55962576666667,Kingsburg,CA,United States}	{Shop & Service,}
645	Fri Jul 29 01:37:51 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Thu Jul 28 17:49:02 +0000 2011	4e31a10262e1b4089fca0d47	{Oreilly Auto Parts}	{36.54674987,-119.4115088,,,United States}	{}
645	Thu Jul 28 13:34:38 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Thu Jul 28 03:44:45 +0000 2011	4b5b99c5f964a520190a29e3	{Citibank}	{36.516061,-119.55085694789886,Kingsburg,CA,United States}	{Shop & Service,}
645	Thu Jul 28 01:59:19 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Wed Jul 27 18:38:23 +0000 2011	4bcf9f329854d13a877ff64d	{Carl's Jr. / Green Burrito}	{36.60345306810309,-119.45769801531573,Reedley,CA,United States}	{Food,}
645	Wed Jul 27 14:04:45 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Wed Jul 27 13:49:45 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Tue Jul 26 23:43:56 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Tue Jul 26 21:10:47 +0000 2011	4c9904e3de109eb04a067c27	{Jamba Juice}	{36.60334063444745,-119.45808334862605,Reedley,CA,United States}	{Food,}
645	Tue Jul 26 20:51:51 +0000 2011	4e1ce2e152b1944a82846b21	{Cedar View Winery}	{36.71372935,-119.447857,Sanger,CA,United States}	{Food,}
645	Tue Jul 26 13:37:57 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Tue Jul 26 06:02:58 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Tue Jul 26 02:29:07 +0000 2011	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Tue Jul 26 01:35:40 +0000 2011	4b29b019f964a52089a224e3	{Me-n-Eds Pizzeria}	{36.518688797950745,-119.5644611120224,Kingsburg,CA,United States}	{Food,}
645	Mon Jul 25 16:18:53 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Mon Jul 25 13:30:51 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Mon Jul 25 04:48:42 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Sun Jul 24 21:46:50 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 24 18:18:44 +0000 2011	4b5e02d3f964a520127929e3	{Los Pepes Authentic Mexican Food}	{36.51572844105202,-119.55119052183619,Kingsburg,CA,United States}	{Food,}
645	Sun Jul 24 08:04:43 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 24 08:04:43 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 24 05:20:26 +0000 2011	4b29b019f964a52089a224e3	{Me-n-Eds Pizzeria}	{36.518688797950745,-119.5644611120224,Kingsburg,CA,United States}	{Food,}
645	Sun Jul 24 03:26:05 +0000 2011	4b397165f964a520a85c25e3	{DJ Bop's Crib}	{36.50714984034778,-119.56296624212247,Kingsburg,CA,United States}	{Residence,}
645	Sat Jul 23 19:13:02 +0000 2011	4ced8dfae5569eb0e0bfb55d	{Rally's}	{36.5769295762086,-119.62836198924286,Selma,CA,United States}	{Food,}
645	Sat Jul 23 18:33:45 +0000 2011	4b47d412f964a5208f4026e3	{Walgreens}	{36.517545,-119.556702,KINGSBURG,CA,United States}	{Shop & Service,}
645	Sat Jul 23 05:22:04 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sat Jul 23 04:58:15 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Sat Jul 23 01:49:11 +0000 2011	4b2209e2f964a520494324e3	{Denny's}	{36.518275757935456,-119.5605082064867,Kingsburg,CA,United States}	{Food,}
645	Sat Jul 23 01:32:27 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Sat Jul 23 01:23:25 +0000 2011	4c7187e057b6a1438436c3cc	{Lozano pad}	{36.530048609058056,-119.55136890616589,Kingsburg,CA,United States}	{Residence,}
645	Fri Jul 22 17:37:55 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Fri Jul 22 17:37:55 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Fri Jul 22 13:32:14 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Fri Jul 22 05:39:20 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Thu Jul 21 18:09:06 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Thu Jul 21 16:54:44 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Thu Jul 21 13:25:21 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Thu Jul 21 07:01:41 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Thu Jul 21 04:23:09 +0000 2011	4c62de05e1621b8dfb7e2453	{Five Guys}	{36.84945329370145,-119.78806883096695,Fresno,CA,United States}	{Food,}
645	Thu Jul 21 03:59:36 +0000 2011	4b4ff032f964a520e21927e3	{Borders Bookstore}	{36.848750710487366,-119.78885208,Fresno,CA,United States}	{Shop & Service,}
645	Thu Jul 21 01:49:22 +0000 2011	4b25d3f2f964a520a47624e3	{Edwards Fresno Stadium 22 & IMAX}	{36.84929549149699,-119.78793831619728,Fresno,CA,United States}	{Arts & Entertainment,}
645	Wed Jul 20 22:49:01 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Wed Jul 20 22:36:31 +0000 2011	4c8aa1461eafb1f7bb087c35	{Kingsburg Barber Shop}	{36.51461720466614,-119.55323338508606,Kingsburg,CA,United States}	{Shop & Service,}
645	Wed Jul 20 20:57:24 +0000 2011	4e274129e4cd60a2c62dd026	{Citibank}	{36.59816267,-119.45296213,Reedley,CA,United States}	{Shop & Service,Professional & Other Places,}
645	Wed Jul 20 18:55:56 +0000 2011	4c1310767f7f2d7f5d94de68	{Taco Bell}	{36.604473,-119.431206,Reedley,CA,United States}	{Food,}
645	Wed Jul 20 17:43:42 +0000 2011	4c8517e1dc018cfaf76ae56c	{Chevron}	{36.59624353,-119.45420504,Reedley,CA,United States}	{Shop & Service,}
645	Wed Jul 20 15:30:31 +0000 2011	4b7c7763f964a52040952fe3	{Town & Country Market}	{36.60325506666667,-119.4384979,Reedley,CA,United States}	{Shop & Service,Food & Drink Shop,}
645	Wed Jul 20 13:33:04 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Tue Jul 19 21:44:23 +0000 2011	4c40f2d3520fa593b4e7c8ac	{Gar Tootelian Inc.}	{36.61477,-119.376245,Reedley,CA,United States}	{}
645	Tue Jul 19 18:53:03 +0000 2011	4bcf9f329854d13a877ff64d	{Carl's Jr. / Green Burrito}	{36.60345306810309,-119.45769801531573,Reedley,CA,United States}	{Food,}
645	Tue Jul 19 18:03:20 +0000 2011	4c48cd736f1420a105e9bf54	{Fruit Stand}	{36.719941,-119.456869,Sanger,CA,United States}	{Shop & Service,Food & Drink Shop,}
645	Tue Jul 19 17:16:46 +0000 2011	4e1ce2e152b1944a82846b21	{Cedar View Winery}	{36.71372935,-119.447857,Sanger,CA,United States}	{Food,}
645	Tue Jul 19 13:42:11 +0000 2011	4e2589a5ae6035bd16f646da	{Consolidated Mosquito Abatment District}	{36.59247589111328,-119.45057678222656,,,United States}	{Professional & Other Places,}
645	Tue Jul 19 05:19:13 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Tue Jul 19 04:26:10 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Tue Jul 19 03:32:03 +0000 2011	4b4b8432f964a520d49e26e3	{Carl's Jr. / Green Burrito}	{36.518259052009554,-119.5576000213623,Kingsburg,CA,United States}	{Food,}
645	Mon Jul 18 06:47:22 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Mon Jul 18 05:28:24 +0000 2011	4ba98914f964a520262d3ae3	{Covanent Church}	{36.51585361929635,-119.55013720031317,Kingsburg,CA,United States}	{}
645	Mon Jul 18 02:45:16 +0000 2011	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 17 22:23:07 +0000 2011	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 17 18:43:39 +0000 2011	4c7187e057b6a1438436c3cc	{Lozano pad}	{36.530048609058056,-119.55136890616589,Kingsburg,CA,United States}	{Residence,}
645	Sun Jul 17 18:32:32 +0000 2011	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Sun Jul 17 17:47:08 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 17 16:11:22 +0000 2011	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 17 09:42:28 +0000 2011	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Sun Jul 17 06:05:17 +0000 2011	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
===
645	Wed Nov 24 20:06:01 +0000 2010	4c1310767f7f2d7f5d94de68	{Taco Bell}	{36.604473,-119.431206,Reedley,CA,United States}	{Food,}
645	Thu Nov 04 18:43:09 +0000 2010	4b397165f964a520a85c25e3	{DJ Bop's Crib}	{36.50714984034778,-119.56296624212247,Kingsburg,CA,United States}	{Residence,}
645	Wed Nov 03 03:54:02 +0000 2010	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Fri Oct 29 18:45:03 +0000 2010	4b5b99c5f964a520190a29e3	{Citibank}	{36.516061,-119.55085694789886,Kingsburg,CA,United States}	{Shop & Service,}
645	Mon Oct 18 22:15:24 +0000 2010	4ba05963f964a520b66937e3	{Adams Apartment}	{36.525669,-119.540212,Kingsburg,CA,United States}	{Professional & Other Places,}
645	Wed Oct 13 21:13:35 +0000 2010	4b220e79f964a5207b4324e3	{Taco Bell}	{36.51755476,-119.56344723701477,Kingsburg,CA,United States}	{Food,}
645	Fri Oct 08 18:36:27 +0000 2010	4ba12865f964a5204e9d37e3	{Bravo Farms Cheese Factory}	{36.448032146232286,-119.48597431182861,Traver,CA,United States}	{Shop & Service,Food,}
645	Tue Oct 05 20:32:00 +0000 2010	4cab8b3f14c33704857feb3b	{Abes happy subs}	{36.68427,-119.736957,Fresno,CA,United States}	{}
645	Tue Oct 05 19:19:40 +0000 2010	4cab7a4a14c3370412fcea3b	{Tanner B's  house}	{36.6481709165603,-119.84101741625243,Easton,CA,United States}	{Residence,}
645	Sat Oct 02 00:10:42 +0000 2010	4b342060f964a5204a2525e3	{Save Mart}	{36.5188146477703,-119.55851825390525,Kingsburg,CA,United States}	{Shop & Service,Food & Drink Shop,}
645	Fri Oct 01 05:10:40 +0000 2010	4b220e79f964a5207b4324e3	{Taco Bell}	{36.51755476,-119.56344723701477,Kingsburg,CA,United States}	{Food,}
645	Thu Sep 30 08:00:22 +0000 2010	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Thu Sep 30 00:44:32 +0000 2010	4b3e750df964a5206d9d25e3	{Deli  Casa Mexican Restaurant}	{36.514535,-119.554186,Kingsburg,CA,United States}	{Food,}
645	Wed Sep 29 23:29:33 +0000 2010	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Tue Sep 28 01:23:55 +0000 2010	4b8b2ed6f964a5207b9632e3	{Pub n Sub}	{36.51860532437638,-119.5601604298847,Kingsburg,CA,United States}	{Food,}
645	Sun Sep 26 20:55:06 +0000 2010	4b4509bbf964a520110226e3	{The Carlson Residence}	{36.543068485011716,-119.53977063111853,Kingsburg,CA,United States}	{Residence,}
645	Sun Sep 26 09:43:38 +0000 2010	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Fri Sep 24 08:41:17 +0000 2010	4c3e55f41ef0d13a3a349280	{Toyo davids house}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
645	Wed Sep 22 19:18:45 +0000 2010	4b6ddd61f964a520c8962ce3	{Panda Express}	{36.545677185058594,-119.40107703208923,Dinuba,CA,United States}	{Food,}
645	Wed Sep 22 19:18:45 +0000 2010	4b6ddd61f964a520c8962ce3	{Panda Express}	{36.545677185058594,-119.40107703208923,Dinuba,CA,United States}	{Food,}
645	Wed Sep 22 14:58:43 +0000 2010	4b4a950ff964a520118b26e3	{Reedley College}	{36.60564652005159,-119.45864434676108,Reedley,CA,United States}	{College & University,}
645	Wed Sep 22 05:26:37 +0000 2010	4b2c4c01f964a52074c524e3	{Salazar Residence}	{36.5390205651225,-119.48176521226567,Dinuba,CA,United States}	{Residence,}
