1750	Tue Aug 09 02:19:50 +0000 2011	4e40991d7d8be0ba11bd9b2b	{California Tacos}	{34.59946157,-120.12816279,Solvang,CA,United States}	{Food,}
1750	Tue Jun 21 15:27:52 +0000 2011	40bbc700f964a520b1001fe3	{Union Square}	{37.787750172585,-122.40762822536455,San Francisco,CA,United States}	{Outdoors & Recreation,}
1750	Sun Jun 19 16:09:21 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
1750	Sat Jun 18 10:18:48 +0000 2011	452113b6f964a520bc3a1fe3	{Boston Logan International Airport (BOS)}	{42.36650312404415,-71.01667642593384,Boston,MA,United States}	{Travel & Transport,}
1750	Tue Jun 14 16:29:56 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun Jun 12 04:09:05 +0000 2011	4aa31d6ff964a520634320e3	{Root 246}	{34.593687,-120.138855,Solvang,CA,United States}	{Food,}
1750	Sun Jun 12 04:09:05 +0000 2011	4aa31d6ff964a520634320e3	{Root 246}	{34.593687,-120.138855,Solvang,CA,United States}	{Food,}
1750	Sun Jun 05 14:55:20 +0000 2011	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sun Jun 05 14:55:19 +0000 2011	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sat Jun 04 00:26:35 +0000 2011	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1750	Wed Jun 01 17:40:32 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Fri May 27 21:01:53 +0000 2011	4b4a4f54f964a5205f8326e3	{Jack's Bistro & Famous Bagels}	{34.39850449562073,-119.5176075,Carpinteria,CA,United States}	{Food,}
1750	Wed May 25 17:04:15 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun May 22 03:22:52 +0000 2011	4b652790f964a520b2e62ae3	{Grappolo}	{34.61320226932391,-120.07729096055353,Santa Ynez,CA,United States}	{Food,}
1750	Sat May 21 16:58:34 +0000 2011	4c2823ac9fb5d13abc399957	{Solvang Festival Theater}	{34.59443672268998,-120.14113244200134,Solvang,CA,United States}	{Arts & Entertainment,}
1750	Sat May 21 01:23:19 +0000 2011	4b930ba4f964a520333134e3	{Brothers Restaurant In Matties}	{34.667434,-120.117282,Los Olivos,CA,United States}	{Food,}
1750	Tue May 17 00:16:09 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun May 15 21:47:46 +0000 2011	4ba68556f964a520905a39e3	{El Rancho Market}	{34.60621139941268,-120.10129360497587,Solvang,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Sat May 14 18:40:06 +0000 2011	4a35545bf964a520d19c1fe3	{Club 33}	{33.811018716673715,-117.92124196887016,Anaheim,CA,United States}	{Nightlife Spot,Food,}
1750	Sat May 14 16:00:20 +0000 2011	47f80aa8f964a520be4e1fe3	{Main Street, U.S.A.}	{33.81054641897339,-117.91901774704456,Anaheim,CA,United States}	{Arts & Entertainment,}
1750	Fri May 13 20:22:00 +0000 2011	4c5dd1139b28d13afabd5a70	{Pool - Disney's Grand Californian Hotel & Spa}	{33.80735818414772,-117.92202115058898,Anaheim,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
1750	Thu May 12 18:49:57 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Thu May 12 00:50:36 +0000 2011	4b5b7b38f964a520780129e3	{Santa Barbara FisHouse}	{34.413557076465665,-119.68801975250244,Santa Barbara,CA,United States}	{Food,}
1750	Tue May 10 14:02:05 +0000 2011	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sun May 08 02:47:32 +0000 2011	4aa31d6ff964a520634320e3	{Root 246}	{34.593687,-120.138855,Solvang,CA,United States}	{Food,}
1750	Sat May 07 01:14:58 +0000 2011	4dc49cef52b1e8f9f7bfe36f	{Santa Ynez Charter Fundraiser}	{34.664834,-120.115965,los Olivos,CA,United States}	{}
1750	Sat May 07 00:37:13 +0000 2011	4b930ba4f964a520333134e3	{Brothers Restaurant In Matties}	{34.667434,-120.117282,Los Olivos,CA,United States}	{Food,}
1750	Mon May 02 21:43:55 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun May 01 04:53:27 +0000 2011	4dbce72da86e0e98a1f017a1	{Sarah Birthday Bash!}	{34.603496,-120.172552,Santa Ynez,CA,United States}	{}
1750	Fri Apr 29 01:13:03 +0000 2011	4dba10724b22153e34aaea9a	{WeCo Lake}	{34.051363198565774,-117.89194698690612,West Covina,CA,United States}	{Outdoors & Recreation,}
1750	Tue Apr 26 20:12:18 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun Apr 24 03:28:51 +0000 2011	4bef6425d1b7d13a8dc3cdec	{Kabuki}	{34.594719633333334,-120.14136135578156,Solvang,CA,United States}	{Food,}
1750	Mon Apr 18 17:11:42 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sat Apr 16 14:37:30 +0000 2011	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Fri Apr 15 14:15:14 +0000 2011	4c7fe062d8086dcb45b05e52	{Donut Time}	{34.61021598,-120.18664235,Santa Ynez Valley,CA,United States}	{Food,}
1750	Fri Apr 15 14:15:13 +0000 2011	4c7fe062d8086dcb45b05e52	{Donut Time}	{34.61021598,-120.18664235,Santa Ynez Valley,CA,United States}	{Food,}
1750	Wed Apr 13 17:55:17 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Tue Apr 12 01:26:04 +0000 2011	4abef53ef964a5209a9020e3	{Fess Parker's DoubleTree Resort by Hilton Santa Barbara}	{34.416743627785905,-119.67680272797341,Santa Barbara,CA,United States}	{Travel & Transport,Hotel,}
1750	Sun Apr 10 16:15:00 +0000 2011	4ba68556f964a520905a39e3	{El Rancho Market}	{34.60621139941268,-120.10129360497587,Solvang,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Fri Apr 08 23:01:32 +0000 2011	4b19d3ebf964a520f3e423e3	{Zodo's - Bowling & Beyond, Z's - Tap House & Grill}	{34.44073101819996,-119.8286771597917,Goleta,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1750	Thu Apr 07 16:56:00 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Mon Apr 04 16:46:06 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sat Apr 02 04:11:55 +0000 2011	4c28da2ace3fc928fbcf6d88	{Hwy 154 Stop Sign}	{34.633719920033,-120.08097410202025,Santa Ynez,CA,United States}	{Travel & Transport,}
1750	Sat Apr 02 04:07:21 +0000 2011	4b5cc0f4f964a520484229e3	{Cachuma Lake}	{34.57568793131152,-119.95798717995835,Santa Barbara,CA,United States}	{Outdoors & Recreation,}
1750	Mon Mar 28 17:16:34 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun Mar 27 01:47:58 +0000 2011	4c0b4015ffb8c9b684146d61	{Petros}	{34.66478695,-120.114867,Los Olivos,CA,United States}	{Food,}
1750	Sun Mar 27 01:47:57 +0000 2011	4c0b4015ffb8c9b684146d61	{Petros}	{34.66478695,-120.114867,Los Olivos,CA,United States}	{Food,}
1750	Fri Mar 25 21:54:48 +0000 2011	4b528fedf964a5205c8227e3	{Carivintas}	{34.595438,-120.139387,Solvang,CA,United States}	{Food,}
1750	Wed Mar 23 17:19:09 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Mon Mar 21 18:55:29 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun Mar 20 02:23:29 +0000 2011	4c0b4015ffb8c9b684146d61	{Petros}	{34.66478695,-120.114867,Los Olivos,CA,United States}	{Food,}
1750	Thu Mar 17 23:07:25 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Tue Mar 15 18:49:08 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Mon Mar 14 05:24:42 +0000 2011	4ba2fdc6f964a520b02638e3	{The Driskill Bar}	{30.268352392467825,-97.74145603179932,Austin,TX,United States}	{Nightlife Spot,}
1750	Mon Mar 14 03:24:13 +0000 2011	414f6f00f964a520fc1c1fe3	{The Jackalope}	{30.267240440035035,-97.7389669418335,Austin,TX,United States}	{Nightlife Spot,Food,}
1750	Sun Mar 13 18:30:34 +0000 2011	4ca60ba897c8a1cdaf5e6ca5	{Thompson Conference Center (TCC)}	{30.287014978623436,-97.72888962927203,Austin,TX,United States}	{College & University,Professional & Other Places,}
1750	Sun Mar 13 05:02:26 +0000 2011	40b13b00f964a520b1f31ee3	{Iron Cactus Downtown Austin}	{30.267258972678782,-97.73950338363647,Austin,TX,United States}	{Food,}
1750	Sat Mar 12 23:42:37 +0000 2011	40b13b00f964a520a2f31ee3	{Fad? Irish Pub & Restaurant}	{30.266928627654952,-97.74549243348925,Austin,TX,United States}	{Nightlife Spot,Food,}
1750	Sat Mar 12 18:27:25 +0000 2011	440da323f964a52092301fe3	{Austin Convention Center}	{30.263577,-97.740086,Austin,TX,United States}	{Professional & Other Places,}
1750	Sat Mar 12 07:54:07 +0000 2011	4b7ae3b0f964a520ff432fe3	{Chilantro BBQ}	{30.267592559668028,-97.74425357580185,Austin,TX,United States}	{Food,}
1750	Sat Mar 12 06:13:58 +0000 2011	4bb52afeef159c74446274f7	{W Austin}	{30.265275959959258,-97.74669170379639,Austin,TX,United States}	{Nightlife Spot,Travel & Transport,}
1750	Sat Mar 12 02:08:37 +0000 2011	4ab18a4af964a520e66920e3	{Sullivan's Steakhouse}	{30.266017277813056,-97.74518966674805,Austin,TX,United States}	{Food,}
1750	Sat Mar 12 00:32:55 +0000 2011	440da323f964a52092301fe3	{Austin Convention Center}	{30.263577,-97.740086,Austin,TX,United States}	{Professional & Other Places,}
1750	Thu Mar 10 21:39:48 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Thu Mar 10 13:00:36 +0000 2011	4d06f59adc45a093ac96f6c6	{Performance Fitness}	{34.59156018470896,-120.15221233772272,Solvang,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1750	Sun Mar 06 17:27:16 +0000 2011	4b326062f964a520fc0925e3	{D'Angelo Bread}	{34.41515007970307,-119.69487886186603,Santa Barbara,CA,United States}	{Food,}
1750	Sun Mar 06 02:50:00 +0000 2011	4b64aba5f964a52030c72ae3	{Coral Casino}	{34.416366584464356,-119.64058125817267,Santa Barbara,CA,United States}	{Outdoors & Recreation,}
1750	Sun Mar 06 00:43:09 +0000 2011	4bc3d83edce4eee165c6719d	{Harbor View Inn}	{34.41173235386169,-119.69046612307247,Santa Barbara,CA,United States}	{Travel & Transport,}
1750	Sat Mar 05 20:31:59 +0000 2011	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1750	Sat Mar 05 17:43:12 +0000 2011	4b785fc8f964a52061c92ee3	{Solvang Park}	{34.595805081581396,-120.13985395431519,Solvang,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
1750	Fri Mar 04 14:06:42 +0000 2011	4d06f59adc45a093ac96f6c6	{Performance Fitness}	{34.59156018470896,-120.15221233772272,Solvang,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1750	Thu Mar 03 20:36:03 +0000 2011	4b43b89cf964a52095e725e3	{Sly's Steakhouse}	{34.396809670651066,-119.52070902702557,Carpinteria,CA,United States}	{Food,}
1750	Tue Mar 01 17:59:18 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Mon Feb 28 17:22:20 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sat Feb 26 22:36:33 +0000 2011	4c31f15fa0ced13ac149146e	{The Winemaker's House}	{34.71887157,-120.146158,Santa Maria,CA,United States}	{Food,}
1750	Sat Feb 26 18:26:21 +0000 2011	4c7fe062d8086dcb45b05e52	{Donut Time}	{34.61021598,-120.18664235,Santa Ynez Valley,CA,United States}	{Food,}
1750	Fri Feb 25 22:42:54 +0000 2011	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Tue Feb 22 17:36:42 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Mon Feb 21 17:53:52 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun Feb 20 17:00:54 +0000 2011	4b9901faf964a520975b35e3	{The Roasted Bean Coffee House}	{34.61270227496396,-120.0814656419548,Santa Ynez,CA,United States}	{Food,}
1750	Fri Feb 18 21:11:34 +0000 2011	4b4a4f54f964a5205f8326e3	{Jack's Bistro & Famous Bagels}	{34.39850449562073,-119.5176075,Carpinteria,CA,United States}	{Food,}
1750	Fri Feb 18 19:42:18 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Fri Feb 18 19:42:18 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Mon Feb 14 19:33:36 +0000 2011	4c360fc50a71c9b60b7b3cc9	{Lynda.com HQ}	{34.38525091138235,-119.48458955184952,Carpinteria,CA,United States}	{Office,Professional & Other Places,}
1750	Sun Feb 13 18:40:20 +0000 2011	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sun Feb 13 02:02:42 +0000 2011	4c0b4015ffb8c9b684146d61	{Petros}	{34.66478695,-120.114867,Los Olivos,CA,United States}	{Food,}
1750	Sun Feb 13 01:24:52 +0000 2011	4bcf8c71b221c9b6564bd2d0	{Carhartt Vineyard Tasting Room}	{34.66713261,-120.114871,Los Olivos,CA,United States}	{Food,}
1750	Sun Feb 13 01:20:55 +0000 2011	4b077766f964a520e0fd22e3	{Saarloos And Sons Tasting Room}	{34.66688781255499,-120.11517763137817,Los Olivos,CA,United States}	{Nightlife Spot,Shop & Service,Food,Food & Drink Shop,}
1750	Sat Feb 12 22:15:59 +0000 2011	4b6f3927f964a5203ce52ce3	{Firestone Vineyard & Winery}	{34.7133465685031,-120.14363043277856,Los Olivos,CA,United States}	{Outdoors & Recreation,Food,}
1750	Sat Feb 12 03:20:46 +0000 2011	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1750	Fri Feb 11 01:59:35 +0000 2011	4ae2b054f964a5204e8f21e3	{Blush Restaurant + Lounge}	{34.418662,-119.69751944,Santa Barbara,CA,United States}	{Nightlife Spot,Food,}
1750	Thu Feb 10 19:50:16 +0000 2011	4c0b4015ffb8c9b684146d61	{Petros}	{34.66478695,-120.114867,Los Olivos,CA,United States}	{Food,}
1750	Tue Feb 08 00:02:44 +0000 2011	4b52623bf964a520a07a27e3	{Corner House Coffee}	{34.6656737,-120.11358806666667,Los Olivos,CA,United States}	{Food,}
1750	Sat Feb 05 23:28:12 +0000 2011	4ba68556f964a520905a39e3	{El Rancho Market}	{34.60621139941268,-120.10129360497587,Solvang,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Sat Feb 05 04:19:17 +0000 2011	4b78b838f964a52051df2ee3	{The Ballard Inn and Restaurant}	{34.63562038333333,-120.115098,Ballard,CA,United States}	{Travel & Transport,Food,}
1750	Fri Feb 04 17:45:39 +0000 2011	4b884939f964a520baec31e3	{Los Olivos Grocery}	{34.65825785,-120.10250151157379,Santa Ynez,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Sat Jan 29 17:32:30 +0000 2011	4ba68556f964a520905a39e3	{El Rancho Market}	{34.60621139941268,-120.10129360497587,Solvang,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Sat Jan 29 04:13:46 +0000 2011	4aa31d6ff964a520634320e3	{Root 246}	{34.593687,-120.138855,Solvang,CA,United States}	{Food,}
1750	Wed Jan 26 23:32:45 +0000 2011	4b7c73e9f964a5205f942fe3	{Citrix}	{34.43058680118269,-119.88873757053109,Goleta,CA,United States}	{Shop & Service,Professional & Other Places,}
1750	Sun Jan 23 20:37:45 +0000 2011	4c13fca5a5eb76b0b3fcc0b7	{Figueroa Mountain Brewing Co}	{34.610623100000005,-120.20223003333335,Buellton,CA,United States}	{Nightlife Spot,}
1750	Sun Jan 23 03:41:42 +0000 2011	4d3b82fe44f5a0933b4ec4bb	{Father Daughter Ball}	{34.5966934,-120.1361839,,,United States}	{Nightlife Spot,}
1750	Sat Jan 22 21:18:37 +0000 2011	4a88c474f964a5208e0720e3	{Firestone Walker Brewing Company}	{34.62009878945998,-120.18803947392098,Buelton,CA,United States}	{Nightlife Spot,}
1750	Thu Jan 20 19:16:40 +0000 2011	4a1df7e8f964a520b27b1fe3	{Rubicon Project}	{34.034374950452026,-118.45709186216403,Los Angeles,CA,United States}	{Office,Professional & Other Places,}
1750	Sat Jan 15 20:13:54 +0000 2011	4ba68556f964a520905a39e3	{El Rancho Market}	{34.60621139941268,-120.10129360497587,Solvang,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Sat Jan 15 02:49:29 +0000 2011	4b652790f964a520b2e62ae3	{Grappolo}	{34.61320226932391,-120.07729096055353,Santa Ynez,CA,United States}	{Food,}
1750	Tue Jan 11 17:26:16 +0000 2011	4b7c73e9f964a5205f942fe3	{Citrix}	{34.43058680118269,-119.88873757053109,Goleta,CA,United States}	{Shop & Service,Professional & Other Places,}
1750	Thu Jan 06 16:39:05 +0000 2011	4b18df6bf964a52045d623e3	{Citrix Systems UK Ltd}	{51.59591300963242,-0.5456815073184984,Gerrards Cross,UK,United Kingdom}	{Professional & Other Places,}
1750	Thu Jan 06 11:07:47 +0000 2011	4b53b01af964a520e4a727e3	{1000heads HQ}	{51.511033,-0.134448,London,Greater London,United Kingdom}	{Professional & Other Places,}
1750	Wed Jan 05 17:32:16 +0000 2011	4cb343aadb32f04d420ed64d	{Netviewer AG}	{49.026410254767114,8.385879933333333,Karlsruhe,Baden-W?rttemberg,Germany}	{Professional & Other Places,}
1750	Sun Jan 02 01:51:29 +0000 2011	4b5a701df964a5201cc528e3	{Buffalo Wild Wings}	{34.074828073905074,-117.89120311784642,West Covina,CA,United States}	{Food,}
1750	Fri Dec 31 20:07:54 +0000 2010	4b1ac579f964a5206ff123e3	{El Jacalito}	{34.24278900955621,-116.91135533010699,Big Bear Lake,CA,United States}	{Food,}
1750	Wed Dec 29 21:26:51 +0000 2010	4b1f2d9df964a520af2424e3	{Bear Mountain Ski Resort}	{34.227966064313975,-116.86086416244507,Big Bear Lake,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Ski Area,}
1750	Sun Dec 26 21:24:26 +0000 2010	480b7de8f964a5201d4f1fe3	{Brophy Bros. Restaurant & Clam Bar}	{34.40404979330202,-119.69331744703467,Santa Barbara,CA,United States}	{Food,}
1750	Sun Dec 26 17:01:10 +0000 2010	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sun Dec 19 17:36:15 +0000 2010	4b326062f964a520fc0925e3	{D'Angelo Bread}	{34.41515007970307,-119.69487886186603,Santa Barbara,CA,United States}	{Food,}
1750	Sat Dec 18 15:49:11 +0000 2010	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sat Dec 18 01:24:17 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1750	Sat Dec 18 01:24:17 +0000 2010	4cb3be7eaef16dcb48c1ca54	{Solvang Brewing Company}	{34.596293982657215,-120.14375448527646,Solvang,CA,United States}	{Nightlife Spot,Food,}
1750	Thu Dec 16 17:03:18 +0000 2010	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Wed Dec 15 17:52:05 +0000 2010	4b60acfbf964a52082f329e3	{Citrix Online - Lower Campus}	{34.4313288402733,-119.85567339463134,Goleta,CA,United States}	{Professional & Other Places,}
1750	Sun Dec 05 19:14:12 +0000 2010	4be6e174bcef2d7f3d8b05e5	{Jacks}	{34.864464056894896,-120.44707404409603,Orcutt,CA,United States}	{Food,}
1750	Sun Dec 05 06:04:04 +0000 2010	4aa31d6ff964a520634320e3	{Root 246}	{34.593687,-120.138855,Solvang,CA,United States}	{Food,}
1750	Sat Dec 04 22:09:02 +0000 2010	4ba68556f964a520905a39e3	{El Rancho Market}	{34.60621139941268,-120.10129360497587,Solvang,CA,United States}	{Shop & Service,Food & Drink Shop,}
1750	Mon Nov 29 17:34:22 +0000 2010	4b7c73e9f964a5205f942fe3	{Citrix}	{34.43058680118269,-119.88873757053109,Goleta,CA,United States}	{Shop & Service,Professional & Other Places,}
1750	Sat Nov 27 16:26:09 +0000 2010	4b7857b2f964a520f4c62ee3	{the Bulldog Cafe}	{34.59596499714917,-120.13883740696095,Solvang,CA,United States}	{Food,}
1750	Sun Nov 21 19:49:39 +0000 2010	430e5b80f964a52044271fe3	{Candlestick Park}	{37.7134556467668,-122.3862361907959,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
