496	Sat Aug 06 02:17:56 +0000 2011	4b233626f964a520685424e3	{16th Street Sports Bar}	{33.53148598424503,-112.0479941368103,Phoenix,AZ,United States}	{Nightlife Spot,}
496	Wed Jul 13 02:00:22 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue Jul 12 02:13:54 +0000 2011	4b48f178f964a520a15e26e3	{Burbank Athletic Club}	{34.18257150544482,-118.31028699874878,Burbank,CA,United States}	{Shop & Service,Gym / Fitness Center,}
496	Sat Jul 09 21:23:04 +0000 2011	4bf58a770c74c9b681471828	{U.S. Bank}	{34.154790256129,-118.25519481798035,Glendale,CA,United States}	{Shop & Service,}
496	Fri Jul 08 20:17:29 +0000 2011	4b3b9b83f964a520eb7625e3	{Amy's Indoor Playground}	{34.11561727523804,-118.15451,South Pasadena,CA,United States}	{Outdoors & Recreation,}
496	Thu Jul 07 05:36:57 +0000 2011	49cc81b9f964a52085591fe3	{Dimples}	{34.154001816666664,-118.3373415,Burbank,CA,United States}	{Nightlife Spot,}
496	Thu Jul 07 00:35:26 +0000 2011	4a9f06f2f964a520463c20e3	{24 Hour Fitness}	{34.154503027022976,-118.07961230022973,Pasadena,CA,United States}	{Shop & Service,}
496	Wed Jul 06 01:43:14 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Mon Jul 04 23:58:37 +0000 2011	4a5eb4a9f964a5200ebf1fe3	{BJ's Restaurant & Brewhouse}	{34.14651569966299,-118.25514342567928,Glendale,CA,United States}	{Nightlife Spot,Food,}
496	Mon Jul 04 22:03:49 +0000 2011	4c0bfecf340720a148fa8893	{Trolley at The Americana}	{34.14423862688501,-118.2562780380249,Glendale,CA,United States}	{Travel & Transport,}
496	Mon Jul 04 16:10:43 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Sun Jul 03 18:35:08 +0000 2011	4c7f2304d860b60c1b3b609d	{Boulders 1}	{34.61968082999338,-118.22132966192268,Palmdale,CA,United States}	{Professional & Other Places,}
496	Fri Jul 01 16:09:54 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Fri Jul 01 00:08:47 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Jun 30 00:24:07 +0000 2011	4a9f06f2f964a520463c20e3	{24 Hour Fitness}	{34.154503027022976,-118.07961230022973,Pasadena,CA,United States}	{Shop & Service,}
496	Wed Jun 29 01:28:06 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue Jun 28 03:05:56 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Sat Jun 25 01:23:35 +0000 2011	4aea5db7f964a5203dbb21e3	{San Manuel Indian Bingo & Casino}	{34.150276455260055,-117.22909927368164,Highland,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
496	Fri Jun 24 16:13:05 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Jun 23 20:46:30 +0000 2011	47383924f964a520444c1fe3	{Santa Monica Pier}	{34.00842244098263,-118.49856197834015,Santa Monica,CA,United States}	{Travel & Transport,}
496	Thu Jun 23 00:40:42 +0000 2011	4a9f06f2f964a520463c20e3	{24 Hour Fitness}	{34.154503027022976,-118.07961230022973,Pasadena,CA,United States}	{Shop & Service,}
496	Wed Jun 22 01:55:24 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Fri Jun 17 02:25:49 +0000 2011	4a6e5f06f964a52097d41fe3	{24 Hour Fitness}	{34.142027314339735,-118.02859497883637,Arcadia,CA,United States}	{Shop & Service,}
496	Fri Jun 17 00:13:25 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Jun 16 00:51:24 +0000 2011	4a9f06f2f964a520463c20e3	{24 Hour Fitness}	{34.154503027022976,-118.07961230022973,Pasadena,CA,United States}	{Shop & Service,}
496	Tue Jun 14 03:03:23 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Fri Jun 10 00:18:21 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Jun 09 00:46:10 +0000 2011	4a9f06f2f964a520463c20e3	{24 Hour Fitness}	{34.154503027022976,-118.07961230022973,Pasadena,CA,United States}	{Shop & Service,}
496	Wed Jun 08 01:55:23 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue Jun 07 02:58:17 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Fri Jun 03 00:12:19 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Jun 02 03:25:13 +0000 2011	4703a234f964a5204b4b1fe3	{The Twilight Zone Tower of Terror}	{33.80683935374519,-117.91716165840626,Anaheim,CA,United States}	{Arts & Entertainment,Theme Park,}
496	Thu Jun 02 01:43:12 +0000 2011	45db8eb5f964a520fd421fe3	{Disney California Adventure Park}	{33.80798489664312,-117.91896778777333,Anaheim,CA,United States}	{Arts & Entertainment,}
496	Wed Jun 01 02:13:50 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Sun May 29 20:48:06 +0000 2011	4b16d8ebf964a52053be23e3	{Cookies N Cream}	{34.09852360142076,-118.32636952400208,Hollywood,CA,United States}	{Food,}
496	Sat May 28 04:14:57 +0000 2011	43768200f964a5203d2a1fe3	{AMC Burbank 16}	{34.1819235954088,-118.31200361251831,Burbank,CA,United States}	{Food,Arts & Entertainment,Movie Theater,}
496	Sat May 28 01:17:54 +0000 2011	49f4bf97f964a520446b1fe3	{Starbucks}	{34.163309,-118.264613,Glendale,CA,United States}	{Food,}
496	Wed May 25 20:03:10 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Wed May 25 02:16:57 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue May 24 03:22:04 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Mon May 23 03:48:54 +0000 2011	4dd9d91b2271c5d36d761ea8	{So Cal Ink}	{34.146573266666664,-118.2432049,Glendale,CA,United States}	{Shop & Service,}
496	Fri May 20 00:12:56 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu May 19 07:04:03 +0000 2011	4b805aebf964a520bd6a30e3	{Coral Cafe}	{34.176104189068376,-118.34669420400189,Burbank,CA,United States}	{Food,}
496	Wed May 18 21:03:55 +0000 2011	4b228cb7f964a520d34824e3	{The Coffee Bean & Tea Leaf}	{34.15209428926724,-118.36663882757527,Toluca Lake,CA,United States}	{Food,}
496	Wed May 18 03:30:01 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue May 17 22:34:12 +0000 2011	3fd66200f964a520dcef1ee3	{Elena's Greek Armenian Cuisine}	{34.13478970527649,-118.251576,Glendale,CA,United States}	{Food,}
496	Tue May 17 19:44:50 +0000 2011	4af08dcaf964a5202cdd21e3	{Department of Motor Vehicles}	{34.1669546330165,-118.28328696250927,Glendale,CA,United States}	{Professional & Other Places,}
496	Tue May 17 01:55:13 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Sat May 14 17:40:11 +0000 2011	4d967faa942ba093bb7f558c	{Staples Center WANGO TANGO}	{34.043986,-118.267155,Los Angeles,CA,United States}	{Arts & Entertainment,}
496	Sat May 14 17:40:11 +0000 2011	4d967faa942ba093bb7f558c	{Staples Center WANGO TANGO}	{34.043986,-118.267155,Los Angeles,CA,United States}	{Arts & Entertainment,}
496	Sat May 14 09:41:01 +0000 2011	4c0fe6073ce120a10436071c	{91202}	{34.17190320452437,-118.26564997499274,Glendale,CA,United States}	{Professional & Other Places,}
496	Sat May 14 06:36:53 +0000 2011	4a25e5e7f964a5209a7e1fe3	{The Conga Room}	{34.04460552292516,-118.26594471931458,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
496	Sat May 14 01:22:00 +0000 2011	4b098edff964a520651923e3	{LA Live}	{34.044232144840485,-118.26591789722443,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
496	Fri May 13 23:59:06 +0000 2011	49f8d830f964a5202c6d1fe3	{Yard House}	{34.045081,-118.265784,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
496	Fri May 13 23:42:47 +0000 2011	4d967faa942ba093bb7f558c	{Staples Center WANGO TANGO}	{34.043986,-118.267155,Los Angeles,CA,United States}	{Arts & Entertainment,}
496	Fri May 13 06:03:05 +0000 2011	410ed580f964a520cc0b1fe3	{Tiki Ti}	{34.09746969731344,-118.28573673963547,Los Angeles,CA,United States}	{Nightlife Spot,}
496	Fri May 13 04:07:56 +0000 2011	472a9afcf964a520ec4b1fe3	{Palms Thai Restaurant}	{34.10182404654971,-118.3181431889534,Los Angeles,CA,United States}	{Food,}
496	Fri May 13 00:02:39 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu May 12 00:51:00 +0000 2011	4a9f06f2f964a520463c20e3	{24 Hour Fitness}	{34.154503027022976,-118.07961230022973,Pasadena,CA,United States}	{Shop & Service,}
496	Wed May 11 19:27:43 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Wed May 11 04:53:18 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue May 10 21:48:17 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Tue May 10 03:18:21 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Mon May 09 04:56:33 +0000 2011	4a6a3e68f964a520eecc1fe3	{Whole Foods Market}	{34.151078,-118.245814,Glendale,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
496	Sun May 08 22:07:21 +0000 2011	4bba4980935e952163f72790	{KFC}	{34.674580883333334,-118.14835667610168,Lancaster,CA,United States}	{Food,}
496	Sat May 07 21:13:22 +0000 2011	4b92fa58f964a520022c34e3	{Primo Cafe}	{34.691716,-118.17277,Lancaster,CA,United States}	{Food,}
496	Sat May 07 16:47:32 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Fri May 06 20:46:48 +0000 2011	4b4e42fcf964a52040e726e3	{Valvoline Instant Oil Change}	{34.153802,-118.24370695,Glendale,CA,United States}	{Shop & Service,}
496	Fri May 06 00:19:14 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu May 05 02:34:23 +0000 2011	4abee477f964a520749020e3	{BJ's Restaurant & Brewhouse}	{34.1397,-118.02236486666666,Arcadia,CA,United States}	{Nightlife Spot,Food,}
496	Thu May 05 00:18:51 +0000 2011	4cfefdb966ee9eb0da41a74e	{U.S. Bank}	{34.161897,-118.31369,Burbank,CA,United States}	{Shop & Service,}
496	Wed May 04 22:52:30 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Wed May 04 03:13:44 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue May 03 03:15:09 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Mon May 02 22:36:09 +0000 2011	4bd260f541b9ef3b2c19fee5	{Toluca Lake Florists}	{34.15239,-118.36167793333334,North Hollywood,CA,United States}	{Shop & Service,}
496	Mon May 02 21:23:13 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Mon May 02 01:08:02 +0000 2011	4a5bed57f964a52001bc1fe3	{Pacific Food Mart}	{34.16041,-118.264111,Glendale,CA,United States}	{Food,}
496	Sat Apr 30 02:35:42 +0000 2011	4b56094ff964a5200dfd27e3	{Sushi Cruise}	{34.10675277581238,-117.73335421073702,Claremont,CA,United States}	{Food,}
496	Fri Apr 29 16:15:00 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Apr 28 21:56:57 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Thu Apr 28 02:09:14 +0000 2011	49f8d830f964a5202c6d1fe3	{Yard House}	{34.045081,-118.265784,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
496	Wed Apr 27 23:53:20 +0000 2011	4ae0a807f964a5205a8121e3	{Regal LA LIVE Stadium 14}	{34.04569008803841,-118.26687812805174,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
496	Wed Apr 27 22:49:21 +0000 2011	4b098edff964a520651923e3	{LA Live}	{34.044232144840485,-118.26591789722443,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
496	Wed Apr 27 02:19:15 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue Apr 26 22:17:52 +0000 2011	4acd2c2bf964a52036cb20e3	{Chase Bank}	{34.1555525423531,-118.25465261936188,Glendale,CA,United States}	{Shop & Service,}
496	Tue Apr 26 04:52:42 +0000 2011	4a90aabbf964a5200d1920e3	{Ralphs}	{34.148692496714524,-118.24740585322024,Glendale,CA,United States}	{Shop & Service,Food & Drink Shop,}
496	Tue Apr 26 03:13:20 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Tue Apr 26 01:19:41 +0000 2011	4b257086f964a520f97124e3	{Target}	{34.13799612417171,-117.9831862449646,Duarte,CA,United States}	{Shop & Service,}
496	Mon Apr 25 16:00:28 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Sun Apr 24 17:02:05 +0000 2011	49f4bf97f964a520446b1fe3	{Starbucks}	{34.163309,-118.264613,Glendale,CA,United States}	{Food,}
496	Sat Apr 23 02:37:44 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
496	Fri Apr 22 19:04:29 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Fri Apr 22 19:04:29 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Fri Apr 22 16:18:00 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Fri Apr 22 00:08:46 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Thu Apr 21 01:50:29 +0000 2011	4a86438bf964a520e10020e3	{Hooters of Burbank}	{34.18364655844534,-118.31489650608471,Burbank,CA,United States}	{Nightlife Spot,Food,}
496	Wed Apr 20 22:36:44 +0000 2011	4c86d9e4d8086dcb36bf9d52	{Austria Chiropractic}	{34.15968393333333,-118.37168086666667,North Hollywood,CA,United States}	{Medical Center,Professional & Other Places,}
496	Wed Apr 20 19:45:39 +0000 2011	4cec2ccb1652a35d4fe76026	{Women and Infants Pavilion}	{34.685363100043766,-118.16026418178707,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
496	Tue Apr 19 10:20:54 +0000 2011	4cec2ccb1652a35d4fe76026	{Women and Infants Pavilion}	{34.685363100043766,-118.16026418178707,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
496	Tue Apr 19 00:47:39 +0000 2011	4cec2ccb1652a35d4fe76026	{Women and Infants Pavilion}	{34.685363100043766,-118.16026418178707,Lancaster,CA,United States}	{Medical Center,Professional & Other Places,}
496	Mon Apr 18 15:01:29 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
496	Mon Apr 18 06:53:03 +0000 2011	43bd6072f964a520062d1fe3	{The 101 Coffee Shop}	{34.10535533586527,-118.3237624168396,Los Angeles,CA,United States}	{Food,}
496	Sun Apr 17 22:49:55 +0000 2011	4a550e86f964a5209fb31fe3	{24 Hour Fitness}	{34.14961,-118.25496,Glendale,CA,United States}	{Shop & Service,}
