4116	Wed Dec 07 05:49:17 +0000 2011	4da741f75da37feee89aa0fa	{Manassero Farms}	{33.687966,-117.76965651,Irvine,CA,United States}	{Shop & Service,Food & Drink Shop,}
4116	Sun Aug 07 18:54:26 +0000 2011	4e2b60b91f6ebe5442537571	{Royal Oak Park}	{33.66616636621764,-117.78653740882874,Irvine,CA,United States}	{Outdoors & Recreation,}
4116	Sun Aug 07 04:02:00 +0000 2011	4bdb5957c79cc928234f82e9	{AMPM}	{33.873136489230525,-118.11688834936672,Bellflower,CA,United States}	{Shop & Service,}
4116	Sun Aug 07 04:01:24 +0000 2011	4bcb7fcd3740b71300a86265	{Ruth R. Caruthers Park}	{33.87969649829241,-118.11049905950911,Bellflower,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
4116	Sun Aug 07 04:00:49 +0000 2011	4da899becda119a2c901d449	{Bellflower Recycling Center}	{33.8748871072003,-118.11665404143072,Bellflower,CA,United States}	{Shop & Service,}
4116	Sun Aug 07 01:00:04 +0000 2011	4bdb73562a3a0f47b52fafb6	{Lakewood Country Club}	{33.833489470252594,-118.15388790938928,Lakewood,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,Athletics & Sports,}
4116	Sat Aug 06 21:22:44 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sat Aug 06 20:03:53 +0000 2011	4b05d2d0f964a520f6e322e3	{Maizuru}	{33.6697335035297,-117.78637873920292,Irvine,CA,United States}	{Food,}
4116	Sat Aug 06 14:08:52 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sat Aug 06 06:02:03 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sat Aug 06 02:52:19 +0000 2011	4c66d947f7a80f4727349f7a	{Seasons 52}	{33.68963858945396,-117.88729190826416,Costa Mesa,CA,United States}	{Food,}
4116	Sat Aug 06 01:31:22 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sat Aug 06 00:25:24 +0000 2011	4b391473f964a520b35525e3	{Checkered Flag Hand Carwash}	{33.67219517119747,-117.79208846,Irvine,CA,United States}	{Shop & Service,}
4116	Fri Aug 05 21:51:49 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Aug 05 20:03:23 +0000 2011	4daddde44df0f639f2404cdf	{Number 5 Cafe}	{33.713505,-117.797567,Irvine,CA,United States}	{Food,}
4116	Fri Aug 05 20:02:53 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Aug 05 02:58:07 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Thu Aug 04 23:46:18 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
4116	Thu Aug 04 21:32:26 +0000 2011	4bcbc7d2937ca593114aaa92	{Concourse B}	{39.85875947854826,-104.6737003326416,Denver,CO,United States}	{Travel & Transport,Airport,}
4116	Thu Aug 04 19:54:07 +0000 2011	482d61baf964a520d64f1fe3	{Denver International Airport (DEN)}	{39.85029261500981,-104.67378616333006,Denver,CO,United States}	{Travel & Transport,}
4116	Thu Aug 04 19:53:46 +0000 2011	4b98f92cf964a520865935e3	{DIA Train}	{39.852137623689565,-104.67378616333006,Denver,CO,United States}	{Travel & Transport,Airport,}
4116	Thu Aug 04 18:20:00 +0000 2011	4df2d40b88772e1f8151e9c2	{Cafe Off 16th}	{39.742383,-104.99184,Denver,CO,United States}	{}
4116	Thu Aug 04 04:36:35 +0000 2011	4abbf2ebf964a520998520e3	{Crowne Plaza Denver Downtown}	{39.742407786607515,-104.99202211536186,Denver,CO,United States}	{Travel & Transport,Food,Hotel,}
4116	Thu Aug 04 00:11:48 +0000 2011	4ac13c0ff964a520559620e3	{Elway's}	{39.717349686225575,-104.95748934148527,Denver,CO,United States}	{Nightlife Spot,Food,}
4116	Wed Aug 03 23:36:31 +0000 2011	49b0a403f964a520c9521fe3	{Brothers BBQ}	{39.72539842128754,-104.978362,Denver,CO,United States}	{Food,}
4116	Wed Aug 03 21:36:58 +0000 2011	4abbf2ebf964a520998520e3	{Crowne Plaza Denver Downtown}	{39.742407786607515,-104.99202211536186,Denver,CO,United States}	{Travel & Transport,Food,Hotel,}
4116	Wed Aug 03 20:18:04 +0000 2011	4cf339776c29236aa4f76fa2	{Yard House}	{39.74216607535633,-104.98940706253052,Denver,CO,United States}	{Nightlife Spot,Food,}
4116	Wed Aug 03 19:51:09 +0000 2011	4c149115a5eb76b00103c2b7	{Coyote Ugly}	{39.74367575682983,-104.99097347259521,Denver,CO,United States}	{Nightlife Spot,}
4116	Wed Aug 03 04:42:15 +0000 2011	4abbf2ebf964a520998520e3	{Crowne Plaza Denver Downtown}	{39.742407786607515,-104.99202211536186,Denver,CO,United States}	{Travel & Transport,Food,Hotel,}
4116	Wed Aug 03 00:55:54 +0000 2011	49f3d338f964a520e36a1fe3	{Earls}	{39.74370597274092,-104.99009931253087,Denver,CO,United States}	{Nightlife Spot,Food,}
4116	Tue Aug 02 23:45:36 +0000 2011	4abbf2ebf964a520998520e3	{Crowne Plaza Denver Downtown}	{39.742407786607515,-104.99202211536186,Denver,CO,United States}	{Travel & Transport,Food,Hotel,}
4116	Tue Aug 02 21:22:56 +0000 2011	482d61baf964a520d64f1fe3	{Denver International Airport (DEN)}	{39.85029261500981,-104.67378616333006,Denver,CO,United States}	{Travel & Transport,}
4116	Tue Aug 02 01:11:39 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Mon Aug 01 20:59:27 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Mon Aug 01 19:30:12 +0000 2011	4daddde44df0f639f2404cdf	{Number 5 Cafe}	{33.713505,-117.797567,Irvine,CA,United States}	{Food,}
4116	Mon Aug 01 15:25:51 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Sun Jul 31 23:44:10 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sun Jul 31 22:33:02 +0000 2011	4b904afbf964a520138233e3	{SchoolsFirst FCU Irvine Branch}	{33.67138991422814,-117.7904748916626,Irvine,CA,United States}	{Shop & Service,}
4116	Sun Jul 31 22:30:14 +0000 2011	4bdf49d3e75c0f47a294ca03	{Walgreens}	{33.669347067751204,-117.78570314446536,Irvine,CA,United States}	{Shop & Service,}
4116	Sun Jul 31 20:22:41 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sun Jul 31 20:07:52 +0000 2011	4ac7ea7ef964a52095ba20e3	{Chevron}	{33.67107963540944,-117.78976410627365,Irvine,CA,United States}	{Shop & Service,}
4116	Sun Jul 31 19:41:49 +0000 2011	4b05d2d0f964a520f6e322e3	{Maizuru}	{33.6697335035297,-117.78637873920292,Irvine,CA,United States}	{Food,}
4116	Sun Jul 31 19:11:32 +0000 2011	4b37bd9df964a5205f4525e3	{Starbucks}	{33.67152,-117.7893054485321,Irvine,CA,United States}	{Food,}
4116	Sun Jul 31 19:10:58 +0000 2011	4b5a71dcf964a5208ac528e3	{Ralphs}	{33.67162206455464,-117.79000282287598,Irvine,CA,United States}	{Shop & Service,Food & Drink Shop,}
4116	Sun Jul 31 07:36:26 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sun Jul 31 06:39:03 +0000 2011	4c78a4f481bca093b203fb14	{8Eighty8 Night Club}	{33.669954,-117.865402,Newport Beach,CA,United States}	{Nightlife Spot,}
4116	Sun Jul 31 03:51:18 +0000 2011	4bad7986f964a52095543be3	{Kimera Restaurant & Lounge}	{33.659371,-117.86001920700073,Irvine,CA,United States}	{Nightlife Spot,Food,}
4116	Sat Jul 30 21:05:08 +0000 2011	4ad0d630f964a52043da20e3	{Target}	{33.64775194618505,-117.74011373519897,Irvine,CA,United States}	{Shop & Service,Food & Drink Shop,}
4116	Sat Jul 30 20:43:46 +0000 2011	4b21bf26f964a520f74024e3	{Nordstrom}	{33.64860041778983,-117.74277448654175,Irvine,CA,United States}	{Outdoors & Recreation,Shop & Service,}
4116	Sat Jul 30 16:48:48 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sat Jul 30 16:25:33 +0000 2011	4ae68bb5f964a5201da721e3	{Tustin Sports Park?}	{33.73410618080019,-117.78542260015934,Tustin,CA,United States}	{Outdoors & Recreation,}
4116	Sat Jul 30 00:13:21 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Fri Jul 29 23:48:29 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Jul 29 23:09:58 +0000 2011	4b426709f964a52033d325e3	{Roger Dunn Golf Shops}	{33.72997458477468,-117.83493518829346,Santa Ana,CA,United States}	{Shop & Service,}
4116	Fri Jul 29 20:55:13 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Jul 29 19:11:53 +0000 2011	4b0cac3bf964a520d14023e3	{Buca di Beppo}	{33.726729,-117.789035,Irvine,CA,United States}	{Food,}
4116	Fri Jul 29 19:10:45 +0000 2011	4c251078a852c9284335e46c	{The Market Place}	{33.72237649794751,-117.7922773361206,Tustin,CA,United States}	{Shop & Service,}
4116	Fri Jul 29 19:02:43 +0000 2011	4b8dbc03f964a5202e0b33e3	{Wescom Credit Union}	{33.66824191668234,-117.76394537957961,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Jul 29 14:14:08 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Fri Jul 29 02:10:30 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Fri Jul 29 01:12:57 +0000 2011	4af27f6bf964a520cee721e3	{Ralphs}	{33.70490343899434,-117.78564016516856,Irvine,CA,United States}	{Shop & Service,Food & Drink Shop,}
4116	Thu Jul 28 20:58:31 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Thu Jul 28 20:40:53 +0000 2011	4b426709f964a52033d325e3	{Roger Dunn Golf Shops}	{33.72997458477468,-117.83493518829346,Santa Ana,CA,United States}	{Shop & Service,}
4116	Thu Jul 28 19:59:21 +0000 2011	4b2155ecf964a520473a24e3	{Aloha Hawaiian BBQ}	{33.700470791784475,-117.82830476760864,Tustin,CA,United States}	{Food,}
4116	Thu Jul 28 18:09:45 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Thu Jul 28 00:47:34 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Wed Jul 27 20:58:48 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Wed Jul 27 15:16:31 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Wed Jul 27 00:12:50 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Tue Jul 26 21:05:45 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Tue Jul 26 19:05:47 +0000 2011	4daddde44df0f639f2404cdf	{Number 5 Cafe}	{33.713505,-117.797567,Irvine,CA,United States}	{Food,}
4116	Tue Jul 26 15:34:57 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Tue Jul 26 03:06:33 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Mon Jul 25 19:07:29 +0000 2011	4daddde44df0f639f2404cdf	{Number 5 Cafe}	{33.713505,-117.797567,Irvine,CA,United States}	{Food,}
4116	Mon Jul 25 15:41:53 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Mon Jul 25 03:39:37 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sun Jul 24 21:48:20 +0000 2011	4e1cb53f52b1c2b69f37aaae	{OC Fair 2011}	{33.66667534125443,-117.90162563323975,Costa Mesa,CA,United States}	{Professional & Other Places,}
4116	Sun Jul 24 16:35:28 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Sat Jul 23 17:02:55 +0000 2011	4b571a19f964a520782628e3	{Tijeras Creek Golf Club}	{33.60879672956242,-117.62210252843056,Rancho Santa Margarita,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
4116	Sat Jul 23 00:54:12 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Fri Jul 22 21:24:34 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Jul 22 19:19:35 +0000 2011	4beb01f7a9900f479d3f1740	{L&L Hawaiian Barbecue}	{33.70586376344452,-117.78430614409325,Irvine,CA,United States}	{Food,}
4116	Fri Jul 22 15:33:46 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Fri Jul 22 06:24:14 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Fri Jul 22 03:08:23 +0000 2011	4afa25c9f964a5200d1722e3	{Hangar 18}	{33.80469,-118.161525,Signal Hill,CA,United States}	{Shop & Service,Gym / Fitness Center,}
4116	Thu Jul 21 21:44:30 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Thu Jul 21 21:15:07 +0000 2011	4b2c371bf964a520f2c324e3	{Nordstrom}	{33.69245946749698,-117.88982391357422,Costa Mesa,CA,United States}	{Shop & Service,}
4116	Thu Jul 21 20:24:41 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Thu Jul 21 18:58:17 +0000 2011	4daddde44df0f639f2404cdf	{Number 5 Cafe}	{33.713505,-117.797567,Irvine,CA,United States}	{Food,}
4116	Thu Jul 21 15:16:51 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Thu Jul 21 01:47:09 +0000 2011	4bf3efcb94af2d7fc8f63972	{Oak Creek}	{33.66328036590766,-117.77838308833336,Irvine,CA,United States}	{Residence,}
4116	Thu Jul 21 00:22:58 +0000 2011	4a737441f964a5207cdc1fe3	{El Cholo Cantina}	{33.67028156930399,-117.7887204000734,Irvine,CA,United States}	{Food,}
4116	Wed Jul 20 20:11:13 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Wed Jul 20 19:17:24 +0000 2011	4b53e189f964a520dead27e3	{Pho Bac Ky}	{33.73171092,-117.81808962,Tustin,CA,United States}	{Food,}
4116	Wed Jul 20 15:27:08 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
4116	Wed Jul 20 03:34:58 +0000 2011	4a737441f964a5207cdc1fe3	{El Cholo Cantina}	{33.67028156930399,-117.7887204000734,Irvine,CA,United States}	{Food,}
4116	Tue Jul 19 19:02:25 +0000 2011	4daddde44df0f639f2404cdf	{Number 5 Cafe}	{33.713505,-117.797567,Irvine,CA,United States}	{Food,}
4116	Tue Jul 19 19:01:28 +0000 2011	4dc41f8981dc98a7f10ed206	{Database Marketing Group}	{33.713382331842716,-117.79715356739801,Irvine,CA,United States}	{Professional & Other Places,}
