1403	Fri Aug 12 06:38:55 +0000 2011	4b0d8fe5f964a5201e4b23e3	{Delarosa}	{37.80038757348147,-122.43912372919308,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1403	Thu Jul 28 03:03:56 +0000 2011	4a985408f964a520842b20e3	{Bardessono}	{38.40313234684563,-122.36020403431108,Yountville,CA,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
1403	Thu Jul 28 01:49:20 +0000 2011	4a7f514df964a520abf31fe3	{Hurley's Restaurant}	{38.40214742274249,-122.36123883074224,Yountville,CA,United States}	{Food,}
1403	Wed Jul 27 02:00:19 +0000 2011	49eac3eff964a52095661fe3	{the girl & the fig}	{38.29394483800879,-122.4587631225586,Sonoma,CA,United States}	{Nightlife Spot,Food,}
1403	Tue Jul 26 03:07:02 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Tue Jul 26 01:22:51 +0000 2011	4bc89bd715a7ef3b6e717bda	{Uncorked}	{38.301293,-122.281096,Napa,CA,United States}	{Nightlife Spot,Food,}
1403	Sun Jul 24 17:11:09 +0000 2011	4d1ce3fcdd6a236a6fb41838	{Hopper Creek Kitchen @ Hotel Yountville}	{38.397381,-122.357063,Yountville,CA,United States}	{Food,}
1403	Sat Jul 23 02:26:50 +0000 2011	4aebc854f964a520c5c421e3	{Edwards Fairfield Stadium 16 & IMAX}	{38.26065517533246,-122.05603694333655,Fairfield,CA,United States}	{Arts & Entertainment,Movie Theater,}
1403	Sat Jul 23 02:26:36 +0000 2011	4aebc854f964a520c5c421e3	{Edwards Fairfield Stadium 16 & IMAX}	{38.26065517533246,-122.05603694333655,Fairfield,CA,United States}	{Arts & Entertainment,Movie Theater,}
1403	Fri Jul 22 04:53:48 +0000 2011	4c9c153f7c096dcba5c7bed1	{Dim Sum Charlie's}	{38.301114,-122.282819,Napa,CA,United States}	{Food,}
1403	Thu Jul 21 02:15:40 +0000 2011	4a985408f964a520842b20e3	{Bardessono}	{38.40313234684563,-122.36020403431108,Yountville,CA,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
1403	Thu Jul 21 00:47:07 +0000 2011	4c0d82ba7189c9283724d7b6	{Bistro Sabor}	{38.29884124,-122.28640613333333,Napa,CA,United States}	{Food,}
1403	Wed Jul 20 01:50:41 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Tue Jul 19 19:27:58 +0000 2011	4ba50b78f964a520fad438e3	{Swanson Vineyards}	{38.45057893090983,-122.41894446672481,Rutherford,CA,United States}	{Food,}
1403	Mon Jul 18 18:28:10 +0000 2011	4b6b95ebf964a5204f112ce3	{Grace's Table}	{38.296951925231156,-122.2883141040802,Napa,CA,United States}	{Food,}
1403	Sat Jul 16 04:00:58 +0000 2011	4b524ffcf964a520937627e3	{Riva Grill On the Lake}	{38.94977066203522,-119.95935363254178,South Lake Tahoe,CA,United States}	{Nightlife Spot,Food,}
1403	Thu Jul 14 01:34:42 +0000 2011	4a99f61ef964a520433120e3	{Bottega}	{38.40182919272629,-122.36245622532404,Yountville,CA,United States}	{Food,Professional & Other Places,}
1403	Wed Jul 13 20:50:12 +0000 2011	4a342dd7f964a520da9b1fe3	{Inglenook}	{38.45426085636511,-122.43056774139404,Rutherford,CA,United States}	{Nightlife Spot,Travel & Transport,Food,Hotel,}
1403	Wed Jul 13 02:03:30 +0000 2011	4c4369c674ffc9284b2b74cc	{Morimoto Napa}	{38.297023159911795,-122.28341826666102,Napa,CA,United States}	{Food,}
1403	Wed Jul 13 01:47:43 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Wed Jul 13 01:47:17 +0000 2011	4cf750dbc020b60c1c032575	{Tyler Florence Rotisserie and Wine}	{38.297492265701294,-122.283852,Napa,CA,United States}	{Food,}
1403	Tue Jul 12 23:58:38 +0000 2011	4b85d6f8f964a520b87531e3	{Sala Salon}	{38.297872749999996,-122.28820145130157,Napa,CA,United States}	{Shop & Service,}
1403	Tue Jul 12 23:06:38 +0000 2011	4e0fb455c65ba20da22d161b	{Vin Eleven Hotel Bar and Restaurant}	{38.32294751,-122.31220653,Napa,CA,United States}	{Food,}
1403	Tue Jul 12 20:47:33 +0000 2011	4b2d6249f964a52081d524e3	{Napa Valley Marriott Hotel & Spa}	{38.32308558738984,-122.31213848061128,Napa,CA,United States}	{Travel & Transport,}
1403	Mon Jul 11 04:18:12 +0000 2011	4e1a37ddb61c8f9ada5daaab	{CUESA's Summer Celebration}	{37.79552227,-122.393593,San Francisco,CA,United States}	{Arts & Entertainment,}
1403	Sun Jul 10 23:35:41 +0000 2011	43067280f964a52023271fe3	{Ferry Building}	{37.795427908882,-122.39362835884094,San Francisco,CA,United States}	{Shop & Service,Government Building,Food & Drink Shop,Professional & Other Places,}
1403	Sun Jul 10 22:18:58 +0000 2011	45576dc5f964a520383d1fe3	{Ferry Plaza Wine Merchant}	{37.795391877507974,-122.39330381155014,San Francisco,CA,United States}	{Nightlife Spot,}
1403	Sun Jul 10 22:02:56 +0000 2011	43067280f964a52023271fe3	{Ferry Building}	{37.795427908882,-122.39362835884094,San Francisco,CA,United States}	{Shop & Service,Government Building,Food & Drink Shop,Professional & Other Places,}
1403	Sun Jul 10 20:57:03 +0000 2011	4ae79a67f964a520c5ac21e3	{Baylink Ferry}	{38.1000138284815,-122.26276060842105,Vallejo,CA,United States}	{Travel & Transport,}
1403	Sun Jul 10 17:59:55 +0000 2011	4bea0379a9900f47ce1a1640	{C Casa}	{38.30179992817302,-122.28171263868985,Napa,CA,United States}	{Food,}
1403	Sun Jul 10 17:59:30 +0000 2011	4b251b9cf964a5205b6c24e3	{Ritual Coffee Roasters}	{38.301770425779,-122.28170156309419,Napa,CA,United States}	{Food,}
1403	Sun Jul 10 01:56:20 +0000 2011	4ccd12372dc43704ed2acc08	{The RAD Pad}	{38.406736,-122.365824,Yountville,CA,United States}	{Nightlife Spot,}
1403	Sun Jul 10 00:21:57 +0000 2011	4c9c153f7c096dcba5c7bed1	{Dim Sum Charlie's}	{38.301114,-122.282819,Napa,CA,United States}	{Food,}
1403	Sat Jul 09 00:41:52 +0000 2011	4a985408f964a520842b20e3	{Bardessono}	{38.40313234684563,-122.36020403431108,Yountville,CA,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
1403	Fri Jul 08 17:36:32 +0000 2011	4b228852f964a5207c4824e3	{Yountville Coffee Caboose}	{38.40176300220887,-122.36146017625575,Yountville,CA,United States}	{Food,}
1403	Fri Jul 08 01:04:17 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Fri Jul 08 00:18:09 +0000 2011	4b4cee38f964a520a6c426e3	{JV Wine and Spirits}	{38.30255922,-122.276925,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1403	Fri Jul 08 00:00:43 +0000 2011	4b9ae034f964a52083de35e3	{Napa River Velo Bicycle Shop}	{38.297097,-122.28315577,Napa,CA,United States}	{Shop & Service,}
1403	Thu Jul 07 19:29:37 +0000 2011	4b89d2f5f964a520334f32e3	{Villa Corona}	{38.503707,-122.467487,Saint Helena,CA,United States}	{Food,}
1403	Thu Jul 07 01:50:52 +0000 2011	4a988541f964a5207a2c20e3	{The Meritage Resort and Spa}	{38.246446445290026,-122.27406620979309,Napa,CA,United States}	{Travel & Transport,Food,Hotel,}
1403	Tue Jul 05 05:43:10 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Tue Jul 05 02:20:22 +0000 2011	4c86aa73d92ea0931e647072	{Fish Story}	{38.297666,-122.284139,Napa,CA,United States}	{Food,}
1403	Mon Jul 04 00:45:26 +0000 2011	4a7f514df964a520abf31fe3	{Hurley's Restaurant}	{38.40214742274249,-122.36123883074224,Yountville,CA,United States}	{Food,}
1403	Sun Jul 03 19:24:47 +0000 2011	4b53c085f964a52048aa27e3	{BJ's Restaurant & Brewhouse}	{38.36187701132555,-121.96605463432593,Vacaville,CA,United States}	{Nightlife Spot,Food,}
1403	Sun Jul 03 02:04:09 +0000 2011	4cb1036dcbab236adf98a573	{Stony Meadow}	{38.426076,-122.34262636666666,Yountville,CA,United States}	{Arts & Entertainment,}
1403	Sun Jul 03 01:14:24 +0000 2011	4be5d5d02457a5937e16ac15	{Yountville Firehouse}	{38.395016,-122.356998,,CA,United States}	{}
1403	Sat Jul 02 22:15:17 +0000 2011	4a985408f964a520842b20e3	{Bardessono}	{38.40313234684563,-122.36020403431108,Yountville,CA,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
1403	Sat Jul 02 17:54:03 +0000 2011	4b228852f964a5207c4824e3	{Yountville Coffee Caboose}	{38.40176300220887,-122.36146017625575,Yountville,CA,United States}	{Food,}
1403	Sat Jul 02 00:27:37 +0000 2011	4a98aee3f964a520112d20e3	{Redd}	{38.39949915154086,-122.3587265266433,Yountville,CA,United States}	{Food,}
1403	Fri Jul 01 23:24:59 +0000 2011	4a985408f964a520842b20e3	{Bardessono}	{38.40313234684563,-122.36020403431108,Yountville,CA,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
1403	Fri Jul 01 23:19:09 +0000 2011	4cfe670e2d80a143d08d5cd8	{Hotel Yountville}	{38.39809816530828,-122.3574748635292,Yountville,CA,United States}	{Travel & Transport,}
1403	Fri Jul 01 19:20:45 +0000 2011	4b228852f964a5207c4824e3	{Yountville Coffee Caboose}	{38.40176300220887,-122.36146017625575,Yountville,CA,United States}	{Food,}
1403	Fri Jul 01 05:24:35 +0000 2011	4c16ce8096040f47077873a5	{Carpe Diem Wine Bar}	{38.29835689285946,-122.28522354439401,Napa,CA,United States}	{Nightlife Spot,}
1403	Fri Jul 01 03:35:38 +0000 2011	4e01424452b1ac66aac9cfa8	{Eiko's}	{38.29786257334621,-122.28842977500118,Napa,CA,United States}	{Food,}
1403	Fri Jul 01 02:36:26 +0000 2011	4a74cd8af964a520a8df1fe3	{Andaz Napa}	{38.297433059345465,-122.28921055227121,Napa,CA,United States}	{Travel & Transport,Food,Hotel,}
1403	Fri Jul 01 02:14:16 +0000 2011	4bf5cce7004ed13af06141a0	{Chef's Market}	{38.298271640726654,-122.28689035337312,Napa,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1403	Thu Jun 30 01:20:57 +0000 2011	4a98aee3f964a520112d20e3	{Redd}	{38.39949915154086,-122.3587265266433,Yountville,CA,United States}	{Food,}
1403	Tue Jun 28 18:34:21 +0000 2011	4b29422cf964a520da9b24e3	{La Luna Market & Taqueria}	{38.45949375,-122.42112636566162,Rutherford,CA,United States}	{Food,}
1403	Sun Jun 26 04:10:58 +0000 2011	4cb1036dcbab236adf98a573	{Stony Meadow}	{38.426076,-122.34262636666666,Yountville,CA,United States}	{Arts & Entertainment,}
1403	Fri Jun 24 21:40:54 +0000 2011	4ada55e9f964a520782121e3	{St. Sup?ry Estate Vineyards & Winery}	{38.45492647758732,-122.41474664843145,Rutherford,CA,United States}	{Travel & Transport,Outdoors & Recreation,Food,}
1403	Fri Jun 24 20:52:21 +0000 2011	4a0474bcf964a520fd711fe3	{ad hoc}	{38.39914583190811,-122.35854391190067,Yountville,CA,United States}	{Food,}
1403	Fri Jun 24 19:09:42 +0000 2011	4b70bb9bf964a5200d2c2de3	{Page Wine Cellars}	{38.401247,-122.360508,Yountville,CA,United States}	{Food,}
1403	Wed Jun 22 03:14:34 +0000 2011	4c4369c674ffc9284b2b74cc	{Morimoto Napa}	{38.297023159911795,-122.28341826666102,Napa,CA,United States}	{Food,}
1403	Wed Jun 22 01:10:18 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Wed Jun 22 01:10:15 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Tue Jun 21 19:39:02 +0000 2011	4dc38c7dc65b89d3ca3ea498	{Harvest Inn Napa Valley}	{38.49241419377161,-122.45521347872274,Saint Helena,CA,United States}	{Travel & Transport,Hotel,}
1403	Tue Jun 21 00:19:05 +0000 2011	4a98aee3f964a520112d20e3	{Redd}	{38.39949915154086,-122.3587265266433,Yountville,CA,United States}	{Food,}
1403	Mon Jun 20 18:12:45 +0000 2011	4bbe765485fbb71375dd7067	{Flora Springs Winery - The Room}	{38.488191958980615,-122.4497938156128,Saint Helena,CA,United States}	{Food,}
1403	Mon Jun 20 15:59:26 +0000 2011	4b228852f964a5207c4824e3	{Yountville Coffee Caboose}	{38.40176300220887,-122.36146017625575,Yountville,CA,United States}	{Food,}
1403	Sun Jun 19 20:05:42 +0000 2011	4b6b95ebf964a5204f112ce3	{Grace's Table}	{38.296951925231156,-122.2883141040802,Napa,CA,United States}	{Food,}
1403	Sun Jun 19 06:53:22 +0000 2011	4c4369c674ffc9284b2b74cc	{Morimoto Napa}	{38.297023159911795,-122.28341826666102,Napa,CA,United States}	{Food,}
1403	Sun Jun 19 06:36:23 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Sat Jun 18 22:40:55 +0000 2011	49fdda63f964a520356f1fe3	{Domaine Chandon}	{38.39675281841831,-122.36432790756226,Yountville,CA,United States}	{Nightlife Spot,Food,}
1403	Sat Jun 18 21:14:50 +0000 2011	4a05f551f964a520a1721fe3	{Artesa Vineyards & Winery}	{38.26929613146965,-122.35629737377167,Napa,CA,United States}	{Outdoors & Recreation,Food,}
1403	Fri Jun 17 03:46:02 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Thu Jun 16 19:09:03 +0000 2011	4b538243f964a5204ea027e3	{Pizzeria Tra Vigne}	{38.502532343460345,-122.46489378239212,St. Helena,CA,United States}	{Food,}
1403	Thu Jun 16 02:38:44 +0000 2011	4b00cb8ef964a520274122e3	{Frances}	{37.76275295560687,-122.43226289749146,San Francisco,CA,United States}	{Food,}
1403	Wed Jun 15 19:34:28 +0000 2011	4be4dda02468c9280878ff42	{Sogni Di Dolci}	{38.503793290581704,-122.46746988586912,Saint Helena,CA,United States}	{Food,}
1403	Wed Jun 15 02:41:16 +0000 2011	4a2ae37df964a52066961fe3	{Oxbow Public Market}	{38.301669,-122.281671,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1403	Wed Jun 15 00:25:38 +0000 2011	4cf750dbc020b60c1c032575	{Tyler Florence Rotisserie and Wine}	{38.297492265701294,-122.283852,Napa,CA,United States}	{Food,}
1403	Tue Jun 14 23:26:17 +0000 2011	4df1903d1f6e818dadf8be87	{The Kitchen Door}	{38.30182135105133,-122.282001,Napa,CA,United States}	{Nightlife Spot,Food,}
1403	Tue Jun 14 01:46:20 +0000 2011	4ba58615f964a520220f39e3	{Oenotri}	{38.29728183905271,-122.28893921897644,Napa,CA,United States}	{Food,}
1403	Sun Jun 12 23:18:22 +0000 2011	4a92c7c0f964a520ad1d20e3	{Domaine Carneros}	{38.25560327920624,-122.35116158493892,Napa,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Food,}
1403	Sun Jun 12 20:20:21 +0000 2011	4aa3fd46f964a520ba4420e3	{Vintner's Golf Club}	{38.39552718470926,-122.35841110098042,Yountville,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1403	Sun Jun 12 17:39:32 +0000 2011	4b228852f964a5207c4824e3	{Yountville Coffee Caboose}	{38.40176300220887,-122.36146017625575,Yountville,CA,United States}	{Food,}
1403	Sat Jun 11 22:38:22 +0000 2011	4df1903d1f6e818dadf8be87	{The Kitchen Door}	{38.30182135105133,-122.282001,Napa,CA,United States}	{Nightlife Spot,Food,}
1403	Sat Jun 11 04:15:48 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Sat Jun 11 02:59:14 +0000 2011	4c16ce8096040f47077873a5	{Carpe Diem Wine Bar}	{38.29835689285946,-122.28522354439401,Napa,CA,United States}	{Nightlife Spot,}
1403	Fri Jun 10 23:41:25 +0000 2011	4a99f3d0f964a520393120e3	{Rutherford Grill}	{38.45918847912612,-122.42278264120306,Rutherford,CA,United States}	{Food,}
1403	Fri Jun 10 03:03:35 +0000 2011	4bf5cce7004ed13af06141a0	{Chef's Market}	{38.298271640726654,-122.28689035337312,Napa,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1403	Thu Jun 09 20:50:43 +0000 2011	49fdda63f964a520356f1fe3	{Domaine Chandon}	{38.39675281841831,-122.36432790756226,Yountville,CA,United States}	{Nightlife Spot,Food,}
1403	Tue Jun 07 19:24:03 +0000 2011	4be4dda02468c9280878ff42	{Sogni Di Dolci}	{38.503793290581704,-122.46746988586912,Saint Helena,CA,United States}	{Food,}
1403	Sun Jun 05 17:41:02 +0000 2011	40c8f600f964a520fe001fe3	{Shoreline Amphitheatre}	{37.42555592999895,-122.0794918584107,Mountain View,CA,United States}	{Arts & Entertainment,}
1403	Sun Jun 05 16:24:03 +0000 2011	4a57c3ddf964a520bdb61fe3	{Wild Palms Hotel}	{37.35158490747268,-122.01371985287038,Sunnyvale,CA,United States}	{Travel & Transport,Professional & Other Places,}
1403	Sun Jun 05 01:48:29 +0000 2011	4b47a128f964a520203826e3	{Barbacco}	{37.793233256665694,-122.39908216239414,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1403	Sat Jun 04 00:47:57 +0000 2011	4b3ee0daf964a520d8a225e3	{Norman Rose Tavern}	{38.297534410039674,-122.28871218446294,Napa,CA,United States}	{Food,}
1403	Fri Jun 03 17:17:35 +0000 2011	4b6081cef964a5206dea29e3	{Culinary Institute of America at Greystone}	{38.51484702367952,-122.48453358560205,St Helena,CA,United States}	{College & University,Food,}
1403	Wed Jun 01 19:03:15 +0000 2011	4a4cf531f964a52060ad1fe3	{Gott's Roadside}	{38.50196066674085,-122.46543001517111,Saint Helena,CA,United States}	{Food,}
1403	Tue May 31 19:25:19 +0000 2011	4be4dda02468c9280878ff42	{Sogni Di Dolci}	{38.503793290581704,-122.46746988586912,Saint Helena,CA,United States}	{Food,}
1403	Mon May 30 18:10:59 +0000 2011	4b251b9cf964a5205b6c24e3	{Ritual Coffee Roasters}	{38.301770425779,-122.28170156309419,Napa,CA,United States}	{Food,}
1403	Mon May 30 18:03:17 +0000 2011	4bea0379a9900f47ce1a1640	{C Casa}	{38.30179992817302,-122.28171263868985,Napa,CA,United States}	{Food,}
1403	Mon May 30 04:26:39 +0000 2011	4c16ce8096040f47077873a5	{Carpe Diem Wine Bar}	{38.29835689285946,-122.28522354439401,Napa,CA,United States}	{Nightlife Spot,}
1403	Sun May 29 22:40:12 +0000 2011	4afdb7faf964a520242a22e3	{Beringer Vineyards}	{38.51087930482981,-122.48059265474055,Saint Helena,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Food,}
1403	Sun May 29 18:46:21 +0000 2011	4b536a0af964a520b49b27e3	{The Fremont Diner}	{38.246539130664914,-122.41790771484375,Sonoma,CA,United States}	{Food,}
1403	Sat May 28 01:52:00 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Wed May 25 19:33:42 +0000 2011	4b1e9afcf964a520731c24e3	{Pacific Blues}	{38.40198576450348,-122.361669,Yountville,CA,United States}	{Food,}
1403	Wed May 25 03:18:29 +0000 2011	4a2ae37df964a52066961fe3	{Oxbow Public Market}	{38.301669,-122.281671,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1403	Wed May 25 01:03:19 +0000 2011	4d1adda49aa554819bc2c9e0	{Rotisserie & Wine}	{38.297428,-122.28349375,Napa,CA,United States}	{Food,}
1403	Mon May 23 21:45:50 +0000 2011	4b706341f964a5202f172de3	{Dutch Bros. Coffee}	{42.19862273324393,-121.75678407935368,Klamath Falls,OR,United States}	{Food,}
1403	Mon May 23 18:16:56 +0000 2011	4adf5de8f964a520eb7921e3	{Deschutes Brewery & Public House}	{44.059473559361564,-121.31156086921692,Bend,OR,United States}	{Nightlife Spot,}
1403	Mon May 23 05:42:58 +0000 2011	4af1f7e6f964a520dbe421e3	{Old St. Francis School}	{44.056667075245265,-121.31448984146118,Bend,OR,United States}	{Travel & Transport,Nightlife Spot,Arts & Entertainment,}
1403	Mon May 23 02:03:22 +0000 2011	4bb53b24f562ef3ba7b62e97	{Willamette Falls View Point}	{45.35728706229652,-122.6134729385376,West Linn,OR,United States}	{Outdoors & Recreation,}
1403	Sun May 22 23:20:36 +0000 2011	49bc201ef964a52016541fe3	{Thai Kitchen}	{45.49929355014515,-122.80611991882324,Beaverton,OR,United States}	{Food,}
1403	Sun May 22 22:35:06 +0000 2011	4b299a20f964a52090a124e3	{Moonstruck Chocolate Cafe}	{45.488117669315216,-122.7971076965332,Beaverton,OR,United States}	{Food,}
1403	Sun May 22 17:23:39 +0000 2011	49ea3b96f964a52038661fe3	{Screen Door}	{45.52305278565502,-122.64162808656693,Portland,OR,United States}	{Food,}
1403	Sun May 22 03:04:17 +0000 2011	4b155087f964a520bbb023e3	{JELD-WEN Field}	{45.52155597078072,-122.69173979759216,Portland,OR,United States}	{Stadium,College & University,Arts & Entertainment,College Stadium,}
1403	Sun May 22 00:56:56 +0000 2011	45b7b3fdf964a520c9411fe3	{North 45 Pub}	{45.52661277165261,-122.69462089884547,Portland,OR,United States}	{Nightlife Spot,}
1403	Sun May 22 00:10:53 +0000 2011	4a81a837f964a5202cf71fe3	{Dutch Bros. Coffee}	{45.45548,-122.779262,Beaverton,OR,United States}	{Food,}
1403	Sat May 21 18:00:01 +0000 2011	4a90446ef964a520eb1620e3	{Beaverton Farmers Market}	{45.48446834616144,-122.80537029066464,Beaverton,OR,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
1403	Sat May 21 03:41:25 +0000 2011	4ac64fd6f964a520a6b320e3	{Mio Sushi}	{45.52881346666667,-122.8684812784195,Aloha,OR,United States}	{Food,}
1403	Fri May 20 18:23:15 +0000 2011	4c3d2bb27d002d7ffe88af18	{Yaks Koffee}	{40.585625767707825,-122.356063,Redding,CA,United States}	{Food,}
1403	Wed May 18 19:17:11 +0000 2011	4b89d2f5f964a520334f32e3	{Villa Corona}	{38.503707,-122.467487,Saint Helena,CA,United States}	{Food,}
1403	Wed May 18 04:23:33 +0000 2011	40dcbc80f964a52084011fe3	{Kennedy's Irish Pub & Indian Curry House}	{37.80415466,-122.415284,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1403	Wed May 18 00:00:22 +0000 2011	3fd66200f964a52053ed1ee3	{Bimbo's 365 Club}	{37.803836,-122.41545081138611,San Francisco,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1403	Tue May 17 01:42:21 +0000 2011	4beafc66b3352d7f80e155d2	{David Fulton Winery}	{38.51070854791576,-122.4702394026985,Saint Helena,CA,United States}	{Outdoors & Recreation,Food,}
1403	Sun May 15 20:10:49 +0000 2011	4d45eb894ede8eec3ae10737	{Community Cafe}	{38.2934,-122.47466539,Sonoma,CA,United States}	{Food,}
1403	Thu May 12 02:11:20 +0000 2011	4cb1036dcbab236adf98a573	{Stony Meadow}	{38.426076,-122.34262636666666,Yountville,CA,United States}	{Arts & Entertainment,}
1403	Wed May 11 19:32:11 +0000 2011	4b54a9f8f964a520b5c527e3	{Yountville Deli}	{38.40079558120415,-122.35955658967539,Yountville,CA,United States}	{Food,}
1403	Wed May 11 05:11:12 +0000 2011	4c16ce8096040f47077873a5	{Carpe Diem Wine Bar}	{38.29835689285946,-122.28522354439401,Napa,CA,United States}	{Nightlife Spot,}
