178	Fri Aug 12 02:09:25 +0000 2011	41a91500f964a5204a1e1fe3	{Roseland Theater}	{45.523277351431645,-122.6762580871582,Portland,OR,United States}	{Music Venue,Arts & Entertainment,}
178	Fri Apr 22 03:25:48 +0000 2011	4dd3028b52b1f20e68067d49	{Port of Oakland}	{37.801976288854306,-122.28824703906733,Oakland,CA,United States}	{Outdoors & Recreation,}
178	Wed Apr 20 14:36:03 +0000 2011	4db7327fced7dba4f02deec7	{American Eagle Remote Terminal}	{33.941766735961636,-118.39407920837402,Los Angeles,CA,United States}	{Travel & Transport,Airport,Professional & Other Places,}
178	Tue Apr 19 18:54:16 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Mon Apr 18 06:46:32 +0000 2011	4da9fb0e5da3ba8a47804a29	{Gobi Stage}	{33.682193,-116.2369537,Indio,CA,United States}	{}
178	Sun Apr 17 21:35:10 +0000 2011	4da77e7d93a021ab13b50f82	{WFNX Sapporo House}	{33.63288,-116.261133,La Quinta,CA,United States}	{}
178	Sun Apr 17 21:07:10 +0000 2011	4da5d8c67ccc816e80f7af7b	{KROQ Coachella House 2012}	{33.67877245771829,-116.2213626721583,Indio,CA,United States}	{Arts & Entertainment,}
178	Sun Apr 17 19:16:50 +0000 2011	4b5e4002f964a5201c8629e3	{Indian Wells Resort Hotel}	{33.72081356229176,-116.327408632358,Indian Wells,CA,United States}	{Travel & Transport,Hotel,}
178	Sat Apr 16 22:14:26 +0000 2011	4da5d8c67ccc816e80f7af7b	{KROQ Coachella House 2012}	{33.67877245771829,-116.2213626721583,Indio,CA,United States}	{Arts & Entertainment,}
178	Sat Apr 16 02:33:51 +0000 2011	4bc72cc52f94d13a5b5d117f	{Coachella Valley Music and Arts Festival}	{33.68178249178,-116.24299049377441,Indio,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
178	Fri Apr 15 06:48:16 +0000 2011	4b997b9ff964a520007e35e3	{Indian Wells Tennis Garden}	{33.72492023542414,-116.30748205375316,Indian Wells,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
178	Wed Apr 13 18:23:42 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Sat Apr 09 16:21:43 +0000 2011	4b818421f964a520c3ab30e3	{Jb's}	{33.41606051103727,-111.68417136804575,Mesa,AZ,United States}	{Food,}
178	Sat Apr 09 16:21:08 +0000 2011	4ba97c61f964a520072a3ae3	{Village Inn}	{33.4153858604234,-111.68419003486633,Mesa,AZ,United States}	{Food,}
178	Thu Apr 07 05:04:02 +0000 2011	3fd66200f964a52058ef1ee3	{Hollywood Palladium}	{34.098461411447936,-118.32430958747864,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
178	Mon Apr 04 04:32:53 +0000 2011	4c2bed6db34ad13a3fa3eace	{Tony's Darts Away}	{34.174484,-118.326917,Burbank,CA,United States}	{Nightlife Spot,Food,}
178	Wed Mar 30 16:34:39 +0000 2011	4b19792cf964a520f9dd23e3	{106.7 KROQ}	{34.040054126804634,-118.37050288410452,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sun Mar 27 04:42:04 +0000 2011	49bac961f964a520a9531fe3	{La Cita Bar}	{34.0506299592959,-118.24958203619967,Los Angeles,CA,United States}	{Nightlife Spot,}
178	Fri Mar 25 16:54:09 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Mon Mar 21 21:07:13 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Sun Mar 20 19:24:00 +0000 2011	4d129edbf898b1f79e41da81	{Lake Lundeen}	{34.051654,-118.338642,,,United States}	{Outdoors & Recreation,}
178	Sun Mar 20 19:23:55 +0000 2011	4d129edbf898b1f79e41da81	{Lake Lundeen}	{34.051654,-118.338642,,,United States}	{Outdoors & Recreation,}
178	Sat Mar 19 23:23:10 +0000 2011	4c18482e6a21c9b649e5c897	{Stardust Skating Rink}	{34.13520276546478,-117.28363358333333,San Bernardino,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
178	Thu Mar 17 20:04:02 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Sun Mar 13 06:43:24 +0000 2011	3fd66200f964a52080ee1ee3	{The Roxy}	{34.09074855448929,-118.38794066203201,West Hollywood,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
178	Sun Mar 13 05:02:37 +0000 2011	4d7c4fe9ea35236a826b5723	{Unwritten Law Release Party!}	{34.105077,-118.391604,,,United States}	{}
178	Sat Mar 12 02:48:27 +0000 2011	4d7adef63fbf6dcbff4a6523	{This Late Ass Plane!}	{33.94006309,-118.40666984,,,United States}	{}
178	Fri Mar 11 13:10:32 +0000 2011	4a669655f964a520c1c81fe3	{Washington Square Hotel}	{40.7324070351617,-73.9987763289989,New York,NY,United States}	{Nightlife Spot,Travel & Transport,Food,}
178	Wed Mar 09 16:57:53 +0000 2011	49ef216ef964a52080681fe3	{Viacom}	{40.75790395514735,-73.9864182472229,New York,NY,United States}	{Professional & Other Places,}
178	Sun Mar 06 21:31:34 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sun Mar 06 03:15:38 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Mar 05 15:04:57 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Fri Mar 04 01:44:21 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Feb 26 17:31:27 +0000 2011	4d129edbf898b1f79e41da81	{Lake Lundeen}	{34.051654,-118.338642,,,United States}	{Outdoors & Recreation,}
178	Sat Feb 26 06:26:27 +0000 2011	4d5f27361939a35d87ff11ee	{Rainapocalypse 2011}	{34.078918,-118.273597,Greater Southern California,CA,United States}	{Arts & Entertainment,}
178	Thu Feb 24 04:59:40 +0000 2011	4a1073e1f964a520c9761fe3	{Hamburger Mary's}	{34.09058956880147,-118.37015390396118,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
178	Sun Feb 20 21:30:27 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
178	Sun Feb 20 04:24:28 +0000 2011	4a6a9416f964a520c2cd1fe3	{The Salt Cellar}	{33.45426812203466,-111.90962815003489,Scottsdale,AZ,United States}	{Food,}
178	Sun Feb 20 01:15:38 +0000 2011	4c1d811fb4e62d7feaf3dc93	{Arizona Veterans Memorial Coliseum}	{33.469619730555465,-112.09691616744254,Phoenix,AZ,United States}	{Arts & Entertainment,Professional & Other Places,}
178	Thu Feb 17 22:21:03 +0000 2011	4bc890c6dc55eee1ea8fe8ac	{La Posada Lodge & Casitas}	{32.31325036285709,-110.97712755203247,Tucson,AZ,United States}	{Travel & Transport,Hotel,}
178	Mon Feb 14 00:02:31 +0000 2011	4d58769f36d1721e183ff7b1	{Grammys 2011}	{34.043058660157634,-118.26709270477295,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
178	Sun Feb 13 05:16:59 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sun Feb 13 02:26:49 +0000 2011	49e4ca75f964a52045631fe3	{The GRAMMY Museum}	{34.04461445254292,-118.26427388218272,Los Angeles,CA,United States}	{Museum,Arts & Entertainment,}
178	Sat Feb 12 06:11:18 +0000 2011	44df5606f964a520e9361fe3	{The Echo}	{34.077728535632744,-118.26008843637086,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
178	Thu Feb 10 23:51:44 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
178	Thu Feb 10 20:04:16 +0000 2011	4b19792cf964a520f9dd23e3	{106.7 KROQ}	{34.040054126804634,-118.37050288410452,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sun Feb 06 20:01:28 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Feb 05 05:57:11 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Feb 05 05:57:11 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Fri Feb 04 20:54:08 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Tue Feb 01 07:08:04 +0000 2011	4a22147ff964a5205d7d1fe3	{Bardot}	{34.1027549978253,-118.32686196677862,Hollywood,CA,United States}	{Nightlife Spot,}
178	Tue Feb 01 04:30:37 +0000 2011	4c811649d6ebbfb7c3ac41a4	{Cleo}	{34.10234730710871,-118.32672930378276,Los Angeles,CA,United States}	{Food,}
178	Mon Jan 24 03:17:35 +0000 2011	49fc0561f964a520896e1fe3	{Benito's Taco Shop}	{34.075994433333335,-118.362053,Los Angeles,CA,United States}	{Food,}
178	Sun Jan 23 22:07:51 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sun Jan 23 00:55:40 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Thu Jan 20 03:23:55 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Wed Jan 19 18:37:42 +0000 2011	4b50a0fff964a520302a27e3	{Sony Music}	{34.066960730121075,-118.40983232132544,Beverly Hills,CA,United States}	{Professional & Other Places,}
178	Wed Jan 19 06:18:40 +0000 2011	49e7a508f964a520f6641fe3	{Echoplex}	{34.07754522052585,-118.26026916503906,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
178	Sun Jan 16 03:18:24 +0000 2011	4cba54b8adcd54815b9c22a2	{San Diego Derby Dolls Banked Track Roller Derby}	{32.974073357787994,-117.26125925187978,Del Mar,CA,United States}	{Arts & Entertainment,}
178	Thu Jan 13 02:44:31 +0000 2011	4c072126cf8c76b0bbaa3b65	{Blonde Bombshelter}	{34.04892768763467,-118.34035055263331,Los Angeles,CA,United States}	{Residence,}
178	Tue Jan 11 03:21:35 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sun Jan 09 20:40:46 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Jan 08 23:14:12 +0000 2011	4c53756f30f92d7f2342ccb8	{Venice Ale House}	{33.994598,-118.480366,Venice,CA,United States}	{Nightlife Spot,Food,}
178	Sat Jan 08 04:35:30 +0000 2011	4a485cdcf964a520b5aa1fe3	{Natural History Museum of Los Angeles County}	{34.016828819509556,-118.28882932662964,Los Angeles,CA,United States}	{Museum,Arts & Entertainment,}
178	Wed Jan 05 04:40:24 +0000 2011	4ab97505f964a520787f20e3	{Capo Restaurant}	{34.00803877323476,-118.4911662945538,Santa Monica,CA,United States}	{Food,}
178	Tue Jan 04 02:31:49 +0000 2011	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Jan 01 10:28:51 +0000 2011	4d1ea34016cfb60cd9bc4a61	{New Years Eve 2011}	{34.03002,-118.450369,Los Angeles,CA,United States}	{Arts & Entertainment,}
178	Fri Dec 31 04:29:50 +0000 2010	49fc0561f964a520896e1fe3	{Benito's Taco Shop}	{34.075994433333335,-118.362053,Los Angeles,CA,United States}	{Food,}
178	Wed Dec 29 03:06:15 +0000 2010	4ca2ba9fd7c337044a279b62	{Jimmy Woo's}	{33.497711216666666,-111.92586893333333,Scottsdale,AZ,United States}	{Food,}
178	Tue Dec 28 20:26:50 +0000 2010	4b818dbaf964a52096ae30e3	{White Tank Mountain Regional Park}	{33.566250808842995,-112.49781131744385,Waddell,AZ,United States}	{Outdoors & Recreation,}
178	Tue Dec 28 00:00:48 +0000 2010	4d1785be6c8b5481a7ebeacc	{Surprise! House}	{33.64323602870423,-112.39934411218633,,,United States}	{Residence,}
178	Sat Dec 25 23:50:14 +0000 2010	4afb266df964a5208c1b22e3	{General Patton Memorial Museum}	{33.661639034684214,-115.72259902954102,Chiriaco Summit,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
178	Sat Dec 25 00:51:57 +0000 2010	4bcb3f44b6c49c7414c29191	{Ascension Lutheran Church}	{34.18196976184845,-118.849831,Thousand Oaks,CA,United States}	{Spiritual Center,Professional & Other Places,}
178	Thu Dec 23 21:52:40 +0000 2010	49d0782df964a520285b1fe3	{Westside Pavilion Shopping Center}	{34.04034713723197,-118.42693090438843,Los Angeles,CA,United States}	{Shop & Service,}
178	Thu Dec 23 03:36:19 +0000 2010	4c072126cf8c76b0bbaa3b65	{Blonde Bombshelter}	{34.04892768763467,-118.34035055263331,Los Angeles,CA,United States}	{Residence,}
178	Wed Dec 22 04:16:05 +0000 2010	42893400f964a5205f231fe3	{ArcLight Cinemas Hollywood}	{34.09722897058994,-118.32819077603945,Los Angeles,CA,United States}	{Arts & Entertainment,Movie Theater,}
178	Tue Dec 21 04:54:26 +0000 2010	4d0fbba8d0a860fc6fe83548	{Rainpocalypse 2010-2011}	{34.048001410031155,-118.26138496398926,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
178	Tue Dec 21 03:04:09 +0000 2010	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Sat Dec 18 06:35:12 +0000 2010	4ce83ef1f3bda143033eb8e4	{Wicked Skatewear}	{34.064417,-118.2756384,Los Angeles,CA,United States}	{Shop & Service,}
178	Sat Dec 18 03:01:21 +0000 2010	4c072126cf8c76b0bbaa3b65	{Blonde Bombshelter}	{34.04892768763467,-118.34035055263331,Los Angeles,CA,United States}	{Residence,}
178	Fri Dec 17 01:50:21 +0000 2010	4ab2f9bdf964a5202b6d20e3	{Gyu-Kaku Beverly Hills}	{34.069209291908734,-118.37655901908875,Beverly Hills,CA,United States}	{Food,}
178	Thu Dec 16 03:36:00 +0000 2010	49ce6b9bf964a5203b5a1fe3	{Doll Factory (L.A. Derby Dolls)}	{34.06910264358458,-118.26632022857666,Los Angeles,CA,United States}	{Professional & Other Places,}
178	Wed Dec 15 10:19:15 +0000 2010	4c072126cf8c76b0bbaa3b65	{Blonde Bombshelter}	{34.04892768763467,-118.34035055263331,Los Angeles,CA,United States}	{Residence,}
178	Wed Dec 15 04:47:10 +0000 2010	40f86c00f964a520bd0a1fe3	{Disneyland}	{33.80958286695518,-117.91899628937244,Anaheim,CA,United States}	{Arts & Entertainment,}
178	Mon Dec 13 03:09:53 +0000 2010	4d02f9fe8620224b3253a040	{The Official 21st Annual KROQ Almost Acoustic Christmas}	{34.137765,-118.35332572460175,Universal City,CA,United States}	{Music Venue,Arts & Entertainment,}
178	Sun Dec 12 18:38:47 +0000 2010	4a47f0cff964a52058aa1fe3	{The Ritz-Carlton, Laguna Niguel}	{33.475231797995676,-117.71970748901367,Dana Point,CA,United States}	{Travel & Transport,Hotel,}
178	Sun Dec 12 01:39:18 +0000 2010	4d02f9fe8620224b3253a040	{The Official 21st Annual KROQ Almost Acoustic Christmas}	{34.137765,-118.35332572460175,Universal City,CA,United States}	{Music Venue,Arts & Entertainment,}
178	Sat Dec 11 05:00:00 +0000 2010	4b60fe23f964a5200a052ae3	{Paramount Theatre}	{34.0839432446153,-118.31732511520386,Hollywood,CA,United States}	{Arts & Entertainment,}
