1569	Tue Jul 05 04:33:32 +0000 2011	4ce8b8ccb99754810d8afe44	{Riverfront Promenade}	{38.57857725925495,-121.50779584608799,Sacramento,CA,United States}	{Outdoors & Recreation,}
1569	Tue Apr 12 09:11:13 +0000 2011	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
1569	Mon Apr 11 01:03:42 +0000 2011	4bd38a92462cb713dcc0de07	{The Carlyle Cafe}	{25.78378764774636,-80.13002152120907,Miami Beach,FL,United States}	{Food,Professional & Other Places,}
1569	Mon Apr 11 00:31:24 +0000 2011	4b87005ff964a520c0aa31e3	{South Beach}	{25.78207794465473,-80.12874126434326,Miami Beach,FL,United States}	{Outdoors & Recreation,}
1569	Sun Apr 10 23:53:30 +0000 2011	4a743ee4f964a520c5dd1fe3	{Fontainebleau Resort}	{25.817836953635013,-80.12235760688782,Miami Beach,FL,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
1569	Sun Apr 10 21:15:56 +0000 2011	4b924f44f964a52064f133e3	{Sebastian Street Beach}	{26.124212621983844,-80.10361433029175,Fort Lauderdale,FL,United States}	{Outdoors & Recreation,}
1569	Sun Apr 10 18:30:44 +0000 2011	4b685f71f964a52096742be3	{Starbucks}	{26.126004308140512,-80.10385036468506,Fort Lauderdale,FL,United States}	{Food,}
1569	Sun Apr 10 01:11:24 +0000 2011	4b491fe4f964a520ed6626e3	{The Cheesecake Factory}	{26.119210557171133,-80.13690223987747,Fort Lauderdale,FL,United States}	{Food,}
1569	Sat Apr 09 23:46:49 +0000 2011	4b266b0df964a520417b24e3	{Fort Lauderdale Beach}	{26.119261260370926,-80.10587811470032,Fort Lauderdale,FL,United States}	{Outdoors & Recreation,Beach,}
1569	Fri Apr 08 22:44:46 +0000 2011	4b266b0df964a520417b24e3	{Fort Lauderdale Beach}	{26.119261260370926,-80.10587811470032,Fort Lauderdale,FL,United States}	{Outdoors & Recreation,Beach,}
1569	Fri Apr 08 03:05:32 +0000 2011	4bbcdf6d078095217ee0d991	{Sangria's Cafe}	{26.120176409834077,-80.10455479621609,Ft Lauderdale,FL,United States}	{Nightlife Spot,Food,}
1569	Thu Apr 07 23:09:03 +0000 2011	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
1569	Thu Apr 07 17:03:32 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
1569	Thu Apr 07 13:37:39 +0000 2011	4b6438aef964a520d3a42ae3	{Starbucks}	{38.69291270563025,-121.58708810806274,Sacramento,CA,United States}	{Food,}
1569	Thu Apr 07 13:37:08 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
1569	Tue Apr 05 02:15:26 +0000 2011	4b084b1ef964a520500823e3	{Crepeville}	{38.575120192531806,-121.48362457752228,Sacramento,CA,United States}	{Food,}
1569	Sat Apr 02 03:11:57 +0000 2011	4bf58f100c74c9b6f2511828	{Vientos}	{38.481405,-121.517479,Sacramento,CA,United States}	{Food,}
1569	Fri Apr 01 19:38:57 +0000 2011	4d46e94cc3e5f04d46cbb220	{BW Associates}	{38.536916971206665,-121.49320542812347,Sacramento,CA,United States}	{Professional & Other Places,}
1569	Thu Mar 31 15:38:04 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Tue Mar 29 02:21:13 +0000 2011	4bb4d8b0a7059521f7c91bce	{Cafeteria 15L}	{38.57658802692282,-121.48763179779051,Sacramento,CA,United States}	{Nightlife Spot,Food,}
1569	Sun Mar 27 23:39:32 +0000 2011	4b6c65fff964a520cd362ce3	{Nugget Market}	{38.494821,-121.52126,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
1569	Sun Mar 27 23:29:42 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Mar 27 22:56:32 +0000 2011	4c57931e2308be9a88a1596c	{Chipotle Mexican Grill}	{38.537887986475354,-121.49249464273453,Sacramento,CA,United States}	{Food,}
1569	Fri Mar 25 02:34:36 +0000 2011	4b0586b9f964a520676b22e3	{The Cheesecake Factory}	{38.598023378291444,-121.42288327217102,Sacramento,CA,United States}	{Food,}
1569	Thu Mar 24 00:56:41 +0000 2011	4bb037e1f964a520d93c3ce3	{Schools Financial Credit Union}	{38.524485375525195,-121.49766245896319,Sacramento,CA,United States}	{Shop & Service,}
1569	Thu Mar 24 00:42:29 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Wed Mar 23 01:24:05 +0000 2011	4aa719aef964a520f84b20e3	{Willie's Burgers}	{38.56214912707751,-121.49187314435049,Sacramento,CA,United States}	{Food,}
1569	Wed Mar 23 01:24:05 +0000 2011	4aa719aef964a520f84b20e3	{Willie's Burgers}	{38.56214912707751,-121.49187314435049,Sacramento,CA,United States}	{Food,}
1569	Sun Mar 20 22:53:56 +0000 2011	4b6c6688f964a520f8362ce3	{Starbucks}	{38.494991159778564,-121.52114021356091,Sacramento,CA,United States}	{Food,}
1569	Sun Mar 20 22:51:31 +0000 2011	4b6c65fff964a520cd362ce3	{Nugget Market}	{38.494821,-121.52126,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
1569	Sat Mar 19 19:18:00 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sat Mar 19 02:39:00 +0000 2011	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
1569	Fri Mar 18 15:36:40 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Wed Mar 16 15:32:26 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Thu Mar 10 02:46:40 +0000 2011	4be9bf3b246fb71364d2abdf	{Bel Air}	{38.496345,-121.510167,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Tue Mar 08 03:28:37 +0000 2011	4b0586b9f964a520676b22e3	{The Cheesecake Factory}	{38.598023378291444,-121.42288327217102,Sacramento,CA,United States}	{Food,}
1569	Sat Mar 05 23:21:51 +0000 2011	4c1c4b5beac020a1c76b46c2	{Sycamore Terrace}	{38.494453802412025,-121.51944506866954,Sacramento,CA,United States}	{Residence,}
1569	Sat Mar 05 22:33:32 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Feb 27 21:16:24 +0000 2011	4b6c65fff964a520cd362ce3	{Nugget Market}	{38.494821,-121.52126,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
1569	Sat Feb 19 20:32:02 +0000 2011	4bb7fa6ab35776b0287ec801	{Panda Garden}	{38.49446848883259,-121.52080007136567,Sacramento,CA,United States}	{Food,}
1569	Fri Feb 11 03:39:46 +0000 2011	4be9bf3b246fb71364d2abdf	{Bel Air}	{38.496345,-121.510167,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Thu Feb 10 18:53:43 +0000 2011	4d46e94cc3e5f04d46cbb220	{BW Associates}	{38.536916971206665,-121.49320542812347,Sacramento,CA,United States}	{Professional & Other Places,}
1569	Wed Feb 09 02:29:54 +0000 2011	4c1c4b5beac020a1c76b46c2	{Sycamore Terrace}	{38.494453802412025,-121.51944506866954,Sacramento,CA,United States}	{Residence,}
1569	Sun Feb 06 22:13:59 +0000 2011	4c1c4b5beac020a1c76b46c2	{Sycamore Terrace}	{38.494453802412025,-121.51944506866954,Sacramento,CA,United States}	{Residence,}
1569	Fri Feb 04 23:19:30 +0000 2011	4d46e94cc3e5f04d46cbb220	{BW Associates}	{38.536916971206665,-121.49320542812347,Sacramento,CA,United States}	{Professional & Other Places,}
1569	Fri Feb 04 23:19:30 +0000 2011	4d46e94cc3e5f04d46cbb220	{BW Associates}	{38.536916971206665,-121.49320542812347,Sacramento,CA,United States}	{Professional & Other Places,}
1569	Sat Jan 29 03:57:43 +0000 2011	4b6c6688f964a520f8362ce3	{Starbucks}	{38.494991159778564,-121.52114021356091,Sacramento,CA,United States}	{Food,}
1569	Sat Jan 22 23:42:35 +0000 2011	4cbae8267148f04d8c30dfab	{Pocket/Greenhaven}	{38.49084581740406,-121.54304101447458,Sacramento,CA,United States}	{Outdoors & Recreation,}
1569	Sat Jan 22 21:48:51 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sat Jan 22 20:59:41 +0000 2011	4c57931e2308be9a88a1596c	{Chipotle Mexican Grill}	{38.537887986475354,-121.49249464273453,Sacramento,CA,United States}	{Food,}
1569	Sat Jan 22 02:52:35 +0000 2011	4b2efad6f964a520e6e824e3	{Texas Roadhouse}	{38.45426700763476,-121.40827137164602,Elk Grove,CA,United States}	{Food,}
1569	Wed Jan 19 07:24:01 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Jan 16 21:53:44 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Jan 16 02:05:13 +0000 2011	4b6c6688f964a520f8362ce3	{Starbucks}	{38.494991159778564,-121.52114021356091,Sacramento,CA,United States}	{Food,}
1569	Sun Jan 16 01:51:21 +0000 2011	4bb7fa6ab35776b0287ec801	{Panda Garden}	{38.49446848883259,-121.52080007136567,Sacramento,CA,United States}	{Food,}
1569	Sat Jan 15 00:51:06 +0000 2011	4c1c4b5beac020a1c76b46c2	{Sycamore Terrace}	{38.494453802412025,-121.51944506866954,Sacramento,CA,United States}	{Residence,}
1569	Fri Jan 14 06:22:04 +0000 2011	4b78a10af964a520f1da2ee3	{Bel Air}	{38.486417779033715,-121.53532491692776,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Thu Jan 13 15:31:41 +0000 2011	4d8a145799c2a1cd238888d7	{I-5 Freeway}	{38.48760830598115,-121.51323080062866,Sacramento,CA,United States}	{Travel & Transport,}
1569	Wed Jan 12 05:16:28 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Jan 09 21:53:39 +0000 2011	4b98096ef964a520e72735e3	{Florez Bar & Grill}	{38.519969,-121.513781,Sacramento,CA,United States}	{Food,}
1569	Sun Jan 09 19:44:59 +0000 2011	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Fri Dec 31 21:03:10 +0000 2010	4c094538a1b32d7fe16197f0	{SAFE Credit Union}	{38.42471406757072,-121.41852736473083,Elk Grove,CA,United States}	{Shop & Service,}
1569	Fri Dec 31 18:54:36 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Fri Dec 31 03:06:17 +0000 2010	4bb7fa6ab35776b0287ec801	{Panda Garden}	{38.49446848883259,-121.52080007136567,Sacramento,CA,United States}	{Food,}
1569	Wed Dec 29 16:09:15 +0000 2010	4b801fcff964a520545430e3	{El Dorado Hills, CA}	{38.68826795844393,-121.08013453325147,El Dorado Hills,CA,United States}	{Travel & Transport,}
1569	Wed Dec 29 14:13:40 +0000 2010	4c5d135c857ca593cb02cccb	{Greenhaven}	{38.48018416329638,-121.53561115264893,Sacramento,CA,United States}	{Residence,}
1569	Wed Dec 29 03:36:37 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Mon Dec 27 01:50:59 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sat Dec 25 19:19:46 +0000 2010	4b6c6688f964a520f8362ce3	{Starbucks}	{38.494991159778564,-121.52114021356091,Sacramento,CA,United States}	{Food,}
1569	Sat Dec 25 01:29:36 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Fri Dec 24 21:34:51 +0000 2010	4b341262f964a520bd2425e3	{Target}	{38.42623119805142,-121.41523897647858,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
1569	Fri Dec 24 02:35:05 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Mon Dec 20 16:10:32 +0000 2010	4ba66370f964a520214d39e3	{Starbucks}	{38.67247318694608,-121.16350561380386,Folsom,CA,United States}	{Food,}
1569	Mon Dec 20 14:11:28 +0000 2010	4baeb2e1f964a52000d03be3	{Greenhaven}	{38.48317847547113,-121.51985770493114,Sacramento,CA,United States}	{Outdoors & Recreation,}
1569	Sun Dec 19 23:19:32 +0000 2010	4be9bf3b246fb71364d2abdf	{Bel Air}	{38.496345,-121.510167,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Sun Dec 19 20:50:35 +0000 2010	4b6c6688f964a520f8362ce3	{Starbucks}	{38.494991159778564,-121.52114021356091,Sacramento,CA,United States}	{Food,}
1569	Sun Dec 19 20:50:12 +0000 2010	4c5d135c857ca593cb02cccb	{Greenhaven}	{38.48018416329638,-121.53561115264893,Sacramento,CA,United States}	{Residence,}
1569	Sun Dec 19 05:08:29 +0000 2010	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
1569	Sun Dec 19 03:08:22 +0000 2010	4bc7dd8c92b376b095a1503a	{Big Lots}	{38.410011,-121.387085,Elk Grove,CA,United States}	{Shop & Service,}
1569	Sat Dec 18 20:24:13 +0000 2010	4c5ad70c67ac0f475ba1074c	{Starbucks}	{38.496511076223435,-121.43308787717952,Sacramento,CA,United States}	{Food,}
1569	Sat Dec 18 02:17:19 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Thu Dec 16 23:37:59 +0000 2010	4bce0000b6c49c74e75b9691	{Blue Shield of California}	{38.65061387540341,-121.0710668878757,El Dorado Hills,CA,United States}	{Professional & Other Places,}
1569	Wed Dec 15 18:11:11 +0000 2010	4bce0000b6c49c74e75b9691	{Blue Shield of California}	{38.65061387540341,-121.0710668878757,El Dorado Hills,CA,United States}	{Professional & Other Places,}
1569	Wed Dec 15 17:09:29 +0000 2010	4ba66370f964a520214d39e3	{Starbucks}	{38.67247318694608,-121.16350561380386,Folsom,CA,United States}	{Food,}
1569	Wed Dec 15 02:47:58 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Mon Dec 13 16:23:47 +0000 2010	4b194fc8f964a52007db23e3	{Starbucks}	{38.64627041,-121.11351598,Folsom,CA,United States}	{Food,}
1569	Mon Dec 13 00:11:40 +0000 2010	4bd7582cf645c9b653b9a5e0	{L&L Hawaiian Barbecue}	{38.49432695,-121.52105837,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Sun Dec 12 05:03:04 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
1569	Sat Dec 11 23:24:51 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Dec 05 19:55:17 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Dec 05 00:51:23 +0000 2010	4bd7582cf645c9b653b9a5e0	{L&L Hawaiian Barbecue}	{38.49432695,-121.52105837,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Sat Dec 04 19:34:38 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sat Dec 04 03:57:27 +0000 2010	4c0e931ad64c0f47896b285d	{Rubio's}	{38.65474818334171,-121.12160187462297,Folsom,CA,United States}	{Food,}
1569	Thu Dec 02 16:20:26 +0000 2010	4ba66370f964a520214d39e3	{Starbucks}	{38.67247318694608,-121.16350561380386,Folsom,CA,United States}	{Food,}
1569	Thu Dec 02 01:35:45 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Tue Nov 30 03:42:31 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Mon Nov 29 03:17:18 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
1569	Sun Nov 28 20:41:22 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Nov 28 00:08:00 +0000 2010	4b0586bbf964a520b76b22e3	{Arden Fair Mall}	{38.60140246823122,-121.42714262008667,Sacramento,CA,United States}	{Shop & Service,}
1569	Sat Nov 27 23:03:04 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sat Nov 27 08:06:15 +0000 2010	4ad9885ff964a5203e1a21e3	{Lounge ON20}	{38.57583679,-121.480392,Sacramento,CA,United States}	{Nightlife Spot,Food,}
1569	Sat Nov 27 03:08:52 +0000 2010	4ad5414ff964a5208e0221e3	{Target}	{38.56219776204009,-121.49749159812927,Sacramento,CA,United States}	{Shop & Service,}
1569	Fri Nov 26 22:55:29 +0000 2010	4b8ec9bef964a5202a3733e3	{City of Sacramento Animal Care Services Shelter}	{38.57032805443161,-121.51080724722358,Sacramento,CA,United States}	{Shop & Service,}
1569	Sun Nov 21 23:53:35 +0000 2010	4b6c65fff964a520cd362ce3	{Nugget Market}	{38.494821,-121.52126,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
1569	Sun Nov 21 20:59:06 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Wed Nov 10 06:44:03 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Tue Nov 02 23:50:34 +0000 2010	4ccf1a3e2fd9b60c3c9979eb	{Polling Place- All Saints Episcopal}	{38.540473,-121.479323,Sacramento,CA,United States}	{}
1569	Thu Oct 28 23:46:01 +0000 2010	4b6129e8f964a520a40b2ae3	{Bel Air}	{38.4222563220472,-121.4456262625493,Elk Grove,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1569	Mon Oct 25 18:45:11 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Tue Oct 19 22:51:50 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Sun Oct 17 20:09:48 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Wed Oct 13 19:59:33 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Tue Oct 12 21:49:37 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Mon Oct 04 02:54:23 +0000 2010	4c1c4b5beac020a1c76b46c2	{Sycamore Terrace}	{38.494453802412025,-121.51944506866954,Sacramento,CA,United States}	{Residence,}
1569	Wed Sep 29 20:03:50 +0000 2010	4c1d717cb9f876b042b27d46	{Curry House}	{38.408115,-121.449508,Elk Grove,CA,United States}	{Food,}
1569	Wed Sep 29 18:36:09 +0000 2010	4b0ee677f964a520865c23e3	{Starbucks}	{38.53466338410067,-121.49440530819444,Sacramento,CA,United States}	{Food,}
1569	Wed Sep 29 17:21:38 +0000 2010	4bad0bf5f964a52009283be3	{N Street Caf?}	{38.572076,-121.480994,Sacramento,CA,United States}	{Food,}
===
1569	Fri Aug 27 00:43:19 +0000 2010	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
1569	Thu Aug 26 13:22:15 +0000 2010	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
1569	Tue Aug 24 13:28:31 +0000 2010	4c73c87c8efc37040d63167d	{Discovery Cruise Ship to the Bahamas}	{26.093898389797662,-80.1380035398172,Miami,FL,United States}	{Travel & Transport,}
1569	Tue Aug 24 01:08:46 +0000 2010	4b87005ff964a520c0aa31e3	{South Beach}	{25.78207794465473,-80.12874126434326,Miami Beach,FL,United States}	{Outdoors & Recreation,}
1569	Mon Aug 23 23:31:38 +0000 2010	4b87005ff964a520c0aa31e3	{South Beach}	{25.78207794465473,-80.12874126434326,Miami Beach,FL,United States}	{Outdoors & Recreation,}
1569	Mon Aug 23 20:52:55 +0000 2010	4bce671468f976b03a1b6683	{Hollywood Beach- South}	{26.003416346989404,-80.1149414412708,Hollywood,FL,United States}	{Residence,}
1569	Mon Aug 23 20:06:13 +0000 2010	4b688fd2f964a52009802be3	{Starbucks}	{26.100870896944507,-80.12741520956737,Fort Lauderdale,FL,United States}	{Food,}
1569	Mon Aug 23 04:24:09 +0000 2010	4bbe3fff53e99521c1f92ca9	{Fort Lauderdale-Hollywood International Airport (FLL)}	{26.071085321330138,-80.1408863067627,Ft Lauderdale,FL,United States}	{Travel & Transport,}
1569	Sun Aug 22 18:29:45 +0000 2010	4a7539fcf964a520b7e01fe3	{Tucson International Airport (TUS)}	{32.12038265626624,-110.93796730041504,Tucson,AZ,United States}	{Travel & Transport,Airport,}
1569	Sat Aug 21 04:59:07 +0000 2010	4b0586cff964a5208f6f22e3	{Gentle Ben's Brewing Co.}	{32.231967,-110.958033,Tucson,AZ,United States}	{Nightlife Spot,Food,}
1569	Fri Aug 20 19:20:09 +0000 2010	4c658789aebea593d29770d0	{University of Arizona Parking & Transportation}	{32.22794372831639,-110.95332095211981,Tucson,AZ,United States}	{College & University,}
1569	Fri Aug 20 19:16:51 +0000 2010	4bc5de2e4a9aa593c308077b	{The Cereal Boxx}	{32.23230603639014,-110.957372,Tucson,AZ,United States}	{Food,}
1569	Thu Aug 19 23:25:11 +0000 2010	4b268150f964a520837c24e3	{Pei Wei Asian Diner}	{32.231858831749115,-110.95871139943597,Tucson,AZ,United States}	{Food,}
