3334	Sun Aug 07 03:33:54 +0000 2011	4c5c4628857ca5933b96c9cb	{Burger King}	{34.06185507774353,-117.78727,Pomona,CA,United States}	{Food,}
3334	Wed Jun 01 05:15:06 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Tue May 31 21:01:13 +0000 2011	4b158938f964a52056ae23e3	{CSUSB Chemical Science Building}	{34.18368980421167,-117.32407093048096,San Bernardino,CA,United States}	{College Academic Building,College & University,}
3334	Tue May 31 20:58:48 +0000 2011	4b15743ef964a52013ad23e3	{California State University, San Bernardino}	{34.181772711535416,-117.32192516326904,San Bernardino,CA,United States}	{College & University,}
3334	Tue May 31 16:06:39 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Mon May 30 19:26:39 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Mon May 30 15:57:48 +0000 2011	4cd1f1287f56a1430da2d7a6	{The set up}	{33.96481,-117.637329,Chino,CA,United States}	{Outdoors & Recreation,}
3334	Mon May 30 06:43:49 +0000 2011	4b6ed09ff964a520c5cb2ce3	{The Las Vegas Strip}	{36.115516839270214,-115.17287492752075,Las Vegas,NV,United States}	{Travel & Transport,}
3334	Mon May 30 06:38:31 +0000 2011	41326e00f964a52038151fe3	{Venetian Resort & Casino}	{36.122190206301894,-115.17006397247314,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sun May 29 18:07:21 +0000 2011	46f7d413f964a520fe4a1fe3	{Tahiti Joe's At Tahiti Village}	{36.05924542229934,-115.1716190386272,Las Vegas,NV,United States}	{Nightlife Spot,}
3334	Sun May 29 17:48:31 +0000 2011	458dadf6f964a5200c401fe3	{Circus Circus Hotel & Casino}	{36.13715699091689,-115.16471498275322,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
3334	Sat May 28 17:54:22 +0000 2011	4aedd75af964a5206acf21e3	{Circus Buffet}	{36.1374588160046,-115.16538619995117,Las Vegas,NV,United States}	{Food,}
3334	Sat May 28 17:10:18 +0000 2011	458dadf6f964a5200c401fe3	{Circus Circus Hotel & Casino}	{36.13715699091689,-115.16471498275322,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
3334	Sat May 28 07:17:36 +0000 2011	458dadf6f964a5200c401fe3	{Circus Circus Hotel & Casino}	{36.13715699091689,-115.16471498275322,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
===
3334	Mon Apr 18 18:59:53 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Mon Apr 18 06:14:07 +0000 2011	4bf833af8d30d13ae1540018	{99 Cents Only Stores}	{33.98341089934472,-117.7162010207094,Chino Hills,CA,United States}	{Shop & Service,}
3334	Sun Apr 17 06:18:38 +0000 2011	4bf833af8d30d13ae1540018	{99 Cents Only Stores}	{33.98341089934472,-117.7162010207094,Chino Hills,CA,United States}	{Shop & Service,}
3334	Sun Apr 17 06:16:29 +0000 2011	4b64d399f964a52013d32ae3	{Party House Liquor}	{33.98348,-117.715901,Chino Hills,CA,United States}	{Shop & Service,Food & Drink Shop,}
3334	Fri Apr 15 17:33:12 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Fri Apr 15 17:33:12 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Fri Apr 15 09:25:22 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Tue Apr 05 19:59:05 +0000 2011	4b9fd813f964a520f14337e3	{CSUSB Parking Structure West}	{34.18647661123739,-117.325519323349,San Bernardino,CA,United States}	{College & University,Professional & Other Places,}
3334	Tue Apr 05 19:56:13 +0000 2011	4b158938f964a52056ae23e3	{CSUSB Chemical Science Building}	{34.18368980421167,-117.32407093048096,San Bernardino,CA,United States}	{College Academic Building,College & University,}
3334	Tue Apr 05 19:55:12 +0000 2011	4b15743ef964a52013ad23e3	{California State University, San Bernardino}	{34.181772711535416,-117.32192516326904,San Bernardino,CA,United States}	{College & University,}
3334	Sun Apr 03 03:36:08 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Sat Apr 02 22:08:42 +0000 2011	4bfc182de9d8c9280a09b2c7	{Taco Bell}	{33.98308890677862,-117.71179076301809,Chino Hills,California,United States}	{Food,}
3334	Wed Mar 30 16:28:34 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Tue Mar 29 19:48:44 +0000 2011	4b00548df964a520ea3c22e3	{In-N-Out Burger}	{33.997337,-117.71849525,Chino,CA,United States}	{Food,}
3334	Mon Mar 28 21:17:19 +0000 2011	4d433b8fe4c8f04d24efcf6f	{George K. Chew D.D.S.}	{34.08425688743591,-118.123264,Alhambra,CA,United States}	{Medical Center,Professional & Other Places,}
3334	Sat Mar 26 07:37:45 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Mon Mar 21 06:16:50 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
===
3334	Thu Feb 24 18:53:03 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Thu Feb 24 01:43:37 +0000 2011	4b71bc3cf964a52057592de3	{CSUSB Jack Brown Hall}	{34.181204675709495,-117.3214316368103,San Bernardino,CA,United States}	{College & University,}
3334	Wed Feb 23 16:16:08 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Wed Feb 23 16:16:05 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Tue Feb 22 10:20:17 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Wed Feb 16 17:16:16 +0000 2011	4b69cc7af964a520feb42be3	{PFAU Library - CSUSB}	{34.1821854226663,-117.32408702373505,San Bernardino,CA,United States}	{College & University,Professional & Other Places,}
3334	Wed Feb 16 17:15:45 +0000 2011	4b71bc3cf964a52057592de3	{CSUSB Jack Brown Hall}	{34.181204675709495,-117.3214316368103,San Bernardino,CA,United States}	{College & University,}
3334	Wed Feb 16 00:16:30 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Tue Feb 15 15:47:05 +0000 2011	4b5e5462f964a520e08929e3	{Kaiser Permanente Ontario Medical Center}	{34.032461002515745,-117.6089859008789,Ontario,CA,United States}	{Medical Center,Professional & Other Places,}
3334	Tue Feb 15 15:16:26 +0000 2011	4d59801b24466ea80330789f	{RMG}	{33.99377,-117.36209,Riverside,CA,United States}	{}
3334	Mon Feb 14 19:21:51 +0000 2011	4b158938f964a52056ae23e3	{CSUSB Chemical Science Building}	{34.18368980421167,-117.32407093048096,San Bernardino,CA,United States}	{College Academic Building,College & University,}
3334	Sun Feb 13 06:23:32 +0000 2011	4aca5d70f964a520a0c120e3	{In-N-Out Burger}	{33.942149784227304,-117.26027179186418,Moreno Valley,CA,United States}	{Food,}
3334	Sat Feb 12 03:29:23 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Sat Feb 12 00:07:20 +0000 2011	4b158938f964a52056ae23e3	{CSUSB Chemical Science Building}	{34.18368980421167,-117.32407093048096,San Bernardino,CA,United States}	{College Academic Building,College & University,}
3334	Fri Feb 11 08:29:34 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Fri Feb 11 02:44:41 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Wed Feb 09 20:31:02 +0000 2011	4b69cc7af964a520feb42be3	{PFAU Library - CSUSB}	{34.1821854226663,-117.32408702373505,San Bernardino,CA,United States}	{College & University,Professional & Other Places,}
3334	Wed Feb 09 10:05:20 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Tue Feb 08 21:03:15 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Mon Feb 07 16:50:26 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Fri Feb 04 07:39:57 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Wed Feb 02 18:21:45 +0000 2011	4b9fd813f964a520f14337e3	{CSUSB Parking Structure West}	{34.18647661123739,-117.325519323349,San Bernardino,CA,United States}	{College & University,Professional & Other Places,}
3334	Wed Feb 02 09:07:11 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Sun Jan 30 18:26:57 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Sun Jan 30 00:36:55 +0000 2011	4b7cad43f964a520b6a02fe3	{Rodeo Burger}	{33.938139087623476,-117.54151582672624,Norco,CA,United States}	{Food,}
3334	Sat Jan 29 19:08:18 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
3334	Wed Jan 26 20:29:28 +0000 2011	4b69cc7af964a520feb42be3	{PFAU Library - CSUSB}	{34.1821854226663,-117.32408702373505,San Bernardino,CA,United States}	{College & University,Professional & Other Places,}
3334	Wed Jan 26 07:09:24 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Mon Jan 24 07:36:44 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Mon Jan 24 04:21:45 +0000 2011	4bc35ea6f8219c7478fcb510	{T3 Hub Technicolor}	{34.127234384270075,-118.26080219631451,Glendale,CA,United States}	{}
3334	Sun Jan 23 23:17:39 +0000 2011	4c1d4ebab306c928606065b7	{Shadow Oak Villas lll}	{34.01267955214153,-117.90732436377807,,CA,United States}	{Residence,}
3334	Fri Jan 21 19:08:59 +0000 2011	4c8b4882a92fa093556199bf	{Jasmine Park}	{33.965404296799406,-117.63761698452875,Chino,CA,United States}	{Residence,}
===
3334	Wed Dec 15 06:43:21 +0000 2010	4cd1f1287f56a1430da2d7a6	{The set up}	{33.96481,-117.637329,Chino,CA,United States}	{Outdoors & Recreation,}
3334	Mon Dec 13 03:22:32 +0000 2010	4c391a21ae2da593ab0202c6	{Veterans Park Soccer Complex}	{34.05609442159931,-117.78715738768888,Pomona,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3334	Mon Dec 13 03:22:32 +0000 2010	4c391a21ae2da593ab0202c6	{Veterans Park Soccer Complex}	{34.05609442159931,-117.78715738768888,Pomona,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3334	Mon Dec 13 00:12:20 +0000 2010	4b0ee148f964a5204b5c23e3	{Del Taco}	{35.26717972228148,-116.07145249843597,Baker,CA,United States}	{Food,}
3334	Sun Dec 12 22:13:33 +0000 2010	4ab7994df964a5202f7a20e3	{Hooters Hotel & Casino}	{36.10008792380244,-115.16759634017944,Las Vegas,NV,United States}	{Travel & Transport,Food,Arts & Entertainment,}
3334	Sun Dec 12 21:18:41 +0000 2010	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sun Dec 12 21:18:26 +0000 2010	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sun Dec 12 20:37:46 +0000 2010	4afe84aef964a520822f22e3	{First Food & Bar}	{36.12385412635702,-115.17040729522705,Las Vegas,NV,United States}	{Nightlife Spot,Food,}
3334	Sun Dec 12 20:36:47 +0000 2010	4a6d0478f964a52058d21fe3	{The Palazzo Resort Hotel & Casino}	{36.12453008380567,-115.16924858093262,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sun Dec 12 20:36:24 +0000 2010	41326e00f964a52038151fe3	{Venetian Resort & Casino}	{36.122190206301894,-115.17006397247314,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sun Dec 12 20:36:12 +0000 2010	4a6d0478f964a52058d21fe3	{The Palazzo Resort Hotel & Casino}	{36.12453008380567,-115.16924858093262,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sun Dec 12 20:35:22 +0000 2010	4a6d0478f964a52058d21fe3	{The Palazzo Resort Hotel & Casino}	{36.12453008380567,-115.16924858093262,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sat Dec 11 23:37:54 +0000 2010	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sat Dec 11 22:14:31 +0000 2010	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3334	Sat Dec 11 22:04:44 +0000 2010	4b6ed09ff964a520c5cb2ce3	{The Las Vegas Strip}	{36.115516839270214,-115.17287492752075,Las Vegas,NV,United States}	{Travel & Transport,}
3334	Sat Dec 11 20:45:27 +0000 2010	4ba30188f964a520712738e3	{Feast Buffet Palace Station}	{36.142937643332914,-115.17532456532267,Las Vegas,NV,United States}	{Food,}
