2948	Wed Aug 10 00:42:00 +0000 2011	45487bc1f964a520833c1fe3	{Buena Vista Cafe}	{37.8067038513606,-122.42074743071228,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Wed Jun 22 03:37:32 +0000 2011	4617e746f964a52051451fe3	{Bourbon & Branch}	{37.785828234206285,-122.41311504005402,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Wed Jun 22 02:48:32 +0000 2011	49c9ccddf964a52098581fe3	{Nova Bar & Restaurant}	{37.78247031773999,-122.39267081022263,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Thu Jun 16 07:38:14 +0000 2011	4d5f74d05c39b1f7f744f849	{1772 Market Street}	{37.77241936035508,-122.4230307340622,San Francisco,CA,United States}	{Professional & Other Places,}
2948	Sun Jun 12 20:13:39 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Thu Jun 09 07:23:08 +0000 2011	3fd66200f964a52064ed1ee3	{330 Ritch}	{37.77879420764139,-122.39404823404944,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
2948	Thu Jun 09 05:24:56 +0000 2011	4c72eddd0e23b1f784201fdc	{Twenty Five Lusk}	{37.778436894188054,-122.39444099975675,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Sun Jun 05 20:10:06 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2948	Fri Jun 03 06:35:28 +0000 2011	42911d00f964a52000241fe3	{Redwood Room}	{37.78676743395702,-122.41129098769498,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Wed Jun 01 04:29:02 +0000 2011	4c08a97aa1b32d7fbf6c96f0	{The Summit}	{37.760553988302846,-122.42168006462327,San Francisco,CA,United States}	{Food,}
2948	Sun May 29 22:21:10 +0000 2011	4a384bcff964a520df9e1fe3	{Mercury Lounge}	{37.770963,-122.414943,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat May 28 05:56:10 +0000 2011	4b075df2f964a520bbfc22e3	{Showdown}	{37.782089,-122.4099736,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Mon May 23 03:50:43 +0000 2011	3fd66200f964a5202aee1ee3	{Izzy's Steaks & Chops}	{37.8003410673939,-122.43779109961189,San Francisco,CA,United States}	{Food,}
2948	Sat May 21 08:48:51 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat May 21 08:37:19 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun May 15 08:27:08 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat May 14 06:16:33 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat May 14 03:52:36 +0000 2011	50e63342b0ed7e4688ddb834	{Chambers eat + drink}	{37.78314655118724,-122.41819739341734,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat May 14 02:31:56 +0000 2011	50e63342b0ed7e4688ddb834	{Chambers eat + drink}	{37.78314655118724,-122.41819739341734,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat May 07 09:11:33 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Wed May 04 22:05:49 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
2948	Mon May 02 02:25:37 +0000 2011	40e0b100f964a520e1091fe3	{Blowfish Sushi to Die For}	{37.75963095,-122.410067,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Sun May 01 08:37:50 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun May 01 04:54:56 +0000 2011	46dabca2f964a5207c4a1fe3	{Fort Point National Historic Site}	{37.810360340560145,-122.47672855854034,San Francisco,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
2948	Sat Apr 30 03:21:01 +0000 2011	4b67339ff964a52020412be3	{Klout HQ}	{37.782134,-122.401069,San Francisco,CA,United States}	{Office,Professional & Other Places,}
2948	Sat Apr 30 01:42:11 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Apr 29 23:35:29 +0000 2011	4b67339ff964a52020412be3	{Klout HQ}	{37.782134,-122.401069,San Francisco,CA,United States}	{Office,Professional & Other Places,}
2948	Fri Apr 29 08:10:26 +0000 2011	40a2ba80f964a52004f31ee3	{Wish Bar & Lounge}	{37.771333,-122.414319,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Apr 29 07:51:23 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Thu Apr 28 04:38:11 +0000 2011	4ca2b280d5a2a14398604390	{Plum}	{37.81126170821797,-122.26663214762831,Oakland,CA,United States}	{Nightlife Spot,Food,}
2948	Thu Apr 28 02:27:49 +0000 2011	4b624d18f964a52027412ae3	{Era Art Bar and Lounge}	{37.811375197397204,-122.26624444617771,Oakland,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
2948	Thu Apr 28 00:36:18 +0000 2011	49d111f5f964a520575b1fe3	{Anchor & Hope}	{37.7879989674317,-122.39852298816723,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Tue Apr 26 06:57:15 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Tue Apr 26 03:36:55 +0000 2011	4d44a9f01b62b1f7ad62f5e2	{Campanula Kitchen & Bar}	{37.800269,-122.410814,San Francisco,CA,United States}	{Food,}
2948	Mon Apr 25 02:18:02 +0000 2011	4a011045f964a520d5701fe3	{5A5 Steak Lounge}	{37.79672926555357,-122.40023732185364,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Sat Apr 23 07:48:35 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Apr 23 07:48:35 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Apr 23 03:04:08 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Apr 22 19:36:47 +0000 2011	4d361dbd068da090bd0cc782	{Sushirrito}	{37.78814703547501,-122.40125608116124,San Francisco,CA,United States}	{Food,}
2948	Tue Apr 19 04:05:58 +0000 2011	4c4965fd9f2ad13a1b163b53	{Sevyn Layerz Deep Studio}	{37.76895833333333,-122.44815766811371,San Francisco,CA,United States}	{Shop & Service,}
2948	Sun Apr 17 23:25:16 +0000 2011	3fd66200f964a52065ed1ee3	{Hobson's Choice}	{37.769817770964494,-122.44863412043576,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Apr 15 18:40:02 +0000 2011	4d979823e07ea35d7dfbdd02	{Crunch}	{37.66921,-122.470137,Daly City,CA,United States}	{Shop & Service,}
2948	Wed Apr 13 07:49:23 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Mon Apr 11 00:36:09 +0000 2011	4add3ff0f964a520c06421e3	{Japan Center}	{37.78511786838069,-122.43129359657854,San Francisco,CA,United States}	{Shop & Service,Arts & Entertainment,}
2948	Sun Apr 10 10:08:50 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Tue Apr 05 02:36:51 +0000 2011	4b67339ff964a52020412be3	{Klout HQ}	{37.782134,-122.401069,San Francisco,CA,United States}	{Office,Professional & Other Places,}
2948	Sun Apr 03 22:21:27 +0000 2011	40982e80f964a520ecf21ee3	{San Francisco City Hall}	{37.77933073282808,-122.41922736167908,San Francisco,CA,United States}	{Government Building,Arts & Entertainment,Professional & Other Places,}
2948	Sat Apr 02 09:20:29 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Apr 01 07:48:45 +0000 2011	40de0e00f964a52092011fe3	{The Buccaneer}	{37.79665795243276,-122.42211345949866,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Mon Mar 28 23:18:43 +0000 2011	4b2a77def964a520bfa924e3	{Plumpjack Squaw Valley Inn}	{39.19731809381075,-120.23611886864187,Olympic Valley,CA,United States}	{Travel & Transport,}
2948	Sun Mar 27 07:32:54 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Mar 18 03:16:58 +0000 2011	43a016cbf964a5201b2c1fe3	{Osha Thai Restaurant}	{37.78738130596573,-122.39894387087647,San Francisco,CA,United States}	{Food,}
2948	Fri Mar 18 02:30:44 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Wed Mar 16 23:03:47 +0000 2011	43920c94f964a520682b1fe3	{Moscone Center}	{37.78390969122026,-122.40183591842651,San Francisco,CA,United States}	{Convention Center,Professional & Other Places,}
2948	Tue Mar 15 22:22:26 +0000 2011	42af6f80f964a5205e251fe3	{21st Amendment Brewery & Restaurant}	{37.78231803581821,-122.39258226459295,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Mar 13 23:36:11 +0000 2011	437e6b00f964a520b82a1fe3	{de Young Museum}	{37.77078258489315,-122.46798992156982,San Francisco,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
2948	Sun Mar 13 09:17:55 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Mar 12 09:16:09 +0000 2011	43598100f964a520f6281fe3	{222 Club}	{37.78274601807393,-122.41570900894914,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Mar 12 04:41:15 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Mar 11 22:12:32 +0000 2011	4d361dbd068da090bd0cc782	{Sushirrito}	{37.78814703547501,-122.40125608116124,San Francisco,CA,United States}	{Food,}
2948	Fri Mar 11 10:35:31 +0000 2011	4c4965fd9f2ad13a1b163b53	{Sevyn Layerz Deep Studio}	{37.76895833333333,-122.44815766811371,San Francisco,CA,United States}	{Shop & Service,}
2948	Fri Mar 11 10:33:25 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Mar 11 01:05:59 +0000 2011	4585a93ef964a520ac3f1fe3	{Exploratorium}	{37.80091718940196,-122.39861726760864,San Francisco,CA,United States}	{Nightlife Spot,Museum,Arts & Entertainment,}
2948	Mon Mar 07 03:15:36 +0000 2011	4c44d4b9dcd61b8df9e67b56	{Zero Zero}	{37.78167112478022,-122.40177154541016,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Fri Mar 04 21:47:45 +0000 2011	4d361dbd068da090bd0cc782	{Sushirrito}	{37.78814703547501,-122.40125608116124,San Francisco,CA,United States}	{Food,}
2948	Thu Mar 03 08:31:14 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Thu Mar 03 04:58:54 +0000 2011	47d7bd0af964a520244e1fe3	{Orson Restaurant, Bar & Lounge}	{37.779319,-122.398053,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Mon Feb 28 19:40:17 +0000 2011	4bd2177d046076b055357371	{AT&T Park}	{37.77833858778822,-122.38940119743347,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2948	Fri Feb 25 22:40:54 +0000 2011	4d361dbd068da090bd0cc782	{Sushirrito}	{37.78814703547501,-122.40125608116124,San Francisco,CA,United States}	{Food,}
2948	Thu Feb 24 04:57:16 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Feb 20 07:40:39 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Feb 19 09:01:16 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Feb 19 05:26:03 +0000 2011	4abc421df964a520ef8620e3	{Fox Theater}	{37.80809019289311,-122.27061431370356,Oakland,CA,United States}	{Music Venue,Arts & Entertainment,}
2948	Fri Feb 18 05:41:21 +0000 2011	4249ec00f964a5208f201fe3	{The Independent}	{37.77551740042325,-122.437730273791,San Francisco,CA,United States}	{Music Venue,Arts & Entertainment,}
2948	Tue Feb 15 07:45:50 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Feb 13 10:59:09 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Feb 13 08:08:13 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Feb 13 05:18:31 +0000 2011	4c4965fd9f2ad13a1b163b53	{Sevyn Layerz Deep Studio}	{37.76895833333333,-122.44815766811371,San Francisco,CA,United States}	{Shop & Service,}
2948	Sun Feb 06 10:07:23 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Feb 05 09:05:31 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Feb 04 21:21:39 +0000 2011	49efe007f964a52016691fe3	{Facebook}	{37.41613399887693,-122.15248895717846,Palo Alto,CA,United States}	{Office,Professional & Other Places,}
2948	Fri Feb 04 21:21:39 +0000 2011	49efe007f964a52016691fe3	{Facebook}	{37.41613399887693,-122.15248895717846,Palo Alto,CA,United States}	{Office,Professional & Other Places,}
2948	Fri Feb 04 00:42:39 +0000 2011	49efe007f964a52016691fe3	{Facebook}	{37.41613399887693,-122.15248895717846,Palo Alto,CA,United States}	{Office,Professional & Other Places,}
2948	Tue Feb 01 06:19:23 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Mon Jan 31 06:06:26 +0000 2011	4b075df2f964a520bbfc22e3	{Showdown}	{37.782089,-122.4099736,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Jan 30 23:05:45 +0000 2011	42966300f964a52059241fe3	{Savor Restaurant}	{37.751383781433105,-122.430028,San Francisco,CA,United States}	{Food,}
2948	Sun Jan 30 10:27:11 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Jan 30 04:35:12 +0000 2011	4c08a97aa1b32d7fbf6c96f0	{The Summit}	{37.760553988302846,-122.42168006462327,San Francisco,CA,United States}	{Food,}
2948	Wed Jan 26 23:50:08 +0000 2011	49c978d2f964a5206b581fe3	{W San Francisco}	{37.78527484428987,-122.400481402874,San Francisco,CA,United States}	{Travel & Transport,}
2948	Tue Jan 25 21:44:40 +0000 2011	4a40eb07f964a520aca41fe3	{Crunch}	{37.798088,-122.427673,San Francisco,CA,United States}	{Shop & Service,}
2948	Mon Jan 24 01:53:14 +0000 2011	4d0300c59d33a143267cb178	{Mama's House}	{37.74858244291591,-122.41841076132413,San Francisco,CA,United States}	{Residence,}
2948	Mon Jan 24 01:52:27 +0000 2011	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
2948	Sun Jan 23 07:43:50 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Jan 23 01:47:08 +0000 2011	49b41d95f964a520e7521fe3	{Waterbar}	{37.79060429269959,-122.38908598334135,San Francisco,CA,United States}	{Food,}
2948	Fri Jan 21 23:56:04 +0000 2011	4585a93ef964a520ac3f1fe3	{Exploratorium}	{37.80091718940196,-122.39861726760864,San Francisco,CA,United States}	{Nightlife Spot,Museum,Arts & Entertainment,}
2948	Sun Jan 16 22:28:05 +0000 2011	4a0499aaf964a5200d721fe3	{Perry's}	{37.79764769243614,-122.43126041680651,San Francisco,CA,United States}	{Food,}
2948	Sun Jan 16 09:50:38 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Jan 14 23:26:57 +0000 2011	43067280f964a52023271fe3	{Ferry Building}	{37.795427908882,-122.39362835884094,San Francisco,CA,United States}	{Shop & Service,Government Building,Food & Drink Shop,Professional & Other Places,}
2948	Fri Jan 14 03:31:31 +0000 2011	49cc413df964a5205a591fe3	{California Academy of Sciences}	{37.7697648824009,-122.46631622314455,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
2948	Fri Jan 14 00:23:46 +0000 2011	4c08a97aa1b32d7fbf6c96f0	{The Summit}	{37.760553988302846,-122.42168006462327,San Francisco,CA,United States}	{Food,}
2948	Thu Jan 13 05:17:54 +0000 2011	49fb8a3bf964a520516e1fe3	{Bissap (formerly Bollyhood Cafe)}	{37.76039148,-122.41879456,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
2948	Mon Jan 10 04:30:50 +0000 2011	4b50f82af964a520253b27e3	{The Residence}	{37.767702,-122.429301,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Jan 09 09:30:46 +0000 2011	49e98651f964a520fc651fe3	{Temple Nightclub}	{37.78796801307604,-122.39703542937043,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Jan 09 08:21:24 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Jan 08 09:19:10 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Jan 07 08:15:01 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sun Jan 02 04:01:43 +0000 2011	41044980f964a520700b1fe3	{Hillstone}	{37.805918649667305,-122.40514039993286,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Sun Jan 02 01:40:06 +0000 2011	49c9ccddf964a52098581fe3	{Nova Bar & Restaurant}	{37.78247031773999,-122.39267081022263,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Sat Jan 01 21:59:49 +0000 2011	4a384bcff964a520df9e1fe3	{Mercury Lounge}	{37.770963,-122.414943,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Jan 01 21:58:46 +0000 2011	4d1edd9edd6a236ac6732b38	{New Years! 2011 San Francisco!}	{37.764855325,-122.42769799,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Sat Jan 01 11:40:34 +0000 2011	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Dec 31 07:07:47 +0000 2010	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Thu Dec 30 05:32:29 +0000 2010	4c72eddd0e23b1f784201fdc	{Twenty Five Lusk}	{37.778436894188054,-122.39444099975675,San Francisco,CA,United States}	{Nightlife Spot,Food,}
2948	Tue Dec 28 23:27:21 +0000 2010	4c4965fd9f2ad13a1b163b53	{Sevyn Layerz Deep Studio}	{37.76895833333333,-122.44815766811371,San Francisco,CA,United States}	{Shop & Service,}
2948	Mon Dec 27 04:41:20 +0000 2010	4a7906aef964a520dbe61fe3	{Classic Bowling Center}	{37.65123885,-122.46815916975403,Daly City,CA,United States}	{Arts & Entertainment,}
2948	Mon Dec 27 04:41:19 +0000 2010	4a7906aef964a520dbe61fe3	{Classic Bowling Center}	{37.65123885,-122.46815916975403,Daly City,CA,United States}	{Arts & Entertainment,}
2948	Sun Dec 26 05:48:47 +0000 2010	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Fri Dec 24 09:03:27 +0000 2010	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Wed Dec 22 03:15:59 +0000 2010	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
2948	Wed Dec 22 03:15:58 +0000 2010	4bc7e6aa15a7ef3bf05d7ada	{Eve Lounge}	{37.787294,-122.397454,San Francisco,CA,United States}	{Nightlife Spot,}
