3654	Wed Jul 13 21:24:33 +0000 2011	4ca11165d3c2b60c758de2bc	{Dr. Kelly Couch, DDS}	{38.422699,-121.41009403807307,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Wed May 04 23:17:14 +0000 2011	4b341262f964a520bd2425e3	{Target}	{38.42623119805142,-121.41523897647858,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Tue May 03 23:34:46 +0000 2011	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Tue May 03 23:23:28 +0000 2011	4c322ed5a0ced13a64b8146e	{Kelly's Express Carwash}	{38.424613949311144,-121.48112477115947,Elk Grove,CA,United States}	{Shop & Service,}
3654	Sun May 01 18:20:38 +0000 2011	4bd849ef35aad13a417990f3	{Elk Grove Regional Park}	{38.39354070148081,-121.37467861175537,Elk Grove,CA,United States}	{Outdoors & Recreation,}
3654	Sun May 01 00:21:37 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Fri Apr 29 15:00:46 +0000 2011	4b69f8f5f964a5201abf2be3	{Caff? Macs}	{38.428950185956545,-121.47958517074585,Elk Grove,CA,United States}	{Food,}
3654	Fri Apr 29 02:05:36 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Thu Apr 28 02:04:20 +0000 2011	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Tue Apr 26 22:59:14 +0000 2011	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Tue Apr 26 14:58:23 +0000 2011	4b995f01f964a520787635e3	{Apple, Inc. - Building D}	{38.42879049552439,-121.4789628982544,Elk Grove,CA,United States}	{Professional & Other Places,}
3654	Tue Apr 26 02:04:18 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Mon Apr 25 02:59:23 +0000 2011	4b731f8af964a520b99c2de3	{Modesto City Hall}	{37.64117597108854,-121.00005447864532,Modesto,CA,United States}	{Outdoors & Recreation,Government Building,Professional & Other Places,}
3654	Sun Apr 24 17:17:37 +0000 2011	4b528880f964a520528127e3	{Jamba Juice}	{37.66457,-120.95688,Modesto,CA,United States}	{Food,}
3654	Sat Apr 23 19:42:14 +0000 2011	4bc613dcdb8fa593f4b89b37	{Juice It Up!}	{37.677730901011856,-120.93886768817949,Modesto,CA,United States}	{Food,}
3654	Thu Apr 14 23:58:59 +0000 2011	4bd849ef35aad13a417990f3	{Elk Grove Regional Park}	{38.39354070148081,-121.37467861175537,Elk Grove,CA,United States}	{Outdoors & Recreation,}
3654	Fri Apr 08 02:05:14 +0000 2011	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Fri Apr 08 01:20:56 +0000 2011	4bd849ef35aad13a417990f3	{Elk Grove Regional Park}	{38.39354070148081,-121.37467861175537,Elk Grove,CA,United States}	{Outdoors & Recreation,}
3654	Thu Apr 07 01:49:35 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Fri Apr 01 03:16:39 +0000 2011	49b15db9f964a520d5521fe3	{Apple Inc.}	{37.331652997806785,-122.03072304117417,Cupertino,CA,United States}	{Office,Professional & Other Places,}
3654	Thu Mar 31 19:31:48 +0000 2011	4a564aedf964a520f1b41fe3	{Bagel Street Cafe}	{37.33164057422747,-122.03271573229028,Cupertino,CA,United States}	{Food,}
3654	Thu Mar 31 02:05:29 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Thu Mar 31 00:08:15 +0000 2011	4b33fe1df964a5208e2325e3	{BJ's Restaurant & Brewhouse}	{38.42276402480157,-121.39931201934814,Elk Grove,CA,United States}	{Nightlife Spot,Food,}
3654	Fri Mar 25 22:21:47 +0000 2011	4b995f01f964a520787635e3	{Apple, Inc. - Building D}	{38.42879049552439,-121.4789628982544,Elk Grove,CA,United States}	{Professional & Other Places,}
3654	Fri Mar 25 01:56:13 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Tue Mar 22 23:52:33 +0000 2011	4bb26a26eb3e9521d9fdc90a	{Sprouts Farmers Market}	{38.42336081072243,-121.40608727931976,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Tue Mar 15 23:30:34 +0000 2011	4d77c6ada32ca1cdfb5220db	{Home}	{38.41180719201587,-121.48560663574287,,,United States}	{Residence,}
3654	Tue Mar 15 23:21:26 +0000 2011	4b74f064f964a520c4f82de3	{Nugget Market}	{38.40979321986739,-121.42014741897583,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Tue Mar 15 23:07:42 +0000 2011	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Mon Mar 14 22:11:22 +0000 2011	4b995f01f964a520787635e3	{Apple, Inc. - Building D}	{38.42879049552439,-121.4789628982544,Elk Grove,CA,United States}	{Professional & Other Places,}
3654	Mon Mar 14 02:06:03 +0000 2011	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Sun Mar 13 01:03:35 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Sat Mar 12 21:21:59 +0000 2011	4bd849ef35aad13a417990f3	{Elk Grove Regional Park}	{38.39354070148081,-121.37467861175537,Elk Grove,CA,United States}	{Outdoors & Recreation,}
3654	Sat Mar 12 19:59:56 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Sat Mar 12 00:37:53 +0000 2011	4b4d4191f964a52076cf26e3	{Best Buy / Magnolia Home Theater / Pacific Sales}	{38.42595803,-121.3982874,Elk Grove,CA,United States}	{Shop & Service,}
3654	Fri Mar 11 00:50:00 +0000 2011	4d77c6ada32ca1cdfb5220db	{Home}	{38.41180719201587,-121.48560663574287,,,United States}	{Residence,}
3654	Fri Mar 11 00:50:00 +0000 2011	4d77c6ada32ca1cdfb5220db	{Home}	{38.41180719201587,-121.48560663574287,,,United States}	{Residence,}
3654	Thu Mar 10 15:22:33 +0000 2011	4b995f01f964a520787635e3	{Apple, Inc. - Building D}	{38.42879049552439,-121.4789628982544,Elk Grove,CA,United States}	{Professional & Other Places,}
3654	Thu Mar 10 01:14:55 +0000 2011	4bd849ef35aad13a417990f3	{Elk Grove Regional Park}	{38.39354070148081,-121.37467861175537,Elk Grove,CA,United States}	{Outdoors & Recreation,}
3654	Wed Mar 09 18:28:07 +0000 2011	4d77c6ada32ca1cdfb5220db	{Home}	{38.41180719201587,-121.48560663574287,,,United States}	{Residence,}
3654	Sun Mar 06 01:15:24 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Sun Mar 06 01:15:24 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Sat Mar 05 03:14:12 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Fri Feb 25 03:15:59 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Thu Feb 24 03:14:48 +0000 2011	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
===
3654	Sat Jan 01 02:18:05 +0000 2011	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
===
3654	Mon Oct 18 18:50:35 +0000 2010	4c4634249be820a1d5227993	{Elk Grove Volkswagen}	{38.40411408212374,-121.38664662837982,Elk Grove,CA,United States}	{Shop & Service,}
===
3654	Mon Sep 20 18:13:59 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
===
3654	Thu Aug 19 00:27:23 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3654	Sun Aug 08 00:11:28 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3654	Thu Aug 05 19:55:05 +0000 2010	4bae704df964a52087b23be3	{Heavenly Dog}	{38.42488217224105,-121.39248847961426,Elk Grove,CA,United States}	{Food,}
3654	Wed Aug 04 03:22:36 +0000 2010	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Fri Jul 30 03:08:00 +0000 2010	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Wed Jul 28 21:47:58 +0000 2010	4c3e1d7580bc20a1c690aa58	{157th California State Fair (2010)}	{38.59339468922302,-121.43330097198486,Sacramento,CA,United States}	{Arts & Entertainment,}
3654	Wed Jul 28 00:00:18 +0000 2010	4b62225ef964a520b2372ae3	{Sunflower Natural Foods Drive-In}	{38.643173067530086,-121.26828610897064,Fair Oaks,CA,United States}	{Food,}
3654	Mon Jul 26 00:21:56 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3654	Thu Jul 08 19:47:09 +0000 2010	4b62225ef964a520b2372ae3	{Sunflower Natural Foods Drive-In}	{38.643173067530086,-121.26828610897064,Fair Oaks,CA,United States}	{Food,}
3654	Mon Jul 05 02:44:33 +0000 2010	4bd849ef35aad13a417990f3	{Elk Grove Regional Park}	{38.39354070148081,-121.37467861175537,Elk Grove,CA,United States}	{Outdoors & Recreation,}
3654	Thu Jun 24 13:36:57 +0000 2010	4b0b56f6f964a520943023e3	{Apple Store, Roseville}	{38.773042110625,-121.26993510375,Roseville,CA,United States}	{Shop & Service,}
3654	Sun Jun 20 00:57:33 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3654	Thu Jun 03 22:38:38 +0000 2010	4b62225ef964a520b2372ae3	{Sunflower Natural Foods Drive-In}	{38.643173067530086,-121.26828610897064,Fair Oaks,CA,United States}	{Food,}
===
3654	Mon Apr 26 00:01:20 +0000 2010	4b806a27f964a5202f7030e3	{The State Capitol Building}	{38.57652092657631,-121.49363994598389,Sacramento,CA,United States}	{Government Building,Professional & Other Places,}
===
3654	Thu Apr 01 20:09:35 +0000 2010	4b62225ef964a520b2372ae3	{Sunflower Natural Foods Drive-In}	{38.643173067530086,-121.26828610897064,Fair Oaks,CA,United States}	{Food,}
3654	Thu Apr 01 00:05:20 +0000 2010	4b33fe1df964a5208e2325e3	{BJ's Restaurant & Brewhouse}	{38.42276402480157,-121.39931201934814,Elk Grove,CA,United States}	{Nightlife Spot,Food,}
3654	Mon Mar 22 00:26:11 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3654	Sat Mar 20 22:24:42 +0000 2010	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Fri Mar 19 23:08:22 +0000 2010	4b74f064f964a520c4f82de3	{Nugget Market}	{38.40979321986739,-121.42014741897583,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Wed Mar 17 00:04:47 +0000 2010	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Mon Mar 15 22:31:41 +0000 2010	4b74f064f964a520c4f82de3	{Nugget Market}	{38.40979321986739,-121.42014741897583,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Sun Mar 14 23:20:27 +0000 2010	4b74f064f964a520c4f82de3	{Nugget Market}	{38.40979321986739,-121.42014741897583,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
3654	Sun Mar 14 17:58:07 +0000 2010	4b62225ef964a520b2372ae3	{Sunflower Natural Foods Drive-In}	{38.643173067530086,-121.26828610897064,Fair Oaks,CA,United States}	{Food,}
3654	Sun Mar 14 17:58:02 +0000 2010	4b62225ef964a520b2372ae3	{Sunflower Natural Foods Drive-In}	{38.643173067530086,-121.26828610897064,Fair Oaks,CA,United States}	{Food,}
3654	Wed Mar 10 00:38:27 +0000 2010	4add0561f964a520886321e3	{Whole Foods Market}	{38.59634215889754,-121.36374592781067,Sacramento,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3654	Sun Mar 07 02:08:23 +0000 2010	4b5b7c39f964a520c00129e3	{Juice It Up!}	{37.71186849222875,-120.95698356628418,Riverbank,CA,United States}	{Food,}
3654	Sat Mar 06 21:53:52 +0000 2010	4b92cec3f964a520bf1d34e3	{Golden China}	{37.51560151576996,-120.85027928333334,Turlock,CA,United States}	{Food,}
3654	Fri Mar 05 03:02:46 +0000 2010	4b90744bf964a5201e8b33e3	{VCA Elk Grove Animal Hospital}	{38.408713,-121.383856,Elk Grove,CA,United States}	{Medical Center,Professional & Other Places,}
3654	Fri Mar 05 02:24:22 +0000 2010	4bd46ede5631c9b6854ca230	{Trader Joe's}	{38.40667626502482,-121.42013803124428,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
