77	Fri Aug 12 01:15:46 +0000 2011	40b52f80f964a52059001fe3	{Wheel World}	{34.00741696357727,-118.413309,Los Angeles,CA,United States}	{Shop & Service,}
77	Tue Jul 26 15:16:01 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Tue Jul 26 15:15:15 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Tue Jul 26 13:04:26 +0000 2011	49ed5268f964a520e0671fe3	{Spectrum Club - Howard Hughes Center}	{33.97674207576151,-118.39296167584939,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
77	Tue Jul 26 03:15:32 +0000 2011	49ed5268f964a520e0671fe3	{Spectrum Club - Howard Hughes Center}	{33.97674207576151,-118.39296167584939,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
77	Mon Jul 25 22:13:37 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Mon Jul 25 22:13:24 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Mon Jul 25 20:57:49 +0000 2011	4bad7f31f964a5208f563be3	{PUR Frozen Yogurt}	{33.84463166801476,-118.26271505826982,Carson,CA,United States}	{Food,}
77	Mon Jul 25 20:42:38 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
77	Mon Jul 25 20:42:38 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
77	Mon Jul 25 03:54:17 +0000 2011	49d02698f964a520035b1fe3	{Whole Foods Market}	{33.906285601439706,-118.39275419712067,El Segundo,CA,United States}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
77	Sun Jul 24 01:54:23 +0000 2011	428d2880f964a520b9231fe3	{Rave 18}	{33.97806495334865,-118.3924913406372,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,Professional & Other Places,}
77	Sun Jul 24 01:42:16 +0000 2011	4a577e72f964a5203fb61fe3	{Star Chicken}	{33.97770907642827,-118.39171886444092,Los Angeles,CA,United States}	{Food,}
77	Sun Jul 24 01:41:12 +0000 2011	4b64c592f964a520efce2ae3	{The Promenade at Howard Hughes Center}	{33.977730448332515,-118.39172925910522,Los Angeles,CA,United States}	{Shop & Service,Arts & Entertainment,Professional & Other Places,}
77	Sat Jul 23 18:38:12 +0000 2011	4b926f53f964a52048f933e3	{Kenneth Hahn State Recreation Area}	{34.00671482842617,-118.36540130735264,Los Angeles,CA,United States}	{Outdoors & Recreation,}
77	Sat Jul 23 16:47:04 +0000 2011	4ae7846bf964a52005ac21e3	{Starbucks}	{33.977246434204645,-118.39193344116211,Los Angeles,CA,United States}	{Food,}
77	Sat Jul 23 16:41:22 +0000 2011	49ed5268f964a520e0671fe3	{Spectrum Club - Howard Hughes Center}	{33.97674207576151,-118.39296167584939,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
77	Sat Jul 23 02:28:08 +0000 2011	49ed5268f964a520e0671fe3	{Spectrum Club - Howard Hughes Center}	{33.97674207576151,-118.39296167584939,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
77	Sat Jul 23 01:28:43 +0000 2011	4b7f4156f964a520b12230e3	{Costco Gasoline}	{33.898511,-118.37243,Hawthorne,CA,United States}	{Shop & Service,}
77	Fri Jul 22 21:43:40 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Fri Jul 22 21:42:15 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Fri Jul 22 21:31:20 +0000 2011	4bad7f31f964a5208f563be3	{PUR Frozen Yogurt}	{33.84463166801476,-118.26271505826982,Carson,CA,United States}	{Food,}
77	Fri Jul 22 21:29:08 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
77	Fri Jul 22 21:27:57 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Fri Jul 22 21:03:17 +0000 2011	4e29e58c18387cce06617f99	{Coastline Graphics}	{33.82063310778015,-118.26563855518101,Carson,CA,United States}	{Shop & Service,}
77	Fri Jul 22 20:04:18 +0000 2011	4e29d787ae605c533a262932	{SKIN STUDIO by Paula Mauter, L.E.}	{34.084160321909586,-118.38569466362512,West Hollywood,CA,United States}	{Shop & Service,}
77	Fri Jul 22 03:07:22 +0000 2011	4abd1a52f964a520748820e3	{Tsujino Hana}	{33.980669,-118.437737,Marina del Rey,CA,United States}	{Nightlife Spot,Food,}
77	Fri Jul 22 00:12:32 +0000 2011	49cd2737f964a520c3591fe3	{The Home Depot}	{33.97667022899794,-118.42365385595396,Los Angeles,CA,United States}	{Shop & Service,}
77	Thu Jul 21 23:32:42 +0000 2011	4cb9f92c558576b0020f490e	{Loyola Marymount TENNIS}	{34.012400147959085,-118.4402773300681,Los Angeles,CA,United States}	{Outdoors & Recreation,}
77	Thu Jul 21 14:52:49 +0000 2011	49ed5268f964a520e0671fe3	{Spectrum Club - Howard Hughes Center}	{33.97674207576151,-118.39296167584939,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
77	Thu Jul 21 03:13:43 +0000 2011	4b5d0e4df964a520ab5029e3	{Starbucks}	{33.841702,-118.262392,Carson,CA,United States}	{Food,}
77	Wed Jul 20 20:52:09 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
77	Wed Jul 20 20:46:21 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Wed Jul 20 20:33:51 +0000 2011	4a888974f964a520d00620e3	{Costco}	{33.89946900367277,-118.37330818176268,Hawthorne,CA,United States}	{Shop & Service,Food,}
77	Wed Jul 20 20:01:42 +0000 2011	4be9b70a415e20a12f2ce4bb	{I-405 (San Diego Freeway)}	{33.835898386142745,-118.26003313064575,Southern California,CA,United States}	{Travel & Transport,}
77	Wed Jul 20 18:06:35 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Wed Jul 20 18:06:14 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Wed Jul 20 02:46:34 +0000 2011	4bad7f31f964a5208f563be3	{PUR Frozen Yogurt}	{33.84463166801476,-118.26271505826982,Carson,CA,United States}	{Food,}
77	Wed Jul 20 01:25:06 +0000 2011	4b5def4bf964a520ab7429e3	{California State University, Dominguez Hills (CSUDH)}	{33.86407270941936,-118.25411081314087,Carson,CA,United States}	{College & University,}
77	Tue Jul 19 20:10:56 +0000 2011	4b9e8afdf964a5207bed36e3	{Bodacious Q}	{33.85904788970947,-118.26427102088928,Carson,CA,United States}	{Food,}
77	Tue Jul 19 15:24:55 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Tue Jul 19 15:16:53 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Tue Jul 19 14:05:04 +0000 2011	4ae7846bf964a52005ac21e3	{Starbucks}	{33.977246434204645,-118.39193344116211,Los Angeles,CA,United States}	{Food,}
77	Tue Jul 19 13:00:12 +0000 2011	49ed5268f964a520e0671fe3	{Spectrum Club - Howard Hughes Center}	{33.97674207576151,-118.39296167584939,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
77	Mon Jul 18 20:56:26 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Mon Jul 18 20:36:04 +0000 2011	4e231b67483b041af1fd5a91	{Irvine Lake Mud Run}	{33.80975063964867,-117.8012297458083,Silverado,CA,United States}	{Outdoors & Recreation,}
77	Mon Jul 18 13:57:34 +0000 2011	4e231b67483b041af1fd5a91	{Irvine Lake Mud Run}	{33.80975063964867,-117.8012297458083,Silverado,CA,United States}	{Outdoors & Recreation,}
77	Sun Jul 17 22:47:00 +0000 2011	4c5dbcd994fd0f478e53cc45	{Potttery Mfg. & Distribution}	{33.864443,-118.285806,Gardena,CA,United States}	{Shop & Service,}
77	Sun Jul 17 21:31:51 +0000 2011	4bf2b0cea32e20a1747cd557	{Pep Boys Auto Parts & Service}	{33.840816855939714,-118.26141317245938,Carson,CA,United States}	{Shop & Service,}
77	Sun Jul 17 20:58:33 +0000 2011	4e04fa2b1850f16bf9d715c0	{CB Orthodontics}	{33.83955212755804,-118.2588529586792,Carson,CA,United States}	{Medical Center,Professional & Other Places,}
77	Sun Jul 17 20:58:00 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
77	Sun Jul 17 20:04:52 +0000 2011	4da10a337ccc816e97924a7b	{22 Fwy}	{33.77195242018647,-117.99242116984917,Westminster,CA,United States}	{Travel & Transport,Shop & Service,}
