300	Thu Nov 25 23:35:04 +0000 2010	3fd66200f964a520a9ed1ee3	{The Stinking Rose}	{37.7981847974544,-122.40738485194984,San Francisco,CA,United States}	{Food,}
300	Wed Oct 13 19:13:04 +0000 2010	4a0c561df964a52022751fe3	{Little Skillet}	{37.778797,-122.393761,San Francisco,CA,United States}	{Food,}
300	Fri Oct 08 05:03:46 +0000 2010	4a206042f964a520757c1fe3	{Taquerias El Farolito}	{37.75272884192397,-122.41118473166134,San Francisco,CA,United States}	{Food,}
300	Thu Oct 07 13:38:53 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Oct 06 13:53:07 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Oct 06 05:30:43 +0000 2010	414e1d80f964a520ed1c1fe3	{The Warfield Theatre}	{37.7825233143151,-122.41039216518402,San Francisco,CA,United States}	{Music Venue,Arts & Entertainment,}
300	Tue Oct 05 13:50:46 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Oct 04 13:34:25 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Sun Oct 03 18:50:22 +0000 2010	4a9186baf964a520881a20e3	{Lyle Tuttle Tattooing}	{37.80255305897829,-122.41327543657684,San Francisco,CA,United States}	{Shop & Service,}
300	Sat Oct 02 18:59:22 +0000 2010	4c0d4f342466a59348627721	{Pinkie's Bakery}	{37.775192594411294,-122.40997343121123,San Francisco,CA,United States}	{Food,}
300	Fri Oct 01 19:24:25 +0000 2010	4bd1e1f1a8b3a593bb9e665f	{The American Grilled Cheese Kitchen}	{37.78241695,-122.392824,San Francisco,CA,United States}	{Food,}
300	Fri Oct 01 00:45:43 +0000 2010	4b57db47f964a520064428e3	{Osha Thai}	{37.783606429389636,-122.398678350653,San Francisco,CA,United States}	{Food,}
300	Wed Sep 29 13:41:50 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Tue Sep 28 13:30:59 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Sep 27 13:52:27 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Sep 27 00:28:23 +0000 2010	4b5225cbf964a520716b27e3	{Caffe Trieste}	{37.77310094476415,-122.42177057135265,San Francisco,CA,United States}	{Music Venue,Food,Arts & Entertainment,}
300	Sat Sep 25 21:06:33 +0000 2010	4ab595e1f964a520877520e3	{Mission Dolores Park}	{37.76005771562691,-122.42678658144186,San Francisco,CA,United States}	{Outdoors & Recreation,}
300	Thu Sep 23 14:57:40 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Fri Sep 17 19:52:04 +0000 2010	4b677bd8f964a520b0512be3	{Starbucks}	{37.987355,-121.244901,Stockton,CA,United States}	{Food,}
300	Thu Sep 16 15:30:58 +0000 2010	4b4b4967f964a520849626e3	{San Francisco Ford}	{37.738301,-122.40438,San Francisco,CA,United States}	{Shop & Service,}
300	Thu Sep 16 05:16:56 +0000 2010	433c8000f964a52043281fe3	{Ryoko's Japanese Restaurant & Bar}	{37.78812285826389,-122.41182632807003,San Francisco,CA,United States}	{Nightlife Spot,Food,}
300	Sun Sep 12 19:43:59 +0000 2010	4b92f437f964a520192a34e3	{Paintball Jungle}	{38.18399389775665,-122.27209210395813,American Canyon,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
300	Sun Sep 12 19:15:39 +0000 2010	4a35a21bf964a520429d1fe3	{SONIC Drive In}	{38.181578154709094,-122.25444103124268,American Canyon,CA,United States}	{Food,}
300	Fri Sep 10 20:02:41 +0000 2010	49ba70ecf964a52063531fe3	{The Creamery}	{37.77737268012564,-122.39515461257294,San Francisco,CA,United States}	{Food,}
300	Fri Sep 10 13:30:20 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Thu Sep 09 13:53:26 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Sep 08 13:12:09 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Tue Sep 07 13:48:38 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Sun Sep 05 21:05:04 +0000 2010	4b0d6304f964a5204b4723e3	{Java Junction Coffee House}	{36.96755628964137,-122.0080071195957,Santa Cruz,CA,United States}	{Food,}
300	Sun Sep 05 05:05:53 +0000 2010	4ac57c38f964a52034b220e3	{Tonayense Taqueria}	{37.75247275829315,-122.4153,San Francisco,CA,United States}	{Food,}
300	Sat Sep 04 20:55:32 +0000 2010	43e4ffc6f964a520f02e1fe3	{Cafe Gratitude}	{37.75899052619934,-122.412598,San Francisco,CA,United States}	{Food,}
300	Sat Sep 04 05:03:25 +0000 2010	45e6b92bf964a5204d431fe3	{The Grove}	{37.800326397681886,-122.44043422391705,San Francisco,CA,United States}	{Food,}
300	Fri Sep 03 19:04:09 +0000 2010	4283ee00f964a520ab221fe3	{Primo Patio Cafe}	{37.77863538470886,-122.39325284957886,San Francisco,CA,United States}	{Food,}
300	Fri Sep 03 14:42:15 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Tue Aug 31 18:26:27 +0000 2010	4bd1e1f1a8b3a593bb9e665f	{The American Grilled Cheese Kitchen}	{37.78241695,-122.392824,San Francisco,CA,United States}	{Food,}
300	Tue Aug 31 13:36:24 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Sun Aug 29 19:12:44 +0000 2010	49e4c35df964a5203c631fe3	{Taqueria Guadalajara - 24th Street}	{37.75250279993476,-122.41499553561742,San Francisco,CA,United States}	{Food,}
300	Sun Aug 29 02:28:49 +0000 2010	4b01cfa2f964a520a14522e3	{GameStop}	{37.73379039735033,-122.48929235145253,San Francisco,CA,United States}	{Shop & Service,}
300	Sat Aug 28 18:29:37 +0000 2010	4a96da60f964a520342720e3	{Abigail's Bakery and Cafe}	{37.79901317,-122.43541935,San Francisco,CA,United States}	{Food,}
300	Thu Aug 26 16:25:57 +0000 2010	4a78783df964a520b7e51fe3	{Chiro-Medical Group}	{37.787830576680534,-122.39575758397173,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
300	Tue Aug 24 13:46:24 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Tue Aug 24 00:46:46 +0000 2010	45e981baf964a5207f431fe3	{Fort Funston}	{37.715161587799244,-122.5027084350586,San Francisco,CA,United States}	{Outdoors & Recreation,}
300	Sun Aug 22 23:18:44 +0000 2010	4c34cb3730830328436c0c16	{Chili's Grill & Bar}	{37.63047712105735,-122.41814252494312,San Bruno,CA,United States}	{Food,}
300	Sat Aug 21 19:50:02 +0000 2010	4c6ec24b06ed6dcb0caaa722	{SF Street Food Festival}	{37.74991688438296,-122.41391658782959,San Francisco,CA,United States}	{Food,Professional & Other Places,}
300	Fri Aug 20 14:24:53 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Thu Aug 19 20:49:57 +0000 2010	49c1c6ebf964a520cb551fe3	{Panera Bread}	{37.775904808090836,-122.39391803741455,San Francisco,CA,United States}	{Food,}
300	Wed Aug 18 22:44:34 +0000 2010	4c6c6250463537046b4806bc	{The Bat Cave}	{37.774609034936695,-122.39575481805574,San Francisco,CA,United States}	{Residence,}
300	Wed Aug 18 18:52:00 +0000 2010	4adf610ff964a5200f7a21e3	{The Iron Cactus}	{37.77748360330802,-122.3953426957653,San Francisco,CA,United States}	{Food,}
300	Wed Aug 18 14:05:28 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Aug 18 03:02:17 +0000 2010	4c00725d379020a1e490467f	{On The Can}	{37.750357,-122.413373,San Francisco,CA,United States}	{Arts & Entertainment,}
300	Mon Aug 16 15:39:08 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Mon Aug 16 13:35:20 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Aug 16 04:31:49 +0000 2010	44610f81f964a52010331fe3	{Safeway}	{37.76883197614526,-122.42831468582152,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
300	Sun Aug 15 05:32:49 +0000 2010	435ad280f964a52006291fe3	{Mel's Drive-In}	{37.78441844686463,-122.40456640720367,San Francisco,CA,United States}	{Food,}
300	Sat Aug 14 19:24:28 +0000 2010	40b28c80f964a52001001fe3	{Maxfield's House of Caffeine}	{37.76306533108132,-122.4263662854988,San Francisco,CA,United States}	{Food,}
300	Fri Aug 13 16:35:04 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Fri Aug 13 00:58:56 +0000 2010	3fd66200f964a52018ed1ee3	{Slanted Door}	{37.79619516102866,-122.3938000202179,San Francisco,CA,United States}	{Food,}
300	Wed Aug 11 19:34:12 +0000 2010	4c1fbd5eeac020a13b8e4bc2	{SF Crispy Tacos}	{37.777301,-122.394521,San Francisco,CA,United States}	{Food,}
300	Wed Aug 11 13:35:13 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Aug 11 13:35:05 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Aug 11 02:55:26 +0000 2010	44ce9913f964a52018361fe3	{Philz Coffee}	{37.7523522,-122.4142997,San Francisco,CA,United States}	{Food,}
300	Mon Aug 09 18:41:25 +0000 2010	49ba70ecf964a52063531fe3	{The Creamery}	{37.77737268012564,-122.39515461257294,San Francisco,CA,United States}	{Food,}
300	Mon Aug 09 13:52:46 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Sun Aug 08 06:21:12 +0000 2010	49c1ae9ff964a520c3551fe3	{Mel's Drive-In}	{37.79947602782782,-122.43738859891891,San Francisco,CA,United States}	{Food,}
300	Sat Aug 07 19:06:10 +0000 2010	4a6cc2d3f964a5208cd11fe3	{Espresso Roma Cafe}	{37.79855,-122.43568,San Francisco,CA,United States}	{Food,}
300	Sat Aug 07 03:32:25 +0000 2010	49b5d4c7f964a52003531fe3	{Sugarlump Coffee Lounge}	{37.752851,-122.409587,San Francisco,CA,United States}	{Food,}
300	Fri Aug 06 19:16:49 +0000 2010	4b71ed7af964a520b3642de3	{Marlowe}	{37.77671275752899,-122.39566907462495,San Francisco,CA,United States}	{Food,}
300	Thu Aug 05 23:14:53 +0000 2010	4b9acbfef964a5209dd635e3	{SF SPCA Veterinary Hospital}	{37.76639788350198,-122.41215705871582,San Francisco,CA,United States}	{Medical Center,Professional & Other Places,}
300	Thu Aug 05 17:21:32 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Wed Aug 04 19:22:25 +0000 2010	49ca96a3f964a520c2581fe3	{Luna Taqueria}	{37.776148,-122.402394,San Francisco,CA,United States}	{Food,}
300	Wed Aug 04 17:59:56 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Tue Aug 03 18:26:43 +0000 2010	4a0c8de5f964a5203c751fe3	{Holy Grill}	{37.770811,-122.403034,San Francisco,CA,United States}	{Food,}
300	Tue Aug 03 15:41:25 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Tue Aug 03 13:38:41 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Sun Aug 01 20:00:12 +0000 2010	4b3bb768f964a5207b7925e3	{In-N-Out Burger}	{37.761918284981384,-121.43380774116442,Tracy,CA,United States}	{Food,}
300	Sat Jul 31 01:25:56 +0000 2010	4bd2bf5d77b29c74d9508f82	{CA-242 / CA-4}	{38.00282482300201,-122.03737735748291,Concord,CA,United States}	{Travel & Transport,}
300	Fri Jul 30 15:45:55 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Fri Jul 30 04:10:56 +0000 2010	4ac57c38f964a52034b220e3	{Tonayense Taqueria}	{37.75247275829315,-122.4153,San Francisco,CA,United States}	{Food,}
300	Thu Jul 29 21:36:18 +0000 2010	49ba70ecf964a52063531fe3	{The Creamery}	{37.77737268012564,-122.39515461257294,San Francisco,CA,United States}	{Food,}
300	Thu Jul 29 18:10:06 +0000 2010	4a0c8de5f964a5203c751fe3	{Holy Grill}	{37.770811,-122.403034,San Francisco,CA,United States}	{Food,}
300	Thu Jul 29 13:51:36 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Thu Jul 29 01:24:44 +0000 2010	3fd66200f964a52029f11ee3	{DNA Lounge}	{37.771007,-122.412694,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
300	Wed Jul 28 13:30:33 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Jul 28 03:40:18 +0000 2010	4b775ef8f964a520d8952ee3	{The Dry Dock}	{37.79905,-122.43542,San Francisco,CA,United States}	{Convention Center,Professional & Other Places,}
300	Wed Jul 28 02:48:13 +0000 2010	46002d20f964a52093441fe3	{Whole Foods Market}	{37.789912784665255,-122.4235725402832,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
300	Tue Jul 27 14:03:56 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Jul 26 15:40:48 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Mon Jul 26 14:02:18 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Jul 26 03:46:32 +0000 2010	49e4c35df964a5203c631fe3	{Taqueria Guadalajara - 24th Street}	{37.75250279993476,-122.41499553561742,San Francisco,CA,United States}	{Food,}
300	Sun Jul 25 06:03:10 +0000 2010	4a8755caf964a520f20320e3	{Original Buffalo Wings}	{37.798923824593565,-122.44245246432867,San Francisco,CA,United States}	{Food,}
300	Sat Jul 24 23:09:52 +0000 2010	49c6844cf964a52054571fe3	{Pearl's Deluxe Burgers}	{37.7877166,-122.4136389,San Francisco,CA,United States}	{Food,}
300	Sat Jul 24 22:24:16 +0000 2010	4a9c4b68f964a520b83620e3	{Bay Club at the Gateway}	{37.797157394170185,-122.39676117897034,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,}
300	Sat Jul 24 20:25:53 +0000 2010	475fbd10f964a520de4c1fe3	{Whole Foods Market}	{37.764539584185044,-122.40271086684592,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
300	Sat Jul 24 05:20:37 +0000 2010	4c3817f793db0f4757182192	{Dream Hookah Lounge}	{37.787968296106136,-122.4201390720913,San Francisco,CA,United States}	{Nightlife Spot,}
300	Sat Jul 24 04:26:57 +0000 2010	4a498513f964a52067ab1fe3	{Aicha Moroccan}	{37.788816,-122.420387,San Francisco,CA,United States}	{Food,}
300	Fri Jul 23 14:05:48 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Fri Jul 23 05:06:09 +0000 2010	49bac905f964a520a7531fe3	{Phat Philly}	{37.752161416643325,-122.42034923274073,San Francisco,CA,United States}	{Food,}
300	Fri Jul 23 00:52:48 +0000 2010	44e65caff964a5207a371fe3	{Bello Coffee & Tea}	{37.733718,-122.433957,San Francisco,CA,United States}	{Food,}
300	Thu Jul 22 16:01:47 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Thu Jul 22 13:53:14 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Jul 21 15:47:15 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Wed Jul 21 14:04:03 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Jul 21 01:28:55 +0000 2010	43470c00f964a52080281fe3	{Walzwerk}	{37.767235763791426,-122.41768347965008,San Francisco,CA,United States}	{Food,}
300	Tue Jul 20 15:41:29 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Tue Jul 20 04:16:51 +0000 2010	4383b100f964a520fb2a1fe3	{Java Beach Cafe}	{37.760419094736704,-122.5090215028068,San Francisco,CA,United States}	{Food,}
300	Tue Jul 20 03:09:29 +0000 2010	3fd66200f964a5202af11ee3	{Pasquale's Pizzeria}	{37.764258697703724,-122.4654742404322,San Francisco,CA,United States}	{Food,}
300	Mon Jul 19 15:30:10 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Mon Jul 19 14:01:42 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Jul 19 02:31:28 +0000 2010	4b5225cbf964a520716b27e3	{Caffe Trieste}	{37.77310094476415,-122.42177057135265,San Francisco,CA,United States}	{Music Venue,Food,Arts & Entertainment,}
300	Sun Jul 18 21:52:17 +0000 2010	43e338dff964a520d92e1fe3	{Victor's Pizzeria & Restaurant}	{37.78993398116512,-122.42071598768234,San Francisco,CA,United States}	{Food,}
300	Sun Jul 18 03:57:31 +0000 2010	459e2a21f964a520ae401fe3	{Target}	{37.88327941285521,-122.30696082115173,Albany,CA,United States}	{Shop & Service,Professional & Other Places,}
300	Sun Jul 18 01:57:57 +0000 2010	445a2c5ff964a520e2321fe3	{IKEA}	{37.830903,-122.292444,Emeryville,CA,United States}	{Shop & Service,}
300	Sat Jul 17 15:03:20 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Fri Jul 16 20:53:42 +0000 2010	49ba70ecf964a52063531fe3	{The Creamery}	{37.77737268012564,-122.39515461257294,San Francisco,CA,United States}	{Food,}
300	Fri Jul 16 14:17:28 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Fri Jul 16 03:36:08 +0000 2010	4ad28c01f964a5202be220e3	{Lucky}	{37.733191395205054,-122.48992241567706,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
300	Thu Jul 15 16:29:33 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Thu Jul 15 13:55:40 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Thu Jul 15 04:19:21 +0000 2010	49b5d4c7f964a52003531fe3	{Sugarlump Coffee Lounge}	{37.752851,-122.409587,San Francisco,CA,United States}	{Food,}
300	Wed Jul 14 16:15:12 +0000 2010	4ae64f19f964a52059a621e3	{OpenDNS}	{37.775124624817906,-122.3987030982971,San Francisco,CA,United States}	{Office,Professional & Other Places,}
300	Wed Jul 14 14:21:38 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Wed Jul 14 03:16:38 +0000 2010	4b775ef8f964a520d8952ee3	{The Dry Dock}	{37.79905,-122.43542,San Francisco,CA,United States}	{Convention Center,Professional & Other Places,}
300	Tue Jul 13 14:36:19 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Jul 12 18:42:36 +0000 2010	49ca96a3f964a520c2581fe3	{Luna Taqueria}	{37.776148,-122.402394,San Francisco,CA,United States}	{Food,}
300	Mon Jul 12 15:11:07 +0000 2010	4a6ce8edf964a52008d21fe3	{Bay Club SF Tennis}	{37.776667686568715,-122.39799795202178,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Athletics & Sports,Gym / Fitness Center,}
300	Mon Jul 12 01:58:22 +0000 2010	43b2e0f9f964a520aa2c1fe3	{Shalimar}	{37.78978,-122.420707,San Francisco,CA,United States}	{Food,}
