372	Sun Aug 07 23:29:09 +0000 2011	4c52fec7b6dabe9aad841714	{The Fremont Festival of the Arts}	{37.553934074822024,-121.98178052902222,Fremont,CA,United States}	{Arts & Entertainment,}
372	Thu Jul 28 23:15:21 +0000 2011	4c65853f19f3c9b6214d9dff	{Jackson Street Tavern}	{41.25440813895444,-95.93137131249425,Omaha,NE,United States}	{Food,}
372	Thu Jul 28 22:27:19 +0000 2011	4b033323f964a520724d22e3	{LinkedIn}	{41.27960927480122,-96.09857775159254,Omaha,NE,United States}	{Professional & Other Places,}
372	Thu Jul 28 03:59:05 +0000 2011	4ad4f295f964a52075fe20e3	{Marriott Omaha}	{41.26114266606691,-96.07285005973948,Omaha,NE,United States}	{Travel & Transport,Food,}
372	Thu Jul 28 01:36:42 +0000 2011	4bb63eceef159c74aaa475f7	{Long Dog Fat Cat}	{41.26204959686687,-96.18667602539061,Omaha,NE,United States}	{Shop & Service,}
372	Wed Jul 27 23:08:22 +0000 2011	4b78c65bf964a520ebe12ee3	{Johnny's Italian Steakhouse}	{41.26095454864141,-96.1810939355255,Omaha,NE,United States}	{Food,}
372	Wed Jul 27 22:16:47 +0000 2011	4b033323f964a520724d22e3	{LinkedIn}	{41.27960927480122,-96.09857775159254,Omaha,NE,United States}	{Professional & Other Places,}
372	Wed Jul 27 13:02:32 +0000 2011	4ad4f295f964a52075fe20e3	{Marriott Omaha}	{41.26114266606691,-96.07285005973948,Omaha,NE,United States}	{Travel & Transport,Food,}
372	Tue Jul 26 22:46:26 +0000 2011	4ae0ea3df964a520a78321e3	{Upstream Brewing Company}	{41.23322840874363,-96.18183474730495,Omaha,NE,United States}	{Nightlife Spot,Food,}
372	Tue Jul 26 22:14:55 +0000 2011	4b033323f964a520724d22e3	{LinkedIn}	{41.27960927480122,-96.09857775159254,Omaha,NE,United States}	{Professional & Other Places,}
372	Tue Jul 26 03:42:12 +0000 2011	4ad4f295f964a52075fe20e3	{Marriott Omaha}	{41.26114266606691,-96.07285005973948,Omaha,NE,United States}	{Travel & Transport,Food,}
372	Tue Jul 26 00:06:51 +0000 2011	4ade16edf964a5200c7321e3	{AMC Westroads 14}	{41.267581868932,-96.06905043125153,Omaha,NE,United States}	{Arts & Entertainment,Movie Theater,}
372	Mon Jul 25 22:41:43 +0000 2011	4aef21e7f964a520e8d521e3	{Granite City Food & Brewery}	{41.268022,-96.07097656666667,Omaha,NE,United States}	{Nightlife Spot,}
372	Mon Jul 25 22:00:44 +0000 2011	4b033323f964a520724d22e3	{LinkedIn}	{41.27960927480122,-96.09857775159254,Omaha,NE,United States}	{Professional & Other Places,}
372	Mon Jul 25 03:41:53 +0000 2011	4ad4f295f964a52075fe20e3	{Marriott Omaha}	{41.26114266606691,-96.07285005973948,Omaha,NE,United States}	{Travel & Transport,Food,}
372	Mon Jul 25 03:39:39 +0000 2011	4ada8c26f964a520682321e3	{Cheesecake Factory}	{41.264759339707304,-96.06951713562012,Omaha,NE,United States}	{Food,}
372	Mon Jul 25 00:28:59 +0000 2011	4ac6087cf964a520aeb220e3	{Omaha Eppley Airfield (OMA)}	{41.29962111444748,-95.89937925338745,Omaha,NE,United States}	{Travel & Transport,}
372	Sun Jul 24 20:49:20 +0000 2011	4beff5f051f2c9b6ae07f192	{Gate B20}	{36.082636,-115.152903,Las Vegas,NV,United States}	{Travel & Transport,Airport,}
372	Sun Jul 24 20:11:12 +0000 2011	4c69d0182c29d13a054c0c41	{Port of Subs}	{36.08247098578556,-115.15298366546631,Las Vegas,NV,United States}	{Food,}
372	Sun Jul 24 20:09:59 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
372	Sun Jul 24 18:06:13 +0000 2011	4cc89fd1b3f5224b8a03f020	{Gate 23}	{37.36540781426581,-121.92530287975907,San Jose,CA,United States}	{Travel & Transport,Airport,}
372	Sun Jul 24 17:20:49 +0000 2011	43ba62b4f964a520e72c1fe3	{Norman Y. Mineta San Jos? International Airport (SJC)}	{37.36662498287745,-121.9263043999672,San Jose,CA,United States}	{Travel & Transport,}
372	Sat Jul 23 20:37:21 +0000 2011	4cdefb74df986ea82f51df16	{Kokyo Sushi Buffet}	{37.67381,-122.081268,Hayward,CA,United States}	{Food,}
372	Fri Jul 22 23:44:38 +0000 2011	4b303f62f964a52042f824e3	{PetSmart}	{37.54359862,-121.98543477,Fremont,CA,United States}	{Shop & Service,}
372	Fri Jul 22 23:02:11 +0000 2011	4bf814f9b182c9b640cd765a	{Fremont Honda & Kawasaki}	{37.516354373542754,-121.9797444062821,Fremont,CA,United States}	{Shop & Service,}
372	Fri Jul 22 20:07:21 +0000 2011	4a26b204f964a520c07e1fe3	{Hobee's Restaurant}	{37.397958,-121.92445635795593,San Jose,CA,United States}	{Food,}
372	Sun Jul 17 22:46:00 +0000 2011	4a7f4769f964a52089f31fe3	{BJ's Restaurant & Brewhouse}	{37.52814061545604,-122.005695104599,Newark,CA,United States}	{Nightlife Spot,Food,}
372	Sat Jul 16 23:06:48 +0000 2011	4a7f4769f964a52089f31fe3	{BJ's Restaurant & Brewhouse}	{37.52814061545604,-122.005695104599,Newark,CA,United States}	{Nightlife Spot,Food,}
372	Fri Jul 15 04:32:05 +0000 2011	4c5f6c1190b2c9b60ac93a22	{Union Landing}	{37.60012808002371,-122.06734609648386,Union City,CA,United States}	{Shop & Service,}
372	Tue Jul 12 03:21:23 +0000 2011	4c0d9532b1b676b032dee086	{Olive Garden}	{37.53123702,-121.999307,Fremont,CA,United States}	{Food,}
372	Tue Jul 05 03:05:45 +0000 2011	4a934b53f964a520791f20e3	{Texas Roadhouse}	{37.60140131724974,-122.06725108623513,Union City,CA,United States}	{Food,}
372	Sun Jul 03 21:56:31 +0000 2011	4a864df0f964a520f20020e3	{Whimsical}	{37.30291453134362,-121.86468620845051,San Jose,CA,United States}	{Food,}
372	Sun Jul 03 19:18:24 +0000 2011	4a86e93ef964a520970120e3	{Hobee's Restaurant}	{37.395591866557034,-122.02810306871851,Sunnyvale,CA,United States}	{Food,}
372	Tue Jun 21 20:51:24 +0000 2011	49c2eb71f964a52041561fe3	{Plug and Play Tech Center - Sunnyvale}	{37.383796851083304,-122.01290931804617,Sunnyvale,CA,United States}	{Office,Professional & Other Places,}
372	Tue Jun 21 20:07:41 +0000 2011	49be990ff964a520c1541fe3	{LinkedIn}	{37.42335242641889,-122.0710551738739,Mountain View,CA,United States}	{Professional & Other Places,}
===
372	Tue May 03 06:50:13 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Sun May 01 23:28:24 +0000 2011	4bfb0593565f76b05d0305db	{AMD Headquarters}	{37.386602732390116,-121.99955128181122,Sunnyvale,CA,United States}	{}
372	Sun Apr 24 18:23:34 +0000 2011	4b305bf6f964a52029f924e3	{Safeway}	{37.58760016069567,-122.0195460319519,Union City,CA,United States}	{Shop & Service,Food & Drink Shop,}
372	Sun Apr 17 21:07:00 +0000 2011	4b303f62f964a52042f824e3	{PetSmart}	{37.54359862,-121.98543477,Fremont,CA,United States}	{Shop & Service,}
372	Sun Apr 17 18:00:22 +0000 2011	4c17a70959cc2d7f8af45287	{Wheel Works}	{37.518187165260315,-121.98210305,Fremont,CA,United States}	{Shop & Service,}
372	Wed Apr 06 13:55:01 +0000 2011	42966300f964a52055241fe3	{Dumbarton Bridge}	{37.505643,-122.118973,Fremont,CA,United States}	{Outdoors & Recreation,}
372	Fri Mar 18 21:57:10 +0000 2011	4cf979f0d8468cfa3f1ae76b	{Quest Diagnostics}	{37.35292,-122.048705,Sunnyvale,CA,United States}	{Medical Center,Professional & Other Places,}
372	Mon Mar 07 00:35:24 +0000 2011	4cdefb74df986ea82f51df16	{Kokyo Sushi Buffet}	{37.67381,-122.081268,Hayward,CA,United States}	{Food,}
372	Fri Mar 04 00:14:48 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Thu Mar 03 08:34:21 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Tue Mar 01 01:19:09 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Sat Feb 26 21:59:05 +0000 2011	4cdefb74df986ea82f51df16	{Kokyo Sushi Buffet}	{37.67381,-122.081268,Hayward,CA,United States}	{Food,}
372	Thu Feb 24 22:21:48 +0000 2011	42966300f964a52055241fe3	{Dumbarton Bridge}	{37.505643,-122.118973,Fremont,CA,United States}	{Outdoors & Recreation,}
372	Tue Feb 22 01:25:55 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Sat Feb 19 21:50:37 +0000 2011	4b4d2d44f964a52067cd26e3	{Bombay Garden}	{37.52545186549242,-122.00789451599121,Newark,CA,United States}	{Food,}
372	Wed Feb 16 03:56:50 +0000 2011	4a879aa6f964a520c60420e3	{Krispy Kreme Doughnuts}	{37.597674067082465,-122.07008957862854,Union City,CA,United States}	{Food,}
372	Wed Feb 16 03:22:47 +0000 2011	4cffebd775d3236a93c6e7f7	{Chipotle Mexican Grill}	{37.602272,-122.068982,Union City,CA,United States}	{Food,}
372	Tue Feb 15 20:50:10 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Sat Feb 12 22:52:15 +0000 2011	4cdefb74df986ea82f51df16	{Kokyo Sushi Buffet}	{37.67381,-122.081268,Hayward,CA,United States}	{Food,}
372	Sun Jan 30 03:38:06 +0000 2011	4b26b080f964a5208d7f24e3	{Subway}	{37.61849,-122.036049,Hayward,CA,United States}	{Food,}
372	Tue Jan 25 00:55:13 +0000 2011	42966300f964a52055241fe3	{Dumbarton Bridge}	{37.505643,-122.118973,Fremont,CA,United States}	{Outdoors & Recreation,}
372	Fri Jan 21 02:32:52 +0000 2011	4b305bf6f964a52029f924e3	{Safeway}	{37.58760016069567,-122.0195460319519,Union City,CA,United States}	{Shop & Service,Food & Drink Shop,}
372	Sat Jan 01 08:14:19 +0000 2011	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Sat Dec 25 00:51:25 +0000 2010	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Fri Dec 24 17:35:00 +0000 2010	42966300f964a52055241fe3	{Dumbarton Bridge}	{37.505643,-122.118973,Fremont,CA,United States}	{Outdoors & Recreation,}
372	Sat Dec 18 23:38:29 +0000 2010	4cdefb74df986ea82f51df16	{Kokyo Sushi Buffet}	{37.67381,-122.081268,Hayward,CA,United States}	{Food,}
372	Sat Dec 18 02:56:13 +0000 2010	4cdefb74df986ea82f51df16	{Kokyo Sushi Buffet}	{37.67381,-122.081268,Hayward,CA,United States}	{Food,}
372	Fri Dec 17 05:25:24 +0000 2010	4b4927fef964a520206826e3	{Strizzi's Restaurant}	{37.55458981517503,-121.98177690001529,Fremont,CA,United States}	{Food,}
372	Mon Dec 13 17:37:17 +0000 2010	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Mon Dec 13 03:01:39 +0000 2010	4b463ec2f964a520501b26e3	{PETCO}	{37.6010891,-122.068756,Union City,CA,United States}	{Shop & Service,}
372	Mon Dec 13 02:44:31 +0000 2010	4b303f62f964a52042f824e3	{PetSmart}	{37.54359862,-121.98543477,Fremont,CA,United States}	{Shop & Service,}
372	Sun Dec 12 20:32:18 +0000 2010	4b8ab2c1f964a5209d7a32e3	{El Rancho Steakhouse}	{37.695777794254184,-122.07898141976747,Castro Valley,CA,United States}	{Food,}
372	Sun Dec 12 00:07:21 +0000 2010	4c0d9532b1b676b032dee086	{Olive Garden}	{37.53123702,-121.999307,Fremont,CA,United States}	{Food,}
372	Fri Dec 10 04:16:21 +0000 2010	4bdc80212a3a0f477721b3b6	{Pizza Hut}	{37.66913,-122.081533,Hayward,CA,United States}	{Food,}
372	Thu Dec 09 22:38:26 +0000 2010	4af639f9f964a5206d0222e3	{Target}	{37.60765311561846,-122.0626974105835,Hayward,CA,United States}	{Shop & Service,}
372	Thu Dec 09 21:51:25 +0000 2010	4afe124ef964a520ae2d22e3	{Denny's}	{37.60807886674618,-122.06585344449387,Hayward,CA,United States}	{Food,}
372	Wed Dec 08 22:59:35 +0000 2010	4afe124ef964a520ae2d22e3	{Denny's}	{37.60807886674618,-122.06585344449387,Hayward,CA,United States}	{Food,}
372	Wed Dec 08 00:19:41 +0000 2010	42966300f964a52055241fe3	{Dumbarton Bridge}	{37.505643,-122.118973,Fremont,CA,United States}	{Outdoors & Recreation,}
372	Tue Dec 07 22:31:34 +0000 2010	4b4e959ff964a5201af226e3	{Varian Medical Systems, Inc.}	{37.4165627797739,-122.14381560069292,Palo Alto,CA,United States}	{Professional & Other Places,}
372	Wed Dec 01 23:29:47 +0000 2010	4af639f9f964a5206d0222e3	{Target}	{37.60765311561846,-122.0626974105835,Hayward,CA,United States}	{Shop & Service,}
372	Wed Dec 01 22:54:25 +0000 2010	4c92a993fc9a224bad1bf4f1	{The UPS Store}	{37.62694016417172,-122.0431736111641,Hayward,CA,United States}	{Shop & Service,Professional & Other Places,}
372	Mon Nov 22 21:20:32 +0000 2010	4ceade5ff3bda1437465c8e4	{Ohlone Humane Society Wildlife Rehabilitation Center}	{37.63045195,-122.04627841666667,Newark,CA,United States}	{}
372	Mon Nov 01 01:32:36 +0000 2010	4b303f62f964a52042f824e3	{PetSmart}	{37.54359862,-121.98543477,Fremont,CA,United States}	{Shop & Service,}
372	Sun Oct 31 05:29:39 +0000 2010	4c92e8849199bfb7e20518df	{Rally to Restore Sanity}	{38.88956308852534,-77.01677799224854,Washington,DC,United States}	{Arts & Entertainment,Professional & Other Places,}
372	Thu Oct 21 17:58:56 +0000 2010	4cc07ea0985aa35d19474d12	{USCIS Oakland}	{37.809722,-122.2691485,Oakland,CA,United States}	{Professional & Other Places,}
372	Tue Oct 19 21:29:34 +0000 2010	4b3ea24bf964a5200da025e3	{San Mateo Bridge}	{37.60090422930762,-122.20852375030512,Hayward,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
372	Tue Oct 19 20:29:35 +0000 2010	45ccf4eaf964a5208b421fe3	{Aya Sushi}	{37.50969,-122.26097166538239,San Carlos,CA,United States}	{Food,}
372	Tue Oct 19 20:27:44 +0000 2010	4a91c2bef964a520b31b20e3	{Starbucks}	{37.522602,-122.251899,Redwood City,CA,United States}	{Food,}
372	Tue Oct 19 20:10:01 +0000 2010	4cbdfb12ca4aa1cdb89611b4	{Nelson Staffing}	{37.520169,-122.253574,Redwood City,CA,United States}	{Professional & Other Places,}
372	Fri Oct 08 00:51:56 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Thu Oct 07 17:09:25 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Thu Oct 07 17:09:24 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Sun Sep 26 01:53:14 +0000 2010	4b26b080f964a5208d7f24e3	{Subway}	{37.61849,-122.036049,Hayward,CA,United States}	{Food,}
372	Sun Sep 26 01:33:59 +0000 2010	4af639f9f964a5206d0222e3	{Target}	{37.60765311561846,-122.0626974105835,Hayward,CA,United States}	{Shop & Service,}
372	Fri Sep 24 04:22:09 +0000 2010	4b26b080f964a5208d7f24e3	{Subway}	{37.61849,-122.036049,Hayward,CA,United States}	{Food,}
372	Fri Sep 24 03:30:29 +0000 2010	4af639f9f964a5206d0222e3	{Target}	{37.60765311561846,-122.0626974105835,Hayward,CA,United States}	{Shop & Service,}
372	Wed Sep 22 04:19:52 +0000 2010	4b7dd514f964a52023d72fe3	{Carl's Jr.}	{37.56066170551687,-122.01135993003845,Fremont,CA,United States}	{Food,}
372	Wed Sep 22 03:36:08 +0000 2010	4b303f62f964a52042f824e3	{PetSmart}	{37.54359862,-121.98543477,Fremont,CA,United States}	{Shop & Service,}
372	Tue Sep 21 03:19:44 +0000 2010	4adcdcc1f964a520056221e3	{Ristorante Il Porcino}	{37.550346,-121.979989,Fremont,CA,United States}	{Food,}
372	Tue Sep 21 00:45:27 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Mon Sep 20 00:18:30 +0000 2010	4b4531f2f964a520a00726e3	{SONIC Drive In}	{37.61912049266664,-122.03541330064124,Hayward,CA,United States}	{Food,}
372	Sun Sep 19 22:54:10 +0000 2010	4bc14514b492d13a32e9a560	{La Victoria Taqueria}	{37.644487705386155,-122.0624407987573,Hayward,CA,United States}	{Food,}
372	Sat Sep 18 19:14:44 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Mon Sep 13 04:38:05 +0000 2010	4afe124ef964a520ae2d22e3	{Denny's}	{37.60807886674618,-122.06585344449387,Hayward,CA,United States}	{Food,}
372	Mon Sep 13 01:41:31 +0000 2010	412bd680f964a520ad0c1fe3	{Molly Magees}	{37.393214,-122.078907,Mountain View,CA,United States}	{Nightlife Spot,}
372	Mon Sep 13 00:02:40 +0000 2010	4bef280e5e4aa5931ca758bb	{Mountain View Art and Wine Festival}	{37.39116847515106,-122.08089336,Mountain View,CA,United States}	{Arts & Entertainment,}
372	Sat Sep 11 04:57:27 +0000 2010	4a879aa6f964a520c60420e3	{Krispy Kreme Doughnuts}	{37.597674067082465,-122.07008957862854,Union City,CA,United States}	{Food,}
372	Fri Sep 10 05:00:08 +0000 2010	4b4531f2f964a520a00726e3	{SONIC Drive In}	{37.61912049266664,-122.03541330064124,Hayward,CA,United States}	{Food,}
372	Thu Sep 02 19:10:56 +0000 2010	4b437eaff964a520ade125e3	{Charles Schwab & Co.}	{37.54689110023796,-121.97270393371582,Fremont,CA,United States}	{Shop & Service,}
372	Thu Sep 02 19:10:56 +0000 2010	4b437eaff964a520ade125e3	{Charles Schwab & Co.}	{37.54689110023796,-121.97270393371582,Fremont,CA,United States}	{Shop & Service,}
372	Wed Sep 01 21:12:29 +0000 2010	4c6954672c29d13a56e00a41	{Stonybrook Park}	{37.63012647628784,-122.04409073333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Tue Aug 31 02:58:09 +0000 2010	4c714ba2d97fa143e75ff8ca	{Fairway Greens Park}	{37.62530013333333,-122.03961683333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Tue Aug 31 02:57:54 +0000 2010	4c6954672c29d13a56e00a41	{Stonybrook Park}	{37.63012647628784,-122.04409073333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Fri Aug 27 21:41:46 +0000 2010	4c6954672c29d13a56e00a41	{Stonybrook Park}	{37.63012647628784,-122.04409073333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Thu Aug 26 04:16:25 +0000 2010	4c6954672c29d13a56e00a41	{Stonybrook Park}	{37.63012647628784,-122.04409073333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Wed Aug 25 04:00:41 +0000 2010	4af639f9f964a5206d0222e3	{Target}	{37.60765311561846,-122.0626974105835,Hayward,CA,United States}	{Shop & Service,}
372	Tue Aug 24 20:45:14 +0000 2010	4c6954672c29d13a56e00a41	{Stonybrook Park}	{37.63012647628784,-122.04409073333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Tue Aug 24 04:51:33 +0000 2010	4b4531f2f964a520a00726e3	{SONIC Drive In}	{37.61912049266664,-122.03541330064124,Hayward,CA,United States}	{Food,}
372	Sat Aug 21 19:29:39 +0000 2010	4afe124ef964a520ae2d22e3	{Denny's}	{37.60807886674618,-122.06585344449387,Hayward,CA,United States}	{Food,}
372	Sat Aug 21 19:04:41 +0000 2010	4c3de64a980320a10da08ce4	{Paw Prints Salon}	{37.59541140391203,-122.08025751187151,Union City,CA,United States}	{Shop & Service,}
372	Sat Aug 21 17:42:40 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Fri Aug 20 20:36:49 +0000 2010	4afe124ef964a520ae2d22e3	{Denny's}	{37.60807886674618,-122.06585344449387,Hayward,CA,United States}	{Food,}
372	Fri Aug 20 19:56:16 +0000 2010	4c488238889fc9b6a9c42734	{Downtown Merchants Garage}	{37.80340148066708,-122.26953432510054,Oakland,CA,United States}	{Professional & Other Places,}
372	Fri Aug 20 18:48:37 +0000 2010	4c487fb5417b20a15c23e1a9	{IIBA}	{37.80366315,-122.26990251666666,Oakland,CA,United States}	{Professional & Other Places,}
372	Fri Aug 20 18:48:07 +0000 2010	4c488238889fc9b6a9c42734	{Downtown Merchants Garage}	{37.80340148066708,-122.26953432510054,Oakland,CA,United States}	{Professional & Other Places,}
372	Thu Aug 19 17:03:53 +0000 2010	4b72cc69f964a52034892de3	{Starbucks}	{37.617864,-122.069773,Hayward,CA,United States}	{Food,}
372	Thu Aug 19 16:42:27 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Wed Aug 18 03:41:55 +0000 2010	4c6954672c29d13a56e00a41	{Stonybrook Park}	{37.63012647628784,-122.04409073333333,Hayward,CA,United States}	{Outdoors & Recreation,}
372	Tue Aug 17 00:42:38 +0000 2010	4b23e760f964a5207b5c24e3	{Ardenwood Pet Hospital}	{37.5669879733969,-122.05199003219604,Fremont,CA,United States}	{Medical Center,Professional & Other Places,}
372	Tue Aug 17 00:05:15 +0000 2010	4c055d36f423a593cbe3d216	{Starbucks}	{37.54880490985628,-121.98715227536057,Fremont,CA,United States}	{Food,}
372	Tue Aug 17 00:01:53 +0000 2010	4a7f76c4f964a52024f41fe3	{Barnes & Noble}	{37.548930644989014,-121.98696,Fremont,CA,United States}	{Shop & Service,}
372	Mon Aug 16 23:48:48 +0000 2010	4b437eaff964a520ade125e3	{Charles Schwab & Co.}	{37.54689110023796,-121.97270393371582,Fremont,CA,United States}	{Shop & Service,}
372	Mon Aug 16 18:06:56 +0000 2010	4c487fb5417b20a15c23e1a9	{IIBA}	{37.80366315,-122.26990251666666,Oakland,CA,United States}	{Professional & Other Places,}
372	Mon Aug 16 17:48:58 +0000 2010	4c488238889fc9b6a9c42734	{Downtown Merchants Garage}	{37.80340148066708,-122.26953432510054,Oakland,CA,United States}	{Professional & Other Places,}
372	Sun Aug 15 21:48:52 +0000 2010	4af639f9f964a5206d0222e3	{Target}	{37.60765311561846,-122.0626974105835,Hayward,CA,United States}	{Shop & Service,}
372	Sun Aug 15 20:30:30 +0000 2010	4afe124ef964a520ae2d22e3	{Denny's}	{37.60807886674618,-122.06585344449387,Hayward,CA,United States}	{Food,}
372	Sat Aug 14 21:25:20 +0000 2010	4ba3a1eff964a520194e38e3	{Waggin Tails}	{37.591714483333334,-122.00879335,Union City,CA,United States}	{Shop & Service,}
372	Sat Aug 14 20:57:33 +0000 2010	4b68adf9f964a520a8862be3	{Chase Bank}	{37.60090422930762,-122.0661735534668,Union City,CA,United States}	{Shop & Service,Professional & Other Places,}
372	Sat Aug 14 20:57:02 +0000 2010	4b5f9b19f964a5202ec429e3	{Wells Fargo}	{37.603057,-122.068791,Union City,CA,United States}	{Shop & Service,}
372	Sat Aug 14 20:05:54 +0000 2010	4b72cc69f964a52034892de3	{Starbucks}	{37.617864,-122.069773,Hayward,CA,United States}	{Food,}
372	Sun Aug 08 22:18:11 +0000 2010	4b4117d2f964a52003c125e3	{Fresh Choice}	{37.59970964058384,-122.06802860338372,Union City,CA,United States}	{Food,}
372	Sun Aug 08 22:18:11 +0000 2010	4b4117d2f964a52003c125e3	{Fresh Choice}	{37.59970964058384,-122.06802860338372,Union City,CA,United States}	{Food,}
