3125	Sun Jul 22 19:46:08 +0000 2012	4bef0f56c80dc928747027e3	{Westwood Winery}	{38.29155339372579,-122.45758295059204,Sonoma,CA,United States}	{Food,}
3125	Wed Jul 13 18:23:29 +0000 2011	49f13134f964a52099691fe3	{Perla's Seafood and Oyster Bar}	{30.249957,-97.749762,Austin,TX,United States}	{Food,}
3125	Tue Jul 12 18:34:12 +0000 2011	43582f80f964a520dd281fe3	{Whole Foods Market}	{30.270864484028394,-97.75367857850739,Austin,TX,United States}	{Shop & Service,Food & Drink Shop,}
3125	Mon Jul 11 02:05:28 +0000 2011	4bd39354b221c9b65127dad0	{Rosa's Cafe}	{33.591918217935024,-101.90648617511509,Lubbock,TX,United States}	{Food,}
3125	Sun Jul 10 17:24:15 +0000 2011	4b46720df964a520342126e3	{Georgia O'Keeffe Museum}	{35.688954579930574,-105.94101726089357,Santa Fe,NM,United States}	{Museum,Arts & Entertainment,}
3125	Sun Jul 10 01:21:34 +0000 2011	4c3378cf3896e21e0b17ea90	{Canyon Road Galleries}	{35.68321402280434,-105.93272767862031,Santa Fe,NM,United States}	{Arts & Entertainment,}
3125	Sun Jul 10 00:18:13 +0000 2011	4bf5b6874d5f20a1b7fc97fe	{Bell Tower Bar at La Fonda on the Plaza}	{35.6862726,-105.938071,Santa Fe,NM,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
3125	Fri Jul 08 03:24:32 +0000 2011	4c72c32e7121a1cde56363d1	{El Tovar Dining Room and Lounge}	{36.05745315623754,-112.13758110154512,Grand Canyon,AZ,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3125	Thu Jul 07 23:49:52 +0000 2011	4bf43203706e20a1740ea998	{Mather Point}	{36.05943816886431,-112.10801124572754,Grand Canyon,AZ,United States}	{Outdoors & Recreation,}
3125	Thu Jul 07 04:31:41 +0000 2011	4ac83f91f964a52004bc20e3	{K? Theatre}	{36.10302658570667,-115.1702356338501,Las Vegas,NV,United States}	{Performing Arts Venue,Arts & Entertainment,}
3125	Thu Jul 07 02:36:56 +0000 2011	4b1ec8d2f964a5207d1f24e3	{SHe by Morton's}	{36.107691771873064,-115.17581670233938,Las Vegas,NV,United States}	{Food,}
3125	Wed Jul 06 23:23:23 +0000 2011	49dea2b9f964a52092601fe3	{Palms Place Hotel Suites}	{36.11456577294214,-115.19843681163962,Las Vegas,NV,United States}	{Travel & Transport,}
3125	Wed Jul 06 21:21:17 +0000 2011	4a77823ff964a520b5e41fe3	{The Mad Greek Cafe}	{35.265808808819926,-116.07474625110626,Baker,CA,United States}	{Food,}
3125	Mon Jul 04 05:58:37 +0000 2011	4c3e9ac3db3b1b8d4dba6595	{Basement Tavern}	{34.00158407879722,-118.48337684165182,Santa Monica,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3125	Mon Jul 04 03:38:12 +0000 2011	4a668dc9f964a520b4c81fe3	{The Tasting Kitchen}	{33.98965682933107,-118.46317827701569,Venice,CA,United States}	{Food,}
3125	Mon Jul 04 02:21:21 +0000 2011	4197f180f964a5201a1e1fe3	{Hal's Bar & Grill}	{33.990853291360956,-118.4662789106369,Venice,CA,United States}	{Nightlife Spot,Food,}
3125	Mon Jul 04 00:24:00 +0000 2011	4c3e9ac3db3b1b8d4dba6595	{Basement Tavern}	{34.00158407879722,-118.48337684165182,Santa Monica,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3125	Sun Jul 03 22:29:05 +0000 2011	3fd66200f964a52075ee1ee3	{Townhouse}	{33.98727645217429,-118.47271279399118,Venice,CA,United States}	{Nightlife Spot,}
3125	Sun Jul 03 21:43:24 +0000 2011	4adeb2c7f964a520a87621e3	{High Rooftop Bar at Hotel Erwin}	{33.98674788855445,-118.47270011901855,Venice,CA,United States}	{Nightlife Spot,}
3125	Sun Jul 03 07:55:38 +0000 2011	44ea5aabf964a520bf371fe3	{The Otheroom}	{33.991616221814034,-118.46938227693414,Venice,CA,United States}	{Nightlife Spot,}
3125	Sun Jul 03 01:39:09 +0000 2011	4a578320f964a5204bb61fe3	{Hinano Cafe}	{33.97947,-118.46649863,Venice,CA,United States}	{Nightlife Spot,Food,}
3125	Fri Jul 01 04:26:50 +0000 2011	4b3c1a53f964a520d48125e3	{Sakana Sushi}	{34.42221553516479,-119.65025857869418,Montecito,CA,United States}	{Food,}
3125	Fri Jun 24 03:37:20 +0000 2011	4bc76f5e0050b7135db1b83b	{Osteria}	{37.44452306892549,-122.16109222810204,Palo Alto,CA,United States}	{Food,}
3125	Thu Jun 23 23:45:33 +0000 2011	442fe898f964a520e5311fe3	{Stanford Shopping Center}	{37.44237626,-122.1711016,Palo Alto,CA,United States}	{Shop & Service,Food & Drink Shop,}
3125	Sun Jun 19 20:14:58 +0000 2011	4be46af88a8cb7133548c4a0	{pho little saigon}	{36.0220535180877,-115.11787828495767,henderson,NV,United States}	{Food,}
3125	Fri Jun 17 00:26:38 +0000 2011	4d013eda6289f04d14be96cc	{Marquee Nightclub & Dayclub}	{36.10954499497765,-115.17464518547058,Las Vegas,NV,United States}	{Nightlife Spot,Arts & Entertainment,}
===
3125	Sun May 08 21:36:59 +0000 2011	4c68be26c946e21e4c9be88e	{Lucky's Steak House}	{34.421368,-119.64098,Montecito,CA,United States}	{Food,}
3125	Fri May 06 03:38:57 +0000 2011	4a2dcbcbf964a520f4971fe3	{La Caba?a Restaurant}	{34.00095977985042,-118.46808198841582,Venice,CA,United States}	{Food,}
3125	Thu May 05 05:38:36 +0000 2011	4b52101cf964a520006527e3	{W Hollywood}	{34.10115665934232,-118.32553702667387,Hollywood,CA,United States}	{Travel & Transport,}
3125	Wed May 04 23:08:59 +0000 2011	4b328bd3f964a520480e25e3	{Lincoln Nails}	{33.99944718,-118.464577,Venice,CA,United States}	{Shop & Service,}
3125	Wed May 04 03:38:51 +0000 2011	4b424e4cf964a52034d125e3	{Santa Monica Food Truck Lot}	{34.00153174707651,-118.48366498947144,Santa Monica,CA,United States}	{Food,}
3125	Sat Apr 30 19:33:37 +0000 2011	4bef39dd5e4aa593e8c258bb	{Los Rios Tea House}	{33.50188528333333,-117.664592,San Juan Capistrano,CA,United States}	{Food,}
3125	Thu Apr 28 04:43:17 +0000 2011	4a7d1382f964a52074ee1fe3	{Primitivo Wine Bistro}	{33.992160929479155,-118.4717184305191,Venice,CA,United States}	{Nightlife Spot,Food,}
3125	Wed Apr 27 22:02:13 +0000 2011	4a61611af964a52063c21fe3	{Royal T Cafe}	{34.026179,-118.389294,Culver City,CA,United States}	{Food,}
3125	Sun Apr 24 22:12:48 +0000 2011	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Sat Apr 23 18:28:15 +0000 2011	432a0b00f964a520d4271fe3	{Baja Sharkeez}	{33.862063,-118.400655,Hermosa Beach,CA,United States}	{Nightlife Spot,Food,}
3125	Sun Apr 17 23:57:55 +0000 2011	49e6aa36f964a5205f641fe3	{Coachella Outdoor Theatre}	{33.68370679356183,-116.23726471794782,Indio,CA,United States}	{Arts & Entertainment,}
3125	Sun Apr 17 23:15:56 +0000 2011	4da879b243a12d0c26526fe9	{Vizio Freedom Lounge At Coachella}	{33.68124,-116.238375,Indio,CA,United States}	{Arts & Entertainment,}
3125	Sun Apr 17 23:12:51 +0000 2011	4bc79a6314d79521cdb867e9	{H&M Loves Music Tent at Coachella}	{33.677032775414894,-116.23668193817137,Indio,CA,United States}	{Arts & Entertainment,}
3125	Sun Apr 17 23:12:15 +0000 2011	4bc72cc52f94d13a5b5d117f	{Coachella Valley Music and Arts Festival}	{33.68178249178,-116.24299049377441,Indio,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3125	Sun Apr 17 06:06:55 +0000 2011	4bc72cc52f94d13a5b5d117f	{Coachella Valley Music and Arts Festival}	{33.68178249178,-116.24299049377441,Indio,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3125	Fri Apr 15 19:54:40 +0000 2011	4ba462e1f964a5201e9a38e3	{JW Marriott Desert Springs Resort & Spa}	{33.755180667286275,-116.36198793523079,Palm Desert,CA,United States}	{Travel & Transport,Shop & Service,Hotel,}
3125	Sun Apr 10 21:03:57 +0000 2011	4a9acfe6f964a520e33220e3	{Tart}	{34.073691,-118.361533,Los Angeles,CA,United States}	{Food,}
3125	Thu Apr 07 02:34:23 +0000 2011	41059b00f964a5207f0b1fe3	{Ye Olde King's Head}	{34.01451664815085,-118.49726378917694,Santa Monica,CA,United States}	{Nightlife Spot,Food,}
3125	Wed Apr 06 19:39:41 +0000 2011	4c6ebcb7e6b7b1f7e874ad8e	{Red Bull Records}	{34.025658955937544,-118.38129043579102,Culver City,CA,United States}	{Shop & Service,}
3125	Sun Apr 03 04:34:03 +0000 2011	4b08894ff964a520ea0d23e3	{Rebels Honky Tonk}	{30.26774379,-97.7460098,Austin,TX,United States}	{Nightlife Spot,}
3125	Fri Apr 01 00:20:55 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3125	Thu Mar 31 04:58:05 +0000 2011	3fd66200f964a52068ee1ee3	{Viper Room}	{34.09051848788058,-118.38472366333008,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
3125	Wed Mar 30 20:31:49 +0000 2011	4c6ebcb7e6b7b1f7e874ad8e	{Red Bull Records}	{34.025658955937544,-118.38129043579102,Culver City,CA,United States}	{Shop & Service,}
3125	Sat Mar 26 03:43:34 +0000 2011	49e46055f964a52008631fe3	{Tap: A Gastropub}	{33.787086001414565,-84.38331202571206,Atlanta,GA,United States}	{Nightlife Spot,Food,}
3125	Fri Mar 25 17:57:26 +0000 2011	4afb0419f964a520591a22e3	{French American Brasserie}	{33.76475897122845,-84.38754804802562,Atlanta,GA,United States}	{Food,}
3125	Fri Mar 25 14:22:14 +0000 2011	4a49624ff964a5203fab1fe3	{World of Coca-Cola}	{33.76282644483715,-84.39271330833435,Atlanta,GA,United States}	{Arts & Entertainment,}
3125	Thu Mar 24 20:04:55 +0000 2011	4bc33cffdce4eee1f981719d	{Emory Conference Center Hotel}	{33.80142190382171,-84.32451111469558,Atlanta,GA,United States}	{Travel & Transport,}
3125	Thu Mar 24 14:09:22 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3125	Wed Mar 23 20:05:48 +0000 2011	4bc7ac5214d7952120e667e9	{Pinches Tacos}	{34.030158057272516,-118.38306214673435,Culver City,CA,United States}	{Food,}
3125	Sun Mar 20 04:49:52 +0000 2011	4c66048a8e9120a1b81bd764	{Clubhouse}	{33.985975188465304,-118.46887756089114,,CA,United States}	{Residence,}
3125	Sun Mar 20 01:11:21 +0000 2011	4a399a6ef964a5209a9f1fe3	{Enterprise Fish Co.}	{33.998649897100535,-118.48103642463684,Santa Monica,CA,United States}	{Food,}
3125	Thu Mar 17 02:38:32 +0000 2011	4a7d1382f964a52074ee1fe3	{Primitivo Wine Bistro}	{33.992160929479155,-118.4717184305191,Venice,CA,United States}	{Nightlife Spot,Food,}
3125	Mon Mar 14 04:10:25 +0000 2011	4bde59cbe75c0f47a2bbc703	{Venice Whaler Bar & Grill}	{33.97899022636977,-118.46667051315308,Venice,CA,United States}	{Nightlife Spot,Food,}
3125	Sat Mar 12 08:03:40 +0000 2011	4c3e9ac3db3b1b8d4dba6595	{Basement Tavern}	{34.00158407879722,-118.48337684165182,Santa Monica,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3125	Sat Mar 12 04:38:29 +0000 2011	4bf849795efe2d7f61826a34	{Casa Del Mar Hotel}	{34.00630691780333,-118.49144570442105,Los Angeles,CA,United States}	{Nightlife Spot,Travel & Transport,}
3125	Thu Mar 10 05:06:17 +0000 2011	4a668dc9f964a520b4c81fe3	{The Tasting Kitchen}	{33.98965682933107,-118.46317827701569,Venice,CA,United States}	{Food,}
3125	Wed Mar 09 20:11:39 +0000 2011	4c6ebcb7e6b7b1f7e874ad8e	{Red Bull Records}	{34.025658955937544,-118.38129043579102,Culver City,CA,United States}	{Shop & Service,}
3125	Sat Mar 05 21:17:51 +0000 2011	49ee2919f964a5202e681fe3	{Intelligentsia Coffee & Tea}	{33.991086799643675,-118.46693001687527,Venice,CA,United States}	{Food,}
3125	Sat Mar 05 07:58:13 +0000 2011	3fd66200f964a52075ee1ee3	{Townhouse}	{33.98727645217429,-118.47271279399118,Venice,CA,United States}	{Nightlife Spot,}
3125	Fri Mar 04 07:47:08 +0000 2011	44ea5aabf964a520bf371fe3	{The Otheroom}	{33.991616221814034,-118.46938227693414,Venice,CA,United States}	{Nightlife Spot,}
3125	Tue Mar 01 02:42:19 +0000 2011	49e0e4aaf964a5207b611fe3	{Whole Foods Market}	{34.001095918015736,-118.46969604492188,Venice,CA,United States}	{Shop & Service,Food & Drink Shop,}
3125	Sun Feb 27 19:51:04 +0000 2011	4a74f729f964a52025e01fe3	{Brickhouse Kitchen}	{33.993129,-118.473312,Venice,CA,United States}	{Food,}
3125	Sat Feb 26 22:37:11 +0000 2011	4b328bd3f964a520480e25e3	{Lincoln Nails}	{33.99944718,-118.464577,Venice,CA,United States}	{Shop & Service,}
3125	Sat Feb 26 05:00:18 +0000 2011	42055e00f964a520701f1fe3	{The Wiltern}	{34.061428055543495,-118.30883860588074,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
3125	Fri Feb 25 19:35:16 +0000 2011	4a3bcaa5f964a520c5a01fe3	{UCLA Anderson School of Management}	{34.073868,-118.443652,Los Angeles,CA,United States}	{College & University,}
3125	Wed Feb 23 20:31:01 +0000 2011	4c6ebcb7e6b7b1f7e874ad8e	{Red Bull Records}	{34.025658955937544,-118.38129043579102,Culver City,CA,United States}	{Shop & Service,}
3125	Tue Feb 22 01:01:31 +0000 2011	3fd66200f964a52064ee1ee3	{On the Waterfront Cafe}	{33.99503188067042,-118.4807601571083,Venice,CA,United States}	{Nightlife Spot,}
3125	Mon Feb 21 09:05:46 +0000 2011	3fd66200f964a52075ee1ee3	{Townhouse}	{33.98727645217429,-118.47271279399118,Venice,CA,United States}	{Nightlife Spot,}
3125	Mon Feb 21 00:06:16 +0000 2011	4c44c912f0bdd13ac210cacc	{Santa Monica Place}	{34.01363622788694,-118.49391102790833,Santa Monica,CA,United States}	{Shop & Service,}
3125	Sun Feb 20 09:34:24 +0000 2011	4106ec80f964a520860b1fe3	{Golden Gopher}	{34.044988766108105,-118.25622837098099,Los Angeles,CA,United States}	{Nightlife Spot,}
3125	Sun Feb 20 05:29:31 +0000 2011	44247391f964a520a1311fe3	{Casey's Irish Pub}	{34.048508124465556,-118.25575442203744,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3125	Sun Feb 20 02:09:19 +0000 2011	49ea7897f964a5206c661fe3	{Cecconi's}	{34.080531836789426,-118.38512768747853,Los Angeles,CA,United States}	{Food,}
3125	Fri Feb 18 05:29:06 +0000 2011	44ea5aabf964a520bf371fe3	{The Otheroom}	{33.991616221814034,-118.46938227693414,Venice,CA,United States}	{Nightlife Spot,}
3125	Fri Feb 18 04:28:55 +0000 2011	4bf97ee75efe2d7fc2546c34	{Venice Art Walk and Auction}	{33.990736,-118.4651631116867,Los Angeles,CA,United States}	{}
3125	Wed Feb 16 20:46:22 +0000 2011	4c6ebcb7e6b7b1f7e874ad8e	{Red Bull Records}	{34.025658955937544,-118.38129043579102,Culver City,CA,United States}	{Shop & Service,}
3125	Mon Feb 14 21:21:30 +0000 2011	4bc7ac5214d7952120e667e9	{Pinches Tacos}	{34.030158057272516,-118.38306214673435,Culver City,CA,United States}	{Food,}
3125	Sun Feb 13 20:13:44 +0000 2011	4b4c034bf964a52001ad26e3	{Jonathan Beach Club}	{34.02043034559901,-118.50753664970398,Santa Monica,CA,United States}	{Shop & Service,}
3125	Fri Feb 11 18:28:07 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
3125	Sun Jan 30 23:40:02 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3125	Sun Jan 30 21:43:27 +0000 2011	464c7c8af964a520b8461fe3	{3 Square Caf? + Bakery}	{33.99173394781647,-118.46973359584808,Venice,CA,United States}	{Food,}
3125	Sun Jan 30 09:03:45 +0000 2011	411c0480f964a5201b0c1fe3	{James' Beach}	{33.98478297649836,-118.47032326884383,Venice,CA,United States}	{Nightlife Spot,Food,}
3125	Sat Jan 29 23:39:19 +0000 2011	4aa6e946f964a5206d4b20e3	{H&M}	{34.01447913482004,-118.49496964953846,Santa Monica,CA,United States}	{Shop & Service,Clothing Store,}
3125	Sun Jan 23 09:24:23 +0000 2011	4c66048a8e9120a1b81bd764	{Clubhouse}	{33.985975188465304,-118.46887756089114,,CA,United States}	{Residence,}
3125	Sun Jan 16 03:51:01 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3125	Wed Jan 12 17:33:54 +0000 2011	4f9ab1dad4f2465542bc667a	{Gladstones LAX}	{33.94642167544643,-118.40740442276002,Los Angeles,CA,United States}	{Travel & Transport,Nightlife Spot,Airport,Food,}
3125	Wed Jan 12 07:46:06 +0000 2011	4c66048a8e9120a1b81bd764	{Clubhouse}	{33.985975188465304,-118.46887756089114,,CA,United States}	{Residence,}
3125	Mon Jan 10 01:20:09 +0000 2011	4b248c84f964a520a46824e3	{O'Brien's Irish Pub & Restaurant}	{33.99856094955824,-118.48012447357178,Santa Monica,CA,United States}	{Nightlife Spot,}
3125	Mon Jan 10 01:18:31 +0000 2011	4b248c84f964a520a46824e3	{O'Brien's Irish Pub & Restaurant}	{33.99856094955824,-118.48012447357178,Santa Monica,CA,United States}	{Nightlife Spot,}
3125	Sat Jan 08 23:24:54 +0000 2011	49ee2919f964a5202e681fe3	{Intelligentsia Coffee & Tea}	{33.991086799643675,-118.46693001687527,Venice,CA,United States}	{Food,}
3125	Fri Jan 07 06:58:08 +0000 2011	44ea5aabf964a520bf371fe3	{The Otheroom}	{33.991616221814034,-118.46938227693414,Venice,CA,United States}	{Nightlife Spot,}
3125	Sun Jan 02 07:08:15 +0000 2011	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Sun Jan 02 07:08:00 +0000 2011	4c6948e20e98a59312fd2359	{Kraines Beach Pad}	{34.41924162049064,-119.66729980558338,,CA,United States}	{Residence,}
3125	Sat Jan 01 06:22:39 +0000 2011	4a9dbb9cf964a520283920e3	{Canary Hotel}	{34.420435,-119.702652,Santa Barbara,CA,United States}	{Travel & Transport,}
3125	Thu Dec 30 20:24:36 +0000 2010	4b1adb4ff964a52057f323e3	{East Beach Grill}	{34.41692463832417,-119.66883038797354,Santa Barbara,CA,United States}	{Food,}
3125	Thu Dec 30 01:39:07 +0000 2010	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Wed Dec 29 01:59:10 +0000 2010	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Tue Dec 28 05:45:34 +0000 2010	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Fri Dec 24 23:21:55 +0000 2010	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Fri Dec 24 23:21:55 +0000 2010	4cb7fc644c60a09357ac35ca	{Santa Barbara Pad}	{34.41924162049064,-119.66729980558338,Santa Barbara,CA,United States}	{Residence,}
3125	Fri Dec 24 23:21:43 +0000 2010	4c6948e20e98a59312fd2359	{Kraines Beach Pad}	{34.41924162049064,-119.66729980558338,,CA,United States}	{Residence,}
3125	Fri Dec 24 07:19:37 +0000 2010	4c3e9ac3db3b1b8d4dba6595	{Basement Tavern}	{34.00158407879722,-118.48337684165182,Santa Monica,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3125	Wed Dec 22 04:59:34 +0000 2010	4a1eb4daf964a520d67b1fe3	{Ford's Filling Station}	{34.02326921864593,-118.39536130428314,Culver City,CA,United States}	{Nightlife Spot,Food,}
3125	Mon Dec 20 04:37:05 +0000 2010	455dc799f964a5207b3d1fe3	{Gas Lite}	{34.031904655651836,-118.48223063204387,Santa Monica,CA,United States}	{Nightlife Spot,}
3125	Sat Dec 18 22:02:48 +0000 2010	4b328bd3f964a520480e25e3	{Lincoln Nails}	{33.99944718,-118.464577,Venice,CA,United States}	{Shop & Service,}
3125	Sat Dec 18 22:02:48 +0000 2010	4b328bd3f964a520480e25e3	{Lincoln Nails}	{33.99944718,-118.464577,Venice,CA,United States}	{Shop & Service,}
3125	Fri Dec 17 04:45:21 +0000 2010	4ab6e5bcf964a5206e7920e3	{Manchego}	{34.003071,-118.48468,Santa Monica,CA,United States}	{Food,}
3125	Tue Dec 14 06:40:03 +0000 2010	44084533f964a52053301fe3	{Teddy's}	{34.101251030990305,-118.34180831909178,Los Angeles,CA,United States}	{Nightlife Spot,}
