1603	Fri Aug 12 02:48:43 +0000 2011	4bef04aeea570f47e1c88ed2	{Ashley Furniture}	{37.97890317178165,-122.05529886642684,Concord,CA,United States}	{Shop & Service,}
1603	Sat Jul 30 02:14:41 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jul 28 02:32:53 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jul 27 23:16:43 +0000 2011	468eea22f964a5208c481fe3	{Walnut Creek BART Station}	{37.90553809576329,-122.06735372543335,Walnut Creek,CA,United States}	{Travel & Transport,Train Station,}
1603	Wed Jul 27 04:58:15 +0000 2011	4b91d11bf964a52058d933e3	{Black Angus Steakhouse}	{37.93281496346108,-122.06108125961953,Pleasant Hill,CA,United States}	{Food,}
1603	Tue Jul 26 18:47:18 +0000 2011	4da5ef1a6a236a6a0cbb4d50	{Ross Dress For Less}	{37.97757223414964,-122.06678566078148,Pleasant Hill,CA,United States}	{Shop & Service,}
1603	Tue Jul 26 16:39:26 +0000 2011	4bf0483a3a002d7fe5ed85a4	{Starbucks}	{37.976514,-122.03380903,Concord,CA,United States}	{Food,}
1603	Tue Jul 26 00:36:11 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Mon Jul 25 17:05:07 +0000 2011	4add0893f964a5209d6321e3	{Starbucks}	{37.979716,-122.05644249916077,Concord,CA,United States}	{Food,}
1603	Mon Jul 25 07:02:18 +0000 2011	4a9b111df964a520473420e3	{Club 1220}	{37.910953,-122.06056237220764,Walnut Creek,CA,United States}	{Nightlife Spot,}
1603	Sun Jul 24 22:47:52 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sun Jul 24 19:38:40 +0000 2011	4cc235f49141370407ceb255	{Giant "Jesus Saves" Cross}	{37.719177728844684,-121.69395724092041,Altamont,CA,United States}	{Professional & Other Places,}
1603	Sun Jul 24 02:56:12 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jul 23 02:12:27 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri Jul 22 17:19:15 +0000 2011	4c0f036e15c2ef3bae591b08	{Contra Costa Animal Services}	{37.99904281370573,-122.07145771946381,Martinez,CA,United States}	{Professional & Other Places,}
1603	Fri Jul 22 04:21:50 +0000 2011	4dfbd481aeb7594e861e0160	{Casa Dilla Bang Bang}	{37.93577272511044,-122.05533493797118,Martinez,CA,United States}	{Residence,}
1603	Thu Jul 21 20:53:52 +0000 2011	4c6f30e4fa49a1cd906da2e3	{Michaels}	{37.94785,-122.06265,Pleasant Hill,CA,United States}	{Shop & Service,}
1603	Thu Jul 21 16:51:29 +0000 2011	4b049136f964a5203e5522e3	{Pill Hill Deli}	{37.819176,-122.2647,Oakland,CA,United States}	{Food,}
1603	Sat Jul 16 22:48:29 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri Jul 15 16:43:59 +0000 2011	4c40a532ce54e21e15d9091a	{Under The Bay Bridge}	{37.78867489852755,-122.3880386352539,San Francisco,CA,United States}	{Outdoors & Recreation,}
1603	Thu Jul 14 23:11:57 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jul 14 18:52:30 +0000 2011	4b37d9caf964a520704725e3	{McDonald's}	{37.833540024963,-122.26296000443392,Oakland,CA,United States}	{Food,}
1603	Wed Jul 13 23:43:07 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Tue Jul 12 21:09:09 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Tue Jul 12 01:18:03 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Mon Jul 11 20:00:30 +0000 2011	4d01dfb602d0a35dfdd29b7e	{Fox Square Public Park}	{37.80909223165168,-122.27203212826751,Oakland,CA,United States}	{Outdoors & Recreation,}
1603	Mon Jul 11 01:23:55 +0000 2011	4a9b111df964a520473420e3	{Club 1220}	{37.910953,-122.06056237220764,Walnut Creek,CA,United States}	{Nightlife Spot,}
1603	Sun Jul 10 20:21:18 +0000 2011	4b93e8b4f964a5200e5934e3	{Denny's}	{37.974776,-122.06487258333334,Pleasant Hill,CA,United States}	{Food,}
1603	Sun Jul 10 08:47:54 +0000 2011	4e188eac183880768f423e92	{Tracy, CA}	{37.75770002775106,-121.44173710915511,Tracy,CA,United States}	{Travel & Transport,Outdoors & Recreation,Arts & Entertainment,}
1603	Sun Jul 10 06:47:46 +0000 2011	4bc02b77461576b0d7de7932	{Starlite Room}	{37.79650968435536,-121.2322786850878,Manteca,CA,United States}	{Nightlife Spot,}
1603	Sun Jul 10 00:50:26 +0000 2011	4bb69647f562ef3b806f3097	{Altamont Pass}	{37.72113631533801,-121.65560245513916,Livermore,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1603	Sun Jul 10 00:36:19 +0000 2011	4bca0114937ca59311d8a692	{I-580 (MacArthur / Arthur H. Breed Fwy)}	{37.69064658357441,-122.07394123077393,San Leandro,CA,United States}	{Travel & Transport,}
1603	Fri Jul 08 23:49:57 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri Jul 08 19:33:07 +0000 2011	4bcf505e77b29c7462d98882	{Robert Jensen Salon}	{37.89228,-122.12065196,Lafayette,CA,United States}	{Shop & Service,}
1603	Thu Jul 07 22:50:22 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jul 07 03:38:42 +0000 2011	4b59276af964a520407f28e3	{Subway}	{37.983068,-122.06776515,Martinez,CA,United States}	{Food,}
1603	Wed Jul 06 23:54:23 +0000 2011	4bcf505e77b29c7462d98882	{Robert Jensen Salon}	{37.89228,-122.12065196,Lafayette,CA,United States}	{Shop & Service,}
1603	Wed Jul 06 01:53:34 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Tue Jul 05 21:16:48 +0000 2011	4b7a015ff964a520b11e2fe3	{Tahoe Joe's Famous Steakhouse}	{37.9638147354126,-122.062551,Pleasant Hill,CA,United States}	{Food,}
1603	Mon Jul 04 19:33:53 +0000 2011	4b255260f964a520f76f24e3	{Ohana Hawaiian BBQ}	{37.94360160827637,-122.05687701702118,Pleasant Hill,CA,United States}	{Food,}
1603	Mon Jul 04 05:36:02 +0000 2011	4a9b111df964a520473420e3	{Club 1220}	{37.910953,-122.06056237220764,Walnut Creek,CA,United States}	{Nightlife Spot,}
1603	Sun Jul 03 19:05:03 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sun Jul 03 01:26:22 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jul 02 00:25:36 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jun 30 23:13:03 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jun 30 21:49:48 +0000 2011	468eea22f964a5208c481fe3	{Walnut Creek BART Station}	{37.90553809576329,-122.06735372543335,Walnut Creek,CA,United States}	{Travel & Transport,Train Station,}
1603	Thu Jun 30 18:08:49 +0000 2011	4b83731ef964a520a50631e3	{Denny's}	{38.22029104,-122.126954,Fairfield,CA,United States}	{Food,}
1603	Thu Jun 30 04:26:03 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jun 29 23:10:14 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jun 29 00:00:42 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Mon Jun 27 23:11:25 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Mon Jun 27 18:36:17 +0000 2011	4b93e8b4f964a5200e5934e3	{Denny's}	{37.974776,-122.06487258333334,Pleasant Hill,CA,United States}	{Food,}
1603	Sun Jun 26 16:36:14 +0000 2011	4dfbd481aeb7594e861e0160	{Casa Dilla Bang Bang}	{37.93577272511044,-122.05533493797118,Martinez,CA,United States}	{Residence,}
1603	Sun Jun 26 09:35:42 +0000 2011	44f9c96ef964a5206e381fe3	{Castro MUNI Metro Station}	{37.76257059847508,-122.43520259857178,San Francisco,CA,United States}	{Travel & Transport,}
1603	Sun Jun 26 08:44:51 +0000 2011	40870b00f964a520abf21ee3	{Orphan Andy's}	{37.76257963,-122.43504,San Francisco,CA,United States}	{Food,}
1603	Sun Jun 26 07:22:07 +0000 2011	429f9d80f964a520c5241fe3	{The Mix}	{37.76117740096402,-122.43451751436545,San Francisco,CA,United States}	{Nightlife Spot,}
1603	Sun Jun 26 05:44:53 +0000 2011	49c67f8ef964a5204f571fe3	{Toad Hall}	{37.760987,-122.43579584960703,San Francisco,CA,United States}	{Nightlife Spot,}
1603	Sun Jun 26 05:15:00 +0000 2011	4813bc50f964a520414f1fe3	{Civic Center/UN Plaza BART Station}	{37.7792418232402,-122.41431589072604,San Francisco,CA,United States}	{Travel & Transport,}
1603	Sun Jun 26 05:05:05 +0000 2011	468eed4bf964a52090481fe3	{West Oakland BART Station}	{37.80489295406824,-122.29519665241241,Oakland,CA,United States}	{Travel & Transport,}
1603	Sun Jun 26 04:37:32 +0000 2011	468eea22f964a5208c481fe3	{Walnut Creek BART Station}	{37.90553809576329,-122.06735372543335,Walnut Creek,CA,United States}	{Travel & Transport,Train Station,}
1603	Sat Jun 25 18:41:58 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jun 25 03:16:44 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jun 23 22:27:11 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jun 22 23:20:21 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Tue Jun 21 22:29:21 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sun Jun 19 17:57:18 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jun 18 18:19:34 +0000 2011	4bfee6cfdaf9c9b68a6ff9ef	{Nordstrom Caf?}	{37.89737707796012,-122.05838441848755,Walnut Creek,CA,United States}	{Food,}
1603	Sat Jun 18 00:05:35 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri Jun 17 23:22:24 +0000 2011	415f4100f964a5205a1d1fe3	{Lafayette BART Station}	{37.89323912129396,-122.12466169982847,Lafayette,CA,United States}	{Travel & Transport,Train Station,}
1603	Fri Jun 17 22:26:32 +0000 2011	4dfbd481aeb7594e861e0160	{Casa Dilla Bang Bang}	{37.93577272511044,-122.05533493797118,Martinez,CA,United States}	{Residence,}
1603	Thu Jun 16 23:57:43 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jun 16 20:15:30 +0000 2011	4af78bc4f964a520cb0922e3	{Southland Mall}	{37.65144098474546,-122.10299717288936,Hayward,CA,United States}	{Shop & Service,}
1603	Thu Jun 16 19:00:49 +0000 2011	4c2d3d7e4e132d7f6c2b9cdf	{I-880 (Nimitz Fwy)}	{37.483866013277066,-121.93693399429321,East Bay Area,CA,United States}	{Travel & Transport,Outdoors & Recreation,Residence,}
1603	Thu Jun 16 17:20:59 +0000 2011	4d263d414ab78eec3d932a26	{Glo Tanning Studio}	{37.93194302799209,-122.05849707126617,Walnut Creek,CA,United States}	{Shop & Service,}
1603	Thu Jun 16 02:28:26 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jun 15 08:15:04 +0000 2011	4c7ed715e4b06dcb046045d7	{Daryls House}	{37.97043902564025,-122.06669965306618,,CA,United States}	{Residence,}
1603	Wed Jun 15 00:08:26 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Tue Jun 14 22:05:23 +0000 2011	468ee7baf964a5208b481fe3	{Concord BART Station}	{37.974041377475054,-122.02926635742188,Concord,CA,United States}	{Travel & Transport,}
1603	Tue Jun 14 21:51:11 +0000 2011	415f4100f964a5205a1d1fe3	{Lafayette BART Station}	{37.89323912129396,-122.12466169982847,Lafayette,CA,United States}	{Travel & Transport,Train Station,}
1603	Sun Jun 12 23:55:54 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jun 11 22:51:34 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jun 11 18:49:22 +0000 2011	4c847907dc018cfa947ae16c	{California Grand Casino}	{37.98216475600357,-122.06761798999055,Pacheco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1603	Sat Jun 11 04:02:23 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Thu Jun 09 22:25:44 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jun 08 19:05:03 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Wed Jun 08 03:40:50 +0000 2011	4c7ed715e4b06dcb046045d7	{Daryls House}	{37.97043902564025,-122.06669965306618,,CA,United States}	{Residence,}
1603	Tue Jun 07 06:46:20 +0000 2011	4c7ed715e4b06dcb046045d7	{Daryls House}	{37.97043902564025,-122.06669965306618,,CA,United States}	{Residence,}
1603	Mon Jun 06 23:26:46 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Mon Jun 06 21:12:37 +0000 2011	4d7bac99e04d6ea82b84ecd5	{Mike Galindo Complex}	{37.98031563,-122.04062789,,,United States}	{Outdoors & Recreation,Athletics & Sports,}
1603	Mon Jun 06 05:40:09 +0000 2011	4a9b111df964a520473420e3	{Club 1220}	{37.910953,-122.06056237220764,Walnut Creek,CA,United States}	{Nightlife Spot,}
1603	Sun Jun 05 23:49:38 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sun Jun 05 21:18:14 +0000 2011	4b86ed32f964a52054a631e3	{Play It Again Sports}	{37.95475590453685,-122.06088423728943,Pleasant Hill,CA,United States}	{Shop & Service,}
1603	Sun Jun 05 20:01:46 +0000 2011	4bd489d1637ba59306e1f470	{Plaza Cafe}	{37.94830260236658,-122.05964956328171,Pleasant Hill,CA,United States}	{Food,}
1603	Sun Jun 05 09:59:40 +0000 2011	4c7ed715e4b06dcb046045d7	{Daryls House}	{37.97043902564025,-122.06669965306618,,CA,United States}	{Residence,}
1603	Sun Jun 05 09:59:39 +0000 2011	4c7ed715e4b06dcb046045d7	{Daryls House}	{37.97043902564025,-122.06669965306618,,CA,United States}	{Residence,}
1603	Sun Jun 05 09:44:57 +0000 2011	4aefc6a9f964a5202dda21e3	{Jack in the Box - Pleasant Hill, CA}	{37.951376,-122.06044407,Pleasant Hill,CA,United States}	{Food,}
1603	Sun Jun 05 00:32:26 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sat Jun 04 07:42:44 +0000 2011	4c7ed715e4b06dcb046045d7	{Daryls House}	{37.97043902564025,-122.06669965306618,,CA,United States}	{Residence,}
1603	Fri Jun 03 23:02:52 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri Jun 03 02:53:53 +0000 2011	4ad21ceff964a52075df20e3	{Brenden Theatres}	{37.97629524049256,-122.03627362217709,Concord,CA,United States}	{Arts & Entertainment,Professional & Other Places,Movie Theater,}
1603	Wed Jun 01 23:21:53 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Tue May 31 22:14:53 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Mon May 30 07:17:20 +0000 2011	40ca4780f964a52008011fe3	{Badlands}	{37.760848,-122.43549627,San Francisco,CA,United States}	{Nightlife Spot,}
1603	Mon May 30 06:59:45 +0000 2011	4366b000f964a5206e291fe3	{440 Castro}	{37.76182,-122.435192,San Francisco,CA,United States}	{Nightlife Spot,}
1603	Mon May 30 06:19:24 +0000 2011	429f9d80f964a520c5241fe3	{The Mix}	{37.76117740096402,-122.43451751436545,San Francisco,CA,United States}	{Nightlife Spot,}
1603	Mon May 30 05:44:27 +0000 2011	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
1603	Mon May 30 00:03:22 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Sun May 29 20:52:37 +0000 2011	45362874f964a520a13b1fe3	{The Starlight Room}	{37.78887562315217,-122.40859065107551,San Francisco,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
1603	Sun May 29 20:16:18 +0000 2011	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
1603	Sun May 29 04:26:02 +0000 2011	4a9b111df964a520473420e3	{Club 1220}	{37.910953,-122.06056237220764,Walnut Creek,CA,United States}	{Nightlife Spot,}
1603	Sat May 28 20:12:24 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri May 27 23:20:42 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri May 27 23:20:42 +0000 2011	4ae3c5d6f964a520d09821e3	{Chili's Grill & Bar}	{37.979006671522164,-122.04129665417325,Concord,CA,United States}	{Food,}
1603	Fri May 27 19:41:49 +0000 2011	4d443b10befe236a287df2e2	{Montecito Animal Clinic}	{37.990905,-122.07302,Pacheco,CA,United States}	{Medical Center,Professional & Other Places,}
1603	Fri May 27 19:02:38 +0000 2011	4bac73c6f964a520b9f53ae3	{Bank of America}	{37.976282562197575,-122.03415870666504,Cocnord,CA,United States}	{Shop & Service,}
1603	Fri May 27 18:50:26 +0000 2011	4b002bb7f964a520213b22e3	{Peet's Coffee & Tea}	{37.977342,-122.034748,Concord,CA,United States}	{Food,}
