3188	Wed Aug 10 00:10:25 +0000 2011	4da4a867b521224bf06437ee	{LAX - Lufthansa Bradly Terminal}	{33.94375487087336,-118.40882252667424,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
3188	Fri Jul 22 00:09:39 +0000 2011	4d4b89ce38ec6a315098a75a	{Parc Oasis Gym (Club House)}	{1.3435562791312883,103.73295307159424,Singapore,Singapore,Singapore}	{Shop & Service,Gym / Fitness Center,}
3188	Thu Jul 21 11:42:03 +0000 2011	4d359835eefa8cfa0a0a56b3	{Open Air Cinema}	{1.343453,103.732283,,,Singapore}	{Arts & Entertainment,}
3188	Thu Jul 21 11:41:29 +0000 2011	4d4b89ce38ec6a315098a75a	{Parc Oasis Gym (Club House)}	{1.3435562791312883,103.73295307159424,Singapore,Singapore,Singapore}	{Shop & Service,Gym / Fitness Center,}
3188	Thu Jul 21 11:40:41 +0000 2011	4c821213e602b1f759d5987a	{Singapore Pools Jurong East}	{1.3448547288280104,103.7315326890115,,,Singapore}	{Shop & Service,}
3188	Thu Jul 21 11:40:41 +0000 2011	4c821213e602b1f759d5987a	{Singapore Pools Jurong East}	{1.3448547288280104,103.7315326890115,,,Singapore}	{Shop & Service,}
3188	Thu Jul 21 00:24:07 +0000 2011	4d4b89ce38ec6a315098a75a	{Parc Oasis Gym (Club House)}	{1.3435562791312883,103.73295307159424,Singapore,Singapore,Singapore}	{Shop & Service,Gym / Fitness Center,}
3188	Wed Jul 20 12:38:45 +0000 2011	4c821213e602b1f759d5987a	{Singapore Pools Jurong East}	{1.3448547288280104,103.7315326890115,,,Singapore}	{Shop & Service,}
3188	Wed Jul 20 04:21:24 +0000 2011	4daa707c0cb6a89c626ef70c	{Kafe Enampuluhan}	{1.463119,103.774252,,,Malaysia}	{Food,}
3188	Wed Jul 20 04:19:47 +0000 2011	4cb33e9dcbab236af778b673	{De'Bali Bistro & Cafe}	{1.4629520623152614,103.77389121272351,Johor Bahru,Johor,Malaysia}	{Nightlife Spot,Arts & Entertainment,}
3188	Wed Jul 20 01:28:50 +0000 2011	4de6237aae607cf3446ceef4	{??????}	{1.344433,103.731619,Singapore,,Singapore}	{Food,}
3188	Wed Jul 20 01:28:05 +0000 2011	4c0a287f7e3fc9286722f382	{Song Hua Jiang restaurant}	{1.343927,103.7313197,,,Singapore}	{Food,}
3188	Wed Jul 20 01:27:34 +0000 2011	4c54d137f5f3d13a0d99b8fa	{Yong Sheng Kopitiam}	{1.344297504574069,103.73181005030898,,,Singapore}	{Food,}
3188	Wed Jul 20 00:15:48 +0000 2011	4d4b89ce38ec6a315098a75a	{Parc Oasis Gym (Club House)}	{1.3435562791312883,103.73295307159424,Singapore,Singapore,Singapore}	{Shop & Service,Gym / Fitness Center,}
3188	Mon Jul 18 22:45:06 +0000 2011	4b58244cf964a520074c28e3	{Terminal 2 ????}	{25.077068622739752,121.23216129601047,???,???,Taiwan}	{Travel & Transport,Airport,}
3188	Mon Jul 18 22:42:40 +0000 2011	4d61aedf196ba0937e712856	{Airport Smoking Lounge Taiwan}	{25.076904,121.23343866666666,,,Taiwan}	{Travel & Transport,Airport,}
3188	Mon Jul 18 06:34:34 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
3188	Mon Jul 11 01:36:17 +0000 2011	41f43a80f964a520281f1fe3	{Roscoe's House of Chicken and Waffles}	{34.09858134921175,-118.32220673561096,Los Angeles,CA,United States}	{Food,}
3188	Sat Jun 25 06:32:34 +0000 2011	49de3759f964a52035601fe3	{Katsuya}	{34.10146190691681,-118.32676355091229,Los Angeles,CA,United States}	{Food,}
3188	Fri Jun 24 04:07:03 +0000 2011	4161e400f964a520641d1fe3	{Urth Caffe}	{34.08207402627318,-118.3788710304973,West Hollywood,CA,United States}	{Food,}
3188	Sat Jun 18 17:19:06 +0000 2011	4bbfa032abf495210af9bd93	{The Spa At Bacara}	{34.43415518925129,-119.91944984126766,Goleta,CA,United States}	{Travel & Transport,Hotel,}
3188	Sat Jun 18 17:18:55 +0000 2011	4b6f79a4f964a5200bf22ce3	{Bacara Resort & Spa}	{34.43395631109717,-119.92002010345459,Goleta,CA,United States}	{Travel & Transport,Shop & Service,Hotel,}
3188	Fri Jun 17 23:08:07 +0000 2011	4b7ec3c6f964a520bdfd2fe3	{Pinky's Automotive}	{34.083428,-118.328982,Hollywood,CA,United States}	{Shop & Service,}
3188	Thu Jun 09 05:14:10 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Thu Jun 09 05:13:24 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Wed Jun 08 08:31:16 +0000 2011	4d600e6cd7206ea88f3ff0f1	{Laurel Avenue Park}	{34.09486344131946,-118.36515021904549,West Hollywood,CA,United States}	{Outdoors & Recreation,}
3188	Wed Jun 08 05:24:37 +0000 2011	3fd66200f964a5203bf01ee3	{Sunset Trocadero Lounge}	{34.09666734418871,-118.3699094200387,West Hollywood,CA,United States}	{Nightlife Spot,}
3188	Sun Jun 05 21:48:36 +0000 2011	4aa5793df964a520844820e3	{Sportie LA}	{34.08384550066106,-118.35865259170532,Los Angeles,CA,United States}	{Shop & Service,Clothing Store,}
3188	Sun Jun 05 06:38:38 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sun Jun 05 06:38:25 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Sun Jun 05 06:38:10 +0000 2011	4a8eccc6f964a520af1220e3	{Capitol City Sports Grille}	{34.100216039565034,-118.32974910736084,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sun Jun 05 06:38:10 +0000 2011	4a8eccc6f964a520af1220e3	{Capitol City Sports Grille}	{34.100216039565034,-118.32974910736084,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Fri Jun 03 06:23:45 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Fri Jun 03 06:23:44 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Fri Jun 03 06:23:29 +0000 2011	4a8eccc6f964a520af1220e3	{Capitol City Sports Grille}	{34.100216039565034,-118.32974910736084,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Thu Jun 02 04:31:00 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Thu Jun 02 04:30:47 +0000 2011	4a8eccc6f964a520af1220e3	{Capitol City Sports Grille}	{34.100216039565034,-118.32974910736084,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Thu Jun 02 04:30:35 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sun May 29 06:12:07 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sat May 28 05:13:44 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sat May 28 05:13:43 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Fri May 27 05:47:46 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Fri May 27 00:29:18 +0000 2011	4b494405f964a520e46b26e3	{The Fabiolus Cafe}	{34.09781887679752,-118.32599298882162,Los Angeles,CA,United States}	{Food,}
3188	Thu May 26 07:06:05 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sun May 08 05:57:42 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sun May 08 05:57:28 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Sun May 08 05:57:28 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
3188	Sun May 08 05:57:12 +0000 2011	3fd66200f964a5205def1ee3	{The Room}	{34.100754,-118.329383,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sun May 08 05:57:12 +0000 2011	3fd66200f964a5205def1ee3	{The Room}	{34.100754,-118.329383,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Thu May 05 08:44:10 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Wed Apr 27 01:30:02 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Mon Apr 25 07:41:57 +0000 2011	3fd66200f964a5203bf01ee3	{Sunset Trocadero Lounge}	{34.09666734418871,-118.3699094200387,West Hollywood,CA,United States}	{Nightlife Spot,}
3188	Sun Apr 24 23:03:28 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Wed Apr 20 05:18:09 +0000 2011	3fd66200f964a5203bf01ee3	{Sunset Trocadero Lounge}	{34.09666734418871,-118.3699094200387,West Hollywood,CA,United States}	{Nightlife Spot,}
3188	Thu Apr 14 05:08:23 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Tue Apr 12 08:34:48 +0000 2011	4b654a08f964a5200bec2ae3	{Shamrock Social Club}	{34.0905451432329,-118.38823199272156,West Hollywood,CA,United States}	{Shop & Service,Arts & Entertainment,}
3188	Sun Apr 10 09:11:38 +0000 2011	3fd66200f964a5205fef1ee3	{The Body Shop}	{34.096852,-118.36944813,West Hollywood,CA,United States}	{Nightlife Spot,}
3188	Wed Mar 30 22:51:28 +0000 2011	4c6849f773851b8ddb39ba39	{Pool at Havenvilla}	{34.09465785,-118.367045,West Hollywood,CA,United States}	{Travel & Transport,Hotel,}
3188	Wed Mar 30 08:40:19 +0000 2011	4b9e48d9f964a52049d736e3	{Chateau Marmont Restaurant Patio}	{34.097306446504355,-118.36863040924072,West Hollywood,CA,United States}	{Nightlife Spot,}
3188	Wed Mar 30 08:39:46 +0000 2011	4b52a72af964a520178527e3	{Bar Marmont}	{34.09810245037079,-118.367405,Los Angeles,CA,United States}	{Nightlife Spot,}
3188	Wed Mar 30 04:22:13 +0000 2011	4ada5935f964a520aa2121e3	{El Cholo Restaurant}	{34.05010821403544,-118.30932140350342,Los Angeles,CA,United States}	{Food,}
3188	Wed Mar 30 03:33:22 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Mon Mar 28 05:34:40 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Sun Mar 27 23:05:50 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Fri Mar 25 05:07:01 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Mon Mar 21 01:24:04 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
3188	Wed Mar 02 23:30:47 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Mon Feb 28 04:27:14 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Thu Feb 10 07:44:34 +0000 2011	3fd66200f964a5205def1ee3	{The Room}	{34.100754,-118.329383,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Thu Feb 10 07:44:13 +0000 2011	4a8eccc6f964a520af1220e3	{Capitol City Sports Grille}	{34.100216039565034,-118.32974910736084,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Tue Feb 08 22:21:19 +0000 2011	3fd66200f964a5205def1ee3	{The Room}	{34.100754,-118.329383,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Tue Feb 08 22:21:19 +0000 2011	3fd66200f964a5205def1ee3	{The Room}	{34.100754,-118.329383,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Tue Feb 08 06:08:38 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Fri Feb 04 18:10:06 +0000 2011	4af4a773f964a520b7f421e3	{Cafe OM}	{34.094441,-118.363559,West Hollywood,CA,United States}	{Food,}
3188	Wed Feb 02 20:42:43 +0000 2011	49c730e5f964a520a0571fe3	{Hustler Hollywood}	{34.09048035530377,-118.38642291691284,Los Angeles,CA,United States}	{Shop & Service,Food,}
3188	Tue Feb 01 03:05:37 +0000 2011	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
3188	Tue Feb 01 03:05:37 +0000 2011	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
3188	Tue Feb 01 03:05:28 +0000 2011	4b95b2aaf964a520e5af34e3	{Nichiren Shoshu Myohoji Temple}	{34.09628861145715,-118.3661203308877,West Hollywood,CA,United States}	{Arts & Entertainment,}
3188	Tue Feb 01 03:05:28 +0000 2011	4b95b2aaf964a520e5af34e3	{Nichiren Shoshu Myohoji Temple}	{34.09628861145715,-118.3661203308877,West Hollywood,CA,United States}	{Arts & Entertainment,}
3188	Mon Jan 31 11:41:39 +0000 2011	4ab1cc52f964a520996a20e3	{Laemmle Sunset 5}	{34.09751967198795,-118.3651328086853,West Hollywood,CA,United States}	{Arts & Entertainment,Movie Theater,}
3188	Mon Jan 31 11:37:51 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Mon Jan 31 11:37:29 +0000 2011	4bc8b1b90050b713f9f0ba3b	{The Colony}	{34.10266479527161,-118.32983434870022,Los Angeles,CA,United States}	{Nightlife Spot,}
3188	Sun Jan 30 09:00:47 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
3188	Sun Jan 30 05:49:43 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sat Jan 29 06:21:51 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Sat Jan 29 06:21:51 +0000 2011	4c175fb9368220a191393657	{Atlantic Bar & Grill}	{34.100656,-118.32930386066437,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3188	Thu Jan 27 22:46:34 +0000 2011	4bff8198ca1920a198e5ec81	{Just Inn's}	{34.092362,-118.373067,West Hollywood,CA,United States}	{}
===
3188	Wed Dec 29 13:44:02 +0000 2010	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
3188	Wed Dec 29 11:54:30 +0000 2010	4bb9d1a598c7ef3b5c553202	{Alexandria International Airport (AEX)}	{31.32233390898296,-92.54179000854492,Alexandria,LA,United States}	{Travel & Transport,Airport,}
3188	Tue Dec 21 23:55:35 +0000 2010	4d868ebbe83fa14372d092a1	{Gate A1}	{29.98774281681081,-95.35035252571106,Houston,TX,United States}	{Travel & Transport,Airport,}
3188	Tue Dec 21 23:55:00 +0000 2010	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
3188	Thu Dec 02 01:54:04 +0000 2010	4be2b7d3f07b0f476bfbf543	{Terminal 6}	{33.94200705455651,-118.40209364891052,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
3188	Wed Dec 01 19:21:24 +0000 2010	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
3188	Wed Dec 01 17:46:07 +0000 2010	4bf5f266bfeac928799f9336	{Tunk's Cypress Inn}	{31.286288707789797,-92.62660589777427,Alexandria,LA,United States}	{Food,}
3188	Thu Nov 25 20:35:04 +0000 2010	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
===
3188	Mon Oct 18 04:58:33 +0000 2010	4223b080f964a520bc1f1fe3	{Cinespace Restaurant & Lounge}	{34.10118617549027,-118.32851014533362,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3188	Sun Oct 17 09:02:50 +0000 2010	3fd66200f964a52062ef1ee3	{Ye Coach and Horses}	{34.098181,-118.355683,Los Angeles,CA,United States}	{Nightlife Spot,}
