860	Sun Jul 22 19:23:44 +0000 2012	4f47b3d0e4b0291e47772076	{Valley / Ardmore Wood Chip Path (MB)}	{33.88589061857119,-118.40809798099313,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Wed Aug 10 05:30:41 +0000 2011	4d7e624ab25d6dcbe0a9b842	{7-Eleven}	{33.72727804520487,-118.28824933316517,San Pedro,CA,United States}	{Shop & Service,}
860	Wed Aug 10 03:05:27 +0000 2011	4c0c3d31ffb8c9b6108b6e61	{Filippos Pizza}	{33.72929334640503,-118.29284727573395,San Pedro,CA,United States}	{Food,}
860	Wed Aug 10 01:59:59 +0000 2011	4d4896c60bfd548198fb3e00	{Sadie Tomatee's Casa}	{33.72938129063796,-118.30528067963546,San Pedro,CA,United States}	{Residence,}
860	Tue Aug 09 05:54:10 +0000 2011	4c847f41d34ca143ac913f80	{MY Bed}	{33.728139996528625,-118.29118967056274,San Pedro,CA,United States}	{Nightlife Spot,Residence,}
860	Tue Aug 09 05:07:02 +0000 2011	4d7e624ab25d6dcbe0a9b842	{7-Eleven}	{33.72727804520487,-118.28824933316517,San Pedro,CA,United States}	{Shop & Service,}
860	Tue Aug 09 05:06:00 +0000 2011	4c8b2b38a92fa093e48d98bf	{Angelitos Tacos}	{33.72919107924612,-118.28824861,San Pedro,CA,United States}	{Food,}
860	Mon Aug 08 15:52:00 +0000 2011	4bd88b4011dcc928bbcaf633	{Manhattan Beach}	{33.89834695102012,-118.42030048370361,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Mon Aug 08 15:51:39 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Mon Aug 08 15:51:00 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Mon Aug 08 15:10:16 +0000 2011	4a889bd2f964a5201d0720e3	{Polliwog Park}	{33.88858625120966,-118.38588237762451,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Mon Aug 08 15:04:14 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Mon Aug 08 15:03:15 +0000 2011	4c60407dcd522d7f0ca4cd3f	{I-405 / Hawthorne Blvd.}	{33.88461396783381,-118.35262298583984,Lawndale,CA,United States}	{Travel & Transport,}
860	Mon Aug 08 15:01:22 +0000 2011	4be9b70a415e20a12f2ce4bb	{I-405 (San Diego Freeway)}	{33.835898386142745,-118.26003313064575,Southern California,CA,United States}	{Travel & Transport,}
860	Mon Aug 08 14:58:48 +0000 2011	4be9b70a415e20a12f2ce4bb	{I-405 (San Diego Freeway)}	{33.835898386142745,-118.26003313064575,Southern California,CA,United States}	{Travel & Transport,}
860	Mon Aug 08 05:33:50 +0000 2011	4c847f41d34ca143ac913f80	{MY Bed}	{33.728139996528625,-118.29118967056274,San Pedro,CA,United States}	{Nightlife Spot,Residence,}
860	Sun Aug 07 20:01:59 +0000 2011	4c571810ea05ef3b978417d3	{Five Guys}	{33.8099885,-117.83664161666667,Orange,CA,United States}	{Shop & Service,Food,}
860	Sun Aug 07 17:10:03 +0000 2011	4c3646c9dfb0e21efac9aaa8	{Santa Ana River Trail - Tustin Ave}	{33.846676854440574,-117.83990885422726,Anaheim,CA,United States}	{Outdoors & Recreation,}
860	Sun Aug 07 17:09:24 +0000 2011	4d8ee0a9d4ec8cfa0e0e7f89	{Orange}	{33.78760400868948,-117.85032973287963,,,United States}	{Outdoors & Recreation,}
860	Sun Aug 07 17:09:14 +0000 2011	4e068910a809495e6193b4d2	{Honey Badgers Burrow}	{33.84480558291678,-117.83700405507383,Orange,CA,United States}	{Residence,}
860	Sun Aug 07 06:18:12 +0000 2011	4df42c24d1649c8a28e5dce4	{Eric and Laura's House of Love}	{33.871935,-117.866459,Placentia,CA,United States}	{Nightlife Spot,}
860	Sun Aug 07 06:17:03 +0000 2011	4d4500603616b60cc9b1eac2	{The Pleasure Pit}	{33.871559,-117.864678,,CA,United States}	{Nightlife Spot,}
860	Sun Aug 07 06:15:51 +0000 2011	4b847d49f964a520743831e3	{IHOP}	{33.871359810078964,-117.86310911178589,Placentia,CA,United States}	{Food,}
860	Sun Aug 07 00:20:05 +0000 2011	4d2cf664a40da35d3cf48d77	{Trudys}	{34.01288404689582,-117.69628243751055,Chino,CA,United States}	{Residence,}
860	Sun Aug 07 00:19:20 +0000 2011	4d2cf664a40da35d3cf48d77	{Trudys}	{34.01288404689582,-117.69628243751055,Chino,CA,United States}	{Residence,}
860	Sat Aug 06 19:27:16 +0000 2011	4d2cf664a40da35d3cf48d77	{Trudys}	{34.01288404689582,-117.69628243751055,Chino,CA,United States}	{Residence,}
860	Sat Aug 06 01:02:22 +0000 2011	4bbbe8b151b89c74d3e9862a	{El Segundo High School}	{33.92488826611866,-118.41471005707359,El Segundo,CA,United States}	{School,Professional & Other Places,}
860	Sat Aug 06 01:01:21 +0000 2011	4c7363110e23b1f7706b20dc	{City of El Segundo}	{33.916449378540996,-118.39595675468443,El Segundo,CA,United States}	{Outdoors & Recreation,}
860	Sat Aug 06 01:00:59 +0000 2011	4c7363110e23b1f7706b20dc	{City of El Segundo}	{33.916449378540996,-118.39595675468443,El Segundo,CA,United States}	{Outdoors & Recreation,}
860	Fri Aug 05 05:21:42 +0000 2011	4c847f41d34ca143ac913f80	{MY Bed}	{33.728139996528625,-118.29118967056274,San Pedro,CA,United States}	{Nightlife Spot,Residence,}
860	Fri Aug 05 05:20:28 +0000 2011	4b9543acf964a520dc9834e3	{West 18th street apartments}	{33.73228844697244,-118.29358911079169,Los Angeles,CA,United States}	{Residence,}
860	Fri Aug 05 05:18:58 +0000 2011	4d7e624ab25d6dcbe0a9b842	{7-Eleven}	{33.72727804520487,-118.28824933316517,San Pedro,CA,United States}	{Shop & Service,}
860	Fri Aug 05 03:35:38 +0000 2011	4bb039eef964a520433d3ce3	{McDonald's}	{33.741033254740955,-118.29271849062309,San Pedro,CA,United States}	{Food,}
860	Fri Aug 05 03:34:57 +0000 2011	4c0b3e91009a0f479ae8eabf	{San Pedro, CA}	{33.736028480093744,-118.2923376560211,San Pedro,CA,United States}	{Outdoors & Recreation,}
860	Fri Aug 05 02:53:37 +0000 2011	4b97ed6df964a520fa1f35e3	{Glenn M Anderson Park}	{33.8831928537923,-118.37218625635974,Redondo Beach,CA,United States}	{Outdoors & Recreation,}
860	Thu Aug 04 21:58:08 +0000 2011	460a700ef964a520ef441fe3	{Manhattan Beach Pier}	{33.884061752362456,-118.41261863708496,Manhattan Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Thu Aug 04 18:43:30 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Thu Aug 04 18:43:15 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Thu Aug 04 18:42:27 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Wed Aug 03 02:11:06 +0000 2011	4d8ee0a9d4ec8cfa0e0e7f89	{Orange}	{33.78760400868948,-117.85032973287963,,,United States}	{Outdoors & Recreation,}
860	Wed Aug 03 02:10:13 +0000 2011	4b79e79ef964a5208b192fe3	{Santa Ana Riverbed}	{33.84703738510303,-117.83571906021028,Anaheim,CA,United States}	{Outdoors & Recreation,}
860	Wed Aug 03 02:00:46 +0000 2011	46d71bdef964a520724a1fe3	{Knott's Berry Farm}	{33.84297402663761,-118.00020217895508,Buena Park,CA,United States}	{Arts & Entertainment,}
860	Wed Aug 03 01:58:45 +0000 2011	4d15da91e190721e58871121	{La Palma, CA}	{33.8462799500268,-118.04596066474915,La Palma,CA,United States}	{Outdoors & Recreation,}
860	Wed Aug 03 01:53:39 +0000 2011	4de959e2c65b72347a27f74d	{91fwy}	{33.876734,-118.10868,Bellflower,CA,United States}	{}
860	Wed Aug 03 01:53:01 +0000 2011	4c2ad39f57a9c9b62022f567	{91 / 605 Interchange}	{33.87633036047755,-118.10238361358643,Bellflower,CA,United States}	{Travel & Transport,}
860	Wed Aug 03 01:46:48 +0000 2011	4de72ca1887710a065b16bdc	{North LBC}	{33.873582370904934,-118.20814157541926,Long Beach,CA,United States}	{Outdoors & Recreation,}
860	Wed Aug 03 01:41:45 +0000 2011	4c4e286cfb742d7f39d3da2d	{CA-91 / I-110 Intersection}	{33.87266037631668,-118.28498840332031,Gardena,CA,United States}	{Travel & Transport,Residence,}
860	Wed Aug 03 01:40:55 +0000 2011	4c0731320e0a2d7fb113ed0c	{I-405 / I-110 Interchange}	{33.856482060624415,-118.28468799591064,Los Angeles,CA,United States}	{Travel & Transport,Outdoors & Recreation,Residence,}
860	Tue Aug 02 16:24:47 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Tue Aug 02 16:24:06 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Tue Aug 02 16:23:52 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Tue Aug 02 15:18:37 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Tue Aug 02 15:18:23 +0000 2011	4c60407dcd522d7f0ca4cd3f	{I-405 / Hawthorne Blvd.}	{33.88461396783381,-118.35262298583984,Lawndale,CA,United States}	{Travel & Transport,}
860	Tue Aug 02 15:03:40 +0000 2011	4be9b70a415e20a12f2ce4bb	{I-405 (San Diego Freeway)}	{33.835898386142745,-118.26003313064575,Southern California,CA,United States}	{Travel & Transport,}
860	Mon Aug 01 14:13:03 +0000 2011	4c8e6b24ad70a143e58a890f	{The Dog Run at Polliwog park}	{33.889411,-118.386379,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Mon Aug 01 14:09:04 +0000 2011	4bd88b4011dcc928bbcaf633	{Manhattan Beach}	{33.89834695102012,-118.42030048370361,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Mon Aug 01 02:38:45 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Mon Aug 01 02:38:18 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Mon Aug 01 02:38:05 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Sun Jul 31 19:53:45 +0000 2011	4bd88b4011dcc928bbcaf633	{Manhattan Beach}	{33.89834695102012,-118.42030048370361,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Sun Jul 31 19:53:30 +0000 2011	4aa6be06f964a520e44a20e3	{Target}	{33.888502002630474,-118.39471899516772,Manhattan Beach,CA,United States}	{Shop & Service,}
860	Sun Jul 31 19:52:23 +0000 2011	4a889bd2f964a5201d0720e3	{Polliwog Park}	{33.88858625120966,-118.38588237762451,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Sat Jul 30 17:44:53 +0000 2011	460a700ef964a520ef441fe3	{Manhattan Beach Pier}	{33.884061752362456,-118.41261863708496,Manhattan Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Sat Jul 30 17:44:11 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Sat Jul 30 17:44:01 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Sat Jul 30 15:23:11 +0000 2011	4a889bd2f964a5201d0720e3	{Polliwog Park}	{33.88858625120966,-118.38588237762451,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Fri Jul 29 14:02:53 +0000 2011	4b0dbce6f964a520f74e23e3	{Jamba Juice}	{33.885343,-118.408717,Manhattan Beach,CA,United States}	{Food,}
860	Fri Jul 29 14:02:38 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Fri Jul 29 14:02:24 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Fri Jul 29 13:52:05 +0000 2011	4c60407dcd522d7f0ca4cd3f	{I-405 / Hawthorne Blvd.}	{33.88461396783381,-118.35262298583984,Lawndale,CA,United States}	{Travel & Transport,}
860	Fri Jul 29 13:51:43 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Fri Jul 29 13:51:43 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Fri Jul 29 13:45:06 +0000 2011	4be9b70a415e20a12f2ce4bb	{I-405 (San Diego Freeway)}	{33.835898386142745,-118.26003313064575,Southern California,CA,United States}	{Travel & Transport,}
860	Fri Jul 29 06:34:22 +0000 2011	4c847f41d34ca143ac913f80	{MY Bed}	{33.728139996528625,-118.29118967056274,San Pedro,CA,United States}	{Nightlife Spot,Residence,}
860	Thu Jul 28 16:19:08 +0000 2011	4c847f41d34ca143ac913f80	{MY Bed}	{33.728139996528625,-118.29118967056274,San Pedro,CA,United States}	{Nightlife Spot,Residence,}
860	Wed Jul 27 22:45:36 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
860	Wed Jul 27 20:52:54 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
860	Wed Jul 27 03:50:45 +0000 2011	4ba1386cf964a52059a337e3	{Regal Showcase Theatre 8}	{36.10383274807797,-115.17122268676758,Las Vegas,NV,United States}	{Arts & Entertainment,Movie Theater,}
860	Tue Jul 26 21:29:16 +0000 2011	4a6c84a8f964a520b1d01fe3	{Welcome To Fabulous Las Vegas Sign}	{36.08139580858907,-115.17274618148804,Las Vegas,NV,United States}	{Travel & Transport,Government Building,Arts & Entertainment,Professional & Other Places,}
860	Mon Jul 25 22:40:42 +0000 2011	4ba7f081f964a52052c039e3	{Minus5? Ice Lounge}	{36.09377679757702,-115.1762866973877,Las Vegas,NV,United States}	{Nightlife Spot,}
860	Mon Jul 25 22:39:30 +0000 2011	41326e00f964a52092141fe3	{Mandalay Bay Resort & Casino}	{36.09185214999439,-115.1748275756836,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
860	Mon Jul 25 20:52:49 +0000 2011	4bfe71ede529c928c852bc8c	{The Cosmopolitan of Las Vegas}	{36.1094756530447,-115.17394781112671,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
860	Sun Jul 24 21:47:31 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
860	Sun Jul 24 18:37:50 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Sun Jul 24 18:36:36 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Sun Jul 24 18:36:01 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Sat Jul 23 16:29:56 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Sat Jul 23 16:29:37 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Sat Jul 23 16:29:25 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Sat Jul 23 15:27:36 +0000 2011	4c60407dcd522d7f0ca4cd3f	{I-405 / Hawthorne Blvd.}	{33.88461396783381,-118.35262298583984,Lawndale,CA,United States}	{Travel & Transport,}
860	Sat Jul 23 15:27:18 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Fri Jul 22 14:15:57 +0000 2011	4c60407dcd522d7f0ca4cd3f	{I-405 / Hawthorne Blvd.}	{33.88461396783381,-118.35262298583984,Lawndale,CA,United States}	{Travel & Transport,}
860	Fri Jul 22 14:15:36 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Fri Jul 22 01:31:44 +0000 2011	4c7363110e23b1f7706b20dc	{City of El Segundo}	{33.916449378540996,-118.39595675468443,El Segundo,CA,United States}	{Outdoors & Recreation,}
860	Fri Jul 22 01:31:13 +0000 2011	4b9b0b5af964a52046ee35e3	{7-Eleven}	{33.930576750056005,-118.41620671236964,El Segundo,CA,United States}	{Shop & Service,}
860	Fri Jul 22 01:29:36 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
860	Thu Jul 21 23:17:05 +0000 2011	4d4384cebefe236a8c22ebe2	{Wilmington, CA}	{33.79047087344507,-118.26466786839332,Wilmington,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Thu Jul 21 23:16:52 +0000 2011	4e12c2ccb61c637b97b95121	{The Ghetto}	{33.79098989138247,-118.24843945324103,Wilmington,CA,United States}	{Professional & Other Places,}
860	Thu Jul 21 02:52:40 +0000 2011	4c0731320e0a2d7fb113ed0c	{I-405 / I-110 Interchange}	{33.856482060624415,-118.28468799591064,Los Angeles,CA,United States}	{Travel & Transport,Outdoors & Recreation,Residence,}
860	Thu Jul 21 02:40:50 +0000 2011	4b550838f964a52090d827e3	{AMPM}	{33.887275,-118.398025,Manhattan Beach,CA,United States}	{Shop & Service,}
860	Wed Jul 20 17:43:15 +0000 2011	4c60407dcd522d7f0ca4cd3f	{I-405 / Hawthorne Blvd.}	{33.88461396783381,-118.35262298583984,Lawndale,CA,United States}	{Travel & Transport,}
860	Wed Jul 20 17:43:05 +0000 2011	4c92a3a5418ea1cd05b8a685	{Lawndale, CA}	{33.88741061710444,-118.35256934165953,Lawndale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
860	Tue Jul 19 21:15:03 +0000 2011	4b9430d8f964a520bb6d34e3	{Kasai Hair}	{33.886187,-118.408343,Manhattan Beach,CA,United States}	{Shop & Service,}
860	Tue Jul 19 16:10:01 +0000 2011	4c3e2c990e0d0f47b92e157f	{Tea Exchange}	{33.88573149522849,-118.40815127381029,Manhattan Beach,CA,United States}	{Food,}
860	Tue Jul 19 16:09:51 +0000 2011	4c368b100a71c9b6546a3dc9	{Green Belt}	{33.88700842490862,-118.40264381989184,South Bay Cities,CA,United States}	{Outdoors & Recreation,}
860	Tue Jul 19 16:09:43 +0000 2011	4c5608ea73fd2d7f54acd5ce	{Metlox - Manhattan Beach}	{33.885976,-118.408416,Manhattan Beach,CA,United States}	{Shop & Service,Outdoors & Recreation,}
860	Tue Jul 19 15:30:11 +0000 2011	4b550838f964a52090d827e3	{AMPM}	{33.887275,-118.398025,Manhattan Beach,CA,United States}	{Shop & Service,}
860	Tue Jul 19 15:29:59 +0000 2011	4bd88b4011dcc928bbcaf633	{Manhattan Beach}	{33.89834695102012,-118.42030048370361,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
860	Tue Jul 19 15:26:01 +0000 2011	4bd88b4011dcc928bbcaf633	{Manhattan Beach}	{33.89834695102012,-118.42030048370361,Manhattan Beach,CA,United States}	{Outdoors & Recreation,}
