572	Sun Aug 07 20:25:41 +0000 2011	4b5b7f91f964a520bf0229e3	{Avila Grocery and Deli}	{35.17879128456116,-120.73327643333333,Avila Beach,CA,United States}	{Food,}
572	Tue Jul 26 00:15:43 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Thu Jul 21 16:48:59 +0000 2011	4cfeaba9f2886dcbdd8fab9c	{Santa Barbara Board Of Realtors}	{34.424311,-119.708942,Santa Barbara,CA,United States}	{Office,Professional & Other Places,}
572	Thu Jul 21 00:17:44 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Wed Jul 20 22:38:05 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Wed Jul 20 19:29:47 +0000 2011	4b933231f964a5208d3a34e3	{Mongo's Saloon}	{35.122054973094734,-120.62690237621901,Grover Beach,CA,United States}	{Nightlife Spot,Food,}
572	Wed Jul 20 16:28:05 +0000 2011	4c76d3d25cd6b1f79e233d94	{Arroyo Grande Chevrolet}	{35.12045332,-120.576796,Arroyo Grande,CA,United States}	{Shop & Service,}
572	Tue Jul 19 22:03:39 +0000 2011	4b466c57f964a520712026e3	{Embassy Suites}	{35.25925163845874,-120.67508233259645,San Luis Obispo,CA,United States}	{Travel & Transport,Shop & Service,Outdoors & Recreation,}
572	Tue Jul 19 18:42:49 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Tue Jul 19 01:08:09 +0000 2011	4c12a8b88aedd13a96555137	{5 Cities Swim School}	{35.118909372033855,-120.57535449700607,Arroyo Grande,CA,United States}	{Outdoors & Recreation,}
572	Mon Jul 18 19:44:09 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Sat Jul 16 00:13:21 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Fri Jul 15 00:22:50 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Fri Jul 15 00:15:42 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Thu Jul 14 01:06:34 +0000 2011	4bc90302b6c49c74e4af8d91	{Dana Adobe}	{35.02764364802827,-120.46925989154819,Nipomo,CA,United States}	{Outdoors & Recreation,}
572	Wed Jul 13 23:37:15 +0000 2011	4c745ef01b30a093a294ec09	{Pismo Beach Veterinary Clinic}	{35.14338882541319,-120.64172744750977,Pismo Beach,CA,United States}	{Medical Center,Professional & Other Places,}
572	Mon Jul 11 02:13:52 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Sat Jul 09 22:17:56 +0000 2011	4ba4df17f964a5205abd38e3	{Bob Jones Trail}	{35.187044195525075,-120.72015073979911,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
572	Sat Jul 09 04:26:44 +0000 2011	4b639324f964a52060842ae3	{Gather Wine Bar}	{35.123598554151435,-120.57828813129315,Arroyo Grande,CA,United States}	{Nightlife Spot,Food,}
572	Fri Jul 08 15:35:11 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Fri Jul 08 15:35:11 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Thu Jul 07 00:03:37 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Wed Jul 06 18:17:52 +0000 2011	4dc1c19fc65bd0dbc08fe31e	{Old Avocado Ranch New Home Development}	{35.09931893773383,-120.60272963284841,Oceano,CA,United States}	{Residence,}
572	Wed Jul 06 01:01:25 +0000 2011	4ab47104f964a520317120e3	{Albertsons}	{35.128441364072934,-120.59593346410084,Arroyo Grande,CA,United States}	{Shop & Service,Food & Drink Shop,}
572	Tue Jul 05 23:07:19 +0000 2011	4c745ef01b30a093a294ec09	{Pismo Beach Veterinary Clinic}	{35.14338882541319,-120.64172744750977,Pismo Beach,CA,United States}	{Medical Center,Professional & Other Places,}
572	Tue Jul 05 20:42:59 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Mon Jul 04 23:28:21 +0000 2011	4b95a031f964a520d6ac34e3	{Scolari's Market}	{35.135486,-120.624057,Pismo Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
572	Sat Jul 02 18:11:16 +0000 2011	4dc1c19fc65bd0dbc08fe31e	{Old Avocado Ranch New Home Development}	{35.09931893773383,-120.60272963284841,Oceano,CA,United States}	{Residence,}
572	Sat Jul 02 16:54:19 +0000 2011	4d115ec8437c236a68f28e7d	{Shell Beach Salon & Spa}	{35.158424,-120.674466,Shell Beach,CA,United States}	{Shop & Service,}
572	Fri Jul 01 22:56:56 +0000 2011	4c745ef01b30a093a294ec09	{Pismo Beach Veterinary Clinic}	{35.14338882541319,-120.64172744750977,Pismo Beach,CA,United States}	{Medical Center,Professional & Other Places,}
572	Wed Jun 29 03:53:36 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Sat Jun 25 21:15:13 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Fri Jun 24 18:58:05 +0000 2011	4e04ddac45dd3d096d7fcead	{740 Hanford Street, Pismo Beach}	{35.12925084527187,-120.60272963284841,Pismo Beach,CA,United States}	{Residence,}
572	Thu Jun 23 01:36:28 +0000 2011	4b639324f964a52060842ae3	{Gather Wine Bar}	{35.123598554151435,-120.57828813129315,Arroyo Grande,CA,United States}	{Nightlife Spot,Food,}
572	Wed Jun 22 23:42:43 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Wed Jun 22 20:56:44 +0000 2011	4c5b54ea85a1e21e00d35311	{Santa Lucia Bank}	{35.12127314,-120.60697119,Arroyo Grande,CA,United States}	{Professional & Other Places,}
572	Wed Jun 22 20:09:38 +0000 2011	4b312a1df964a5208d0125e3	{Alphy's Broiler}	{35.122882,-120.58033103333334,Arroyo Grande,CA,United States}	{Food,}
572	Tue Jun 21 20:47:10 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Tue Jun 21 16:01:40 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Tue Jun 21 15:59:19 +0000 2011	4c276d5c905a0f47d5d36460	{House of Boyers}	{35.12925084527187,-120.60272963284841,Arroyo Grande,CA,United States}	{Residence,}
572	Tue Jun 21 14:47:11 +0000 2011	4c276d5c905a0f47d5d36460	{House of Boyers}	{35.12925084527187,-120.60272963284841,Arroyo Grande,CA,United States}	{Residence,}
572	Sun Jun 19 06:02:44 +0000 2011	4b639324f964a52060842ae3	{Gather Wine Bar}	{35.123598554151435,-120.57828813129315,Arroyo Grande,CA,United States}	{Nightlife Spot,Food,}
572	Sat Jun 18 23:43:42 +0000 2011	4b5cde9cf964a520744829e3	{Pismo Beach Pier}	{35.13863365552091,-120.6434440612793,Pismo Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,Beach,}
572	Thu Jun 16 00:40:55 +0000 2011	4c12a8b88aedd13a96555137	{5 Cities Swim School}	{35.118909372033855,-120.57535449700607,Arroyo Grande,CA,United States}	{Outdoors & Recreation,}
572	Wed Jun 15 19:31:14 +0000 2011	4b43fdf8f964a520c1ef25e3	{Giuseppe's Cucina Italiana}	{35.14254931666667,-120.641248,Pismo Beach,CA,United States}	{Food,}
572	Tue Jun 14 18:44:37 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Sun Jun 12 02:05:28 +0000 2011	4b7a1dbff964a52081232fe3	{Wine Cask}	{34.421080150101055,-119.69898462295532,Santa Barbara,CA,United States}	{Food,}
572	Fri Jun 10 04:08:18 +0000 2011	4b639324f964a52060842ae3	{Gather Wine Bar}	{35.123598554151435,-120.57828813129315,Arroyo Grande,CA,United States}	{Nightlife Spot,Food,}
572	Thu Jun 09 23:05:27 +0000 2011	4d41e8fb33a43704df319d92	{Cole Chrysler, Dodge, Jeep, Mazda}	{35.255680337705456,-120.6453104436763,San Luis Obispo,CA,United States}	{Shop & Service,}
572	Thu Jun 09 02:36:12 +0000 2011	4c2d550f4e132d7fb75c9cdf	{Oceano Community Center}	{35.103976089925986,-120.61066599424448,Oceano,CA,United States}	{Stadium,Arts & Entertainment,}
572	Thu Jun 09 00:22:21 +0000 2011	4c12a8b88aedd13a96555137	{5 Cities Swim School}	{35.118909372033855,-120.57535449700607,Arroyo Grande,CA,United States}	{Outdoors & Recreation,}
572	Tue Jun 07 20:12:02 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Mon Jun 06 18:50:11 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Fri Jun 03 16:14:44 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Fri Jun 03 00:48:04 +0000 2011	4be98f9662c0c92899c7dfd4	{Dana Powers House}	{35.06185,-120.47505,Nipomo,CA,United States}	{}
572	Thu Jun 02 20:27:14 +0000 2011	4b757c94f964a5204c0f2ee3	{Higher Groundz Coffee and Tea}	{35.120754,-120.608883,Grover Beach,CA,United States}	{Food,}
572	Sun May 29 22:05:35 +0000 2011	4dbdbf744df044e525036eb8	{2410 Bayside Place, Arroyo Grande}	{35.07577609815,-120.57971277403492,Arroyo Grande,CA,United States}	{Residence,}
572	Thu May 26 23:10:30 +0000 2011	4b96744bf964a5202ccd34e3	{Terminal C}	{29.986702041055544,-95.33858299255371,Houston,TX,United States}	{Travel & Transport,Airport,}
572	Thu May 26 18:15:33 +0000 2011	4a65d6a4f964a520a1c71fe3	{Louis Armstrong New Orleans International Airport (MSY)}	{29.984936414376474,-90.25714874267578,Kenner,LA,United States}	{Travel & Transport,}
572	Thu May 26 05:50:54 +0000 2011	4ada6d8cf964a520822221e3	{d.b.a.}	{29.963955579361734,-90.0578498840332,New Orleans,LA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
572	Wed May 25 20:31:20 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Wed May 25 16:25:23 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Tue May 24 19:42:54 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Tue May 24 18:00:54 +0000 2011	4ba41d75f964a520108338e3	{Cochon Butcher}	{29.942217272164143,-90.06726980209349,New Orleans,LA,United States}	{Food,}
572	Tue May 24 16:05:09 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Mon May 23 20:12:18 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Mon May 23 19:18:38 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Sun May 22 21:01:27 +0000 2011	4ad4c04af964a52087f220e3	{New Orleans Marriott at the Convention Center}	{29.943289743512807,-90.064665931032,New Orleans,LA,United States}	{Travel & Transport,}
572	Sun May 22 17:16:37 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Sun May 22 17:14:27 +0000 2011	4ad4c04ef964a520d0f320e3	{St. Louis Cathedral}	{29.957853390693202,-90.06350285389789,New Orleans,LA,United States}	{Spiritual Center,Arts & Entertainment,Professional & Other Places,}
572	Sun May 22 02:13:17 +0000 2011	50ca02c2245f2d4aa8c2bb1a	{Drago's Seafood}	{29.947604614996493,-90.0633340966142,New Orleans,LA,United States}	{Food,}
572	Sun May 22 02:00:42 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Sat May 21 20:30:46 +0000 2011	4ad4c04af964a520b5f220e3	{Gumbo Shop}	{29.957847272728408,-90.06458383031351,New Orleans,LA,United States}	{Food,}
572	Sat May 21 19:28:02 +0000 2011	4ad4c04af964a52087f220e3	{New Orleans Marriott at the Convention Center}	{29.943289743512807,-90.064665931032,New Orleans,LA,United States}	{Travel & Transport,}
572	Sat May 21 16:48:39 +0000 2011	4dd6cf04fa76ad96d1153ce7	{2011 Rotary International Convention}	{29.939596388747344,-90.06448804636388,New Orleans,LA,United States}	{Professional & Other Places,}
572	Sat May 21 16:37:27 +0000 2011	4ba50a0cf964a52034d438e3	{Caf? Du Monde}	{29.946530916961613,-90.06205558776855,New Orleans,LA,United States}	{Food,}
572	Sat May 21 02:28:23 +0000 2011	4ad4c04ff964a52011f420e3	{Mulate's Cajun Restaurant}	{29.944498062163515,-90.06490311187184,New Orleans,LA,United States}	{Food,}
572	Fri May 20 17:46:11 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
572	Thu May 19 22:58:39 +0000 2011	4c745ef01b30a093a294ec09	{Pismo Beach Veterinary Clinic}	{35.14338882541319,-120.64172744750977,Pismo Beach,CA,United States}	{Medical Center,Professional & Other Places,}
572	Thu May 19 22:58:39 +0000 2011	4c745ef01b30a093a294ec09	{Pismo Beach Veterinary Clinic}	{35.14338882541319,-120.64172744750977,Pismo Beach,CA,United States}	{Medical Center,Professional & Other Places,}
572	Wed May 18 00:21:34 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Tue May 17 19:12:10 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Tue May 17 03:50:03 +0000 2011	4ad7d63cf964a5203d0f21e3	{Trader Joe's}	{35.126030328016924,-120.5939667493937,Arroyo Grande,CA,United States}	{Shop & Service,Food & Drink Shop,}
572	Tue May 17 01:40:51 +0000 2011	4c2d550f4e132d7fb75c9cdf	{Oceano Community Center}	{35.103976089925986,-120.61066599424448,Oceano,CA,United States}	{Stadium,Arts & Entertainment,}
572	Tue May 17 01:40:51 +0000 2011	4c2d550f4e132d7fb75c9cdf	{Oceano Community Center}	{35.103976089925986,-120.61066599424448,Oceano,CA,United States}	{Stadium,Arts & Entertainment,}
572	Tue May 17 00:06:09 +0000 2011	4c12a8b88aedd13a96555137	{5 Cities Swim School}	{35.118909372033855,-120.57535449700607,Arroyo Grande,CA,United States}	{Outdoors & Recreation,}
572	Tue May 17 00:06:04 +0000 2011	4c12a8b88aedd13a96555137	{5 Cities Swim School}	{35.118909372033855,-120.57535449700607,Arroyo Grande,CA,United States}	{Outdoors & Recreation,}
572	Sat May 14 18:22:27 +0000 2011	4dcec79052b1f8915b9f793e	{Madonna Inn Expo Center}	{35.273065098346926,-120.6777104115292,San Luis Obispo,CA,United States}	{Professional & Other Places,}
572	Fri May 13 15:58:35 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Thu May 12 21:39:53 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Thu May 12 20:31:21 +0000 2011	4d4f2a049a2a6ea8acd3296f	{Jalapenos}	{35.11990993333333,-120.597241,Arroyo Grande,CA,United States}	{}
572	Wed May 11 18:14:35 +0000 2011	4dc1c19fc65bd0dbc08fe31e	{Old Avocado Ranch New Home Development}	{35.09931893773383,-120.60272963284841,Oceano,CA,United States}	{Residence,}
572	Wed May 11 16:38:22 +0000 2011	4d115ec8437c236a68f28e7d	{Shell Beach Salon & Spa}	{35.158424,-120.674466,Shell Beach,CA,United States}	{Shop & Service,}
572	Wed May 11 02:30:09 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Wed May 11 02:06:17 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Tue May 10 19:25:52 +0000 2011	4a10612ef964a520b2761fe3	{California State Polytechnic University, San Luis Obispo}	{35.300766422258704,-120.66030979156494,San Luis Obispo,CA,United States}	{College & University,}
572	Tue May 10 19:06:42 +0000 2011	4c745ef01b30a093a294ec09	{Pismo Beach Veterinary Clinic}	{35.14338882541319,-120.64172744750977,Pismo Beach,CA,United States}	{Medical Center,Professional & Other Places,}
572	Tue May 10 16:00:43 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Mon May 09 00:17:45 +0000 2011	4b89f8aff964a5206e5932e3	{sea chest restaurant}	{35.57292580604553,-121.11234247684479,Cambria,CA,United States}	{Food,}
572	Sun May 08 18:47:06 +0000 2011	4b9e69dcf964a52090e136e3	{Village Cafe}	{35.123062,-120.579566,Arroyo Grande,CA,United States}	{Food,}
572	Fri May 06 22:09:42 +0000 2011	4c8ebb58a8de224b50fe2901	{Tullius Chiropractic}	{35.121398,-120.620222,Grover Beach,CA,United States}	{Professional & Other Places,}
572	Fri May 06 22:09:40 +0000 2011	4c8ebb58a8de224b50fe2901	{Tullius Chiropractic}	{35.121398,-120.620222,Grover Beach,CA,United States}	{Professional & Other Places,}
572	Fri May 06 19:18:54 +0000 2011	4c1b8d5fb4e62d7ffa85d993	{St Patricks Catholic School}	{35.1263007205095,-120.59164036740098,Arroyo Grande,CA,United States}	{College & University,}
572	Fri May 06 18:24:31 +0000 2011	4d87a60840a7a35d594e4cbe	{SUBWAY}	{35.126764,-120.59545,Arroyo Grande,CA,United States}	{Food,}
572	Thu May 05 00:14:35 +0000 2011	4c8ebb58a8de224b50fe2901	{Tullius Chiropractic}	{35.121398,-120.620222,Grover Beach,CA,United States}	{Professional & Other Places,}
572	Wed May 04 22:50:25 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Wed May 04 22:21:07 +0000 2011	4b7a0312f964a520081f2fe3	{Doc Burnstein's Ice Cream Labratory}	{35.12304425239563,-120.57967185974121,Arroyo Grande,CA,United States}	{Food,}
572	Wed May 04 21:59:31 +0000 2011	4c34b608452620a1848f250f	{Pediatric Specialists}	{35.12308716773987,-120.5806428194046,Arroyo Grande,CA,United States}	{Medical Center,Professional & Other Places,}
572	Tue May 03 23:30:00 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Tue May 03 19:29:52 +0000 2011	4b54d1bff964a52008ce27e3	{Custom House}	{35.179028617641926,-120.73389766345916,Avila Beach,CA,United States}	{Nightlife Spot,Food,}
572	Tue May 03 19:23:19 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Mon May 02 23:18:38 +0000 2011	4dbf3bac6e8124d25db207a0	{The Credit Bureau}	{35.121602,-120.610748,Grover Beach,CA,United States}	{Office,Professional & Other Places,}
572	Mon May 02 18:16:00 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Mon May 02 16:08:06 +0000 2011	4adba1e6f964a520912921e3	{Starbucks}	{35.12662166666927,-120.5955183506012,Arroyo Grande,CA,United States}	{Food,}
572	Sun May 01 20:18:26 +0000 2011	4dbdbf744df044e525036eb8	{2410 Bayside Place, Arroyo Grande}	{35.07577609815,-120.57971277403492,Arroyo Grande,CA,United States}	{Residence,}
572	Sun May 01 01:39:02 +0000 2011	4bdce99c3904a593ce41509e	{South County Regional Center}	{35.124506,-120.589116,Arroyo Grande,CA,United States}	{}
572	Sat Apr 30 18:43:29 +0000 2011	4c4651c6cd5ca593898c0087	{Exploration Station}	{35.12282193246197,-120.6204867267918,Grover Beach,CA,United States}	{Professional & Other Places,}
572	Sat Apr 30 16:20:32 +0000 2011	4ba564d3f964a520cf0239e3	{Refugio State Beach}	{34.463154204475046,-120.06956745794696,Goleta,CA,United States}	{Outdoors & Recreation,}
572	Sat Apr 30 16:20:32 +0000 2011	4ba564d3f964a520cf0239e3	{Refugio State Beach}	{34.463154204475046,-120.06956745794696,Goleta,CA,United States}	{Outdoors & Recreation,}
572	Sat Apr 30 02:04:37 +0000 2011	4b2ea584f964a52035e424e3	{Kahuna Grill}	{34.429390146951754,-119.87209439277649,Goleta,CA,United States}	{Food,}
572	Sat Apr 30 01:38:21 +0000 2011	4ba564d3f964a520cf0239e3	{Refugio State Beach}	{34.463154204475046,-120.06956745794696,Goleta,CA,United States}	{Outdoors & Recreation,}
572	Thu Apr 28 20:07:24 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
572	Wed Apr 27 20:37:49 +0000 2011	4c5b54ea85a1e21e00d35311	{Santa Lucia Bank}	{35.12127314,-120.60697119,Arroyo Grande,CA,United States}	{Professional & Other Places,}
572	Wed Apr 27 02:48:41 +0000 2011	4c2d550f4e132d7fb75c9cdf	{Oceano Community Center}	{35.103976089925986,-120.61066599424448,Oceano,CA,United States}	{Stadium,Arts & Entertainment,}
572	Tue Apr 26 20:10:03 +0000 2011	4bcdfc44cc8cd13a7185c3cf	{Ventana Grill}	{35.149665733333336,-120.65436065196991,Pismo Beach,CA,United States}	{Food,}
572	Tue Apr 26 02:46:46 +0000 2011	4c2d550f4e132d7fb75c9cdf	{Oceano Community Center}	{35.103976089925986,-120.61066599424448,Oceano,CA,United States}	{Stadium,Arts & Entertainment,}
572	Mon Apr 25 18:23:40 +0000 2011	4c0aa1666071a593ffe8df32	{Keller Williams}	{35.137744,-120.625207,Pismo Beach,CA,United States}	{Professional & Other Places,}
