1504	Thu Aug 11 22:55:30 +0000 2011	4a1b0dd8f964a520c67a1fe3	{Aquarium of the Pacific}	{33.76195234245617,-118.1970763206482,Long Beach,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1504	Sat Jul 23 17:04:30 +0000 2011	4e188958814da5f552569ba6	{South Park Fan Experience}	{32.70970833833862,-117.16347098350525,San Diego,CA,United States}	{Arts & Entertainment,}
1504	Sat Jul 23 16:44:48 +0000 2011	4e188958814da5f552569ba6	{South Park Fan Experience}	{32.70970833833862,-117.16347098350525,San Diego,CA,United States}	{Arts & Entertainment,}
1504	Sat Jul 23 05:25:05 +0000 2011	4aa40f66f964a5200f4520e3	{Livingston's Chicken and Mexican Grill}	{32.74728017754561,-117.25148777727921,San Diego,CA,United States}	{Food,}
1504	Sat Jul 23 00:57:24 +0000 2011	40e0b100f964a52003021fe3	{Dick's Last Resort}	{32.70906738715875,-117.16059029102325,San Diego,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
1504	Fri Jul 22 23:16:43 +0000 2011	4da870e1f7b12d2d9a0b5011	{Michelle Marie's Cafe}	{32.71551543,-117.16095358999999,San Diego,CA,United States}	{Food,}
1504	Fri Jul 22 22:39:59 +0000 2011	40e0b100f964a520c8021fe3	{Tivoli Bar}	{32.710500505348364,-117.15915218888685,San Diego,CA,United States}	{Nightlife Spot,}
1504	Fri Jul 22 19:36:10 +0000 2011	47a7e7adf964a5208e4d1fe3	{San Diego Convention Center}	{32.706765341432224,-117.16129302978516,San Diego,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
1504	Thu Jul 21 20:59:42 +0000 2011	40e0b100f964a520c8021fe3	{Tivoli Bar}	{32.710500505348364,-117.15915218888685,San Diego,CA,United States}	{Nightlife Spot,}
1504	Thu Jul 21 19:00:30 +0000 2011	47a7e7adf964a5208e4d1fe3	{San Diego Convention Center}	{32.706765341432224,-117.16129302978516,San Diego,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
1504	Thu Jul 21 04:02:47 +0000 2011	4a57a830f964a5208bb61fe3	{Hodad's}	{32.74710724240093,-117.25125238338047,San Diego,CA,United States}	{Nightlife Spot,Food,}
1504	Wed Jul 20 22:13:14 +0000 2011	4e0b76bb1fc780c5b5c5575d	{Tavern On 2}	{33.760521872517636,-118.13558332622051,Long Beach,CA,United States}	{Food,}
1504	Wed Jul 20 04:31:06 +0000 2011	44b373a0f964a5204d351fe3	{Red Room}	{33.771819,-118.17574174,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Wed Jul 20 03:42:15 +0000 2011	4a0e1490f964a520c6751fe3	{Powell's Sweet Shoppe}	{33.759484,-118.133155,Long Beach,CA,United States}	{Shop & Service,}
1504	Wed Jul 20 02:38:07 +0000 2011	4d34b2cf2e56236a601a31b4	{Tilted Kilt Pub & Eatery}	{33.756674,-118.10831,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Tue Jul 19 20:35:42 +0000 2011	4ad004c1f964a52050d720e3	{Taqueria La Mexicana}	{33.771722933333336,-118.15366356666667,Long Beach,CA,United States}	{Food,}
1504	Tue Jul 19 00:37:21 +0000 2011	4bf57197706e20a1017aaa98	{Edwards Long Beach Stadium 26 & IMAX}	{33.830105549161786,-118.08684825897217,Long Beach,CA,United States}	{Food,Arts & Entertainment,Movie Theater,}
1504	Mon Jul 18 21:21:28 +0000 2011	4ab592a6f964a520717520e3	{MVP's Grill & Patio}	{33.77180324244376,-118.14907126891842,Long Beach,CA,United States}	{Food,}
1504	Mon Jul 18 01:49:51 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Mon Jul 18 00:15:36 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Sun Jul 17 00:32:11 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Sat Jul 16 21:03:55 +0000 2011	4b37fe89f964a520f84925e3	{Aroma Di Roma}	{33.759106,-118.131828,Long Beach,CA,United States}	{Food,}
1504	Sat Jul 16 17:58:10 +0000 2011	4ad40916f964a52030e720e3	{In-N-Out Burger}	{33.79115045070648,-118.140084,Long Beach,CA,United States}	{Food,}
1504	Sat Jul 16 00:21:59 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Fri Jul 15 22:32:55 +0000 2011	4b482466f964a520ff4826e3	{Rite Aid}	{33.78148887234075,-118.15237950964583,Long Beach,CA,United States}	{Shop & Service,}
1504	Fri Jul 15 05:50:11 +0000 2011	49cbaebdf964a5200d591fe3	{Portfolio Coffee House}	{33.771615,-118.1642997264862,Long Beach,CA,United States}	{Food,}
1504	Fri Jul 15 04:34:58 +0000 2011	44a8f9fbf964a520f8341fe3	{Pike Bar & Fish Grill}	{33.771573837917664,-118.16915971887389,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Fri Jul 15 03:19:39 +0000 2011	4b3e92e4f964a520209f25e3	{Paradise Restaurant and Bar}	{33.767397,-118.16953539848328,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Fri Jul 15 00:34:45 +0000 2011	4a877729f964a520730420e3	{Panama Joe's}	{33.760503443316146,-118.13584910532204,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Thu Jul 14 18:50:03 +0000 2011	4af63e86f964a520920222e3	{Ralphs}	{33.77138569129241,-118.15720177192992,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Thu Jul 14 07:07:23 +0000 2011	44b373a0f964a5204d351fe3	{Red Room}	{33.771819,-118.17574174,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Thu Jul 14 00:57:36 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Wed Jul 13 22:11:55 +0000 2011	4e0b76bb1fc780c5b5c5575d	{Tavern On 2}	{33.760521872517636,-118.13558332622051,Long Beach,CA,United States}	{Food,}
1504	Wed Jul 13 00:31:24 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Tue Jul 12 03:55:37 +0000 2011	4b6a72d1f964a52093d52be3	{George's Greek Cafe}	{33.85333034641495,-118.13635766864185,Lakewood,CA,United States}	{Food,}
1504	Tue Jul 12 00:28:35 +0000 2011	4e0b76bb1fc780c5b5c5575d	{Tavern On 2}	{33.760521872517636,-118.13558332622051,Long Beach,CA,United States}	{Food,}
1504	Mon Jul 11 00:57:41 +0000 2011	4ad2adfbf964a52078e220e3	{AMC Marina Pacifica 12}	{33.75995436068224,-118.11397075653076,Long Beach,CA,United States}	{Arts & Entertainment,Movie Theater,}
1504	Sun Jul 10 19:48:54 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Sun Jul 10 05:55:43 +0000 2011	44b373a0f964a5204d351fe3	{Red Room}	{33.771819,-118.17574174,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Sat Jul 09 07:44:49 +0000 2011	4c11c5f072caa5939a2e5ea4	{Baddeley's Pourhouse}	{33.7645,-118.152683,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Fri Jul 08 22:42:21 +0000 2011	4bf72f0c5ec320a17c9e86d3	{Ann Nails & Spa}	{33.764386347627,-118.14863130815543,Long Beach,CA,United States}	{Shop & Service,}
1504	Fri Jul 08 22:29:00 +0000 2011	4b4039b4f964a52002b725e3	{Albertsons}	{33.77434086666667,-118.151855,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Fri Jul 08 04:29:23 +0000 2011	4a7a35eff964a520dde81fe3	{UA Long Beach Marketplace 6}	{33.75609899421786,-118.10748149620693,Long Beach,CA,United States}	{Arts & Entertainment,Movie Theater,}
1504	Fri Jul 08 04:18:53 +0000 2011	4ae91871f964a52058b421e3	{Barnes & Noble}	{33.75981164591628,-118.11461448669434,Long Beach,CA,United States}	{Shop & Service,}
1504	Thu Jul 07 23:41:30 +0000 2011	4af63e86f964a520920222e3	{Ralphs}	{33.77138569129241,-118.15720177192992,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Thu Jul 07 02:05:20 +0000 2011	4b00c1c5f964a520fe4022e3	{Long Beach Pizza Co.}	{33.764368235773965,-118.15181385636689,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Wed Jul 06 01:58:57 +0000 2011	4c1d77e38b3aa5930fb69a5f	{Forbidden City}	{33.7588126359014,-118.11373472213745,Long Beach,CA,United States}	{Food,}
1504	Tue Jul 05 06:48:56 +0000 2011	4c1d73d5b9f876b0b7b67d46	{33 Degrees Harborside Pub}	{33.76056535558777,-118.19104135036469,Long Beach,CA,United States}	{Food,}
1504	Sat Jul 02 05:45:47 +0000 2011	4c1d73d5b9f876b0b7b67d46	{33 Degrees Harborside Pub}	{33.76056535558777,-118.19104135036469,Long Beach,CA,United States}	{Food,}
1504	Fri Jul 01 21:46:48 +0000 2011	4b9e61c7f964a520a0de36e3	{O.R. @ VA Long Beach Healthcare}	{33.77652549684769,-118.11903476715088,Long Beach,CA,United States}	{Medical Center,Professional & Other Places,}
1504	Fri Jul 01 15:09:06 +0000 2011	4b3e3d0ff964a520f89925e3	{Bluff Park}	{33.76048953893836,-118.15117835998535,Long Beach,CA,United States}	{Outdoors & Recreation,}
1504	Fri Jul 01 05:28:05 +0000 2011	4bee6f7bac3cef3babb8f4f9	{3636 Club}	{33.764461944866135,-118.14923125437441,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Fri Jul 01 04:15:33 +0000 2011	4b4030caf964a520afb625e3	{The Bull Bar}	{33.775224,-118.15301359,Long Beach,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1504	Fri Jul 01 00:21:01 +0000 2011	4ba55fdaf964a520920039e3	{Ross Dress For Less}	{33.79157441561671,-118.13786620728473,Long Beach,CA,United States}	{Shop & Service,}
1504	Fri Jul 01 00:00:11 +0000 2011	4b9c4932f964a520015c36e3	{Styles}	{33.786762,-118.139469,,,United States}	{Shop & Service,Clothing Store,}
1504	Thu Jun 30 22:46:49 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Thu Jun 30 00:32:05 +0000 2011	4af63e86f964a520920222e3	{Ralphs}	{33.77138569129241,-118.15720177192992,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Wed Jun 29 19:13:20 +0000 2011	4e0b76bb1fc780c5b5c5575d	{Tavern On 2}	{33.760521872517636,-118.13558332622051,Long Beach,CA,United States}	{Food,}
1504	Wed Jun 29 04:38:00 +0000 2011	4b6619c5f964a520ad132be3	{Gallagher's Pub & Grill}	{33.765752,-118.15935373306274,Long Beach,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1504	Wed Jun 29 01:49:50 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Tue Jun 28 01:31:10 +0000 2011	4b6a72d1f964a52093d52be3	{George's Greek Cafe}	{33.85333034641495,-118.13635766864185,Lakewood,CA,United States}	{Food,}
1504	Sun Jun 26 01:14:02 +0000 2011	44e246f9f964a52027371fe3	{Shoreline Village at Rainbow Harbor}	{33.760738571555386,-118.19079390701148,Long Beach,CA,United States}	{Nightlife Spot,Shop & Service,}
1504	Fri Jun 24 00:28:28 +0000 2011	4e02843a18389833c593e6b4	{Stroll n Savor}	{33.760046635415854,-118.13446054847445,Long Beach,CA,United States}	{}
1504	Thu Jun 23 18:06:47 +0000 2011	49e0b200f964a5205f611fe3	{The Coffee Cup Cafe}	{33.771620674756846,-118.14836276012969,Long Beach,CA,United States}	{Food,}
1504	Thu Jun 23 00:44:42 +0000 2011	4e02843a18389833c593e6b4	{Stroll n Savor}	{33.760046635415854,-118.13446054847445,Long Beach,CA,United States}	{}
1504	Wed Jun 22 21:53:43 +0000 2011	4cccd6d6d4bd9521b3b7d6f1	{Me Soo Hungry Chinese Cuisine}	{33.75841288839309,-118.13094053587297,Long Beach,CA,United States}	{Food,}
1504	Wed Jun 22 21:37:33 +0000 2011	4b37fe89f964a520f84925e3	{Aroma Di Roma}	{33.759106,-118.131828,Long Beach,CA,United States}	{Food,}
1504	Wed Jun 22 21:36:32 +0000 2011	4be0aff2652b0f47ff4c7311	{Mail Boxes Etc}	{33.759016,-118.13203811645164,Long Beach,CA,United States}	{Professional & Other Places,}
1504	Wed Jun 22 20:18:58 +0000 2011	4b482466f964a520ff4826e3	{Rite Aid}	{33.78148887234075,-118.15237950964583,Long Beach,CA,United States}	{Shop & Service,}
1504	Wed Jun 22 20:17:57 +0000 2011	4b5d85e4f964a520026029e3	{Food 4 Less}	{33.781661156760265,-118.15397932713476,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Wed Jun 22 06:22:56 +0000 2011	4b764a58f964a520ea462ee3	{Shannon's on Pine}	{33.7695295,-118.1923953,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Wed Jun 22 06:07:48 +0000 2011	4bea4268b3352d7f1e0855d2	{Congregation Ale House}	{33.769377700695756,-118.19112522553483,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Tue Jun 21 16:33:41 +0000 2011	4bed95d29868a593439e5d46	{VA Long Beach Healthcare System}	{33.77650766096444,-118.11873435974121,Long Beach,CA,United States}	{Medical Center,Professional & Other Places,}
1504	Tue Jun 21 02:48:42 +0000 2011	4b6a72d1f964a52093d52be3	{George's Greek Cafe}	{33.85333034641495,-118.13635766864185,Lakewood,CA,United States}	{Food,}
1504	Sat Jun 18 07:32:00 +0000 2011	4c0b4c95009a0f47b5f9eabf	{Liquor Store}	{33.767988,-118.172468,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Sat Jun 18 05:16:13 +0000 2011	3fd66200f964a5208def1ee3	{Crow's Cocktails}	{33.75663618091445,-118.12231779098511,Los Angeles,CA,United States}	{Nightlife Spot,}
1504	Fri Jun 17 01:03:24 +0000 2011	4bf72f0c5ec320a17c9e86d3	{Ann Nails & Spa}	{33.764386347627,-118.14863130815543,Long Beach,CA,United States}	{Shop & Service,}
1504	Thu Jun 16 05:38:22 +0000 2011	4bee6f7bac3cef3babb8f4f9	{3636 Club}	{33.764461944866135,-118.14923125437441,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Thu Jun 16 04:53:43 +0000 2011	47383a23f964a520454c1fe3	{Alex's Bar}	{33.782843,-118.157391,Long Beach,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1504	Wed Jun 15 20:46:30 +0000 2011	4b00ab59f964a5206c4022e3	{Olives Gourmet Grocer}	{33.760927,-118.136629,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Wed Jun 15 08:42:35 +0000 2011	49fb020cf964a5200f6e1fe3	{Shore House Cafe}	{33.75971645,-118.13327,Long Beach,CA,United States}	{Food,}
1504	Wed Jun 15 06:43:25 +0000 2011	42a78680f964a5200f251fe3	{Shannon's Bayshore}	{33.759022839704436,-118.13149482828614,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Tue Jun 14 00:50:53 +0000 2011	4a80ccd9f964a52035f61fe3	{Murphy's Pub}	{33.761219,-118.137087,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Mon Jun 13 23:04:33 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Mon Jun 13 01:06:07 +0000 2011	4b6a72d1f964a52093d52be3	{George's Greek Cafe}	{33.85333034641495,-118.13635766864185,Lakewood,CA,United States}	{Food,}
1504	Sat Jun 11 19:45:13 +0000 2011	4d4a1d05183f224b333ce5a8	{Fingerprints CD & Record Store}	{33.771442119839875,-118.18722724914551,long beach,CA,United States}	{Shop & Service,}
1504	Fri Jun 10 00:38:13 +0000 2011	4af63e86f964a520920222e3	{Ralphs}	{33.77138569129241,-118.15720177192992,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Thu Jun 09 23:50:10 +0000 2011	4c096af9bbc676b0ff2a48d5	{Long Beach Public Library - Bay Shore Neighborhood}	{33.7579028130793,-118.13045024871826,Long Beach,CA,United States}	{Professional & Other Places,}
1504	Thu Jun 09 04:09:16 +0000 2011	4a2f650bf964a520c5981fe3	{Long Beach Airport (LGB)}	{33.81851869758065,-118.1443977355957,Long Beach,CA,United States}	{Travel & Transport,}
1504	Thu Jun 09 00:29:04 +0000 2011	45f412e6f964a520f6431fe3	{Portland International Airport (PDX)}	{45.58916884526295,-122.59379625320435,Portland,OR,United States}	{Travel & Transport,}
1504	Wed Jun 08 03:39:32 +0000 2011	4bfb0e8f65fbc9b6e7ee906c	{McKenzie Stadium}	{45.6388061638166,-122.52765196485328,Vancouver,WA,United States}	{College & University,College Stadium,}
1504	Tue Jun 07 06:22:44 +0000 2011	4ba7034bf964a520a47c39e3	{Shari's}	{45.60482088864712,-122.50481128692627,Vancouver,WA,United States}	{Food,}
1504	Tue Jun 07 00:16:35 +0000 2011	4aa7f4f9f964a520354e20e3	{WinCo Foods}	{45.629645004555705,-122.53262042999268,Vancouver,WA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Mon Jun 06 18:34:19 +0000 2011	4aaffad0f964a5206e6520e3	{SONIC Drive In}	{45.615139633333335,-122.4764704141064,Vancouver,WA,United States}	{Food,}
1504	Mon Jun 06 17:44:27 +0000 2011	4c02e730187ec9288defb47b	{Metro Central Transfer Station}	{45.70184915049061,-122.55473235571303,Portland,WA,United States}	{Shop & Service,Professional & Other Places,}
1504	Mon Jun 06 16:18:36 +0000 2011	45f412e6f964a520f6431fe3	{Portland International Airport (PDX)}	{45.58916884526295,-122.59379625320435,Portland,OR,United States}	{Travel & Transport,}
1504	Mon Jun 06 13:51:04 +0000 2011	4a2f650bf964a520c5981fe3	{Long Beach Airport (LGB)}	{33.81851869758065,-118.1443977355957,Long Beach,CA,United States}	{Travel & Transport,}
1504	Sun Jun 05 05:26:34 +0000 2011	4af63e86f964a520920222e3	{Ralphs}	{33.77138569129241,-118.15720177192992,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Sat Jun 04 01:48:27 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Thu Jun 02 23:48:26 +0000 2011	4af63e86f964a520920222e3	{Ralphs}	{33.77138569129241,-118.15720177192992,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Tue May 31 19:31:51 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Tue May 31 04:06:24 +0000 2011	4c1d73d5b9f876b0b7b67d46	{33 Degrees Harborside Pub}	{33.76056535558777,-118.19104135036469,Long Beach,CA,United States}	{Food,}
1504	Mon May 30 19:22:33 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Mon May 30 04:22:15 +0000 2011	4c1d73d5b9f876b0b7b67d46	{33 Degrees Harborside Pub}	{33.76056535558777,-118.19104135036469,Long Beach,CA,United States}	{Food,}
1504	Sun May 29 06:57:26 +0000 2011	42a78680f964a5200f251fe3	{Shannon's Bayshore}	{33.759022839704436,-118.13149482828614,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Sun May 29 00:08:26 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Sat May 28 05:33:33 +0000 2011	4abae3aef964a5204a8320e3	{Vons}	{33.76000682,-118.14732493,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Fri May 27 22:57:16 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Fri May 27 10:13:24 +0000 2011	4ae66a65f964a520e0a621e3	{7-Eleven}	{33.759903449529354,-118.1454545517917,Long Beach,CA,United States}	{Shop & Service,}
1504	Wed May 25 23:31:16 +0000 2011	4abae3aef964a5204a8320e3	{Vons}	{33.76000682,-118.14732493,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Tue May 24 19:20:00 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Tue May 24 01:54:10 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Mon May 23 05:59:33 +0000 2011	42a78680f964a5200f251fe3	{Shannon's Bayshore}	{33.759022839704436,-118.13149482828614,Long Beach,CA,United States}	{Nightlife Spot,}
1504	Mon May 23 02:56:13 +0000 2011	4b5d85e4f964a520026029e3	{Food 4 Less}	{33.781661156760265,-118.15397932713476,Long Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
1504	Mon May 23 02:43:40 +0000 2011	4b482466f964a520ff4826e3	{Rite Aid}	{33.78148887234075,-118.15237950964583,Long Beach,CA,United States}	{Shop & Service,}
1504	Mon May 23 00:34:57 +0000 2011	4dcb16a51520906ed1594628	{Long Beach Pride Festival}	{33.762651,-118.187167,Long Beach,CA,United States}	{Nightlife Spot,Professional & Other Places,}
1504	Sun May 22 22:21:08 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
1504	Sat May 21 22:07:12 +0000 2011	422e3c80f964a520e81f1fe3	{Hamburger Mary's}	{33.76909207080478,-118.18264603614807,Long Beach,CA,United States}	{Nightlife Spot,Food,}
1504	Sat May 21 20:36:09 +0000 2011	4dcb16a51520906ed1594628	{Long Beach Pride Festival}	{33.762651,-118.187167,Long Beach,CA,United States}	{Nightlife Spot,Professional & Other Places,}
1504	Sat May 21 04:22:50 +0000 2011	4bca8ceacc8cd13ae80cbecf	{Pacific Sailing Yacht Club}	{33.760715,-118.190999,Long Beach,CA,United States}	{Outdoors & Recreation,}
1504	Sat May 21 03:06:48 +0000 2011	4bddc1deffdec928af4ae6a1	{Shoreline Grill}	{33.76020430691292,-118.19186212135205,Long Beach,CA,United States}	{Food,}
