3158	Fri Jul 22 02:08:55 +0000 2011	4bf5cce7004ed13af06141a0	{Chef's Market}	{38.298271640726654,-122.28689035337312,Napa,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3158	Sun Nov 21 06:14:43 +0000 2010	4ad15045f964a520fedd20e3	{Uva Trattoria Italiana}	{38.30106109676394,-122.28788156625743,Napa,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
3158	Sun Nov 21 05:37:59 +0000 2010	4b442139f964a520d5f125e3	{Zinsvalley}	{38.299031,-122.286164,Napa,CA,United States}	{Food,}
3158	Sun Nov 21 04:27:06 +0000 2010	4b5bba20f964a520911229e3	{St Johns Hall}	{38.299515,-122.282824,,,United States}	{}
3158	Sat Nov 20 04:34:35 +0000 2010	4cbf495d8db3b60cd4727778	{Driven Raceway}	{38.262618374568746,-122.05748533533789,Fairfield,CA,United States}	{Arts & Entertainment,}
3158	Mon Nov 15 00:53:03 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Mon Nov 08 02:05:11 +0000 2010	4b5bba20f964a520911229e3	{St Johns Hall}	{38.299515,-122.282824,,,United States}	{}
3158	Sat Nov 06 02:35:13 +0000 2010	4b0c4712f964a520533a23e3	{Audubon Aquarium of the Americas}	{29.950491124390986,-90.06304264068604,New Orleans,LA,United States}	{Arts & Entertainment,}
3158	Sat Nov 06 01:49:42 +0000 2010	4ad4c04ff964a52046f420e3	{Canal Street Grill}	{29.95283658346191,-90.06864346503691,New Orleans,LA,United States}	{Food,}
3158	Fri Nov 05 04:07:44 +0000 2010	4b7616c2f964a520f03b2ee3	{Bourbon Cowboy}	{29.95546241849272,-90.06849749320233,New Orleans,LA,United States}	{Nightlife Spot,}
3158	Fri Nov 05 03:20:27 +0000 2010	4aed03f5f964a520bccc21e3	{Pat O'Brien's}	{29.958076433439143,-90.06549954414368,New Orleans,LA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
3158	Fri Nov 05 00:17:31 +0000 2010	4ad4c04ff964a52010f420e3	{K-Paul's Louisiana Kitchen}	{29.955401754776474,-90.06571957250668,New Orleans,LA,United States}	{Food,}
3158	Thu Nov 04 18:51:03 +0000 2010	4aa59477f964a520dd4820e3	{Caf? Du Monde}	{29.957505928636447,-90.06194561719894,New Orleans,LA,United States}	{Food,}
3158	Thu Nov 04 04:19:43 +0000 2010	4c41e11a520fa593d744caac	{Bourbon Street}	{29.95839699740804,-90.06584796565748,New Orleans,LA,United States}	{Nightlife Spot,Travel & Transport,}
3158	Thu Nov 04 00:06:14 +0000 2010	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
===
3158	Sat Sep 11 02:48:26 +0000 2010	4b648fe7f964a520e0bd2ae3	{Bolen Family Estates Vineyards}	{38.338938,-122.358321,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Thu Aug 19 20:28:38 +0000 2010	4b5a1d01f964a5201bae28e3	{Mammarella's}	{38.219242089608926,-122.26749616292798,Napa,CA,United States}	{Food,Arts & Entertainment,}
3158	Wed Aug 18 01:09:18 +0000 2010	49fe3664f964a520806f1fe3	{Bounty Hunter Wine Bar & Smokin' BBQ}	{38.29938093353024,-122.28500757719912,Napa,CA,United States}	{Nightlife Spot,Food,}
3158	Sun Aug 15 00:58:40 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Mon Aug 09 01:52:54 +0000 2010	4b648fe7f964a520e0bd2ae3	{Bolen Family Estates Vineyards}	{38.338938,-122.358321,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Sun Aug 08 21:06:05 +0000 2010	4c27cfd0d26eb713082114d1	{Petaluma Adobe State Historic Park}	{38.25407498190064,-122.58243962439266,Petaluma,CA,United States}	{Outdoors & Recreation,}
3158	Sun Jul 18 04:51:48 +0000 2010	4a34632ff964a5202c9c1fe3	{Luce}	{37.78167,-122.404878,San Francisco,CA,United States}	{Food,}
3158	Tue Jun 29 01:28:39 +0000 2010	4b3a5092f964a5206f6425e3	{VinTank}	{38.301287089941106,-122.28658676147461,Napa,CA,United States}	{Professional & Other Places,}
3158	Mon Jun 14 02:35:25 +0000 2010	4b648fe7f964a520e0bd2ae3	{Bolen Family Estates Vineyards}	{38.338938,-122.358321,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Sun May 30 22:04:45 +0000 2010	4b66fc9df964a520aa332be3	{Napa Bowl}	{38.29224844104807,-122.277166009758,Napa,CA,United States}	{Arts & Entertainment,}
3158	Sun May 30 19:50:49 +0000 2010	4b5f3172f964a5205dac29e3	{Veterans Memorial Park}	{38.298394,-122.284678,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Sat May 15 05:35:05 +0000 2010	4a99f3d0f964a520393120e3	{Rutherford Grill}	{38.45918847912612,-122.42278264120306,Rutherford,CA,United States}	{Food,}
3158	Sun May 02 18:44:32 +0000 2010	4a73a478f964a5200ddd1fe3	{The Westin Verasa Napa}	{38.3033414402383,-122.28362560272217,Napa,CA,United States}	{Nightlife Spot,Travel & Transport,}
3158	Sun May 02 16:53:03 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Mon Apr 26 03:00:42 +0000 2010	4a7f514df964a520abf31fe3	{Hurley's Restaurant}	{38.40214742274249,-122.36123883074224,Yountville,CA,United States}	{Food,}
3158	Sat Apr 24 22:28:38 +0000 2010	4b648fe7f964a520e0bd2ae3	{Bolen Family Estates Vineyards}	{38.338938,-122.358321,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Fri Apr 23 19:47:51 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Thu Apr 22 16:16:29 +0000 2010	4bb23da9a32876b0b15400fe	{Silenus Vinters}	{38.364138,-122.338795,Napa,CA,United States}	{Nightlife Spot,}
3158	Wed Apr 21 15:48:30 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Sat Apr 17 01:44:56 +0000 2010	4b5f747bf964a52059bb29e3	{Don Perico Restaurant}	{38.29890513,-122.28586792945862,Napa,CA,United States}	{Food,}
3158	Wed Apr 14 17:19:26 +0000 2010	4b5a374bf964a520ddb428e3	{Fidelity National Title}	{38.296911,-122.2937337,Napa,CA,United States}	{}
3158	Wed Apr 14 15:04:15 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Tue Apr 13 18:42:18 +0000 2010	4b5a1d01f964a5201bae28e3	{Mammarella's}	{38.219242089608926,-122.26749616292798,Napa,CA,United States}	{Food,Arts & Entertainment,}
3158	Wed Apr 07 15:47:23 +0000 2010	4b5f8d3ef964a52020c129e3	{Sir Speedy}	{38.110292353315664,-122.2472841247008,,,United States}	{}
3158	Wed Apr 07 15:47:22 +0000 2010	4b5f8d3ef964a52020c129e3	{Sir Speedy}	{38.110292353315664,-122.2472841247008,,,United States}	{}
3158	Sun Apr 04 16:40:13 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Sun Apr 04 00:23:33 +0000 2010	4c236b019085d13af8d187cc	{Fuller Park}	{38.29340592786608,-122.29306697845459,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Sat Apr 03 01:07:24 +0000 2010	4b5a1121f964a52033ab28e3	{Back Room Wines}	{38.299318,-122.285328,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
3158	Thu Apr 01 20:31:26 +0000 2010	4b609bfaf964a52009f029e3	{Napa Courthouse}	{38.29735548821966,-122.285168168232,Napa,CA,United States}	{Government Building,Professional & Other Places,}
3158	Thu Apr 01 16:24:31 +0000 2010	4a73a478f964a5200ddd1fe3	{The Westin Verasa Napa}	{38.3033414402383,-122.28362560272217,Napa,CA,United States}	{Nightlife Spot,Travel & Transport,}
3158	Wed Mar 31 19:20:38 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Sun Mar 28 03:35:21 +0000 2010	4a8c48c6f964a5208d0d20e3	{O Cham?}	{37.869502245129446,-122.30063914598055,Berkeley,CA,United States}	{Food,}
3158	Fri Mar 26 01:20:10 +0000 2010	4d8a76d61508a143b6b4251e	{Vallejo Marina}	{38.106905837576406,-122.266194598746,Vallejo,CA,United States}	{Outdoors & Recreation,}
3158	Thu Mar 25 21:39:10 +0000 2010	4babd7e3f964a5205fce3ae3	{Vintage Ranch}	{38.16776453825026,-122.24459409713745,American Canyon,CA,United States}	{Residence,}
3158	Thu Mar 25 16:39:50 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Tue Mar 23 18:00:53 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Mon Mar 22 18:50:53 +0000 2010	4b58d9a0f964a520a46e28e3	{Bolen Family Estates / Silenus Vintners}	{38.35883603,-122.335229,Napa,CA,United States}	{}
3158	Sun Mar 21 22:57:18 +0000 2010	4b58d9a0f964a520a46e28e3	{Bolen Family Estates / Silenus Vintners}	{38.35883603,-122.335229,Napa,CA,United States}	{}
3158	Sat Mar 20 22:46:46 +0000 2010	4c60ca8690b2c9b61fcf3d22	{7-Eleven}	{38.30884549282007,-122.29295931077968,Napa,CA,United States}	{Shop & Service,}
3158	Sat Mar 20 19:13:49 +0000 2010	4ae328a6f964a520109121e3	{Butter Cream Bakery & Diner}	{38.30762744064768,-122.29568358406738,Napa,CA,United States}	{Food,}
3158	Sat Mar 20 18:43:05 +0000 2010	4a2ae37df964a52066961fe3	{Oxbow Public Market}	{38.301669,-122.281671,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
3158	Sat Mar 20 15:42:50 +0000 2010	4b64677ef964a5207bb02ae3	{7-Eleven}	{38.31098526554304,-122.27602710470401,Napa,CA,United States}	{Shop & Service,}
3158	Sat Mar 20 01:46:11 +0000 2010	4aebc854f964a520c5c421e3	{Edwards Fairfield Stadium 16 & IMAX}	{38.26065517533246,-122.05603694333655,Fairfield,CA,United States}	{Arts & Entertainment,Movie Theater,}
3158	Fri Mar 19 20:32:33 +0000 2010	4aa3f283f964a5207f4420e3	{Gillwoods Cafe}	{38.298575932060885,-122.28830337524414,Napa,CA,United States}	{Food,}
3158	Fri Mar 19 15:55:18 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Fri Mar 19 00:07:29 +0000 2010	4b5b7ae0f964a520680129e3	{Playground Fantastico}	{38.287319,-122.302208,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Thu Mar 18 15:29:36 +0000 2010	4b8fea36f964a520426933e3	{Masonic Lodge Napa}	{38.50400626659393,-122.468939,Napa,CA,United States}	{}
3158	Thu Mar 18 15:29:31 +0000 2010	4b8fea36f964a520426933e3	{Masonic Lodge Napa}	{38.50400626659393,-122.468939,Napa,CA,United States}	{}
3158	Wed Mar 17 16:30:40 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Wed Mar 17 04:20:15 +0000 2010	4a73a478f964a5200ddd1fe3	{The Westin Verasa Napa}	{38.3033414402383,-122.28362560272217,Napa,CA,United States}	{Nightlife Spot,Travel & Transport,}
3158	Wed Mar 17 03:13:34 +0000 2010	49fe3664f964a520806f1fe3	{Bounty Hunter Wine Bar & Smokin' BBQ}	{38.29938093353024,-122.28500757719912,Napa,CA,United States}	{Nightlife Spot,Food,}
3158	Tue Mar 16 20:42:57 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Tue Mar 16 18:00:34 +0000 2010	4b816819f964a5202fa430e3	{McDonald's}	{38.28105788890336,-122.27559319642896,Napa,CA,United States}	{Food,}
3158	Tue Mar 16 15:21:19 +0000 2010	4b526e8bf964a5200e7d27e3	{Delectus Winery}	{38.25961354777882,-122.27279641109976,Napa,CA,United States}	{Food,}
3158	Mon Mar 15 23:28:01 +0000 2010	4b58d9a0f964a520a46e28e3	{Bolen Family Estates / Silenus Vintners}	{38.35883603,-122.335229,Napa,CA,United States}	{}
3158	Mon Mar 15 15:26:53 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Sat Mar 13 01:09:12 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Fri Mar 12 17:24:37 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Fri Mar 12 06:17:38 +0000 2010	4c550b21479fc9283a702494	{Henry's}	{38.298149436106755,-122.28478607192831,Napa,CA,United States}	{Nightlife Spot,}
3158	Fri Mar 12 05:20:27 +0000 2010	4ad15045f964a520fedd20e3	{Uva Trattoria Italiana}	{38.30106109676394,-122.28788156625743,Napa,CA,United States}	{Nightlife Spot,Music Venue,Food,Arts & Entertainment,}
3158	Fri Mar 12 04:36:04 +0000 2010	4b442139f964a520d5f125e3	{Zinsvalley}	{38.299031,-122.286164,Napa,CA,United States}	{Food,}
3158	Fri Mar 12 03:14:02 +0000 2010	4b7f441cf964a520972330e3	{Tuscany}	{38.299047,-122.285506,Napa,CA,United States}	{Nightlife Spot,Food,}
3158	Thu Mar 11 16:52:59 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Thu Mar 11 16:47:35 +0000 2010	4b59d0c3f964a520ac9928e3	{Chevron}	{38.28099408333333,-122.274751,Napa,CA,United States}	{Shop & Service,}
3158	Thu Mar 11 01:06:11 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Wed Mar 10 16:24:39 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Tue Mar 09 20:15:25 +0000 2010	4b816819f964a5202fa430e3	{McDonald's}	{38.28105788890336,-122.27559319642896,Napa,CA,United States}	{Food,}
3158	Tue Mar 09 20:15:22 +0000 2010	4b816819f964a5202fa430e3	{McDonald's}	{38.28105788890336,-122.27559319642896,Napa,CA,United States}	{Food,}
3158	Tue Mar 09 19:25:35 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Mon Mar 08 16:33:30 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Sun Mar 07 21:40:46 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Sun Mar 07 21:05:44 +0000 2010	4c2785e0f1272d7f234c88c5	{IHOP}	{38.28273624644247,-122.27485662444984,Napa,CA,United States}	{Food,}
3158	Sun Mar 07 19:43:02 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Sun Mar 07 01:29:14 +0000 2010	4b48cd4cf964a520b15726e3	{Alston Park}	{38.328185413268535,-122.33689906289422,Napa,CA,United States}	{Outdoors & Recreation,}
3158	Sat Mar 06 22:23:20 +0000 2010	48176022f964a520684f1fe3	{Ben & Jerry's}	{38.29805,-122.2878,Napa,CA,United States}	{Food,}
3158	Sat Mar 06 20:27:21 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
3158	Sat Mar 06 20:27:17 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
3158	Sat Mar 06 20:15:00 +0000 2010	4b8964a4f964a520f13132e3	{7-Eleven}	{38.32116610543712,-122.31123977065445,Napa,CA,United States}	{Shop & Service,}
3158	Sat Mar 06 20:14:59 +0000 2010	4b8964a4f964a520f13132e3	{7-Eleven}	{38.32116610543712,-122.31123977065445,Napa,CA,United States}	{Shop & Service,}
3158	Sat Mar 06 19:28:38 +0000 2010	4b64a415f964a520bcc42ae3	{Napa High School}	{38.309938776816544,-122.29773781711738,Napa,CA,United States}	{School,Professional & Other Places,}
3158	Sat Mar 06 19:16:31 +0000 2010	4b64677ef964a5207bb02ae3	{7-Eleven}	{38.31098526554304,-122.27602710470401,Napa,CA,United States}	{Shop & Service,}
3158	Fri Mar 05 23:45:42 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Fri Mar 05 23:11:55 +0000 2010	4b8c4907f964a5208fc832e3	{7-Eleven}	{38.17943301167669,-122.25576477206502,American Canyon,CA,United States}	{Shop & Service,}
3158	Fri Mar 05 20:27:27 +0000 2010	4d50b27bd7eaa143c90d6b0f	{Applebee's}	{38.28195314121093,-122.27472066879272,Napa,CA,United States}	{Food,}
3158	Fri Mar 05 17:07:15 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Fri Mar 05 16:18:38 +0000 2010	4ab4fb2cf964a520e27120e3	{Starbucks}	{38.283246379897086,-122.27506153596327,Napa,CA,United States}	{Shop & Service,Food,}
3158	Fri Mar 05 01:31:18 +0000 2010	4aa3dd7bf964a520334420e3	{Quent Cordair Fine Art}	{38.297855378041305,-122.28780957904068,Napa,CA,United States}	{Arts & Entertainment,}
3158	Fri Mar 05 00:09:10 +0000 2010	4b58d9a0f964a520a46e28e3	{Bolen Family Estates / Silenus Vintners}	{38.35883603,-122.335229,Napa,CA,United States}	{}
3158	Thu Mar 04 21:58:37 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Thu Mar 04 21:27:10 +0000 2010	4b902511f964a5205d7833e3	{Farella-Park Winery}	{38.31221304392115,-122.22366625382838,Napa,CA,United States}	{}
3158	Thu Mar 04 18:17:57 +0000 2010	4b59d0c3f964a520ac9928e3	{Chevron}	{38.28099408333333,-122.274751,Napa,CA,United States}	{Shop & Service,}
3158	Thu Mar 04 18:10:16 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Thu Mar 04 17:13:55 +0000 2010	4b8fea36f964a520426933e3	{Masonic Lodge Napa}	{38.50400626659393,-122.468939,Napa,CA,United States}	{}
3158	Thu Mar 04 16:25:04 +0000 2010	4b58ffe7f964a520aa7728e3	{The seymour cottage}	{38.285169,-122.297219,Napa,CA,United States}	{}
3158	Wed Mar 03 22:51:03 +0000 2010	4ae328a6f964a520109121e3	{Butter Cream Bakery & Diner}	{38.30762744064768,-122.29568358406738,Napa,CA,United States}	{Food,}
3158	Wed Mar 03 20:24:18 +0000 2010	4a6b81b4f964a520dece1fe3	{Black Bear Diner}	{38.28555094970844,-122.27516122250286,Napa,CA,United States}	{Food,}
3158	Wed Mar 03 19:33:43 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Wed Mar 03 17:26:49 +0000 2010	4b59d0c3f964a520ac9928e3	{Chevron}	{38.28099408333333,-122.274751,Napa,CA,United States}	{Shop & Service,}
3158	Tue Mar 02 01:56:43 +0000 2010	4b5b6f9cf964a520e9fd28e3	{Trader Joe's}	{38.322699531355624,-122.30594881545036,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
3158	Mon Mar 01 20:07:08 +0000 2010	4b59d0c3f964a520ac9928e3	{Chevron}	{38.28099408333333,-122.274751,Napa,CA,United States}	{Shop & Service,}
3158	Mon Mar 01 17:19:33 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Sun Feb 28 22:44:15 +0000 2010	4b00a203f964a520224022e3	{Century Napa Cinedome 8}	{38.30100366398509,-122.28499096431982,Napa,CA,United States}	{Shop & Service,Arts & Entertainment,Movie Theater,}
3158	Sun Feb 28 19:52:47 +0000 2010	4a3e7210f964a520eea21fe3	{Oakville Grocery Co.}	{38.43725360180591,-122.40288734436035,Oakville,CA,United States}	{Shop & Service,Food & Drink Shop,}
3158	Sun Feb 28 19:15:09 +0000 2010	4b65d3def964a52061022be3	{Saint John The Baptist Catholic Church}	{38.302729098893046,-122.28722814204205,Napa,CA,United States}	{Spiritual Center,Professional & Other Places,}
3158	Sat Feb 27 23:04:44 +0000 2010	4bef47d45e4aa5937cd858bb	{Compadres Rio Grille}	{38.30910050897897,-122.27948088286942,Napa,CA,United States}	{Food,}
3158	Sat Feb 27 18:34:19 +0000 2010	4b5b1b77f964a520b4e328e3	{Redwood Middle School}	{38.32240058238116,-122.31594178981298,Napa,CA,United States}	{School,Professional & Other Places,}
3158	Sat Feb 27 18:30:33 +0000 2010	4b8964a4f964a520f13132e3	{7-Eleven}	{38.32116610543712,-122.31123977065445,Napa,CA,United States}	{Shop & Service,}
3158	Sat Feb 27 18:17:06 +0000 2010	4b5b6f9cf964a520e9fd28e3	{Trader Joe's}	{38.322699531355624,-122.30594881545036,Napa,CA,United States}	{Shop & Service,Food & Drink Shop,}
3158	Fri Feb 26 21:04:40 +0000 2010	4d50b27bd7eaa143c90d6b0f	{Applebee's}	{38.28195314121093,-122.27472066879272,Napa,CA,United States}	{Food,}
3158	Fri Feb 26 21:04:38 +0000 2010	4d50b27bd7eaa143c90d6b0f	{Applebee's}	{38.28195314121093,-122.27472066879272,Napa,CA,United States}	{Food,}
3158	Fri Feb 26 16:51:37 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Fri Feb 26 16:25:55 +0000 2010	4b59d0c3f964a520ac9928e3	{Chevron}	{38.28099408333333,-122.274751,Napa,CA,United States}	{Shop & Service,}
3158	Fri Feb 26 02:12:13 +0000 2010	4b36b1b4f964a520c23a25e3	{Vintner's Collective}	{38.301134,-122.28716,Napa,CA,United States}	{Food,}
3158	Thu Feb 25 23:56:44 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Thu Feb 25 19:19:30 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Wed Feb 24 17:02:00 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Wed Feb 24 01:46:31 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
3158	Tue Feb 23 22:56:04 +0000 2010	4b845cc0f964a520dc3031e3	{Mechanics Bank}	{37.981373,-122.32391,Richmond,CA,United States}	{Shop & Service,}
3158	Tue Feb 23 22:50:11 +0000 2010	4b845b71f964a5209b3031e3	{Chevron}	{37.986710553355486,-122.3178018739,Richmond,CA,United States}	{Shop & Service,}
3158	Tue Feb 23 16:43:13 +0000 2010	4b59d38ef964a520749a28e3	{RE/MAX Marina Downtown}	{38.259818,-122.274038,Napa,CA,United States}	{}
