586	Fri Aug 12 05:58:09 +0000 2011	4c7f2ad7fb13a1cd4709a0a4	{Big D's}	{34.055168,-118.005463,La Puente,CA,United States}	{Food,}
586	Fri Jul 22 04:58:50 +0000 2011	4d0a8c236c51a143dccda435	{76}	{34.090602464363,-118.04856003477282,El Monte,CA,United States}	{Shop & Service,}
586	Wed Jul 20 05:13:24 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Sun Jul 17 01:34:34 +0000 2011	4b7c9912f964a520fe9c2fe3	{Red Ribbon BakeShop}	{34.04973,-118.082528,Rosemead,CA,United States}	{Food,}
586	Thu Jul 07 03:31:53 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Wed Jul 06 01:37:24 +0000 2011	4a8592a4f964a52084fe1fe3	{SUBWAY}	{34.04959586393408,-118.08248744460302,Rosemead,CA,United States}	{Food,}
586	Tue Jul 05 08:51:43 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Mon Jul 04 06:00:35 +0000 2011	4ad8d161f964a520f71421e3	{El Pollo Loco}	{34.10746945753578,-118.05243615018207,Arcadia,CA,United States}	{Food,}
586	Thu Jun 30 21:10:26 +0000 2011	51939ec8498efbd0bbe49af4	{Mobil}	{34.0989302175119,-118.05059529182283,Temple City,CA,United States}	{Shop & Service,}
586	Wed Jun 29 08:42:57 +0000 2011	4b4682b7f964a520022326e3	{CVS}	{34.10731342307462,-118.05281918351463,Temple City,CA,United States}	{Shop & Service,}
586	Tue Jun 28 08:00:17 +0000 2011	51939ec8498efbd0bbe49af4	{Mobil}	{34.0989302175119,-118.05059529182283,Temple City,CA,United States}	{Shop & Service,}
586	Fri Jun 24 02:09:50 +0000 2011	4d1cc7f409546dcb5f5fd538	{Swan Spa}	{34.129152,-118.05491,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Jun 23 20:29:07 +0000 2011	4b342ce2f964a520ce2525e3	{Sir Pizza 'n' Chicken}	{34.091298580921155,-118.04252272983706,El Monte,CA,United States}	{Food,}
586	Thu Jun 23 08:26:41 +0000 2011	51939ec8498efbd0bbe49af4	{Mobil}	{34.0989302175119,-118.05059529182283,Temple City,CA,United States}	{Shop & Service,}
586	Wed Jun 22 00:46:49 +0000 2011	4bc781e692b376b07fd94f3a	{Shoe City}	{34.075003266334534,-118.07253995,Rosemead,CA,United States}	{Shop & Service,Clothing Store,}
586	Wed Jun 22 00:29:06 +0000 2011	4aaab25ef964a520005720e3	{Lublae}	{34.075341,-118.071752,Rosemead,CA,United States}	{Food,}
586	Tue Jun 21 17:18:58 +0000 2011	4b342ce2f964a520ce2525e3	{Sir Pizza 'n' Chicken}	{34.091298580921155,-118.04252272983706,El Monte,CA,United States}	{Food,}
586	Thu Jun 09 02:50:51 +0000 2011	4bb16912f964a520a8913ce3	{Cali's Frozen Custard Creamery}	{36.83784331932762,-119.78089386891988,Fresno,CA,United States}	{Food,}
586	Wed Jun 08 17:25:19 +0000 2011	4b95cb66f964a52082b334e3	{Homewood Suites Fresno}	{36.83658591167532,-119.77738281944761,Fresno,CA,United States}	{Travel & Transport,}
586	Mon Jun 06 03:57:44 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Wed Jun 01 18:38:56 +0000 2011	4ab6df51f964a5205e7920e3	{Yogurtland}	{33.986539846377546,-117.87211897283561,Rowland Heights,CA,United States}	{Food,}
586	Mon May 30 15:41:53 +0000 2011	4c4c873dd2bf76b099d21d85	{El Chorlito}	{35.61146,-121.14326298236847,San Simeon,CA,United States}	{Food,}
586	Fri May 27 23:41:28 +0000 2011	4b32bd46f964a520f91225e3	{USPS - Temple City}	{34.107298,-118.065181,Temple City,CA,United States}	{Professional & Other Places,}
586	Thu May 26 00:22:17 +0000 2011	4b9435d5f964a520cd6e34e3	{Potato Corner}	{34.134790335451804,-118.05127143859863,Arcadia,CA,United States}	{Food,}
586	Thu May 26 00:20:09 +0000 2011	4b75b51ef964a520a01e2ee3	{Nordstrom}	{34.13535868359479,-118.05255889892578,Arcadia,CA,United States}	{Shop & Service,Arts & Entertainment,}
586	Tue May 24 06:40:59 +0000 2011	4b3668a9f964a520c43425e3	{Big Lots}	{34.10690326236645,-118.05167008102323,Arcadia,CA,United States}	{Shop & Service,}
586	Mon May 23 00:34:00 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Sat May 21 04:41:13 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Wed May 18 17:42:17 +0000 2011	4aee41b3f964a5203cd321e3	{HomeTown Buffet}	{33.609709739684085,-117.73026466369286,Laguna Woods,CA,United States}	{Food,}
586	Wed May 18 17:41:36 +0000 2011	4ad3d1c1f964a5207ce620e3	{Ayres Hotel Laguna Woods}	{33.61034511528745,-117.72982061124223,Laguna Woods,CA,United States}	{Travel & Transport,}
586	Wed May 18 17:41:36 +0000 2011	4ad3d1c1f964a5207ce620e3	{Ayres Hotel Laguna Woods}	{33.61034511528745,-117.72982061124223,Laguna Woods,CA,United States}	{Travel & Transport,}
586	Wed May 18 07:23:20 +0000 2011	4ad3d1c1f964a5207ce620e3	{Ayres Hotel Laguna Woods}	{33.61034511528745,-117.72982061124223,Laguna Woods,CA,United States}	{Travel & Transport,}
586	Wed May 18 05:14:38 +0000 2011	4b468929f964a520a52326e3	{Sushi Wok}	{33.60974729061127,-117.73098065,Laguna Woods,CA,United States}	{Food,}
586	Thu May 05 05:06:58 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Wed May 04 02:48:17 +0000 2011	4bf1e4cf99d02d7f59b5c948	{Red Ribbon Bakeshop}	{34.14240251,-118.24363083333333,Glendale,CA,United States}	{Food,}
586	Fri Apr 29 03:08:10 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Wed Apr 27 00:28:26 +0000 2011	4bb4e7aec29a9521faeca735	{Temple City Car Wash}	{34.09941996151693,-118.0730330156041,Temple City,CA,United States}	{Shop & Service,Professional & Other Places,}
586	Wed Apr 27 00:28:25 +0000 2011	4bb4e7aec29a9521faeca735	{Temple City Car Wash}	{34.09941996151693,-118.0730330156041,Temple City,CA,United States}	{Shop & Service,Professional & Other Places,}
586	Mon Apr 25 23:01:24 +0000 2011	4b19937cf964a520cedf23e3	{Trader Joe's}	{34.13807050032299,-118.01207579566727,Monrovia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Mon Apr 25 03:32:06 +0000 2011	4ba30f9bf964a5201f2a38e3	{Rite Aid}	{33.98858955,-117.890114,Rowland Heights,CA,United States}	{Shop & Service,}
586	Mon Apr 25 01:21:36 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Sun Apr 24 02:39:56 +0000 2011	4af5fe29f964a520e6ff21e3	{Westfield Santa Anita}	{34.1346047997385,-118.0515657785736,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Apr 21 01:08:49 +0000 2011	4c81bf4ed34ca14383f22580	{Island Pacific Supermarket}	{34.02989713991953,-117.91437606249818,West Covina,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Tue Apr 19 00:25:12 +0000 2011	4c570b71d12a20a163d065bd	{Fresh & Easy Neighborhood Market}	{34.08057098,-118.07230443,Rosemead,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Sat Apr 16 17:04:24 +0000 2011	4b342ce2f964a520ce2525e3	{Sir Pizza 'n' Chicken}	{34.091298580921155,-118.04252272983706,El Monte,CA,United States}	{Food,}
586	Wed Apr 13 23:41:54 +0000 2011	4b9c6bb1f964a520656736e3	{Phoenix Food Boutique}	{33.987394,-117.889748,Rowland Heights,CA,United States}	{Food,}
586	Wed Apr 13 20:43:22 +0000 2011	4af8eea3f964a5209a1022e3	{Orchid Thai Cuisine}	{34.124592,-118.055284,Arcadia,CA,United States}	{Food,}
586	Wed Apr 13 10:08:31 +0000 2011	4c5b82b96ebe2d7fe2cfcd2e	{Cha Cafe}	{34.091309291849925,-118.04219112946157,El Monte,CA,United States}	{Food,}
586	Wed Apr 13 10:08:07 +0000 2011	51939ec8498efbd0bbe49af4	{Mobil}	{34.0989302175119,-118.05059529182283,Temple City,CA,United States}	{Shop & Service,}
586	Sat Apr 09 07:15:09 +0000 2011	51939ec8498efbd0bbe49af4	{Mobil}	{34.0989302175119,-118.05059529182283,Temple City,CA,United States}	{Shop & Service,}
586	Sat Apr 09 02:21:37 +0000 2011	4c53030cd797e21ef30f767e	{Ez Cleaners}	{34.12462,-118.05627,Arcadia,CA,United States}	{Shop & Service,}
586	Fri Apr 08 05:26:45 +0000 2011	4b4682b7f964a520022326e3	{CVS}	{34.10731342307462,-118.05281918351463,Temple City,CA,United States}	{Shop & Service,}
586	Fri Apr 08 01:23:24 +0000 2011	4b358c2bf964a520db2d25e3	{Banh Mi & Che Cali}	{34.07837375,-118.13036,Alhambra,CA,United States}	{Food,}
586	Thu Apr 07 07:40:34 +0000 2011	4ad905f6f964a520391721e3	{Ralphs}	{34.10534687529722,-118.06413830053714,Temple City,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Sat Apr 02 03:52:17 +0000 2011	4b819b46f964a52046b230e3	{Bank of America}	{33.98981328885638,-117.8894292639064,Rowland Heights,CA,United States}	{Shop & Service,}
586	Fri Apr 01 20:35:42 +0000 2011	4b0b19acf964a520e42c23e3	{AMPM}	{34.10787461215821,-118.0519387773008,Arcadia,CA,United States}	{Shop & Service,}
586	Fri Apr 01 20:32:28 +0000 2011	4b088f47f964a520690e23e3	{99 Ranch Market}	{34.12407489533765,-118.05930203944499,Arcadia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Fri Apr 01 20:31:45 +0000 2011	4b4682b7f964a520022326e3	{CVS}	{34.10731342307462,-118.05281918351463,Temple City,CA,United States}	{Shop & Service,}
586	Thu Mar 31 21:28:58 +0000 2011	4c5b82b96ebe2d7fe2cfcd2e	{Cha Cafe}	{34.091309291849925,-118.04219112946157,El Monte,CA,United States}	{Food,}
586	Tue Mar 29 06:54:36 +0000 2011	4b4682b7f964a520022326e3	{CVS}	{34.10731342307462,-118.05281918351463,Temple City,CA,United States}	{Shop & Service,}
586	Wed Mar 23 07:20:47 +0000 2011	4ad8d161f964a520f71421e3	{El Pollo Loco}	{34.10746945753578,-118.05243615018207,Arcadia,CA,United States}	{Food,}
586	Mon Mar 21 03:06:55 +0000 2011	4b088f47f964a520690e23e3	{99 Ranch Market}	{34.12407489533765,-118.05930203944499,Arcadia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Mon Mar 21 02:30:43 +0000 2011	4c704539b3ce224b296a73c6	{Chiffon De Pastry Art}	{34.12843993293419,-118.05456283220842,arcadia,CA,United States}	{Food,}
586	Sun Mar 20 04:32:11 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Mar 17 00:04:43 +0000 2011	4af9b633f964a520951322e3	{Pavilions}	{34.12464823073176,-118.0576765537262,Arcadia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Wed Mar 16 03:17:30 +0000 2011	4b9c6bb1f964a520656736e3	{Phoenix Food Boutique}	{33.987394,-117.889748,Rowland Heights,CA,United States}	{Food,}
586	Wed Mar 16 03:09:32 +0000 2011	4cb7ad9a90c9a143219e79d6	{Domino's Pizza}	{33.98684618677742,-117.89011591910632,Rowland Heights,CA,United States}	{Food,}
586	Mon Mar 14 02:19:38 +0000 2011	4b088f47f964a520690e23e3	{99 Ranch Market}	{34.12407489533765,-118.05930203944499,Arcadia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Sun Mar 13 03:22:35 +0000 2011	4b993749f964a520826a35e3	{99 Cent Store}	{34.10684485169222,-118.06161157075381,Temple City,CA,United States}	{Shop & Service,}
586	Sat Mar 12 22:25:15 +0000 2011	4b342ce2f964a520ce2525e3	{Sir Pizza 'n' Chicken}	{34.091298580921155,-118.04252272983706,El Monte,CA,United States}	{Food,}
586	Sat Mar 12 05:53:55 +0000 2011	4a884ab3f964a520c60520e3	{AMC Puente Hills 20}	{33.994549318585065,-117.92647361755371,City of Industry,CA,United States}	{Arts & Entertainment,Professional & Other Places,Movie Theater,}
586	Fri Mar 11 03:01:10 +0000 2011	4c704539b3ce224b296a73c6	{Chiffon De Pastry Art}	{34.12843993293419,-118.05456283220842,arcadia,CA,United States}	{Food,}
586	Fri Mar 11 02:16:53 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Mar 10 05:32:24 +0000 2011	4b84a946f964a520194031e3	{Jo-Ann Fabrics & Crafts}	{34.12535875055773,-118.05617451667786,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Mar 10 05:32:07 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Mar 10 05:31:16 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Thu Mar 10 05:23:58 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Mar 08 19:00:31 +0000 2011	4b8aeda4f964a520b18932e3	{Burlington Coat Factory}	{34.1254859,-118.05595,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Mar 08 18:58:07 +0000 2011	4b84a946f964a520194031e3	{Jo-Ann Fabrics & Crafts}	{34.12535875055773,-118.05617451667786,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Mar 08 18:57:17 +0000 2011	4c53030cd797e21ef30f767e	{Ez Cleaners}	{34.12462,-118.05627,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Mar 08 18:39:08 +0000 2011	4d23ad8775526dcba01403a9	{Live Oak Park - Community Center}	{34.102733304826835,-118.04781110001046,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Tue Mar 08 01:45:14 +0000 2011	4c81bf4ed34ca14383f22580	{Island Pacific Supermarket}	{34.02989713991953,-117.91437606249818,West Covina,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Tue Mar 08 01:23:06 +0000 2011	4b819b46f964a52046b230e3	{Bank of America}	{33.98981328885638,-117.8894292639064,Rowland Heights,CA,United States}	{Shop & Service,}
586	Tue Mar 08 00:12:48 +0000 2011	4c53030cd797e21ef30f767e	{Ez Cleaners}	{34.12462,-118.05627,Arcadia,CA,United States}	{Shop & Service,}
586	Mon Mar 07 19:28:53 +0000 2011	4b3668a9f964a520c43425e3	{Big Lots}	{34.10690326236645,-118.05167008102323,Arcadia,CA,United States}	{Shop & Service,}
586	Sun Mar 06 05:19:27 +0000 2011	4b0c8c8ef964a520223f23e3	{The Cheesecake Factory}	{34.13468376974948,-118.04925441741943,Arcadia,CA,United States}	{Food,}
586	Sun Mar 06 04:23:39 +0000 2011	4b88aa5cf964a520920732e3	{Lollicup}	{34.135074510001054,-118.0497694015503,Arcadia,CA,United States}	{Food,}
586	Sun Mar 06 02:49:25 +0000 2011	4bc250004cdfc9b6cff69521	{Victoria's Secret PINK}	{34.135329459964396,-118.05110981938418,Arcadia,CA,United States}	{Shop & Service,Clothing Store,}
586	Sun Mar 06 01:27:10 +0000 2011	4b9a8dd9f964a5209fc035e3	{GameStop}	{34.13404437271383,-118.05131435394287,Arcadia,CA,United States}	{Shop & Service,}
586	Sat Mar 05 05:32:51 +0000 2011	4b08a7fdf964a5205c1023e3	{Target}	{34.07459485770355,-118.07075500488281,Rosemead,CA,United States}	{Shop & Service,}
586	Thu Mar 03 04:12:06 +0000 2011	4c570b71d12a20a163d065bd	{Fresh & Easy Neighborhood Market}	{34.08057098,-118.07230443,Rosemead,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Thu Mar 03 03:09:45 +0000 2011	4bbbf0d3e436ef3ba9155664	{Galleria Market}	{33.989324,-117.904818,Rowland Heights,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Thu Mar 03 03:09:17 +0000 2011	4aa444bdf964a520274620e3	{Pizza & Chicken Love Letter}	{33.98918815,-117.90457606315613,Rowland Heights,CA,United States}	{Food,}
586	Thu Mar 03 03:08:40 +0000 2011	4af91b2af964a520021122e3	{Yoshinoya}	{33.98863430718715,-117.90501569504606,Rowland Heights,CA,United States}	{Food,}
586	Tue Mar 01 09:22:22 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Mar 01 09:20:44 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Mon Feb 28 05:26:47 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Mon Feb 28 05:26:23 +0000 2011	4c53030cd797e21ef30f767e	{Ez Cleaners}	{34.12462,-118.05627,Arcadia,CA,United States}	{Shop & Service,}
586	Mon Feb 28 05:12:31 +0000 2011	4af9b633f964a520951322e3	{Pavilions}	{34.12464823073176,-118.0576765537262,Arcadia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Sun Feb 27 20:24:44 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Sun Feb 27 20:24:44 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Sun Feb 27 04:00:45 +0000 2011	4ad905f6f964a520391721e3	{Ralphs}	{34.10534687529722,-118.06413830053714,Temple City,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Sun Feb 27 03:28:10 +0000 2011	4ad8d161f964a520f71421e3	{El Pollo Loco}	{34.10746945753578,-118.05243615018207,Arcadia,CA,United States}	{Food,}
586	Sun Feb 27 03:28:00 +0000 2011	4b3668a9f964a520c43425e3	{Big Lots}	{34.10690326236645,-118.05167008102323,Arcadia,CA,United States}	{Shop & Service,}
586	Sun Feb 27 03:27:47 +0000 2011	4b4682b7f964a520022326e3	{CVS}	{34.10731342307462,-118.05281918351463,Temple City,CA,United States}	{Shop & Service,}
586	Sun Feb 27 03:27:47 +0000 2011	4b4682b7f964a520022326e3	{CVS}	{34.10731342307462,-118.05281918351463,Temple City,CA,United States}	{Shop & Service,}
586	Fri Feb 25 21:11:08 +0000 2011	4afb868af964a520781e22e3	{Citrus Fresh Grill}	{33.582324323064896,-117.73003251456558,Aliso Viejo,CA,United States}	{Nightlife Spot,Food,}
586	Fri Feb 25 21:11:08 +0000 2011	4afb868af964a520781e22e3	{Citrus Fresh Grill}	{33.582324323064896,-117.73003251456558,Aliso Viejo,CA,United States}	{Nightlife Spot,Food,}
586	Fri Feb 25 21:10:55 +0000 2011	4b7b0293f964a520ea4b2fe3	{Renaissance ClubSport Aliso Viejo Hotel}	{33.58238831007175,-117.73024441764719,Aliso Viejo,CA,United States}	{Travel & Transport,Shop & Service,Gym / Fitness Center,}
586	Fri Feb 25 09:18:22 +0000 2011	4b7b0293f964a520ea4b2fe3	{Renaissance ClubSport Aliso Viejo Hotel}	{33.58238831007175,-117.73024441764719,Aliso Viejo,CA,United States}	{Travel & Transport,Shop & Service,Gym / Fitness Center,}
586	Fri Feb 25 03:35:45 +0000 2011	4b49284ff964a5202b6826e3	{Elephant Bar Restaurant}	{33.61155238132057,-117.70729959011078,Laguna Hills,CA,United States}	{Nightlife Spot,Food,}
586	Thu Feb 24 20:25:44 +0000 2011	4b58e259f964a520d27028e3	{Bruegger's}	{33.57120876,-117.72481444,Aliso Viejo,CA,United States}	{Food,}
586	Thu Feb 24 06:11:39 +0000 2011	4b7b0293f964a520ea4b2fe3	{Renaissance ClubSport Aliso Viejo Hotel}	{33.58238831007175,-117.73024441764719,Aliso Viejo,CA,United States}	{Travel & Transport,Shop & Service,Gym / Fitness Center,}
586	Thu Feb 24 06:11:17 +0000 2011	4b7b0293f964a520ea4b2fe3	{Renaissance ClubSport Aliso Viejo Hotel}	{33.58238831007175,-117.73024441764719,Aliso Viejo,CA,United States}	{Travel & Transport,Shop & Service,Gym / Fitness Center,}
586	Wed Feb 23 04:00:06 +0000 2011	4bb6acca941ad13a5cdb1fe3	{Thai Bite}	{33.571156316666666,-117.725017,Aliso Viejo,CA,United States}	{Food,}
586	Wed Feb 23 00:43:35 +0000 2011	4b8d6c1df964a520c3fa32e3	{Chet Holifield Federal Building}	{33.56063645006255,-117.71352767944336,Laguna Niguel,CA,United States}	{Professional & Other Places,}
586	Tue Feb 22 23:25:30 +0000 2011	4a9efff3f964a520253c20e3	{Rubio's}	{33.61043772311452,-117.70709037780762,Laguna Hills,CA,United States}	{Food,}
586	Mon Feb 21 23:44:42 +0000 2011	4b413ed7f964a520fcc325e3	{JJ Bakery}	{33.98599683370243,-117.88866821801727,Rowland Heights,CA,United States}	{Food,}
586	Mon Feb 21 23:44:42 +0000 2011	4b413ed7f964a520fcc325e3	{JJ Bakery}	{33.98599683370243,-117.88866821801727,Rowland Heights,CA,United States}	{Food,}
586	Mon Feb 21 08:08:59 +0000 2011	4c4ba71dc668e21e283156fa	{Walnut Home}	{33.97279893177335,-117.86044718252812,Walnut,CA,United States}	{Residence,}
586	Sun Feb 20 03:21:06 +0000 2011	4af9eb3af964a520421522e3	{Trader Joe's}	{34.129416516666666,-118.072663,San Gabriel,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Sun Feb 20 01:33:02 +0000 2011	4b8ef850f964a520eb4133e3	{H&M}	{34.1356783777456,-118.05118560791016,Arcadia,CA,United States}	{Shop & Service,Clothing Store,}
586	Fri Feb 18 01:15:11 +0000 2011	4aeb28c7f964a52023bf21e3	{Live Oak Park}	{34.10213942555089,-118.04723739624023,Temple City,CA,United States}	{Outdoors & Recreation,}
586	Thu Feb 17 20:22:01 +0000 2011	4c5b82b96ebe2d7fe2cfcd2e	{Cha Cafe}	{34.091309291849925,-118.04219112946157,El Monte,CA,United States}	{Food,}
586	Tue Feb 15 20:41:06 +0000 2011	4ad8d161f964a520f71421e3	{El Pollo Loco}	{34.10746945753578,-118.05243615018207,Arcadia,CA,United States}	{Food,}
586	Tue Feb 15 20:40:46 +0000 2011	4b3668a9f964a520c43425e3	{Big Lots}	{34.10690326236645,-118.05167008102323,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Feb 15 20:37:54 +0000 2011	4af9b633f964a520951322e3	{Pavilions}	{34.12464823073176,-118.0576765537262,Arcadia,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Tue Feb 15 20:37:34 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Feb 15 20:17:25 +0000 2011	4b2e4ac4f964a52000de24e3	{LA Fitness}	{34.124310731722666,-118.05642127990723,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Feb 15 20:17:00 +0000 2011	4c53030cd797e21ef30f767e	{Ez Cleaners}	{34.12462,-118.05627,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Feb 15 20:16:46 +0000 2011	4aed210ef964a52030cd21e3	{CVS/pharmacy}	{34.12361335351347,-118.0561635437073,Arcadia,CA,United States}	{Shop & Service,}
586	Tue Feb 15 00:21:57 +0000 2011	4b819b46f964a52046b230e3	{Bank of America}	{33.98981328885638,-117.8894292639064,Rowland Heights,CA,United States}	{Shop & Service,}
586	Tue Feb 15 00:16:54 +0000 2011	4bcb7cedb6c49c74ac579291	{Albertsons}	{33.98720871510728,-117.8717641644643,Rowland Heights,CA,United States}	{Shop & Service,Food & Drink Shop,}
586	Mon Feb 14 22:28:48 +0000 2011	4bb3ce1042959c74b17a222c	{McDonald's}	{33.98697734372559,-117.87051088992315,Rowland Heights,CA,United States}	{Food,}
586	Sun Feb 13 01:38:00 +0000 2011	4b3668a9f964a520c43425e3	{Big Lots}	{34.10690326236645,-118.05167008102323,Arcadia,CA,United States}	{Shop & Service,}
586	Sun Feb 13 01:38:00 +0000 2011	4b3668a9f964a520c43425e3	{Big Lots}	{34.10690326236645,-118.05167008102323,Arcadia,CA,United States}	{Shop & Service,}
586	Sat Feb 12 22:56:28 +0000 2011	4d25221738d0236a1b85e9b6	{Potato Corner}	{34.143528265763685,-118.25679302215576,Glendale,CA,United States}	{Food,}
