923	Fri Aug 12 02:36:17 +0000 2011	4a9dd3eef964a520933920e3	{Sully's Restaurant & Tavern}	{33.82109463214874,-118.3517324924469,Torrance,CA,United States}	{Nightlife Spot,Food,}
923	Fri Jul 01 16:53:10 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jun 30 17:03:22 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jun 30 17:03:22 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jun 30 02:12:56 +0000 2011	49ed0561f964a520c0671fe3	{Sake House Miro}	{34.060215,-118.34499,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
923	Wed Jun 29 22:26:56 +0000 2011	4c69cccd49d7b713852d91ce	{US Post Office}	{33.79617691040039,-118.320137,Lomita,CA,United States}	{Professional & Other Places,}
923	Wed Jun 29 19:52:57 +0000 2011	4c914ca2ae96a0935c4ea246	{Get Your Lard On}	{34.018731867149164,-118.25494766235352,Los Angeles,CA,United States}	{Food,}
923	Wed Jun 29 17:08:25 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Jun 29 01:25:31 +0000 2011	4ab6d5a1f964a5203c7920e3	{RA Sushi Bar Restaurant}	{33.833193468259665,-118.34749320751797,Torrance,CA,United States}	{Food,}
923	Tue Jun 28 16:32:45 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Jun 27 16:39:23 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Sun Jun 26 23:27:19 +0000 2011	41098f80f964a5209c0b1fe3	{Birds Rotisserie Chicken Cafe}	{34.10533650850494,-118.3189150693421,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
923	Sun Jun 26 21:44:11 +0000 2011	45827578f964a520743f1fe3	{Upright Citizens Brigade Theatre}	{34.105381986545055,-118.3186823129654,Hollywood,CA,United States}	{Arts & Entertainment,}
923	Sun Jun 26 05:03:59 +0000 2011	3fd66200f964a52002ef1ee3	{The Short Stop}	{34.075314,-118.253499,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Sat Jun 25 20:21:10 +0000 2011	4cf048da6c29236abb945ea2	{Orange Dr}	{34.056392757150356,-118.34395408630371,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Fri Jun 24 01:33:52 +0000 2011	4ae7d240f964a520baad21e3	{Bigfoot Lodge West}	{34.01550555548688,-118.41313550529962,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Thu Jun 23 16:47:15 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jun 23 03:13:30 +0000 2011	4a47e4f1f964a52040aa1fe3	{The Original Farmers Market}	{34.07210652001871,-118.36051940917969,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
923	Thu Jun 23 00:09:02 +0000 2011	4d3f73f346775481e4fc4ef4	{Reggae-Dub Room on 5th @ Saatchi & Saatchi LA}	{33.825595,-118.347392,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Jun 22 16:42:57 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jun 21 16:37:56 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jun 21 03:39:02 +0000 2011	457e79bff964a520383f1fe3	{Gold Room}	{34.07648560439541,-118.25715342417311,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Mon Jun 20 16:13:55 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Jun 20 16:13:55 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Jun 20 15:13:54 +0000 2011	4b044944f964a520e45222e3	{Toyota HQ}	{33.85747189490425,-118.31044971787485,Torrance,CA,United States}	{Professional & Other Places,}
923	Mon Jun 20 04:43:07 +0000 2011	4a357768f964a520049d1fe3	{Hennessey's Tavern}	{33.81799936294556,-118.38771164417267,Redondo Beach,CA,United States}	{Nightlife Spot,Food,}
923	Sun Jun 19 20:20:54 +0000 2011	4a8f5ae1f964a5200c1520e3	{Regal Promenade 13}	{33.77162048905135,-118.37322235107422,Rolling Hills Estates,CA,United States}	{Arts & Entertainment,}
923	Sat Jun 18 19:01:02 +0000 2011	411ff900f964a5202b0c1fe3	{Toast Bakery & Caf?}	{34.072670448300336,-118.36887085288602,Los Angeles,CA,United States}	{Food,}
923	Sat Jun 18 01:01:39 +0000 2011	45185050f964a520523a1fe3	{The San Franciscan}	{33.82199813877081,-118.3294633444914,Torrance,CA,United States}	{Nightlife Spot,}
923	Fri Jun 17 19:46:23 +0000 2011	4d6478d74fa4cbff1bc4ced9	{Mr. Pickle's Sandwich Shop}	{33.80422488333333,-118.329967,Torrance,CA,United States}	{Food,}
923	Fri Jun 17 16:48:29 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Fri Jun 17 05:15:23 +0000 2011	474f6bd3f964a520b04c1fe3	{The Edison}	{34.05118381952202,-118.24517905712128,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Fri Jun 17 02:15:21 +0000 2011	4bf5d3a39abec9b6f4d024e8	{Inka Wasi}	{33.774403000669665,-118.37644100189209,Rolling Hills Estates,CA,United States}	{Food,}
923	Thu Jun 16 20:29:32 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jun 16 19:33:01 +0000 2011	4b48162df964a520e74726e3	{Cho Dang Tofu}	{33.82370083333333,-118.35202896,Torrance,CA,United States}	{Food,}
923	Thu Jun 16 17:24:29 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Jun 15 16:33:59 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jun 14 16:04:45 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jun 14 02:55:16 +0000 2011	4b343f5ff964a520792625e3	{Iccho Japanese Restaurant}	{33.79405095715614,-118.3295660841999,Torrance,CA,United States}	{Food,}
923	Mon Jun 13 16:35:28 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Jun 13 16:35:28 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Sun Jun 12 05:00:27 +0000 2011	4a357768f964a520049d1fe3	{Hennessey's Tavern}	{33.81799936294556,-118.38771164417267,Redondo Beach,CA,United States}	{Nightlife Spot,Food,}
923	Sun Jun 12 01:12:00 +0000 2011	4ce35399bddcb1f7ec107c89	{Mother's House}	{33.77505418765442,-118.41046843177514,Los Angeles,CA,United States}	{Residence,}
923	Sat Jun 11 17:16:19 +0000 2011	4bf005b7707795217b513e7c	{Trader Joe's}	{33.74919656920116,-118.4068250656128,Rancho Palos Verdes,CA,United States}	{Shop & Service,Food & Drink Shop,}
923	Sat Jun 11 01:27:13 +0000 2011	4b9f2103f964a520e01437e3	{Pavilions}	{33.775689296122444,-118.37762428953577,Rolling Hills Estates,CA,United States}	{Shop & Service,Food & Drink Shop,}
923	Fri Jun 10 16:42:17 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Fri Jun 10 02:59:23 +0000 2011	4b246ca6f964a5205f6724e3	{JAPONICA DINING}	{33.82309055,-118.385218,Redondo Beach,CA,United States}	{Food,}
923	Thu Jun 09 20:33:36 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Thu Jun 09 19:33:07 +0000 2011	4d03e61726adb1f77f4ccf70	{Chipotle Mexican Grill}	{33.834918,-118.352767,Torrance,CA,United States}	{Food,}
923	Wed Jun 08 16:30:07 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Wed Jun 08 03:34:47 +0000 2011	4ce35399bddcb1f7ec107c89	{Mother's House}	{33.77505418765442,-118.41046843177514,Los Angeles,CA,United States}	{Residence,}
923	Wed Jun 08 01:56:08 +0000 2011	4d4c5d33a22c224b7181f993	{Veggie Grill}	{33.79121,-118.32899408333333,Torrance,CA,United States}	{Food,}
923	Tue Jun 07 16:13:19 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Tue Jun 07 15:07:47 +0000 2011	4b044944f964a520e45222e3	{Toyota HQ}	{33.85747189490425,-118.31044971787485,Torrance,CA,United States}	{Professional & Other Places,}
923	Tue Jun 07 03:12:44 +0000 2011	4b464092f964a520921b26e3	{Smoke House Restaurant}	{34.1456238138924,-118.34138721227646,Burbank,CA,United States}	{Food,}
923	Mon Jun 06 16:57:53 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Mon Jun 06 16:57:53 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Sun Jun 05 21:43:09 +0000 2011	4d7af657952d8cfaa293311d	{Sterling Cooper Draper Pryce}	{34.04600247011682,-118.35203889482426,Los Angeles,CA,United States}	{Residence,}
923	Sun Jun 05 06:28:08 +0000 2011	44df5606f964a520e9361fe3	{The Echo}	{34.077728535632744,-118.26008843637086,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
923	Sun Jun 05 05:32:12 +0000 2011	457e79bff964a520383f1fe3	{Gold Room}	{34.07648560439541,-118.25715342417311,Los Angeles,CA,United States}	{Nightlife Spot,}
923	Sat Jun 04 22:05:57 +0000 2011	3fd66200f964a52007f11ee3	{Poquito Mas}	{34.159909,-118.331111,Burbank,CA,United States}	{Food,}
923	Sat Jun 04 05:10:48 +0000 2011	4bd275c8046076b02c2d7471	{El Chato Taco Truck}	{34.05710611666667,-118.34604525,Los Angeles,CA,United States}	{Food,}
923	Fri Jun 03 16:56:55 +0000 2011	4a5622d8f964a5207fb41fe3	{Saatchi & Saatchi LA}	{33.82539969417337,-118.34747314453125,Torrance,CA,United States}	{Office,Professional & Other Places,}
923	Fri Jun 03 03:01:22 +0000 2011	4581793bf964a520663f1fe3	{The Bowery}	{34.097968838646516,-118.32596444941761,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
