525	Sun Aug 07 02:36:26 +0000 2011	4b74f064f964a520c4f82de3	{Nugget Market}	{38.40979321986739,-121.42014741897583,Elk Grove,CA,United States}	{Shop & Service,Food & Drink Shop,}
525	Thu Nov 11 23:27:51 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Thu Nov 11 23:27:29 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Wed Nov 10 02:49:08 +0000 2010	4b0600eaf964a52047e722e3	{The Urban Hive}	{38.579259,-121.479057,Sacramento,CA,United States}	{Office,Professional & Other Places,}
525	Sun Nov 07 20:14:06 +0000 2010	4bc5d4f46c26b7136bc9ebf3	{I-5 / US 50 (CCF) Interchange}	{38.56846842995315,-121.51089191436768,Sacramento,CA,United States}	{Travel & Transport,}
525	Sat Nov 06 08:32:19 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Sat Nov 06 08:14:01 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Fri Nov 05 23:22:19 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Fri Nov 05 14:39:44 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Fri Nov 05 04:39:36 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Fri Nov 05 01:49:05 +0000 2010	4bad5a1ff964a52034493be3	{El Coyote Junction}	{38.594755,-121.50539875030518,Sacramento,CA,United States}	{Nightlife Spot,Food,}
525	Thu Nov 04 22:41:34 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Thu Nov 04 22:41:05 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Mon Nov 01 19:58:22 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Mon Nov 01 19:58:09 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Sat Oct 30 08:23:51 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Sat Oct 30 03:14:25 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Sat Oct 30 03:01:52 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Wed Oct 27 23:21:47 +0000 2010	4b428903f964a520e8d525e3	{Elk Grove Kia}	{38.40584917061972,-121.39134485770283,Elk Grove,CA,United States}	{Shop & Service,}
525	Tue Oct 26 06:52:55 +0000 2010	51907ed22fc68508bb18d72b	{Amtrak's Capitol Corridor Station}	{38.58623304961106,-121.49921894073486,Sacramento,CA,United States}	{Travel & Transport,}
525	Tue Oct 26 06:33:23 +0000 2010	4b1c1386f964a520bd0124e3	{Amtrak Davis (DAV)}	{38.543113949654,-121.7377209663391,Davis,CA,United States}	{Travel & Transport,Train Station,}
525	Tue Oct 26 05:47:18 +0000 2010	4b350632f964a520c52925e3	{Martinez Amtrak (MTZ)}	{38.01887742512677,-122.13874340057373,Martinez,CA,United States}	{Travel & Transport,}
525	Tue Oct 26 05:00:27 +0000 2010	4a80d01bf964a5203cf61fe3	{Emeryville Amtrak (EMY)}	{37.84060589480996,-122.29209065437317,Emeryville,CA,United States}	{Travel & Transport,}
525	Tue Oct 26 04:33:38 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
525	Tue Oct 26 03:23:02 +0000 2010	440d71eef964a5208e301fe3	{San Jose Diridon Caltrain Station & Amtrak Station}	{37.329926728332985,-121.90247297286987,San Jose,CA,United States}	{Travel & Transport,}
525	Sun Oct 24 01:46:30 +0000 2010	4be59b8dcf200f47e16a133c	{VONS}	{35.48569218657415,-120.66246341773952,Atascadero,CA,United States}	{Shop & Service,Food & Drink Shop,}
525	Sat Oct 23 18:58:56 +0000 2010	4cb9f98ba33bb1f748828bfd	{Cow Girl Cafe}	{35.47517,-120.655232,Atascadero,CA,United States}	{}
525	Wed Oct 20 00:08:42 +0000 2010	4c57931e2308be9a88a1596c	{Chipotle Mexican Grill}	{38.537887986475354,-121.49249464273453,Sacramento,CA,United States}	{Food,}
525	Wed Oct 13 21:17:10 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Mon Oct 04 03:50:09 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Mon Oct 04 02:44:30 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Sat Oct 02 08:17:31 +0000 2010	4b318e23f964a520f20825e3	{Pieces Pizza by the Slice}	{38.5726987,-121.4801104,Sacramento,CA,United States}	{Food,}
525	Sat Oct 02 08:17:31 +0000 2010	4b318e23f964a520f20825e3	{Pieces Pizza by the Slice}	{38.5726987,-121.4801104,Sacramento,CA,United States}	{Food,}
525	Fri Oct 01 02:32:35 +0000 2010	4b0586b6f964a520d76a22e3	{California Auto Museum}	{38.570536,-121.511545,Sacramento,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
525	Tue Sep 28 16:11:00 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Sat Sep 25 08:33:41 +0000 2010	4b318e23f964a520f20825e3	{Pieces Pizza by the Slice}	{38.5726987,-121.4801104,Sacramento,CA,United States}	{Food,}
525	Fri Sep 24 00:14:03 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Thu Sep 23 15:36:31 +0000 2010	4b9bbaa6f964a520a01e36e3	{Quick Quack Car Wash}	{38.63014111424046,-121.4751505397217,Sacramento,CA,United States}	{Shop & Service,}
525	Thu Sep 23 10:03:25 +0000 2010	4bab8d90f964a520fab23ae3	{Marie's Donuts}	{38.5511739,-121.489065,Sacramento,CA,United States}	{Food,}
525	Sun Sep 19 00:57:41 +0000 2010	4b9574d7f964a52085a334e3	{Kmart}	{38.528879,-121.444384,Sacramento,CA,United States}	{Shop & Service,Clothing Store,}
525	Sat Sep 18 05:49:26 +0000 2010	4c0eced498102d7f7e49e406	{CBS Radio}	{38.5995922566109,-121.46493059455142,Sacramento,CA,United States}	{Professional & Other Places,}
525	Sat Sep 18 04:53:18 +0000 2010	4b318e23f964a520f20825e3	{Pieces Pizza by the Slice}	{38.5726987,-121.4801104,Sacramento,CA,United States}	{Food,}
525	Thu Sep 16 05:34:48 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Thu Sep 09 20:48:37 +0000 2010	4c531cf81b46c9b6d41170cc	{Round Table Pizza}	{38.54679770033226,-121.36022686958313,Sacramento,CA,United States}	{Food,}
525	Wed Sep 08 01:45:18 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Tue Sep 07 01:37:00 +0000 2010	4bc27eab461576b0dd907d32	{SONIC Drive In}	{38.348892645615884,-121.9866943359375,Vacaville,CA,United States}	{Food,}
525	Sat Sep 04 05:42:46 +0000 2010	4b675a93f964a520de492be3	{FedEx Office Print & Ship Center}	{38.598835,-121.423981,Sacramento,CA,United States}	{Shop & Service,}
525	Sat Sep 04 03:16:26 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Fri Sep 03 03:06:20 +0000 2010	4bad5a1ff964a52034493be3	{El Coyote Junction}	{38.594755,-121.50539875030518,Sacramento,CA,United States}	{Nightlife Spot,Food,}
525	Tue Aug 31 19:30:05 +0000 2010	4b05da40f964a52069e422e3	{Pangaea Two Brews Cafe}	{38.55369478526022,-121.47565305233002,Sacramento,CA,United States}	{Nightlife Spot,Food,}
525	Tue Aug 31 01:50:29 +0000 2010	4b255c19f964a5209b7024e3	{Starbucks}	{38.562359,-121.49395,Sacramento,CA,United States}	{Food,}
525	Fri Aug 27 21:56:50 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Fri Aug 27 01:26:58 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Thu Aug 26 01:41:44 +0000 2010	4b31515df964a520a20425e3	{The Sacramento Press}	{38.583683534774494,-121.49999141693115,Sacramento,CA,United States}	{Professional & Other Places,}
525	Wed Aug 25 23:53:48 +0000 2010	48277a7cf964a520b84f1fe3	{P.F. Chang's}	{38.57803591131913,-121.48549139499664,Sacramento,CA,United States}	{Food,}
525	Wed Aug 25 22:49:20 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Tue Aug 24 00:54:30 +0000 2010	4aacb501f964a520665e20e3	{Plum Blossom}	{38.57698503,-121.481468,Sacramento,CA,United States}	{Food,}
525	Mon Aug 23 05:09:02 +0000 2010	4b318e23f964a520f20825e3	{Pieces Pizza by the Slice}	{38.5726987,-121.4801104,Sacramento,CA,United States}	{Food,}
525	Sat Aug 21 03:04:55 +0000 2010	4b9bbaa6f964a520a01e36e3	{Quick Quack Car Wash}	{38.63014111424046,-121.4751505397217,Sacramento,CA,United States}	{Shop & Service,}
525	Tue Aug 17 20:38:54 +0000 2010	4b0586b2f964a520526a22e3	{Hilton Sacramento Arden West}	{38.606626369797596,-121.43383006245669,Sacramento,CA,United States}	{Travel & Transport,Professional & Other Places,}
525	Mon Aug 16 07:54:29 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Aug 16 06:46:52 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Sat Aug 14 09:32:01 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Fri Aug 13 04:22:04 +0000 2010	4b92bc6af964a520b11634e3	{Long John Silver's}	{38.626759430319176,-121.47511124610901,Sacramento,CA,United States}	{Food,}
525	Thu Aug 12 20:53:58 +0000 2010	4b428903f964a520e8d525e3	{Elk Grove Kia}	{38.40584917061972,-121.39134485770283,Elk Grove,CA,United States}	{Shop & Service,}
525	Thu Aug 12 16:34:24 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Thu Aug 12 16:19:27 +0000 2010	4bbb8f90e45295217dda54a4	{John E. Moss Federal Building}	{38.578067217229666,-121.499514085711,Sacramento,CA,United States}	{Professional & Other Places,}
525	Wed Aug 11 18:35:50 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Wed Aug 11 11:07:09 +0000 2010	4b5c0143f964a520de2029e3	{Shari's Restaurant & Pies}	{38.49533799339082,-121.52252307635636,Sacramento,CA,United States}	{Food,}
525	Wed Aug 11 03:54:06 +0000 2010	4b92bc6af964a520b11634e3	{Long John Silver's}	{38.626759430319176,-121.47511124610901,Sacramento,CA,United States}	{Food,}
525	Wed Aug 11 03:54:06 +0000 2010	4b92bc6af964a520b11634e3	{Long John Silver's}	{38.626759430319176,-121.47511124610901,Sacramento,CA,United States}	{Food,}
525	Wed Aug 11 03:17:42 +0000 2010	4b5a0d6cf964a52036aa28e3	{Walmart Supercenter}	{38.498944604652976,-121.43349409103394,Sacramento,CA,United States}	{Shop & Service,}
525	Wed Aug 11 01:31:59 +0000 2010	4b10a704f964a5205d7423e3	{Best Buy}	{38.59867322,-121.4215824,Sacramento,CA,United States}	{Shop & Service,}
525	Tue Aug 10 18:16:08 +0000 2010	4bb258332397b71383e336b3	{Old Soul at 40 Acres}	{38.551580277152624,-121.46869623655876,Sacramento,CA,United States}	{Food,}
525	Mon Aug 09 02:40:42 +0000 2010	4b9bbaa6f964a520a01e36e3	{Quick Quack Car Wash}	{38.63014111424046,-121.4751505397217,Sacramento,CA,United States}	{Shop & Service,}
525	Thu Aug 05 07:43:39 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Aug 02 07:05:18 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
525	Mon Aug 02 04:21:15 +0000 2010	4b0586baf964a520926b22e3	{Wells Fargo Pavilion}	{38.5812294603196,-121.48580464813567,Sacramento,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
525	Fri Jul 30 06:20:22 +0000 2010	4ab74c92f964a520d27920e3	{La Garnacha}	{38.56571473441287,-121.49053,Sacramento,CA,United States}	{Food,}
