2434	Thu Aug 11 20:42:14 +0000 2011	4b75d2a0f964a52045272ee3	{Friendly Fred's}	{37.11336280398292,-121.64032191038132,Morgan Hill,CA,United States}	{Food,}
2434	Tue Jul 19 02:41:05 +0000 2011	4a94c236f964a5206b2220e3	{Chris' New Harbor Bar}	{37.521656183333334,-122.2670066356659,Belmont,CA,United States}	{Nightlife Spot,}
2434	Sun Jul 17 21:14:09 +0000 2011	42cc7080f964a520ec251fe3	{Jake's of Willow Glen}	{37.309954884736285,-121.90174341201782,San Jose,CA,United States}	{Food,}
2434	Tue Jul 12 15:11:47 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Tue Jul 12 03:00:43 +0000 2011	4c131b047f7f2d7f63a5de68	{St. James Gate}	{37.51668,-122.270251,Belmont,CA,United States}	{Nightlife Spot,}
2434	Sun Jul 10 05:17:03 +0000 2011	4bc9364ecc8cd13a3f61bbcf	{Strixe}	{37.112999,-121.638242,Morgan Hill,CA,United States}	{Arts & Entertainment,}
2434	Sun Jul 10 03:06:45 +0000 2011	4b0a0800f964a520372123e3	{Rosy's at the Beach}	{37.12836168333333,-121.65248718333333,Morgan Hill,CA,United States}	{Food,}
2434	Fri Jul 08 19:35:04 +0000 2011	4b76f9bdf964a52067702ee3	{Rickshaw Corner Chinese}	{37.54536415017989,-122.27162783150729,Foster City,CA,United States}	{Food,}
2434	Fri Jul 08 15:29:00 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Thu Jul 07 01:32:43 +0000 2011	4b0a0800f964a520372123e3	{Rosy's at the Beach}	{37.12836168333333,-121.65248718333333,Morgan Hill,CA,United States}	{Food,}
2434	Tue Jul 05 14:52:40 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sat Jul 02 20:05:21 +0000 2011	4b0586b9f964a520636b22e3	{Olive Garden}	{37.670957,-121.03772,Modesto,CA,United States}	{Food,}
2434	Sat Jul 02 04:42:20 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Fri Jul 01 15:38:50 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Thu Jun 30 19:29:56 +0000 2011	4a958e4cf964a520a12320e3	{Wingstop}	{37.50213395788207,-122.24616050720215,San Carlos,CA,United States}	{Food,}
2434	Thu Jun 30 14:56:36 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Thu Jun 30 02:50:44 +0000 2011	4adbd3a4f964a520ce2a21e3	{Chili's Grill & Bar}	{37.15520541447017,-121.64995640516281,Morgan Hill,CA,United States}	{Food,}
2434	Wed Jun 29 19:49:51 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Tue Jun 28 19:53:51 +0000 2011	4b072e16f964a520f8f822e3	{Red Robin Gourmet Burgers}	{37.15609470363452,-121.65135651826859,Morgan Hill,CA,United States}	{Food,}
2434	Sun Jun 26 21:20:08 +0000 2011	4cfbdc3ad8468cfa9b02f76b	{Casa de Fruta}	{36.987685492871954,-121.3827896118164,Hollister,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2434	Sun Jun 26 18:58:28 +0000 2011	4b59b986f964a520bf9428e3	{Denny's}	{37.466232776641846,-121.176128,Patterson,CA,United States}	{Food,}
2434	Sat Jun 25 22:25:28 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Sat Jun 25 16:42:09 +0000 2011	4b6b197af964a520c1f22be3	{Artistry in hair}	{37.14407,-121.664487,Morgan Hill,CA,United States}	{}
2434	Sat Jun 25 01:29:19 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Fri Jun 24 19:58:16 +0000 2011	4b76f9bdf964a52067702ee3	{Rickshaw Corner Chinese}	{37.54536415017989,-122.27162783150729,Foster City,CA,United States}	{Food,}
2434	Wed Jun 22 19:11:47 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Wed Jun 22 15:53:49 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sun Jun 19 22:25:31 +0000 2011	4b954bd0f964a520c79a34e3	{queenbee nails and spa}	{37.156506,-121.652411,Morgan Hill,CA,United States}	{}
2434	Sun Jun 19 16:21:50 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sun Jun 19 05:48:53 +0000 2011	43c0efd0f964a520332d1fe3	{Dave & Buster's}	{37.418066273539445,-121.89791918013388,Milpitas,CA,United States}	{Nightlife Spot,Food,}
2434	Thu Jun 16 19:11:20 +0000 2011	4b1eba89f964a520991e24e3	{Classic 101 Burgers and Shakes}	{37.52187252044678,-122.27394819259644,Belmont,CA,United States}	{Food,}
2434	Wed Jun 15 15:52:15 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Tue Jun 14 19:19:31 +0000 2011	4b76f9bdf964a52067702ee3	{Rickshaw Corner Chinese}	{37.54536415017989,-122.27162783150729,Foster City,CA,United States}	{Food,}
2434	Sun Jun 12 18:53:57 +0000 2011	4c2cea138abca59339760220	{Envy Nail Supply}	{37.684667262925004,-121.05082453993086,Modesto,CA,United States}	{Shop & Service,}
2434	Sat Jun 11 20:18:39 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Thu Jun 09 19:49:19 +0000 2011	4c1af8568b3aa5935492965f	{Panda Express - Cochrana Plaza}	{37.15103707117386,-121.65469311739766,Morgan Hill,CA,United States}	{Food,}
2434	Mon Jun 06 18:47:44 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Mon Jun 06 18:47:44 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Mon Jun 06 15:17:15 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sat Jun 04 02:28:38 +0000 2011	4b0a0800f964a520372123e3	{Rosy's at the Beach}	{37.12836168333333,-121.65248718333333,Morgan Hill,CA,United States}	{Food,}
2434	Fri Jun 03 15:10:40 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Fri Jun 03 01:34:02 +0000 2011	4c032f0ef423a59306fbcf16	{Jesus' Mexican Restaurant}	{37.128945753751616,-121.6510839867052,Morgan Hill,CA,United States}	{Food,}
2434	Thu Jun 02 18:50:04 +0000 2011	47bae90ff964a520d24d1fe3	{BJ's Restaurant & Brewhouse}	{37.56087054657975,-122.2827315885589,Foster City,CA,United States}	{Food,}
2434	Tue May 31 18:52:32 +0000 2011	4a4a65adf964a520c0ab1fe3	{Amici's East Coast Pizzeria}	{37.52188018779179,-122.25174754858017,Redwood City,CA,United States}	{Food,}
2434	Sun May 29 23:53:45 +0000 2011	4c844dc577be76b0af6fae76	{the park behind CVS}	{37.461263616143775,-121.1448083558164,patterson,CA,United States}	{}
2434	Sun May 29 18:26:25 +0000 2011	4bbf564082a2ef3bb1942cd2	{El Rematito Flea Market}	{37.588714158427216,-120.99546541219837,Modesto,CA,United States}	{Shop & Service,}
2434	Sun May 29 00:39:21 +0000 2011	4cfbdc3ad8468cfa9b02f76b	{Casa de Fruta}	{36.987685492871954,-121.3827896118164,Hollister,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2434	Fri May 27 01:49:02 +0000 2011	4a879377f964a520ba0420e3	{Mexico Lindo}	{37.330987,-121.91214483333333,San Jose,CA,United States}	{Nightlife Spot,}
2434	Thu May 26 15:58:51 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Wed May 25 18:51:28 +0000 2011	4b76f9bdf964a52067702ee3	{Rickshaw Corner Chinese}	{37.54536415017989,-122.27162783150729,Foster City,CA,United States}	{Food,}
2434	Mon May 23 18:47:30 +0000 2011	47bae90ff964a520d24d1fe3	{BJ's Restaurant & Brewhouse}	{37.56087054657975,-122.2827315885589,Foster City,CA,United States}	{Food,}
2434	Sun May 22 18:57:36 +0000 2011	4c01e9051747a59318575eca	{Famous Dave's Bar-B-Que}	{37.302319259931295,-121.86407446861267,San Jose,CA,United States}	{Food,}
2434	Sun May 22 06:43:31 +0000 2011	4b3e4562f964a520779a25e3	{Denny's}	{37.152217,-121.65530204772595,Morgan Hill,CA,United States}	{Food,}
2434	Sun May 22 02:50:38 +0000 2011	4596e223f964a52075401fe3	{SAP Center at San Jose}	{37.332750471852286,-121.90119624137878,San Jose,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
2434	Fri May 20 15:32:00 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Fri May 20 02:20:03 +0000 2011	4596e223f964a52075401fe3	{SAP Center at San Jose}	{37.332750471852286,-121.90119624137878,San Jose,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
2434	Thu May 19 18:53:55 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Thu May 19 18:53:55 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Wed May 18 20:44:03 +0000 2011	4b76f9bdf964a52067702ee3	{Rickshaw Corner Chinese}	{37.54536415017989,-122.27162783150729,Foster City,CA,United States}	{Food,}
2434	Mon May 16 18:34:07 +0000 2011	4ad5651ff964a520f10221e3	{Applebee's Neighborhood Grill & Bar}	{37.30275750160217,-121.863161,San Jose,CA,United States}	{Food,}
2434	Tue May 10 18:44:54 +0000 2011	4a09b759f964a52049741fe3	{Target}	{37.559207363997025,-122.28353977203369,San Mateo,CA,United States}	{Shop & Service,Food & Drink Shop,}
2434	Mon May 09 14:50:58 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sun May 08 17:52:39 +0000 2011	4ba6f2a8f964a520477939e3	{Las Gaviotas Restaurant}	{37.46504,-121.12411496666667,Patterson,CA,United States}	{Food,}
2434	Sun May 08 02:38:00 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Sat May 07 20:37:55 +0000 2011	4c34d1e6225403bb365567cd	{Chili's Grill & Bar}	{37.00447191169369,-121.55312061309814,Gilroy,CA,United States}	{Food,}
2434	Sat May 07 18:08:24 +0000 2011	4b6b197af964a520c1f22be3	{Artistry in hair}	{37.14407,-121.664487,Morgan Hill,CA,United States}	{}
2434	Sat May 07 03:07:50 +0000 2011	4b7f0dc3f964a5200f1330e3	{El Amigo}	{37.11110210047691,-121.64315240618906,Morgan Hill,CA,United States}	{Food,}
2434	Fri May 06 18:55:53 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Fri May 06 02:32:04 +0000 2011	4b1af80bf964a5209ff523e3	{Safeway}	{37.129122372090194,-121.63652376316372,Morgan Hill,CA,United States}	{Shop & Service,Food & Drink Shop,}
2434	Thu May 05 20:28:08 +0000 2011	4b5fd465f964a52023ce29e3	{Rubio's}	{37.302835579762636,-121.86460018157959,San Jose,CA,United States}	{Food,}
2434	Wed May 04 18:42:01 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Sat Apr 30 21:29:58 +0000 2011	4b9d993cf964a520b6b536e3	{Fosters Freeze}	{36.63777,-120.625268,Firebaugh,CA,United States}	{Food,}
2434	Sat Apr 30 20:27:26 +0000 2011	4e176b6ab0fb8567c662a0b9	{Kettleman City}	{35.986875618971915,-119.95916729890564,Kettleman City,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
2434	Sat Apr 30 19:42:28 +0000 2011	4bd58e1a6f64952117336fec	{AMPM}	{35.40239940582447,-119.39891705296496,Buttonwillow,CA,United States}	{Shop & Service,}
2434	Sat Apr 30 18:41:38 +0000 2011	4b5207d3f964a520916227e3	{Murray Family Farms}	{35.294812039244036,-118.75392436981201,Bakersfield,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
2434	Sat Apr 30 02:37:42 +0000 2011	4bc12baf461576b0cc9a7b32	{Benihana}	{36.13541599567633,-115.15262174790576,Las Vegas,NV,United States}	{Food,}
2434	Thu Apr 28 19:49:43 +0000 2011	4a760275f964a520f2e11fe3	{The Forum Shops}	{36.11894099028755,-115.17383688657922,Las Vegas,NV,United States}	{Shop & Service,}
2434	Thu Apr 28 19:08:06 +0000 2011	4be6df10910020a193b3d414	{Denny's}	{36.14941065205564,-115.15397666677454,Las Vegas,NV,United States}	{Food,}
2434	Thu Apr 28 05:57:50 +0000 2011	49de9a88f964a52089601fe3	{The D Las Vegas Casino Hotel}	{36.169407560838614,-115.14270544052124,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
2434	Thu Apr 28 03:38:07 +0000 2011	4c65ed82c2ead13a8594b280	{Downtown Las Vegas}	{36.17153816911135,-115.14616012573241,Las Vegas,NV,United States}	{Outdoors & Recreation,}
2434	Wed Apr 27 22:22:34 +0000 2011	4b4f43e0f964a5202aff26e3	{McDonalds}	{35.20939942,-118.83299342,Arvin,CA,United States}	{Food,}
2434	Tue Apr 26 20:12:08 +0000 2011	4b954bd0f964a520c79a34e3	{queenbee nails and spa}	{37.156506,-121.652411,Morgan Hill,CA,United States}	{}
2434	Tue Apr 26 20:12:01 +0000 2011	4b954bd0f964a520c79a34e3	{queenbee nails and spa}	{37.156506,-121.652411,Morgan Hill,CA,United States}	{}
2434	Mon Apr 25 23:19:17 +0000 2011	4b3cde80f964a5209c8825e3	{Gilroy DMV Office}	{37.001643468945794,-121.55882840091041,Gilroy,CA,United States}	{Professional & Other Places,}
2434	Mon Apr 25 20:55:04 +0000 2011	4d5ae269296d5481cb4368b1	{AIS Insurance}	{37.36713384443696,-121.91948552405172,San Jose,CA,United States}	{}
2434	Thu Apr 21 18:44:01 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Wed Apr 20 19:57:49 +0000 2011	4a4a65adf964a520c0ab1fe3	{Amici's East Coast Pizzeria}	{37.52188018779179,-122.25174754858017,Redwood City,CA,United States}	{Food,}
2434	Tue Apr 19 02:33:55 +0000 2011	4b79da77f964a5203d162fe3	{Pho Thanh Authentic Vietnamese Restaurant}	{37.00527246131412,-121.5518547925199,Gilroy,CA,United States}	{Food,}
2434	Sat Apr 16 22:27:56 +0000 2011	4af6285cf964a520ca0122e3	{Red Lobster}	{37.25232186949766,-121.87624096870422,San Jose,CA,United States}	{Food,}
2434	Sat Apr 16 16:11:29 +0000 2011	4b6b197af964a520c1f22be3	{Artistry in hair}	{37.14407,-121.664487,Morgan Hill,CA,United States}	{}
2434	Sat Apr 16 15:18:28 +0000 2011	4bc131aff8219c744715b310	{Chevron}	{37.13068754176501,-121.63694154623514,Morgan Hill,CA,United States}	{Shop & Service,}
2434	Thu Apr 14 19:25:51 +0000 2011	4b79da77f964a5203d162fe3	{Pho Thanh Authentic Vietnamese Restaurant}	{37.00527246131412,-121.5518547925199,Gilroy,CA,United States}	{Food,}
2434	Thu Apr 14 01:59:11 +0000 2011	4d9f53aefc4f721ea8b49c5f	{World Champions San Francisco Giants - 2011 Opening Day}	{37.778982,-122.389417,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
2434	Wed Apr 13 15:09:19 +0000 2011	4a330966f964a520fb9a1fe3	{Coco's Bakery Restaurant}	{37.38638211556701,-121.99533144636358,Sunnyvale,CA,United States}	{Food,}
2434	Tue Apr 12 00:40:39 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Mon Apr 11 19:37:33 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Sun Apr 10 20:41:02 +0000 2011	4a38fd6af964a5200d9f1fe3	{Six Flags Discovery Kingdom}	{38.13838773825326,-122.23279237747192,Vallejo,CA,United States}	{Arts & Entertainment,}
2434	Sun Apr 10 17:16:16 +0000 2011	4ba6f2a8f964a520477939e3	{Las Gaviotas Restaurant}	{37.46504,-121.12411496666667,Patterson,CA,United States}	{Food,}
2434	Sun Apr 10 17:16:16 +0000 2011	4ba6f2a8f964a520477939e3	{Las Gaviotas Restaurant}	{37.46504,-121.12411496666667,Patterson,CA,United States}	{Food,}
2434	Sun Apr 10 00:08:23 +0000 2011	4ba6f2a8f964a520477939e3	{Las Gaviotas Restaurant}	{37.46504,-121.12411496666667,Patterson,CA,United States}	{Food,}
2434	Sat Apr 09 20:53:51 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Sat Apr 09 17:37:17 +0000 2011	4b954bd0f964a520c79a34e3	{queenbee nails and spa}	{37.156506,-121.652411,Morgan Hill,CA,United States}	{}
2434	Sat Apr 09 17:13:31 +0000 2011	4b6b197af964a520c1f22be3	{Artistry in hair}	{37.14407,-121.664487,Morgan Hill,CA,United States}	{}
2434	Fri Apr 08 20:23:08 +0000 2011	4a821eb0f964a520acf81fe3	{Kaiser Permanente Medical Center}	{37.336657470630215,-121.99750900268555,Santa Clara,CA,United States}	{Medical Center,Food,Professional & Other Places,}
2434	Sun Apr 03 16:11:29 +0000 2011	4b3e4562f964a520779a25e3	{Denny's}	{37.152217,-121.65530204772595,Morgan Hill,CA,United States}	{Food,}
2434	Sat Apr 02 01:27:31 +0000 2011	4b8207b1f964a52066c830e3	{7-Eleven}	{37.36755485630529,-122.02213448078723,Sunnyvale,CA,United States}	{Shop & Service,}
2434	Thu Mar 31 19:36:38 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Tue Mar 29 19:01:03 +0000 2011	47bae90ff964a520d24d1fe3	{BJ's Restaurant & Brewhouse}	{37.56087054657975,-122.2827315885589,Foster City,CA,United States}	{Food,}
2434	Sun Mar 27 18:52:14 +0000 2011	4c38ce62ae2da593796201c6	{Shooters}	{37.464621,-121.14415788,Patterson,CA,United States}	{}
2434	Sat Mar 26 23:07:04 +0000 2011	4d8e7190d00a6ea88ee3b94f	{Taqueria Maria}	{37.508303,-120.87545114,Turlock,CA,United States}	{Food,}
2434	Sat Mar 19 04:12:01 +0000 2011	4b072e16f964a520f8f822e3	{Red Robin Gourmet Burgers}	{37.15609470363452,-121.65135651826859,Morgan Hill,CA,United States}	{Food,}
2434	Sat Mar 19 04:12:01 +0000 2011	4b072e16f964a520f8f822e3	{Red Robin Gourmet Burgers}	{37.15609470363452,-121.65135651826859,Morgan Hill,CA,United States}	{Food,}
2434	Fri Mar 18 18:58:11 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Thu Mar 17 19:37:15 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Thu Mar 17 01:38:33 +0000 2011	4b5fd465f964a52023ce29e3	{Rubio's}	{37.302835579762636,-121.86460018157959,San Jose,CA,United States}	{Food,}
2434	Sun Mar 13 21:04:18 +0000 2011	4c032f0ef423a59306fbcf16	{Jesus' Mexican Restaurant}	{37.128945753751616,-121.6510839867052,Morgan Hill,CA,United States}	{Food,}
2434	Sat Mar 12 09:16:05 +0000 2011	4b3e4562f964a520779a25e3	{Denny's}	{37.152217,-121.65530204772595,Morgan Hill,CA,United States}	{Food,}
2434	Sat Mar 12 09:12:22 +0000 2011	4b3e4562f964a520779a25e3	{Denny's}	{37.152217,-121.65530204772595,Morgan Hill,CA,United States}	{Food,}
2434	Sat Mar 12 06:43:44 +0000 2011	4bc9364ecc8cd13a3f61bbcf	{Strixe}	{37.112999,-121.638242,Morgan Hill,CA,United States}	{Arts & Entertainment,}
2434	Sat Mar 12 05:57:52 +0000 2011	4b4d1340f964a52012ca26e3	{m & h tavern}	{37.12829995,-121.65299627,Morgan Hill,CA,United States}	{Nightlife Spot,}
2434	Mon Mar 07 15:23:11 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sat Mar 05 21:49:12 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Sat Mar 05 21:49:12 +0000 2011	4dd197bad22d67839c4926af	{City of Patterson}	{37.46684750316738,-121.17464900862942,Patterson,CA,United States}	{Outdoors & Recreation,}
2434	Thu Mar 03 15:30:29 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Thu Mar 03 15:30:29 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Thu Mar 03 03:47:21 +0000 2011	4adbd3a4f964a520ce2a21e3	{Chili's Grill & Bar}	{37.15520541447017,-121.64995640516281,Morgan Hill,CA,United States}	{Food,}
2434	Wed Mar 02 21:12:50 +0000 2011	4a4a65adf964a520c0ab1fe3	{Amici's East Coast Pizzeria}	{37.52188018779179,-122.25174754858017,Redwood City,CA,United States}	{Food,}
2434	Tue Mar 01 20:45:49 +0000 2011	4a4ebe04f964a52000af1fe3	{Taqueria El Metate}	{37.521839,-122.26681351661682,Belmont,CA,United States}	{Food,}
2434	Tue Mar 01 03:22:28 +0000 2011	4b072e16f964a520f8f822e3	{Red Robin Gourmet Burgers}	{37.15609470363452,-121.65135651826859,Morgan Hill,CA,United States}	{Food,}
2434	Sun Feb 27 22:05:37 +0000 2011	4b70bba8f964a520102c2de3	{Grocery Outlet}	{37.30164067,-121.858487,San Jose,CA,United States}	{Shop & Service,Food & Drink Shop,}
2434	Sat Feb 26 16:28:40 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sat Feb 26 02:42:46 +0000 2011	4acac596f964a5200ec320e3	{Walmart Supercenter}	{37.14967495518215,-121.65535032324743,Morgan Hill,CA,United States}	{Shop & Service,}
2434	Thu Feb 24 15:08:48 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Tue Feb 22 15:23:00 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
2434	Sun Feb 20 04:53:44 +0000 2011	4b3e4562f964a520779a25e3	{Denny's}	{37.152217,-121.65530204772595,Morgan Hill,CA,United States}	{Food,}
2434	Sat Feb 19 21:58:13 +0000 2011	4b2fa642f964a5207aed24e3	{Marie Callender's}	{37.14923875401253,-121.65734976501817,Morgan Hill,CA,United States}	{Food,}
2434	Sat Feb 19 18:00:15 +0000 2011	4b6b197af964a520c1f22be3	{Artistry in hair}	{37.14407,-121.664487,Morgan Hill,CA,United States}	{}
2434	Fri Feb 18 19:42:50 +0000 2011	4ac7888ff964a520cdb720e3	{Hobee's}	{37.52668989373225,-122.26775765419006,Belmont,CA,United States}	{Food,}
2434	Fri Feb 18 15:37:08 +0000 2011	4b219b53f964a520d53e24e3	{Starbucks}	{37.15573489665985,-121.65087103843689,Morgan Hill,CA,United States}	{Food,}
